,Elite Tommy,Lets Embrace,Button,Explosive Debt,Blue Demon,Ali Starr,Nobel Nigel,Impress Browning
06-01-2023 15:21:22.237242,"(5.5, 8.0, 7.476923076923077)","(16.0, 25.0, 23.935483870967744)","(21.0, 40.0, 33.30612244897959)","(8.5, 11.5, 11.041666666666666)","(2.7, 3.3, 3.112878787878788)","(8.0, 12.0, 11.34375)","(5.0, 6.2, 6.076923076923077)","(5.5, 6.8, 6.511111111111111)"
06-01-2023 15:21:23.441652,"(5.5, 8.0, 7.4750000000000005)","(16.0, 25.0, 23.935483870967744)","(21.0, 40.0, 33.422222222222224)","(8.5, 11.5, 11.545454545454545)","(2.7, 3.15, 3.1414634146341465)","(8.0, 12.0, 11.777777777777779)","(5.0, 6.2, 6.52)","(5.5, 6.8, 6.231578947368421)"
06-01-2023 15:21:24.773655,"(5.5, 8.0, 7.777777777777778)","(16.0, 25.0, 25.217391304347828)","(21.0, 40.0, 34.13333333333333)","(8.5, 12.0, 11.76923076923077)","(2.7, 3.15, 3.14125)","(8.0, 12.5, 11.9)","(5.0, 6.6, 6.268965517241379)","(5.5, 6.6, 6.25)"
06-01-2023 15:21:25.931051,"(5.5, 8.0, 7.777777777777778)","(16.0, 28.0, 25.217391304347828)","(21.0, 40.0, 34.13333333333333)","(8.5, 12.0, 11.434782608695652)","(2.7, 3.15, 3.14125)","(8.0, 12.5, 11.766666666666667)","(5.0, 6.6, 6.333333333333334)","(5.5, 6.4, 6.094444444444445)"
06-01-2023 15:21:27.153207,"(5.5, 8.0, 7.777777777777778)","(16.0, 27.0, 24.333333333333332)","(21.0, 40.0, 34.13333333333333)","(8.5, 12.0, 11.434782608695652)","(2.7, 3.15, 3.1407894736842104)","(8.0, 12.5, 11.95)","(5.0, 6.4, 6.375)","(5.5, 6.4, 6.026666666666666)"
06-01-2023 15:21:28.370749,"(5.5, 8.0, 7.809523809523809)","(16.0, 28.0, 24.137931034482758)","(21.0, 40.0, 34.13333333333333)","(8.5, 12.0, 11.434782608695652)","(2.7, 3.15, 3.1354166666666665)","(8.0, 12.5, 11.766666666666667)","(5.0, 6.4, 6.266666666666667)","(5.5, 6.4, 6.066666666666667)"
06-01-2023 15:21:29.693841,"(5.5, 8.0, 7.764705882352941)","(16.0, 28.0, 24.444444444444443)","(21.0, 40.0, 34.13333333333333)","(8.5, 12.0, 11.434782608695652)","(2.7, 3.15, 3.1354166666666665)","(8.0, 12.5, 11.766666666666667)","(5.0, 6.6, 6.230769230769231)","(5.5, 6.4, 6.094444444444445)"
06-01-2023 15:21:31.062332,"(5.5, 8.0, 7.764705882352941)","(16.0, 28.0, 24.137931034482758)","(21.0, 40.0, 34.26086956521739)","(8.5, 12.0, 11.434782608695652)","(2.7, 3.15, 3.1354166666666665)","(8.0, 12.5, 11.95)","(5.0, 6.6, 6.290322580645161)","(5.5, 6.4, 6.094444444444445)"
06-01-2023 15:21:32.448377,"(5.5, 8.0, 7.764705882352941)","(16.0, 28.0, 24.753623188405797)","(21.0, 40.0, 34.1764705882353)","(8.5, 12.0, 11.434782608695652)","(2.7, 3.15, 3.1354166666666665)","(8.0, 12.5, 11.95)","(5.0, 6.6, 6.230769230769231)","(5.5, 6.4, 6.085714285714286)"
06-01-2023 15:21:33.831825,"(5.5, 8.0, 7.818181818181818)","(17.0, 28.0, 24.753623188405797)","(21.0, 40.0, 34.1764705882353)","(9.0, 12.0, 11.566666666666666)","(2.7, 3.15, 3.1354166666666665)","(8.0, 12.5, 11.904761904761905)","(5.0, 6.6, 6.363636363636364)","(5.5, 6.4, 6.102380952380953)"
06-01-2023 15:21:35.153298,"(5.5, 8.0, 7.818181818181818)","(17.0, 28.0, 26.57142857142857)","(21.0, 40.0, 34.2)","(9.0, 12.0, 11.566666666666666)","(2.7, 3.15, 3.1354166666666665)","(8.0, 12.0, 11.904761904761905)","(5.0, 6.4, 6.333333333333334)","(5.5, 6.4, 6.015384615384615)"
06-01-2023 15:21:36.429437,"(5.5, 8.0, 7.818181818181818)","(17.0, 27.0, 25.384615384615383)","(21.0, 40.0, 34.2)","(9.0, 12.0, 11.535714285714286)","(2.7, 3.15, 3.1354166666666665)","(8.0, 12.0, 11.73076923076923)","(5.0, 6.4, 6.333333333333334)","(5.5, 6.4, 6.07948717948718)"
06-01-2023 15:21:37.659442,"(5.5, 8.0, 7.818181818181818)","(17.0, 27.0, 25.384615384615383)","(21.0, 40.0, 34.2)","(9.0, 12.0, 11.59375)","(2.7, 3.15, 3.136)","(8.0, 12.0, 11.73076923076923)","(5.0, 6.4, 6.333333333333334)","(5.5, 6.4, 6.051162790697675)"
06-01-2023 15:21:38.957001,"(5.5, 8.0, 7.764705882352941)","(17.0, 27.0, 24.375)","(21.0, 40.0, 34.34146341463415)","(9.0, 12.0, 11.617647058823529)","(2.7, 3.15, 3.1340909090909093)","(8.0, 12.0, 11.904761904761905)","(5.0, 6.4, 6.363636363636364)","(5.5, 6.4, 6.012903225806451)"
06-01-2023 15:21:40.225115,"(5.5, 8.4, 8.0)","(17.0, 27.0, 25.444444444444443)","(21.0, 40.0, 34.34146341463415)","(9.0, 12.0, 11.59375)","(2.7, 3.15, 3.1340909090909093)","(8.0, 12.0, 11.904761904761905)","(5.0, 6.4, 6.363636363636364)","(5.5, 6.4, 6.12)"
06-01-2023 15:21:41.430405,"(5.5, 8.4, 7.9875)","(17.0, 27.0, 25.444444444444443)","(21.0, 40.0, 34.34146341463415)","(9.0, 12.0, 11.588235294117647)","(2.7, 3.15, 3.1340909090909093)","(8.0, 12.0, 11.73076923076923)","(5.0, 6.4, 6.333333333333334)","(5.5, 6.4, 6.076923076923077)"
06-01-2023 15:21:42.683355,"(5.5, 8.4, 8.061538461538461)","(17.0, 27.0, 24.833333333333332)","(21.0, 40.0, 34.34146341463415)","(9.0, 12.0, 11.588235294117647)","(2.7, 3.15, 3.1340909090909093)","(8.0, 12.0, 11.73076923076923)","(5.0, 6.4, 6.333333333333334)","(5.5, 6.4, 6.076923076923077)"
06-01-2023 15:21:43.961255,"(5.5, 8.4, 8.061538461538461)","(17.0, 27.0, 24.833333333333332)","(21.0, 40.0, 34.34146341463415)","(9.0, 12.0, 11.588235294117647)","(2.7, 3.15, 3.1340909090909093)","(8.0, 12.0, 11.904761904761905)","(5.0, 6.4, 6.363636363636364)","(5.5, 6.4, 6.066666666666666)"
06-01-2023 15:21:45.158937,"(5.5, 8.4, 8.061538461538461)","(17.0, 27.0, 24.833333333333332)","(21.0, 40.0, 34.34146341463415)","(9.0, 12.0, 11.588235294117647)","(2.7, 3.15, 3.1340909090909093)","(8.0, 12.0, 11.73076923076923)","(5.0, 6.4, 6.333333333333334)","(5.5, 6.4, 6.086956521739131)"
06-01-2023 15:21:46.430469,"(5.5, 8.4, 8.061538461538461)","(17.0, 27.0, 24.833333333333332)","(21.0, 40.0, 34.34146341463415)","(9.0, 12.0, 11.767857142857142)","(2.7, 3.15, 3.1340909090909093)","(8.0, 12.0, 11.904761904761905)","(5.0, 6.4, 6.363636363636364)","(5.5, 6.4, 6.086956521739131)"
06-01-2023 15:21:47.722269,"(5.5, 8.2, 8.133333333333333)","(17.0, 27.0, 24.833333333333332)","(21.0, 40.0, 32.38461538461539)","(9.0, 12.0, 11.9375)","(2.7, 3.15, 3.1595238095238094)","(8.0, 12.0, 11.793103448275861)","(5.0, 6.4, 6.194285714285715)","(5.5, 6.4, 6.195348837209303)"
06-01-2023 15:21:49.090261,"(5.5, 8.4, 8.07)","(17.0, 27.0, 24.857142857142858)","(21.0, 40.0, 36.2)","(9.0, 12.0, 11.666666666666666)","(2.7, 3.2, 3.1847826086956523)","(8.0, 12.0, 11.676470588235293)","(5.0, 6.4, 6.194285714285715)","(5.5, 6.4, 6.174358974358975)"
06-01-2023 15:21:50.395656,"(5.5, 8.4, 8.07)","(17.0, 25.0, 24.857142857142858)","(21.0, 38.0, 32.857142857142854)","(9.0, 12.0, 11.630434782608695)","(2.7, 3.2, 3.153846153846154)","(8.0, 12.0, 11.621621621621621)","(5.0, 6.4, 6.142222222222222)","(5.5, 6.4, 6.3090909090909095)"
06-01-2023 15:21:51.809133,"(5.5, 8.4, 8.033333333333333)","(17.0, 25.0, 24.857142857142858)","(21.0, 34.0, 30.857142857142858)","(9.0, 12.0, 11.630434782608695)","(2.7, 3.2, 3.153846153846154)","(8.0, 12.0, 11.588235294117647)","(5.0, 6.4, 6.130232558139535)","(5.5, 6.6, 6.2827586206896555)"
06-01-2023 15:21:53.215491,"(5.5, 8.4, 8.052631578947368)","(17.0, 25.0, 24.153846153846153)","(21.0, 34.0, 31.75)","(9.0, 12.0, 11.673076923076923)","(2.7, 3.2, 3.175555555555556)","(8.0, 12.0, 11.588235294117647)","(5.0, 6.4, 6.130232558139535)","(5.5, 6.6, 6.3)"
06-01-2023 15:21:54.672167,"(5.5, 8.4, 8.08421052631579)","(17.0, 26.0, 24.73076923076923)","(21.0, 34.0, 32.3448275862069)","(9.0, 12.0, 11.636363636363637)","(2.7, 3.2, 3.164285714285714)","(8.0, 12.0, 11.64516129032258)","(5.0, 6.4, 6.152380952380953)","(5.5, 6.6, 6.306666666666667)"
06-01-2023 15:21:56.117874,"(5.5, 8.4, 7.992)","(17.0, 26.0, 24.73076923076923)","(21.0, 34.0, 32.76923076923077)","(9.0, 12.0, 11.083333333333334)","(2.7, 3.2, 3.2071428571428573)","(8.0, 12.0, 11.588235294117647)","(5.0, 6.4, 6.1000000000000005)","(5.5, 6.6, 6.328)"
06-01-2023 15:21:57.555701,"(5.5, 8.4, 7.968421052631578)","(17.0, 26.0, 24.73076923076923)","(21.0, 34.0, 32.90909090909091)","(9.0, 12.0, 11.105263157894736)","(2.7, 3.25, 3.216666666666667)","(8.0, 12.0, 11.588235294117647)","(5.0, 6.2, 6.09)","(5.5, 6.6, 6.345454545454546)"
06-01-2023 15:21:58.771655,"(5.5, 8.2, 7.968421052631578)","(17.0, 26.0, 24.73076923076923)","(21.0, 34.0, 32.90909090909091)","(9.0, 11.5, 11.125)","(2.7, 3.25, 3.232608695652174)","(8.0, 12.0, 11.54054054054054)","(5.0, 6.2, 6.1)","(5.5, 6.6, 6.345454545454546)"
06-01-2023 15:22:00.136001,"(5.5, 8.2, 8.285714285714286)","(17.0, 26.0, 24.73076923076923)","(21.0, 34.0, 34.35294117647059)","(9.0, 11.5, 11.25)","(2.7, 3.25, 3.191304347826087)","(8.0, 12.0, 11.54054054054054)","(5.0, 6.2, 6.110344827586207)","(5.5, 6.6, 6.354838709677419)"
06-01-2023 15:22:01.439451,"(5.5, 8.4, 8.133333333333333)","(17.0, 26.0, 24.666666666666668)","(21.0, 40.0, 33.5)","(9.0, 11.5, 11.23913043478261)","(2.7, 3.2, 3.2325)","(8.0, 12.0, 11.382352941176471)","(5.0, 6.4, 6.152941176470589)","(5.5, 6.6, 6.345454545454546)"
06-01-2023 15:22:02.745029,"(5.5, 8.2, 8.133333333333333)","(17.0, 26.0, 24.73076923076923)","(21.0, 38.0, 33.38461538461539)","(9.0, 11.5, 11.26086956521739)","(2.7, 3.25, 3.225)","(8.0, 12.0, 11.205882352941176)","(5.0, 6.4, 6.123809523809524)","(5.5, 6.6, 6.354838709677419)"
06-01-2023 15:22:04.012446,"(5.5, 8.2, 7.975)","(17.0, 26.0, 24.73076923076923)","(21.0, 38.0, 33.0)","(9.0, 11.5, 11.166666666666666)","(2.7, 3.25, 3.225)","(8.0, 11.5, 11.205882352941176)","(5.0, 6.4, 6.123809523809524)","(5.5, 6.6, 6.346666666666667)"
06-01-2023 15:22:05.266760,"(5.5, 8.2, 7.975)","(17.0, 26.0, 24.73076923076923)","(21.0, 38.0, 33.0)","(9.0, 11.5, 11.166666666666666)","(2.7, 3.25, 3.2304878048780488)","(8.0, 11.5, 11.208333333333334)","(5.0, 6.4, 6.30344827586207)","(5.5, 6.6, 6.021052631578947)"
06-01-2023 15:22:06.780118,"(5.5, 8.2, 8.054545454545455)","(17.0, 26.0, 24.73076923076923)","(21.0, 38.0, 35.55555555555556)","(9.0, 11.5, 11.166666666666666)","(2.7, 3.25, 3.225)","(8.0, 11.5, 11.120689655172415)","(5.0, 6.4, 6.30344827586207)","(5.5, 6.4, 6.033333333333333)"
06-01-2023 15:22:08.613876,"(5.5, 8.2, 8.054545454545455)","(17.0, 26.0, 24.666666666666668)","(21.0, 38.0, 35.55555555555556)","(9.0, 11.5, 11.18421052631579)","(2.7, 3.25, 3.2313953488372094)","(8.0, 11.5, 11.038461538461538)","(5.0, 6.4, 6.311111111111112)","(5.5, 6.2, 5.98)"
06-01-2023 15:22:10.732999,"(5.5, 8.2, 8.076923076923077)","(17.0, 26.0, 24.666666666666668)","(21.0, 38.0, 35.55555555555556)","(9.0, 11.5, 11.21875)","(2.7, 3.25, 3.236)","(8.0, 11.5, 11.136363636363637)","(5.0, 6.4, 6.322580645161291)","(5.5, 6.2, 5.910344827586207)"
06-01-2023 15:22:12.693289,"(5.5, 8.4, 8.133333333333333)","(17.0, 26.0, 24.666666666666668)","(21.0, 38.0, 35.55555555555556)","(9.0, 11.5, 11.307692307692308)","(2.7, 3.3, 3.256818181818182)","(8.0, 11.5, 11.152173913043478)","(5.0, 6.4, 6.322580645161291)","(5.5, 6.2, 5.908823529411765)"
06-01-2023 15:22:14.392537,"(5.5, 8.4, 8.157142857142857)","(17.0, 26.0, 24.666666666666668)","(21.0, 38.0, 35.55555555555556)","(9.0, 12.0, 11.4375)","(2.7, 3.3, 3.2657894736842104)","(8.0, 11.5, 11.045454545454545)","(5.0, 6.4, 6.322580645161291)","(5.5, 6.2, 5.927272727272727)"
06-01-2023 15:22:16.111711,"(5.5, 8.4, 8.104347826086956)","(17.0, 26.0, 24.8)","(21.0, 38.0, 34.857142857142854)","(9.0, 11.5, 11.4375)","(2.7, 3.3, 3.281578947368421)","(8.0, 11.5, 11.12962962962963)","(5.0, 6.4, 6.322580645161291)","(5.5, 5.9, 5.753333333333334)"
06-01-2023 15:22:17.607483,"(5.5, 8.4, 8.104347826086956)","(17.0, 26.0, 24.862068965517242)","(21.0, 38.0, 34.857142857142854)","(9.0, 11.5, 11.4375)","(2.7, 3.3, 3.3192307692307694)","(8.0, 11.5, 11.12962962962963)","(5.0, 6.4, 6.322580645161291)","(5.5, 5.9, 5.8090909090909095)"
06-01-2023 15:22:18.973020,"(5.5, 8.4, 8.104347826086956)","(17.0, 26.0, 24.862068965517242)","(21.0, 38.0, 35.5)","(9.0, 11.5, 11.454545454545455)","(2.7, 3.35, 3.3064102564102567)","(8.0, 11.5, 11.14)","(5.0, 6.4, 6.322580645161291)","(5.5, 5.9, 5.78)"
06-01-2023 15:22:20.283080,"(5.5, 8.4, 8.121212121212121)","(17.0, 26.0, 24.956521739130434)","(21.0, 36.0, 34.666666666666664)","(9.0, 11.5, 11.458333333333334)","(2.7, 3.35, 3.2962962962962963)","(8.0, 11.5, 11.05)","(5.0, 6.4, 6.322580645161291)","(5.5, 5.9, 5.816)"
06-01-2023 15:22:21.755883,"(5.5, 8.4, 8.121212121212121)","(17.0, 26.0, 24.5)","(21.0, 36.0, 34.15384615384615)","(9.0, 11.5, 11.142857142857142)","(2.7, 3.35, 3.285555555555556)","(8.0, 11.5, 11.119047619047619)","(5.0, 6.4, 6.305555555555556)","(5.5, 6.0, 5.947368421052632)"
06-01-2023 15:22:23.157972,"(5.5, 8.4, 8.121212121212121)","(17.0, 26.0, 24.73076923076923)","(21.0, 36.0, 33.75)","(9.0, 11.5, 11.142857142857142)","(2.7, 3.35, 3.285555555555556)","(8.0, 11.5, 11.1)","(5.0, 6.4, 6.300000000000001)","(5.5, 6.2, 5.952941176470588)"
06-01-2023 15:22:24.417125,"(5.5, 8.4, 8.121212121212121)","(17.0, 26.0, 24.862068965517242)","(21.0, 36.0, 33.75)","(9.0, 11.5, 11.142857142857142)","(2.7, 3.35, 3.2931372549019606)","(8.0, 11.5, 11.1)","(5.0, 6.4, 6.300000000000001)","(5.5, 6.2, 5.952941176470588)"
06-01-2023 15:22:25.743459,"(5.5, 8.2, 7.860869565217391)","(17.0, 26.0, 25.09090909090909)","(21.0, 36.0, 34.15384615384615)","(9.0, 11.5, 11.142857142857142)","(2.7, 3.35, 3.3020833333333335)","(8.0, 11.5, 11.1)","(5.0, 6.4, 6.300000000000001)","(5.5, 6.2, 6.033333333333333)"
06-01-2023 15:22:27.011632,"(5.5, 8.0, 7.779310344827586)","(17.0, 26.0, 25.09090909090909)","(21.0, 36.0, 33.64705882352941)","(9.0, 11.5, 11.142857142857142)","(2.7, 3.35, 3.3116666666666665)","(8.0, 11.5, 11.25)","(5.0, 6.4, 6.300000000000001)","(5.5, 6.2, 6.1454545454545455)"
06-01-2023 15:22:28.240441,"(6.0, 7.6, 7.565217391304348)","(18.0, 26.0, 25.09090909090909)","(26.0, 36.0, 33.64705882352941)","(9.0, 11.5, 11.142857142857142)","(2.7, 3.35, 3.316176470588235)","(8.0, 11.5, 11.296296296296296)","(5.0, 6.4, 6.406060606060606)","(5.0, 6.2, 6.069565217391305)"
06-01-2023 15:22:29.446131,"(6.0, 7.8, 7.591304347826087)","(18.0, 26.0, 25.09090909090909)","(26.0, 36.0, 33.64705882352941)","(9.0, 11.5, 11.1875)","(2.7, 3.35, 3.2849999999999997)","(8.0, 11.5, 11.222222222222221)","(5.0, 6.6, 6.419047619047619)","(5.0, 6.2, 6.069565217391305)"
06-01-2023 15:22:30.697705,"(6.0, 7.6, 7.5375)","(18.0, 26.0, 24.96)","(26.0, 36.0, 32.666666666666664)","(9.0, 11.5, 11.1875)","(2.7, 3.3, 3.2893617021276595)","(8.0, 11.5, 11.222222222222221)","(5.0, 6.6, 6.419047619047619)","(5.0, 6.2, 6.1461538461538465)"
06-01-2023 15:22:31.925604,"(6.0, 7.6, 7.454545454545454)","(18.0, 26.0, 25.0)","(26.0, 36.0, 32.666666666666664)","(9.0, 11.5, 10.63265306122449)","(2.7, 3.3, 3.335)","(8.0, 11.5, 11.242857142857142)","(5.0, 6.6, 6.442105263157894)","(5.0, 6.4, 6.14468085106383)"
06-01-2023 15:22:33.161465,"(6.0, 7.6, 7.336842105263158)","(18.0, 26.0, 25.0)","(26.0, 36.0, 32.666666666666664)","(9.0, 11.0, 10.64)","(2.7, 3.35, 3.3451612903225807)","(8.0, 11.5, 11.25)","(5.0, 6.6, 6.4243902439024385)","(5.0, 6.4, 6.14468085106383)"
06-01-2023 15:22:34.796523,"(6.0, 7.4, 7.34)","(18.0, 26.0, 25.0)","(26.0, 36.0, 32.666666666666664)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.35, 3.362222222222222)","(8.0, 11.5, 11.25)","(5.0, 6.6, 6.4243902439024385)","(5.0, 6.4, 6.14468085106383)"
06-01-2023 15:22:36.392767,"(6.0, 7.4, 7.336842105263158)","(18.0, 26.0, 26.071428571428573)","(26.0, 36.0, 32.666666666666664)","(9.0, 11.0, 10.625)","(2.7, 3.4, 3.3777777777777778)","(8.0, 11.5, 11.257575757575758)","(5.0, 6.6, 6.4243902439024385)","(5.0, 6.4, 6.17)"
06-01-2023 15:22:37.792561,"(6.0, 7.4, 7.26)","(18.0, 28.0, 25.76923076923077)","(26.0, 36.0, 32.666666666666664)","(9.0, 11.0, 10.625)","(2.7, 3.4, 3.3777777777777778)","(8.0, 11.5, 11.257575757575758)","(5.0, 6.6, 6.4243902439024385)","(5.0, 6.4, 6.154545454545454)"
06-01-2023 15:22:39.231514,"(6.0, 7.4, 7.241666666666667)","(18.0, 28.0, 25.76923076923077)","(26.0, 36.0, 32.666666666666664)","(9.0, 11.0, 10.625)","(2.7, 3.4, 3.393548387096774)","(8.0, 11.5, 11.314814814814815)","(5.0, 6.6, 6.4243902439024385)","(5.0, 6.4, 6.154545454545454)"
06-01-2023 15:22:40.701085,"(6.0, 7.2, 7.140000000000001)","(18.0, 28.0, 25.514285714285712)","(26.0, 36.0, 32.666666666666664)","(9.0, 11.0, 10.288461538461538)","(2.7, 3.4, 3.3957142857142855)","(8.0, 11.5, 11.314814814814815)","(5.0, 6.6, 6.394285714285714)","(5.0, 6.4, 6.178947368421053)"
06-01-2023 15:22:42.167925,"(6.0, 7.2, 7.116666666666667)","(18.0, 28.0, 25.6)","(26.0, 36.0, 32.666666666666664)","(9.0, 11.0, 10.379310344827585)","(2.7, 3.4, 3.3957142857142855)","(8.0, 11.5, 11.314814814814815)","(5.0, 6.6, 6.394285714285714)","(5.0, 6.4, 6.172972972972973)"
06-01-2023 15:22:43.610127,"(6.0, 7.2, 7.1)","(18.0, 26.0, 24.51851851851852)","(26.0, 36.0, 32.666666666666664)","(9.0, 10.5, 10.379310344827585)","(2.7, 3.4, 3.3957142857142855)","(8.0, 11.5, 11.314814814814815)","(5.0, 6.6, 6.442105263157895)","(5.0, 6.4, 6.283333333333333)"
06-01-2023 15:22:45.253952,"(6.0, 7.2, 7.05)","(18.0, 25.0, 23.8)","(26.0, 36.0, 32.666666666666664)","(9.0, 10.5, 10.307692307692308)","(2.7, 3.4, 3.414)","(8.0, 11.5, 11.23611111111111)","(5.0, 6.6, 6.554838709677419)","(5.0, 6.4, 6.331578947368421)"
06-01-2023 15:22:46.551661,"(6.0, 7.2, 7.05)","(18.0, 24.0, 24.0)","(26.0, 36.0, 35.333333333333336)","(9.0, 10.5, 10.569444444444445)","(2.8, 3.45, 3.154020618556701)","(9.0, 11.5, 11.653846153846153)","(5.0, 6.6, 6.728571428571429)","(5.0, 6.4, 6.446153846153846)"
06-01-2023 15:22:48.183880,"(6.0, 7.4, 7.133333333333334)","(18.0, 27.0, 25.4)","(26.0, 36.0, 36.285714285714285)","(9.0, 11.0, 10.716981132075471)","(2.8, 3.2, 3.151070663811563)","(9.0, 12.0, 11.75)","(5.0, 6.8, 6.703703703703703)","(5.0, 6.6, 6.546666666666667)"
06-01-2023 15:22:50.117773,"(6.0, 7.4, 7.133333333333334)","(18.0, 26.0, 25.285714285714285)","(26.0, 38.0, 35.77777777777778)","(9.0, 11.0, 11.272727272727273)","(2.8, 3.2, 3.1672727272727275)","(9.0, 12.0, 11.933333333333334)","(5.0, 7.0, 6.703703703703703)","(5.0, 6.6, 6.488)"
06-01-2023 15:22:52.024588,"(6.0, 7.4, 7.133333333333334)","(18.0, 26.0, 24.551724137931036)","(26.0, 40.0, 36.21052631578947)","(9.0, 11.5, 11.027777777777779)","(2.8, 3.2, 3.1653846153846157)","(9.0, 12.0, 11.933333333333334)","(5.0, 7.0, 6.56)","(5.0, 6.6, 6.53)"
06-01-2023 15:22:53.701883,"(6.0, 7.4, 7.1066666666666665)","(18.0, 26.0, 24.551724137931036)","(26.0, 40.0, 36.8)","(9.0, 11.5, 11.328947368421053)","(2.8, 3.2, 3.168421052631579)","(9.0, 12.0, 11.933333333333334)","(5.0, 6.6, 6.6571428571428575)","(5.0, 6.6, 6.523809523809524)"
06-01-2023 15:22:55.489704,"(6.0, 7.4, 7.270588235294118)","(18.0, 26.0, 24.75)","(26.0, 38.0, 36.76190476190476)","(9.0, 11.5, 11.277777777777779)","(2.8, 3.2, 3.0478260869565217)","(9.0, 12.0, 11.9)","(5.0, 6.8, 6.7407407407407405)","(5.0, 6.8, 6.558139534883721)"
06-01-2023 15:22:56.812989,"(6.0, 7.4, 7.270588235294118)","(18.0, 26.0, 24.5)","(26.0, 40.0, 36.76190476190476)","(9.0, 11.5, 11.229166666666666)","(2.8, 3.1, 3.03)","(9.0, 12.0, 11.857142857142858)","(5.0, 7.0, 6.735714285714286)","(5.0, 6.8, 6.541666666666667)"
06-01-2023 15:22:58.166504,"(6.0, 7.8, 7.62)","(18.0, 26.0, 24.714285714285715)","(26.0, 40.0, 37.0)","(9.0, 11.5, 10.71875)","(2.8, 3.05, 3.036111111111111)","(9.0, 12.0, 11.857142857142858)","(5.0, 7.0, 6.735714285714286)","(5.0, 6.8, 6.533333333333333)"
06-01-2023 15:22:59.516924,"(6.0, 8.0, 7.739130434782608)","(18.0, 26.0, 24.714285714285715)","(26.0, 40.0, 37.0)","(9.0, 11.0, 10.738095238095237)","(2.8, 3.05, 3.0338709677419353)","(9.0, 12.0, 11.763157894736842)","(5.0, 7.0, 6.743396226415094)","(5.0, 6.8, 6.526829268292683)"
06-01-2023 15:23:00.855922,"(6.0, 8.0, 7.739130434782608)","(18.0, 25.0, 23.818181818181817)","(26.0, 40.0, 37.04347826086956)","(9.0, 11.0, 11.166666666666666)","(2.8, 3.05, 3.0448275862068965)","(9.0, 12.0, 11.884615384615385)","(5.0, 7.0, 6.772549019607843)","(5.0, 6.8, 6.177777777777778)"
06-01-2023 15:23:02.255465,"(6.0, 8.0, 7.858823529411764)","(18.0, 26.0, 24.545454545454547)","(26.0, 40.0, 37.166666666666664)","(9.0, 11.5, 11.375)","(2.7, 3.05, 3.025)","(9.0, 12.5, 11.794117647058824)","(5.5, 7.0, 6.8428571428571425)","(5.5, 6.4, 6.1)"
06-01-2023 15:23:03.691930,"(6.0, 8.0, 7.810526315789473)","(18.0, 26.0, 24.6)","(26.0, 40.0, 37.12)","(9.0, 11.5, 11.46875)","(2.7, 3.05, 3.0125)","(9.0, 12.5, 11.925531914893616)","(5.5, 7.0, 6.914893617021277)","(5.5, 6.4, 6.190909090909091)"
06-01-2023 15:23:05.074130,"(6.0, 8.0, 7.810526315789473)","(18.0, 25.0, 24.764705882352942)","(26.0, 40.0, 37.12)","(9.0, 11.5, 11.384615384615385)","(2.7, 3.05, 3.01)","(9.0, 12.5, 11.850877192982455)","(5.5, 7.0, 6.931818181818182)","(5.5, 6.4, 6.2)"
06-01-2023 15:23:06.416744,"(6.0, 8.0, 7.811111111111111)","(18.0, 25.0, 23.8)","(26.0, 40.0, 37.12)","(9.0, 12.0, 11.745098039215685)","(2.7, 3.05, 3.0214285714285714)","(9.0, 12.5, 11.850877192982455)","(5.5, 7.0, 6.931818181818182)","(5.5, 6.4, 6.2)"
06-01-2023 15:23:07.857000,"(6.0, 8.0, 7.837037037037037)","(18.0, 24.0, 23.466666666666665)","(26.0, 40.0, 37.0)","(9.0, 12.0, 11.767857142857142)","(2.7, 3.05, 3.0396226415094336)","(9.0, 12.5, 11.850877192982455)","(5.5, 7.0, 6.933333333333334)","(5.5, 6.4, 6.2)"
06-01-2023 15:23:09.245908,"(6.0, 8.0, 7.832)","(18.0, 24.0, 23.466666666666665)","(26.0, 40.0, 37.0)","(9.0, 12.0, 11.767857142857142)","(2.7, 3.05, 3.0407766990291263)","(9.0, 12.5, 11.850877192982455)","(5.5, 7.0, 6.904166666666667)","(5.5, 6.4, 6.2)"
06-01-2023 15:23:10.583803,"(6.0, 8.0, 7.832)","(18.0, 24.0, 23.636363636363637)","(26.0, 40.0, 36.869565217391305)","(9.0, 12.0, 11.634146341463415)","(2.7, 3.1, 3.047422680412371)","(9.0, 12.5, 11.948275862068966)","(5.5, 7.0, 6.891666666666667)","(5.5, 6.4, 6.2)"
06-01-2023 15:23:11.950783,"(6.0, 8.0, 7.8)","(18.0, 24.0, 23.636363636363637)","(26.0, 40.0, 35.6)","(9.0, 12.0, 11.634146341463415)","(2.7, 3.1, 3.0477876106194692)","(9.0, 12.5, 11.948275862068966)","(5.5, 7.0, 6.891666666666667)","(5.5, 6.4, 6.2042553191489365)"
06-01-2023 15:23:13.338129,"(6.0, 8.0, 7.7405405405405405)","(18.0, 24.0, 23.636363636363637)","(26.0, 36.0, 35.36363636363637)","(9.0, 12.0, 11.634146341463415)","(2.7, 3.1, 3.067222222222222)","(9.0, 12.5, 11.948275862068966)","(5.5, 7.0, 6.876190476190476)","(5.5, 6.4, 6.2042553191489365)"
