,Summer Classic,Sahara Castle,King Wylde,Summer Fiesta,Lornas Flying,Wallys Boy,Johnny Baha,Tuta Grizzly
04-01-2023 13:16:06.315001,"(101.0, 330.0, 214.44444444444446)","(6.5, 8.6, 8.58)","(2.8, 3.4, 3.3529411764705883)","(81.0, 170.0, 160.0)","(10.0, 16.5, 15.987179487179487)","(8.5, 11.5, 11.03125)","(5.5, 7.2, 7.1)","(3.0, 3.55, 3.567857142857143)"
04-01-2023 13:16:07.518873,"(101.0, 330.0, 214.44444444444446)","(6.5, 8.6, 8.56)","(2.8, 3.4, 3.3529411764705883)","(81.0, 170.0, 160.0)","(10.0, 16.5, 15.987179487179487)","(8.5, 11.5, 11.025)","(5.5, 7.2, 7.1)","(3.0, 3.6, 3.567857142857143)"
04-01-2023 13:16:08.668952,"(101.0, 330.0, 213.0)","(6.5, 8.8, 8.56842105263158)","(2.8, 3.4, 3.3555555555555556)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.987179487179487)","(8.5, 11.5, 11.025)","(5.5, 7.2, 7.1)","(3.0, 3.6, 3.5640449438202246)"
04-01-2023 13:16:09.778737,"(101.0, 330.0, 218.57142857142858)","(6.5, 8.8, 8.713513513513513)","(2.8, 3.4, 3.3777777777777778)","(81.0, 170.0, 165.0)","(10.0, 16.5, 15.987179487179487)","(8.5, 11.5, 11.22)","(5.5, 7.2, 7.122222222222223)","(3.0, 3.6, 3.6273809523809524)"
04-01-2023 13:16:10.996679,"(101.0, 330.0, 218.57142857142858)","(6.5, 8.8, 8.77142857142857)","(2.8, 3.25, 3.2029411764705884)","(81.0, 170.0, 167.5)","(10.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.216216216216216)","(5.5, 7.2, 7.1)","(3.0, 3.65, 3.662037037037037)"
04-01-2023 13:16:12.170674,"(101.0, 330.0, 210.0)","(6.5, 9.0, 8.77142857142857)","(2.8, 3.25, 3.2029411764705884)","(81.0, 170.0, 167.5)","(10.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.25)","(5.5, 7.2, 7.155555555555556)","(3.0, 3.7, 3.684090909090909)"
04-01-2023 13:16:13.284003,"(101.0, 330.0, 210.0)","(6.5, 9.0, 8.836363636363636)","(2.8, 3.2, 3.1732142857142858)","(81.0, 170.0, 167.5)","(10.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.296875)","(5.5, 7.4, 7.162162162162162)","(3.0, 3.7, 3.68)"
04-01-2023 13:16:14.737044,"(101.0, 320.0, 250.0)","(6.5, 9.0, 8.921739130434784)","(2.8, 3.2, 3.1703389830508475)","(81.0, 170.0, 167.5)","(10.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.296875)","(5.5, 7.4, 7.125)","(3.0, 3.7, 3.6783783783783783)"
04-01-2023 13:16:16.075497,"(101.0, 310.0, 284.0)","(6.5, 9.0, 9.073684210526315)","(2.8, 3.2, 3.2125000000000004)","(81.0, 170.0, 167.5)","(10.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.296875)","(5.5, 7.2, 7.162162162162162)","(3.0, 3.7, 3.6095238095238096)"
04-01-2023 13:16:17.339332,"(101.0, 310.0, 284.0)","(6.5, 9.2, 9.047619047619047)","(2.8, 3.25, 3.220408163265306)","(81.0, 170.0, 167.5)","(10.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.296875)","(5.5, 7.4, 7.146341463414634)","(3.0, 3.65, 3.5869565217391304)"
04-01-2023 13:16:18.675969,"(101.0, 310.0, 277.5)","(6.5, 9.2, 9.013953488372094)","(2.8, 3.25, 3.2133333333333334)","(81.0, 170.0, 167.5)","(10.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.296875)","(5.5, 7.4, 7.146341463414634)","(3.0, 3.6, 3.5851351351351353)"
04-01-2023 13:16:20.072117,"(101.0, 310.0, 277.5)","(6.5, 9.2, 9.135714285714286)","(2.8, 3.25, 3.2142857142857144)","(81.0, 170.0, 167.5)","(10.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.296875)","(5.5, 7.4, 7.146341463414634)","(3.0, 3.6, 3.578)"
04-01-2023 13:16:21.354683,"(101.0, 310.0, 277.5)","(6.5, 9.2, 9.179310344827586)","(2.7, 3.25, 3.2098684210526316)","(91.0, 170.0, 167.5)","(11.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.296875)","(6.0, 7.4, 7.146341463414634)","(3.0, 3.6, 3.578)"
04-01-2023 13:16:22.530985,"(101.0, 310.0, 277.5)","(6.5, 9.2, 9.179310344827586)","(2.7, 3.25, 3.222058823529412)","(91.0, 170.0, 167.27272727272728)","(11.0, 16.5, 15.987179487179487)","(8.0, 11.5, 11.226190476190476)","(6.0, 7.4, 7.146341463414634)","(3.0, 3.6, 3.555405405405405)"
04-01-2023 13:16:23.725214,"(101.0, 310.0, 284.0)","(6.5, 9.2, 9.181818181818182)","(2.7, 3.25, 3.2525925925925927)","(91.0, 170.0, 167.27272727272728)","(11.0, 16.5, 14.479166666666666)","(8.0, 11.5, 11.226190476190476)","(6.0, 7.4, 7.303703703703704)","(3.0, 3.6, 3.5763157894736843)"
04-01-2023 13:16:25.036103,"(101.0, 310.0, 284.0)","(6.5, 9.2, 9.181818181818182)","(2.7, 3.3, 3.21875)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.5, 14.476190476190476)","(8.0, 11.5, 11.226190476190476)","(6.0, 7.4, 7.368)","(3.0, 3.6, 3.5763157894736843)"
04-01-2023 13:16:26.205054,"(101.0, 310.0, 277.5)","(6.5, 9.2, 9.181818181818182)","(2.7, 3.25, 3.175373134328358)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.5, 14.476190476190476)","(8.0, 11.5, 11.081395348837209)","(6.0, 7.4, 7.4511627906976745)","(3.0, 3.6, 3.696153846153846)"
04-01-2023 13:16:27.382294,"(101.0, 310.0, 277.5)","(6.5, 9.2, 9.166666666666666)","(2.7, 3.2, 3.175373134328358)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.5, 14.476190476190476)","(8.0, 11.5, 11.075757575757576)","(6.0, 7.6, 7.4399999999999995)","(3.0, 3.75, 3.7090909090909094)"
04-01-2023 13:16:28.590470,"(101.0, 310.0, 277.5)","(6.5, 9.2, 9.149999999999999)","(2.7, 3.2, 3.1811965811965814)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.5, 14.475)","(8.0, 11.5, 11.075757575757576)","(6.0, 7.6, 7.4399999999999995)","(3.0, 3.75, 3.7083333333333335)"
04-01-2023 13:16:29.878227,"(101.0, 310.0, 284.0)","(6.5, 9.2, 8.96923076923077)","(2.7, 3.2, 3.1795833333333334)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.5, 13.7)","(8.0, 11.5, 11.075757575757576)","(6.0, 7.6, 7.485714285714286)","(3.0, 3.75, 3.7380252100840337)"
04-01-2023 13:16:31.092527,"(101.0, 310.0, 284.0)","(6.5, 9.2, 8.96923076923077)","(2.7, 3.2, 3.1795833333333334)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.548387096774194)","(8.0, 11.5, 11.048076923076923)","(6.0, 7.6, 7.84)","(3.0, 3.75, 3.6952830188679244)"
04-01-2023 13:16:32.538221,"(101.0, 310.0, 284.0)","(6.5, 8.6, 8.33125)","(2.7, 3.2, 3.207692307692308)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.631578947368421)","(8.0, 11.5, 11.048076923076923)","(6.0, 8.0, 7.911111111111111)","(3.0, 3.75, 3.7)"
04-01-2023 13:16:34.747555,"(101.0, 310.0, 277.5)","(6.5, 8.4, 8.410526315789474)","(2.7, 3.25, 3.2066265060240964)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.575757575757576)","(8.0, 11.5, 11.034653465346535)","(6.0, 8.0, 7.91578947368421)","(3.0, 3.7, 3.6833333333333336)"
04-01-2023 13:16:36.369839,"(101.0, 310.0, 276.0)","(6.5, 8.6, 8.633333333333333)","(2.7, 3.25, 3.214044943820225)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.404255319148936)","(8.0, 11.5, 11.014285714285714)","(6.0, 8.0, 7.91578947368421)","(3.0, 3.7, 3.6761363636363638)"
04-01-2023 13:16:37.831235,"(101.0, 300.0, 268.0)","(6.5, 8.8, 8.612244897959185)","(2.7, 3.25, 3.214044943820225)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.6)","(8.0, 11.5, 11.014285714285714)","(6.0, 8.0, 7.927272727272727)","(3.0, 3.7, 3.6712962962962963)"
04-01-2023 13:16:39.196508,"(101.0, 290.0, 268.0)","(6.5, 8.8, 8.666666666666666)","(2.7, 3.25, 3.218918918918919)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.575757575757576)","(8.0, 11.5, 11.048672566371682)","(6.0, 8.0, 7.927272727272727)","(3.0, 3.7, 3.651923076923077)"
04-01-2023 13:16:40.482015,"(101.0, 290.0, 268.0)","(6.5, 8.8, 8.76)","(2.7, 3.25, 3.2197368421052635)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.404255319148936)","(8.0, 11.5, 10.954545454545455)","(6.0, 8.0, 7.942857142857143)","(3.0, 3.7, 3.6877470355731226)"
04-01-2023 13:16:41.806621,"(101.0, 290.0, 268.0)","(6.5, 8.8, 8.76)","(2.7, 3.25, 3.2256521739130437)","(91.0, 170.0, 167.0)","(11.0, 14.0, 13.659090909090908)","(8.0, 11.0, 10.869565217391305)","(6.0, 8.0, 7.9526315789473685)","(3.0, 3.7, 3.6863247863247866)"
04-01-2023 13:16:43.130207,"(101.0, 290.0, 268.0)","(6.5, 9.0, 8.83529411764706)","(2.7, 3.25, 3.2395833333333335)","(91.0, 170.0, 167.0)","(11.0, 14.0, 13.75)","(8.0, 11.0, 10.491666666666667)","(6.0, 8.0, 7.914285714285715)","(3.0, 3.7, 3.643455497382199)"
04-01-2023 13:16:44.338763,"(101.0, 290.0, 268.0)","(6.5, 9.0, 8.69375)","(2.7, 3.25, 3.2394957983193278)","(91.0, 170.0, 167.0)","(11.0, 14.0, 13.973684210526315)","(8.0, 10.5, 10.619047619047619)","(6.0, 8.0, 7.947058823529412)","(3.0, 3.65, 3.5717391304347825)"
04-01-2023 13:16:45.499151,"(101.0, 290.0, 268.0)","(6.5, 9.2, 9.03125)","(2.7, 3.25, 3.241228070175439)","(91.0, 170.0, 167.0)","(11.0, 14.5, 13.973684210526315)","(8.0, 11.0, 10.541284403669724)","(6.0, 8.0, 7.947058823529412)","(3.0, 3.6, 3.5671874999999997)"
04-01-2023 13:16:46.698405,"(101.0, 290.0, 268.0)","(6.5, 9.2, 8.9875)","(2.7, 3.25, 3.2435185185185187)","(91.0, 170.0, 167.0)","(11.0, 14.5, 14.052631578947368)","(8.0, 11.0, 10.541284403669724)","(6.0, 8.0, 7.947058823529412)","(3.0, 3.6, 3.596987951807229)"
04-01-2023 13:16:48.001359,"(101.0, 290.0, 268.0)","(6.5, 9.2, 9.032558139534883)","(2.7, 3.25, 3.241592920353982)","(91.0, 170.0, 167.0)","(11.0, 14.5, 14.0)","(8.0, 11.0, 10.541284403669724)","(6.0, 8.0, 7.947058823529412)","(3.0, 3.65, 3.6028571428571428)"
04-01-2023 13:16:49.279541,"(101.0, 290.0, 268.0)","(6.5, 9.2, 9.077777777777778)","(2.7, 3.25, 3.241592920353982)","(91.0, 170.0, 167.0)","(11.0, 14.5, 14.0)","(8.0, 11.0, 10.541284403669724)","(6.0, 8.0, 7.947058823529412)","(3.0, 3.65, 3.610606060606061)"
04-01-2023 13:16:50.641317,"(101.0, 290.0, 268.0)","(6.5, 9.2, 9.133333333333333)","(2.7, 3.25, 3.243457943925234)","(91.0, 170.0, 167.0)","(11.0, 14.5, 13.666666666666666)","(8.0, 11.0, 10.541284403669724)","(6.0, 8.0, 7.947058823529412)","(3.0, 3.65, 3.610606060606061)"
04-01-2023 13:16:51.909636,"(101.0, 290.0, 284.0)","(6.5, 9.2, 9.127272727272727)","(2.7, 3.25, 3.2418918918918918)","(91.0, 170.0, 167.0)","(11.0, 14.0, 13.615384615384615)","(8.0, 11.0, 10.565217391304348)","(6.0, 8.0, 7.947058823529412)","(3.0, 3.65, 3.6233333333333335)"
04-01-2023 13:16:53.306246,"(101.0, 310.0, 288.33333333333337)","(6.5, 9.2, 9.096774193548386)","(2.7, 3.25, 3.242272727272727)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.615384615384615)","(8.0, 11.0, 10.56637168141593)","(6.0, 8.0, 7.94375)","(3.0, 3.65, 3.660416666666667)"
04-01-2023 13:16:54.870727,"(101.0, 310.0, 291.42857142857144)","(6.5, 9.2, 9.189473684210526)","(2.7, 3.25, 3.2328125)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 12.98)","(8.0, 11.0, 10.581196581196581)","(6.0, 8.0, 7.94375)","(3.0, 3.7, 3.652)"
04-01-2023 13:16:56.356296,"(101.0, 310.0, 291.42857142857144)","(6.5, 9.2, 9.157142857142857)","(2.7, 3.25, 3.2289473684210526)","(91.0, 170.0, 167.27272727272728)","(11.0, 13.0, 13.58695652173913)","(8.0, 11.0, 10.50909090909091)","(6.0, 8.0, 7.941935483870967)","(3.0, 3.7, 3.6586206896551725)"
04-01-2023 13:16:57.524756,"(101.0, 310.0, 291.42857142857144)","(6.5, 9.2, 9.157142857142857)","(2.7, 3.25, 3.2335714285714285)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.574074074074074)","(8.0, 11.0, 10.472222222222221)","(6.0, 8.0, 7.941935483870967)","(3.0, 3.7, 3.655555555555556)"
04-01-2023 13:16:58.710764,"(101.0, 310.0, 291.42857142857144)","(6.5, 9.2, 9.089655172413792)","(2.7, 3.25, 3.224607329842932)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.574074074074074)","(8.0, 10.5, 10.474683544303797)","(6.0, 8.0, 7.946666666666666)","(3.0, 3.7, 3.6634615384615383)"
04-01-2023 13:16:59.955612,"(101.0, 310.0, 288.33333333333337)","(6.5, 9.2, 8.914285714285715)","(2.7, 3.25, 3.224607329842932)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.574074074074074)","(8.0, 10.5, 10.421686746987952)","(6.0, 8.0, 7.927272727272727)","(3.0, 3.7, 3.6652173913043478)"
04-01-2023 13:17:01.127076,"(101.0, 320.0, 280.0)","(6.5, 9.0, 8.914285714285715)","(2.7, 3.25, 3.224607329842932)","(91.0, 170.0, 167.27272727272728)","(11.0, 14.0, 13.74)","(8.0, 10.5, 10.416666666666666)","(6.0, 8.0, 7.951724137931034)","(3.0, 3.7, 3.678571428571429)"
04-01-2023 13:17:02.283911,"(101.0, 310.0, 288.33333333333337)","(6.5, 9.2, 9.022222222222222)","(2.7, 3.2, 3.1813333333333333)","(91.0, 170.0, 164.7826086956522)","(11.0, 14.0, 13.875)","(8.0, 10.5, 10.416666666666666)","(6.0, 8.0, 7.933333333333334)","(3.0, 3.7, 3.69)"
04-01-2023 13:17:03.511880,"(101.0, 310.0, 288.33333333333337)","(6.5, 9.2, 9.184615384615384)","(2.7, 3.2, 3.179856115107914)","(91.0, 170.0, 164.7826086956522)","(11.0, 14.0, 14.233333333333333)","(8.0, 10.5, 10.416666666666666)","(6.0, 8.0, 7.933333333333334)","(3.0, 3.7, 3.68448275862069)"
04-01-2023 13:17:04.732770,"(101.0, 310.0, 288.33333333333337)","(6.5, 9.2, 9.184615384615384)","(2.7, 3.2, 3.175)","(91.0, 170.0, 164.7826086956522)","(11.0, 14.5, 14.192307692307692)","(8.0, 10.5, 10.432432432432432)","(6.0, 8.0, 7.933333333333334)","(3.0, 3.7, 3.6708333333333334)"
04-01-2023 13:17:05.814831,"(101.0, 310.0, 288.33333333333337)","(6.5, 9.2, 9.184615384615384)","(2.7, 3.2, 3.175)","(91.0, 170.0, 164.7826086956522)","(11.0, 14.5, 14.147058823529411)","(8.0, 10.5, 10.432432432432432)","(6.0, 8.0, 7.933333333333334)","(3.0, 3.7, 3.6708333333333334)"
04-01-2023 13:17:06.902984,"(101.0, 290.0, 271.66666666666663)","(6.5, 9.2, 9.07)","(2.7, 3.2, 3.194859813084112)","(91.0, 160.0, 157.27272727272728)","(11.0, 14.5, 14.289473684210526)","(8.0, 10.5, 10.2)","(6.0, 8.0, 7.933333333333334)","(3.0, 3.7, 3.6903846153846156)"
04-01-2023 13:17:08.013564,"(101.0, 290.0, 271.66666666666663)","(6.5, 9.2, 9.149999999999999)","(2.7, 3.2, 3.219298245614035)","(91.0, 160.0, 157.85714285714286)","(11.0, 14.5, 14.392857142857142)","(8.0, 10.5, 9.998765432098766)","(6.0, 8.0, 7.933333333333334)","(3.0, 3.7, 3.6825)"
04-01-2023 13:17:09.419890,"(101.0, 290.0, 280.8333333333333)","(6.5, 9.2, 9.113333333333333)","(2.7, 3.25, 3.220810810810811)","(91.0, 160.0, 159.23076923076923)","(11.0, 14.5, 14.323529411764707)","(8.0, 10.5, 9.964705882352941)","(6.0, 8.0, 7.933333333333334)","(3.0, 3.7, 3.673684210526316)"
04-01-2023 13:17:10.545996,"(101.0, 290.0, 281.53846153846155)","(6.5, 9.2, 9.055555555555555)","(2.7, 3.25, 3.2200520833333335)","(91.0, 160.0, 168.84615384615384)","(11.0, 14.5, 14.333333333333334)","(8.0, 10.5, 10.125)","(6.0, 8.0, 7.912)","(3.0, 3.7, 3.642857142857143)"
04-01-2023 13:17:11.733033,"(101.0, 290.0, 281.53846153846155)","(6.5, 9.2, 9.123809523809523)","(2.7, 3.25, 3.2791519434628973)","(91.0, 170.0, 168.8)","(11.0, 14.5, 14.880281690140846)","(8.0, 10.5, 10.670454545454545)","(6.0, 8.0, 8.163492063492063)","(3.0, 3.7, 3.515364583333333)"
04-01-2023 13:17:12.848251,"(101.0, 290.0, 280.0)","(6.5, 9.4, 9.356190476190477)","(2.7, 3.3, 3.286504424778761)","(91.0, 170.0, 172.0)","(11.0, 15.0, 15.290123456790123)","(8.0, 11.0, 10.725225225225225)","(6.0, 8.2, 8.188888888888888)","(3.0, 3.55, 3.428571428571429)"
04-01-2023 13:17:14.046869,"(101.0, 290.0, 280.0)","(6.5, 9.6, 9.272727272727272)","(2.7, 3.2, 3.1800940438871472)","(91.0, 180.0, 172.0)","(11.0, 15.5, 15.235294117647058)","(8.0, 11.0, 10.769607843137255)","(6.0, 8.2, 8.38888888888889)","(3.0, 3.45, 3.4333333333333336)"
04-01-2023 13:17:15.284595,"(101.0, 290.0, 280.8333333333333)","(6.5, 9.6, 9.436363636363637)","(2.7, 3.2, 3.1810679611650485)","(91.0, 180.0, 172.0)","(11.0, 15.5, 15.192307692307692)","(8.0, 11.0, 10.769607843137255)","(6.0, 8.4, 8.38888888888889)","(3.0, 3.5, 3.3934782608695655)"
04-01-2023 13:17:16.382961,"(101.0, 290.0, 280.8333333333333)","(6.5, 9.6, 9.472727272727273)","(2.7, 3.2, 3.1863076923076923)","(91.0, 180.0, 172.0)","(11.0, 15.5, 15.39873417721519)","(8.0, 11.0, 10.769607843137255)","(6.0, 8.4, 8.57037037037037)","(3.0, 3.45, 3.3666666666666667)"
04-01-2023 13:17:17.443991,"(101.0, 290.0, 280.8333333333333)","(6.5, 9.8, 9.462222222222223)","(2.7, 3.2, 3.1863076923076923)","(91.0, 180.0, 172.0)","(11.0, 15.5, 15.32857142857143)","(8.0, 11.0, 10.769607843137255)","(6.0, 8.6, 8.57037037037037)","(3.0, 3.4, 3.373529411764706)"
04-01-2023 13:17:18.512373,"(101.0, 290.0, 280.0)","(6.5, 9.8, 9.524590163934427)","(2.7, 3.2, 3.1865325077399382)","(91.0, 180.0, 172.0)","(11.0, 15.5, 15.32857142857143)","(8.0, 11.0, 10.792553191489361)","(6.0, 8.6, 8.57037037037037)","(3.0, 3.4, 3.367857142857143)"
04-01-2023 13:17:19.533668,"(101.0, 290.0, 280.0)","(6.5, 9.8, 9.543396226415094)","(2.7, 3.2, 3.1686666666666667)","(91.0, 180.0, 172.0)","(11.0, 15.5, 15.32857142857143)","(8.0, 11.0, 10.792553191489361)","(6.0, 8.6, 8.57037037037037)","(3.0, 3.4, 3.370967741935484)"
04-01-2023 13:17:20.499469,"(101.0, 290.0, 280.0)","(6.5, 9.8, 9.543396226415094)","(2.7, 3.2, 3.175722543352601)","(91.0, 180.0, 172.0)","(11.0, 15.5, 15.32857142857143)","(8.0, 11.0, 10.792553191489361)","(6.0, 8.6, 8.57037037037037)","(3.0, 3.4, 3.3680555555555554)"
04-01-2023 13:17:21.549747,"(101.0, 290.0, 280.8333333333333)","(6.5, 9.8, 9.569491525423729)","(2.7, 3.2, 3.1761764705882354)","(91.0, 180.0, 173.51351351351352)","(11.0, 15.5, 15.32857142857143)","(8.0, 11.0, 10.792553191489361)","(6.0, 8.6, 8.57037037037037)","(3.0, 3.4, 3.3651515151515152)"
04-01-2023 13:17:22.555163,"(101.0, 290.0, 280.8333333333333)","(6.5, 9.8, 9.569491525423729)","(2.7, 3.2, 3.1761764705882354)","(91.0, 180.0, 173.51351351351352)","(11.0, 15.5, 15.32857142857143)","(8.0, 11.0, 10.792553191489361)","(6.0, 8.6, 8.57037037037037)","(3.0, 3.4, 3.3651515151515152)"
04-01-2023 13:17:23.590690,"(101.0, 290.0, 283.8888888888889)","(6.5, 9.8, 9.558730158730159)","(2.7, 3.2, 3.1743169398907103)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.378787878787879)","(8.0, 11.0, 10.769607843137255)","(6.0, 8.6, 8.57037037037037)","(3.0, 3.4, 3.367857142857143)"
04-01-2023 13:17:24.619673,"(101.0, 290.0, 283.52941176470586)","(6.5, 9.8, 9.518518518518519)","(2.7, 3.2, 3.1720238095238096)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.342105263157894)","(8.0, 11.0, 10.4375)","(6.0, 8.6, 8.57037037037037)","(3.0, 3.4, 3.392857142857143)"
04-01-2023 13:17:25.739882,"(101.0, 290.0, 283.52941176470586)","(6.5, 9.8, 9.606060606060607)","(2.7, 3.2, 3.1743506493506493)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.342105263157894)","(8.0, 10.5, 10.481481481481481)","(6.0, 8.6, 8.578378378378378)","(3.0, 3.4, 3.394)"
04-01-2023 13:17:26.807721,"(101.0, 290.0, 283.52941176470586)","(6.5, 9.8, 9.606060606060607)","(2.7, 3.2, 3.1743506493506493)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.342105263157894)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.6, 8.666666666666666)","(3.0, 3.4, 3.373684210526316)"
04-01-2023 13:17:27.858838,"(101.0, 290.0, 283.8888888888889)","(6.5, 9.8, 9.662857142857144)","(2.7, 3.2, 3.173006134969325)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.342105263157894)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.8, 8.7)","(3.0, 3.4, 3.3777777777777778)"
04-01-2023 13:17:29.112835,"(101.0, 290.0, 283.8888888888889)","(6.5, 9.8, 9.662857142857144)","(2.7, 3.2, 3.1741721854304634)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.342105263157894)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.8, 8.678571428571429)","(3.0, 3.4, 3.3777777777777778)"
04-01-2023 13:17:30.194949,"(101.0, 290.0, 283.8888888888889)","(6.5, 9.8, 9.662857142857144)","(2.7, 3.2, 3.1741721854304634)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.342105263157894)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.8, 8.678571428571429)","(3.0, 3.4, 3.384722222222222)"
04-01-2023 13:17:31.240659,"(101.0, 290.0, 283.52941176470586)","(6.5, 9.8, 9.63448275862069)","(2.7, 3.2, 3.1596273291925465)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.342105263157894)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.8, 8.678571428571429)","(3.0, 3.4, 3.395714285714286)"
04-01-2023 13:17:32.392146,"(101.0, 290.0, 283.52941176470586)","(6.5, 9.8, 9.533333333333333)","(2.7, 3.2, 3.1596273291925465)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.342105263157894)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.8, 8.671698113207547)","(3.0, 3.45, 3.3960526315789474)"
04-01-2023 13:17:33.591013,"(101.0, 290.0, 283.52941176470586)","(6.5, 9.8, 9.533333333333333)","(2.7, 3.2, 3.151851851851852)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 15.342105263157894)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.8, 8.65263157894737)","(3.0, 3.45, 3.3960526315789474)"
04-01-2023 13:17:34.646913,"(101.0, 290.0, 283.52941176470586)","(6.5, 9.8, 9.533333333333333)","(2.7, 3.2, 3.1930232558139537)","(91.0, 180.0, 174.41860465116278)","(11.0, 15.5, 16.130434782608695)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.8, 8.733333333333334)","(3.0, 3.45, 3.2953124999999996)"
04-01-2023 13:17:35.778863,"(101.0, 290.0, 283.52941176470586)","(6.5, 10.0, 9.853333333333333)","(2.7, 3.2, 3.1784615384615384)","(91.0, 180.0, 174.41860465116278)","(11.0, 16.5, 16.261904761904763)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.8, 8.758620689655173)","(3.0, 3.3, 3.2954999999999997)"
04-01-2023 13:17:37.003262,"(101.0, 290.0, 283.52941176470586)","(6.5, 10.0, 9.874285714285714)","(2.7, 3.2, 3.1756944444444444)","(91.0, 180.0, 174.41860465116278)","(11.0, 16.5, 16.261904761904763)","(8.0, 11.0, 10.481481481481481)","(6.0, 8.8, 8.76923076923077)","(3.0, 3.3, 3.2954999999999997)"
04-01-2023 13:17:38.173430,"(101.0, 290.0, 283.52941176470586)","(6.5, 10.0, 9.984)","(2.7, 3.2, 9998.5)","(91.0, 180.0, 9998.5)","(11.0, 16.5, 9998.5)","(8.0, 11.0, 9998.5)","(6.0, 8.8, 9998.5)","(3.0, 3.3, 9998.5)"
04-01-2023 13:17:39.151816,"(101.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(91.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
04-01-2023 13:17:40.151984,"(101.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(91.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
04-01-2023 13:17:41.169783,"(101.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(91.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
04-01-2023 13:17:42.271785,"(101.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(91.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
04-01-2023 13:17:43.361883,"(101.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.7, 99998, 9998.5)","(91.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
