,Montabot,Namakwa,Our Rebel,Isabellas Spring,Bernies Tiger,Savvy Oak,Reflect The Stars,Suppression,Circling,General Wolffe
14-12-2022 14:48:56.277212,"(4.2, 4.9, 4.891829484902309)","(11.0, 12.5, 12.215270413573702)","(21.0, 30.0, 29.367346938775512)","(4.2, 4.8, 4.736138613861386)","(26.0, 32.0, 31.714285714285715)","(8.5, 11.0, 10.693877551020408)","(7.0, 8.2, 8.06063829787234)","(10.0, 11.0, 10.932186234817813)","(9.0, 11.0, 10.831372549019608)","(26.0, 32.0, 31.403508771929825)"
14-12-2022 14:48:57.712906,"(4.2, 4.9, 4.824885496183207)","(11.0, 12.5, 12.262178919397698)","(21.0, 30.0, 29.270588235294117)","(4.2, 4.8, 4.739178082191781)","(26.0, 32.0, 31.655172413793103)","(8.5, 11.0, 10.698189134808853)","(7.0, 8.2, 8.045378151260504)","(10.0, 11.0, 10.951374207188161)","(9.0, 11.0, 10.689655172413794)","(26.0, 32.0, 31.403508771929825)"
14-12-2022 14:48:59.056969,"(4.2, 4.9, 4.823720930232558)","(11.0, 12.5, 12.267148014440433)","(21.0, 30.0, 29.29277566539924)","(4.2, 4.8, 4.731210191082803)","(26.0, 32.0, 31.72972972972973)","(8.5, 11.0, 10.711538461538462)","(7.0, 8.2, 8.033112582781456)","(10.0, 11.0, 10.938372093023256)","(9.0, 11.0, 10.598765432098766)","(26.0, 32.0, 31.442622950819672)"
14-12-2022 14:49:00.462450,"(4.2, 4.9, 4.871328671328672)","(11.0, 12.5, 12.28881469115192)","(21.0, 30.0, 29.29277566539924)","(4.4, 4.8, 4.731210191082803)","(26.0, 32.0, 31.72972972972973)","(8.5, 11.0, 10.711538461538462)","(7.0, 8.2, 8.033112582781456)","(10.0, 11.0, 11.04796511627907)","(9.0, 11.0, 10.598765432098766)","(26.0, 32.0, 31.442622950819672)"
14-12-2022 14:49:01.792245,"(4.2, 4.9, 4.869309173272933)","(11.0, 12.5, 12.28881469115192)","(21.0, 30.0, 29.29277566539924)","(4.4, 4.8, 4.731210191082803)","(26.0, 32.0, 31.72972972972973)","(8.5, 11.0, 10.711538461538462)","(7.0, 8.2, 8.034965034965035)","(10.0, 11.5, 11.025801952580196)","(9.0, 11.0, 10.767220902612827)","(26.0, 32.0, 31.442622950819672)"
14-12-2022 14:49:03.118070,"(4.2, 4.9, 4.869028571428571)","(11.0, 12.5, 12.289672544080604)","(21.0, 30.0, 29.29277566539924)","(4.4, 4.8, 4.731210191082803)","(26.0, 32.0, 31.72972972972973)","(9.0, 11.0, 10.711538461538462)","(7.0, 8.2, 8.033802816901408)","(10.0, 11.5, 11.032967032967033)","(9.0, 11.0, 10.712609970674487)","(26.0, 32.0, 31.5125)"
14-12-2022 14:49:04.561523,"(4.2, 4.9, 4.869028571428571)","(11.0, 12.5, 12.28717077315208)","(21.0, 30.0, 29.29277566539924)","(4.4, 4.8, 4.707692307692308)","(26.0, 32.0, 31.454545454545453)","(9.0, 11.0, 10.700381679389313)","(7.0, 8.2, 8.064935064935064)","(10.0, 11.5, 10.910514541387025)","(9.0, 11.0, 10.692901234567902)","(26.0, 32.0, 31.348148148148148)"
14-12-2022 14:49:05.915393,"(4.2, 5.0, 4.880419122462344)","(11.0, 12.5, 12.28595600676819)","(21.0, 30.0, 29.29277566539924)","(4.4, 4.8, 4.725096525096525)","(26.0, 32.0, 31.666666666666668)","(9.0, 11.0, 10.705882352941176)","(7.0, 8.2, 7.778260869565218)","(10.0, 11.0, 11.01017441860465)","(9.0, 11.0, 10.713450292397662)","(26.0, 32.0, 31.444444444444443)"
14-12-2022 14:49:07.289426,"(4.2, 5.0, 4.885660613650595)","(11.0, 12.5, 12.290096406660824)","(21.0, 30.0, 29.29277566539924)","(4.2, 4.8, 4.752321981424148)","(26.0, 32.0, 31.62962962962963)","(9.0, 11.0, 10.719438877755511)","(7.0, 7.8, 7.761702127659574)","(10.0, 11.5, 11.007959479015918)","(9.0, 11.0, 10.713450292397662)","(26.0, 32.0, 31.50413223140496)"
14-12-2022 14:49:08.643694,"(4.2, 4.9, 4.8978540772532195)","(11.0, 12.5, 12.274484536082474)","(21.0, 30.0, 29.29277566539924)","(4.2, 4.8, 4.752321981424148)","(26.0, 32.0, 31.583333333333332)","(9.0, 11.0, 10.718295218295218)","(7.0, 7.8, 7.78876404494382)","(10.0, 11.5, 10.973045822102426)","(9.0, 11.0, 10.713450292397662)","(26.0, 32.0, 31.433070866141733)"
14-12-2022 14:49:09.985934,"(4.2, 4.9, 4.8978540772532195)","(11.0, 12.5, 12.274484536082474)","(21.0, 30.0, 29.29277566539924)","(4.2, 4.8, 4.75)","(26.0, 32.0, 31.583333333333332)","(9.0, 11.0, 10.69589552238806)","(7.0, 7.8, 7.78876404494382)","(10.0, 11.0, 10.973544973544973)","(9.0, 11.0, 10.673396674584323)","(26.0, 32.0, 31.77777777777778)"
14-12-2022 14:49:11.357954,"(4.2, 5.0, 4.886329113924051)","(11.0, 12.5, 12.253208292201382)","(21.0, 30.0, 29.29277566539924)","(4.2, 4.8, 4.75)","(26.0, 32.0, 32.294117647058826)","(9.0, 11.0, 10.69589552238806)","(7.0, 7.8, 7.788095238095238)","(10.0, 11.0, 10.973544973544973)","(9.0, 11.0, 10.672985781990521)","(26.0, 32.0, 31.88235294117647)"
14-12-2022 14:49:12.670398,"(4.2, 5.0, 4.886329113924051)","(11.0, 12.5, 12.246963562753036)","(21.0, 30.0, 29.313653136531364)","(4.2, 4.8, 4.75)","(26.0, 34.0, 30.833333333333332)","(9.0, 11.0, 10.69589552238806)","(7.0, 7.8, 7.788023952095808)","(10.0, 11.0, 10.97229916897507)","(9.0, 11.0, 10.66826923076923)","(26.0, 32.0, 31.88235294117647)"
14-12-2022 14:49:13.975242,"(4.2, 5.0, 4.886329113924051)","(11.0, 12.5, 12.246963562753036)","(21.0, 30.0, 29.313653136531364)","(4.4, 4.8, 4.75)","(26.0, 34.0, 30.833333333333332)","(9.0, 11.0, 10.69589552238806)","(7.0, 7.8, 7.788023952095808)","(10.0, 11.0, 10.97229916897507)","(9.0, 11.0, 10.66826923076923)","(26.0, 32.0, 31.88235294117647)"
14-12-2022 14:49:15.251374,"(4.2, 5.0, 4.908221386351424)","(11.0, 12.5, 12.257442116868798)","(21.0, 30.0, 29.26241134751773)","(4.4, 4.8, 4.748322147651007)","(26.0, 32.0, 31.869565217391305)","(9.0, 11.0, 10.53295128939828)","(7.0, 7.8, 7.788700564971752)","(10.0, 11.5, 11.01588502269289)","(9.0, 11.0, 10.680555555555555)","(26.0, 32.0, 31.903225806451612)"
14-12-2022 14:49:16.560332,"(4.2, 5.0, 4.905232558139535)","(11.0, 12.5, 12.261388286334057)","(21.0, 29.0, 28.983050847457626)","(4.4, 4.8, 4.752905198776759)","(26.0, 32.0, 31.636363636363637)","(9.0, 10.5, 10.402745995423341)","(7.0, 8.0, 7.856179775280899)","(10.0, 11.5, 11.032163742690058)","(9.0, 11.0, 10.67529411764706)","(26.0, 32.0, 31.903225806451612)"
14-12-2022 14:49:17.842833,"(4.2, 5.0, 4.91519250780437)","(11.0, 12.5, 12.250566893424036)","(21.0, 30.0, 29.242857142857144)","(4.4, 4.8, 4.75226586102719)","(26.0, 32.0, 31.0)","(9.0, 10.5, 10.402298850574713)","(7.0, 8.0, 7.8568181818181815)","(10.0, 11.5, 11.03244837758112)","(9.0, 11.0, 10.67529411764706)","(26.0, 32.0, 31.903225806451612)"
14-12-2022 14:49:19.122565,"(4.2, 5.0, 4.903309692671395)","(11.0, 12.5, 12.216981132075471)","(21.0, 30.0, 29.242857142857144)","(4.2, 4.8, 4.752905198776759)","(21.0, 32.0, 28.263157894736842)","(8.5, 10.5, 10.318181818181818)","(7.0, 8.0, 7.851020408163265)","(10.0, 11.5, 11.105721393034825)","(9.0, 11.0, 10.678657074340528)","(26.0, 32.0, 31.646017699115045)"
14-12-2022 14:49:20.428831,"(4.2, 5.0, 4.90224358974359)","(11.0, 12.5, 12.207702888583219)","(21.0, 30.0, 29.242857142857144)","(4.4, 4.8, 4.752905198776759)","(21.0, 30.0, 28.263157894736842)","(8.5, 10.5, 10.276898734177216)","(7.0, 8.0, 7.851020408163265)","(10.0, 11.5, 11.107868020304569)","(9.0, 11.0, 10.678657074340528)","(26.0, 34.0, 31.756521739130434)"
14-12-2022 14:49:21.705272,"(4.2, 5.0, 4.902245989304813)","(11.0, 12.5, 12.226386806596702)","(21.0, 30.0, 29.053571428571427)","(4.4, 4.8, 4.763763066202091)","(21.0, 30.0, 28.24)","(8.5, 10.5, 10.283076923076923)","(7.0, 8.0, 7.76551724137931)","(10.0, 11.5, 11.125925925925927)","(9.0, 11.0, 10.700968523002421)","(26.0, 34.0, 31.8135593220339)"
14-12-2022 14:49:23.005498,"(4.2, 5.0, 4.916681859617138)","(11.0, 12.5, 12.225975975975976)","(21.0, 30.0, 29.053571428571427)","(4.4, 4.8, 4.867741935483871)","(21.0, 30.0, 28.56)","(8.5, 10.5, 10.287330316742082)","(7.0, 7.8, 7.53469387755102)","(10.0, 11.5, 11.135817307692308)","(9.0, 11.0, 10.709411764705882)","(26.0, 34.0, 31.85)"
14-12-2022 14:49:24.367277,"(4.2, 5.0, 4.918610863757792)","(11.0, 12.5, 12.230428360413589)","(21.0, 30.0, 29.242857142857144)","(4.4, 4.9, 4.867741935483871)","(21.0, 30.0, 28.56)","(8.5, 10.5, 10.287330316742082)","(7.0, 7.6, 7.524528301886792)","(10.0, 11.5, 11.133254716981131)","(9.0, 11.0, 10.635802469135802)","(26.0, 32.0, 32.08695652173913)"
14-12-2022 14:49:26.015195,"(4.2, 5.0, 4.995019157088123)","(11.0, 12.5, 12.21765601217656)","(21.0, 30.0, 29.253521126760564)","(4.2, 5.0, 4.881410256410256)","(21.0, 30.0, 28.41176470588235)","(8.5, 10.5, 10.290490341753344)","(7.0, 7.6, 7.459574468085107)","(10.0, 11.5, 11.081491712707182)","(9.0, 11.0, 10.678181818181818)","(26.0, 34.0, 32.13138686131387)"
14-12-2022 14:49:27.534006,"(4.2, 5.0, 4.993584905660377)","(11.0, 12.5, 12.222741433021806)","(21.0, 30.0, 29.253521126760564)","(4.2, 5.0, 4.905612244897959)","(21.0, 30.0, 28.41176470588235)","(8.5, 10.5, 10.290490341753344)","(7.0, 7.6, 7.404040404040404)","(10.0, 11.5, 11.080821917808219)","(9.0, 11.0, 10.678181818181818)","(26.0, 34.0, 32.13138686131387)"
14-12-2022 14:49:29.095730,"(4.2, 5.0, 4.993359375)","(11.0, 12.5, 12.08175355450237)","(21.0, 30.0, 29.253521126760564)","(4.2, 5.0, 4.901595744680852)","(26.0, 30.0, 28.5974025974026)","(8.5, 10.5, 10.300307219662058)","(6.5, 7.6, 7.451792828685258)","(10.0, 11.5, 11.146590909090909)","(9.0, 11.0, 10.678181818181818)","(26.0, 34.0, 32.35897435897436)"
14-12-2022 14:49:30.567812,"(4.4, 5.0, 4.954817275747509)","(11.0, 12.5, 12.06046511627907)","(21.0, 30.0, 29.231884057971016)","(4.4, 5.0, 4.8993827160493835)","(26.0, 30.0, 28.65)","(8.5, 10.5, 10.297904191616766)","(6.5, 7.6, 7.416071428571429)","(10.0, 11.5, 11.039940828402367)","(9.0, 11.0, 10.679347826086957)","(26.0, 34.0, 32.644295302013425)"
14-12-2022 14:49:32.003492,"(4.4, 5.0, 4.954817275747509)","(11.0, 12.5, 12.06046511627907)","(21.0, 30.0, 29.256140350877192)","(4.4, 4.9, 4.899186991869919)","(26.0, 30.0, 28.65)","(8.5, 10.5, 10.694029850746269)","(6.5, 7.6, 7.473611111111111)","(10.0, 11.5, 11.039473684210526)","(9.0, 11.0, 10.679347826086957)","(31.0, 34.0, 32.644295302013425)"
14-12-2022 14:49:33.393612,"(4.4, 5.0, 4.954817275747509)","(11.0, 12.5, 12.046762589928058)","(21.0, 30.0, 29.256140350877192)","(4.4, 4.9, 4.898245614035088)","(26.0, 30.0, 28.65)","(8.5, 11.0, 10.694029850746269)","(6.5, 7.6, 7.463157894736842)","(10.0, 11.5, 11.038461538461538)","(9.0, 11.0, 10.679347826086957)","(31.0, 34.0, 32.644295302013425)"
14-12-2022 14:49:34.737334,"(4.4, 5.0, 4.954054054054054)","(11.0, 12.5, 12.046762589928058)","(21.0, 30.0, 29.256140350877192)","(4.4, 4.9, 4.874603174603175)","(26.0, 30.0, 28.65)","(8.5, 11.0, 10.694029850746269)","(6.5, 7.6, 7.456126482213438)","(10.0, 11.5, 11.038461538461538)","(9.0, 11.0, 10.559701492537313)","(31.0, 34.0, 32.644295302013425)"
14-12-2022 14:49:36.113893,"(4.4, 5.0, 4.954054054054054)","(11.0, 12.5, 12.040767386091128)","(21.0, 30.0, 29.256140350877192)","(4.4, 4.9, 4.874603174603175)","(26.0, 30.0, 28.65)","(8.5, 11.0, 10.694029850746269)","(6.5, 7.6, 7.451485148514852)","(10.0, 11.5, 11.038461538461538)","(9.0, 11.0, 10.59216589861751)","(31.0, 34.0, 32.644295302013425)"
14-12-2022 14:49:37.480101,"(4.4, 5.0, 4.978135048231511)","(11.0, 12.5, 12.042821158690176)","(21.0, 30.0, 29.25088339222615)","(4.4, 4.9, 4.881395348837209)","(26.0, 30.0, 28.65)","(8.5, 11.0, 10.694029850746269)","(6.5, 7.6, 7.418181818181819)","(10.0, 11.5, 11.038461538461538)","(9.0, 11.0, 10.59216589861751)","(31.0, 34.0, 32.644295302013425)"
14-12-2022 14:49:38.758142,"(4.4, 5.0, 4.929656992084433)","(11.0, 12.5, 11.984375)","(21.0, 30.0, 29.237762237762237)","(4.4, 4.9, 4.9177339901477835)","(26.0, 30.0, 28.65)","(9.0, 11.0, 10.694029850746269)","(6.5, 7.6, 7.294318181818182)","(10.0, 11.5, 11.131818181818183)","(9.0, 11.0, 10.543814432989691)","(31.0, 34.0, 32.644295302013425)"
14-12-2022 14:49:40.045545,"(4.4, 5.1, 4.9590163934426235)","(11.0, 12.0, 11.984375)","(21.0, 30.0, 29.237762237762237)","(4.4, 5.0, 4.922641509433962)","(26.0, 30.0, 28.698795180722893)","(9.0, 11.0, 10.702898550724637)","(6.5, 7.4, 7.300357142857143)","(10.0, 11.5, 11.127586206896552)","(9.0, 11.0, 10.611842105263158)","(31.0, 34.0, 31.918367346938776)"
14-12-2022 14:49:41.365355,"(4.4, 5.1, 4.961020515518149)","(11.0, 12.5, 12.11963190184049)","(21.0, 30.0, 29.261324041811847)","(4.4, 5.0, 4.931666666666667)","(26.0, 30.0, 28.698795180722893)","(9.0, 11.0, 10.702898550724637)","(6.5, 7.4, 7.300357142857143)","(10.0, 11.5, 11.13013698630137)","(9.0, 11.0, 10.611842105263158)","(31.0, 34.0, 32.33057851239669)"
14-12-2022 14:49:42.662283,"(4.4, 5.1, 4.960580474934037)","(11.0, 12.5, 12.245798319327731)","(21.0, 30.0, 29.261324041811847)","(4.4, 5.0, 4.950403225806451)","(26.0, 30.0, 28.698795180722893)","(9.0, 11.0, 10.702898550724637)","(6.5, 7.4, 7.300357142857143)","(10.0, 11.5, 11.13013698630137)","(9.0, 11.0, 10.611842105263158)","(31.0, 34.0, 31.60427807486631)"
14-12-2022 14:49:43.865107,"(4.4, 5.1, 5.000601956358164)","(11.0, 12.0, 11.932552954292085)","(21.0, 30.0, 29.261324041811847)","(4.4, 5.0, 4.95)","(26.0, 30.0, 28.90909090909091)","(9.0, 11.0, 10.702898550724637)","(6.5, 7.4, 7.300357142857143)","(10.0, 11.5, 11.116071428571429)","(9.0, 11.0, 10.611842105263158)","(31.0, 34.0, 31.782178217821784)"
14-12-2022 14:49:45.070671,"(4.4, 5.1, 5.000623052959502)","(11.0, 12.0, 11.941847206385404)","(21.0, 30.0, 29.415841584158414)","(4.4, 5.0, 4.943661971830986)","(26.0, 30.0, 28.625)","(9.0, 11.0, 10.704379562043796)","(6.5, 7.4, 7.315711645101664)","(10.0, 11.5, 10.992779783393502)","(9.0, 11.0, 10.611842105263158)","(31.0, 34.0, 31.725888324873097)"
14-12-2022 14:49:46.276744,"(4.4, 5.1, 5.000234558248632)","(11.0, 12.0, 11.862162162162162)","(21.0, 30.0, 29.385416666666668)","(4.4, 5.0, 4.946902654867257)","(26.0, 29.0, 28.46511627906977)","(9.0, 11.0, 10.668032786885245)","(6.5, 7.4, 7.316314779270634)","(10.0, 11.0, 10.993265993265993)","(9.0, 11.0, 10.57857142857143)","(31.0, 34.0, 31.513513513513512)"
14-12-2022 14:49:47.481138,"(4.4, 5.1, 5.000234558248632)","(11.0, 12.0, 11.766666666666667)","(21.0, 30.0, 29.054054054054053)","(4.4, 5.0, 4.956690140845071)","(26.0, 30.0, 28.46511627906977)","(9.0, 11.0, 10.668032786885245)","(6.5, 7.4, 7.316314779270634)","(10.0, 11.0, 10.993333333333334)","(9.0, 11.0, 10.529255319148936)","(31.0, 34.0, 31.57894736842105)"
14-12-2022 14:49:48.658361,"(4.4, 5.1, 5.000234558248632)","(11.0, 12.0, 11.780334728033473)","(21.0, 30.0, 29.125)","(4.4, 5.0, 4.954022988505748)","(26.0, 30.0, 28.46511627906977)","(9.0, 11.0, 10.668032786885245)","(6.5, 7.4, 7.316314779270634)","(10.0, 11.0, 10.993333333333334)","(9.0, 11.0, 10.554502369668246)","(31.0, 34.0, 31.57894736842105)"
14-12-2022 14:49:49.889297,"(4.4, 5.1, 5.000234558248632)","(11.0, 12.0, 11.780334728033473)","(21.0, 30.0, 29.125)","(4.4, 5.0, 4.954022988505748)","(26.0, 30.0, 28.46511627906977)","(9.0, 11.0, 10.668032786885245)","(6.5, 7.4, 7.316314779270634)","(10.0, 11.0, 10.993333333333334)","(9.0, 11.0, 10.554502369668246)","(31.0, 34.0, 31.57894736842105)"
14-12-2022 14:49:51.141031,"(4.4, 5.1, 5.000244897959184)","(11.0, 12.0, 11.750936329588015)","(21.0, 30.0, 29.125)","(4.4, 5.0, 4.952029520295203)","(26.0, 30.0, 28.55045871559633)","(9.0, 11.0, 10.685185185185185)","(6.5, 7.4, 7.314339622641509)","(10.0, 11.0, 10.993265993265993)","(9.0, 11.0, 10.468023255813954)","(26.0, 32.0, 31.272727272727273)"
14-12-2022 14:49:52.362717,"(4.4, 5.1, 5.000244897959184)","(11.0, 12.0, 11.754273504273504)","(21.0, 30.0, 29.301724137931036)","(4.4, 5.0, 4.952029520295203)","(26.0, 30.0, 28.55045871559633)","(9.0, 11.0, 10.685185185185185)","(6.5, 7.4, 7.314339622641509)","(10.0, 11.0, 10.993265993265993)","(9.0, 10.5, 10.468023255813954)","(26.0, 32.0, 31.272727272727273)"
14-12-2022 14:49:53.656324,"(4.4, 5.1, 5.012409288824383)","(11.0, 12.0, 11.769607843137255)","(21.0, 30.0, 29.38167938931298)","(4.4, 5.0, 4.970846394984326)","(26.0, 30.0, 29.085106382978722)","(9.0, 11.0, 10.602631578947369)","(6.5, 7.4, 7.296212121212122)","(10.0, 11.5, 11.105011933174225)","(9.0, 10.5, 10.067073170731707)","(26.0, 32.0, 31.931818181818183)"
14-12-2022 14:49:54.898768,"(4.4, 5.1, 5.018335588633288)","(11.0, 12.0, 11.778301886792454)","(21.0, 30.0, 29.397260273972602)","(4.4, 5.0, 4.978285714285715)","(26.0, 30.0, 29.0752688172043)","(9.0, 11.0, 10.714539007092199)","(6.5, 7.4, 7.307588532883643)","(10.0, 11.5, 11.141774891774892)","(9.0, 10.5, 10.224806201550388)","(26.0, 32.0, 31.931818181818183)"
14-12-2022 14:49:56.160574,"(4.4, 5.1, 5.006070038910506)","(11.0, 12.0, 11.778301886792454)","(21.0, 30.0, 29.2)","(4.4, 5.0, 4.978285714285715)","(26.0, 30.0, 29.0752688172043)","(9.0, 11.0, 10.714539007092199)","(6.5, 7.4, 7.300000000000001)","(10.0, 11.5, 11.141774891774892)","(9.0, 10.5, 10.224806201550388)","(26.0, 32.0, 31.931818181818183)"
14-12-2022 14:49:57.413908,"(4.4, 5.1, 5.0089056603773585)","(11.0, 12.0, 11.783653846153847)","(21.0, 30.0, 29.2)","(4.4, 5.0, 4.978770949720671)","(26.0, 30.0, 29.0752688172043)","(9.0, 11.0, 10.704044117647058)","(6.5, 7.4, 7.307899159663866)","(10.0, 11.5, 11.141774891774892)","(9.0, 10.5, 10.224806201550388)","(26.0, 32.0, 31.931818181818183)"
14-12-2022 14:49:58.665879,"(4.4, 5.1, 5.0089056603773585)","(11.0, 12.0, 11.788930581613508)","(21.0, 30.0, 29.2)","(4.4, 5.0, 4.978770949720671)","(26.0, 30.0, 29.0752688172043)","(9.0, 11.0, 10.704044117647058)","(6.5, 7.4, 7.307899159663866)","(10.0, 11.5, 11.22982456140351)","(9.0, 10.5, 10.211678832116789)","(26.0, 32.0, 31.931818181818183)"
14-12-2022 14:49:59.984549,"(4.4, 5.1, 5.001469387755102)","(11.0, 12.0, 11.81578947368421)","(21.0, 30.0, 29.2)","(4.4, 5.0, 4.977514792899409)","(26.0, 30.0, 28.84090909090909)","(9.0, 11.0, 10.704044117647058)","(6.5, 7.4, 7.307899159663866)","(10.0, 11.5, 11.191520467836257)","(9.0, 10.5, 10.211678832116789)","(26.0, 32.0, 31.931818181818183)"
14-12-2022 14:50:01.339242,"(4.4, 5.1, 5.002002224694104)","(11.0, 12.0, 11.822981366459627)","(21.0, 30.0, 29.433962264150942)","(4.4, 5.0, 5.064666666666667)","(26.0, 29.0, 28.847826086956523)","(9.0, 11.0, 10.719330855018587)","(6.5, 7.4, 7.155978260869565)","(10.0, 11.5, 11.25)","(9.0, 10.5, 10.08421052631579)","(26.0, 32.0, 31.933333333333334)"
14-12-2022 14:50:02.678995,"(4.4, 5.1, 5.0036105032822755)","(11.0, 12.0, 11.61111111111111)","(21.0, 30.0, 29.65671641791045)","(4.4, 5.1, 5.076679841897233)","(26.0, 29.0, 28.847826086956523)","(9.0, 11.0, 10.719330855018587)","(6.5, 7.2, 7.20554528650647)","(10.0, 11.5, 11.201923076923077)","(9.0, 10.5, 10.077319587628866)","(26.0, 32.0, 31.933333333333334)"
14-12-2022 14:50:03.973652,"(4.4, 5.1, 5.015613026819923)","(11.0, 12.0, 11.632)","(21.0, 30.0, 28.877777777777776)","(4.4, 5.1, 5.082918149466192)","(26.0, 29.0, 28.87037037037037)","(9.0, 11.0, 10.739655172413793)","(6.5, 7.4, 7.237121212121212)","(10.0, 11.5, 11.218181818181819)","(9.0, 10.5, 10.155462184873949)","(26.0, 32.0, 31.93877551020408)"
14-12-2022 14:50:05.258856,"(4.4, 5.1, 5.0080375782881)","(11.0, 12.0, 11.86474609375)","(21.0, 29.0, 28.877777777777776)","(4.4, 5.1, 5.082918149466192)","(26.0, 29.0, 28.87037037037037)","(9.0, 11.0, 10.739655172413793)","(6.5, 7.4, 7.237121212121212)","(10.0, 11.5, 11.426421404682275)","(9.0, 10.5, 10.155462184873949)","(26.0, 32.0, 32.61333333333333)"
14-12-2022 14:50:06.581824,"(4.4, 5.1, 5.0080375782881)","(10.0, 12.0, 11.7294921875)","(21.0, 29.0, 28.877777777777776)","(4.4, 5.1, 5.082918149466192)","(26.0, 29.0, 28.857142857142858)","(9.0, 11.0, 10.739655172413793)","(6.5, 7.4, 7.1111510791366905)","(10.0, 11.5, 11.457702582368656)","(9.0, 10.5, 10.155462184873949)","(26.0, 34.0, 32.56551724137931)"
14-12-2022 14:50:07.892617,"(4.4, 5.1, 5.028548256285482)","(10.0, 12.0, 11.75531914893617)","(21.0, 29.0, 29.196969696969695)","(4.4, 5.1, 5.082918149466192)","(26.0, 29.0, 28.757575757575758)","(9.0, 11.0, 10.739655172413793)","(6.5, 7.2, 7.110160427807487)","(10.0, 11.5, 11.457702582368656)","(9.0, 10.5, 10.155462184873949)","(26.0, 34.0, 32.21138211382114)"
14-12-2022 14:50:09.230921,"(4.4, 5.1, 5.028548256285482)","(10.0, 12.0, 11.777777777777779)","(21.0, 30.0, 28.507042253521128)","(4.4, 5.1, 5.0593220338983045)","(26.0, 29.0, 28.666666666666668)","(9.0, 11.0, 10.888268156424582)","(6.5, 7.2, 7.110160427807487)","(10.0, 11.5, 12.494186046511627)","(9.0, 10.5, 10.144144144144144)","(26.0, 34.0, 31.38095238095238)"
14-12-2022 14:50:10.532295,"(4.4, 5.1, 5.028432168968318)","(10.0, 12.0, 13.375)","(21.0, 30.0, 29.666666666666668)","(4.4, 5.1, 5.242857142857143)","(21.0, 29.0, 32.25)","(9.0, 11.0, 10.7875)","(6.5, 7.2, 7.9375)","(10.0, 12.5, 20.185185185185183)","(9.0, 10.5, 10.353061224489796)","(26.0, 34.0, 33.473684210526315)"
14-12-2022 14:50:11.813232,"(4.4, 5.4, 5.3517241379310345)","(10.0, 14.5, 14.271739130434783)","(21.0, 32.0, 29.666666666666668)","(4.4, 5.5, 4.619193857965451)","(21.0, 38.0, 26.666666666666664)","(9.0, 11.5, 10.954545454545455)","(6.5, 8.0, 7.9375)","(10.0, 21.0, 20.278688524590166)","(9.0, 10.5, 10.353061224489796)","(26.0, 42.0, 36.72727272727273)"
14-12-2022 14:50:13.012705,"(4.4, 5.4, 5.3517241379310345)","(10.0, 14.5, 14.0625)","(21.0, 28.0, 26.857142857142858)","(4.4, 5.0, 4.619193857965451)","(21.0, 28.0, 26.666666666666664)","(9.0, 11.5, 10.954545454545455)","(6.5, 8.0, 7.9375)","(10.0, 21.0, 20.278688524590166)","(9.0, 10.5, 10.353061224489796)","(26.0, 38.0, 36.72727272727273)"
14-12-2022 14:50:14.212828,"(4.4, 5.4, 5.3517241379310345)","(10.0, 13.5, 13.386363636363637)","(21.0, 27.0, 22.333333333333332)","(4.4, 4.7, 4.6499999999999995)","(21.0, 27.0, 21.90909090909091)","(9.0, 11.5, 11.05)","(6.5, 8.0, 7.909090909090909)","(10.0, 19.5, 17.7)","(9.0, 10.5, 10.251724137931035)","(26.0, 38.0, 37.91428571428571)"
14-12-2022 14:50:15.473098,"(4.4, 5.4, 5.3517241379310345)","(10.0, 13.5, 13.386363636363637)","(21.0, 34.0, 29.333333333333336)","(4.4, 4.7, 4.6499999999999995)","(21.0, 27.0, 21.90909090909091)","(9.0, 11.5, 11.05)","(6.5, 8.0, 7.909090909090909)","(10.0, 19.5, 17.7)","(9.0, 10.5, 10.251724137931035)","(26.0, 38.0, 37.91428571428571)"
14-12-2022 14:50:16.640339,"(4.4, 5.4, 5.3517241379310345)","(10.0, 11.0, 10.614035087719298)","(21.0, 26.0, 22.8)","(4.4, 4.7, 4.651020408163265)","(21.0, 27.0, 21.90909090909091)","(9.0, 11.5, 11.0875)","(6.5, 7.4, 7.300000000000001)","(10.0, 18.0, 12.75)","(9.0, 10.5, 10.251724137931035)","(26.0, 38.0, 36.833333333333336)"
