,Logan Street Lion,Worthily,Mahagoni,Lovely Esteem,Tavion Prince,Yukon,Dr Evil,First Light,Yggdrasil,Naval Seal
07-01-2023 16:18:38.687304,"(7.0, 8.4, 8.387155963302753)","(8.0, 9.4, 9.324393723252497)","(6.0, 6.6, 6.527385159010601)","(11.0, 13.5, 13.467980295566502)","(51.0, 60.0, 57.78846153846154)","(21.0, 27.0, 25.733333333333334)","(6.0, 6.8, 6.750200803212851)","(5.0, 6.0, 5.924732949876747)","(41.0, 65.0, 63.62903225806451)","(6.0, 6.6, 6.499181073703367)"
07-01-2023 16:18:40.340228,"(7.0, 8.4, 8.394285714285715)","(8.0, 9.4, 9.345785876993167)","(6.0, 6.6, 6.357352941176471)","(11.0, 14.0, 13.82967032967033)","(51.0, 60.0, 57.78846153846154)","(21.0, 27.0, 27.378048780487806)","(6.0, 6.8, 6.464932126696833)","(5.0, 6.0, 5.759712918660287)","(41.0, 65.0, 63.62903225806451)","(6.0, 6.6, 6.502033598585323)"
07-01-2023 16:18:42.429205,"(7.0, 8.4, 8.727777777777778)","(8.0, 9.4, 9.388679245283019)","(6.0, 6.4, 6.558024691358025)","(11.0, 14.0, 14.357142857142858)","(51.0, 60.0, 57.17857142857143)","(21.0, 28.0, 27.3855421686747)","(6.0, 6.6, 6.479098360655738)","(5.0, 5.8, 5.763300970873787)","(41.0, 65.0, 64.71698113207547)","(6.0, 6.6, 6.515290519877675)"
07-01-2023 16:18:45.107020,"(7.0, 8.8, 8.74375)","(8.0, 9.4, 9.388034188034188)","(6.0, 6.6, 6.647204968944099)","(11.0, 14.5, 14.235849056603774)","(51.0, 60.0, 56.84)","(21.0, 28.0, 27.70689655172414)","(6.0, 6.6, 6.474867444326617)","(5.0, 5.8, 5.76042600896861)","(41.0, 65.0, 64.71698113207547)","(6.0, 6.6, 6.506764168190128)"
07-01-2023 16:18:46.803750,"(7.0, 8.8, 8.737391304347826)","(8.0, 9.4, 9.444230769230769)","(6.0, 6.8, 6.652808988764045)","(11.0, 15.0, 14.220264317180616)","(51.0, 60.0, 56.775510204081634)","(21.0, 28.0, 28.045454545454547)","(6.0, 6.6, 6.465909090909091)","(5.0, 5.8, 5.759564719358534)","(41.0, 65.0, 64.71698113207547)","(6.0, 6.6, 6.499042645778938)"
07-01-2023 16:18:48.511888,"(7.0, 8.8, 8.737391304347826)","(8.0, 9.6, 9.498412698412698)","(6.0, 6.8, 6.5861003861003855)","(11.0, 15.0, 14.243589743589745)","(51.0, 60.0, 56.795918367346935)","(21.0, 29.0, 28.586666666666666)","(6.0, 6.6, 6.453779429987609)","(5.0, 5.8, 5.770428015564202)","(41.0, 65.0, 64.68085106382979)","(6.0, 6.6, 6.49851268591426)"
07-01-2023 16:18:50.150338,"(7.0, 8.8, 8.715294117647058)","(8.0, 9.6, 9.538755980861243)","(6.0, 6.6, 6.550267379679144)","(11.0, 15.0, 14.32183908045977)","(51.0, 60.0, 56.78861788617886)","(21.0, 29.0, 28.790697674418606)","(6.0, 6.6, 6.445144356955381)","(5.0, 5.8, 5.777256944444444)","(41.0, 65.0, 64.75806451612902)","(6.0, 6.6, 6.509108527131783)"
07-01-2023 16:18:51.762604,"(7.0, 8.8, 9.174603174603174)","(8.5, 9.6, 9.518471337579617)","(6.0, 6.6, 6.5393139841688654)","(11.0, 15.0, 14.32183908045977)","(51.0, 60.0, 56.78861788617886)","(21.0, 29.0, 28.757575757575758)","(5.5, 6.6, 6.445144356955381)","(5.0, 5.8, 5.777256944444444)","(41.0, 65.0, 64.75806451612902)","(6.0, 6.6, 6.518647007805724)"
07-01-2023 16:18:53.392687,"(7.0, 9.2, 9.149295774647888)","(8.5, 9.6, 9.433576642335765)","(6.0, 6.6, 6.524752475247524)","(11.0, 15.0, 14.304347826086957)","(51.0, 60.0, 62.608695652173914)","(21.0, 29.0, 26.542857142857144)","(5.5, 6.6, 6.43915592028136)","(5.0, 5.8, 5.774161735700197)","(41.0, 65.0, 64.75806451612902)","(6.0, 6.6, 6.5212240868706814)"
07-01-2023 16:18:55.065441,"(7.0, 9.2, 8.925217391304349)","(8.5, 9.6, 9.433576642335765)","(6.0, 6.6, 6.625210084033614)","(11.0, 15.0, 14.304347826086957)","(51.0, 65.0, 62.608695652173914)","(21.0, 28.0, 26.542857142857144)","(5.5, 6.6, 6.43915592028136)","(5.0, 5.8, 5.771948608137045)","(41.0, 65.0, 64.71153846153847)","(6.0, 6.6, 6.5212240868706814)"
07-01-2023 16:18:56.742322,"(7.0, 9.2, 8.925217391304349)","(8.5, 9.6, 9.434432234432235)","(6.0, 6.8, 6.601904761904762)","(11.0, 15.0, 14.304347826086957)","(51.0, 65.0, 59.95283018867924)","(21.0, 28.0, 26.542857142857144)","(5.5, 6.6, 6.426282853566959)","(5.0, 5.8, 5.770022883295194)","(41.0, 65.0, 64.71153846153847)","(6.0, 6.6, 6.500486618004866)"
07-01-2023 16:18:58.307317,"(7.0, 9.2, 8.929032258064515)","(8.0, 9.6, 9.434432234432235)","(6.0, 6.8, 6.601904761904762)","(11.0, 15.0, 14.304347826086957)","(51.0, 60.0, 59.95283018867924)","(21.0, 28.0, 26.542857142857144)","(5.5, 6.6, 6.426282853566959)","(5.0, 5.8, 5.770022883295194)","(41.0, 65.0, 64.71153846153847)","(6.0, 6.6, 6.500486618004866)"
07-01-2023 16:18:59.874783,"(7.0, 9.2, 8.929032258064515)","(8.0, 9.6, 9.434432234432235)","(6.0, 6.8, 6.601904761904762)","(11.0, 15.0, 14.304347826086957)","(51.0, 60.0, 59.95283018867924)","(21.0, 28.0, 26.542857142857144)","(5.5, 6.6, 6.426282853566959)","(5.0, 5.8, 5.770022883295194)","(41.0, 65.0, 64.71153846153847)","(6.0, 6.6, 6.500486618004866)"
07-01-2023 16:19:01.497664,"(7.0, 9.2, 8.929032258064515)","(8.0, 9.6, 9.434432234432235)","(6.0, 6.8, 6.601904761904762)","(11.0, 15.0, 14.304347826086957)","(51.0, 60.0, 59.95283018867924)","(21.0, 28.0, 26.542857142857144)","(5.5, 6.6, 6.426282853566959)","(5.0, 5.8, 5.770022883295194)","(41.0, 65.0, 64.71153846153847)","(6.0, 6.6, 6.500486618004866)"
07-01-2023 16:19:03.234211,"(7.0, 9.2, 8.929032258064515)","(8.0, 9.6, 9.434432234432235)","(6.0, 6.8, 6.583549783549784)","(11.0, 15.0, 14.252918287937742)","(51.0, 60.0, 61.39705882352941)","(21.0, 28.0, 26.129032258064516)","(5.5, 6.6, 6.406128133704736)","(5.0, 5.8, 5.791017964071856)","(41.0, 65.0, 64.65)","(6.0, 6.6, 6.4908376963350785)"
07-01-2023 16:19:04.846638,"(7.0, 9.0, 8.668767908309455)","(8.5, 9.4, 9.267806267806268)","(6.0, 6.8, 6.618691588785047)","(11.0, 14.5, 14.163398692810457)","(51.0, 65.0, 61.111111111111114)","(21.0, 27.0, 26.263157894736842)","(5.5, 6.6, 6.414529914529915)","(5.0, 5.8, 5.794413407821229)","(41.0, 65.0, 64.68181818181819)","(6.0, 6.6, 6.462174940898345)"
07-01-2023 16:19:06.396472,"(7.0, 9.0, 8.588235294117647)","(8.5, 9.4, 9.22051282051282)","(6.0, 6.8, 6.63063829787234)","(11.0, 14.5, 14.161184210526315)","(51.0, 65.0, 61.111111111111114)","(21.0, 27.0, 26.22222222222222)","(5.5, 6.6, 6.285294117647059)","(5.0, 5.8, 5.812011173184358)","(41.0, 65.0, 64.68181818181819)","(6.0, 6.6, 6.457978075517661)"
07-01-2023 16:19:07.988539,"(7.0, 8.6, 8.583870967741936)","(8.5, 9.4, 9.203603603603604)","(6.0, 6.8, 6.650980392156862)","(11.0, 14.5, 14.161184210526315)","(51.0, 65.0, 60.916666666666664)","(21.0, 27.0, 26.2)","(5.5, 6.4, 6.268965517241379)","(5.0, 6.0, 5.882706766917294)","(41.0, 65.0, 64.67592592592592)","(6.0, 6.6, 6.4632978723404255)"
07-01-2023 16:19:09.593331,"(7.0, 8.6, 8.685714285714285)","(8.5, 9.4, 9.260480000000001)","(6.0, 6.8, 6.606349206349206)","(11.0, 14.5, 14.09375)","(51.0, 65.0, 60.46296296296296)","(21.0, 27.0, 26.34426229508197)","(5.5, 6.4, 6.268965517241379)","(5.0, 5.9, 5.819492656875834)","(41.0, 65.0, 64.13934426229508)","(5.5, 6.6, 6.4676136363636365)"
07-01-2023 16:19:11.297875,"(7.0, 8.8, 8.772463768115943)","(8.5, 9.4, 9.267536704730832)","(6.0, 6.8, 6.604444444444444)","(11.0, 14.5, 14.106060606060606)","(51.0, 65.0, 61.5625)","(21.0, 27.0, 26.25233644859813)","(5.5, 6.4, 6.282456140350877)","(5.0, 6.0, 5.9032904148783985)","(41.0, 65.0, 63.9453125)","(5.5, 6.6, 6.42509225092251)"
07-01-2023 16:19:13.000096,"(7.0, 8.8, 8.830769230769231)","(8.5, 9.4, 9.235658914728681)","(6.0, 6.8, 6.64251497005988)","(11.0, 14.5, 14.1)","(51.0, 65.0, 61.25)","(21.0, 27.0, 24.503239740820735)","(5.5, 6.4, 6.280952380952381)","(5.0, 6.0, 5.881818181818182)","(41.0, 65.0, 63.9453125)","(5.5, 6.6, 6.421845574387947)"
07-01-2023 16:19:15.173902,"(7.0, 9.0, 8.824913494809689)","(8.5, 9.4, 9.423076923076923)","(6.0, 6.8, 6.636619718309859)","(11.0, 14.5, 14.080645161290322)","(51.0, 65.0, 61.25)","(21.0, 25.0, 24.446640316205535)","(5.5, 6.4, 6.2689458689458695)","(5.0, 5.9, 5.881818181818182)","(41.0, 65.0, 63.9453125)","(5.5, 6.4, 6.318564742589704)"
07-01-2023 16:19:17.459623,"(7.0, 9.0, 8.56281407035176)","(8.5, 9.6, 9.504347826086956)","(6.0, 6.8, 6.744747081712062)","(11.0, 14.5, 14.30451127819549)","(51.0, 65.0, 62.78688524590164)","(21.0, 25.0, 24.538714991762767)","(5.5, 6.4, 6.327102803738318)","(5.0, 5.8, 5.76052842273819)","(41.0, 65.0, 64.82608695652173)","(5.5, 6.4, 6.325533731853117)"
07-01-2023 16:19:19.374751,"(7.0, 8.6, 8.56281407035176)","(8.5, 9.6, 9.504347826086956)","(6.0, 6.8, 6.744747081712062)","(11.0, 14.5, 14.30451127819549)","(51.0, 65.0, 62.78688524590164)","(21.0, 25.0, 24.18125)","(5.5, 6.4, 6.31219512195122)","(5.0, 5.8, 5.761871616395978)","(41.0, 65.0, 66.91489361702128)","(5.5, 6.4, 6.344400527009223)"
07-01-2023 16:19:20.996222,"(7.5, 8.6, 8.591773778920308)","(8.5, 9.6, 9.512903225806452)","(6.0, 6.8, 6.756578947368421)","(11.0, 15.0, 14.729828850855746)","(51.0, 65.0, 61.142857142857146)","(21.0, 25.0, 24.18125)","(5.5, 6.4, 6.31219512195122)","(5.0, 5.8, 5.761871616395978)","(41.0, 70.0, 66.91489361702128)","(5.5, 6.4, 6.344400527009223)"
07-01-2023 16:19:22.651065,"(7.5, 8.8, 8.632631578947368)","(8.5, 9.6, 9.505263157894737)","(6.0, 6.6, 6.552380952380952)","(11.0, 15.0, 14.704918032786885)","(51.0, 75.0, 67.55813953488372)","(21.0, 25.0, 24.137809187279153)","(5.5, 6.4, 6.317211328976035)","(5.0, 5.8, 5.7615993665874905)","(41.0, 70.0, 67.92307692307692)","(5.5, 6.4, 6.322398589065256)"
07-01-2023 16:19:24.613642,"(7.5, 8.8, 8.703343465045593)","(8.5, 9.6, 9.51340206185567)","(6.0, 6.6, 6.549748743718593)","(11.0, 15.0, 14.704918032786885)","(51.0, 75.0, 63.333333333333336)","(21.0, 25.0, 23.45179584120983)","(5.5, 6.4, 6.315367483296214)","(5.0, 5.8, 5.7533213644524235)","(41.0, 70.0, 67.56756756756756)","(5.5, 6.4, 6.347513812154697)"
07-01-2023 16:19:26.429648,"(7.5, 8.8, 8.712637362637363)","(8.5, 9.6, 9.533067729083665)","(6.0, 6.6, 6.670707070707071)","(11.0, 15.0, 14.709677419354838)","(51.0, 70.0, 60.3921568627451)","(21.0, 24.0, 23.40753424657534)","(5.5, 6.4, 6.319659936238045)","(5.0, 5.8, 5.752380952380952)","(41.0, 70.0, 67.72151898734177)","(5.5, 6.4, 6.329559748427673)"
07-01-2023 16:19:28.035957,"(7.5, 8.8, 8.716094986807388)","(8.5, 9.6, 9.544329896907216)","(6.0, 6.8, 6.6680412371134015)","(12.0, 15.0, 14.654266958424508)","(51.0, 70.0, 65.59055118110236)","(21.0, 24.0, 23.353383458646615)","(5.5, 6.4, 6.341279799247177)","(5.0, 5.8, 5.741375422773394)","(41.0, 70.0, 67.72151898734177)","(5.5, 6.4, 6.373831775700935)"
07-01-2023 16:19:29.620009,"(7.5, 8.8, 8.716094986807388)","(8.5, 9.6, 9.496153846153845)","(6.0, 6.8, 6.707936507936508)","(12.0, 15.0, 14.606965174129353)","(51.0, 70.0, 65.59055118110236)","(21.0, 24.0, 23.353383458646615)","(5.5, 6.4, 6.340076824583867)","(5.0, 5.8, 5.735171568627451)","(41.0, 70.0, 67.09677419354838)","(5.5, 6.4, 6.373831775700935)"
07-01-2023 16:19:31.406028,"(7.5, 8.8, 8.66039603960396)","(8.5, 9.6, 9.477272727272727)","(6.0, 6.8, 6.7370370370370365)","(12.0, 15.0, 14.591731266149871)","(51.0, 70.0, 62.5)","(21.0, 24.0, 23.30128205128205)","(5.5, 6.4, 6.340076824583867)","(5.0, 5.8, 5.73209242618742)","(41.0, 70.0, 67.09677419354838)","(5.5, 6.4, 6.336633663366337)"
07-01-2023 16:19:33.107689,"(7.5, 8.8, 8.67625)","(8.5, 9.6, 9.377570093457944)","(6.0, 6.8, 6.772093023255814)","(12.0, 15.0, 14.569920844327177)","(51.0, 65.0, 65.21367521367522)","(21.0, 24.0, 23.30128205128205)","(5.5, 6.4, 6.352669552669553)","(5.0, 5.8, 5.736494597839136)","(41.0, 70.0, 66.5079365079365)","(5.5, 6.4, 6.287719298245614)"
07-01-2023 16:19:34.757285,"(7.5, 8.8, 8.755714285714285)","(8.5, 9.4, 9.5593984962406)","(6.0, 6.8, 6.51138652207591)","(12.0, 15.0, 14.543417366946779)","(51.0, 70.0, 66.72619047619048)","(21.0, 24.0, 23.892086330935253)","(5.5, 6.4, 6.456042780748663)","(5.0, 5.8, 5.760228198859005)","(41.0, 70.0, 67.78350515463917)","(5.5, 6.4, 6.375478927203066)"
07-01-2023 16:19:36.557839,"(7.5, 8.8, 8.757043879907622)","(8.5, 9.6, 9.557812499999999)","(6.0, 6.6, 6.539960238568589)","(12.0, 15.0, 14.561827956989248)","(51.0, 70.0, 66.83908045977012)","(21.0, 24.0, 23.88679245283019)","(5.5, 6.6, 6.458248472505092)","(5.0, 5.8, 5.76488188976378)","(41.0, 70.0, 67.8061224489796)","(5.5, 6.2, 6.127506426735219)"
07-01-2023 16:19:38.347243,"(7.5, 8.8, 8.757043879907622)","(8.5, 9.6, 9.553648068669528)","(6.0, 6.6, 6.541108986615678)","(12.0, 15.0, 14.582051282051282)","(51.0, 70.0, 67.43243243243244)","(21.0, 24.0, 23.73841059602649)","(5.5, 6.6, 6.4552158273381295)","(5.0, 5.8, 5.760717846460618)","(41.0, 70.0, 67.61111111111111)","(5.5, 6.2, 6.155434782608696)"
07-01-2023 16:19:39.857695,"(7.5, 8.8, 8.759827213822895)","(8.5, 9.6, 9.553648068669528)","(6.0, 6.6, 6.541108986615678)","(12.0, 15.0, 14.582051282051282)","(51.0, 70.0, 67.43243243243244)","(21.0, 24.0, 23.857692307692307)","(5.5, 6.6, 6.455871212121212)","(5.0, 5.8, 5.7658934707903775)","(41.0, 70.0, 67.40963855421687)","(5.5, 6.2, 6.3087719298245615)"
07-01-2023 16:19:41.426105,"(7.5, 8.8, 8.75910780669145)","(8.5, 9.6, 9.549532710280374)","(6.0, 6.6, 6.546301925025329)","(12.0, 15.0, 14.563002680965148)","(51.0, 70.0, 67.2463768115942)","(21.0, 24.0, 23.90650406504065)","(5.5, 6.6, 6.436167922497309)","(5.0, 5.8, 5.756425948592411)","(41.0, 70.0, 67.40963855421687)","(5.5, 6.4, 6.094179894179894)"
07-01-2023 16:19:42.982466,"(7.5, 8.8, 8.711111111111112)","(8.5, 9.6, 9.586206896551724)","(6.0, 6.6, 6.543430656934307)","(12.0, 15.0, 14.604368932038835)","(51.0, 70.0, 67.57575757575758)","(21.0, 24.0, 23.8005540166205)","(5.5, 6.6, 6.445578851412945)","(5.0, 5.8, 5.769130732375086)","(41.0, 70.0, 67.17105263157895)","(5.5, 6.2, 6.094188376753507)"
07-01-2023 16:19:44.482468,"(7.5, 8.8, 8.711111111111112)","(8.5, 9.6, 9.618947368421052)","(6.0, 6.6, 6.547908745247148)","(12.0, 15.0, 14.336795252225519)","(51.0, 70.0, 67.6056338028169)","(21.0, 24.0, 23.423076923076923)","(5.5, 6.6, 6.447524752475248)","(5.0, 5.8, 5.768875086266391)","(41.0, 70.0, 67.01388888888889)","(5.5, 6.2, 6.10968992248062)"
07-01-2023 16:19:45.945195,"(7.5, 8.8, 8.711111111111112)","(8.5, 9.8, 9.670676691729323)","(6.0, 6.6, 6.564680851063829)","(12.0, 14.5, 14.323699421965317)","(51.0, 70.0, 67.40259740259741)","(21.0, 24.0, 23.39791356184799)","(5.5, 6.6, 6.44568345323741)","(5.0, 5.8, 5.77027027027027)","(41.0, 70.0, 66.71875)","(5.5, 6.2, 6.10968992248062)"
07-01-2023 16:19:47.469710,"(7.5, 8.8, 8.745365853658537)","(8.5, 9.8, 9.711794871794872)","(6.0, 6.6, 6.568530805687203)","(12.0, 14.5, 14.34311224489796)","(51.0, 70.0, 67.6470588235294)","(21.0, 24.0, 23.449010654490106)","(5.5, 6.6, 6.447661469933185)","(5.0, 5.8, 5.7672268907563025)","(41.0, 70.0, 67.04225352112677)","(5.5, 6.2, 6.126260869565217)"
07-01-2023 16:19:49.044845,"(7.5, 8.8, 8.745365853658537)","(8.5, 9.8, 9.71715976331361)","(6.0, 6.6, 6.576388888888888)","(12.0, 14.5, 14.356)","(51.0, 70.0, 67.6470588235294)","(21.0, 24.0, 23.445987654320987)","(5.5, 6.6, 6.444494047619048)","(5.0, 5.8, 5.767203924316749)","(41.0, 70.0, 67.08333333333333)","(5.5, 6.2, 6.091931540342299)"
07-01-2023 16:19:50.582730,"(7.5, 8.8, 8.794350282485876)","(8.5, 9.8, 9.728934010152285)","(6.0, 6.6, 6.596713615023474)","(12.0, 14.5, 14.361182519280206)","(51.0, 70.0, 67.72727272727273)","(21.0, 24.0, 23.432348367029547)","(5.5, 6.6, 6.446549192364171)","(5.0, 5.8, 5.769901547116737)","(41.0, 70.0, 66.91176470588235)","(5.5, 6.2, 6.112020460358057)"
07-01-2023 16:19:52.047783,"(7.5, 8.8, 8.79657142857143)","(8.5, 9.8, 9.719318181818181)","(6.0, 6.6, 6.708461538461538)","(12.0, 14.5, 14.331473214285714)","(51.0, 70.0, 64.87341772151899)","(21.0, 24.0, 23.45631067961165)","(5.5, 6.6, 6.446266471449488)","(5.0, 5.8, 5.7696969696969695)","(41.0, 70.0, 66.91176470588235)","(5.5, 6.2, 6.006521739130435)"
07-01-2023 16:19:53.318279,"(7.5, 8.8, 8.79657142857143)","(8.5, 9.8, 9.724867724867725)","(6.0, 6.8, 6.733933933933933)","(12.0, 14.5, 14.331473214285714)","(51.0, 65.0, 64.8780487804878)","(21.0, 24.0, 23.45631067961165)","(5.5, 6.6, 6.441363636363636)","(5.0, 5.8, 5.763732627399073)","(41.0, 70.0, 66.81818181818181)","(5.5, 6.2, 5.927338129496403)"
07-01-2023 16:19:54.685983,"(7.5, 8.8, 8.79657142857143)","(8.5, 9.8, 9.724867724867725)","(6.0, 6.8, 6.733933933933933)","(12.0, 14.5, 14.331473214285714)","(51.0, 65.0, 64.8780487804878)","(21.0, 24.0, 23.45631067961165)","(5.5, 6.6, 6.441009946442234)","(5.0, 5.8, 5.763732627399073)","(41.0, 70.0, 65.88235294117646)","(5.5, 6.0, 5.932599118942732)"
07-01-2023 16:19:56.030824,"(7.5, 9.0, 8.803526448362721)","(8.5, 9.8, 9.727472527472528)","(6.0, 6.8, 6.751396648044692)","(12.0, 14.5, 14.304928131416839)","(51.0, 65.0, 63.872549019607845)","(21.0, 24.0, 23.462025316455698)","(5.5, 6.6, 6.446061515378845)","(5.0, 5.8, 5.769873997709049)","(41.0, 70.0, 66.16071428571429)","(5.5, 6.0, 5.931446540880503)"
07-01-2023 16:19:57.368864,"(7.5, 9.0, 8.850000000000001)","(8.5, 9.8, 9.752083333333333)","(6.0, 6.8, 6.772432432432432)","(12.0, 14.5, 14.253743760399335)","(51.0, 65.0, 64.78571428571429)","(21.0, 24.0, 22.76062639821029)","(5.5, 6.6, 6.454364797728886)","(5.0, 5.8, 5.772088030059044)","(41.0, 70.0, 66.53225806451613)","(5.5, 6.0, 5.968812589413448)"
07-01-2023 16:19:58.745774,"(7.5, 9.0, 8.846191646191647)","(8.5, 9.8, 9.774065934065934)","(6.0, 6.8, 6.784555984555984)","(12.0, 14.5, 14.253765060240964)","(51.0, 65.0, 64.85507246376811)","(21.0, 23.0, 22.363095238095237)","(5.5, 6.6, 6.453884533143265)","(5.0, 5.8, 5.7716192687173535)","(41.0, 70.0, 66.53225806451613)","(5.5, 6.0, 5.968421052631579)"
07-01-2023 16:20:00.193153,"(7.5, 9.0, 8.828225806451613)","(8.5, 9.8, 9.713868613138686)","(6.0, 6.8, 7.276557863501484)","(12.0, 14.5, 14.262476894639557)","(51.0, 65.0, 64.83333333333333)","(21.0, 23.0, 22.189393939393938)","(5.5, 6.6, 6.451382823871907)","(5.0, 5.8, 5.770506634499397)","(41.0, 70.0, 66.01851851851852)","(5.5, 6.0, 5.972199170124481)"
07-01-2023 16:20:01.623555,"(7.5, 9.0, 8.82777777777778)","(8.5, 9.8, 9.713868613138686)","(6.0, 7.4, 7.28421052631579)","(12.0, 14.5, 14.299844236760125)","(51.0, 65.0, 64.83333333333333)","(21.0, 23.0, 22.091911764705884)","(5.5, 6.6, 6.446293494704992)","(5.0, 5.8, 5.756435643564356)","(41.0, 70.0, 64.90131578947368)","(5.5, 6.0, 5.979481132075472)"
07-01-2023 16:20:02.877661,"(7.5, 9.0, 8.82777777777778)","(8.5, 9.8, 9.713868613138686)","(6.0, 7.4, 7.218181818181819)","(12.0, 14.5, 14.305695142378559)","(51.0, 65.0, 64.84126984126983)","(21.0, 23.0, 22.115107913669064)","(5.5, 6.6, 6.444052187260169)","(5.0, 5.8, 5.767657992565056)","(41.0, 65.0, 65.8)","(5.5, 6.0, 5.977749360613811)"
07-01-2023 16:20:04.038198,"(7.5, 8.8, 8.711749347258486)","(8.5, 9.8, 9.728915662650603)","(6.0, 7.4, 7.218181818181819)","(12.0, 14.5, 14.305695142378559)","(51.0, 65.0, 64.84126984126983)","(21.0, 23.0, 22.107806691449813)","(5.5, 6.6, 6.451461988304094)","(5.0, 5.8, 5.731874356333677)","(41.0, 70.0, 65.8)","(5.5, 6.0, 5.973312883435583)"
07-01-2023 16:20:05.272801,"(7.5, 8.6, 8.511111111111111)","(8.5, 9.8, 9.726708074534162)","(6.0, 7.4, 7.177777777777778)","(12.0, 14.5, 14.305695142378559)","(51.0, 65.0, 64.84848484848484)","(21.0, 23.0, 22.13978494623656)","(5.5, 6.6, 6.454649499284693)","(5.0, 5.8, 5.7328470824949695)","(41.0, 70.0, 67.83505154639175)","(5.5, 6.0, 5.97492795389049)"
07-01-2023 16:20:06.602123,"(7.5, 8.6, 8.513269731136166)","(8.5, 9.8, 9.742690058479532)","(6.0, 7.4, 7.239195979899498)","(12.0, 14.5, 14.293960923623446)","(51.0, 65.0, 64.86111111111111)","(21.0, 23.0, 22.1864406779661)","(5.5, 6.6, 6.460151410874054)","(5.0, 5.8, 5.726832298136646)","(41.0, 70.0, 65.625)","(5.5, 6.0, 5.991202346041056)"
07-01-2023 16:20:07.931974,"(7.5, 8.6, 8.5191088260497)","(8.5, 9.6, 9.574936061381074)","(6.0, 7.4, 7.239195979899498)","(12.0, 14.5, 14.311764705882354)","(51.0, 65.0, 64.52380952380952)","(21.0, 23.0, 22.523809523809526)","(5.5, 6.6, 6.465333333333334)","(5.0, 5.8, 5.717217146872804)","(41.0, 70.0, 67.94642857142857)","(5.5, 6.0, 5.995161290322581)"
07-01-2023 16:20:09.254515,"(7.5, 8.8, 8.650746268656716)","(8.5, 9.6, 9.45)","(6.0, 7.4, 7.29776357827476)","(12.0, 14.5, 14.318181818181818)","(51.0, 65.0, 64.51807228915662)","(21.0, 23.0, 22.579710144927535)","(5.5, 6.6, 6.4698186528497414)","(5.0, 5.8, 5.718951612903226)","(41.0, 70.0, 66.01851851851852)","(5.5, 6.0, 5.972549019607843)"
07-01-2023 16:20:10.481874,"(7.5, 8.8, 8.670550161812297)","(8.5, 9.6, 9.45)","(6.0, 7.4, 7.29776357827476)","(12.0, 14.5, 14.318181818181818)","(51.0, 65.0, 64.51807228915662)","(21.0, 23.0, 22.579710144927535)","(5.5, 6.6, 6.4698186528497414)","(5.0, 5.8, 5.718951612903226)","(41.0, 70.0, 66.01851851851852)","(5.5, 6.0, 5.972549019607843)"
07-01-2023 16:20:11.785056,"(7.5, 8.8, 8.660135135135135)","(8.5, 9.4, 9.340772532188842)","(6.0, 7.4, 7.273517786561265)","(12.0, 14.5, 14.369905956112852)","(51.0, 65.0, 64.51807228915662)","(20.0, 23.0, 22.223529411764705)","(5.5, 6.6, 6.4536912751677855)","(5.0, 5.8, 5.729574223245109)","(41.0, 70.0, 66.16071428571429)","(5.5, 6.0, 5.9796352583586625)"
07-01-2023 16:20:13.048493,"(7.5, 8.8, 8.658219178082192)","(8.5, 9.4, 9.341772151898734)","(6.0, 7.4, 7.288501742160279)","(12.0, 14.5, 14.37308868501529)","(51.0, 65.0, 64.47368421052632)","(20.0, 23.0, 22.223529411764705)","(5.5, 6.6, 6.4536912751677855)","(5.0, 5.8, 5.729574223245109)","(41.0, 70.0, 66.16071428571429)","(5.5, 6.0, 5.9796352583586625)"
07-01-2023 16:20:14.298706,"(7.5, 8.8, 8.451502145922747)","(8.5, 9.4, 9.45668449197861)","(6.0, 7.4, 7.35929203539823)","(12.0, 14.5, 14.323453608247423)","(51.0, 65.0, 64.03614457831326)","(20.0, 23.0, 22.33061224489796)","(5.5, 6.6, 6.457414170927684)","(5.0, 5.8, 5.711942446043166)","(41.0, 70.0, 66.47540983606558)","(5.5, 6.0, 5.974621212121212)"
07-01-2023 16:20:15.577846,"(7.5, 8.8, 8.45593220338983)","(8.5, 9.6, 9.469268292682926)","(6.0, 7.4, 7.365079365079365)","(12.0, 14.5, 14.382165605095542)","(51.0, 65.0, 63.97435897435897)","(20.0, 23.0, 22.33061224489796)","(5.5, 6.6, 6.45959059893859)","(5.0, 5.8, 5.709961685823755)","(41.0, 70.0, 66.47540983606558)","(5.5, 6.0, 6.034042553191489)"
07-01-2023 16:20:16.892646,"(7.5, 8.4, 8.305333333333333)","(8.5, 9.6, 9.469268292682926)","(6.0, 7.6, 7.482539682539683)","(12.0, 14.5, 14.413793103448276)","(51.0, 65.0, 63.96103896103896)","(20.0, 23.0, 22.33596837944664)","(5.5, 6.6, 6.459817351598174)","(5.0, 5.8, 5.712942989214175)","(41.0, 70.0, 66.47540983606558)","(5.5, 6.2, 5.883380281690141)"
07-01-2023 16:20:18.289318,"(7.5, 8.4, 8.305333333333333)","(8.5, 9.6, 9.469268292682926)","(6.0, 7.6, 7.4852459016393444)","(12.0, 14.5, 14.443521594684386)","(51.0, 65.0, 63.26923076923077)","(20.0, 23.0, 22.414285714285715)","(5.5, 6.6, 6.482749840865691)","(5.0, 5.8, 5.732786885245901)","(41.0, 70.0, 67.01388888888889)","(5.5, 5.9, 5.881578947368421)"
