,Kilara Boy,Jimbaran Express,Collateral Coin,Alis Mate,Smooth Grace,Kulu Nomad,Mandoza Ripple
10-01-2023 19:09:44.591298,"(2.1, 2.16, 2.1494736842105264)","(5.5, 8.4, 8.0)","(18.0, 24.0, 21.12)","(7.0, 12.0, 11.192307692307692)","(5.5, 7.0, 6.525)","(11.0, 23.0, 18.90909090909091)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:45.614496,"(2.1, 2.16, 2.1494736842105264)","(5.5, 8.4, 6.8999999999999995)","(18.0, 24.0, 21.12)","(7.0, 12.0, 11.192307692307692)","(5.5, 7.0, 6.590909090909091)","(11.0, 23.0, 18.90909090909091)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:46.574442,"(2.1, 2.16, 2.1494736842105264)","(5.5, 8.2, 7.872727272727272)","(18.0, 24.0, 21.12)","(7.0, 12.0, 11.192307692307692)","(5.5, 7.0, 6.590909090909091)","(11.0, 23.0, 18.90909090909091)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:47.503200,"(2.1, 2.16, 2.1494736842105264)","(5.5, 8.0, 7.876923076923077)","(18.0, 24.0, 21.12)","(7.0, 12.0, 11.192307692307692)","(5.5, 7.0, 6.590909090909091)","(11.0, 23.0, 18.90909090909091)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:48.532179,"(2.1, 2.16, 2.1494736842105264)","(5.5, 8.0, 7.68)","(18.0, 24.0, 21.12)","(7.0, 12.0, 11.61111111111111)","(5.5, 7.0, 6.590909090909091)","(11.0, 23.0, 18.90909090909091)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:49.534974,"(2.1, 2.16, 2.1494736842105264)","(5.5, 7.8, 7.6923076923076925)","(18.0, 24.0, 21.12)","(7.0, 12.0, 11.61111111111111)","(5.5, 7.0, 6.590909090909091)","(11.0, 23.0, 18.90909090909091)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:50.541809,"(2.1, 2.18, 2.1763636363636367)","(5.5, 7.8, 7.45)","(18.0, 24.0, 21.714285714285715)","(7.0, 12.0, 11.61111111111111)","(5.5, 7.0, 6.550000000000001)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:51.510331,"(2.1, 2.22, 2.1900000000000004)","(5.5, 7.8, 7.45)","(18.0, 24.0, 21.714285714285715)","(7.0, 12.0, 11.61111111111111)","(5.5, 7.0, 6.550000000000001)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:52.617966,"(2.1, 2.22, 2.1933333333333334)","(5.5, 7.8, 7.284210526315789)","(18.0, 24.0, 21.714285714285715)","(7.0, 12.0, 11.543478260869565)","(5.5, 7.0, 6.775)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:53.682457,"(2.1, 2.14, 2.1375)","(5.5, 7.8, 7.284210526315789)","(18.0, 24.0, 21.714285714285715)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.6, 7.3999999999999995)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:54.778018,"(2.1, 2.14, 2.1375)","(5.5, 7.8, 7.284210526315789)","(18.0, 24.0, 21.714285714285715)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.311111111111111)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:55.790805,"(2.1, 2.14, 2.136)","(5.5, 7.8, 6.925)","(18.0, 24.0, 21.714285714285715)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.026666666666666)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:56.735317,"(2.1, 2.14, 2.136)","(5.5, 7.8, 6.925)","(18.0, 24.0, 23.238095238095237)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.057142857142857)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:57.745546,"(2.1, 2.14, 2.136)","(5.5, 7.8, 6.88)","(18.0, 24.0, 23.333333333333332)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:58.775217,"(2.1, 2.14, 2.136)","(5.5, 7.8, 6.925)","(18.0, 24.0, 19.90909090909091)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:09:59.754489,"(2.1, 2.14, 2.136)","(5.5, 7.8, 6.925)","(18.0, 24.0, 19.90909090909091)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:00.697413,"(2.1, 2.14, 2.136)","(5.5, 7.8, 6.925)","(18.0, 24.0, 19.72222222222222)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:01.698016,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.925)","(18.0, 24.0, 21.25)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:02.699769,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.925)","(18.0, 24.0, 21.25)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 6.866666666666666)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:03.732561,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.925)","(18.0, 24.0, 21.25)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.5)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:04.716098,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.925)","(18.0, 24.0, 21.344827586206897)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:05.726229,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.925)","(18.0, 24.0, 21.344827586206897)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:06.701334,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.925)","(18.0, 24.0, 21.344827586206897)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:07.719193,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.709090909090909)","(18.0, 24.0, 21.344827586206897)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:08.762957,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.85)","(18.0, 24.0, 21.344827586206897)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:09.805307,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.895238095238095)","(18.0, 24.0, 21.344827586206897)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.666666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:10.799548,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.8, 6.895238095238095)","(18.0, 24.0, 21.433333333333334)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.260606060606061)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:11.745561,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.6, 6.9)","(18.0, 24.0, 21.433333333333334)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.260606060606061)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:12.740837,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.6, 7.1625)","(18.0, 24.0, 21.433333333333334)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.260606060606061)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:13.712990,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.6, 6.742857142857143)","(18.0, 24.0, 21.433333333333334)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.260606060606061)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:14.666375,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.6, 6.685714285714286)","(18.0, 24.0, 21.433333333333334)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.260606060606061)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:15.594575,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.6, 6.6000000000000005)","(18.0, 24.0, 21.25)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.260606060606061)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:16.555635,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.4, 6.466666666666667)","(18.0, 24.0, 19.333333333333332)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.260606060606061)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:17.585422,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.2, 7.0285714285714285)","(18.0, 24.0, 19.333333333333332)","(7.0, 12.0, 11.543478260869565)","(5.5, 8.2, 7.338888888888889)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:18.603234,"(2.1, 2.14, 2.1333333333333333)","(5.5, 7.2, 7.0285714285714285)","(18.0, 24.0, 19.333333333333332)","(7.0, 12.0, 11.543478260869565)","(5.5, 8.2, 7.338888888888889)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:19.636624,"(2.1, 2.14, 2.1333333333333333)","(5.5, 7.4, 6.885714285714286)","(18.0, 24.0, 19.333333333333332)","(7.0, 12.0, 11.543478260869565)","(5.5, 8.2, 7.338888888888889)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:20.621872,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.4, 6.885714285714286)","(18.0, 24.0, 19.333333333333332)","(7.0, 12.0, 11.543478260869565)","(5.5, 8.2, 7.338888888888889)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:21.585056,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.4, 6.854545454545455)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.338888888888889)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:22.618764,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.4, 6.733333333333333)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 7.338888888888889)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:23.664353,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.4, 6.6000000000000005)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 6.741176470588235)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:24.702221,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.4, 6.6000000000000005)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.2, 6.949999999999999)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:25.718559,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.4, 6.7)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.466666666666667)","(11.0, 23.0, 18.76086956521739)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:26.729480,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.4, 6.630769230769231)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.466666666666667)","(11.0, 23.0, 20.5)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:27.674404,"(2.1, 2.14, 2.131111111111111)","(5.5, 7.4, 6.630769230769231)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 7.466666666666667)","(11.0, 21.0, 20.5)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:28.696025,"(2.1, 2.14, 2.1333333333333333)","(5.5, 7.4, 6.630769230769231)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 6.976470588235294)","(11.0, 21.0, 20.5)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:29.684479,"(2.1, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.88)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 6.976470588235294)","(11.0, 21.0, 20.5)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:30.658902,"(2.1, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.88)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 6.976470588235294)","(11.0, 21.0, 20.5)","(6.0, 18.5, 17.166666666666668)"
10-01-2023 19:10:31.588380,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.88)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 6.976470588235294)","(11.0, 21.0, 20.5)","(6.5, 18.5, 17.166666666666668)"
10-01-2023 19:10:32.528309,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.88)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 6.976470588235294)","(11.0, 21.0, 20.5)","(6.5, 18.5, 17.166666666666668)"
10-01-2023 19:10:33.527175,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.88)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 6.976470588235294)","(11.0, 21.0, 20.5)","(6.5, 18.5, 17.166666666666668)"
10-01-2023 19:10:34.513984,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.88)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 6.9818181818181815)","(11.0, 21.0, 20.5)","(6.5, 18.5, 16.857142857142858)"
10-01-2023 19:10:35.462656,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.88)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 11.61111111111111)","(5.5, 8.0, 6.9818181818181815)","(11.0, 21.0, 20.5)","(6.5, 19.0, 16.857142857142858)"
10-01-2023 19:10:36.526787,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.88)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.0, 12.166666666666666)","(5.5, 8.0, 6.9818181818181815)","(11.0, 21.0, 20.916666666666664)","(6.5, 19.0, 16.857142857142858)"
10-01-2023 19:10:37.607856,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.88)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 12.166666666666666)","(5.5, 8.0, 6.9818181818181815)","(11.0, 22.0, 20.916666666666664)","(6.5, 19.0, 16.857142857142858)"
10-01-2023 19:10:38.621129,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.7)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 12.166666666666666)","(5.5, 8.0, 6.9818181818181815)","(11.0, 22.0, 20.916666666666664)","(6.5, 19.0, 16.857142857142858)"
10-01-2023 19:10:39.672422,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.0, 6.6)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 12.166666666666666)","(5.5, 8.0, 7.834482758620689)","(11.0, 22.0, 20.916666666666664)","(6.5, 19.0, 16.857142857142858)"
10-01-2023 19:10:40.682815,"(2.0, 2.14, 2.131111111111111)","(5.5, 7.2, 6.366666666666667)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 12.1)","(5.5, 8.0, 7.834482758620689)","(11.0, 22.0, 20.916666666666664)","(6.5, 19.0, 16.857142857142858)"
10-01-2023 19:10:41.613013,"(2.0, 2.14, 2.131111111111111)","(5.5, 7.2, 6.276923076923077)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 12.1)","(5.5, 8.0, 7.834482758620689)","(11.0, 22.0, 19.5625)","(6.5, 19.0, 16.857142857142858)"
10-01-2023 19:10:42.525208,"(2.0, 2.14, 2.131111111111111)","(5.5, 7.2, 6.276923076923077)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 12.1)","(5.5, 8.0, 7.834482758620689)","(11.0, 22.0, 20.5)","(6.5, 19.0, 16.857142857142858)"
10-01-2023 19:10:43.513854,"(2.0, 2.14, 2.1333333333333333)","(5.5, 7.2, 6.276923076923077)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 11.928571428571429)","(5.5, 8.0, 7.834482758620689)","(11.0, 21.0, 20.5)","(6.5, 19.0, 16.857142857142858)"
10-01-2023 19:10:44.527286,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.276923076923077)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 11.928571428571429)","(5.5, 8.0, 7.855555555555555)","(11.0, 21.0, 20.5)","(7.0, 19.0, 16.857142857142858)"
10-01-2023 19:10:45.491823,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.276923076923077)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 11.928571428571429)","(5.5, 8.0, 6.96)","(11.0, 21.0, 20.5)","(7.0, 19.0, 16.857142857142858)"
10-01-2023 19:10:46.457079,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.276923076923077)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.0, 7.133333333333333)","(11.0, 21.0, 20.5)","(7.0, 19.0, 16.857142857142858)"
10-01-2023 19:10:47.478170,"(2.0, 2.14, 2.1333333333333333)","(6.0, 7.2, 6.276923076923077)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.0, 7.072727272727272)","(11.0, 21.0, 20.5)","(7.0, 19.0, 16.857142857142858)"
10-01-2023 19:10:48.555648,"(2.0, 2.14, 2.1333333333333333)","(6.0, 7.2, 6.276923076923077)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.0, 7.105263157894737)","(11.0, 21.0, 20.5)","(7.0, 19.0, 16.857142857142858)"
10-01-2023 19:10:49.584288,"(2.0, 2.14, 2.1333333333333333)","(6.0, 7.2, 6.276923076923077)","(18.0, 24.0, 20.11111111111111)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.0, 7.15)","(11.0, 21.0, 20.5)","(7.0, 19.0, 17.0)"
10-01-2023 19:10:50.560551,"(2.0, 2.14, 2.1333333333333333)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 21.083333333333332)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.0, 7.15)","(11.0, 21.0, 20.5)","(7.0, 19.0, 17.0)"
10-01-2023 19:10:51.458745,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.4941176470588236)","(18.0, 24.0, 21.083333333333332)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.0, 7.75)","(11.0, 21.0, 20.5)","(7.0, 19.0, 17.0)"
10-01-2023 19:10:52.416595,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.4941176470588236)","(18.0, 24.0, 21.083333333333332)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.4, 8.266666666666667)","(11.0, 21.0, 20.5)","(7.0, 19.0, 18.0)"
10-01-2023 19:10:53.365122,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.4941176470588236)","(18.0, 24.0, 21.083333333333332)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.4, 7.733333333333333)","(11.0, 21.0, 20.5)","(7.0, 19.5, 17.0)"
10-01-2023 19:10:54.322987,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.4941176470588236)","(18.0, 24.0, 20.956521739130434)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.6, 7.4750000000000005)","(11.0, 21.0, 20.5)","(7.0, 19.5, 18.0)"
10-01-2023 19:10:55.289669,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.4941176470588236)","(18.0, 24.0, 20.956521739130434)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.6, 7.4750000000000005)","(11.0, 21.0, 20.5)","(7.0, 19.5, 18.0)"
10-01-2023 19:10:56.200158,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.4941176470588236)","(18.0, 24.0, 20.956521739130434)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.6, 7.4750000000000005)","(11.0, 21.0, 20.5)","(7.0, 19.5, 18.0)"
10-01-2023 19:10:57.138744,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.4941176470588236)","(18.0, 24.0, 20.956521739130434)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.6, 7.4750000000000005)","(11.0, 21.0, 20.5)","(7.0, 19.5, 18.0)"
10-01-2023 19:10:58.134389,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.4941176470588236)","(18.0, 24.0, 20.956521739130434)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.6, 7.921212121212121)","(11.0, 21.0, 20.5)","(7.0, 19.5, 17.0)"
10-01-2023 19:10:59.086662,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.4941176470588236)","(18.0, 24.0, 20.956521739130434)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.6, 7.921212121212121)","(11.0, 21.0, 20.5)","(7.0, 19.5, 17.0)"
10-01-2023 19:11:00.072037,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.956521739130434)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.6, 7.925)","(11.0, 21.0, 20.5)","(7.0, 19.5, 17.0)"
10-01-2023 19:11:00.935184,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.956521739130434)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.6, 7.925)","(11.0, 21.0, 20.5)","(7.0, 19.5, 17.0)"
10-01-2023 19:11:01.858148,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.956521739130434)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.6, 7.925)","(11.0, 21.0, 20.5)","(7.0, 19.5, 17.0)"
10-01-2023 19:11:02.832714,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.891304347826086)","(5.5, 8.6, 7.942857142857143)","(11.0, 21.0, 20.5)","(7.0, 19.5, 17.0)"
10-01-2023 19:11:03.793579,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.891304347826086)","(5.5, 8.6, 7.942857142857143)","(11.0, 21.0, 20.5)","(7.0, 19.5, 17.0)"
10-01-2023 19:11:04.744313,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.891304347826086)","(5.5, 8.6, 7.0)","(11.0, 21.0, 18.555555555555557)","(7.0, 19.5, 18.0)"
10-01-2023 19:11:05.673017,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.666666666666668)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.4, 6.9)","(11.0, 21.0, 19.25)","(7.0, 19.5, 18.0)"
10-01-2023 19:11:06.628068,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.4, 7.79047619047619)","(11.0, 20.0, 20.5)","(7.0, 19.5, 18.0)"
10-01-2023 19:11:07.622471,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.4, 7.705263157894737)","(11.0, 21.0, 20.142857142857142)","(7.0, 19.5, 17.0)"
10-01-2023 19:11:08.641602,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.891304347826086)","(5.5, 8.4, 7.705263157894737)","(11.0, 22.0, 20.142857142857142)","(7.0, 19.5, 18.0)"
10-01-2023 19:11:09.622449,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.891304347826086)","(5.5, 8.4, 7.705263157894737)","(11.0, 22.0, 20.142857142857142)","(7.0, 19.5, 18.0)"
10-01-2023 19:11:10.572124,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.4, 7.705263157894737)","(11.0, 22.0, 20.142857142857142)","(7.0, 19.5, 18.0)"
10-01-2023 19:11:11.496868,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.4, 7.705263157894737)","(11.0, 22.0, 20.142857142857142)","(7.0, 19.5, 18.0)"
10-01-2023 19:11:12.442807,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 12.5, 11.981481481481481)","(5.5, 8.4, 7.08)","(11.0, 22.0, 20.142857142857142)","(7.0, 19.5, 18.0)"
10-01-2023 19:11:13.396793,"(2.0, 2.14, 2.131111111111111)","(6.0, 7.2, 6.342857142857143)","(18.0, 24.0, 20.31578947368421)","(7.0, 13.0, 12.285714285714286)","(5.5, 8.4, 7.531578947368422)","(11.0, 22.0, 20.142857142857142)","(7.0, 19.5, 18.0)"
