,Patricias Pride,Tumbling Dice,Burned,Magistrate,Cheeky Willow,Godges,Tequila Worm,Really Royal
10-01-2023 17:07:07.162631,"(71.0, 150.0, 107.33333333333333)","(4.4, 6.4, 6.25)","(7.0, 13.5, 11.545454545454545)","(1.55, 1.83, 1.6951851851851851)","(26.0, 38.0, 30.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 590.0)"
10-01-2023 17:07:08.293144,"(71.0, 150.0, 105.0)","(4.4, 6.4, 6.25)","(7.0, 14.0, 11.5)","(1.55, 1.83, 1.6951851851851851)","(26.0, 38.0, 30.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 590.0)"
10-01-2023 17:07:09.355745,"(71.0, 150.0, 105.0)","(4.4, 6.4, 6.25)","(7.0, 14.0, 11.5)","(1.55, 1.83, 1.6951851851851851)","(26.0, 38.0, 30.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 590.0)"
10-01-2023 17:07:10.446276,"(71.0, 150.0, 105.0)","(4.4, 6.4, 6.25)","(7.0, 14.0, 11.5)","(1.55, 1.83, 1.6951851851851851)","(26.0, 38.0, 32.5)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 590.0)"
10-01-2023 17:07:11.576321,"(71.0, 130.0, 116.66666666666667)","(4.4, 6.4, 6.25)","(7.0, 14.0, 12.235294117647058)","(1.55, 1.83, 1.70625)","(26.0, 36.0, 32.5)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 590.0)"
10-01-2023 17:07:12.774146,"(71.0, 130.0, 105.0)","(4.4, 6.4, 6.25)","(7.0, 14.0, 12.235294117647058)","(1.55, 1.82, 1.70625)","(26.0, 36.0, 32.5)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 543.3333333333333)"
10-01-2023 17:07:14.060953,"(71.0, 130.0, 105.0)","(4.4, 6.4, 6.25)","(7.0, 14.0, 12.235294117647058)","(1.55, 1.82, 1.70625)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:15.249677,"(71.0, 130.0, 98.0)","(4.4, 6.4, 6.25)","(7.0, 14.0, 12.235294117647058)","(1.55, 1.82, 1.70625)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:16.475464,"(71.0, 130.0, 98.0)","(4.4, 6.4, 6.25)","(7.0, 14.0, 12.235294117647058)","(1.55, 1.82, 1.70625)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:17.718493,"(71.0, 130.0, 98.0)","(4.4, 6.4, 6.25)","(7.0, 14.0, 12.235294117647058)","(1.55, 1.82, 1.70625)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.766666666666666)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:19.040271,"(71.0, 130.0, 98.0)","(4.4, 6.4, 6.25)","(7.0, 14.0, 13.035714285714286)","(1.55, 1.82, 1.6952631578947368)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:20.518214,"(71.0, 130.0, 98.0)","(4.4, 6.4, 6.4125)","(7.0, 14.0, 13.035714285714286)","(1.55, 1.79, 1.6946428571428571)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:21.714125,"(71.0, 130.0, 98.0)","(4.4, 6.6, 6.31875)","(7.0, 14.0, 13.035714285714286)","(1.55, 1.82, 1.6946428571428571)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:22.841866,"(71.0, 130.0, 98.0)","(4.4, 6.6, 6.31875)","(7.0, 14.0, 13.035714285714286)","(1.55, 1.82, 1.6946428571428571)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:23.967179,"(71.0, 130.0, 98.0)","(4.4, 6.6, 6.31875)","(7.0, 14.0, 13.035714285714286)","(1.55, 1.82, 1.6946428571428571)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:25.013897,"(71.0, 130.0, 98.0)","(4.4, 6.6, 6.31875)","(7.0, 14.0, 13.035714285714286)","(1.55, 1.82, 1.6946428571428571)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:26.189068,"(71.0, 130.0, 98.0)","(4.4, 6.6, 6.25)","(7.0, 14.0, 11.75)","(1.55, 1.83, 1.698235294117647)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:27.339232,"(71.0, 130.0, 98.0)","(4.4, 6.6, 6.25)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.82, 1.7666666666666666)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:28.510494,"(71.0, 130.0, 98.0)","(4.4, 6.6, 6.25)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.82, 1.7678260869565217)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:29.608699,"(71.0, 130.0, 96.25)","(4.4, 6.6, 6.25)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.82, 1.7678260869565217)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:30.700953,"(71.0, 120.0, 99.16666666666667)","(4.4, 6.6, 6.25)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.82, 1.7678260869565217)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:31.750621,"(71.0, 110.0, 101.11111111111111)","(4.4, 6.6, 6.25)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.82, 1.7654545454545454)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:32.943664,"(71.0, 110.0, 101.11111111111111)","(4.4, 6.6, 6.31875)","(7.0, 14.0, 12.125)","(1.55, 1.81, 1.7425925925925927)","(26.0, 36.0, 29.875)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:34.061601,"(71.0, 110.0, 98.0)","(4.4, 6.6, 6.3)","(7.0, 14.0, 12.125)","(1.55, 1.81, 1.7282857142857142)","(26.0, 36.0, 29.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:35.206074,"(71.0, 100.0, 93.33333333333334)","(4.4, 6.6, 6.3)","(7.0, 14.0, 12.125)","(1.55, 1.81, 1.7282857142857142)","(26.0, 36.0, 29.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.73076923076923)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:36.391378,"(71.0, 100.0, 87.5)","(4.4, 6.6, 6.3)","(7.0, 14.0, 12.125)","(1.55, 1.81, 1.7282857142857142)","(26.0, 36.0, 29.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.75)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:37.577610,"(71.0, 100.0, 91.0)","(4.4, 6.6, 6.3)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.81, 1.7480952380952381)","(26.0, 36.0, 29.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.75)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:38.661564,"(71.0, 100.0, 91.0)","(4.4, 6.6, 6.3)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.79, 1.7480952380952381)","(26.0, 36.0, 29.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.75)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:39.822421,"(71.0, 100.0, 91.0)","(4.4, 6.6, 6.3)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.81, 1.7480952380952381)","(26.0, 36.0, 29.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.75)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:40.970013,"(71.0, 100.0, 91.0)","(4.4, 6.6, 6.3)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.79, 1.7480952380952381)","(26.0, 36.0, 29.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 13.75)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:42.178419,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.3)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.79, 1.718139534883721)","(31.0, 36.0, 29.0)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.95)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:43.400795,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.3)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.8, 1.7472222222222222)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:44.604757,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.333333333333333)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.79, 1.705)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:45.829762,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.333333333333333)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.78, 1.705)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:46.855858,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.375)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.78, 1.705)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:47.886503,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.375)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.78, 1.75375)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:48.931837,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.4714285714285715)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.78, 1.75375)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:50.028641,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.4714285714285715)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.78, 1.74)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:51.178498,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.4714285714285715)","(7.0, 14.0, 12.846153846153847)","(1.55, 1.78, 1.728)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.384615384615385)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:52.342284,"(61.0, 100.0, 91.0)","(4.2, 6.6, 6.485714285714286)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.78, 1.728)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.32)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:53.590219,"(61.0, 95.0, 89.0)","(4.2, 6.6, 6.485714285714286)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.78, 1.728)","(31.0, 36.0, 31.153846153846153)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:54.670271,"(61.0, 95.0, 89.0)","(4.2, 6.6, 6.485714285714286)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.78, 1.728)","(31.0, 36.0, 32.5)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:55.723163,"(61.0, 95.0, 82.14285714285714)","(4.2, 6.6, 6.485714285714286)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.78, 1.728)","(31.0, 36.0, 32.5)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:56.746633,"(61.0, 95.0, 82.14285714285714)","(4.2, 6.6, 6.485714285714286)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.78, 1.728)","(31.0, 36.0, 32.5)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:57.773636,"(61.0, 95.0, 82.14285714285714)","(4.2, 6.6, 6.485714285714286)","(7.0, 14.0, 13.181818181818182)","(1.55, 1.78, 1.728)","(31.0, 36.0, 32.5)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:07:58.922507,"(61.0, 95.0, 82.14285714285714)","(4.2, 6.6, 6.505263157894737)","(7.0, 14.0, 12.90909090909091)","(1.55, 1.78, 1.7131818181818181)","(31.0, 36.0, 32.5)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:00.103549,"(61.0, 95.0, 82.14285714285714)","(4.2, 6.6, 6.505263157894737)","(7.0, 14.0, 12.90909090909091)","(1.55, 1.78, 1.7177777777777778)","(31.0, 36.0, 32.5)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:01.274665,"(61.0, 95.0, 80.0)","(4.2, 6.6, 6.505263157894737)","(7.0, 14.0, 12.90909090909091)","(1.55, 1.78, 1.7177777777777778)","(31.0, 36.0, 30.4)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:02.441300,"(61.0, 95.0, 80.0)","(4.2, 6.6, 6.505263157894737)","(7.0, 14.0, 12.90909090909091)","(1.55, 1.78, 1.7177777777777778)","(31.0, 36.0, 30.4)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:03.527211,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.505263157894737)","(7.0, 14.0, 12.90909090909091)","(1.55, 1.78, 1.7177777777777778)","(31.0, 36.0, 30.4)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:04.535098,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.505263157894737)","(7.5, 14.0, 12.90909090909091)","(1.55, 1.78, 1.7177777777777778)","(31.0, 36.0, 30.4)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:05.593254,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.428571428571428)","(7.5, 14.0, 12.90909090909091)","(1.55, 1.78, 1.7177777777777778)","(31.0, 36.0, 30.4)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.395833333333334)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:06.739304,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.428571428571428)","(7.5, 14.0, 12.90909090909091)","(1.55, 1.78, 1.7177777777777778)","(31.0, 36.0, 30.4)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:07.813208,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.428571428571428)","(7.5, 14.0, 12.90909090909091)","(1.55, 1.78, 1.7177777777777778)","(31.0, 36.0, 30.4)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:08.999485,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.428571428571428)","(7.5, 13.5, 13.25)","(1.55, 1.74, 1.7133333333333334)","(31.0, 36.0, 30.4)","(19.0, 28.0, 23.2)","(6.5, 14.0, 12.46)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:10.108928,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.428571428571428)","(7.5, 13.5, 13.25)","(1.55, 1.74, 1.7133333333333334)","(31.0, 36.0, 30.4)","(19.0, 28.0, 22.857142857142858)","(6.5, 14.0, 11.857142857142858)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:11.105310,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.2727272727272725)","(7.5, 13.5, 12.9375)","(1.55, 1.74, 1.7133333333333334)","(31.0, 36.0, 30.4)","(19.0, 28.0, 23.428571428571427)","(6.5, 14.0, 11.947368421052632)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:12.131085,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.2727272727272725)","(7.5, 13.5, 12.9375)","(1.55, 1.74, 1.7137704918032786)","(31.0, 36.0, 30.4)","(19.0, 27.0, 23.666666666666668)","(6.5, 14.0, 11.947368421052632)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:13.241750,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.381818181818182)","(7.5, 13.5, 12.166666666666666)","(1.55, 1.74, 1.7137704918032786)","(31.0, 36.0, 30.4)","(19.0, 27.0, 22.555555555555557)","(6.5, 14.0, 12.5)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:14.391924,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.381818181818182)","(7.5, 13.5, 12.166666666666666)","(1.55, 1.74, 1.7137704918032786)","(31.0, 36.0, 30.4)","(19.0, 27.0, 21.352941176470587)","(6.5, 14.0, 12.5)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:15.521917,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.381818181818182)","(7.5, 13.5, 12.954545454545455)","(1.55, 1.74, 1.7137704918032786)","(31.0, 36.0, 30.4)","(19.0, 27.0, 21.714285714285715)","(6.5, 14.0, 12.5)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:16.594494,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.381818181818182)","(7.5, 13.5, 12.954545454545455)","(1.55, 1.74, 1.7137704918032786)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.714285714285715)","(6.5, 14.0, 12.5)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:17.654007,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.381818181818182)","(7.5, 13.5, 12.954545454545455)","(1.55, 1.74, 1.7069999999999999)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.714285714285715)","(6.5, 14.0, 12.5)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:18.685841,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.381818181818182)","(7.5, 13.5, 12.954545454545455)","(1.55, 1.72, 1.7069999999999999)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:19.928713,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.32)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.72, 1.7040816326530612)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:21.131664,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.32)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.72, 1.7040816326530612)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:22.378023,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.517647058823529)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.72, 1.7040816326530612)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:23.518552,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.517647058823529)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.72, 1.6942)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:24.551893,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.529999999999999)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.7, 1.6955263157894735)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:25.669725,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.529999999999999)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.7, 1.6910526315789474)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:26.759841,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.485714285714286)","(7.5, 13.5, 12.25)","(1.55, 1.7, 1.6910526315789474)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:27.992837,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.485714285714286)","(7.5, 13.5, 12.25)","(1.55, 1.7, 1.6910526315789474)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:29.059605,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.485714285714286)","(7.5, 13.5, 12.25)","(1.55, 1.7, 1.6910526315789474)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:30.155399,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.485714285714286)","(7.5, 13.5, 12.25)","(1.55, 1.7, 1.6910526315789474)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:31.262569,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.485714285714286)","(7.5, 13.5, 12.25)","(1.55, 1.7, 1.6910526315789474)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:32.506328,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.485714285714286)","(7.5, 13.5, 12.25)","(1.55, 1.7, 1.6910526315789474)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.263157894736842)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:33.664819,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.517647058823529)","(7.5, 13.5, 12.25)","(1.55, 1.7, 1.7166666666666666)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:34.919740,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.485714285714286)","(7.5, 13.5, 12.25)","(1.55, 1.73, 1.7166666666666666)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:36.163586,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.485714285714286)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.73, 1.73)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:37.326014,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.381818181818182)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.75, 1.71)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:38.518575,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.381818181818182)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.76, 1.71)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:39.813320,"(61.0, 90.0, 77.5)","(4.2, 6.6, 6.694117647058824)","(7.5, 13.5, 11.961538461538462)","(1.55, 1.76, 1.7149999999999999)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:41.118264,"(61.0, 90.0, 77.5)","(4.2, 6.8, 6.752631578947368)","(7.5, 13.5, 11.833333333333334)","(1.55, 1.76, 1.6788888888888889)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 12.375)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:42.224105,"(61.0, 90.0, 77.5)","(4.2, 6.8, 6.752631578947368)","(7.5, 13.5, 11.833333333333334)","(1.55, 1.75, 1.6788888888888889)","(31.0, 36.0, 30.4)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 11.678571428571429)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:43.513667,"(61.0, 90.0, 74.0909090909091)","(4.2, 6.8, 6.478571428571429)","(7.5, 13.5, 11.833333333333334)","(1.55, 1.75, 1.678)","(31.0, 36.0, 29.846153846153847)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 11.678571428571429)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:44.817223,"(61.0, 90.0, 74.0909090909091)","(4.2, 6.8, 6.478571428571429)","(7.5, 13.5, 11.833333333333334)","(1.55, 1.75, 1.678)","(31.0, 36.0, 31.294117647058822)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 11.678571428571429)","(101.0, 730.0, 675.0)"
10-01-2023 17:08:46.093783,"(61.0, 90.0, 74.0909090909091)","(4.2, 6.8, 6.425)","(7.5, 13.5, 11.833333333333334)","(1.55, 1.75, 1.678)","(31.0, 36.0, 31.294117647058822)","(19.0, 26.0, 21.09090909090909)","(6.5, 14.0, 11.678571428571429)","(101.0, 730.0, 675.0)"
