,Jalapeno Lad,Aston Chaffy,Just Buffy,Emerley Sharon,Oda May,Magic Ebbs
08-01-2023 18:38:45.048164,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.45, 3.2625)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:45.978803,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.45, 3.2625)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:47.128545,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.45, 3.2208333333333337)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:48.275414,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.45, 3.2208333333333337)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:49.364450,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.45, 3.2208333333333337)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:50.301229,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.45, 3.2208333333333337)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:51.278151,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.45, 3.2208333333333337)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:52.323167,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.230769230769231)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:53.393544,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.230769230769231)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:54.455848,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.230769230769231)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:55.505898,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.230769230769231)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.785714285714285)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:56.543408,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.230769230769231)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:57.515644,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.230769230769231)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:58.540242,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.2222222222222223)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:38:59.593134,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.2222222222222223)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:00.627264,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.2222222222222223)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:01.641150,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.2222222222222223)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:02.622986,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.2222222222222223)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:03.623909,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.2222222222222223)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:04.705292,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.2222222222222223)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:05.857579,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:07.023360,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:08.135706,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:09.216565,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:10.275811,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:11.388884,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:12.559239,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:13.758269,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:14.923281,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:16.157131,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:17.355133,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:18.470111,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:19.611729,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:20.957827,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:22.273911,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:23.598805,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:24.754250,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:25.794251,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:26.847001,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:27.989265,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:29.181370,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:30.344988,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:31.563175,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:32.655201,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:33.633710,"(4.4, 4.6, 4.428571428571429)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:34.810461,"(4.4, 4.6, 4.44)","(3.3, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:35.928928,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:37.061471,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.558823529411764)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:38.264277,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 17.5, 15.928571428571429)","(11.0, 28.0, 27.666666666666668)"
08-01-2023 18:39:39.429979,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:40.506788,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:41.497882,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:42.482147,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:43.628939,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:44.712611,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:45.797445,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.771428571428571)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:46.841721,"(4.4, 4.6, 4.44)","(3.2, 3.4, 3.211764705882353)","(3.6, 4.8, 4.729411764705882)","(5.5, 6.2, 5.9)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:47.803410,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.212)","(3.6, 4.8, 4.733333333333333)","(5.5, 6.2, 5.9)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:48.816069,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.212)","(3.6, 4.8, 4.733333333333333)","(5.5, 6.2, 6.050000000000001)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:49.936645,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.212)","(3.6, 4.8, 4.733333333333333)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:50.979014,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.212)","(3.6, 4.8, 4.733333333333333)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:52.055501,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.212)","(3.6, 4.8, 4.733333333333333)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:52.999399,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.212)","(3.6, 4.8, 4.733333333333333)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:53.978444,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.212)","(3.6, 4.8, 4.745454545454545)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.666666666666668)"
08-01-2023 18:39:54.868022,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.212)","(3.6, 4.8, 4.745454545454545)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 29.0, 27.0)"
08-01-2023 18:39:55.812413,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.2592105263157896)","(3.6, 4.8, 4.747826086956522)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:56.885936,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.2592105263157896)","(3.6, 4.8, 4.747826086956522)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:57.859825,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.2592105263157896)","(3.6, 4.8, 4.747826086956522)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:58.791077,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.2592105263157896)","(3.6, 4.8, 4.747826086956522)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 28.0, 27.0)"
08-01-2023 18:39:59.728712,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.2592105263157896)","(3.6, 4.8, 4.733333333333333)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 28.0, 27.0)"
08-01-2023 18:40:00.681669,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.2592105263157896)","(3.6, 4.8, 4.735714285714286)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.40909090909091)","(11.0, 28.0, 27.0)"
08-01-2023 18:40:01.642655,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.2592105263157896)","(3.6, 4.8, 4.735714285714286)","(5.5, 6.4, 6.12)","(6.0, 16.5, 15.125)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:02.563912,"(4.4, 4.6, 4.52)","(3.2, 3.35, 3.2697674418604654)","(3.6, 4.8, 4.673684210526316)","(5.5, 6.4, 6.228571428571429)","(6.0, 16.5, 15.115384615384615)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:03.647361,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.2697674418604654)","(3.6, 4.8, 4.622222222222222)","(5.5, 6.4, 6.28)","(6.0, 16.5, 15.5)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:04.609017,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.2750000000000004)","(3.6, 4.8, 4.622222222222222)","(5.5, 6.4, 6.28)","(6.0, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:05.491396,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.714285714285714)","(5.5, 6.4, 6.16)","(6.0, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:06.495134,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.714285714285714)","(5.5, 6.4, 6.16)","(6.0, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:07.476884,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.666666666666666)","(5.5, 6.4, 6.28)","(6.0, 16.5, 15.071428571428571)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:08.433539,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.666666666666666)","(5.5, 6.4, 6.28)","(6.0, 16.5, 15.38888888888889)","(11.0, 28.0, 27.0)"
08-01-2023 18:40:09.401456,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.666666666666666)","(5.5, 6.4, 6.28)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 27.0)"
08-01-2023 18:40:10.440384,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.581818181818182)","(5.5, 6.4, 6.28)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:11.378569,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.581818181818182)","(5.5, 6.4, 6.28)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:12.247081,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.65)","(5.5, 6.4, 6.16)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:13.289984,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.65)","(5.5, 6.4, 6.16)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:14.223104,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.65)","(5.5, 6.4, 6.16)","(6.5, 16.5, 15.071428571428571)","(11.0, 28.0, 27.0)"
08-01-2023 18:40:15.159328,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.6)","(5.5, 6.4, 6.28)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 27.0)"
08-01-2023 18:40:16.258005,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.707692307692308)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 15.071428571428571)","(11.0, 28.0, 27.0)"
08-01-2023 18:40:17.357982,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.707692307692308)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 15.071428571428571)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:18.403203,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.714285714285714)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 27.0)"
08-01-2023 18:40:19.507408,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.714285714285714)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:20.646327,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.666666666666666)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 15.071428571428571)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:21.695442,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.714285714285714)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:22.629729,"(4.4, 4.6, 4.44)","(3.2, 3.35, 3.248529411764706)","(3.6, 4.8, 4.714285714285714)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:23.567901,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.2715909090909094)","(3.6, 4.9, 4.72)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 15.38888888888889)","(11.0, 28.0, 26.2)"
08-01-2023 18:40:24.550594,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.2715909090909094)","(3.6, 4.8, 4.727272727272727)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.4)"
08-01-2023 18:40:25.475183,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.2703125)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.4)"
08-01-2023 18:40:26.539536,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.2703125)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.46153846153846)"
08-01-2023 18:40:27.620530,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.2703125)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.46153846153846)"
08-01-2023 18:40:28.571076,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.2703125)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.46153846153846)"
08-01-2023 18:40:29.456005,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.2703125)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.75)"
08-01-2023 18:40:30.528869,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.2340909090909093)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.75)"
08-01-2023 18:40:31.526708,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.248)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.75)"
08-01-2023 18:40:32.922393,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.3333333333333335)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.75)"
08-01-2023 18:40:34.437593,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.3333333333333335)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.75)"
08-01-2023 18:40:35.448226,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.3333333333333335)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.75)"
08-01-2023 18:40:36.646780,"(4.4, 4.6, 4.56)","(3.2, 3.35, 3.3125)","(3.6, 4.9, 4.775)","(5.5, 6.4, 6.066666666666667)","(6.5, 16.5, 14.833333333333334)","(11.0, 28.0, 25.75)"
