,Hardin,Rocket Ballad,Cristiano Boy,Chartered Course,Comeonturnmeloose,Colonial Road,Mister Deeks
06-01-2023 11:29:51.638238,"(31.0, 60.0, 51.0)","(12.0, 23.0, 21.25)","(3.6, 5.1, 4.910526315789474)","(7.5, 10.0, 9.636363636363637)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5688)"
06-01-2023 11:29:52.684535,"(31.0, 60.0, 51.0)","(12.0, 23.0, 21.5)","(3.6, 5.1, 4.910526315789474)","(7.5, 10.0, 9.636363636363637)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5688)"
06-01-2023 11:29:53.897115,"(31.0, 60.0, 53.333333333333336)","(12.0, 23.0, 21.5)","(3.6, 5.1, 4.8999999999999995)","(7.5, 10.0, 9.636363636363637)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5688)"
06-01-2023 11:29:55.128535,"(31.0, 60.0, 53.333333333333336)","(12.0, 23.0, 21.5)","(3.6, 5.1, 4.9)","(7.5, 10.0, 9.636363636363637)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5688)"
06-01-2023 11:29:56.291837,"(31.0, 60.0, 55.0)","(12.0, 23.0, 21.5)","(3.6, 5.0, 4.9)","(7.5, 10.0, 9.636363636363637)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5688)"
06-01-2023 11:29:57.544163,"(31.0, 60.0, 55.0)","(12.0, 23.0, 22.0)","(3.6, 5.0, 4.85)","(7.5, 10.0, 9.636363636363637)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5688)"
06-01-2023 11:29:58.850513,"(31.0, 60.0, 55.0)","(12.0, 23.0, 22.0)","(3.6, 5.0, 4.85)","(7.5, 10.0, 9.636363636363637)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5688)"
06-01-2023 11:30:00.233274,"(31.0, 60.0, 55.0)","(12.0, 23.0, 22.0)","(3.6, 5.0, 4.85)","(7.5, 10.0, 9.636363636363637)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 31.333333333333332)","(2.2, 2.62, 2.5688)"
06-01-2023 11:30:01.616861,"(31.0, 60.0, 55.0)","(12.0, 23.0, 21.25)","(3.6, 5.0, 4.85)","(7.5, 10.0, 9.636363636363637)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 31.333333333333332)","(2.2, 2.62, 2.5688)"
06-01-2023 11:30:02.861312,"(31.0, 60.0, 54.0)","(12.0, 23.0, 20.75)","(3.6, 5.0, 4.792307692307692)","(7.5, 10.0, 9.625)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5688)"
06-01-2023 11:30:04.037162,"(31.0, 60.0, 55.0)","(12.0, 23.0, 20.75)","(3.6, 5.0, 4.792307692307692)","(7.5, 10.0, 9.625)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5688)"
06-01-2023 11:30:05.213074,"(31.0, 60.0, 51.0)","(12.0, 23.0, 21.25)","(3.6, 5.0, 4.840983606557377)","(7.5, 10.0, 9.785714285714286)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5716981132075474)"
06-01-2023 11:30:06.417907,"(31.0, 60.0, 51.0)","(12.0, 23.0, 20.75)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5716981132075474)"
06-01-2023 11:30:07.611257,"(31.0, 60.0, 51.0)","(12.0, 23.0, 20.375)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5716981132075474)"
06-01-2023 11:30:08.815024,"(31.0, 60.0, 51.0)","(12.0, 23.0, 20.9)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5716981132075474)"
06-01-2023 11:30:09.978847,"(31.0, 60.0, 51.0)","(12.0, 23.0, 20.9)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5716981132075474)"
06-01-2023 11:30:11.074483,"(31.0, 60.0, 51.0)","(12.0, 23.0, 21.5)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5716981132075474)"
06-01-2023 11:30:12.220727,"(31.0, 60.0, 54.0)","(12.0, 23.0, 21.2)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5716981132075474)"
06-01-2023 11:30:13.377658,"(31.0, 60.0, 54.0)","(12.0, 23.0, 21.5)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5716981132075474)"
06-01-2023 11:30:14.567110,"(31.0, 60.0, 54.0)","(12.0, 23.0, 21.5)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5716981132075474)"
06-01-2023 11:30:15.794183,"(31.0, 60.0, 54.0)","(12.0, 23.0, 21.5)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5707692307692307)"
06-01-2023 11:30:16.997715,"(31.0, 60.0, 54.0)","(12.0, 23.0, 20.9)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5707692307692307)"
06-01-2023 11:30:18.140750,"(31.0, 60.0, 54.0)","(12.0, 23.0, 20.9)","(3.6, 4.9, 4.840983606557377)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5677551020408163)"
06-01-2023 11:30:19.206658,"(31.0, 60.0, 54.0)","(12.0, 23.0, 21.2)","(3.6, 5.0, 4.921311475409836)","(7.5, 10.0, 9.727272727272727)","(3.2, 4.7, 4.6931034482758625)","(17.0, 36.0, 30.857142857142858)","(2.2, 2.62, 2.5677551020408163)"
06-01-2023 11:30:20.363895,"(31.0, 60.0, 54.0)","(12.0, 23.0, 21.2)","(3.6, 5.0, 4.926666666666667)","(7.5, 10.0, 9.7)","(3.2, 4.7, 4.75)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:21.717179,"(31.0, 60.0, 48.0)","(12.0, 24.0, 21.6)","(3.6, 5.0, 4.925423728813559)","(7.5, 10.0, 9.8)","(3.2, 5.0, 4.75)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:22.908976,"(31.0, 60.0, 48.0)","(12.0, 24.0, 21.6)","(3.6, 5.0, 4.860869565217391)","(7.5, 10.0, 9.68)","(3.2, 5.0, 4.833333333333333)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:24.141675,"(26.0, 60.0, 49.0)","(12.0, 24.0, 21.6)","(3.5, 4.9, 4.860869565217391)","(7.5, 10.0, 9.6)","(3.2, 5.0, 4.833333333333333)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:25.358756,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 21.6)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.0, 4.833333333333333)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:26.558366,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 21.6)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.0, 4.833333333333333)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:27.782275,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.625)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.0, 4.833333333333333)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:29.070049,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.625)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.0, 4.985714285714286)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:30.318086,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.666666666666668)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.2, 5.069230769230769)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:31.475477,"(26.0, 60.0, 52.666666666666664)","(12.0, 23.0, 20.666666666666668)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.1, 5.069230769230769)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:32.542833,"(26.0, 60.0, 52.666666666666664)","(12.0, 23.0, 20.666666666666668)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.1, 5.069230769230769)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:33.710575,"(26.0, 60.0, 52.666666666666664)","(12.0, 23.0, 21.0)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.1, 5.082608695652174)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:34.919113,"(26.0, 60.0, 52.666666666666664)","(12.0, 22.0, 21.0)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.1, 5.082608695652174)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:36.225207,"(26.0, 60.0, 52.666666666666664)","(12.0, 22.0, 21.0)","(3.5, 4.9, 4.810526315789474)","(7.5, 10.0, 9.6)","(3.2, 5.1, 5.082608695652174)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:37.395307,"(26.0, 60.0, 52.666666666666664)","(12.0, 22.0, 21.0)","(3.5, 4.9, 4.807272727272728)","(7.5, 10.0, 9.6)","(3.2, 5.1, 5.088888888888889)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.596)"
06-01-2023 11:30:38.420522,"(26.0, 60.0, 52.666666666666664)","(12.0, 22.0, 21.0)","(3.5, 4.9, 4.807272727272728)","(7.5, 10.0, 9.6)","(3.2, 5.1, 5.088888888888889)","(17.0, 36.0, 30.75)","(2.2, 2.6, 2.596)"
06-01-2023 11:30:39.469933,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 21.6)","(3.5, 4.9, 4.807272727272728)","(7.5, 10.0, 9.6)","(3.2, 5.1, 5.088888888888889)","(17.0, 36.0, 30.75)","(2.2, 2.6, 2.596)"
06-01-2023 11:30:40.557427,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.625)","(3.5, 4.9, 4.807272727272728)","(7.5, 10.0, 9.75)","(3.2, 5.1, 5.069999999999999)","(17.0, 36.0, 30.75)","(2.2, 2.6, 2.596)"
06-01-2023 11:30:41.647060,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.625)","(3.5, 4.9, 4.807272727272728)","(7.5, 10.0, 9.6)","(3.2, 5.1, 5.069999999999999)","(17.0, 36.0, 30.75)","(2.2, 2.6, 2.5694736842105264)"
06-01-2023 11:30:42.767674,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.625)","(3.5, 4.9, 4.807272727272728)","(7.5, 10.0, 9.600000000000001)","(3.2, 5.1, 5.069999999999999)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:43.781489,"(26.0, 60.0, 52.666666666666664)","(12.0, 23.0, 20.666666666666668)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.8, 9.600000000000001)","(3.2, 5.1, 5.084615384615384)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:44.853156,"(26.0, 60.0, 52.666666666666664)","(12.0, 23.0, 20.666666666666668)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.8, 9.600000000000001)","(3.2, 5.1, 5.071428571428572)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:46.036545,"(26.0, 60.0, 52.666666666666664)","(12.0, 23.0, 20.666666666666668)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.8, 9.600000000000001)","(3.2, 5.2, 5.071428571428572)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:47.230923,"(26.0, 60.0, 52.666666666666664)","(12.0, 22.0, 20.333333333333332)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.8, 9.545454545454545)","(3.2, 5.2, 5.11)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:48.495419,"(26.0, 60.0, 52.0)","(12.0, 22.0, 20.333333333333332)","(3.5, 4.9, 4.807272727272728)","(7.5, 10.0, 9.545454545454545)","(3.2, 5.2, 5.090909090909091)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:49.723565,"(26.0, 60.0, 58.7)","(12.0, 22.0, 20.333333333333332)","(3.5, 4.9, 4.807272727272728)","(7.5, 10.0, 9.545454545454545)","(3.2, 5.3, 5.090909090909091)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:51.131465,"(26.0, 60.0, 54.8)","(12.0, 22.0, 21.6)","(3.5, 4.9, 4.807272727272728)","(7.5, 10.0, 9.48)","(3.2, 5.3, 5.090909090909091)","(17.0, 36.0, 31.8)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:52.655601,"(26.0, 60.0, 55.2)","(12.0, 24.0, 21.6)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.8, 9.48)","(3.2, 5.3, 5.090909090909091)","(17.0, 36.0, 31.8)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:54.088634,"(26.0, 60.0, 55.2)","(12.0, 24.0, 21.6)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.8, 9.48)","(3.2, 5.3, 5.1230769230769235)","(17.0, 36.0, 31.8)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:55.360315,"(26.0, 60.0, 55.2)","(12.0, 24.0, 21.5)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.8, 9.55)","(3.2, 5.3, 5.1230769230769235)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:56.625307,"(26.0, 60.0, 52.0)","(12.0, 23.0, 20.666666666666668)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.8, 8.8)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:57.879385,"(26.0, 60.0, 52.0)","(12.0, 23.0, 20.666666666666668)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.6, 8.8)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5694736842105264)"
06-01-2023 11:30:59.080862,"(26.0, 60.0, 52.0)","(12.0, 23.0, 20.666666666666668)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.6, 8.733333333333334)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.56)"
06-01-2023 11:31:00.324088,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.625)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.4, 8.733333333333334)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.56)"
06-01-2023 11:31:01.556694,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.625)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.4, 8.733333333333334)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:02.802440,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.625)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.4, 8.666666666666666)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:03.971875,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 21.75)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.2, 8.666666666666666)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:05.198070,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 21.3)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.2, 8.666666666666666)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:06.496887,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 21.3)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.2, 8.666666666666666)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:07.682227,"(26.0, 60.0, 52.666666666666664)","(12.0, 24.0, 21.3)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.2, 8.55)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:08.828118,"(26.0, 50.0, 40.4)","(12.0, 24.0, 23.83783783783784)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.0, 8.55)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:09.974449,"(26.0, 50.0, 40.4)","(12.0, 24.0, 23.83783783783784)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.0, 8.55)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:11.121661,"(26.0, 50.0, 40.4)","(12.0, 24.0, 23.83783783783784)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.0, 8.55)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:12.238897,"(26.0, 50.0, 40.4)","(12.0, 24.0, 23.83783783783784)","(3.5, 4.9, 4.807272727272728)","(7.5, 9.0, 8.466666666666667)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:13.410918,"(26.0, 50.0, 40.4)","(12.0, 24.0, 23.83783783783784)","(3.5, 4.9, 4.83265306122449)","(7.5, 9.0, 8.466666666666667)","(3.2, 5.3, 5.16060606060606)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:14.570225,"(26.0, 50.0, 40.4)","(12.0, 24.0, 23.83783783783784)","(3.5, 4.9, 4.83265306122449)","(7.5, 9.0, 8.428571428571429)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:15.718140,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.83783783783784)","(3.5, 4.9, 4.83265306122449)","(7.5, 9.0, 8.4)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:16.879007,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.83783783783784)","(3.5, 4.9, 4.83265306122449)","(7.5, 9.0, 8.600000000000001)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:17.987615,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.83783783783784)","(3.5, 4.9, 4.808333333333334)","(7.5, 8.8, 8.600000000000001)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:19.037974,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.842105263157894)","(3.5, 4.9, 4.808333333333334)","(7.5, 8.8, 8.36923076923077)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:20.335961,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.842105263157894)","(3.5, 4.9, 4.808333333333334)","(7.5, 8.8, 8.36923076923077)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 31.333333333333332)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:21.560272,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.842105263157894)","(3.5, 4.9, 4.808333333333334)","(7.5, 8.8, 8.36923076923077)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 31.333333333333332)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:22.716097,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.842105263157894)","(3.5, 4.9, 4.808333333333334)","(7.5, 8.8, 8.436363636363637)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 31.333333333333332)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:24.030275,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.842105263157894)","(3.5, 4.9, 4.808333333333334)","(7.5, 8.8, 8.436363636363637)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 31.333333333333332)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:25.085243,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.842105263157894)","(3.5, 4.9, 4.808333333333334)","(7.5, 8.8, 8.32)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:26.392623,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.4)","(3.5, 4.9, 4.808333333333334)","(7.5, 9.0, 8.600000000000001)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:27.481158,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.4)","(3.5, 4.9, 4.7785714285714285)","(7.5, 8.8, 8.600000000000001)","(3.2, 5.3, 5.15625)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:28.563988,"(26.0, 48.0, 44.666666666666664)","(12.0, 24.0, 23.4)","(3.5, 4.8, 4.7846153846153845)","(7.5, 8.8, 8.36923076923077)","(3.2, 5.3, 5.084375)","(17.0, 36.0, 31.2)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:29.718534,"(26.0, 55.0, 49.333333333333336)","(12.0, 24.0, 22.5)","(3.5, 4.8, 4.784313725490196)","(7.5, 8.8, 8.36923076923077)","(3.2, 5.3, 5.084375)","(17.0, 36.0, 30.75)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:30.776971,"(26.0, 55.0, 49.333333333333336)","(12.0, 24.0, 22.5)","(3.5, 4.8, 4.784313725490196)","(7.5, 8.8, 8.466666666666667)","(3.2, 5.3, 5.205263157894737)","(17.0, 36.0, 31.5)","(2.2, 2.62, 2.5610526315789475)"
06-01-2023 11:31:31.877672,"(26.0, 55.0, 49.333333333333336)","(12.0, 23.0, 22.4)","(3.5, 4.8, 4.784313725490196)","(7.5, 9.0, 8.833333333333334)","(3.2, 5.3, 5.348275862068966)","(17.0, 34.0, 31.5)","(2.2, 2.62, 2.4919148936170212)"
06-01-2023 11:31:33.055975,"(26.0, 55.0, 49.333333333333336)","(12.0, 23.0, 22.4)","(3.5, 4.8, 4.784313725490196)","(7.5, 9.0, 8.833333333333334)","(3.2, 5.5, 5.325)","(17.0, 34.0, 31.5)","(2.2, 2.62, 2.535211267605634)"
06-01-2023 11:31:34.190882,"(26.0, 55.0, 49.333333333333336)","(12.0, 23.0, 22.142857142857142)","(3.5, 4.8, 4.784313725490196)","(7.5, 9.0, 8.833333333333334)","(3.2, 5.5, 5.325)","(17.0, 34.0, 30.75)","(2.2, 2.62, 2.5125)"
06-01-2023 11:31:35.287342,"(26.0, 55.0, 49.333333333333336)","(12.0, 23.0, 22.142857142857142)","(3.5, 4.8, 4.784313725490196)","(7.5, 9.0, 8.833333333333334)","(3.2, 5.5, 5.325)","(17.0, 36.0, 30.75)","(2.2, 2.6, 2.5125)"
06-01-2023 11:31:36.343157,"(26.0, 55.0, 49.333333333333336)","(12.0, 23.0, 22.142857142857142)","(3.5, 4.8, 4.784313725490196)","(7.5, 9.0, 8.833333333333334)","(3.2, 5.5, 5.325)","(17.0, 36.0, 31.2)","(2.2, 2.6, 2.5125)"
06-01-2023 11:31:37.323858,"(26.0, 55.0, 53.95)","(12.0, 23.0, 22.142857142857142)","(3.5, 4.8, 4.768)","(7.5, 9.0, 8.833333333333334)","(3.2, 5.5, 5.357142857142857)","(17.0, 36.0, 31.2)","(2.2, 2.6, 2.5125)"
06-01-2023 11:31:38.343878,"(26.0, 55.0, 53.95)","(12.0, 23.0, 21.0)","(3.5, 4.8, 4.768)","(7.5, 9.0, 8.833333333333334)","(3.2, 5.5, 5.357142857142857)","(17.0, 36.0, 31.5)","(2.2, 2.6, 2.5125)"
06-01-2023 11:31:39.383248,"(26.0, 55.0, 48.666666666666664)","(12.0, 23.0, 21.5)","(3.5, 4.8, 4.7105263157894735)","(7.5, 9.0, 8.818181818181818)","(3.2, 5.5, 5.34)","(17.0, 34.0, 31.5)","(2.2, 2.6, 2.5125)"
06-01-2023 11:31:40.408765,"(26.0, 55.0, 48.666666666666664)","(12.0, 23.0, 21.5)","(3.5, 4.8, 4.7105263157894735)","(7.5, 9.0, 8.899999999999999)","(3.2, 5.5, 5.346153846153846)","(17.0, 34.0, 31.5)","(2.2, 2.6, 2.5125)"
06-01-2023 11:31:41.380442,"(26.0, 55.0, 48.666666666666664)","(12.0, 23.0, 21.5)","(3.5, 4.8, 4.7105263157894735)","(7.5, 9.2, 8.899999999999999)","(3.2, 5.5, 5.346153846153846)","(17.0, 34.0, 31.5)","(2.2, 2.6, 2.5125)"
