,Elarski,Persian Beauty,Crossfire Road,Vanilli,Nashian,Stryke Em Onesie,Kiara Diane
46,"[datetime.datetime(2022, 11, 28, 13, 34, 17, 523622), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 17, 523622), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 34, 17, 523622), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 17, 523622), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 17, 523622), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 17, 523622), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 34, 17, 523622), 21.0, 120.0]"
47,"[datetime.datetime(2022, 11, 28, 13, 34, 18, 649920), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 18, 649920), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 34, 18, 649920), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 18, 649920), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 18, 649920), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 18, 649920), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 34, 18, 649920), 21.0, 120.0]"
48,"[datetime.datetime(2022, 11, 28, 13, 34, 19, 768574), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 19, 768574), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 34, 19, 768574), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 19, 768574), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 19, 768574), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 19, 768574), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 34, 19, 768574), 21.0, 120.0]"
49,"[datetime.datetime(2022, 11, 28, 13, 34, 20, 878062), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 20, 878062), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 20, 878062), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 20, 878062), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 20, 878062), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 20, 878062), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 34, 20, 878062), 21.0, 120.0]"
50,"[datetime.datetime(2022, 11, 28, 13, 34, 21, 991074), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 21, 991074), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 21, 991074), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 21, 991074), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 21, 991074), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 21, 991074), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 34, 21, 991074), 21.0, 120.0]"
51,"[datetime.datetime(2022, 11, 28, 13, 34, 23, 101851), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 23, 101851), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 23, 101851), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 23, 101851), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 23, 101851), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 23, 101851), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 34, 23, 101851), 21.0, 120.0]"
52,"[datetime.datetime(2022, 11, 28, 13, 34, 24, 218681), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 24, 218681), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 24, 218681), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 24, 218681), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 24, 218681), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 24, 218681), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 34, 24, 218681), 21.0, 120.0]"
53,"[datetime.datetime(2022, 11, 28, 13, 34, 25, 328880), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 25, 328880), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 25, 328880), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 25, 328880), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 25, 328880), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 25, 328880), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 34, 25, 328880), 21.0, 120.0]"
54,"[datetime.datetime(2022, 11, 28, 13, 34, 26, 438555), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 26, 438555), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 26, 438555), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 26, 438555), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 26, 438555), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 26, 438555), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 26, 438555), 21.0, 110.0]"
55,"[datetime.datetime(2022, 11, 28, 13, 34, 27, 550136), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 27, 550136), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 27, 550136), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 27, 550136), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 27, 550136), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 27, 550136), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 27, 550136), 21.0, 110.0]"
56,"[datetime.datetime(2022, 11, 28, 13, 34, 28, 665715), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 28, 665715), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 28, 665715), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 28, 665715), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 28, 665715), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 28, 665715), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 28, 665715), 21.0, 110.0]"
57,"[datetime.datetime(2022, 11, 28, 13, 34, 29, 789504), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 29, 789504), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 29, 789504), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 29, 789504), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 29, 789504), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 29, 789504), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 29, 789504), 21.0, 110.0]"
58,"[datetime.datetime(2022, 11, 28, 13, 34, 30, 898736), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 30, 898736), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 30, 898736), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 30, 898736), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 30, 898736), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 30, 898736), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 30, 898736), 21.0, 110.0]"
59,"[datetime.datetime(2022, 11, 28, 13, 34, 32, 20031), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 32, 20031), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 32, 20031), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 32, 20031), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 32, 20031), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 32, 20031), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 32, 20031), 21.0, 110.0]"
60,"[datetime.datetime(2022, 11, 28, 13, 34, 33, 129188), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 33, 129188), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 33, 129188), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 33, 129188), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 33, 129188), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 33, 129188), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 33, 129188), 21.0, 110.0]"
61,"[datetime.datetime(2022, 11, 28, 13, 34, 34, 251987), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 34, 251987), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 13, 34, 34, 251987), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 34, 251987), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 34, 251987), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 34, 251987), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 34, 251987), 21.0, 110.0]"
62,"[datetime.datetime(2022, 11, 28, 13, 34, 35, 371753), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 35, 371753), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 35, 371753), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 35, 371753), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 35, 371753), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 35, 371753), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 35, 371753), 21.0, 110.0]"
63,"[datetime.datetime(2022, 11, 28, 13, 34, 36, 485262), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 36, 485262), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 36, 485262), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 36, 485262), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 36, 485262), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 36, 485262), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 36, 485262), 21.0, 110.0]"
64,"[datetime.datetime(2022, 11, 28, 13, 34, 37, 609026), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 37, 609026), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 37, 609026), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 37, 609026), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 37, 609026), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 37, 609026), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 37, 609026), 21.0, 110.0]"
65,"[datetime.datetime(2022, 11, 28, 13, 34, 38, 719898), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 38, 719898), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 38, 719898), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 38, 719898), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 38, 719898), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 38, 719898), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 38, 719898), 21.0, 110.0]"
66,"[datetime.datetime(2022, 11, 28, 13, 34, 39, 829731), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 39, 829731), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 39, 829731), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 39, 829731), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 39, 829731), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 39, 829731), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 39, 829731), 21.0, 110.0]"
67,"[datetime.datetime(2022, 11, 28, 13, 34, 40, 947565), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 40, 947565), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 40, 947565), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 40, 947565), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 40, 947565), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 40, 947565), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 40, 947565), 21.0, 110.0]"
68,"[datetime.datetime(2022, 11, 28, 13, 34, 42, 58844), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 42, 58844), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 42, 58844), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 42, 58844), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 42, 58844), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 42, 58844), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 42, 58844), 21.0, 110.0]"
69,"[datetime.datetime(2022, 11, 28, 13, 34, 43, 175628), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 43, 175628), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 43, 175628), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 43, 175628), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 43, 175628), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 43, 175628), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 43, 175628), 21.0, 110.0]"
70,"[datetime.datetime(2022, 11, 28, 13, 34, 44, 286126), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 44, 286126), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 44, 286126), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 44, 286126), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 44, 286126), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 44, 286126), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 44, 286126), 21.0, 110.0]"
71,"[datetime.datetime(2022, 11, 28, 13, 34, 45, 407440), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 45, 407440), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 45, 407440), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 45, 407440), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 45, 407440), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 45, 407440), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 45, 407440), 21.0, 110.0]"
72,"[datetime.datetime(2022, 11, 28, 13, 34, 46, 518982), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 46, 518982), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 46, 518982), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 46, 518982), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 46, 518982), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 46, 518982), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 46, 518982), 21.0, 110.0]"
73,"[datetime.datetime(2022, 11, 28, 13, 34, 47, 626906), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 47, 626906), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 47, 626906), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 47, 626906), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 47, 626906), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 47, 626906), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 47, 626906), 21.0, 110.0]"
74,"[datetime.datetime(2022, 11, 28, 13, 34, 48, 742622), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 48, 742622), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 48, 742622), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 48, 742622), 4.2, 6.0]","[datetime.datetime(2022, 11, 28, 13, 34, 48, 742622), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 48, 742622), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 48, 742622), 21.0, 110.0]"
75,"[datetime.datetime(2022, 11, 28, 13, 34, 49, 855171), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 49, 855171), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 49, 855171), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 49, 855171), 4.2, 6.0]","[datetime.datetime(2022, 11, 28, 13, 34, 49, 855171), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 49, 855171), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 49, 855171), 21.0, 110.0]"
76,"[datetime.datetime(2022, 11, 28, 13, 34, 50, 972290), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 50, 972290), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 50, 972290), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 50, 972290), 4.2, 6.0]","[datetime.datetime(2022, 11, 28, 13, 34, 50, 972290), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 50, 972290), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 50, 972290), 21.0, 110.0]"
77,"[datetime.datetime(2022, 11, 28, 13, 34, 52, 85150), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 52, 85150), 8.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 34, 52, 85150), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 52, 85150), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 52, 85150), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 52, 85150), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 52, 85150), 21.0, 110.0]"
78,"[datetime.datetime(2022, 11, 28, 13, 34, 53, 199105), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 53, 199105), 8.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 34, 53, 199105), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 53, 199105), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 53, 199105), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 34, 53, 199105), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 53, 199105), 21.0, 110.0]"
79,"[datetime.datetime(2022, 11, 28, 13, 34, 54, 313081), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 54, 313081), 8.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 34, 54, 313081), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 54, 313081), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 54, 313081), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 34, 54, 313081), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 54, 313081), 21.0, 110.0]"
80,"[datetime.datetime(2022, 11, 28, 13, 34, 55, 423939), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 55, 423939), 8.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 34, 55, 423939), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 55, 423939), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 55, 423939), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 34, 55, 423939), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 55, 423939), 21.0, 110.0]"
81,"[datetime.datetime(2022, 11, 28, 13, 34, 56, 546791), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 56, 546791), 8.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 34, 56, 546791), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 56, 546791), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 56, 546791), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 34, 56, 546791), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 56, 546791), 21.0, 110.0]"
82,"[datetime.datetime(2022, 11, 28, 13, 34, 57, 660327), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 57, 660327), 8.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 34, 57, 660327), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 57, 660327), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 57, 660327), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 34, 57, 660327), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 57, 660327), 21.0, 110.0]"
83,"[datetime.datetime(2022, 11, 28, 13, 34, 58, 782948), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 58, 782948), 8.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 34, 58, 782948), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 58, 782948), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 58, 782948), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 34, 58, 782948), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 58, 782948), 21.0, 110.0]"
84,"[datetime.datetime(2022, 11, 28, 13, 34, 59, 900126), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 34, 59, 900126), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 34, 59, 900126), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 34, 59, 900126), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 34, 59, 900126), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 34, 59, 900126), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 34, 59, 900126), 21.0, 110.0]"
85,"[datetime.datetime(2022, 11, 28, 13, 35, 1, 14859), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 35, 1, 14859), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 35, 1, 14859), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 35, 1, 14859), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 35, 1, 14859), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 35, 1, 14859), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 35, 1, 14859), 21.0, 110.0]"
86,"[datetime.datetime(2022, 11, 28, 13, 35, 2, 135945), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 35, 2, 135945), 8.5, 12.5]","[datetime.datetime(2022, 11, 28, 13, 35, 2, 135945), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 35, 2, 135945), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 35, 2, 135945), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 35, 2, 135945), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 35, 2, 135945), 21.0, 110.0]"
87,"[datetime.datetime(2022, 11, 28, 13, 35, 3, 254338), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 35, 3, 254338), 8.5, 12.5]","[datetime.datetime(2022, 11, 28, 13, 35, 3, 254338), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 35, 3, 254338), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 35, 3, 254338), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 35, 3, 254338), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 35, 3, 254338), 21.0, 110.0]"
88,"[datetime.datetime(2022, 11, 28, 13, 35, 4, 380043), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 35, 4, 380043), 8.5, 12.5]","[datetime.datetime(2022, 11, 28, 13, 35, 4, 380043), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 35, 4, 380043), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 35, 4, 380043), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 35, 4, 380043), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 35, 4, 380043), 21.0, 110.0]"
89,"[datetime.datetime(2022, 11, 28, 13, 35, 5, 503140), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 35, 5, 503140), 8.5, 12.5]","[datetime.datetime(2022, 11, 28, 13, 35, 5, 503140), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 35, 5, 503140), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 35, 5, 503140), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 35, 5, 503140), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 35, 5, 503140), 21.0, 110.0]"
90,"[datetime.datetime(2022, 11, 28, 13, 35, 6, 625606), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 35, 6, 625606), 8.5, 12.5]","[datetime.datetime(2022, 11, 28, 13, 35, 6, 625606), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 35, 6, 625606), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 35, 6, 625606), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 35, 6, 625606), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 35, 6, 625606), 21.0, 110.0]"
91,"[datetime.datetime(2022, 11, 28, 13, 35, 7, 745515), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 13, 35, 7, 745515), 8.5, 12.5]","[datetime.datetime(2022, 11, 28, 13, 35, 7, 745515), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 35, 7, 745515), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 13, 35, 7, 745515), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 35, 7, 745515), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 35, 7, 745515), 21.0, 110.0]"
