,Mallee Swan,Bonnies Beast,Wichita Bale,Crystal Opal,Mcivor Rusty,Tiggerlong Rebel,Phoenix Flight,Loch
11-01-2023 15:27:16.661510,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.44, 2.416)","(31.0, 48.0, 40.888888888888886)","(10.0, 13.0, 12.5)","(4.2, 5.4, 5.336842105263158)","(21.0, 32.0, 28.0)","(8.0, 24.0, 21.894736842105264)","(61.0, 440.0, 262.5)"
11-01-2023 15:27:17.947275,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.44, 2.416)","(31.0, 48.0, 40.888888888888886)","(10.0, 13.0, 12.5)","(4.2, 5.4, 5.377777777777778)","(21.0, 32.0, 28.19047619047619)","(8.0, 24.0, 21.894736842105264)","(61.0, 440.0, 262.5)"
11-01-2023 15:27:19.086759,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.44, 2.416)","(31.0, 48.0, 40.888888888888886)","(10.0, 13.0, 12.5)","(4.2, 5.4, 5.377777777777778)","(21.0, 32.0, 28.0)","(8.0, 24.0, 21.894736842105264)","(61.0, 440.0, 262.5)"
11-01-2023 15:27:20.266591,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.44, 2.416)","(31.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.631578947368421)","(4.2, 5.4, 5.25)","(21.0, 32.0, 28.0)","(8.0, 24.0, 21.894736842105264)","(61.0, 440.0, 262.5)"
11-01-2023 15:27:21.566912,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.48, 2.416)","(31.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.545454545454545)","(4.2, 5.4, 5.209090909090909)","(21.0, 32.0, 28.0)","(8.0, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:23.154263,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.48, 2.4258823529411764)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.3)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 28.0)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:24.595089,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.44, 2.458823529411765)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.307692307692308)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 25.73913043478261)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:25.918595,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.48, 2.432)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.307692307692308)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 27.5)","(8.5, 24.0, 21.692307692307693)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:27.267697,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.48, 2.4299999999999997)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.307692307692308)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 27.5)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:28.630072,"(3.0, 5.8, 5.457142857142857)","(2.35, 2.48, 2.4299999999999997)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.307692307692308)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 27.5)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:29.994322,"(3.0, 5.8, 5.460606060606061)","(2.35, 2.48, 2.4371428571428573)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.307692307692308)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 27.5)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:31.313627,"(3.0, 5.8, 5.460606060606061)","(2.35, 2.48, 2.4371428571428573)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.307692307692308)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 27.5)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:32.555818,"(3.0, 5.7, 5.468181818181819)","(2.35, 2.48, 2.415)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.3)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 27.333333333333332)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:33.792126,"(3.0, 5.7, 5.465217391304348)","(2.35, 2.46, 2.415)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.3)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 28.0)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:35.058708,"(3.0, 5.7, 5.465217391304348)","(2.35, 2.46, 2.415)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.3)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 28.0)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:36.243833,"(3.0, 5.7, 5.457692307692308)","(2.35, 2.46, 2.415)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.307692307692308)","(4.2, 5.4, 5.26875)","(21.0, 32.0, 28.0)","(8.5, 24.0, 21.894736842105264)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:37.518332,"(3.0, 5.7, 5.46)","(2.35, 2.48, 2.42)","(41.0, 48.0, 40.888888888888886)","(10.0, 13.0, 11.307692307692308)","(4.2, 5.4, 5.26875)","(21.0, 32.0, 28.0)","(8.5, 24.0, 21.692307692307693)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:38.896686,"(3.0, 5.7, 5.4714285714285715)","(2.35, 2.48, 2.4188888888888886)","(41.0, 48.0, 41.6)","(10.0, 13.0, 11.342857142857143)","(4.2, 5.4, 5.26875)","(21.0, 32.0, 27.130434782608695)","(8.5, 24.0, 22.0)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:40.223778,"(3.0, 5.7, 5.4714285714285715)","(2.35, 2.48, 2.408235294117647)","(41.0, 48.0, 41.6)","(10.0, 13.0, 11.3)","(4.2, 5.4, 5.26875)","(21.0, 32.0, 29.05263157894737)","(8.5, 24.0, 22.0)","(61.0, 440.0, 257.5)"
11-01-2023 15:27:41.508486,"(3.0, 5.7, 5.4714285714285715)","(2.35, 2.46, 2.408235294117647)","(41.0, 48.0, 41.6)","(10.0, 13.0, 11.3)","(4.2, 5.4, 5.26875)","(21.0, 32.0, 29.05263157894737)","(8.5, 24.0, 22.5)","(61.0, 440.0, 318.33333333333337)"
11-01-2023 15:27:42.851669,"(3.0, 5.7, 5.4714285714285715)","(2.35, 2.46, 2.41)","(41.0, 48.0, 41.6)","(10.0, 13.0, 11.307692307692308)","(4.2, 5.4, 5.209090909090909)","(21.0, 32.0, 29.05263157894737)","(8.5, 24.0, 22.5)","(61.0, 440.0, 153.88888888888889)"
11-01-2023 15:27:44.130132,"(3.0, 5.7, 5.4714285714285715)","(2.35, 2.46, 2.41)","(41.0, 48.0, 41.6)","(10.0, 13.0, 11.428571428571429)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 29.05263157894737)","(8.5, 24.0, 22.5)","(61.0, 430.0, 137.72727272727272)"
11-01-2023 15:27:45.386392,"(3.0, 5.7, 5.4714285714285715)","(2.35, 2.44, 2.3929411764705883)","(41.0, 48.0, 41.6)","(10.0, 13.0, 11.428571428571429)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 29.05263157894737)","(8.5, 24.0, 22.5)","(61.0, 420.0, 137.72727272727272)"
11-01-2023 15:27:46.675404,"(3.0, 5.7, 5.46)","(2.35, 2.44, 2.401176470588235)","(41.0, 48.0, 41.6)","(10.0, 13.0, 11.846153846153847)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 27.57894736842105)","(8.5, 24.0, 22.5)","(61.0, 420.0, 298.33333333333337)"
11-01-2023 15:27:47.950233,"(3.0, 5.7, 5.46)","(2.35, 2.46, 2.401176470588235)","(41.0, 48.0, 41.6)","(10.0, 13.0, 11.846153846153847)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 27.57894736842105)","(8.5, 24.0, 22.5)","(61.0, 410.0, 156.25)"
11-01-2023 15:27:49.158827,"(3.0, 5.7, 5.4714285714285715)","(2.35, 2.46, 2.401176470588235)","(41.0, 48.0, 41.6)","(10.0, 13.0, 11.846153846153847)","(4.2, 5.4, 5.283333333333333)","(21.0, 32.0, 27.57894736842105)","(8.5, 24.0, 22.5)","(61.0, 400.0, 327.0)"
11-01-2023 15:27:50.449203,"(3.0, 5.7, 5.4714285714285715)","(2.35, 2.46, 2.4066666666666667)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.142857142857142)","(4.2, 5.4, 5.26875)","(21.0, 32.0, 27.57894736842105)","(8.5, 24.0, 22.5)","(61.0, 390.0, 237.5)"
11-01-2023 15:27:51.921425,"(3.0, 5.7, 5.4714285714285715)","(2.35, 2.48, 2.4066666666666667)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.142857142857142)","(4.2, 5.4, 5.26875)","(21.0, 32.0, 28.18181818181818)","(8.5, 24.0, 22.2)","(61.0, 390.0, 237.5)"
11-01-2023 15:27:53.412773,"(3.0, 5.7, 5.468181818181819)","(2.35, 2.48, 2.418181818181818)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.0625)","(4.2, 5.4, 5.235)","(21.0, 32.0, 30.526315789473685)","(8.5, 24.0, 22.666666666666668)","(61.0, 390.0, 328.0)"
11-01-2023 15:27:54.873007,"(3.0, 5.7, 5.49375)","(2.35, 2.44, 2.408333333333333)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.142857142857142)","(4.2, 5.4, 5.242105263157895)","(21.0, 32.0, 26.0)","(8.5, 24.0, 22.666666666666668)","(61.0, 390.0, 327.0)"
11-01-2023 15:27:56.438147,"(3.0, 5.7, 5.525)","(2.35, 2.5, 2.4045454545454543)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.142857142857142)","(4.2, 5.4, 5.235)","(21.0, 30.0, 25.153846153846153)","(8.5, 24.0, 22.666666666666668)","(61.0, 390.0, 350.625)"
11-01-2023 15:27:57.850202,"(3.0, 5.7, 5.525)","(2.35, 2.5, 2.4045454545454543)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.142857142857142)","(4.2, 5.4, 5.235)","(21.0, 30.0, 28.166666666666668)","(8.5, 24.0, 22.666666666666668)","(61.0, 390.0, 345.0)"
11-01-2023 15:27:59.238895,"(3.0, 5.7, 5.525)","(2.35, 2.5, 2.4106666666666667)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.142857142857142)","(4.2, 5.4, 5.235)","(21.0, 29.0, 26.25)","(8.5, 24.0, 22.666666666666668)","(61.0, 390.0, 345.0)"
11-01-2023 15:28:00.635682,"(3.0, 5.7, 5.525)","(2.25, 2.48, 2.4106666666666667)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.142857142857142)","(4.2, 5.4, 5.235)","(21.0, 30.0, 26.25)","(8.5, 24.0, 22.666666666666668)","(71.0, 390.0, 345.0)"
11-01-2023 15:28:01.917910,"(3.0, 5.7, 5.49375)","(2.25, 2.48, 2.4057142857142857)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.142857142857142)","(4.2, 5.4, 5.235)","(21.0, 30.0, 26.25)","(8.5, 24.0, 22.666666666666668)","(71.0, 390.0, 310.0)"
11-01-2023 15:28:03.275711,"(3.0, 5.7, 5.525)","(2.25, 2.48, 2.4057142857142857)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.142857142857142)","(4.2, 5.4, 5.235)","(21.0, 30.0, 26.25)","(8.5, 24.0, 22.666666666666668)","(71.0, 390.0, 310.0)"
11-01-2023 15:28:04.664285,"(3.0, 5.7, 5.525)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.290322580645162)","(4.2, 5.4, 5.366666666666666)","(21.0, 30.0, 26.296296296296298)","(8.5, 24.0, 22.666666666666668)","(71.0, 390.0, 310.0)"
11-01-2023 15:28:05.914554,"(3.0, 5.6, 5.15)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.290322580645162)","(4.2, 5.5, 5.333333333333333)","(21.0, 30.0, 26.296296296296298)","(8.5, 24.0, 22.0)","(71.0, 390.0, 327.0)"
11-01-2023 15:28:07.166056,"(3.0, 5.5, 5.110810810810811)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.333333333333334)","(4.2, 5.5, 5.45)","(21.0, 30.0, 26.296296296296298)","(8.5, 24.0, 22.0)","(71.0, 390.0, 327.0)"
11-01-2023 15:28:08.478872,"(3.0, 5.4, 5.232)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.5, 5.45)","(21.0, 30.0, 26.296296296296298)","(8.5, 24.0, 22.0)","(71.0, 390.0, 327.0)"
11-01-2023 15:28:09.786891,"(3.0, 5.4, 5.232)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.5, 5.305882352941176)","(21.0, 30.0, 26.296296296296298)","(8.5, 24.0, 22.5)","(71.0, 390.0, 327.0)"
11-01-2023 15:28:11.098560,"(3.0, 5.4, 5.232)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.6, 5.383333333333333)","(21.0, 30.0, 26.296296296296298)","(8.5, 24.0, 22.5)","(71.0, 390.0, 327.0)"
11-01-2023 15:28:12.471133,"(3.0, 5.4, 5.286486486486487)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.6, 5.383333333333333)","(21.0, 30.0, 26.296296296296298)","(8.5, 24.0, 22.5)","(71.0, 390.0, 327.0)"
11-01-2023 15:28:13.806935,"(3.0, 5.4, 5.272727272727273)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.6, 5.393103448275862)","(21.0, 30.0, 26.52173913043478)","(8.5, 24.0, 22.5)","(71.0, 390.0, 327.0)"
11-01-2023 15:28:15.037556,"(3.0, 5.4, 5.272727272727273)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.6, 5.454838709677419)","(21.0, 30.0, 26.52173913043478)","(8.5, 24.0, 22.615384615384617)","(71.0, 390.0, 327.0)"
11-01-2023 15:28:16.363277,"(3.0, 5.4, 5.272727272727273)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.6, 5.454838709677419)","(21.0, 30.0, 26.52173913043478)","(8.5, 24.0, 22.615384615384617)","(71.0, 390.0, 286.66666666666663)"
11-01-2023 15:28:17.781518,"(3.0, 5.4, 5.272727272727273)","(2.25, 2.48, 2.4076190476190473)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.6, 5.439285714285714)","(21.0, 30.0, 26.52173913043478)","(8.5, 24.0, 22.615384615384617)","(71.0, 390.0, 313.0)"
11-01-2023 15:28:19.077361,"(3.0, 5.4, 5.272727272727273)","(2.25, 2.48, 2.415)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.6, 5.465384615384615)","(21.0, 30.0, 26.52173913043478)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:20.360759,"(3.0, 5.4, 5.164285714285715)","(2.25, 2.46, 2.4155555555555557)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.6, 5.513043478260869)","(21.0, 30.0, 26.52173913043478)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:21.725802,"(3.0, 5.3, 5.163636363636363)","(2.25, 2.46, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.6, 5.536363636363636)","(21.0, 30.0, 26.52173913043478)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:22.982422,"(3.0, 5.3, 5.20625)","(2.25, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.526666666666666)","(21.0, 30.0, 26.52173913043478)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:24.296506,"(3.0, 5.3, 5.20625)","(2.25, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.544444444444444)","(21.0, 30.0, 27.714285714285715)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:25.634386,"(3.0, 5.3, 5.1499999999999995)","(2.25, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.561538461538461)","(21.0, 30.0, 27.77777777777778)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:26.958606,"(3.0, 5.3, 5.104347826086956)","(2.25, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:28.187418,"(3.0, 5.3, 5.104347826086956)","(2.25, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:29.462249,"(3.0, 5.3, 5.104347826086956)","(2.25, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:30.818386,"(3.0, 5.3, 5.104347826086956)","(2.25, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.428571428571429)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(8.5, 24.0, 22.615384615384617)","(71.0, 370.0, 313.0)"
11-01-2023 15:28:32.115538,"(3.3, 5.3, 5.104347826086956)","(2.15, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.428571428571429)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:33.442150,"(3.3, 5.3, 5.104347826086956)","(2.15, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.513333333333334)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:34.824504,"(3.3, 5.3, 5.104347826086956)","(2.15, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.6)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:36.097080,"(3.3, 5.3, 5.104347826086956)","(2.15, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.6)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:37.431389,"(3.3, 5.3, 5.041379310344827)","(2.15, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.571428571428572)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:38.783016,"(3.3, 4.8, 4.684615384615384)","(2.15, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.61)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:40.150372,"(3.3, 4.8, 4.663636363636363)","(2.15, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:41.384385,"(3.3, 4.8, 4.663636363636363)","(2.15, 2.4, 2.386)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:42.710784,"(3.3, 4.8, 4.663636363636363)","(2.15, 2.4, 2.36)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:43.992351,"(3.3, 4.8, 4.663636363636363)","(2.15, 2.44, 2.3485714285714283)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:45.236266,"(3.3, 4.8, 4.663636363636363)","(2.15, 2.44, 2.3485714285714283)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.625)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 311.0)"
11-01-2023 15:28:46.568200,"(3.3, 4.8, 4.663636363636363)","(2.15, 2.44, 2.3557142857142854)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 5.7, 5.5625)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 225.0)"
11-01-2023 15:28:47.915383,"(3.3, 4.8, 4.663636363636363)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.742857142857143)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 370.0, 260.0)"
11-01-2023 15:28:49.179807,"(3.3, 4.8, 4.663636363636363)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.723076923076923)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 350.0, 260.0)"
11-01-2023 15:28:50.494889,"(3.3, 4.8, 4.6875)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.5826086956521745)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 350.0, 297.0)"
11-01-2023 15:28:51.917172,"(3.3, 5.0, 4.611111111111111)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.690476190476191)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 350.0, 297.0)"
11-01-2023 15:28:53.264576,"(3.3, 5.0, 4.611111111111111)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.690476190476191)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 350.0, 297.0)"
11-01-2023 15:28:54.673020,"(3.3, 5.0, 4.554545454545455)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.815789473684211)","(21.0, 30.0, 27.77777777777778)","(9.0, 24.0, 22.615384615384617)","(61.0, 350.0, 297.0)"
11-01-2023 15:28:56.249257,"(3.3, 5.0, 4.554545454545455)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.825)","(21.0, 30.0, 27.142857142857142)","(9.0, 24.0, 22.615384615384617)","(61.0, 350.0, 297.0)"
11-01-2023 15:28:57.723926,"(3.3, 5.0, 4.554545454545455)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.825)","(21.0, 30.0, 27.142857142857142)","(9.0, 24.0, 22.615384615384617)","(61.0, 350.0, 297.0)"
11-01-2023 15:28:59.296554,"(3.3, 5.0, 4.554545454545455)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.866666666666666)","(21.0, 30.0, 27.142857142857142)","(9.0, 24.0, 22.615384615384617)","(61.0, 350.0, 297.0)"
11-01-2023 15:29:00.671458,"(3.3, 5.0, 4.554545454545455)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.6)","(10.0, 13.0, 12.6)","(4.2, 6.0, 5.8133333333333335)","(21.0, 30.0, 27.142857142857142)","(9.0, 24.0, 22.615384615384617)","(61.0, 350.0, 297.0)"
11-01-2023 15:29:02.012451,"(3.3, 5.0, 4.554545454545455)","(2.15, 2.42, 2.3654545454545453)","(41.0, 48.0, 41.5)","(10.0, 13.0, 12.666666666666666)","(4.2, 6.0, 5.8)","(21.0, 30.0, 27.823529411764707)","(9.0, 24.0, 22.941176470588236)","(61.0, 350.0, 220.0)"
11-01-2023 15:29:03.366713,"(3.3, 5.0, 4.543478260869565)","(2.15, 2.42, 2.37)","(41.0, 46.0, 41.0)","(10.0, 13.0, 12.705882352941176)","(4.2, 6.0, 5.8)","(21.0, 29.0, 26.714285714285715)","(9.0, 24.0, 22.941176470588236)","(61.0, 350.0, 95.83333333333334)"
11-01-2023 15:29:04.741692,"(3.3, 5.0, 4.75)","(2.15, 2.42, 2.348)","(41.0, 42.0, 41.0)","(10.0, 13.0, 12.705882352941176)","(4.2, 6.0, 5.92)","(21.0, 29.0, 26.714285714285715)","(9.0, 24.0, 22.941176470588236)","(61.0, 100.0, 95.0)"
11-01-2023 15:29:06.075363,"(3.3, 5.0, 4.75)","(2.15, 2.42, 2.3659999999999997)","(41.0, 42.0, 40.25)","(10.0, 13.0, 12.705882352941176)","(4.2, 6.0, 5.644444444444444)","(21.0, 29.0, 26.714285714285715)","(9.0, 24.0, 22.941176470588236)","(61.0, 100.0, 95.83333333333334)"
11-01-2023 15:29:07.381472,"(3.3, 5.0, 4.699999999999999)","(2.15, 2.42, 2.3659999999999997)","(41.0, 42.0, 40.5)","(10.0, 13.0, 12.705882352941176)","(4.2, 6.2, 5.8)","(21.0, 29.0, 26.714285714285715)","(9.0, 24.0, 22.724137931034484)","(61.0, 100.0, 95.83333333333334)"
11-01-2023 15:29:08.713585,"(3.3, 5.0, 4.699999999999999)","(2.15, 2.42, 2.348)","(41.0, 42.0, 40.666666666666664)","(10.0, 13.0, 12.62962962962963)","(4.2, 6.2, 5.730434782608695)","(21.0, 29.0, 26.714285714285715)","(10.0, 26.0, 22.724137931034484)","(61.0, 100.0, 95.83333333333334)"
