,Bundy Chelle,Goddess Of War,Cosmic Franky,Bad Habits,Subzero Annie,Barbs Manda,Miss Tallowood,Gold On Black
14-12-2022 12:24:48.631710,"(2.6, 4.2, 3.56)","(21.0, 70.0, 31.6)","(2.9, 4.0, 3.8583333333333334)","(12.0, 21.0, 20.0)","(26.0, 95.0, 46.7)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:24:50.003670,"(2.6, 4.2, 3.56)","(21.0, 70.0, 31.6)","(2.9, 4.0, 3.8583333333333334)","(12.0, 21.0, 20.0)","(26.0, 95.0, 46.7)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:24:51.415107,"(2.6, 4.2, 3.49)","(21.0, 70.0, 31.6)","(2.9, 4.0, 3.8)","(12.0, 21.0, 20.0)","(26.0, 95.0, 46.7)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.6799999999999997)"
14-12-2022 12:24:52.914594,"(2.6, 4.2, 3.49)","(21.0, 70.0, 31.6)","(2.9, 4.0, 3.775)","(12.0, 21.0, 20.0)","(26.0, 95.0, 46.7)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9555555555555557)"
14-12-2022 12:24:54.374015,"(2.6, 4.2, 3.5777777777777775)","(21.0, 70.0, 31.6)","(2.9, 4.0, 3.775)","(12.0, 21.0, 20.0)","(26.0, 95.0, 46.7)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9555555555555557)"
14-12-2022 12:24:55.816445,"(2.6, 4.2, 3.5777777777777775)","(21.0, 70.0, 31.6)","(2.9, 4.0, 3.37)","(12.0, 21.0, 20.0)","(26.0, 95.0, 46.7)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.7666666666666666)"
14-12-2022 12:24:57.352163,"(2.6, 4.2, 3.5777777777777775)","(21.0, 70.0, 31.6)","(2.9, 4.0, 3.4458333333333333)","(12.0, 21.0, 20.0)","(26.0, 95.0, 46.7)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.977777777777778)"
14-12-2022 12:24:58.958588,"(2.6, 4.2, 3.586666666666667)","(21.0, 70.0, 31.6)","(2.9, 4.0, 3.37)","(12.0, 21.0, 20.0)","(26.0, 95.0, 46.7)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.977777777777778)"
14-12-2022 12:25:00.652800,"(2.6, 4.2, 3.52)","(21.0, 70.0, 31.6)","(2.9, 4.0, 3.37)","(12.0, 21.0, 20.0)","(26.0, 95.0, 46.7)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.977777777777778)"
14-12-2022 12:25:02.153673,"(2.6, 4.2, 3.52)","(21.0, 70.0, 63.63157894736842)","(2.9, 4.0, 3.125)","(12.0, 21.0, 19.272727272727273)","(26.0, 95.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.6799999999999997)"
14-12-2022 12:25:03.648044,"(2.6, 4.2, 3.52)","(21.0, 75.0, 63.63157894736842)","(2.9, 4.0, 3.37)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 4.0)"
14-12-2022 12:25:04.973587,"(2.6, 4.2, 3.604444444444445)","(21.0, 75.0, 63.63157894736842)","(2.9, 4.0, 3.37)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 4.0)"
14-12-2022 12:25:06.447800,"(2.6, 4.2, 3.604444444444445)","(21.0, 75.0, 63.63157894736842)","(2.9, 4.0, 3.125)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.6799999999999997)"
14-12-2022 12:25:07.991098,"(2.6, 4.2, 3.54)","(21.0, 75.0, 71.52631578947368)","(2.9, 4.0, 3.33125)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:25:10.037912,"(2.6, 4.2, 3.6222222222222222)","(21.0, 85.0, 71.52631578947368)","(2.9, 3.95, 3.3361111111111112)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:25:11.924453,"(2.6, 4.2, 3.92)","(21.0, 85.0, 71.52631578947368)","(2.9, 3.9, 3.4333333333333336)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.0, 3.6142857142857143)"
14-12-2022 12:25:13.828963,"(2.6, 4.2, 3.7753846153846156)","(21.0, 85.0, 53.5)","(2.9, 3.9, 3.496153846153846)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:25:15.272163,"(2.6, 4.2, 3.7753846153846156)","(21.0, 85.0, 53.5)","(2.9, 3.9, 3.4916666666666667)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.9333333333333336)"
14-12-2022 12:25:16.607631,"(2.6, 4.2, 3.832)","(21.0, 85.0, 53.5)","(2.9, 3.9, 3.4916666666666667)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.5842105263157893)"
14-12-2022 12:25:17.980757,"(2.6, 4.2, 3.648)","(21.0, 85.0, 49.57142857142857)","(2.9, 3.9, 3.4916666666666667)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.2, 3.6599999999999997)"
14-12-2022 12:25:19.448413,"(2.6, 4.2, 3.112)","(21.0, 85.0, 49.57142857142857)","(2.9, 3.9, 3.55)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.1, 3.9)"
14-12-2022 12:25:20.853056,"(2.6, 4.2, 3.656)","(21.0, 85.0, 49.57142857142857)","(2.9, 3.9, 3.55)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 51.2)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.1, 3.9)"
14-12-2022 12:25:22.308140,"(2.6, 4.2, 3.9824)","(21.0, 85.0, 39.90909090909091)","(2.9, 3.9, 3.55)","(12.0, 22.0, 19.272727272727273)","(26.0, 110.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.1, 3.6599999999999997)"
14-12-2022 12:25:23.719945,"(2.6, 4.2, 3.664)","(21.0, 75.0, 37.18181818181819)","(2.9, 3.9, 3.533333333333333)","(12.0, 22.0, 17.53846153846154)","(26.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.1, 3.8777777777777778)"
14-12-2022 12:25:25.087478,"(2.6, 4.2, 3.6133333333333333)","(21.0, 75.0, 37.18181818181819)","(2.9, 3.9, 3.533333333333333)","(12.0, 21.0, 18.5)","(26.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.333333333333332)","(3.2, 4.1, 3.8777777777777778)"
14-12-2022 12:25:26.499986,"(2.6, 4.2, 3.6133333333333333)","(21.0, 75.0, 37.18181818181819)","(2.9, 3.9, 3.5)","(12.0, 21.0, 18.5)","(26.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.5)","(3.2, 4.1, 3.8777777777777778)"
14-12-2022 12:25:27.889648,"(2.6, 4.2, 3.6133333333333333)","(21.0, 75.0, 37.18181818181819)","(2.9, 3.9, 3.5)","(12.0, 21.0, 18.5)","(26.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(11.0, 25.0, 22.5)","(3.2, 4.1, 3.8777777777777778)"
14-12-2022 12:25:29.282417,"(2.6, 4.2, 3.656)","(21.0, 75.0, 37.18181818181819)","(3.0, 3.9, 3.3923076923076922)","(12.0, 21.0, 18.5)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 25.0, 22.5)","(3.3, 4.1, 3.8777777777777778)"
14-12-2022 12:25:30.704323,"(2.6, 4.2, 3.787692307692308)","(21.0, 75.0, 37.18181818181819)","(3.0, 3.9, 3.54)","(12.0, 21.0, 18.5)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 25.0, 22.5)","(3.3, 4.1, 3.9)"
14-12-2022 12:25:32.157729,"(2.6, 4.2, 3.787692307692308)","(21.0, 75.0, 49.57142857142857)","(3.0, 3.9, 3.54)","(12.0, 21.0, 19.428571428571427)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 25.0, 22.5)","(3.3, 4.1, 3.9)"
14-12-2022 12:25:33.768950,"(2.6, 4.2, 3.4457142857142857)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.9, 3.4875)","(12.0, 20.0, 19.428571428571427)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 25.0, 23.6)","(3.3, 4.1, 3.918181818181818)"
14-12-2022 12:25:35.627247,"(2.6, 4.2, 3.4)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.9, 3.5470588235294116)","(12.0, 20.0, 19.428571428571427)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 25.0, 23.6)","(3.3, 4.1, 3.922222222222222)"
14-12-2022 12:25:37.178467,"(2.6, 4.2, 3.4)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.9, 3.5470588235294116)","(12.0, 20.0, 19.428571428571427)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 25.0, 23.6)","(3.3, 4.1, 3.9857142857142853)"
14-12-2022 12:25:38.576387,"(2.6, 4.2, 3.664)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.9, 3.5375)","(12.0, 20.0, 19.428571428571427)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 25.0, 25.333333333333332)","(3.3, 4.1, 3.922222222222222)"
14-12-2022 12:25:40.142724,"(2.6, 4.2, 3.664)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.85, 3.6714285714285717)","(12.0, 20.0, 19.428571428571427)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 29.0, 25.333333333333332)","(3.3, 4.1, 3.944444444444444)"
14-12-2022 12:25:41.653615,"(2.6, 4.2, 3.6133333333333333)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.85, 3.622727272727273)","(12.0, 20.0, 19.428571428571427)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 29.0, 24.666666666666668)","(3.3, 4.1, 3.944444444444444)"
14-12-2022 12:25:43.248523,"(2.6, 4.2, 3.6133333333333333)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.85, 3.622727272727273)","(12.0, 20.0, 19.428571428571427)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.666666666666668)","(3.3, 4.1, 3.944444444444444)"
14-12-2022 12:25:44.704335,"(2.6, 4.2, 3.6133333333333333)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.85, 3.625)","(12.0, 20.0, 17.473684210526315)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 29.0, 24.8)","(3.3, 4.1, 3.907142857142857)"
14-12-2022 12:25:46.151559,"(2.6, 4.2, 3.6133333333333333)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.85, 3.625)","(12.0, 20.0, 17.473684210526315)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 29.0, 25.5)","(3.3, 4.1, 3.907142857142857)"
14-12-2022 12:25:47.460667,"(2.6, 4.2, 3.6133333333333333)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.85, 3.625)","(12.0, 20.0, 17.473684210526315)","(21.0, 95.0, 55.57142857142857)","(91.0, 610.0, 523.3333333333334)","(12.0, 29.0, 25.5)","(3.3, 4.1, 3.907142857142857)"
14-12-2022 12:25:48.918480,"(2.6, 4.2, 3.604444444444445)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.85, 3.657692307692308)","(12.0, 20.0, 17.473684210526315)","(21.0, 95.0, 51.875)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 23.0)","(3.3, 4.1, 3.939285714285714)"
14-12-2022 12:25:50.298156,"(2.6, 4.2, 3.6222222222222222)","(21.0, 85.0, 37.18181818181819)","(3.0, 3.85, 3.6)","(12.0, 20.0, 17.473684210526315)","(21.0, 95.0, 51.875)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 23.0)","(3.3, 4.1, 3.939285714285714)"
14-12-2022 12:25:51.862206,"(2.6, 4.2, 3.6222222222222222)","(21.0, 75.0, 37.18181818181819)","(3.0, 3.85, 3.6)","(12.0, 20.0, 17.473684210526315)","(21.0, 95.0, 53.42857142857143)","(91.0, 610.0, 410.83333333333337)","(11.0, 28.0, 23.0)","(3.3, 4.1, 3.939285714285714)"
14-12-2022 12:25:53.408687,"(2.6, 4.2, 3.68)","(21.0, 75.0, 37.18181818181819)","(3.0, 3.85, 3.5722222222222224)","(12.0, 20.0, 17.473684210526315)","(21.0, 90.0, 53.42857142857143)","(91.0, 860.0, 571.25)","(11.0, 28.0, 23.0)","(3.3, 4.1, 3.875)"
14-12-2022 12:25:55.008576,"(2.6, 4.2, 3.664)","(21.0, 75.0, 37.18181818181819)","(3.0, 3.85, 3.625)","(12.0, 20.0, 17.473684210526315)","(21.0, 90.0, 66.72727272727272)","(91.0, 860.0, 523.3333333333334)","(12.0, 28.0, 23.27777777777778)","(3.3, 4.1, 3.907142857142857)"
14-12-2022 12:25:56.581873,"(2.6, 4.2, 3.6133333333333333)","(21.0, 75.0, 37.18181818181819)","(3.0, 3.85, 3.6454545454545455)","(12.0, 20.0, 17.81818181818182)","(21.0, 90.0, 51.421052631578945)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 23.27777777777778)","(3.3, 4.1, 3.907142857142857)"
14-12-2022 12:25:58.332983,"(2.6, 4.0, 3.0765217391304347)","(21.0, 75.0, 37.18181818181819)","(3.0, 3.85, 3.475)","(12.0, 20.0, 17.81818181818182)","(21.0, 95.0, 51.421052631578945)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 23.27777777777778)","(3.3, 4.1, 3.875)"
14-12-2022 12:25:59.936923,"(2.6, 4.0, 3.0765217391304347)","(21.0, 75.0, 49.57142857142857)","(3.0, 3.85, 3.675)","(12.0, 20.0, 14.375)","(21.0, 95.0, 36.714285714285715)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.458333333333336)","(3.3, 4.1, 3.907142857142857)"
14-12-2022 12:26:01.360675,"(2.6, 3.9, 3.264)","(21.0, 85.0, 49.57142857142857)","(3.0, 3.85, 3.675)","(12.0, 20.0, 15.0)","(21.0, 95.0, 36.714285714285715)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.458333333333336)","(3.3, 4.1, 3.907142857142857)"
14-12-2022 12:26:02.860934,"(2.6, 3.85, 3.214074074074074)","(21.0, 80.0, 42.0)","(3.0, 3.85, 3.675)","(12.0, 20.0, 16.785714285714285)","(21.0, 95.0, 36.714285714285715)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.458333333333336)","(3.3, 4.1, 3.907142857142857)"
14-12-2022 12:26:04.382628,"(2.6, 3.7, 2.9546666666666668)","(21.0, 80.0, 45.285714285714285)","(3.0, 3.85, 3.6208333333333336)","(12.0, 20.0, 15.909090909090908)","(21.0, 95.0, 36.714285714285715)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.964285714285715)","(3.3, 4.1, 3.944444444444444)"
14-12-2022 12:26:05.780673,"(2.6, 3.7, 3.0655555555555556)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.625)","(12.0, 20.0, 15.909090909090908)","(21.0, 95.0, 36.714285714285715)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.964285714285715)","(3.3, 4.1, 4.014285714285714)"
14-12-2022 12:26:07.205084,"(2.6, 3.6, 3.0655555555555556)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.625)","(12.0, 20.0, 15.909090909090908)","(21.0, 95.0, 36.06666666666666)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.964285714285715)","(3.3, 4.1, 4.014285714285714)"
14-12-2022 12:26:08.692764,"(2.6, 3.55, 3.3528571428571428)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.50625)","(12.0, 20.0, 15.909090909090908)","(21.0, 95.0, 36.06666666666666)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.964285714285715)","(3.3, 4.1, 4.014285714285714)"
14-12-2022 12:26:10.074720,"(2.6, 3.55, 3.3528571428571428)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.6)","(12.0, 20.0, 14.75)","(21.0, 95.0, 36.06666666666666)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.964285714285715)","(3.3, 4.1, 3.988888888888889)"
14-12-2022 12:26:11.402366,"(2.6, 3.55, 3.341428571428571)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.6)","(12.0, 20.0, 16.25)","(21.0, 95.0, 36.06666666666666)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.964285714285715)","(3.3, 4.1, 3.988888888888889)"
14-12-2022 12:26:12.870018,"(2.6, 3.55, 3.341428571428571)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.6)","(12.0, 20.0, 16.25)","(21.0, 95.0, 36.06666666666666)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.964285714285715)","(3.3, 4.1, 3.988888888888889)"
14-12-2022 12:26:14.377646,"(2.6, 3.55, 3.404)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.575)","(12.0, 20.0, 15.1875)","(21.0, 95.0, 36.06666666666666)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 24.964285714285715)","(3.3, 4.1, 3.9666666666666663)"
14-12-2022 12:26:15.849702,"(2.6, 3.55, 3.408)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.575)","(12.0, 20.0, 18.416666666666664)","(21.0, 95.0, 38.9375)","(91.0, 610.0, 583.75)","(12.0, 28.0, 23.526315789473685)","(3.3, 4.1, 3.988888888888889)"
14-12-2022 12:26:17.351630,"(2.6, 3.55, 3.3528571428571428)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.55)","(12.0, 19.5, 18.416666666666664)","(21.0, 95.0, 38.9375)","(91.0, 880.0, 523.3333333333334)","(12.0, 28.0, 26.0625)","(3.3, 4.1, 3.988888888888889)"
14-12-2022 12:26:18.825472,"(2.6, 3.55, 3.3528571428571428)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.55)","(12.0, 19.5, 18.416666666666664)","(21.0, 95.0, 46.611111111111114)","(91.0, 610.0, 523.3333333333334)","(12.0, 27.0, 26.0625)","(3.3, 4.1, 4.0285714285714285)"
14-12-2022 12:26:20.236342,"(2.6, 3.55, 3.3528571428571428)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.3954545454545455)","(12.0, 19.5, 18.416666666666664)","(21.0, 95.0, 46.611111111111114)","(91.0, 610.0, 523.3333333333334)","(12.0, 27.0, 26.0625)","(3.3, 4.1, 4.0285714285714285)"
14-12-2022 12:26:22.118375,"(2.6, 3.55, 3.4316666666666666)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.5833333333333335)","(12.0, 19.5, 18.416666666666664)","(21.0, 95.0, 47.705882352941174)","(91.0, 610.0, 523.3333333333334)","(12.0, 27.0, 26.0625)","(3.3, 4.1, 3.402586206896552)"
14-12-2022 12:26:23.636327,"(2.6, 3.55, 3.3775)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.85, 3.6)","(12.0, 19.5, 18.0)","(21.0, 95.0, 47.705882352941174)","(91.0, 610.0, 523.3333333333334)","(12.0, 27.0, 26.0625)","(3.3, 3.85, 3.6333333333333333)"
14-12-2022 12:26:25.107380,"(2.6, 3.55, 3.3775)","(21.0, 75.0, 59.0)","(3.0, 3.85, 3.62)","(12.0, 19.0, 18.0)","(21.0, 95.0, 47.705882352941174)","(91.0, 610.0, 523.3333333333334)","(12.0, 27.0, 24.458333333333336)","(3.3, 3.8, 3.6333333333333333)"
14-12-2022 12:26:26.440594,"(2.6, 3.55, 3.46375)","(21.0, 75.0, 59.0)","(3.0, 3.8, 3.6636363636363636)","(12.0, 19.0, 16.529411764705884)","(21.0, 95.0, 47.705882352941174)","(91.0, 610.0, 523.3333333333334)","(12.0, 28.0, 26.0625)","(3.3, 3.8, 3.575)"
14-12-2022 12:26:27.841028,"(2.6, 3.55, 3.3585714285714285)","(21.0, 75.0, 41.0)","(3.0, 3.8, 3.628125)","(12.0, 19.0, 17.583333333333332)","(21.0, 95.0, 34.333333333333336)","(91.0, 610.0, 523.3333333333334)","(12.0, 27.0, 26.0625)","(3.3, 3.8, 3.575)"
14-12-2022 12:26:29.145273,"(2.6, 3.55, 3.3585714285714285)","(21.0, 75.0, 41.0)","(3.0, 3.8, 3.628125)","(12.0, 18.5, 16.235294117647058)","(21.0, 95.0, 30.0)","(91.0, 610.0, 481.25)","(12.0, 27.0, 26.0625)","(3.3, 3.8, 3.625)"
14-12-2022 12:26:30.633992,"(2.6, 3.55, 3.46375)","(21.0, 75.0, 41.0)","(3.0, 3.8, 3.6625)","(12.0, 18.5, 16.235294117647058)","(21.0, 95.0, 30.0)","(91.0, 610.0, 558.0)","(12.0, 27.0, 26.0625)","(3.3, 3.95, 3.8285714285714287)"
14-12-2022 12:26:32.029145,"(2.6, 3.55, 3.3585714285714285)","(21.0, 75.0, 41.0)","(3.0, 3.8, 3.6625)","(12.0, 18.5, 16.235294117647058)","(21.0, 95.0, 30.0)","(91.0, 610.0, 558.0)","(12.0, 27.0, 24.458333333333336)","(3.3, 4.0, 3.8285714285714287)"
14-12-2022 12:26:33.425179,"(2.6, 3.55, 3.282)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.8, 3.6625)","(12.0, 18.5, 17.545454545454547)","(21.0, 95.0, 30.0)","(91.0, 610.0, 558.0)","(12.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.9076923076923076)"
14-12-2022 12:26:34.820933,"(2.6, 3.55, 3.416)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.8, 3.6625)","(12.0, 18.0, 16.75)","(21.0, 95.0, 42.23529411764706)","(91.0, 610.0, 558.0)","(12.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.8666666666666667)"
14-12-2022 12:26:36.213849,"(2.6, 3.55, 3.3585714285714285)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.8, 3.533333333333333)","(12.0, 17.5, 16.75)","(21.0, 95.0, 42.23529411764706)","(91.0, 610.0, 558.0)","(12.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.842857142857143)"
14-12-2022 12:26:37.636010,"(2.6, 3.55, 3.3642857142857143)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.8, 3.5863636363636364)","(12.0, 17.5, 16.75)","(21.0, 95.0, 42.23529411764706)","(91.0, 610.0, 558.0)","(12.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.842857142857143)"
14-12-2022 12:26:39.028236,"(2.6, 3.55, 3.3642857142857143)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.75, 3.5863636363636364)","(12.0, 17.5, 16.75)","(21.0, 95.0, 42.23529411764706)","(91.0, 610.0, 540.0)","(12.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.842857142857143)"
14-12-2022 12:26:40.420759,"(2.6, 3.55, 3.477777777777778)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.75, 3.4205882352941175)","(12.0, 17.5, 16.0)","(21.0, 95.0, 42.23529411764706)","(91.0, 890.0, 540.0)","(13.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.935294117647059)"
14-12-2022 12:26:41.849478,"(2.6, 3.55, 3.477777777777778)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.75, 3.5214285714285714)","(12.0, 17.5, 15.25)","(21.0, 95.0, 42.23529411764706)","(91.0, 890.0, 558.0)","(13.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.9545454545454546)"
14-12-2022 12:26:43.194225,"(2.6, 3.55, 3.4979999999999998)","(21.0, 75.0, 45.285714285714285)","(3.0, 3.75, 3.5214285714285714)","(12.0, 17.5, 15.25)","(21.0, 95.0, 42.23529411764706)","(91.0, 610.0, 558.0)","(13.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.9615384615384617)"
14-12-2022 12:26:44.510563,"(2.6, 3.55, 3.4979999999999998)","(21.0, 75.0, 33.4)","(3.0, 3.75, 3.407142857142857)","(12.0, 17.5, 15.25)","(21.0, 95.0, 42.23529411764706)","(91.0, 610.0, 558.0)","(13.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.9375)"
14-12-2022 12:26:45.880071,"(2.6, 3.6, 3.5740740740740744)","(21.0, 75.0, 33.4)","(3.0, 3.75, 3.407142857142857)","(12.0, 17.5, 15.25)","(21.0, 95.0, 42.23529411764706)","(91.0, 610.0, 558.0)","(13.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.9375)"
14-12-2022 12:26:47.183461,"(2.6, 3.6, 3.5740740740740744)","(21.0, 75.0, 33.4)","(3.0, 3.7, 3.466666666666667)","(12.0, 17.5, 15.25)","(21.0, 95.0, 42.23529411764706)","(91.0, 610.0, 558.0)","(13.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.925)"
14-12-2022 12:26:48.470555,"(2.6, 3.6, 3.538181818181818)","(21.0, 75.0, 33.4)","(3.0, 3.7, 3.5250000000000004)","(12.0, 17.5, 15.25)","(21.0, 95.0, 42.23529411764706)","(91.0, 610.0, 558.0)","(13.0, 28.0, 24.458333333333336)","(3.3, 4.0, 3.925)"
