,Remlaps Gem,Stampe,Simply Fly,Le Palmier,The Bopper,Belieber,Desert Man,Renegade,Superare,Archers Paradox,Princess Lunar,Streaka,Dream Weaving,Mishani Fraudster
07-01-2023 14:15:56.575353,"(8.0, 11.5, 10.908071748878925)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4320704845814975)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.86813186813187)","(101.0, 230.0, 237.5)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:15:58.108642,"(8.0, 11.5, 10.908071748878925)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4320704845814975)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.86813186813187)","(101.0, 240.0, 234.18604651162792)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:15:59.744837,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4320704845814975)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.86813186813187)","(101.0, 240.0, 234.18604651162792)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:01.312011,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4320704845814975)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.86813186813187)","(101.0, 240.0, 234.18604651162792)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:02.818656,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.431709401709402)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.86813186813187)","(101.0, 240.0, 234.18604651162792)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:04.318745,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.433078758949881)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.585185185185185)","(101.0, 240.0, 233.90243902439025)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:05.937251,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.433078758949881)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.585185185185185)","(101.0, 240.0, 233.90243902439025)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:07.491365,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.433078758949881)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.585185185185185)","(101.0, 240.0, 227.89473684210526)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:09.046571,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.433078758949881)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.585185185185185)","(101.0, 230.0, 225.1219512195122)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:10.639502,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.128440366972477)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.433078758949881)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.585185185185185)","(101.0, 230.0, 225.1219512195122)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:12.242185,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.433078758949881)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.585185185185185)","(101.0, 230.0, 225.1219512195122)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.36046511627907)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:13.861963,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4340153452685422)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.585185185185185)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 19.0, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:15.532689,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4340153452685422)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.585185185185185)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:17.179222,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.432314606741573)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 225.1219512195122)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:19.070116,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.432314606741573)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 225.1219512195122)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:20.943137,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.432314606741573)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 225.1219512195122)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:22.794689,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.432314606741573)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:24.675652,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4322041763341065)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:26.526327,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.431362467866324)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:28.455054,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.431362467866324)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.861016949152543)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:16:30.270259,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.431362467866324)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.836363636363636)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:32.043692,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.431362467866324)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.836363636363636)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:33.640139,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.422463054187192)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.836363636363636)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:35.231038,"(8.0, 11.5, 10.904017857142858)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.422463054187192)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.4875)","(1.01, 99999, 99990)","(7.5, 9.2, 8.836363636363636)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:36.879252,"(8.0, 11.5, 10.563157894736841)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.422463054187192)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.836363636363636)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:38.477496,"(8.0, 11.5, 10.563157894736841)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.422463054187192)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.836363636363636)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:40.132873,"(8.0, 11.5, 10.563157894736841)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.422463054187192)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.55483870967742)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:41.682245,"(8.0, 11.5, 10.563157894736841)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.422463054187192)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.55483870967742)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:43.335110,"(8.0, 11.5, 10.563157894736841)","(41.0, 65.0, 61.97674418604651)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.422463054187192)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.55483870967742)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:44.901641,"(8.0, 11.5, 10.88479262672811)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.422463054187192)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.55483870967742)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:46.534228,"(8.0, 11.5, 10.884279475982533)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4231055900621117)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.9875)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.55483870967742)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:48.087805,"(8.0, 11.5, 10.884279475982533)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4184744469870325)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.97826086956522)","(101.0, 230.0, 226.9230769230769)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:49.882343,"(8.0, 11.5, 10.884279475982533)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.4184744469870325)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.97826086956522)","(101.0, 230.0, 246.8421052631579)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:51.696804,"(8.0, 11.5, 10.884279475982533)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.4184744469870325)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.97826086956522)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:53.252535,"(8.0, 11.5, 10.884279475982533)","(41.0, 65.0, 62.04545454545455)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.4184744469870325)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.97826086956522)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:54.969308,"(8.0, 11.5, 10.920454545454545)","(41.0, 65.0, 62.06766917293233)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.4184744469870325)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.97826086956522)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:56.618846,"(8.0, 11.5, 10.928251121076233)","(41.0, 65.0, 62.06766917293233)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.4184744469870325)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:16:58.486219,"(8.0, 11.5, 10.928251121076233)","(41.0, 65.0, 62.06766917293233)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.4184744469870325)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.54545454545453)"
07-01-2023 14:17:00.209479,"(8.0, 11.5, 10.928251121076233)","(41.0, 65.0, 62.06766917293233)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.4184744469870325)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.482142857142858)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:17:02.313702,"(8.0, 11.5, 10.928251121076233)","(41.0, 65.0, 62.06766917293233)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.4185026737967914)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.495283018867923)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:17:03.964022,"(8.0, 11.5, 10.944711538461538)","(41.0, 65.0, 62.295081967213115)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.4185026737967914)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.495283018867923)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.75675675675676)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:17:05.617979,"(8.0, 11.5, 10.92688679245283)","(41.0, 65.0, 62.295081967213115)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.42, 2.434219830899308)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.495283018867923)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:17:07.404290,"(8.0, 11.5, 10.90137614678899)","(41.0, 65.0, 62.40157480314961)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.434219830899308)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.495283018867923)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:17:09.070761,"(8.0, 11.5, 10.90137614678899)","(41.0, 65.0, 62.40157480314961)","(14.0, 18.5, 18.099009900990097)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.4346189735614305)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.495283018867923)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:17:10.745663,"(8.0, 11.5, 10.90137614678899)","(41.0, 65.0, 62.40157480314961)","(14.0, 18.5, 18.11627906976744)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.424484304932735)","(51.0, 85.0, 77.07142857142857)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.495283018867923)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
07-01-2023 14:17:12.340371,"(8.0, 11.5, 10.90137614678899)","(41.0, 65.0, 62.40157480314961)","(14.0, 18.5, 18.13888888888889)","(6.0, 7.4, 7.334519572953737)","(2.3, 2.44, 2.424484304932735)","(51.0, 85.0, 76.46153846153847)","(15.0, 19.0, 18.704761904761906)","(101.0, 250.0, 242.6829268292683)","(41.0, 80.0, 72.72277227722772)","(15.0, 18.5, 18.495283018867923)","(1.01, 99999, 99990)","(7.5, 9.2, 8.647513812154696)","(51.0, 110.0, 106.36363636363636)","(71.0, 160.0, 154.7826086956522)"
