,Galactic Ruler,Yankeedelight Nz,Make Your Mark,Rodger James,Elli Mirando,Goodonya Mate,Bettor Move Along,Batavia Reactor,Star Lilly,Happy Dayz
11-01-2023 19:41:06.530871,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.96, 2.864)","(13.0, 18.0, 16.5)","(2.35, 3.75, 3.525)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 145.71428571428572)"
11-01-2023 19:41:07.736958,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.96, 2.864)","(13.0, 18.5, 16.5)","(2.35, 3.75, 3.525)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 145.71428571428572)"
11-01-2023 19:41:08.875681,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.96, 2.864)","(13.0, 18.5, 16.5)","(2.35, 3.75, 3.525)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 145.71428571428572)"
11-01-2023 19:41:09.998595,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.96, 2.864)","(13.0, 18.5, 16.5)","(2.35, 3.75, 3.525)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 145.71428571428572)"
11-01-2023 19:41:11.231496,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.96, 2.9257142857142857)","(13.0, 18.5, 16.5)","(2.35, 3.75, 3.3642857142857143)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 145.71428571428572)"
11-01-2023 19:41:12.756955,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.9257142857142857)","(13.0, 18.5, 16.5)","(2.35, 3.75, 3.3642857142857143)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 145.71428571428572)"
11-01-2023 19:41:14.071364,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.9257142857142857)","(13.0, 18.5, 16.5)","(2.35, 3.75, 3.3642857142857143)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 145.71428571428572)"
11-01-2023 19:41:15.392599,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.9257142857142857)","(13.0, 18.5, 16.5)","(2.35, 3.75, 3.3642857142857143)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:16.671393,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.8133333333333335)","(13.0, 18.5, 16.5)","(2.35, 3.75, 3.3642857142857143)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:17.953269,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.8775)","(13.0, 18.5, 16.5)","(2.35, 3.75, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:19.416085,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.8775)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.4166666666666665)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:20.831022,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.8775)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4166666666666665)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:22.084594,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.8775)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4166666666666665)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:23.273890,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.8775)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4166666666666665)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:24.497259,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.7, 2.96, 2.7920000000000003)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.3583333333333334)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:25.814167,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 3.0, 2.9133333333333336)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4166666666666665)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:27.083713,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.9457142857142857)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.433333333333333)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:28.370423,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.958)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.433333333333333)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:29.739522,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.958)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.433333333333333)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:30.969069,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.958)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.433333333333333)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 138.0)"
11-01-2023 19:41:32.223723,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.958)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:33.888791,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:35.333889,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:36.728808,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.4)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(51.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:38.114309,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:39.548698,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:40.807437,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:42.074180,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:43.402580,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 135.0)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:44.821548,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:46.176814,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.936)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:41:47.556619,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.9299999999999997)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:41:48.956482,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.88)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:41:50.310384,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.86)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:41:51.676725,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.7, 2.98, 2.83)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:41:53.120672,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.98, 2.83)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:41:54.558998,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.98, 2.8163636363636364)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:41:55.999213,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.98, 2.8163636363636364)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:41:57.382720,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.98, 2.8163636363636364)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:41:58.748552,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.98, 2.8163636363636364)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 60.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:42:00.167997,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.98, 2.8163636363636364)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 70.0, 81.25)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:42:01.532092,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.98, 2.7640000000000002)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.5)","(31.0, 90.0, 81.25)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 138.0)"
11-01-2023 19:42:02.952717,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.7, 2.98, 2.7640000000000002)","(13.0, 18.5, 16.5)","(2.35, 3.7, 3.4749999999999996)","(31.0, 90.0, 82.5)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:04.313768,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.766666666666667)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4749999999999996)","(31.0, 90.0, 75.0)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:05.766121,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.766666666666667)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4749999999999996)","(31.0, 85.0, 69.375)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:07.195187,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.6, 2.98, 2.867058823529412)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4749999999999996)","(31.0, 85.0, 69.375)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 53.666666666666664)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:08.582569,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.6, 2.98, 2.867058823529412)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4749999999999996)","(31.0, 85.0, 69.375)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 59.333333333333336)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:09.961734,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.6, 2.98, 2.867058823529412)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4749999999999996)","(31.0, 85.0, 69.375)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:11.320843,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.6, 2.98, 2.867058823529412)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4749999999999996)","(31.0, 85.0, 69.375)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:12.752579,"(7.0, 9.6, 9.1)","(15.0, 99999, 99990)","(2.6, 2.98, 2.867058823529412)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4749999999999996)","(31.0, 85.0, 69.375)","(9.0, 12.0, 11.323076923076924)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:14.133810,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.867058823529412)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4749999999999996)","(31.0, 85.0, 69.375)","(9.0, 12.0, 11.652173913043478)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:15.554004,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.867058823529412)","(13.0, 18.5, 16.5)","(2.35, 3.65, 3.4749999999999996)","(31.0, 85.0, 69.375)","(9.0, 12.0, 11.142857142857142)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:16.984801,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.804)","(13.0, 18.5, 16.0)","(2.35, 3.65, 3.45)","(31.0, 85.0, 86.25)","(9.0, 12.0, 11.142857142857142)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 170.0, 116.66666666666667)"
11-01-2023 19:42:18.367760,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.784444444444444)","(13.0, 18.5, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 95.0, 83.33333333333333)","(9.0, 12.0, 13.125)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 170.0, 141.66666666666666)"
11-01-2023 19:42:19.733070,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.784444444444444)","(13.0, 18.0, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 95.0, 83.33333333333333)","(9.0, 13.5, 12.714285714285714)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 170.0, 141.66666666666666)"
11-01-2023 19:42:21.127383,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.784444444444444)","(13.0, 18.0, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 95.0, 83.33333333333333)","(9.0, 14.0, 12.5)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 170.0, 125.55555555555556)"
11-01-2023 19:42:22.832587,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.784444444444444)","(13.0, 18.0, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 95.0, 84.0)","(9.0, 14.0, 12.0)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 160.0, 146.0)"
11-01-2023 19:42:24.360993,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.784444444444444)","(13.0, 18.0, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 90.0, 84.5)","(9.0, 14.0, 11.714285714285714)","(101.0, 160.0, 142.85714285714286)","(31.0, 65.0, 55.0)","(61.0, 160.0, 154.0)"
11-01-2023 19:42:25.822038,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.98, 2.78)","(13.0, 18.0, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 95.0, 79.44444444444444)","(9.0, 13.5, 12.0)","(101.0, 160.0, 148.0)","(31.0, 65.0, 55.0)","(61.0, 170.0, 139.23076923076923)"
11-01-2023 19:42:27.379088,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.96, 2.88)","(13.0, 18.0, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 85.0, 74.58333333333333)","(9.0, 13.5, 12.0)","(101.0, 160.0, 148.0)","(31.0, 65.0, 55.0)","(61.0, 160.0, 152.22222222222223)"
11-01-2023 19:42:28.843353,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.94, 2.8114285714285714)","(13.0, 18.0, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 85.0, 77.5)","(9.0, 13.5, 12.6)","(101.0, 160.0, 148.0)","(31.0, 65.0, 55.0)","(61.0, 160.0, 154.0)"
11-01-2023 19:42:30.219305,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.94, 2.8114285714285714)","(13.0, 18.0, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 85.0, 77.5)","(9.0, 13.5, 12.0)","(101.0, 160.0, 148.0)","(31.0, 65.0, 55.0)","(61.0, 170.0, 154.0)"
11-01-2023 19:42:31.486540,"(7.0, 9.6, 9.01818181818182)","(15.0, 99999, 99990)","(2.6, 2.94, 2.8114285714285714)","(13.0, 18.0, 15.916666666666666)","(2.35, 3.6, 3.45)","(31.0, 85.0, 77.5)","(9.0, 13.5, 12.0)","(101.0, 160.0, 148.0)","(31.0, 65.0, 55.0)","(61.0, 170.0, 152.22222222222223)"
11-01-2023 19:42:32.850137,"(7.0, 9.6, 8.984615384615385)","(15.0, 99999, 99990)","(2.6, 2.94, 2.88)","(13.0, 18.0, 16.5)","(2.35, 3.6, 3.45)","(31.0, 85.0, 76.81818181818181)","(9.0, 13.5, 13.333333333333334)","(101.0, 160.0, 148.0)","(31.0, 65.0, 55.0)","(61.0, 160.0, 154.0)"
11-01-2023 19:42:34.198655,"(7.0, 9.6, 9.242857142857142)","(15.0, 99999, 99990)","(2.6, 2.94, 2.84)","(13.0, 18.5, 16.0)","(2.35, 3.6, 3.45)","(31.0, 130.0, 98.75)","(9.0, 14.5, 13.625)","(101.0, 160.0, 148.0)","(31.0, 65.0, 55.0)","(61.0, 170.0, 154.0)"
11-01-2023 19:42:35.635810,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.6, 2.94, 2.84)","(13.0, 18.5, 15.916666666666666)","(2.35, 3.6, 3.4749999999999996)","(31.0, 110.0, 95.0)","(9.0, 14.5, 14.0)","(101.0, 160.0, 146.66666666666669)","(31.0, 65.0, 55.0)","(61.0, 170.0, 152.22222222222223)"
11-01-2023 19:42:37.180047,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.6, 2.94, 2.84)","(13.0, 18.0, 16.125)","(2.35, 3.65, 3.45)","(31.0, 100.0, 85.0)","(9.0, 15.0, 14.0)","(101.0, 160.0, 146.66666666666669)","(31.0, 65.0, 55.0)","(61.0, 170.0, 144.44444444444446)"
11-01-2023 19:42:38.550205,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.6, 2.94, 2.84)","(13.0, 18.0, 16.0)","(2.35, 3.6, 3.25)","(31.0, 100.0, 90.0)","(9.0, 15.0, 14.0)","(101.0, 160.0, 146.66666666666669)","(31.0, 65.0, 55.0)","(61.0, 160.0, 152.22222222222223)"
11-01-2023 19:42:39.884494,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.6, 2.94, 2.84)","(13.0, 17.5, 16.0)","(2.35, 3.6, 3.25)","(31.0, 110.0, 86.66666666666667)","(9.0, 15.0, 14.0)","(101.0, 160.0, 146.66666666666669)","(31.0, 65.0, 55.0)","(61.0, 170.0, 152.22222222222223)"
11-01-2023 19:42:41.282726,"(7.0, 9.6, 9.236363636363636)","(15.0, 99999, 99990)","(2.6, 2.94, 2.84)","(13.0, 17.5, 16.0)","(2.35, 3.6, 3.25)","(31.0, 100.0, 87.85714285714286)","(9.0, 15.0, 14.0)","(101.0, 160.0, 146.66666666666669)","(31.0, 65.0, 55.0)","(61.0, 170.0, 144.44444444444446)"
11-01-2023 19:42:42.707418,"(7.0, 9.6, 9.28)","(15.0, 99999, 99990)","(2.6, 2.94, 2.9074999999999998)","(13.0, 17.5, 16.0)","(2.35, 3.6, 2.8499999999999996)","(31.0, 95.0, 82.5)","(9.0, 15.0, 12.538461538461538)","(101.0, 160.0, 146.66666666666669)","(31.0, 65.0, 55.0)","(61.0, 160.0, 152.22222222222223)"
