,Clark,My Boy Charlott,Hosey Sidekick,Factory Flyer,Ripper Reiko,Shaka Big Tonks,Spring Tune,Call Me Kiah
14-12-2022 18:52:59.432825,"(5.5, 8.4, 7.890909090909091)","(6.0, 7.2, 7.0)","(31.0, 46.0, 35.44444444444444)","(6.0, 9.0, 8.533333333333333)","(19.0, 38.0, 34.666666666666664)","(7.5, 16.0, 15.318181818181818)","(6.0, 7.8, 7.52)","(2.5, 2.88, 2.8444444444444446)"
14-12-2022 18:53:00.580695,"(5.5, 8.4, 7.890909090909091)","(6.0, 7.2, 6.742857142857143)","(31.0, 46.0, 35.44444444444444)","(6.0, 9.0, 8.533333333333333)","(19.0, 38.0, 34.666666666666664)","(7.5, 16.0, 15.318181818181818)","(6.0, 7.8, 7.52)","(2.5, 2.88, 2.8444444444444446)"
14-12-2022 18:53:01.640764,"(5.5, 8.4, 7.890909090909091)","(6.0, 7.2, 6.742857142857143)","(31.0, 46.0, 35.44444444444444)","(6.0, 9.0, 8.533333333333333)","(19.0, 38.0, 34.666666666666664)","(7.5, 16.0, 15.642857142857142)","(6.0, 7.8, 7.59)","(2.5, 2.88, 2.8)"
14-12-2022 18:53:02.687048,"(5.5, 8.4, 8.05)","(6.0, 7.2, 6.863157894736842)","(31.0, 46.0, 29.923076923076923)","(6.0, 9.0, 8.15)","(19.0, 38.0, 37.23076923076923)","(7.5, 16.0, 15.375)","(6.0, 7.8, 7.685714285714286)","(2.5, 2.88, 2.7555555555555555)"
14-12-2022 18:53:03.792183,"(5.5, 8.4, 8.213333333333333)","(6.0, 7.2, 6.9714285714285715)","(31.0, 46.0, 36.0)","(6.0, 9.0, 8.15)","(19.0, 38.0, 37.23076923076923)","(7.5, 16.0, 15.53125)","(6.0, 7.8, 7.672727272727273)","(2.5, 2.8, 2.7555555555555555)"
14-12-2022 18:53:05.188436,"(5.5, 8.6, 8.487499999999999)","(6.0, 7.2, 6.9714285714285715)","(31.0, 46.0, 39.214285714285715)","(6.0, 9.0, 8.227272727272727)","(19.0, 38.0, 37.23076923076923)","(7.5, 16.0, 15.53125)","(6.0, 8.0, 7.85)","(2.5, 2.8, 2.7388235294117647)"
14-12-2022 18:53:06.244122,"(5.5, 8.6, 8.487499999999999)","(6.0, 7.2, 6.9714285714285715)","(31.0, 46.0, 39.214285714285715)","(6.0, 9.0, 8.227272727272727)","(19.0, 38.0, 36.0)","(7.5, 16.0, 15.53125)","(6.0, 8.0, 7.7)","(2.5, 2.8, 2.7388235294117647)"
14-12-2022 18:53:07.468123,"(5.5, 8.6, 8.487499999999999)","(6.0, 7.2, 6.9714285714285715)","(31.0, 46.0, 40.5)","(6.0, 9.0, 8.161290322580646)","(19.0, 38.0, 36.42857142857143)","(7.5, 16.0, 15.53125)","(6.0, 8.0, 7.466666666666667)","(2.5, 2.8, 2.7071428571428573)"
14-12-2022 18:53:08.567931,"(5.5, 8.6, 8.487499999999999)","(6.0, 7.2, 6.9714285714285715)","(31.0, 42.0, 40.5)","(6.0, 9.0, 7.96)","(19.0, 40.0, 37.368421052631575)","(7.5, 16.0, 11.125)","(6.0, 8.0, 7.890909090909091)","(2.5, 2.8, 2.7466666666666666)"
14-12-2022 18:53:09.730490,"(5.5, 9.0, 8.555555555555555)","(6.0, 7.2, 7.090909090909091)","(31.0, 42.0, 40.5)","(6.0, 9.0, 8.235294117647058)","(19.0, 40.0, 37.368421052631575)","(7.5, 12.0, 11.80952380952381)","(6.0, 8.0, 7.8)","(2.5, 2.84, 2.7175000000000002)"
14-12-2022 18:53:10.903219,"(5.5, 9.0, 8.714285714285714)","(6.0, 7.2, 7.0)","(31.0, 42.0, 40.5)","(6.0, 9.0, 8.235294117647058)","(19.0, 40.0, 37.368421052631575)","(7.5, 12.0, 14.7)","(6.0, 8.0, 7.885714285714285)","(2.5, 2.84, 2.71)"
14-12-2022 18:53:12.086477,"(5.5, 9.0, 8.727272727272727)","(6.0, 7.2, 7.090909090909091)","(31.0, 42.0, 40.5)","(6.0, 9.0, 8.235294117647058)","(19.0, 40.0, 37.368421052631575)","(7.5, 15.5, 14.5625)","(6.0, 8.0, 7.885714285714285)","(2.5, 2.76, 2.71)"
14-12-2022 18:53:13.232886,"(5.5, 9.0, 8.8125)","(6.0, 7.2, 7.140000000000001)","(31.0, 42.0, 40.5)","(6.0, 9.0, 8.235294117647058)","(19.0, 40.0, 37.368421052631575)","(7.5, 15.0, 14.5625)","(6.0, 8.0, 7.933333333333334)","(2.5, 2.76, 2.6872727272727275)"
14-12-2022 18:53:14.315132,"(5.5, 9.0, 8.8125)","(6.0, 7.2, 7.140000000000001)","(31.0, 42.0, 40.5)","(6.0, 9.0, 8.10344827586207)","(19.0, 40.0, 37.368421052631575)","(7.5, 15.0, 14.5625)","(6.0, 8.0, 7.933333333333334)","(2.5, 2.76, 2.6872727272727275)"
14-12-2022 18:53:15.426440,"(5.5, 9.0, 8.8125)","(6.0, 7.2, 7.140000000000001)","(31.0, 42.0, 40.75)","(6.0, 9.0, 8.329032258064515)","(19.0, 40.0, 37.368421052631575)","(7.5, 14.5, 13.166666666666666)","(6.0, 8.0, 7.933333333333334)","(2.5, 2.76, 2.6872727272727275)"
14-12-2022 18:53:16.549541,"(5.5, 9.0, 8.8125)","(6.0, 7.2, 7.140000000000001)","(31.0, 42.0, 40.75)","(6.0, 9.0, 8.329032258064515)","(19.0, 40.0, 37.368421052631575)","(7.5, 14.0, 13.785714285714285)","(6.0, 8.0, 7.885714285714285)","(2.5, 2.76, 2.6933333333333334)"
14-12-2022 18:53:17.641069,"(5.5, 9.0, 8.647058823529411)","(6.0, 7.2, 7.140000000000001)","(31.0, 42.0, 32.666666666666664)","(6.0, 9.0, 8.329032258064515)","(19.0, 40.0, 37.368421052631575)","(7.5, 14.0, 13.714285714285714)","(6.0, 8.0, 7.885714285714285)","(2.5, 2.76, 2.6885714285714286)"
14-12-2022 18:53:18.719485,"(5.5, 9.0, 8.6)","(6.0, 7.2, 7.140000000000001)","(31.0, 40.0, 34.0)","(6.0, 9.0, 8.10344827586207)","(19.0, 40.0, 37.368421052631575)","(7.5, 14.0, 13.833333333333334)","(6.0, 8.0, 7.8)","(2.5, 2.74, 2.685)"
14-12-2022 18:53:19.738630,"(5.5, 9.0, 8.6)","(6.0, 7.2, 7.140000000000001)","(31.0, 46.0, 37.0)","(6.0, 9.0, 8.10344827586207)","(19.0, 40.0, 37.368421052631575)","(7.5, 14.0, 13.9375)","(6.0, 8.0, 7.885714285714285)","(2.5, 2.74, 2.681818181818182)"
14-12-2022 18:53:20.784264,"(5.5, 9.0, 8.781818181818181)","(6.0, 7.2, 7.140000000000001)","(31.0, 46.0, 37.0)","(6.0, 9.0, 8.329032258064515)","(19.0, 40.0, 38.095238095238095)","(7.5, 14.5, 13.833333333333334)","(6.0, 8.0, 7.885714285714285)","(2.5, 2.7, 2.655555555555556)"
14-12-2022 18:53:21.859360,"(5.5, 9.0, 8.781818181818181)","(6.0, 7.2, 7.140000000000001)","(31.0, 46.0, 37.0)","(6.0, 9.0, 8.329032258064515)","(19.0, 40.0, 38.095238095238095)","(7.5, 14.0, 13.833333333333334)","(6.0, 8.0, 7.95)","(2.5, 2.7, 2.6500000000000004)"
14-12-2022 18:53:22.882727,"(5.5, 9.0, 8.822222222222223)","(6.0, 7.2, 7.140000000000001)","(31.0, 46.0, 37.0)","(6.0, 9.0, 8.282758620689654)","(19.0, 40.0, 38.4)","(7.5, 14.0, 13.833333333333334)","(6.0, 8.0, 7.95)","(2.5, 2.7, 2.6333333333333333)"
14-12-2022 18:53:23.904436,"(5.5, 9.0, 8.875)","(6.0, 7.2, 7.152)","(31.0, 42.0, 30.333333333333332)","(6.0, 9.0, 8.10344827586207)","(19.0, 40.0, 38.4)","(7.5, 14.0, 13.857142857142858)","(6.0, 8.0, 7.95)","(2.5, 2.7, 2.6333333333333333)"
14-12-2022 18:53:25.015800,"(5.5, 9.0, 8.875)","(6.0, 7.2, 7.173333333333334)","(31.0, 40.0, 34.0)","(6.0, 9.0, 8.31111111111111)","(19.0, 40.0, 38.4)","(7.5, 14.0, 13.857142857142858)","(6.0, 8.0, 7.92)","(2.5, 2.7, 2.6333333333333333)"
14-12-2022 18:53:26.126683,"(5.5, 9.0, 8.8)","(6.0, 7.2, 7.173333333333334)","(31.0, 40.0, 34.0)","(6.0, 9.0, 8.31111111111111)","(19.0, 40.0, 38.4)","(7.5, 14.0, 15.5)","(6.0, 8.0, 7.95)","(2.5, 2.7, 2.63)"
14-12-2022 18:53:27.246826,"(5.5, 9.0, 8.8)","(6.0, 7.2, 7.173333333333334)","(31.0, 40.0, 34.0)","(6.0, 9.0, 8.31111111111111)","(19.0, 40.0, 38.4)","(7.5, 16.0, 15.5)","(6.0, 8.0, 7.95)","(2.5, 2.74, 2.63)"
14-12-2022 18:53:28.497025,"(5.5, 9.0, 8.614285714285714)","(6.0, 7.2, 7.173333333333334)","(31.0, 40.0, 34.0)","(6.0, 9.0, 8.088235294117647)","(19.0, 40.0, 38.4)","(7.5, 16.0, 15.5)","(6.0, 8.0, 8.157894736842104)","(2.5, 2.74, 2.6233333333333335)"
14-12-2022 18:53:29.618595,"(5.5, 9.0, 8.810526315789474)","(6.0, 7.2, 7.173333333333334)","(31.0, 40.0, 34.0)","(6.0, 9.0, 8.088235294117647)","(19.0, 40.0, 38.4)","(7.5, 16.0, 16.3)","(6.0, 8.2, 8.157894736842104)","(2.5, 2.64, 2.6282352941176472)"
14-12-2022 18:53:30.858536,"(5.5, 9.0, 8.7)","(6.0, 7.2, 7.173333333333334)","(31.0, 40.0, 34.0)","(6.0, 9.0, 7.914285714285714)","(19.0, 40.0, 38.4)","(7.5, 16.5, 16.3)","(6.0, 8.2, 8.236363636363636)","(2.5, 2.64, 2.6114285714285717)"
14-12-2022 18:53:31.989294,"(5.5, 9.0, 8.614285714285714)","(6.0, 7.6, 7.5)","(31.0, 40.0, 34.0)","(6.0, 8.2, 7.914285714285714)","(19.0, 40.0, 38.4)","(7.5, 16.5, 16.3)","(6.0, 8.4, 8.28888888888889)","(2.5, 2.64, 2.617777777777778)"
14-12-2022 18:53:33.073570,"(6.0, 9.0, 8.614285714285714)","(6.0, 7.6, 7.58)","(26.0, 40.0, 38.916666666666664)","(6.0, 7.8, 7.373333333333333)","(20.0, 40.0, 38.4)","(8.5, 16.5, 16.3)","(6.0, 8.4, 8.28888888888889)","(2.4, 2.64, 2.617777777777778)"
14-12-2022 18:53:34.129713,"(6.0, 9.0, 8.7)","(6.0, 7.6, 7.58)","(26.0, 40.0, 38.916666666666664)","(6.0, 7.8, 7.373333333333333)","(20.0, 40.0, 38.4)","(8.5, 16.5, 16.3)","(6.0, 8.4, 8.28888888888889)","(2.4, 2.64, 2.6184615384615384)"
14-12-2022 18:53:35.268694,"(6.0, 9.0, 8.733333333333334)","(6.0, 7.6, 7.58)","(26.0, 40.0, 38.916666666666664)","(6.0, 8.0, 7.466666666666667)","(20.0, 40.0, 38.4)","(8.5, 16.5, 16.166666666666668)","(6.0, 8.4, 8.28888888888889)","(2.4, 2.66, 2.63)"
14-12-2022 18:53:36.263940,"(6.0, 9.0, 8.815384615384616)","(6.0, 7.6, 7.58)","(26.0, 40.0, 38.916666666666664)","(6.0, 8.0, 7.3882352941176475)","(20.0, 40.0, 38.4)","(8.5, 17.0, 16.166666666666668)","(6.0, 8.4, 8.3)","(2.4, 2.66, 2.608888888888889)"
14-12-2022 18:53:37.449392,"(6.0, 9.0, 8.77142857142857)","(6.0, 7.6, 7.58)","(26.0, 40.0, 38.916666666666664)","(6.0, 8.0, 7.3882352941176475)","(20.0, 40.0, 38.4)","(8.5, 17.0, 16.166666666666668)","(6.0, 8.4, 8.3)","(2.4, 2.62, 2.6085714285714285)"
14-12-2022 18:53:38.632041,"(6.0, 9.0, 8.854545454545454)","(6.0, 7.6, 7.58)","(26.0, 40.0, 38.7)","(6.0, 8.0, 7.720000000000001)","(20.0, 40.0, 38.22222222222222)","(8.5, 17.0, 16.375)","(6.0, 8.4, 8.16)","(2.4, 2.62, 2.5945454545454547)"
14-12-2022 18:53:39.883328,"(6.0, 9.0, 8.854545454545454)","(6.0, 7.6, 7.58)","(26.0, 40.0, 38.7)","(6.0, 9.0, 8.045454545454545)","(20.0, 40.0, 41.5625)","(8.5, 17.0, 16.75)","(6.0, 8.2, 8.155555555555555)","(2.4, 2.62, 2.526666666666667)"
14-12-2022 18:53:41.126531,"(6.0, 8.6, 8.581818181818182)","(6.0, 7.6, 7.583333333333333)","(26.0, 40.0, 38.7)","(6.0, 9.0, 7.88235294117647)","(20.0, 50.0, 42.064516129032256)","(8.5, 17.5, 17.0)","(6.0, 8.2, 8.155555555555555)","(2.4, 2.58, 2.54)"
14-12-2022 18:53:42.288195,"(6.0, 8.6, 8.581818181818182)","(6.0, 7.6, 7.583333333333333)","(26.0, 40.0, 38.7)","(6.0, 8.8, 8.02)","(20.0, 48.0, 40.92307692307692)","(8.5, 17.5, 17.0)","(6.0, 8.2, 8.155555555555555)","(2.4, 2.58, 2.5446153846153847)"
14-12-2022 18:53:43.556579,"(6.0, 8.6, 8.581818181818182)","(6.0, 7.6, 7.583333333333333)","(26.0, 40.0, 38.7)","(6.0, 8.8, 7.88235294117647)","(20.0, 48.0, 40.92307692307692)","(8.5, 17.5, 17.0)","(6.0, 8.2, 8.155555555555555)","(2.4, 2.6, 2.5446153846153847)"
14-12-2022 18:53:44.804651,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.583333333333333)","(26.0, 40.0, 38.7)","(6.0, 8.8, 7.88235294117647)","(20.0, 48.0, 42.064516129032256)","(8.5, 17.5, 17.0)","(6.0, 8.2, 8.345454545454546)","(2.4, 2.6, 2.548)"
14-12-2022 18:53:45.958905,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.8, 7.88235294117647)","(21.0, 48.0, 40.92307692307692)","(9.0, 17.5, 17.0)","(6.0, 8.4, 8.377777777777778)","(2.4, 2.56, 2.548)"
14-12-2022 18:53:47.128680,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.8, 7.88235294117647)","(21.0, 48.0, 40.92307692307692)","(9.0, 17.5, 17.0)","(6.0, 8.4, 8.377777777777778)","(2.4, 2.56, 2.548)"
14-12-2022 18:53:48.298715,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.8, 7.88235294117647)","(21.0, 48.0, 42.064516129032256)","(9.0, 17.5, 17.0)","(6.0, 8.4, 8.377777777777778)","(2.4, 2.56, 2.548)"
14-12-2022 18:53:49.439595,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.8, 7.88235294117647)","(21.0, 48.0, 42.064516129032256)","(9.0, 17.5, 17.0)","(6.0, 8.4, 8.555555555555555)","(2.4, 2.56, 2.5410526315789475)"
14-12-2022 18:53:50.551699,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.8, 7.88235294117647)","(21.0, 48.0, 40.92307692307692)","(9.0, 17.5, 17.0)","(6.0, 8.6, 8.542857142857143)","(2.4, 2.56, 2.5)"
14-12-2022 18:53:51.711061,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.8, 7.810526315789473)","(21.0, 48.0, 42.064516129032256)","(9.0, 17.5, 17.0)","(6.0, 8.6, 8.542857142857143)","(2.5, 2.56, 2.5)"
14-12-2022 18:53:52.898852,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.6, 7.810526315789473)","(20.0, 48.0, 42.064516129032256)","(8.0, 17.5, 17.0)","(6.0, 8.6, 8.5)","(2.45, 2.56, 2.485)"
14-12-2022 18:53:53.940460,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.6, 7.810526315789473)","(20.0, 48.0, 42.064516129032256)","(8.0, 17.5, 17.0)","(6.0, 8.6, 8.553846153846154)","(2.45, 2.56, 2.5272727272727273)"
14-12-2022 18:53:55.057706,"(6.0, 9.0, 8.84)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.4, 8.0)","(21.0, 48.0, 40.92307692307692)","(9.0, 17.5, 17.0)","(6.0, 8.8, 8.666666666666668)","(2.4, 2.56, 2.5272727272727273)"
14-12-2022 18:53:56.149123,"(6.0, 8.6, 8.542857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 40.0, 38.7)","(6.0, 8.4, 8.0)","(21.0, 48.0, 40.92307692307692)","(9.0, 17.5, 17.0)","(6.0, 8.8, 8.666666666666668)","(2.4, 2.56, 2.5272727272727273)"
14-12-2022 18:53:57.223293,"(6.0, 8.6, 8.542857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 34.666666666666664)","(6.0, 8.4, 7.846153846153846)","(21.0, 46.0, 44.8)","(9.0, 17.5, 17.0)","(6.0, 8.8, 8.685714285714287)","(2.4, 2.56, 2.5272727272727273)"
14-12-2022 18:53:58.346862,"(6.0, 8.6, 8.542857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 31.636363636363637)","(6.0, 8.4, 8.0)","(21.0, 46.0, 43.6)","(9.0, 17.5, 17.0)","(6.0, 8.8, 8.685714285714287)","(2.4, 2.56, 2.513846153846154)"
14-12-2022 18:53:59.594897,"(6.0, 9.0, 8.84)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 31.636363636363637)","(6.0, 8.4, 8.0)","(21.0, 46.0, 43.6)","(9.0, 17.5, 17.0)","(6.0, 8.8, 8.666666666666668)","(2.4, 2.56, 2.51)"
14-12-2022 18:54:00.791347,"(6.0, 9.0, 8.84)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 31.636363636363637)","(6.0, 8.4, 7.999999999999999)","(21.0, 46.0, 43.6)","(9.0, 17.5, 17.0)","(6.0, 8.8, 8.666666666666668)","(2.4, 2.54, 2.51)"
14-12-2022 18:54:01.967389,"(6.0, 9.0, 8.84)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 31.636363636363637)","(6.0, 8.2, 7.999999999999999)","(21.0, 46.0, 43.6)","(9.0, 17.5, 17.0)","(6.0, 8.8, 8.857142857142858)","(2.4, 2.54, 2.486666666666667)"
14-12-2022 18:54:03.144172,"(6.0, 9.0, 8.84)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 34.666666666666664)","(6.0, 8.2, 7.4)","(21.0, 46.0, 44.8)","(9.0, 17.5, 17.0)","(6.0, 9.0, 8.857142857142858)","(2.4, 2.5, 2.518181818181818)"
14-12-2022 18:54:04.342696,"(6.0, 9.0, 8.84)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 31.636363636363637)","(6.0, 8.2, 7.84)","(21.0, 46.0, 42.064516129032256)","(9.0, 17.5, 17.0)","(6.0, 9.0, 8.88888888888889)","(2.4, 2.54, 2.518181818181818)"
14-12-2022 18:54:05.550943,"(6.0, 9.0, 8.84)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 34.666666666666664)","(6.0, 8.0, 7.466666666666667)","(21.0, 48.0, 40.92307692307692)","(9.0, 17.5, 17.0)","(6.0, 9.0, 9.327272727272726)","(2.4, 2.54, 2.518181818181818)"
14-12-2022 18:54:06.685478,"(6.0, 8.6, 8.542857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 34.666666666666664)","(6.0, 8.0, 7.733333333333333)","(21.0, 48.0, 40.92307692307692)","(9.0, 17.5, 17.0)","(6.0, 9.6, 9.719999999999999)","(2.4, 2.54, 2.51)"
14-12-2022 18:54:07.837533,"(6.0, 8.6, 8.542857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 31.636363636363637)","(6.0, 8.0, 7.466666666666667)","(21.0, 48.0, 42.064516129032256)","(9.0, 17.5, 17.0)","(6.0, 10.5, 9.9)","(2.4, 2.54, 2.51)"
14-12-2022 18:54:08.997604,"(6.0, 8.6, 8.542857142857143)","(6.0, 7.6, 7.583333333333333)","(21.0, 38.0, 33.0)","(6.0, 8.0, 7.6571428571428575)","(21.0, 48.0, 40.92307692307692)","(9.0, 17.5, 17.0)","(6.0, 10.5, 10.357142857142858)","(2.4, 2.54, 2.4963636363636366)"
14-12-2022 18:54:10.115120,"(6.0, 9.0, 8.84)","(6.0, 7.6, 7.466666666666667)","(21.0, 38.0, 33.0)","(6.0, 8.0, 7.6571428571428575)","(21.0, 48.0, 40.92307692307692)","(9.0, 17.5, 16.944444444444443)","(6.0, 11.0, 10.033333333333333)","(2.4, 2.54, 2.48)"
14-12-2022 18:54:11.168185,"(6.0, 9.0, 8.733333333333333)","(6.0, 7.6, 7.581818181818181)","(21.0, 38.0, 34.666666666666664)","(6.0, 8.0, 7.4)","(21.0, 48.0, 39.096774193548384)","(9.0, 17.5, 17.82608695652174)","(6.0, 10.5, 10.15)","(2.4, 2.5, 2.518181818181818)"
14-12-2022 18:54:12.246336,"(6.0, 9.0, 8.733333333333333)","(6.0, 7.6, 7.5636363636363635)","(21.0, 38.0, 34.666666666666664)","(6.0, 8.0, 7.352380952380953)","(21.0, 48.0, 38.48275862068966)","(9.0, 18.0, 16.470588235294116)","(6.0, 10.5, 10.485714285714286)","(2.4, 2.54, 2.486666666666667)"
14-12-2022 18:54:13.324567,"(6.0, 9.0, 8.82857142857143)","(6.0, 7.6, 7.58)","(21.0, 38.0, 31.076923076923077)","(6.0, 8.0, 7.551724137931035)","(21.0, 48.0, 40.333333333333336)","(9.0, 17.5, 16.5625)","(6.0, 11.0, 10.200000000000001)","(2.4, 2.54, 2.473333333333333)"
14-12-2022 18:54:14.478766,"(6.0, 9.0, 8.781818181818181)","(6.0, 7.6, 7.574999999999999)","(21.0, 38.0, 34.666666666666664)","(6.0, 8.0, 7.52)","(21.0, 48.0, 40.333333333333336)","(9.0, 17.5, 16.875)","(6.0, 11.0, 10.485714285714286)","(2.35, 2.54, 2.492)"
14-12-2022 18:54:15.581789,"(6.0, 9.0, 8.733333333333334)","(6.0, 7.6, 7.58)","(21.0, 38.0, 34.666666666666664)","(6.0, 7.8, 7.52)","(21.0, 48.0, 40.333333333333336)","(9.0, 17.5, 16.166666666666668)","(6.0, 11.0, 10.485714285714286)","(2.35, 2.54, 2.492)"
14-12-2022 18:54:16.780535,"(6.0, 8.8, 8.48)","(6.0, 7.6, 7.58)","(21.0, 38.0, 35.4)","(6.0, 7.8, 7.68)","(21.0, 48.0, 40.333333333333336)","(9.0, 17.5, 16.642857142857142)","(6.0, 11.0, 10.146666666666667)","(2.35, 2.54, 2.492)"
14-12-2022 18:54:17.976173,"(6.0, 9.0, 8.428571428571429)","(6.0, 7.6, 7.58)","(21.0, 36.0, 35.4)","(6.0, 7.8, 7.68)","(21.0, 48.0, 40.333333333333336)","(9.0, 17.5, 16.323529411764707)","(6.0, 11.0, 10.52)","(2.35, 2.54, 2.492)"
14-12-2022 18:54:19.102831,"(6.0, 9.0, 8.428571428571429)","(6.0, 7.6, 7.58)","(21.0, 36.0, 35.75)","(6.0, 7.8, 7.52)","(21.0, 48.0, 40.333333333333336)","(9.0, 17.5, 16.184210526315788)","(6.0, 11.0, 10.75)","(2.35, 2.54, 2.477777777777778)"
14-12-2022 18:54:20.209463,"(6.0, 9.0, 8.666666666666666)","(6.0, 7.6, 7.58)","(21.0, 40.0, 37.42857142857143)","(6.0, 7.8, 7.68)","(21.0, 48.0, 41.145833333333336)","(9.0, 17.5, 16.607142857142858)","(6.0, 11.0, 9.933333333333334)","(2.35, 2.5, 2.4775)"
14-12-2022 18:54:21.354861,"(6.0, 9.0, 8.625)","(6.0, 7.6, 7.58)","(21.0, 42.0, 38.57142857142857)","(6.0, 7.8, 7.68)","(21.0, 55.0, 41.145833333333336)","(9.0, 17.5, 16.184210526315788)","(6.0, 11.0, 10.314285714285715)","(2.35, 2.5, 2.4833333333333334)"
14-12-2022 18:54:22.525048,"(6.0, 9.0, 8.25)","(6.0, 7.6, 7.58)","(21.0, 42.0, 38.57142857142857)","(6.0, 7.8, 7.52)","(21.0, 55.0, 41.145833333333336)","(9.0, 17.5, 16.184210526315788)","(6.0, 11.0, 10.314285714285715)","(2.35, 2.5, 2.4833333333333334)"
14-12-2022 18:54:23.521012,"(6.0, 8.8, 8.4)","(6.0, 7.6, 7.58)","(21.0, 42.0, 38.57142857142857)","(6.0, 7.8, 7.52)","(21.0, 50.0, 40.333333333333336)","(9.0, 17.5, 16.184210526315788)","(6.0, 11.0, 10.314285714285715)","(2.35, 2.5, 2.4833333333333334)"
14-12-2022 18:54:24.536413,"(6.0, 8.8, 8.4)","(6.0, 7.6, 7.574999999999999)","(21.0, 42.0, 36.90909090909091)","(6.0, 7.8, 7.3297297297297295)","(21.0, 50.0, 39.791666666666664)","(9.0, 17.5, 16.125)","(6.0, 11.0, 9.542222222222222)","(2.35, 2.5, 2.4833333333333334)"
14-12-2022 18:54:25.681088,"(6.0, 9.0, 8.672727272727272)","(6.0, 8.0, 7.856)","(21.0, 42.0, 38.0)","(6.0, 7.6, 7.333333333333333)","(21.0, 48.0, 44.666666666666664)","(9.0, 17.5, 15.9)","(6.0, 11.0, 9.95)","(2.35, 2.52, 2.48)"
14-12-2022 18:54:26.742115,"(6.0, 9.0, 8.571428571428571)","(6.0, 8.0, 7.845161290322581)","(21.0, 42.0, 38.0)","(6.0, 7.6, 7.333333333333333)","(21.0, 48.0, 44.666666666666664)","(9.0, 17.5, 15.9)","(6.0, 10.5, 9.95)","(2.35, 2.52, 2.48)"
14-12-2022 18:54:27.972161,"(6.0, 9.0, 8.571428571428571)","(6.0, 8.0, 7.771428571428571)","(21.0, 42.0, 38.0)","(6.0, 7.6, 7.4714285714285715)","(21.0, 48.0, 43.09090909090909)","(9.0, 17.0, 16.5)","(6.0, 10.5, 10.05)","(2.35, 2.52, 2.48)"
14-12-2022 18:54:29.197783,"(6.0, 9.0, 8.727272727272727)","(6.0, 8.0, 7.771428571428571)","(21.0, 42.0, 38.0)","(6.0, 7.6, 7.083720930232558)","(21.0, 48.0, 44.7)","(9.0, 17.0, 16.058823529411764)","(6.0, 10.5, 9.512820512820513)","(2.35, 2.52, 2.470666666666667)"
14-12-2022 18:54:30.379759,"(6.0, 9.0, 8.892857142857142)","(6.0, 8.0, 7.961904761904762)","(21.0, 42.0, 38.0)","(6.0, 7.6, 6.883333333333333)","(21.0, 48.0, 44.7)","(9.0, 17.0, 16.058823529411764)","(6.0, 10.5, 9.88)","(2.35, 2.54, 2.470666666666667)"
14-12-2022 18:54:31.531505,"(6.0, 9.0, 8.88888888888889)","(6.0, 8.0, 7.961904761904762)","(21.0, 42.0, 38.0)","(6.0, 7.6, 6.883333333333333)","(21.0, 48.0, 44.4)","(9.0, 17.0, 16.5)","(6.0, 10.0, 9.62857142857143)","(2.35, 2.54, 2.470666666666667)"
14-12-2022 18:54:32.708391,"(6.0, 9.0, 8.88888888888889)","(6.0, 8.0, 7.961904761904762)","(21.0, 42.0, 38.0)","(6.0, 7.6, 7.072727272727272)","(21.0, 48.0, 44.4)","(9.0, 17.0, 16.5)","(6.0, 9.8, 9.62857142857143)","(2.35, 2.54, 2.5258823529411765)"
