,Paddy Hayze,Capacitor,Striking Stare,Be The Best,Atomic Len,Vibranium,Nomad Road
06-01-2023 12:58:09.037346,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:10.138695,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:11.279196,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:12.527558,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:13.643832,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:14.733046,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:16.024765,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:17.220774,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:18.562949,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:19.683630,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:20.830240,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:22.033101,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:23.171903,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:24.263670,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:25.389285,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:26.403222,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:27.385721,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:28.473522,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:29.523673,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:30.646698,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:31.771002,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:32.810845,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:33.894745,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:34.912691,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:35.878215,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:36.922197,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:37.941547,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 23.090909090909093)","(18.0, 60.0, 28.727272727272727)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 26.3125)"
06-01-2023 12:58:39.020291,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 26.3125)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:40.141766,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:41.226249,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:42.365546,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:43.498727,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:44.611339,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:45.691503,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:46.785287,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:47.864679,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:48.853726,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:49.843315,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:50.810649,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 4.807142857142857)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:51.762479,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:52.816515,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:53.845829,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:54.837614,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:55.902020,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:56.969576,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:57.912925,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:58.927329,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:58:59.934425,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:00.892966,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:01.911583,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:02.900502,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:03.903840,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:04.923488,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:05.926924,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:06.938399,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:08.034497,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:08.988581,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:09.909298,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:10.833714,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:11.768788,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:12.841113,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:13.958727,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:15.028949,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:16.116274,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:17.175839,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:18.224866,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:19.342798,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:20.358245,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:21.428219,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:22.432271,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:23.439684,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:24.388109,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:25.347343,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:26.362241,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:27.627802,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:28.617141,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 40.48275862068965)"
06-01-2023 12:59:29.803350,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 40.285714285714285)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:30.975014,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:31.989647,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:32.979921,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:34.022606,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:35.018871,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:36.014234,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:36.996716,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:38.009566,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:39.055502,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:40.068840,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:41.023023,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:42.039446,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.2800000000000002)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
06-01-2023 12:59:43.038086,"(2.35, 3.95, 2.4224324324324322)","(15.0, 46.0, 33.69230769230769)","(18.0, 60.0, 40.22727272727273)","(4.6, 8.8, 6.470833333333333)","(2.2, 3.0, 2.242105263157895)","(81.0, 610.0, 340.0)","(15.0, 46.0, 33.69230769230769)"
