,Dasha Tullamore,Burnt Brother,Phantom Jasper,Stormy Paradise,Sunset Charlie,Kingsbrae Archie,Liar For Hire,Dixie Kath
15-12-2022 13:11:42.699032,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 2.98, 2.840869565217391)","(4.4, 5.9, 5.781818181818182)","(26.0, 65.0, 60.30434782608695)","(19.0, 40.0, 34.666666666666664)","(6.0, 7.8, 7.258333333333333)","(2.8, 4.0, 3.840909090909091)"
15-12-2022 13:11:43.858404,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 2.98, 2.8674999999999997)","(4.4, 5.9, 5.781818181818182)","(26.0, 65.0, 60.30434782608695)","(19.0, 40.0, 34.666666666666664)","(6.0, 7.8, 7.258333333333333)","(2.8, 4.0, 3.8076923076923075)"
15-12-2022 13:11:44.994452,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 2.98, 2.8674999999999997)","(4.4, 5.9, 5.781818181818182)","(26.0, 65.0, 58.75)","(19.0, 40.0, 34.82352941176471)","(6.0, 7.8, 7.258333333333333)","(2.8, 4.0, 3.926470588235294)"
15-12-2022 13:11:46.151055,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 2.98, 2.8674999999999997)","(4.4, 5.9, 5.781818181818182)","(26.0, 65.0, 58.75)","(19.0, 40.0, 34.82352941176471)","(6.0, 7.8, 7.258333333333333)","(2.8, 4.0, 3.95)"
15-12-2022 13:11:47.427568,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 2.98, 2.88625)","(4.4, 5.9, 5.7555555555555555)","(26.0, 65.0, 58.75)","(19.0, 40.0, 32.666666666666664)","(6.0, 7.8, 7.428571428571429)","(2.8, 4.0, 3.954081632653061)"
15-12-2022 13:11:48.573394,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 2.98, 2.88)","(4.4, 5.9, 5.781818181818182)","(26.0, 65.0, 58.75)","(19.0, 40.0, 34.13333333333333)","(6.0, 7.8, 7.428571428571429)","(2.8, 4.0, 3.954081632653061)"
15-12-2022 13:11:49.683573,"(81.0, 570.0, 407.5)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.0, 2.876470588235294)","(4.4, 5.8, 5.707692307692308)","(26.0, 65.0, 61.15384615384615)","(19.0, 40.0, 34.666666666666664)","(6.0, 7.8, 7.447058823529412)","(2.8, 4.0, 3.954081632653061)"
15-12-2022 13:11:50.802790,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.879)","(4.4, 5.8, 5.65)","(26.0, 65.0, 61.15384615384615)","(19.0, 40.0, 32.0)","(6.0, 7.8, 7.3999999999999995)","(2.8, 4.0, 3.954081632653061)"
15-12-2022 13:11:51.893697,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.879)","(4.4, 5.8, 5.55)","(26.0, 65.0, 61.15384615384615)","(19.0, 40.0, 34.666666666666664)","(6.0, 7.8, 7.3999999999999995)","(2.8, 4.0, 3.954081632653061)"
15-12-2022 13:11:52.918786,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.9078947368421053)","(4.4, 5.8, 5.55)","(26.0, 65.0, 61.15384615384615)","(19.0, 40.0, 32.0)","(6.0, 7.8, 7.3999999999999995)","(2.8, 4.0, 3.9130434782608696)"
15-12-2022 13:11:54.017562,"(81.0, 570.0, 428.7837837837838)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.9078947368421053)","(4.4, 5.8, 5.584615384615384)","(26.0, 65.0, 61.15384615384615)","(19.0, 40.0, 34.666666666666664)","(6.0, 7.8, 7.3999999999999995)","(2.8, 4.0, 3.935483870967742)"
15-12-2022 13:11:55.194326,"(81.0, 570.0, 428.7837837837838)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.9078947368421053)","(4.4, 5.8, 5.666666666666667)","(26.0, 65.0, 61.15384615384615)","(20.0, 40.0, 32.0)","(6.0, 7.8, 7.3999999999999995)","(2.8, 4.0, 3.935483870967742)"
15-12-2022 13:11:56.416872,"(81.0, 570.0, 428.7837837837838)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.926842105263158)","(4.4, 5.8, 5.584615384615384)","(26.0, 65.0, 61.15384615384615)","(20.0, 40.0, 32.0)","(6.0, 7.8, 7.447058823529412)","(2.8, 4.0, 3.935483870967742)"
15-12-2022 13:11:57.629331,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.926842105263158)","(4.4, 5.8, 5.666666666666667)","(26.0, 65.0, 61.15384615384615)","(20.0, 40.0, 34.666666666666664)","(6.0, 7.8, 7.447058823529412)","(2.8, 4.0, 3.935483870967742)"
15-12-2022 13:11:58.811946,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.926842105263158)","(4.4, 5.8, 5.5)","(26.0, 65.0, 61.15384615384615)","(20.0, 40.0, 34.0)","(6.0, 7.8, 7.447058823529412)","(2.8, 4.0, 3.935483870967742)"
15-12-2022 13:11:59.976589,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.926842105263158)","(4.4, 5.8, 5.584615384615384)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.447058823529412)","(2.8, 4.0, 3.935483870967742)"
15-12-2022 13:12:01.184726,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 51.875)","(2.6, 3.05, 2.9286666666666665)","(4.4, 5.8, 5.666666666666667)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.447058823529412)","(2.8, 4.0, 3.935483870967742)"
15-12-2022 13:12:02.332394,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.9099999999999997)","(4.4, 5.8, 5.4363636363636365)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.447058823529412)","(2.8, 4.0, 3.935483870967742)"
15-12-2022 13:12:03.314436,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.9099999999999997)","(4.4, 5.8, 5.4363636363636365)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.447058823529412)","(2.8, 4.0, 3.935483870967742)"
15-12-2022 13:12:04.402337,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.05, 2.9099999999999997)","(4.4, 5.8, 5.5)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.428571428571429)","(2.8, 4.0, 3.887179487179487)"
15-12-2022 13:12:05.452752,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.0, 2.90625)","(4.4, 5.8, 5.584615384615384)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.327272727272727)","(2.8, 4.0, 3.887179487179487)"
15-12-2022 13:12:06.603934,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.0, 2.90625)","(4.4, 5.8, 5.584615384615384)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.327272727272727)","(2.8, 4.0, 3.896969696969697)"
15-12-2022 13:12:07.718626,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 57.38095238095238)","(2.6, 3.0, 2.90625)","(4.2, 5.8, 5.666666666666667)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.327272727272727)","(2.8, 3.95, 3.896969696969697)"
15-12-2022 13:12:08.884402,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.0, 2.90625)","(4.2, 5.8, 5.6909090909090905)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.327272727272727)","(2.8, 3.95, 3.896969696969697)"
15-12-2022 13:12:09.979769,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.0, 2.8941176470588235)","(4.2, 5.8, 5.6)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.327272727272727)","(2.8, 3.95, 3.896969696969697)"
15-12-2022 13:12:11.073895,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.0, 2.893333333333333)","(4.2, 5.8, 5.68)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.36)","(2.8, 3.95, 3.896969696969697)"
15-12-2022 13:12:12.098662,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.0, 2.893333333333333)","(4.2, 5.8, 5.68)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.36)","(2.8, 3.95, 3.896969696969697)"
15-12-2022 13:12:13.175519,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.0, 2.90625)","(4.2, 5.8, 5.68)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.36)","(2.8, 3.95, 3.9609756097560975)"
15-12-2022 13:12:14.278238,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.0, 2.893333333333333)","(4.2, 5.8, 5.68)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.36)","(2.8, 4.0, 3.95)"
15-12-2022 13:12:15.444075,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.0, 2.90625)","(4.2, 5.8, 5.564705882352941)","(26.0, 65.0, 61.15384615384615)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.36)","(2.8, 4.0, 3.95)"
15-12-2022 13:12:16.644025,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.0, 2.9470588235294115)","(4.2, 5.8, 5.584615384615384)","(26.0, 65.0, 56.63636363636364)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.36)","(2.8, 4.0, 3.965)"
15-12-2022 13:12:17.883140,"(81.0, 570.0, 411.66666666666663)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.0, 2.9078947368421053)","(4.2, 5.8, 5.45)","(26.0, 65.0, 49.666666666666664)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.533333333333333)","(2.8, 4.0, 3.9941176470588236)"
15-12-2022 13:12:19.102218,"(81.0, 570.0, 152.14285714285714)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.05, 2.9499999999999997)","(4.2, 5.8, 5.45)","(26.0, 65.0, 53.5)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.8, 7.916666666666667)","(2.8, 4.0, 3.970731707317073)"
15-12-2022 13:12:20.341552,"(81.0, 570.0, 152.14285714285714)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.05, 2.9499999999999997)","(4.2, 5.8, 5.55)","(26.0, 65.0, 59.25)","(20.0, 38.0, 34.689655172413794)","(6.0, 8.0, 7.916666666666667)","(2.8, 4.0, 3.970731707317073)"
15-12-2022 13:12:21.547112,"(81.0, 570.0, 152.14285714285714)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.05, 2.93125)","(4.2, 5.8, 5.492307692307692)","(26.0, 65.0, 61.0)","(20.0, 38.0, 34.689655172413794)","(6.0, 8.0, 7.55)","(2.8, 4.0, 3.976923076923077)"
15-12-2022 13:12:22.773683,"(81.0, 570.0, 152.14285714285714)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.05, 2.9265)","(4.2, 5.8, 5.5200000000000005)","(26.0, 65.0, 61.0)","(20.0, 38.0, 34.689655172413794)","(6.0, 8.0, 7.323529411764706)","(2.8, 4.0, 3.5972440944881887)"
15-12-2022 13:12:23.931041,"(81.0, 570.0, 152.14285714285714)","(26.0, 75.0, 59.421052631578945)","(2.6, 3.05, 2.9265)","(4.2, 5.8, 5.5200000000000005)","(26.0, 65.0, 61.0)","(20.0, 38.0, 34.689655172413794)","(6.0, 8.0, 7.323529411764706)","(2.8, 3.8, 3.5972440944881887)"
15-12-2022 13:12:25.052276,"(81.0, 570.0, 321.30434782608694)","(26.0, 75.0, 62.27272727272727)","(2.6, 3.05, 2.928125)","(4.2, 5.8, 5.584615384615384)","(26.0, 65.0, 61.0)","(20.0, 38.0, 34.689655172413794)","(6.0, 8.0, 7.323529411764706)","(2.8, 3.65, 3.642)"
15-12-2022 13:12:26.135027,"(81.0, 570.0, 252.22222222222223)","(26.0, 75.0, 62.27272727272727)","(2.6, 3.05, 2.928125)","(4.2, 5.8, 5.5)","(26.0, 65.0, 61.0)","(20.0, 38.0, 34.689655172413794)","(6.0, 8.0, 7.5)","(2.8, 3.65, 3.643333333333333)"
15-12-2022 13:12:27.186539,"(71.0, 570.0, 321.30434782608694)","(31.0, 75.0, 62.27272727272727)","(2.6, 3.05, 2.928125)","(4.4, 5.8, 5.55)","(26.0, 65.0, 61.0)","(20.0, 38.0, 34.689655172413794)","(6.0, 8.0, 7.518518518518518)","(2.9, 3.6, 3.5982758620689657)"
15-12-2022 13:12:28.309862,"(71.0, 570.0, 252.22222222222223)","(31.0, 75.0, 62.27272727272727)","(2.6, 3.05, 2.946875)","(4.4, 5.8, 5.55)","(26.0, 65.0, 61.0)","(20.0, 38.0, 34.857142857142854)","(6.0, 8.0, 7.333333333333334)","(2.9, 3.6, 3.6363636363636367)"
15-12-2022 13:12:29.454067,"(71.0, 570.0, 252.22222222222223)","(31.0, 75.0, 62.27272727272727)","(2.6, 3.1, 2.995)","(4.4, 5.8, 5.184615384615385)","(26.0, 65.0, 61.0)","(20.0, 38.0, 35.666666666666664)","(6.0, 7.4, 7.2)","(2.9, 3.7, 3.7458333333333336)"
15-12-2022 13:12:30.622433,"(71.0, 570.0, 321.30434782608694)","(31.0, 75.0, 45.3)","(2.6, 3.05, 2.9477272727272728)","(4.4, 5.8, 5.4799999999999995)","(26.0, 65.0, 61.0)","(20.0, 36.0, 34.689655172413794)","(6.0, 7.4, 7.2)","(2.9, 3.8, 3.7412429378531074)"
15-12-2022 13:12:31.739573,"(71.0, 570.0, 252.22222222222223)","(31.0, 75.0, 45.3)","(2.6, 3.05, 2.9477272727272728)","(4.4, 5.8, 5.4799999999999995)","(26.0, 65.0, 61.0)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.4, 7.230769230769231)","(2.8, 3.8, 3.7412429378531074)"
15-12-2022 13:12:32.855277,"(71.0, 570.0, 252.22222222222223)","(31.0, 75.0, 45.3)","(2.6, 3.05, 2.9477272727272728)","(4.4, 5.8, 5.524137931034483)","(26.0, 65.0, 63.849999999999994)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.4, 7.2)","(2.8, 3.8, 3.7289473684210526)"
15-12-2022 13:12:33.947531,"(71.0, 570.0, 350.0)","(31.0, 75.0, 46.125)","(2.6, 3.05, 2.9477272727272728)","(4.4, 5.8, 5.524137931034483)","(26.0, 65.0, 63.849999999999994)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.4, 7.28)","(2.8, 3.8, 3.742857142857143)"
15-12-2022 13:12:35.049301,"(81.0, 570.0, 287.1428571428571)","(31.0, 75.0, 46.125)","(2.6, 3.05, 2.9629166666666666)","(4.4, 5.8, 5.503703703703704)","(26.0, 65.0, 47.241379310344826)","(20.0, 38.0, 34.689655172413794)","(6.0, 7.4, 7.28)","(2.8, 3.8, 3.742857142857143)"
15-12-2022 13:12:36.198444,"(81.0, 570.0, 361.57894736842104)","(31.0, 75.0, 46.125)","(2.6, 3.05, 2.9125)","(4.4, 5.8, 5.503703703703704)","(26.0, 50.0, 47.241379310344826)","(20.0, 38.0, 34.857142857142854)","(6.0, 7.4, 7.28421052631579)","(2.8, 3.8, 3.742857142857143)"
15-12-2022 13:12:37.246006,"(81.0, 570.0, 287.1428571428571)","(31.0, 75.0, 46.125)","(2.6, 3.05, 2.909375)","(4.4, 5.8, 5.452173913043478)","(26.0, 50.0, 47.241379310344826)","(20.0, 36.0, 34.434782608695656)","(6.0, 7.4, 7.155102040816327)","(2.8, 3.8, 3.764705882352941)"
15-12-2022 13:12:38.344239,"(81.0, 470.0, 413.3333333333333)","(31.0, 55.0, 45.25)","(2.6, 3.05, 2.909375)","(4.4, 5.8, 5.452173913043478)","(26.0, 50.0, 47.241379310344826)","(20.0, 36.0, 34.63636363636363)","(6.0, 7.2, 7.151724137931034)","(2.8, 3.8, 3.770833333333333)"
15-12-2022 13:12:39.522653,"(81.0, 470.0, 439.0909090909091)","(31.0, 55.0, 48.5)","(2.6, 3.05, 3.0413793103448272)","(4.4, 5.0, 5.62)","(26.0, 50.0, 46.21052631578947)","(20.0, 36.0, 34.8)","(6.0, 7.2, 7.294117647058823)","(2.8, 3.8, 3.9739583333333335)"
15-12-2022 13:12:40.690418,"(81.0, 470.0, 413.3333333333333)","(31.0, 55.0, 53.470588235294116)","(2.6, 3.05, 2.9072)","(4.4, 5.8, 5.4363636363636365)","(26.0, 50.0, 46.21052631578947)","(20.0, 38.0, 35.14285714285714)","(6.0, 7.4, 7.300000000000001)","(2.8, 4.0, 3.9739583333333335)"
15-12-2022 13:12:41.901767,"(81.0, 470.0, 413.3333333333333)","(31.0, 55.0, 53.631578947368425)","(2.6, 3.05, 2.9166666666666665)","(4.4, 5.8, 5.492307692307692)","(26.0, 50.0, 46.21052631578947)","(20.0, 38.0, 35.14285714285714)","(6.0, 7.4, 7.345454545454546)","(2.8, 4.0, 3.8965116279069765)"
15-12-2022 13:12:43.168218,"(81.0, 470.0, 439.0909090909091)","(31.0, 55.0, 55.05)","(2.6, 3.0, 2.888)","(4.4, 5.8, 5.492307692307692)","(26.0, 50.0, 46.21052631578947)","(20.0, 38.0, 35.14285714285714)","(6.0, 7.4, 7.366666666666667)","(2.8, 3.9, 3.8964285714285714)"
15-12-2022 13:12:44.425988,"(81.0, 470.0, 439.0909090909091)","(31.0, 70.0, 55.05)","(2.6, 3.0, 2.888)","(4.4, 5.8, 5.556521739130435)","(26.0, 50.0, 45.63636363636364)","(20.0, 38.0, 35.14285714285714)","(6.0, 7.4, 7.323076923076924)","(2.8, 3.9, 3.895945945945946)"
15-12-2022 13:12:45.657481,"(81.0, 470.0, 436.0)","(31.0, 70.0, 54.27906976744186)","(2.6, 3.0, 2.8857142857142857)","(4.4, 5.8, 5.64)","(26.0, 50.0, 45.63636363636364)","(20.0, 38.0, 35.14285714285714)","(6.0, 7.4, 7.316666666666667)","(2.8, 3.9, 3.94375)"
15-12-2022 13:12:46.848342,"(81.0, 470.0, 413.3333333333333)","(31.0, 55.0, 53.8421052631579)","(2.6, 3.0, 2.8857142857142857)","(4.4, 5.8, 5.64)","(26.0, 50.0, 45.63636363636364)","(20.0, 38.0, 35.14285714285714)","(6.0, 7.4, 7.316666666666667)","(2.8, 3.95, 3.94375)"
15-12-2022 13:12:48.057725,"(81.0, 470.0, 428.75)","(31.0, 55.0, 53.8421052631579)","(2.6, 3.0, 2.8857142857142857)","(4.4, 5.8, 5.64)","(26.0, 42.0, 38.15686274509804)","(20.0, 38.0, 35.14285714285714)","(6.0, 7.6, 7.55)","(2.8, 3.95, 3.9454545454545458)"
15-12-2022 13:12:49.272568,"(81.0, 470.0, 444.6153846153846)","(31.0, 55.0, 53.8421052631579)","(2.6, 3.0, 2.8852173913043475)","(4.4, 5.8, 5.651515151515151)","(26.0, 42.0, 37.25806451612903)","(20.0, 38.0, 35.14285714285714)","(6.0, 7.6, 7.375)","(2.8, 3.95, 3.947619047619048)"
15-12-2022 13:12:50.459859,"(81.0, 470.0, 444.6153846153846)","(31.0, 55.0, 53.8421052631579)","(2.6, 3.0, 2.8852173913043475)","(4.4, 5.8, 5.706666666666666)","(26.0, 42.0, 37.25806451612903)","(20.0, 38.0, 35.14285714285714)","(6.0, 7.4, 7.375)","(2.8, 3.95, 3.947619047619048)"
15-12-2022 13:12:51.529651,"(81.0, 460.0, 414.2857142857143)","(31.0, 55.0, 53.8421052631579)","(2.6, 3.0, 2.8852173913043475)","(4.4, 5.8, 5.706666666666666)","(26.0, 42.0, 37.25806451612903)","(20.0, 38.0, 29.060606060606062)","(6.0, 7.4, 7.375)","(2.8, 3.95, 3.9472222222222224)"
15-12-2022 13:12:52.540551,"(81.0, 460.0, 414.2857142857143)","(31.0, 70.0, 53.1)","(2.6, 3.0, 2.8852173913043475)","(4.4, 5.8, 5.706666666666666)","(26.0, 42.0, 36.93103448275862)","(20.0, 30.0, 29.03030303030303)","(6.0, 7.4, 7.36)","(2.8, 3.95, 4.04074074074074)"
15-12-2022 13:12:53.603012,"(81.0, 460.0, 414.2857142857143)","(31.0, 70.0, 53.1)","(2.6, 3.0, 2.8852173913043475)","(4.4, 5.8, 5.615384615384615)","(26.0, 42.0, 36.45283018867924)","(20.0, 30.0, 29.029411764705884)","(6.0, 7.4, 7.36)","(2.9, 4.1, 4.048148148148148)"
15-12-2022 13:12:54.749866,"(81.0, 460.0, 414.2857142857143)","(31.0, 70.0, 53.1)","(2.6, 3.0, 2.8852631578947365)","(4.4, 5.8, 5.246153846153846)","(26.0, 42.0, 38.0)","(20.0, 30.0, 28.2)","(6.0, 7.4, 7.090909090909091)","(2.9, 4.1, 4.078571428571428)"
15-12-2022 13:12:55.902314,"(81.0, 460.0, 353.33333333333337)","(31.0, 55.0, 52.10526315789474)","(2.6, 2.98, 2.8866666666666667)","(4.4, 5.4, 5.304166666666666)","(26.0, 40.0, 39.4)","(20.0, 29.0, 28.2)","(6.0, 7.2, 7.08)","(2.9, 4.1, 4.086363636363636)"
15-12-2022 13:12:57.063944,"(81.0, 460.0, 428.0)","(31.0, 55.0, 51.0)","(2.6, 3.0, 2.868235294117647)","(4.4, 5.4, 5.45)","(26.0, 40.0, 39.14285714285714)","(20.0, 29.0, 26.34285714285714)","(6.0, 7.2, 7.08)","(2.9, 4.1, 4.19)"
15-12-2022 13:12:58.264847,"(81.0, 460.0, 396.0)","(31.0, 55.0, 47.0)","(2.6, 3.0, 2.868235294117647)","(4.4, 5.7, 5.390909090909091)","(26.0, 40.0, 39.6)","(20.0, 30.0, 27.416666666666668)","(6.0, 7.2, 7.074074074074074)","(2.9, 4.2, 4.095833333333333)"
15-12-2022 13:12:59.340298,"(81.0, 440.0, 340.0)","(31.0, 55.0, 48.23076923076923)","(2.6, 2.96, 2.9314285714285715)","(4.4, 5.7, 5.390909090909091)","(26.0, 40.0, 39.6)","(20.0, 30.0, 27.416666666666668)","(6.0, 7.2, 7.083333333333333)","(2.9, 4.1, 4.096)"
15-12-2022 13:13:00.365043,"(81.0, 440.0, 262.72727272727275)","(31.0, 55.0, 51.333333333333336)","(2.6, 3.0, 2.95)","(4.4, 5.7, 5.593333333333334)","(26.0, 40.0, 39.6)","(20.0, 30.0, 27.176470588235293)","(6.0, 7.2, 7.083333333333333)","(2.9, 4.1, 4.096)"
15-12-2022 13:13:01.458627,"(81.0, 440.0, 290.0)","(31.0, 55.0, 50.76923076923077)","(2.6, 3.0, 2.901818181818182)","(4.4, 5.7, 5.593333333333334)","(26.0, 40.0, 39.6)","(20.0, 30.0, 27.333333333333332)","(6.0, 7.2, 7.083333333333333)","(2.9, 4.1, 4.096)"
15-12-2022 13:13:02.667925,"(81.0, 420.0, 210.0)","(31.0, 55.0, 50.416666666666664)","(2.6, 2.98, 2.9257142857142857)","(4.4, 5.7, 5.423076923076923)","(26.0, 40.0, 39.6)","(20.0, 30.0, 26.57142857142857)","(6.0, 7.2, 7.097674418604651)","(2.9, 3.9, 3.9363636363636365)"
15-12-2022 13:13:03.866312,"(81.0, 410.0, 252.5)","(31.0, 55.0, 49.28)","(2.6, 2.98, 2.9274999999999998)","(4.4, 5.7, 5.604)","(26.0, 40.0, 39.625)","(20.0, 29.0, 28.11111111111111)","(6.0, 7.2, 7.096551724137931)","(2.9, 3.95, 3.9506578947368425)"
15-12-2022 13:13:05.149412,"(81.0, 410.0, 179.41176470588235)","(31.0, 50.0, 47.27272727272727)","(2.6, 3.0, 2.984468085106383)","(4.4, 5.5, 5.400985221674877)","(26.0, 42.0, 35.88235294117647)","(20.0, 29.0, 26.3)","(6.0, 7.2, 6.894736842105263)","(2.9, 4.0, 3.9506578947368425)"
15-12-2022 13:13:06.349555,"(81.0, 410.0, 223.33333333333334)","(31.0, 50.0, 47.27272727272727)","(2.6, 3.05, 3.0005882352941176)","(4.4, 5.5, 5.314814814814815)","(26.0, 42.0, 35.791044776119406)","(20.0, 29.0, 26.3)","(6.0, 7.2, 6.940540540540541)","(2.9, 4.0, 3.9318181818181817)"
15-12-2022 13:13:07.544235,"(81.0, 410.0, 223.33333333333334)","(31.0, 50.0, 47.27272727272727)","(2.6, 3.05, 3.0005882352941176)","(4.4, 5.5, 5.314814814814815)","(26.0, 42.0, 36.885245901639344)","(20.0, 29.0, 26.3)","(6.0, 7.2, 6.923809523809524)","(2.9, 4.0, 3.950675675675676)"
15-12-2022 13:13:08.730636,"(91.0, 400.0, 207.14285714285714)","(31.0, 50.0, 47.0)","(2.6, 3.05, 3.0215625)","(4.4, 5.5, 5.312380952380952)","(31.0, 42.0, 39.4)","(20.0, 29.0, 26.6)","(6.0, 7.2, 6.827906976744186)","(3.0, 4.0, 3.9651162790697674)"
15-12-2022 13:13:09.843105,"(91.0, 390.0, 273.44827586206895)","(31.0, 50.0, 47.0)","(2.6, 3.05, 3.0215625)","(4.4, 5.5, 5.312380952380952)","(31.0, 40.0, 39.0)","(20.0, 29.0, 27.2)","(6.0, 7.2, 6.832432432432432)","(3.0, 4.0, 3.971830985915493)"
15-12-2022 13:13:10.910524,"(91.0, 390.0, 273.44827586206895)","(31.0, 50.0, 48.095238095238095)","(2.6, 3.05, 3.0045945945945944)","(4.4, 5.5, 5.312380952380952)","(31.0, 40.0, 39.45454545454545)","(20.0, 29.0, 27.2)","(6.0, 7.2, 6.832432432432432)","(3.0, 4.0, 3.984883720930233)"
15-12-2022 13:13:11.994898,"(81.0, 390.0, 273.44827586206895)","(31.0, 50.0, 48.095238095238095)","(2.6, 3.05, 2.9853846153846155)","(4.4, 5.5, 5.3125)","(31.0, 40.0, 35.935483870967744)","(20.0, 29.0, 25.8)","(6.0, 7.2, 6.844444444444444)","(3.0, 4.0, 3.959375)"
15-12-2022 13:13:13.135952,"(81.0, 390.0, 269.6296296296296)","(31.0, 50.0, 47.81818181818182)","(2.6, 3.05, 2.9941176470588236)","(4.4, 5.5, 5.315165876777251)","(31.0, 40.0, 36.76923076923077)","(20.0, 29.0, 25.523809523809526)","(6.0, 7.2, 6.873469387755102)","(3.0, 4.0, 3.969047619047619)"
15-12-2022 13:13:14.342105,"(81.0, 390.0, 216.66666666666669)","(31.0, 50.0, 47.81818181818182)","(2.6, 3.0, 3.0033333333333334)","(4.4, 5.5, 5.315165876777251)","(31.0, 40.0, 37.45454545454545)","(20.0, 27.0, 25.558139534883722)","(6.0, 7.2, 6.866666666666666)","(3.0, 4.0, 3.970731707317073)"
