,Quested Bale,Flying Redeemer,Fabs Wasabi,Break The Clouds,Miss Daisy Lee,Coppola Bale,Heavy Load,Lowick Bale
07-12-2022 18:53:11.390873,"(3.3, 4.0, 3.9333333333333336)","(2.5, 3.45, 3.4306451612903226)","(7.5, 8.2, 7.8)","(21.0, 50.0, 48.125)","(14.0, 50.0, 46.4)","(31.0, 80.0, 68.8)","(12.0, 18.5, 16.5)","(4.2, 5.3, 5.166666666666666)"
07-12-2022 18:53:12.633347,"(3.3, 4.0, 3.971875)","(2.5, 3.35, 3.3342105263157897)","(7.5, 8.2, 7.4)","(21.0, 46.0, 47.64705882352941)","(14.0, 48.0, 46.0)","(31.0, 80.0, 68.8)","(12.0, 18.5, 17.0)","(4.2, 5.3, 5.199999999999999)"
07-12-2022 18:53:13.785863,"(3.3, 4.0, 3.94375)","(2.5, 3.35, 3.29)","(7.5, 8.2, 7.4)","(21.0, 50.0, 47.64705882352941)","(14.0, 48.0, 45.0)","(31.0, 80.0, 68.8)","(12.0, 18.5, 16.5)","(4.2, 5.3, 5.199999999999999)"
07-12-2022 18:53:14.852070,"(3.3, 4.0, 3.9653846153846155)","(2.5, 3.35, 3.2774509803921568)","(7.5, 8.2, 7.879999999999999)","(21.0, 50.0, 47.64705882352941)","(14.0, 46.0, 45.0)","(31.0, 80.0, 68.8)","(12.0, 18.5, 16.5)","(4.2, 5.3, 5.166666666666666)"
07-12-2022 18:53:15.957320,"(3.3, 4.1, 3.939285714285714)","(2.5, 3.35, 3.2774509803921568)","(7.5, 8.2, 7.947368421052631)","(21.0, 50.0, 47.64705882352941)","(14.0, 46.0, 44.4)","(31.0, 80.0, 68.8)","(12.0, 18.5, 17.0)","(4.2, 5.3, 5.157692307692307)"
07-12-2022 18:53:17.053022,"(3.3, 4.1, 3.9448275862068964)","(2.5, 3.35, 3.2774509803921568)","(7.5, 8.2, 7.947368421052631)","(21.0, 50.0, 48.125)","(14.0, 46.0, 44.285714285714285)","(31.0, 80.0, 68.8)","(12.0, 18.5, 16.5)","(4.2, 5.4, 5.0181818181818185)"
07-12-2022 18:53:18.222738,"(3.3, 4.1, 3.9749999999999996)","(2.5, 3.3, 3.256818181818182)","(7.5, 8.2, 7.917647058823529)","(21.0, 50.0, 48.125)","(14.0, 46.0, 38.0)","(31.0, 80.0, 68.8)","(12.0, 18.5, 16.5)","(4.2, 5.4, 5.050000000000001)"
07-12-2022 18:53:19.345346,"(3.3, 4.1, 3.9)","(2.5, 3.25, 3.2466666666666666)","(7.5, 8.2, 7.917647058823529)","(21.0, 50.0, 47.22222222222222)","(14.0, 46.0, 44.666666666666664)","(31.0, 80.0, 68.8)","(12.0, 18.5, 17.120689655172413)","(4.2, 5.4, 5.151724137931034)"
07-12-2022 18:53:20.520202,"(3.3, 4.2, 4.0125)","(2.5, 3.25, 3.235)","(7.5, 8.2, 7.7555555555555555)","(21.0, 50.0, 47.22222222222222)","(14.0, 46.0, 43.0)","(31.0, 80.0, 68.8)","(12.0, 18.5, 17.083333333333332)","(4.2, 5.4, 5.151724137931034)"
07-12-2022 18:53:21.682347,"(3.3, 4.2, 4.004347826086956)","(2.5, 3.25, 3.2133333333333334)","(7.5, 8.2, 7.914285714285714)","(21.0, 50.0, 47.22222222222222)","(14.0, 46.0, 43.0)","(31.0, 80.0, 68.8)","(12.0, 18.5, 17.129032258064516)","(4.2, 5.4, 5.151724137931034)"
07-12-2022 18:53:22.929107,"(3.3, 4.2, 4.004347826086956)","(2.5, 3.25, 3.2115384615384617)","(7.5, 8.2, 7.372413793103449)","(21.0, 50.0, 47.22222222222222)","(14.0, 46.0, 42.666666666666664)","(31.0, 80.0, 68.8)","(12.0, 18.5, 17.129032258064516)","(4.2, 5.4, 5.151724137931034)"
07-12-2022 18:53:24.182397,"(3.3, 4.2, 4.123728813559322)","(2.5, 3.25, 3.2083333333333335)","(7.5, 8.2, 7.627586206896551)","(21.0, 50.0, 47.27272727272727)","(14.0, 44.0, 40.34782608695652)","(31.0, 80.0, 68.8)","(12.0, 18.5, 17.129032258064516)","(4.2, 5.4, 5.151724137931034)"
07-12-2022 18:53:25.392997,"(3.3, 4.3, 4.065217391304348)","(2.5, 3.25, 3.2083333333333335)","(7.5, 8.0, 7.627586206896551)","(21.0, 50.0, 48.125)","(14.0, 44.0, 40.22857142857143)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.5, 17.666666666666668)","(4.2, 5.4, 5.025)"
07-12-2022 18:53:26.683671,"(3.3, 4.3, 4.09)","(2.5, 3.25, 3.2083333333333335)","(7.5, 8.0, 7.627586206896551)","(21.0, 50.0, 48.125)","(14.0, 44.0, 35.8421052631579)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.5, 17.470588235294116)","(4.2, 5.4, 5.276470588235294)"
07-12-2022 18:53:27.885735,"(3.3, 4.3, 4.09)","(2.5, 3.25, 3.205223880597015)","(7.5, 8.0, 7.3)","(21.0, 50.0, 48.125)","(14.0, 44.0, 35.8421052631579)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.5, 17.470588235294116)","(4.2, 5.4, 5.26875)"
07-12-2022 18:53:29.125653,"(3.3, 4.3, 4.2384615384615385)","(2.5, 3.25, 3.205223880597015)","(7.5, 7.8, 7.3)","(21.0, 50.0, 48.125)","(14.0, 44.0, 35.8421052631579)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.5, 17.470588235294116)","(4.2, 5.4, 5.26875)"
07-12-2022 18:53:30.485818,"(3.2, 4.4, 4.270588235294118)","(2.6, 3.25, 3.1758620689655173)","(7.0, 7.6, 7.0)","(21.0, 50.0, 48.125)","(15.0, 44.0, 35.8421052631579)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.5, 17.45)","(4.2, 5.4, 5.26875)"
07-12-2022 18:53:31.732878,"(3.2, 4.4, 4.270588235294118)","(2.6, 3.25, 3.1758620689655173)","(7.0, 7.4, 7.208)","(21.0, 50.0, 48.125)","(15.0, 44.0, 35.8421052631579)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.5, 17.52777777777778)","(4.2, 5.4, 5.26875)"
07-12-2022 18:53:32.906991,"(3.2, 4.4, 4.285714285714286)","(2.6, 3.2, 3.1571428571428575)","(7.0, 7.4, 7.0636363636363635)","(21.0, 50.0, 49.5)","(15.0, 44.0, 35.62162162162162)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.5, 17.941176470588236)","(4.2, 5.4, 5.25)"
07-12-2022 18:53:34.095485,"(3.2, 4.4, 4.363636363636364)","(2.6, 3.2, 3.125)","(7.0, 7.2, 6.965217391304348)","(21.0, 50.0, 49.76923076923077)","(15.0, 44.0, 37.26315789473684)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.0, 17.0625)","(4.2, 5.4, 4.98125)"
07-12-2022 18:53:35.322176,"(3.2, 4.5, 4.35)","(2.6, 3.2, 3.1592307692307693)","(7.0, 7.2, 6.88235294117647)","(21.0, 50.0, 49.333333333333336)","(15.0, 44.0, 40.769230769230774)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.0, 17.210526315789473)","(4.2, 5.0, 4.994736842105263)"
07-12-2022 18:53:36.745079,"(3.2, 4.5, 4.4523809523809526)","(2.6, 3.2, 3.1592307692307693)","(7.0, 7.2, 6.88235294117647)","(21.0, 50.0, 49.333333333333336)","(15.0, 42.0, 33.333333333333336)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.0, 17.210526315789473)","(4.2, 5.1, 5.0625)"
07-12-2022 18:53:37.964660,"(3.2, 4.5, 4.4523809523809526)","(2.6, 3.2, 3.1592307692307693)","(7.0, 7.2, 6.75)","(21.0, 50.0, 49.63636363636364)","(15.0, 42.0, 37.04761904761905)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.0, 16.96551724137931)","(4.2, 5.2, 5.070588235294117)"
07-12-2022 18:53:39.295695,"(3.2, 4.5, 4.439285714285715)","(2.6, 3.2, 3.1509615384615386)","(7.0, 7.2, 6.88235294117647)","(21.0, 50.0, 49.857142857142854)","(15.0, 42.0, 31.333333333333332)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.0, 16.96551724137931)","(4.2, 5.2, 5.070588235294117)"
07-12-2022 18:53:40.632972,"(3.2, 4.6, 4.442105263157895)","(2.6, 3.2, 3.1509615384615386)","(7.0, 7.2, 7.0)","(21.0, 50.0, 49.333333333333336)","(15.0, 42.0, 31.333333333333332)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.0, 16.96551724137931)","(4.2, 5.2, 5.070588235294117)"
07-12-2022 18:53:42.018743,"(3.2, 4.6, 4.45)","(2.6, 3.15, 3.138709677419355)","(7.0, 7.4, 7.211764705882353)","(21.0, 50.0, 49.333333333333336)","(15.0, 42.0, 31.333333333333332)","(31.0, 80.0, 76.88888888888889)","(12.0, 18.0, 17.0625)","(4.2, 5.2, 5.016666666666667)"
07-12-2022 18:53:43.719558,"(3.2, 4.6, 4.470833333333333)","(2.6, 3.25, 3.192105263157895)","(7.0, 7.4, 7.066666666666666)","(21.0, 50.0, 49.84615384615385)","(15.0, 42.0, 31.333333333333332)","(31.0, 80.0, 76.88888888888889)","(12.0, 17.5, 17.26923076923077)","(4.2, 5.2, 5.0)"
07-12-2022 18:53:45.121430,"(3.2, 4.6, 4.5227272727272725)","(2.6, 3.25, 3.1847826086956523)","(7.0, 7.2, 7.15)","(21.0, 50.0, 65.2)","(15.0, 42.0, 30.363636363636363)","(31.0, 80.0, 78.61111111111111)","(12.0, 17.5, 18.0)","(4.2, 5.2, 5.138461538461538)"
07-12-2022 18:53:46.537536,"(3.2, 3.95, 3.916666666666667)","(2.6, 3.3, 3.2333333333333334)","(7.0, 7.2, 7.15)","(21.0, 70.0, 61.2)","(15.0, 42.0, 36.51428571428571)","(31.0, 80.0, 91.07843137254902)","(12.0, 18.5, 18.0)","(4.2, 5.3, 5.166666666666666)"
07-12-2022 18:53:47.911036,"(3.2, 3.95, 3.9038461538461537)","(2.6, 3.35, 3.2863636363636366)","(7.0, 7.2, 7.35)","(21.0, 70.0, 62.666666666666664)","(15.0, 42.0, 34.38095238095238)","(31.0, 95.0, 93.36956521739131)","(12.0, 18.5, 17.404255319148938)","(4.2, 5.4, 5.452941176470588)"
07-12-2022 18:53:49.167183,"(3.2, 3.95, 3.886842105263158)","(2.6, 3.15, 3.1026859504132234)","(7.0, 7.6, 7.35)","(21.0, 70.0, 59.37931034482759)","(15.0, 42.0, 35.6)","(31.0, 95.0, 91.93877551020408)","(12.0, 19.0, 18.23913043478261)","(4.2, 5.5, 5.425925925925926)"
07-12-2022 18:53:50.400318,"(3.2, 3.95, 3.8675)","(2.6, 3.15, 3.1196485623003194)","(7.0, 7.6, 7.314285714285714)","(21.0, 70.0, 59.37931034482759)","(15.0, 42.0, 35.6)","(31.0, 95.0, 93.95833333333334)","(12.0, 18.5, 18.26)","(4.2, 5.5, 5.58)"
07-12-2022 18:53:51.616927,"(3.2, 3.75, 3.7011986301369864)","(2.6, 3.15, 3.102558139534884)","(7.0, 7.6, 7.536842105263157)","(21.0, 70.0, 62.41379310344828)","(15.0, 42.0, 35.6)","(31.0, 95.0, 93.95833333333334)","(12.0, 18.5, 18.342105263157894)","(4.2, 5.7, 5.64)"
07-12-2022 18:53:52.808693,"(3.2, 3.75, 3.7017543859649122)","(2.6, 3.15, 3.096268656716418)","(7.0, 7.8, 7.515789473684211)","(21.0, 70.0, 66.1923076923077)","(15.0, 42.0, 38.125)","(31.0, 95.0, 93.64864864864865)","(12.0, 18.5, 18.342105263157894)","(4.2, 5.8, 5.65)"
07-12-2022 18:53:54.062711,"(3.2, 3.75, 3.652097902097902)","(2.6, 3.2, 3.146)","(7.0, 8.0, 7.905882352941177)","(21.0, 70.0, 65.95918367346938)","(15.0, 42.0, 38.125)","(31.0, 95.0, 90.1923076923077)","(12.0, 18.5, 18.404761904761905)","(4.2, 5.8, 5.711111111111111)"
07-12-2022 18:53:55.271138,"(3.2, 3.75, 3.70103305785124)","(2.6, 3.15, 3.0970588235294114)","(7.0, 8.0, 7.733333333333333)","(21.0, 70.0, 65.95918367346938)","(15.0, 42.0, 38.457142857142856)","(31.0, 95.0, 90.1923076923077)","(12.0, 18.5, 18.404761904761905)","(4.2, 5.8, 5.705882352941177)"
07-12-2022 18:53:56.516520,"(3.2, 3.75, 3.7033464566929135)","(2.6, 3.15, 3.0970588235294114)","(7.0, 8.0, 7.733333333333333)","(21.0, 70.0, 65.95918367346938)","(15.0, 42.0, 38.457142857142856)","(31.0, 95.0, 87.0)","(12.0, 18.5, 18.423076923076923)","(4.2, 5.9, 5.728571428571429)"
07-12-2022 18:53:57.733768,"(3.2, 3.75, 3.70103305785124)","(2.6, 3.15, 3.0970588235294114)","(7.0, 8.0, 7.771428571428571)","(21.0, 70.0, 65.95918367346938)","(15.0, 42.0, 38.457142857142856)","(31.0, 95.0, 87.0)","(12.0, 18.5, 18.423076923076923)","(4.2, 5.9, 5.728571428571429)"
07-12-2022 18:53:59.015723,"(3.2, 3.75, 3.70094696969697)","(2.6, 3.15, 3.0970588235294114)","(7.0, 8.0, 7.573333333333333)","(21.0, 70.0, 63.33333333333333)","(15.0, 42.0, 38.125)","(31.0, 95.0, 85.0)","(12.0, 18.5, 18.333333333333332)","(4.2, 5.9, 5.84)"
07-12-2022 18:54:00.384339,"(3.2, 3.75, 3.652264150943396)","(2.6, 3.15, 3.0970588235294114)","(7.0, 8.0, 7.68)","(21.0, 70.0, 66.17021276595744)","(15.0, 42.0, 38.457142857142856)","(31.0, 95.0, 85.0)","(12.0, 18.5, 18.333333333333332)","(4.2, 5.9, 5.84)"
07-12-2022 18:54:01.697150,"(3.2, 3.75, 3.6642384105960266)","(2.6, 3.15, 3.0919354838709676)","(7.0, 8.0, 7.68)","(21.0, 70.0, 66.72727272727272)","(15.0, 42.0, 38.457142857142856)","(31.0, 95.0, 89.35483870967741)","(12.0, 18.5, 18.333333333333332)","(4.2, 5.9, 5.800000000000001)"
07-12-2022 18:54:03.001781,"(3.2, 3.75, 3.6642384105960266)","(2.6, 3.15, 3.082)","(7.0, 8.0, 7.764705882352941)","(21.0, 70.0, 58.529411764705884)","(15.0, 42.0, 38.25)","(31.0, 95.0, 86.47058823529412)","(12.0, 18.5, 18.4375)","(4.2, 5.9, 5.709090909090909)"
07-12-2022 18:54:04.294613,"(3.2, 3.95, 3.8663461538461537)","(2.6, 3.2, 3.1227272727272726)","(7.0, 8.0, 7.6)","(21.0, 70.0, 60.714285714285715)","(15.0, 42.0, 38.25)","(31.0, 90.0, 86.0)","(12.0, 18.5, 18.363636363636363)","(4.2, 5.8, 5.4799999999999995)"
07-12-2022 18:54:05.544540,"(3.2, 4.0, 3.94375)","(2.6, 3.15, 3.1227272727272726)","(7.0, 8.0, 7.628571428571429)","(21.0, 70.0, 65.2439024390244)","(15.0, 42.0, 38.25)","(31.0, 90.0, 86.0)","(12.0, 18.5, 17.72222222222222)","(4.2, 5.6, 5.435294117647059)"
07-12-2022 18:54:06.871229,"(3.2, 4.0, 3.9692307692307693)","(2.6, 3.15, 3.080188679245283)","(7.0, 8.0, 7.628571428571429)","(21.0, 70.0, 66.17647058823529)","(15.0, 42.0, 38.57142857142857)","(31.0, 90.0, 84.54545454545455)","(12.0, 18.0, 17.72222222222222)","(4.2, 5.6, 5.457142857142857)"
07-12-2022 18:54:08.156680,"(3.2, 4.0, 3.9692307692307693)","(2.6, 3.15, 3.080188679245283)","(7.0, 8.0, 7.628571428571429)","(21.0, 70.0, 66.17647058823529)","(15.0, 42.0, 38.57142857142857)","(31.0, 90.0, 85.13513513513513)","(12.0, 18.0, 17.72222222222222)","(4.2, 5.6, 5.457142857142857)"
07-12-2022 18:54:09.387826,"(3.2, 4.0, 3.9692307692307693)","(2.6, 3.15, 3.080188679245283)","(7.0, 8.0, 7.664516129032258)","(21.0, 70.0, 67.12765957446808)","(15.0, 42.0, 38.25)","(31.0, 90.0, 77.42857142857143)","(12.0, 18.0, 17.11111111111111)","(4.2, 5.6, 5.411764705882353)"
07-12-2022 18:54:10.619752,"(3.2, 4.0, 3.911111111111111)","(2.6, 3.15, 3.0774509803921566)","(7.0, 8.0, 7.612903225806452)","(21.0, 70.0, 67.12765957446808)","(15.0, 42.0, 38.25)","(31.0, 90.0, 78.48484848484848)","(12.0, 18.0, 17.38888888888889)","(4.2, 5.6, 5.44)"
07-12-2022 18:54:11.894155,"(3.2, 4.0, 3.9466666666666668)","(2.6, 3.1, 3.0966666666666667)","(7.0, 8.0, 7.571428571428571)","(21.0, 70.0, 67.12765957446808)","(15.0, 42.0, 38.57142857142857)","(31.0, 90.0, 75.65217391304348)","(12.0, 18.0, 17.214285714285715)","(4.2, 5.6, 5.457142857142857)"
07-12-2022 18:54:13.108328,"(3.2, 4.0, 3.9368421052631577)","(2.6, 3.1, 3.0983333333333336)","(7.0, 8.0, 7.379310344827586)","(21.0, 70.0, 67.12765957446808)","(15.0, 42.0, 38.25)","(31.0, 90.0, 75.65217391304348)","(12.0, 18.0, 17.38888888888889)","(4.2, 5.6, 5.457142857142857)"
07-12-2022 18:54:14.302451,"(3.2, 4.1, 4.045833333333333)","(2.6, 3.1, 3.0623595505617978)","(7.0, 8.0, 7.379310344827586)","(21.0, 70.0, 67.12765957446808)","(15.0, 42.0, 38.12903225806452)","(31.0, 90.0, 75.75)","(12.0, 18.0, 17.35)","(4.2, 5.6, 5.485714285714286)"
07-12-2022 18:54:15.518004,"(3.3, 4.1, 4.055)","(2.7, 3.1, 3.0623595505617978)","(6.5, 7.6, 7.257142857142857)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 38.30769230769231)","(41.0, 90.0, 84.3)","(12.0, 17.5, 17.442307692307693)","(4.4, 5.6, 5.552380952380952)"
07-12-2022 18:54:16.768105,"(3.3, 4.2, 4.133333333333334)","(2.7, 3.1, 3.0625)","(6.5, 7.6, 7.2823529411764705)","(21.0, 70.0, 67.5925925925926)","(15.0, 42.0, 38.30769230769231)","(41.0, 90.0, 84.3)","(12.0, 17.5, 17.818181818181817)","(4.4, 5.6, 5.574358974358974)"
07-12-2022 18:54:18.044692,"(3.3, 4.2, 4.124444444444444)","(2.7, 3.1, 3.0625)","(6.5, 7.4, 7.225806451612904)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 38.12903225806452)","(41.0, 90.0, 84.3)","(12.0, 18.0, 17.72972972972973)","(4.4, 5.6, 5.561538461538461)"
07-12-2022 18:54:19.291852,"(3.3, 4.2, 4.082758620689655)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.4, 7.184)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 36.375)","(41.0, 90.0, 84.3)","(12.0, 18.0, 17.833333333333332)","(4.4, 5.6, 5.516666666666667)"
07-12-2022 18:54:20.530141,"(3.3, 4.2, 4.114999999999999)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.4, 7.184)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 34.131147540983605)","(41.0, 90.0, 84.3)","(12.0, 18.0, 17.842105263157894)","(4.4, 5.6, 5.516666666666667)"
07-12-2022 18:54:21.650780,"(3.3, 4.1, 4.054545454545455)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.4, 7.184)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 34.125)","(41.0, 90.0, 84.3)","(12.0, 18.0, 17.869565217391305)","(4.4, 5.6, 5.516666666666667)"
07-12-2022 18:54:22.782245,"(3.3, 4.1, 4.054545454545455)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.4, 7.184)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 34.125)","(41.0, 90.0, 84.3)","(12.0, 18.0, 17.869565217391305)","(4.4, 5.6, 5.516666666666667)"
07-12-2022 18:54:23.921025,"(3.3, 4.2, 4.129411764705883)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.4, 7.08235294117647)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 34.125)","(41.0, 90.0, 84.3)","(12.0, 18.0, 17.666666666666668)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 18:54:25.162953,"(3.3, 4.2, 4.147368421052632)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.2, 7.04)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 34.131147540983605)","(41.0, 90.0, 84.3)","(12.0, 18.0, 17.666666666666668)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 18:54:26.427357,"(3.3, 4.2, 4.171428571428572)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.2, 7.04)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 36.193548387096776)","(41.0, 90.0, 84.3)","(12.0, 18.0, 17.666666666666668)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 18:54:27.736777,"(3.3, 4.2, 4.171428571428572)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.2, 7.04)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 36.193548387096776)","(41.0, 90.0, 84.3)","(12.0, 18.0, 18.30909090909091)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:29.036151,"(3.3, 4.2, 4.1125)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.2, 7.04)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 36.193548387096776)","(41.0, 90.0, 84.3)","(12.0, 18.5, 17.73076923076923)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:30.259072,"(3.3, 4.1, 4.0811320754716975)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.2, 7.04)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 36.46153846153846)","(41.0, 90.0, 84.3)","(12.0, 18.5, 17.73076923076923)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:31.496329,"(3.3, 4.1, 4.0807692307692305)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.2, 7.04)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 36.46153846153846)","(41.0, 90.0, 84.3)","(12.0, 18.5, 18.0609756097561)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:32.648392,"(3.3, 4.1, 4.0807692307692305)","(2.7, 3.1, 3.0639240506329113)","(6.5, 7.2, 7.0476190476190474)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 36.193548387096776)","(41.0, 90.0, 84.3)","(12.0, 19.0, 18.0609756097561)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:33.915336,"(3.3, 4.1, 4.0807692307692305)","(2.7, 3.1, 3.0686813186813184)","(6.5, 7.2, 6.857142857142857)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 36.193548387096776)","(41.0, 90.0, 84.3)","(12.0, 19.0, 18.0609756097561)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 18:54:35.059126,"(3.3, 4.1, 4.083870967741936)","(2.7, 3.1, 3.0686813186813184)","(6.5, 7.2, 6.857142857142857)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 36.193548387096776)","(41.0, 90.0, 84.3)","(12.0, 19.0, 18.0609756097561)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 18:54:36.239757,"(3.3, 4.1, 4.0777777777777775)","(2.7, 3.1, 3.0706185567010307)","(6.5, 7.2, 6.947368421052632)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 34.131147540983605)","(41.0, 90.0, 84.3)","(12.0, 19.0, 18.0609756097561)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:37.394621,"(3.3, 4.1, 4.08)","(2.7, 3.1, 3.0706185567010307)","(6.5, 7.2, 6.947368421052632)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 34.131147540983605)","(41.0, 90.0, 84.3)","(12.0, 19.0, 18.0609756097561)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:38.583961,"(3.3, 4.1, 4.08)","(2.7, 3.1, 3.0706185567010307)","(6.5, 7.2, 6.857142857142857)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 34.131147540983605)","(41.0, 90.0, 84.3)","(12.0, 19.0, 18.0609756097561)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:39.763182,"(3.3, 4.1, 4.08)","(2.7, 3.1, 3.070918367346939)","(6.5, 7.2, 6.857142857142857)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 34.72727272727273)","(41.0, 90.0, 84.3)","(12.0, 19.0, 18.058139534883722)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:40.998473,"(3.3, 4.1, 4.08)","(2.7, 3.1, 3.068141592920354)","(6.5, 7.2, 6.947368421052632)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 35.333333333333336)","(41.0, 90.0, 84.3)","(12.0, 19.0, 18.058139534883722)","(4.4, 5.6, 5.5375)"
07-12-2022 18:54:42.170917,"(3.3, 4.1, 4.08)","(2.7, 3.1, 3.068141592920354)","(6.5, 7.2, 6.8533333333333335)","(21.0, 70.0, 68.24675324675324)","(15.0, 42.0, 35.333333333333336)","(41.0, 90.0, 82.875)","(12.0, 19.0, 18.058139534883722)","(4.4, 5.6, 5.62)"
07-12-2022 18:54:43.285337,"(3.3, 4.1, 4.0777777777777775)","(2.7, 3.1, 3.066355140186916)","(6.0, 7.2, 6.8533333333333335)","(26.0, 70.0, 68.24675324675324)","(17.0, 42.0, 35.333333333333336)","(41.0, 90.0, 82.32558139534883)","(12.0, 19.0, 18.058139534883722)","(4.4, 5.8, 5.581818181818182)"
07-12-2022 18:54:44.480314,"(3.3, 4.1, 4.078260869565217)","(2.7, 3.1, 3.0660550458715594)","(6.0, 7.2, 6.9399999999999995)","(26.0, 70.0, 68.24675324675324)","(17.0, 42.0, 35.333333333333336)","(41.0, 90.0, 82.32558139534883)","(12.0, 19.0, 18.058139534883722)","(4.4, 5.8, 5.581818181818182)"
07-12-2022 18:54:45.708910,"(3.3, 4.1, 4.078260869565217)","(2.7, 3.1, 3.0665094339622643)","(6.0, 7.2, 6.8533333333333335)","(26.0, 70.0, 67.03703703703704)","(17.0, 42.0, 35.23943661971831)","(41.0, 90.0, 82.32558139534883)","(12.0, 19.0, 18.058139534883722)","(4.4, 5.8, 5.581818181818182)"
07-12-2022 18:54:46.947607,"(3.3, 4.2, 4.135593220338984)","(2.7, 3.1, 3.066190476190476)","(6.0, 7.2, 6.8533333333333335)","(26.0, 70.0, 67.6470588235294)","(17.0, 42.0, 35.23943661971831)","(41.0, 90.0, 82.32558139534883)","(12.0, 19.0, 18.058139534883722)","(4.4, 5.8, 5.581818181818182)"
07-12-2022 18:54:48.170677,"(3.3, 4.2, 4.142857142857143)","(2.7, 3.1, 3.066190476190476)","(6.0, 7.2, 6.9399999999999995)","(26.0, 70.0, 69.65517241379311)","(17.0, 42.0, 35.23943661971831)","(41.0, 90.0, 82.32558139534883)","(12.0, 19.0, 18.058139534883722)","(4.4, 5.8, 5.581818181818182)"
07-12-2022 18:54:49.429517,"(3.3, 4.2, 4.142857142857143)","(2.7, 3.1, 3.066190476190476)","(6.0, 7.2, 6.9399999999999995)","(26.0, 70.0, 68.33333333333333)","(17.0, 42.0, 35.23943661971831)","(41.0, 90.0, 82.32558139534883)","(12.0, 19.0, 18.058139534883722)","(4.4, 5.8, 5.591304347826087)"
07-12-2022 18:54:50.846701,"(3.3, 4.2, 4.142857142857143)","(2.7, 3.1, 3.066190476190476)","(6.0, 7.2, 6.847058823529411)","(26.0, 70.0, 68.84615384615384)","(17.0, 42.0, 35.23943661971831)","(41.0, 90.0, 82.32558139534883)","(12.0, 19.0, 18.06896551724138)","(4.4, 5.8, 5.676923076923077)"
