,The Girls Have It,Lara Tiara,Rose Of Juliana,Krafty Boy,Chelseas Girl,Karinya Max,Kulani Courage,Preacher Quince,Limousine Cheeky
11-01-2023 19:38:02.286429,"(3.5, 6.0, 5.509090909090909)","(7.0, 8.8, 8.68)","(20.0, 30.0, 28.4)","(15.0, 25.0, 22.5)","(6.5, 9.6, 7.714285714285714)","(14.0, 24.0, 21.375)","(4.6, 5.0, 4.8)","(5.5, 7.2, 6.75)","(9.0, 13.0, 11.570175438596491)"
11-01-2023 19:38:03.401322,"(3.5, 6.0, 5.509090909090909)","(7.0, 8.8, 8.68)","(20.0, 30.0, 29.11111111111111)","(15.0, 25.0, 21.75)","(6.5, 9.0, 7.88)","(14.0, 24.0, 21.375)","(4.6, 5.0, 4.8)","(5.5, 7.2, 6.5625)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:04.509639,"(3.5, 6.0, 5.509090909090909)","(7.0, 9.0, 8.466666666666667)","(20.0, 30.0, 29.555555555555557)","(15.0, 25.0, 21.75)","(6.5, 9.0, 7.88)","(14.0, 24.0, 20.5)","(4.6, 5.0, 4.775)","(5.5, 7.8, 6.727272727272727)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:05.684950,"(3.5, 6.0, 5.266666666666667)","(7.0, 8.8, 8.68)","(20.0, 30.0, 29.555555555555557)","(15.0, 25.0, 21.75)","(6.5, 9.0, 7.76)","(14.0, 24.0, 20.5)","(4.6, 5.0, 4.775)","(5.5, 7.6, 6.727272727272727)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:06.883977,"(3.5, 5.8, 5.683333333333334)","(7.0, 8.8, 8.68)","(20.0, 30.0, 29.692307692307693)","(15.0, 25.0, 21.75)","(6.5, 8.8, 7.885714285714285)","(14.0, 24.0, 17.75)","(4.6, 5.0, 4.8)","(5.5, 7.6, 6.76)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:08.063626,"(3.5, 5.8, 5.449999999999999)","(7.0, 8.8, 8.3)","(20.0, 30.0, 29.555555555555557)","(15.0, 25.0, 21.75)","(6.5, 8.6, 7.8)","(14.0, 23.0, 18.5)","(4.6, 5.0, 4.777777777777778)","(5.5, 7.6, 7.0)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:09.285788,"(3.5, 5.8, 5.449999999999999)","(7.0, 8.8, 8.3)","(20.0, 30.0, 29.25)","(15.0, 25.0, 23.09090909090909)","(6.5, 8.6, 7.8)","(14.0, 21.0, 18.5)","(4.6, 5.0, 4.699999999999999)","(5.5, 7.6, 7.0)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:10.553554,"(3.5, 5.8, 5.45)","(7.0, 8.8, 8.3)","(20.0, 30.0, 29.666666666666668)","(15.0, 24.0, 22.0)","(6.5, 8.6, 7.828571428571428)","(14.0, 20.0, 17.75)","(4.6, 5.0, 4.699999999999999)","(5.5, 7.6, 7.0)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:11.742347,"(3.5, 5.7, 5.192307692307692)","(7.0, 8.6, 8.17142857142857)","(20.0, 30.0, 29.666666666666668)","(15.0, 24.0, 21.0)","(6.5, 8.4, 7.709090909090909)","(14.0, 19.5, 17.75)","(4.6, 5.0, 4.699999999999999)","(5.5, 7.6, 7.061538461538461)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:12.848005,"(3.5, 5.5, 5.192307692307692)","(7.0, 8.6, 8.17142857142857)","(20.0, 30.0, 29.666666666666668)","(15.0, 24.0, 21.0)","(6.5, 8.2, 7.88695652173913)","(14.0, 19.5, 17.75)","(4.6, 5.0, 4.699999999999999)","(5.5, 7.6, 7.061538461538461)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:13.985692,"(3.5, 5.5, 5.192307692307692)","(7.0, 8.8, 8.163636363636364)","(20.0, 30.0, 29.666666666666668)","(15.0, 24.0, 21.0)","(6.5, 8.2, 7.88695652173913)","(14.0, 19.5, 17.75)","(4.6, 5.0, 4.699999999999999)","(5.5, 7.6, 7.085714285714285)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:15.110114,"(3.5, 5.5, 5.192307692307692)","(7.0, 8.6, 8.28)","(20.0, 30.0, 26.666666666666668)","(15.0, 24.0, 21.0)","(6.5, 8.2, 7.88695652173913)","(14.0, 19.5, 17.346153846153847)","(4.6, 5.0, 4.699999999999999)","(5.5, 7.6, 6.909090909090909)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:16.261955,"(3.5, 5.5, 5.192307692307692)","(7.0, 8.6, 8.422222222222222)","(20.0, 30.0, 28.333333333333336)","(15.0, 24.0, 21.0)","(6.5, 8.2, 7.88695652173913)","(14.0, 23.0, 21.0)","(4.6, 5.0, 4.699999999999999)","(5.5, 7.8, 7.2727272727272725)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:17.623963,"(3.5, 5.5, 5.1923076923076925)","(7.0, 8.4, 8.325000000000001)","(20.0, 30.0, 21.11764705882353)","(15.0, 24.0, 17.157894736842106)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 17.285714285714285)","(4.6, 5.0, 4.699999999999999)","(5.5, 7.6, 7.171428571428571)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:18.985804,"(3.5, 5.4, 5.185714285714286)","(7.0, 8.4, 8.325000000000001)","(20.0, 27.0, 21.545454545454547)","(15.0, 18.5, 20.0)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.133333333333333)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:20.446798,"(3.5, 5.4, 5.266666666666667)","(7.0, 8.4, 8.325000000000001)","(20.0, 27.0, 21.545454545454547)","(15.0, 23.0, 19.916666666666668)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.8, 7.171428571428571)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:21.739647,"(3.5, 5.4, 5.355555555555556)","(7.0, 8.4, 8.325000000000001)","(20.0, 27.0, 21.545454545454547)","(15.0, 22.0, 19.333333333333332)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.171428571428571)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:22.963251,"(3.5, 5.5, 5.233333333333333)","(7.0, 8.4, 8.325000000000001)","(20.0, 27.0, 21.545454545454547)","(15.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.12)","(9.0, 12.0, 11.570175438596491)"
11-01-2023 19:38:24.173928,"(3.5, 5.5, 5.252380952380952)","(7.0, 8.4, 8.325000000000001)","(20.0, 27.0, 21.545454545454547)","(15.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:25.305842,"(3.5, 5.5, 5.252380952380952)","(7.0, 8.4, 8.325000000000001)","(20.0, 27.0, 21.545454545454547)","(15.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:26.390889,"(3.5, 5.5, 5.252380952380952)","(7.0, 8.4, 8.325000000000001)","(20.0, 27.0, 21.545454545454547)","(15.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:27.516768,"(3.5, 5.5, 5.252380952380952)","(7.0, 8.4, 8.325000000000001)","(20.0, 27.0, 21.545454545454547)","(15.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:28.561002,"(3.5, 5.5, 5.252380952380952)","(7.0, 8.8, 8.2375)","(21.0, 27.0, 21.545454545454547)","(15.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.857142857142857)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:29.601914,"(3.5, 5.5, 5.252380952380952)","(7.0, 8.6, 8.5)","(21.0, 27.0, 21.545454545454547)","(15.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.7846153846153845)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:30.674864,"(3.5, 5.5, 5.252380952380952)","(7.0, 8.6, 8.5)","(21.0, 27.0, 21.545454545454547)","(15.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.7846153846153845)","(14.0, 22.0, 19.0)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:31.763839,"(3.5, 5.5, 5.347058823529411)","(7.0, 8.6, 8.5)","(21.0, 27.0, 21.545454545454547)","(15.0, 21.0, 19.333333333333332)","(6.5, 8.2, 7.93)","(14.0, 22.0, 18.5625)","(4.6, 5.0, 4.85)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:32.839003,"(3.5, 5.5, 5.347058823529411)","(7.0, 8.6, 8.533333333333333)","(21.0, 27.0, 21.339622641509433)","(15.0, 21.0, 19.5)","(6.5, 8.2, 7.93)","(14.0, 22.0, 19.884615384615383)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:34.018188,"(3.5, 5.5, 5.347058823529411)","(7.0, 8.6, 8.48)","(21.0, 27.0, 21.339622641509433)","(15.0, 21.0, 19.5)","(6.5, 8.2, 7.93)","(14.0, 22.0, 19.884615384615383)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:35.180121,"(3.5, 5.5, 5.347058823529411)","(7.0, 8.6, 8.48)","(21.0, 27.0, 24.0)","(15.0, 20.0, 20.333333333333332)","(6.5, 8.2, 7.93)","(14.0, 22.0, 19.884615384615383)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:36.448738,"(3.5, 5.5, 5.347058823529411)","(7.0, 8.6, 8.2)","(21.0, 26.0, 24.0)","(15.0, 32.0, 19.2)","(6.5, 8.2, 7.93)","(14.0, 22.0, 19.884615384615383)","(4.6, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:37.987079,"(3.5, 5.5, 5.347058823529411)","(7.0, 8.6, 8.2)","(21.0, 26.0, 23.4)","(15.0, 30.0, 23.911764705882355)","(6.5, 8.2, 7.93)","(14.0, 22.0, 19.884615384615383)","(4.4, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:39.282046,"(3.5, 5.5, 5.347058823529411)","(7.0, 8.6, 8.23076923076923)","(21.0, 25.0, 22.8)","(15.0, 30.0, 23.911764705882355)","(6.5, 8.2, 7.93)","(14.0, 22.0, 19.884615384615383)","(4.4, 5.0, 4.8)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:40.591766,"(3.6, 5.5, 5.347058823529411)","(7.0, 8.6, 8.23076923076923)","(21.0, 24.0, 21.346153846153847)","(15.0, 30.0, 23.911764705882355)","(6.5, 8.2, 7.72)","(14.0, 22.0, 19.884615384615383)","(4.2, 5.0, 4.733333333333333)","(5.5, 7.6, 7.257142857142857)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:41.932250,"(3.6, 7.0, 5.778260869565218)","(7.0, 8.4, 8.25)","(21.0, 27.0, 21.346153846153847)","(15.0, 30.0, 23.911764705882355)","(6.5, 8.2, 7.336842105263158)","(14.0, 22.0, 19.884615384615383)","(4.2, 5.0, 4.699999999999999)","(5.5, 7.6, 7.266666666666667)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:43.179025,"(3.6, 6.4, 5.778260869565218)","(7.0, 8.4, 8.25)","(21.0, 27.0, 21.346153846153847)","(15.0, 30.0, 26.9)","(6.5, 7.6, 7.242857142857143)","(14.0, 22.0, 19.884615384615383)","(4.2, 5.0, 4.781818181818181)","(5.5, 7.8, 7.290909090909091)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:44.408098,"(3.6, 6.4, 5.72258064516129)","(7.0, 8.4, 8.25)","(21.0, 27.0, 21.346153846153847)","(15.0, 29.0, 25.3)","(6.5, 7.6, 7.542857142857143)","(14.0, 22.0, 19.884615384615383)","(4.2, 5.0, 4.781818181818181)","(5.5, 7.4, 7.352)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:45.601430,"(3.6, 6.0, 5.96)","(7.0, 8.4, 8.25)","(21.0, 27.0, 21.346153846153847)","(15.0, 27.0, 24.5)","(6.5, 9.6, 8.066666666666666)","(14.0, 22.0, 18.944444444444443)","(4.2, 5.0, 4.781818181818181)","(5.5, 7.4, 7.342857142857143)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:46.715955,"(3.6, 6.2, 5.881818181818182)","(7.0, 8.4, 8.25)","(21.0, 27.0, 21.346153846153847)","(15.0, 26.0, 24.5)","(6.5, 9.0, 7.942857142857143)","(14.0, 22.0, 18.944444444444443)","(4.2, 5.0, 4.76)","(5.5, 7.4, 7.342857142857143)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:47.789425,"(3.6, 6.2, 5.966666666666667)","(7.0, 8.4, 8.25)","(21.0, 27.0, 21.346153846153847)","(15.0, 25.0, 22.272727272727273)","(6.5, 8.8, 7.84)","(14.0, 22.0, 18.666666666666664)","(4.2, 5.0, 4.76)","(5.5, 7.4, 7.342857142857143)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:48.884185,"(3.6, 6.2, 5.771428571428571)","(7.0, 8.4, 8.25)","(21.0, 27.0, 21.346153846153847)","(15.0, 25.0, 22.272727272727273)","(6.5, 8.8, 7.84)","(14.0, 22.0, 19.142857142857142)","(4.2, 5.0, 4.76)","(5.5, 7.4, 7.342857142857143)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:50.039384,"(3.6, 6.2, 5.927272727272727)","(7.0, 8.4, 8.25)","(21.0, 27.0, 21.346153846153847)","(15.0, 25.0, 22.272727272727273)","(6.5, 8.8, 7.822222222222222)","(14.0, 21.0, 18.166666666666668)","(4.2, 5.0, 4.95)","(5.5, 7.4, 7.228571428571429)","(9.0, 12.0, 11.257575757575758)"
11-01-2023 19:38:51.169147,"(3.6, 6.2, 5.866666666666666)","(7.0, 8.6, 8.58421052631579)","(21.0, 27.0, 24.0)","(15.0, 25.0, 22.272727272727273)","(6.5, 8.6, 7.745454545454545)","(14.0, 20.0, 17.25)","(4.2, 5.0, 4.95)","(5.5, 7.4, 7.228571428571429)","(9.0, 12.0, 11.26984126984127)"
11-01-2023 19:38:52.392324,"(3.6, 6.2, 5.942857142857143)","(7.0, 8.4, 8.390243902439025)","(21.0, 26.0, 24.0)","(15.0, 25.0, 22.272727272727273)","(6.5, 8.4, 7.745454545454545)","(14.0, 20.0, 17.25)","(4.2, 5.0, 5.22)","(5.5, 7.4, 7.228571428571429)","(9.0, 12.0, 11.4375)"
11-01-2023 19:38:53.575565,"(3.6, 6.2, 5.942857142857143)","(7.0, 8.4, 8.390243902439025)","(21.0, 26.0, 24.0)","(15.0, 25.0, 22.272727272727273)","(6.5, 8.4, 8.113636363636363)","(14.0, 20.0, 17.25)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.228571428571429)","(9.0, 11.5, 11.4375)"
11-01-2023 19:38:54.787294,"(3.6, 6.2, 5.942857142857143)","(7.0, 8.4, 8.39090909090909)","(21.0, 26.0, 24.0)","(15.0, 25.0, 22.272727272727273)","(6.5, 8.4, 7.636363636363637)","(14.0, 20.0, 17.25)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.228571428571429)","(9.0, 11.5, 11.4375)"
11-01-2023 19:38:56.040621,"(3.6, 6.2, 6.130769230769231)","(7.0, 8.4, 8.39090909090909)","(21.0, 26.0, 24.0)","(15.0, 25.0, 22.272727272727273)","(6.5, 8.0, 7.6421052631578945)","(14.0, 20.0, 17.25)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.290909090909091)","(9.0, 11.5, 11.4375)"
11-01-2023 19:38:57.297849,"(3.6, 6.2, 6.140000000000001)","(7.0, 8.4, 8.39090909090909)","(21.0, 26.0, 24.0)","(15.0, 25.0, 22.272727272727273)","(6.5, 7.8, 7.6421052631578945)","(14.0, 20.0, 17.25)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.290909090909091)","(9.0, 11.5, 11.4375)"
11-01-2023 19:38:58.556479,"(3.6, 6.2, 6.140000000000001)","(7.0, 8.4, 8.39090909090909)","(21.0, 26.0, 24.0)","(15.0, 25.0, 20.0)","(6.5, 7.8, 7.694117647058824)","(14.0, 20.0, 18.333333333333332)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.290909090909091)","(9.0, 11.5, 11.4375)"
11-01-2023 19:38:59.780601,"(3.6, 6.2, 6.033333333333333)","(7.0, 8.4, 8.39090909090909)","(21.0, 26.0, 24.0)","(15.0, 25.0, 20.0)","(6.5, 7.8, 7.694117647058824)","(14.0, 20.0, 18.333333333333332)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.290909090909091)","(9.0, 11.5, 11.4375)"
11-01-2023 19:39:00.959651,"(3.6, 6.2, 6.033333333333333)","(7.0, 8.4, 8.39090909090909)","(21.0, 26.0, 24.0)","(15.0, 25.0, 20.0)","(6.5, 7.8, 7.694117647058824)","(14.0, 20.0, 18.6)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.290909090909091)","(9.0, 11.5, 11.4375)"
11-01-2023 19:39:02.107052,"(3.6, 6.2, 6.033333333333333)","(7.0, 8.4, 8.39090909090909)","(21.0, 26.0, 24.0)","(15.0, 25.0, 20.0)","(6.5, 7.8, 7.694117647058824)","(14.0, 23.0, 18.6)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.228571428571429)","(9.0, 11.5, 11.4375)"
11-01-2023 19:39:03.290372,"(3.6, 6.2, 6.033333333333333)","(7.0, 8.8, 8.661538461538463)","(21.0, 26.0, 22.875)","(15.0, 25.0, 22.444444444444443)","(6.5, 7.8, 7.694117647058824)","(14.0, 23.0, 20.5)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.290909090909091)","(9.0, 11.5, 11.321428571428571)"
11-01-2023 19:39:04.443946,"(3.6, 6.2, 6.033333333333333)","(7.0, 8.6, 8.586363636363636)","(21.0, 26.0, 21.75)","(15.0, 24.0, 21.083333333333336)","(6.5, 7.8, 7.694117647058824)","(14.0, 23.0, 19.4)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.342857142857143)","(9.0, 11.5, 11.321428571428571)"
11-01-2023 19:39:05.535126,"(3.6, 6.2, 6.033333333333333)","(7.0, 8.6, 8.586363636363636)","(21.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.25)","(6.5, 7.8, 7.694117647058824)","(14.0, 23.0, 19.4)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.342857142857143)","(9.0, 11.5, 11.321428571428571)"
11-01-2023 19:39:06.624705,"(3.6, 6.2, 6.033333333333333)","(7.0, 8.6, 8.586363636363636)","(21.0, 25.0, 21.875)","(15.0, 23.0, 22.25)","(6.5, 7.8, 7.694117647058824)","(14.0, 23.0, 19.4)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.333333333333334)","(9.0, 11.5, 11.321428571428571)"
11-01-2023 19:39:07.734849,"(3.6, 6.2, 6.033333333333333)","(7.0, 8.6, 8.586363636363636)","(21.0, 25.0, 23.333333333333332)","(15.0, 23.0, 20.5)","(6.5, 7.8, 7.542857142857143)","(14.0, 23.0, 19.88888888888889)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.342857142857143)","(9.0, 11.5, 11.225)"
11-01-2023 19:39:08.764951,"(3.6, 6.2, 6.033333333333333)","(7.0, 8.6, 8.586363636363636)","(21.0, 25.0, 23.333333333333332)","(15.0, 23.0, 20.5)","(6.5, 7.8, 7.542857142857143)","(14.0, 23.0, 19.88888888888889)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.342857142857143)","(9.0, 11.5, 11.225)"
11-01-2023 19:39:09.884068,"(3.6, 6.4, 5.954545454545455)","(7.0, 8.6, 8.586363636363636)","(21.0, 25.0, 23.333333333333332)","(15.0, 23.0, 20.5)","(6.5, 7.8, 7.542857142857143)","(14.0, 23.0, 19.88888888888889)","(4.2, 5.3, 5.22)","(5.5, 7.4, 7.333333333333334)","(9.0, 11.5, 11.225)"
11-01-2023 19:39:11.038496,"(3.6, 6.4, 5.9)","(7.0, 8.6, 8.586363636363636)","(19.0, 25.0, 23.333333333333332)","(15.0, 23.0, 20.5)","(6.5, 7.2, 7.180645161290323)","(14.0, 23.0, 19.88888888888889)","(4.2, 5.3, 5.2125)","(5.5, 7.4, 7.333333333333334)","(9.0, 11.5, 11.225)"
11-01-2023 19:39:12.125084,"(4.0, 6.4, 5.9)","(7.0, 8.6, 8.586363636363636)","(19.0, 25.0, 22.0)","(15.0, 23.0, 20.5)","(6.5, 7.2, 7.180645161290323)","(14.0, 23.0, 19.88888888888889)","(4.2, 5.3, 5.2125)","(5.5, 7.4, 7.333333333333334)","(9.0, 11.5, 11.225)"
11-01-2023 19:39:13.275199,"(4.0, 6.4, 6.08421052631579)","(7.0, 8.6, 8.586363636363636)","(19.0, 25.0, 22.0)","(15.0, 23.0, 20.5)","(6.5, 7.2, 7.3999999999999995)","(14.0, 23.0, 19.88888888888889)","(4.2, 5.3, 5.2125)","(5.5, 7.4, 7.846153846153847)","(9.0, 11.5, 11.296296296296296)"
11-01-2023 19:39:14.454735,"(4.0, 6.4, 6.1692307692307695)","(7.0, 8.6, 8.586363636363636)","(19.0, 25.0, 22.0)","(15.0, 23.0, 20.5)","(6.5, 8.2, 7.533333333333333)","(14.0, 23.0, 20.5)","(4.2, 5.3, 5.2125)","(5.5, 8.4, 7.626666666666667)","(9.0, 11.5, 11.296296296296296)"
11-01-2023 19:39:15.667173,"(4.0, 6.4, 6.1692307692307695)","(7.0, 8.6, 8.45)","(19.0, 25.0, 22.0)","(15.0, 23.0, 20.5)","(6.5, 7.8, 7.26)","(14.0, 22.0, 19.857142857142858)","(4.2, 5.3, 5.2125)","(5.5, 8.0, 7.626666666666667)","(9.0, 11.5, 11.296296296296296)"
11-01-2023 19:39:16.826988,"(4.0, 6.4, 6.177777777777778)","(7.0, 8.6, 8.3)","(19.0, 25.0, 22.5)","(15.0, 23.0, 20.5)","(6.5, 7.8, 7.26)","(14.0, 22.0, 19.857142857142858)","(4.2, 5.3, 5.2125)","(5.5, 8.0, 7.626666666666667)","(9.0, 11.5, 11.296296296296296)"
11-01-2023 19:39:18.060457,"(4.0, 6.4, 6.223529411764706)","(7.0, 8.6, 8.3)","(19.0, 25.0, 22.5)","(15.0, 22.0, 20.88888888888889)","(6.5, 7.8, 7.26)","(14.0, 22.0, 19.857142857142858)","(4.2, 5.3, 5.2176470588235295)","(5.5, 8.0, 7.825)","(9.0, 11.5, 11.303571428571429)"
11-01-2023 19:39:19.285534,"(4.0, 6.4, 6.223529411764706)","(7.0, 8.6, 8.3)","(19.0, 25.0, 22.5)","(15.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.26)","(14.0, 22.0, 18.727272727272727)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.0, 7.72)","(9.0, 11.5, 11.354166666666666)"
11-01-2023 19:39:20.434403,"(4.0, 6.4, 6.233333333333333)","(7.0, 8.6, 8.3)","(19.0, 25.0, 22.5)","(15.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.26)","(14.0, 22.0, 19.0)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.0, 8.127272727272727)","(9.0, 11.5, 11.303571428571429)"
11-01-2023 19:39:21.582487,"(4.0, 6.4, 6.1931034482758625)","(7.0, 8.6, 8.3)","(19.0, 25.0, 20.0)","(15.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.26)","(14.0, 22.0, 19.692307692307693)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.4, 8.127272727272727)","(9.0, 11.5, 11.303571428571429)"
11-01-2023 19:39:22.745215,"(4.0, 6.4, 6.1931034482758625)","(7.0, 8.6, 8.3)","(19.0, 24.0, 19.833333333333332)","(15.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.26)","(14.0, 22.0, 19.0)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.4, 8.127272727272727)","(9.0, 11.5, 11.303571428571429)"
11-01-2023 19:39:23.968248,"(4.0, 6.4, 6.172727272727273)","(7.0, 8.6, 8.3)","(19.0, 24.0, 19.833333333333332)","(15.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.26)","(12.0, 22.0, 19.0)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.4, 8.127272727272727)","(9.0, 11.5, 11.25)"
11-01-2023 19:39:25.192992,"(4.0, 6.4, 6.2214285714285715)","(7.0, 8.6, 8.3)","(19.0, 24.0, 22.5)","(15.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.26)","(12.0, 22.0, 19.545454545454547)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.4, 8.127272727272727)","(9.0, 11.5, 11.25)"
11-01-2023 19:39:26.414007,"(4.0, 6.4, 6.2214285714285715)","(7.0, 8.6, 8.2)","(19.0, 24.0, 22.5)","(15.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.26)","(12.0, 22.0, 19.545454545454547)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.4, 8.127272727272727)","(9.0, 11.5, 11.25)"
11-01-2023 19:39:27.577508,"(4.0, 6.4, 6.24375)","(7.0, 8.8, 8.2)","(19.0, 24.0, 20.77777777777778)","(15.0, 21.0, 19.18181818181818)","(6.5, 7.8, 7.26)","(13.0, 22.0, 19.545454545454547)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.4, 8.127272727272727)","(9.0, 11.5, 11.293103448275861)"
11-01-2023 19:39:28.746340,"(4.0, 6.4, 6.24375)","(7.0, 8.6, 8.3)","(19.0, 23.0, 20.77777777777778)","(15.0, 21.0, 19.6875)","(6.5, 7.8, 7.26)","(13.0, 22.0, 19.545454545454547)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.4, 8.127272727272727)","(9.0, 11.5, 11.293103448275861)"
11-01-2023 19:39:29.909242,"(4.0, 6.4, 6.24375)","(7.0, 8.6, 8.3)","(19.0, 23.0, 20.77777777777778)","(15.0, 21.0, 19.6875)","(6.5, 7.8, 7.26)","(13.0, 22.0, 19.545454545454547)","(4.2, 5.3, 5.224324324324324)","(5.5, 8.4, 8.127272727272727)","(9.0, 11.5, 11.293103448275861)"
