,Frankee Merch,Internet Of Things,I See The Stars,Sugar Daddy,Better Boogie,One More Factor,Halos Dance,Sunman
08-01-2023 13:57:14.659873,"(11.0, 17.0, 13.666666666666666)","(26.0, 190.0, 147.75)","(4.4, 6.2, 5.793548387096774)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 41.333333333333336)","(31.0, 220.0, 97.33333333333334)","(26.0, 180.0, 81.875)"
08-01-2023 13:57:15.656081,"(11.0, 17.0, 13.666666666666666)","(26.0, 190.0, 147.75)","(4.4, 6.2, 5.793548387096774)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 41.333333333333336)","(31.0, 220.0, 97.33333333333334)","(26.0, 180.0, 81.875)"
08-01-2023 13:57:16.707106,"(11.0, 17.0, 13.666666666666666)","(26.0, 190.0, 147.75)","(4.4, 6.2, 5.793548387096774)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 7.69375)","(21.0, 48.0, 39.0)","(31.0, 220.0, 97.33333333333334)","(26.0, 180.0, 75.33333333333333)"
08-01-2023 13:57:17.804010,"(11.0, 17.0, 13.666666666666666)","(26.0, 190.0, 133.66666666666669)","(4.4, 6.2, 5.793548387096774)","(1.6, 1.95, 1.9277777777777778)","(7.0, 7.8, 8.305882352941177)","(21.0, 48.0, 25.875)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 63.0)"
08-01-2023 13:57:18.897963,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.793548387096774)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 25.875)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 63.0)"
08-01-2023 13:57:19.997421,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.793548387096774)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 25.875)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 63.0)"
08-01-2023 13:57:21.099054,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 25.875)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 63.0)"
08-01-2023 13:57:22.145174,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 25.875)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 94.9090909090909)"
08-01-2023 13:57:23.174485,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 94.9090909090909)"
08-01-2023 13:57:24.227429,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 94.9090909090909)"
08-01-2023 13:57:25.297471,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 76.66666666666666)"
08-01-2023 13:57:26.383778,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 76.66666666666666)"
08-01-2023 13:57:27.426568,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 76.66666666666666)"
08-01-2023 13:57:28.511644,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 76.66666666666666)"
08-01-2023 13:57:29.489218,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 76.66666666666666)"
08-01-2023 13:57:30.504774,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 87.0)"
08-01-2023 13:57:31.529025,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.2, 5.8068965517241375)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 146.39999999999998)","(26.0, 180.0, 87.0)"
08-01-2023 13:57:32.581653,"(11.0, 16.5, 15.375)","(26.0, 190.0, 64.0)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 97.33333333333334)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:33.666435,"(11.0, 17.0, 13.25)","(26.0, 190.0, 147.75)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 97.33333333333334)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:34.652332,"(11.0, 16.5, 13.928571428571429)","(26.0, 190.0, 147.75)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 97.33333333333334)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:35.701162,"(11.0, 16.0, 12.32)","(26.0, 190.0, 147.75)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 97.33333333333334)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:36.699457,"(11.0, 15.5, 12.875)","(26.0, 180.0, 140.25)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 97.33333333333334)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:37.796677,"(11.0, 15.5, 12.875)","(26.0, 180.0, 140.25)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 204.17391304347825)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:38.897819,"(11.0, 15.5, 12.875)","(26.0, 180.0, 140.25)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 168.57142857142858)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:40.058033,"(11.0, 15.5, 12.875)","(26.0, 180.0, 140.25)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 131.0)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:41.190637,"(11.0, 15.5, 12.875)","(26.0, 180.0, 140.25)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 131.0)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:42.354674,"(11.0, 15.5, 12.875)","(26.0, 180.0, 140.25)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 131.0)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:43.472333,"(11.0, 15.5, 12.875)","(26.0, 180.0, 140.25)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 131.0)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:44.542109,"(11.0, 15.5, 12.875)","(26.0, 180.0, 140.25)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 132.0)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:45.697588,"(11.0, 15.5, 12.875)","(26.0, 180.0, 140.25)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 28.333333333333336)","(31.0, 220.0, 132.0)","(26.0, 180.0, 93.88888888888889)"
08-01-2023 13:57:46.787615,"(11.0, 15.0, 13.5)","(26.0, 180.0, 127.0)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 149.60000000000002)","(26.0, 180.0, 64.5)"
08-01-2023 13:57:47.919777,"(11.0, 15.0, 13.5)","(26.0, 180.0, 61.5)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 30.3)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 48.0)"
08-01-2023 13:57:49.097111,"(11.0, 15.0, 13.5)","(26.0, 180.0, 61.5)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 35.35714285714286)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 48.0)"
08-01-2023 13:57:50.274053,"(11.0, 15.0, 13.5)","(26.0, 180.0, 61.5)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 35.35714285714286)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 87.6)"
08-01-2023 13:57:51.479901,"(11.0, 15.0, 13.5)","(26.0, 180.0, 61.5)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 29.227272727272727)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 87.6)"
08-01-2023 13:57:52.620540,"(11.0, 15.0, 13.5)","(26.0, 180.0, 61.5)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 29.545454545454547)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 96.0)"
08-01-2023 13:57:53.782192,"(11.0, 15.0, 13.5)","(26.0, 180.0, 85.2)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 33.5)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 64.5)"
08-01-2023 13:57:54.927434,"(11.0, 15.0, 13.5)","(26.0, 180.0, 85.2)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 33.5)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 64.5)"
08-01-2023 13:57:56.000057,"(11.0, 14.5, 13.25)","(26.0, 180.0, 85.2)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 33.5)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 96.0)"
08-01-2023 13:57:57.099602,"(11.0, 14.5, 13.25)","(26.0, 180.0, 85.2)","(4.4, 6.0, 5.781818181818181)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 33.5)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 96.0)"
08-01-2023 13:57:58.215442,"(11.0, 14.5, 13.25)","(26.0, 180.0, 85.2)","(4.4, 6.0, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 33.5)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 96.0)"
08-01-2023 13:57:59.297009,"(11.0, 14.5, 13.25)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 33.5)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 96.0)"
08-01-2023 13:58:00.408195,"(11.0, 14.5, 13.25)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.305882352941177)","(21.0, 48.0, 33.5)","(31.0, 220.0, 169.71428571428572)","(26.0, 180.0, 96.0)"
08-01-2023 13:58:01.534785,"(11.0, 14.5, 13.25)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 34.61538461538461)","(31.0, 220.0, 161.33333333333331)","(26.0, 180.0, 83.75)"
08-01-2023 13:58:02.624347,"(11.0, 14.5, 13.25)","(26.0, 180.0, 140.25)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 34.61538461538461)","(31.0, 220.0, 161.33333333333331)","(26.0, 180.0, 83.75)"
08-01-2023 13:58:03.680018,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 35.57142857142857)","(31.0, 220.0, 104.0)","(26.0, 180.0, 83.75)"
08-01-2023 13:58:04.730837,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 35.57142857142857)","(31.0, 220.0, 104.0)","(26.0, 180.0, 83.75)"
08-01-2023 13:58:05.764381,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 35.57142857142857)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:06.828079,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 35.57142857142857)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:07.909961,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 23.57142857142857)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:09.022323,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 25.2)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:10.122645,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 25.2)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:11.126872,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 29.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:12.172282,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 29.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:13.261080,"(11.0, 14.5, 13.25)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 29.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:14.357356,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 29.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:15.448525,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 29.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:16.558451,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 36.6)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:17.602320,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 36.6)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:18.654045,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 28.05)","(31.0, 220.0, 133.0)","(26.0, 180.0, 96.54545454545455)"
08-01-2023 13:58:19.757678,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 28.05)","(31.0, 220.0, 133.0)","(26.0, 180.0, 96.54545454545455)"
08-01-2023 13:58:20.911797,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 31.666666666666668)","(31.0, 220.0, 133.0)","(26.0, 180.0, 96.54545454545455)"
08-01-2023 13:58:22.042705,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 34.93333333333334)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:23.190514,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 34.93333333333334)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:24.310522,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 32.92307692307692)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:25.434033,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 24.375)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:26.710773,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 24.375)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:27.967155,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 24.375)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:29.186414,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 24.375)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:30.376884,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 24.375)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:31.663666,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 85.2)","(4.4, 5.9, 5.72)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 25.5)","(31.0, 220.0, 133.0)","(26.0, 180.0, 65.25)"
08-01-2023 13:58:32.917900,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 26.4)","(31.0, 220.0, 104.0)","(26.0, 180.0, 83.75)"
08-01-2023 13:58:34.079659,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 26.4)","(31.0, 220.0, 104.0)","(26.0, 180.0, 83.75)"
08-01-2023 13:58:35.195693,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 26.4)","(31.0, 220.0, 104.0)","(26.0, 180.0, 83.75)"
08-01-2023 13:58:36.249853,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 83.75)"
08-01-2023 13:58:37.319003,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:38.425002,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:39.548306,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:40.694676,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:41.773032,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:42.886681,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:43.932218,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:45.033612,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 94.44444444444444)"
08-01-2023 13:58:46.100391,"(11.0, 14.5, 12.833333333333334)","(26.0, 180.0, 144.66666666666669)","(4.4, 5.9, 5.703448275862069)","(1.6, 1.95, 1.9277777777777778)","(7.0, 8.4, 8.293333333333333)","(21.0, 48.0, 30.0)","(31.0, 220.0, 104.0)","(26.0, 180.0, 87.6)"
