,Trajec Holiday,Lady Lightfeet,Outspend,Marion Grace,Finishing Touch,Lucky Stroke
15-12-2022 11:46:10.882710,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5292307692307692)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:11.811497,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 17.8125)","(1.3, 1.54, 1.5292307692307692)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:12.906935,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5292307692307692)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:13.908889,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5292307692307692)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:14.847173,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5292307692307692)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:15.709075,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5292307692307692)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:16.698368,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5361904761904763)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:17.680762,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5361904761904763)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:18.693840,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:19.591329,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:20.570052,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 70.0, 38.0)"
15-12-2022 11:46:21.468402,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 70.0, 36.333333333333336)"
15-12-2022 11:46:22.519778,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:23.490011,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:24.472586,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:25.397705,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:26.290297,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:27.155034,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:28.018500,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:28.889508,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:30.004548,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5152380952380953)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:31.102122,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:32.110661,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:32.998880,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 36.333333333333336)"
15-12-2022 11:46:34.004541,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:34.903557,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:35.764072,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:36.599118,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:37.451936,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:38.315409,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:39.221079,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:40.109290,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:40.978191,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:41.845259,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:42.735160,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:43.703426,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:44.577743,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:45.417808,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:46.295618,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:47.148757,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:47.987298,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:48.845374,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:49.729327,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5133333333333334)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:50.612174,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:51.482387,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:52.338951,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:53.272434,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:54.235167,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:55.120854,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:56.153914,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:57.032102,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:57.925499,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:58.839921,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.54, 1.5304761904761905)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:46:59.766804,"(15.0, 30.0, 23.25)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.52)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:00.651195,"(15.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:01.687410,"(15.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:02.635126,"(15.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:03.592324,"(15.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 15.785714285714286)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:04.523169,"(15.0, 30.0, 24.4)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.0)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:05.546566,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:06.569580,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:07.528528,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:08.448014,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:09.637875,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:10.689787,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:11.644930,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:12.693749,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:13.695241,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:14.830154,"(15.0, 30.0, 23.0)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:15.987954,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:17.062205,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:18.101291,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:19.148964,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:20.130593,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:21.059618,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:22.061715,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:23.138747,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:24.089808,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:25.062858,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:26.044350,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:27.131406,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:28.150768,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:29.228138,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:30.235146,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:31.226350,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:32.222757,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:33.266972,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:34.357664,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:35.382144,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:36.369741,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:37.270686,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:38.291004,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:39.356459,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:40.374410,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:41.411957,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:42.309754,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:43.283249,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:44.249137,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:45.164226,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:46.170016,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:47.162139,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:48.109307,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:49.115340,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:50.085706,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:51.114105,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:52.099182,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:53.035268,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:54.207519,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:55.412666,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:56.527900,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
15-12-2022 11:47:57.606196,"(14.0, 30.0, 25.333333333333336)","(5.5, 7.6, 7.466666666666667)","(11.0, 19.5, 18.15)","(1.3, 1.55, 1.5181818181818183)","(16.0, 19.0, 16.0)","(31.0, 65.0, 43.5)"
