,Rheinberg,Remix,Pyrois,Nunthorpe,Thesecondatportsea,High Resolution
11-01-2023 14:33:01.598599,"(4.4, 5.4, 5.38909090909091)","(10.0, 13.0, 12.7)","(6.5, 7.8, 7.726126126126126)","(1.65, 1.78, 1.7778807947019868)","(13.0, 25.0, 24.142857142857142)","(101.0, 490.0, 435.0)"
11-01-2023 14:33:02.553543,"(4.4, 5.5, 5.443807339449542)","(10.0, 13.0, 12.740601503759398)","(6.5, 7.8, 7.74225352112676)","(1.65, 1.78, 1.7758089668615984)","(13.0, 25.0, 24.093333333333334)","(101.0, 490.0, 435.0)"
11-01-2023 14:33:03.438389,"(4.4, 5.5, 5.435248041775457)","(10.0, 13.0, 12.740601503759398)","(6.5, 7.8, 7.74225352112676)","(1.65, 1.79, 1.7746736842105264)","(13.0, 25.0, 24.093333333333334)","(101.0, 490.0, 435.0)"
11-01-2023 14:33:04.352349,"(4.4, 5.5, 5.436388140161725)","(10.0, 13.0, 12.7)","(6.5, 7.8, 7.714754098360656)","(1.65, 1.79, 1.7707067137809187)","(13.0, 25.0, 23.9375)","(101.0, 490.0, 435.0)"
11-01-2023 14:33:05.262511,"(4.4, 5.5, 5.428846153846154)","(10.0, 13.0, 12.7)","(6.5, 7.8, 7.714754098360656)","(1.65, 1.79, 1.7707067137809187)","(13.0, 25.0, 23.9375)","(101.0, 400.0, 388.0)"
11-01-2023 14:33:06.308275,"(4.4, 5.5, 5.438372093023256)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.7021897810218976)","(1.65, 1.78, 1.7722054380664654)","(13.0, 25.0, 23.657894736842106)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:07.393890,"(4.4, 5.5, 5.4348134991119)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.7021897810218976)","(1.65, 1.78, 1.775478927203065)","(13.0, 25.0, 23.632911392405063)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:08.501871,"(4.4, 5.5, 5.4348134991119)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.712903225806452)","(1.65, 1.78, 1.775478927203065)","(13.0, 25.0, 23.632911392405063)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:09.788682,"(4.4, 5.5, 5.4348134991119)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.708333333333333)","(1.65, 1.78, 1.776179775280899)","(13.0, 25.0, 22.866666666666667)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:11.117975,"(4.4, 5.5, 5.4348134991119)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.708333333333333)","(1.65, 1.78, 1.7761038961038962)","(13.0, 23.0, 22.48148148148148)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:12.228717,"(4.4, 5.5, 5.4348134991119)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.708333333333333)","(1.65, 1.78, 1.772857142857143)","(13.0, 23.0, 23.26923076923077)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:13.225019,"(4.4, 5.5, 5.43290676416819)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.708333333333333)","(1.65, 1.78, 1.774318181818182)","(13.0, 24.0, 23.303030303030305)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:14.443362,"(4.4, 5.5, 5.43290676416819)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.708333333333333)","(1.65, 1.78, 1.774318181818182)","(13.0, 24.0, 23.344827586206897)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:15.452283,"(4.4, 5.5, 5.43290676416819)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.708333333333333)","(1.65, 1.78, 1.7744186046511627)","(13.0, 24.0, 23.344827586206897)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:16.431163,"(4.4, 5.5, 5.43290676416819)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.708333333333333)","(1.65, 1.78, 1.774)","(13.0, 24.0, 23.5)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:17.599734,"(4.4, 5.5, 5.432374100719425)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.708333333333333)","(1.65, 1.78, 1.774)","(13.0, 24.0, 23.5)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:18.579026,"(4.4, 5.5, 5.432374100719425)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.708333333333333)","(1.65, 1.78, 1.7708988764044944)","(13.0, 24.0, 23.5)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:19.508881,"(4.4, 5.5, 5.432374100719425)","(10.0, 13.0, 12.788461538461538)","(6.5, 7.8, 7.701960784313726)","(1.65, 1.79, 1.7720512820512822)","(13.0, 24.0, 23.441176470588236)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:20.469234,"(4.4, 5.5, 5.432374100719425)","(10.0, 13.0, 12.783018867924529)","(6.5, 7.8, 7.69655172413793)","(1.65, 1.79, 1.760818053596615)","(13.0, 24.0, 23.53125)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:21.384687,"(4.4, 5.5, 5.43356890459364)","(10.0, 13.0, 12.78834355828221)","(6.5, 7.8, 7.700662251655629)","(1.65, 1.76, 1.7699121522693997)","(15.0, 24.0, 23.710526315789473)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:22.313051,"(4.4, 5.5, 5.439036544850499)","(10.0, 13.0, 12.833333333333334)","(6.5, 7.8, 7.722302158273381)","(1.65, 1.77, 1.7698492462311557)","(15.0, 25.0, 23.831460674157302)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:23.411944,"(4.4, 5.5, 5.439036544850499)","(10.0, 13.0, 12.86046511627907)","(6.5, 7.8, 7.722302158273381)","(1.65, 1.77, 1.7698492462311557)","(15.0, 25.0, 24.315068493150687)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:24.316882,"(4.4, 5.5, 5.439036544850499)","(10.0, 13.0, 12.86046511627907)","(6.5, 7.8, 7.722302158273381)","(1.65, 1.77, 1.7698492462311557)","(16.0, 25.0, 24.432098765432098)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:25.233209,"(4.4, 5.6, 5.517314487632508)","(10.0, 13.0, 12.81547619047619)","(6.5, 7.8, 7.70625)","(1.65, 1.77, 1.7657758620689656)","(16.0, 25.0, 24.432098765432098)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:26.180930,"(4.4, 5.7, 5.601953125)","(10.0, 13.5, 13.19811320754717)","(6.5, 7.8, 7.748717948717949)","(1.65, 1.74, 1.7395595854922279)","(16.0, 25.0, 24.432098765432098)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:27.049051,"(4.4, 5.7, 5.601628664495114)","(10.0, 13.5, 13.23913043478261)","(6.5, 7.8, 7.736)","(1.65, 1.74, 1.7395595854922279)","(16.0, 25.0, 24.432098765432098)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:28.089942,"(4.4, 5.7, 5.601650165016501)","(10.0, 13.5, 13.270491803278688)","(6.5, 7.8, 7.712582781456954)","(1.65, 1.74, 1.752367149758454)","(16.0, 25.0, 24.34285714285714)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:29.085312,"(4.4, 5.7, 5.619838056680162)","(10.0, 13.5, 13.1340206185567)","(6.5, 7.8, 7.76)","(1.65, 1.76, 1.7624742268041238)","(16.0, 25.0, 24.29230769230769)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:30.083735,"(4.4, 5.7, 5.582226980728051)","(10.0, 13.5, 13.113095238095237)","(6.5, 7.6, 7.5562499999999995)","(1.65, 1.77, 1.7618677042801556)","(16.0, 25.0, 24.258064516129032)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:31.233717,"(4.4, 5.7, 5.583116883116883)","(10.0, 13.5, 13.11046511627907)","(6.5, 7.6, 7.5562499999999995)","(1.65, 1.77, 1.763715415019763)","(16.0, 25.0, 23.571428571428573)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:32.557547,"(4.4, 5.7, 5.642857142857142)","(10.0, 13.5, 13.193877551020408)","(6.5, 7.6, 7.5562499999999995)","(1.65, 1.77, 1.7629192546583852)","(16.0, 25.0, 23.571428571428573)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:33.597766,"(4.4, 5.7, 5.642857142857142)","(10.0, 13.5, 13.261904761904763)","(6.5, 7.6, 7.5562499999999995)","(1.65, 1.77, 1.7629192546583852)","(16.0, 25.0, 23.571428571428573)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:34.559966,"(4.4, 5.7, 5.642857142857142)","(10.0, 13.5, 13.261904761904763)","(6.5, 7.6, 7.5562499999999995)","(1.65, 1.77, 1.7629192546583852)","(16.0, 25.0, 23.8)","(101.0, 400.0, 392.5)"
11-01-2023 14:33:35.747469,"(4.4, 5.7, 5.642857142857142)","(10.0, 13.5, 13.244186046511627)","(6.5, 7.8, 7.72906976744186)","(1.65, 1.77, 1.762950495049505)","(16.0, 24.0, 23.8)","(101.0, 400.0, 376.6666666666667)"
11-01-2023 14:33:37.088106,"(4.4, 5.7, 5.629155313351498)","(10.0, 13.5, 13.244186046511627)","(6.5, 7.8, 7.7372093023255815)","(1.65, 1.77, 1.7576046511627907)","(16.0, 24.0, 23.555555555555557)","(101.0, 380.0, 376.6666666666667)"
11-01-2023 14:33:38.287766,"(4.4, 5.7, 5.629155313351498)","(10.0, 13.5, 12.98)","(6.5, 7.8, 8.130827067669172)","(1.65, 1.76, 1.7527715355805245)","(16.0, 25.0, 23.597014925373134)","(101.0, 380.0, 376.6666666666667)"
11-01-2023 14:33:39.424544,"(4.6, 5.6, 5.5696202531645564)","(10.0, 13.0, 12.840425531914894)","(6.5, 8.2, 8.086567164179105)","(1.65, 1.76, 1.7570184696569922)","(16.0, 25.0, 24.314285714285713)","(101.0, 380.0, 376.6666666666667)"
11-01-2023 14:33:40.392569,"(4.6, 5.6, 5.5649635036496345)","(10.0, 13.0, 12.840425531914894)","(6.5, 8.2, 8.086567164179105)","(1.65, 1.76, 1.7577607585703865)","(16.0, 25.0, 23.74074074074074)","(101.0, 380.0, 375.0)"
11-01-2023 14:33:41.352013,"(4.6, 5.7, 5.624810126582278)","(10.0, 13.0, 12.752)","(6.5, 8.0, 7.892307692307692)","(1.65, 1.77, 1.7624009900990099)","(16.0, 24.0, 23.689655172413794)","(101.0, 380.0, 393.75)"
11-01-2023 14:33:42.293473,"(4.6, 5.7, 5.626558265582656)","(10.0, 13.0, 12.783783783783784)","(6.5, 8.0, 7.9)","(1.65, 1.77, 1.759963503649635)","(16.0, 24.0, 23.689655172413794)","(101.0, 400.0, 369.09090909090907)"
11-01-2023 14:33:43.283215,"(4.6, 5.7, 5.620294117647059)","(10.0, 13.0, 12.783783783783784)","(6.5, 8.0, 7.862857142857143)","(1.65, 1.76, 1.7616307692307693)","(16.0, 24.0, 23.551724137931036)","(101.0, 370.0, 369.09090909090907)"
11-01-2023 14:33:44.378637,"(4.6, 5.7, 5.6366445916114785)","(10.0, 13.0, 12.764705882352942)","(6.5, 8.0, 7.853658536585366)","(1.65, 1.77, 1.7648626373626373)","(16.0, 24.0, 23.333333333333332)","(101.0, 370.0, 369.09090909090907)"
11-01-2023 14:33:45.531175,"(4.6, 5.7, 5.635546038543897)","(10.0, 13.0, 12.628571428571428)","(6.5, 8.0, 7.870967741935484)","(1.65, 1.77, 1.7666541353383458)","(16.0, 24.0, 23.307692307692307)","(101.0, 370.0, 366.15384615384613)"
11-01-2023 14:33:46.570260,"(4.6, 5.7, 5.638337182448037)","(10.0, 12.5, 12.398809523809524)","(6.5, 8.0, 7.870967741935484)","(1.65, 1.77, 1.7666541353383458)","(16.0, 24.0, 23.307692307692307)","(101.0, 370.0, 366.15384615384613)"
11-01-2023 14:33:47.582311,"(4.6, 5.7, 5.637799043062201)","(10.0, 13.0, 12.603603603603604)","(6.5, 8.0, 7.870967741935484)","(1.65, 1.77, 1.7699019607843138)","(16.0, 24.0, 23.454545454545453)","(101.0, 370.0, 366.15384615384613)"
11-01-2023 14:33:48.662056,"(4.6, 5.7, 5.637799043062201)","(10.0, 13.0, 12.582608695652175)","(6.5, 8.0, 7.870967741935484)","(1.65, 1.77, 1.7699019607843138)","(16.0, 24.0, 23.80952380952381)","(101.0, 370.0, 366.15384615384613)"
11-01-2023 14:33:49.743876,"(4.6, 5.7, 5.637799043062201)","(10.0, 13.0, 12.582608695652175)","(6.5, 8.0, 7.870967741935484)","(1.65, 1.77, 1.7699086757990867)","(16.0, 24.0, 23.846153846153847)","(101.0, 370.0, 367.27272727272725)"
11-01-2023 14:33:50.844399,"(4.6, 5.7, 5.637799043062201)","(10.0, 13.0, 12.531531531531531)","(6.5, 8.0, 7.870967741935484)","(1.65, 1.77, 1.7672093023255815)","(16.0, 24.0, 23.80952380952381)","(101.0, 370.0, 367.27272727272725)"
11-01-2023 14:33:51.904846,"(4.6, 5.7, 5.637799043062201)","(10.0, 13.0, 12.531531531531531)","(6.5, 8.0, 7.870967741935484)","(1.65, 1.77, 1.7600296735905046)","(16.0, 24.0, 23.96)","(101.0, 370.0, 365.0)"
11-01-2023 14:33:52.953533,"(4.6, 5.7, 5.643478260869565)","(10.0, 13.0, 12.642201834862385)","(6.5, 8.0, 7.941935483870967)","(1.65, 1.77, 1.7600296735905046)","(16.0, 24.0, 23.95)","(101.0, 370.0, 365.0)"
11-01-2023 14:33:53.965139,"(4.6, 5.7, 5.643478260869565)","(10.0, 13.0, 12.608247422680412)","(6.5, 8.0, 7.948717948717949)","(1.65, 1.76, 1.7595652173913043)","(16.0, 24.0, 23.95)","(101.0, 370.0, 365.0)"
11-01-2023 14:33:55.046190,"(4.6, 5.7, 5.643478260869565)","(10.0, 13.0, 12.608247422680412)","(6.5, 8.0, 7.948717948717949)","(1.65, 1.76, 1.7601894736842105)","(16.0, 24.0, 23.76)","(101.0, 370.0, 365.0)"
11-01-2023 14:33:56.058501,"(4.6, 5.7, 5.642194092827004)","(10.0, 13.0, 12.608247422680412)","(6.5, 8.0, 7.9375)","(1.65, 1.77, 1.760042735042735)","(16.0, 24.0, 23.76)","(101.0, 370.0, 365.0)"
11-01-2023 14:33:57.101608,"(4.6, 5.7, 5.611897106109325)","(10.0, 13.0, 12.58695652173913)","(6.5, 8.2, 7.946835443037974)","(1.65, 1.76, 1.759111111111111)","(16.0, 24.0, 23.02857142857143)","(101.0, 370.0, 365.0)"
11-01-2023 14:33:58.154013,"(4.6, 5.7, 5.611783439490446)","(10.0, 13.0, 12.58695652173913)","(6.5, 8.2, 7.946835443037974)","(1.65, 1.76, 1.759111111111111)","(16.0, 24.0, 23.02857142857143)","(101.0, 370.0, 365.0)"
11-01-2023 14:33:59.209244,"(4.6, 5.7, 5.611783439490446)","(10.0, 13.0, 12.556701030927835)","(6.5, 8.0, 7.898305084745763)","(1.65, 1.76, 1.757235294117647)","(16.0, 24.0, 23.02857142857143)","(101.0, 370.0, 365.0)"
11-01-2023 14:34:00.333416,"(4.6, 5.7, 5.642886597938144)","(10.0, 13.0, 12.556701030927835)","(6.5, 8.0, 7.898305084745763)","(1.65, 1.76, 1.7614772727272727)","(16.0, 24.0, 23.02857142857143)","(101.0, 370.0, 365.0)"
11-01-2023 14:34:01.456332,"(4.6, 5.7, 5.643153526970954)","(10.0, 12.5, 12.425925925925926)","(6.5, 8.0, 7.898305084745763)","(1.65, 1.77, 1.761455223880597)","(16.0, 24.0, 23.0)","(101.0, 370.0, 365.0)"
11-01-2023 14:34:02.561426,"(4.6, 5.7, 5.643153526970954)","(10.0, 12.5, 12.414285714285715)","(6.5, 8.0, 7.881690140845071)","(1.65, 1.77, 1.760766129032258)","(16.0, 24.0, 23.0)","(101.0, 370.0, 365.0)"
11-01-2023 14:34:03.591161,"(4.6, 5.7, 5.643153526970954)","(10.0, 12.5, 12.414285714285715)","(6.5, 8.0, 7.881690140845071)","(1.65, 1.77, 1.760766129032258)","(16.0, 24.0, 23.0)","(101.0, 370.0, 365.0)"
11-01-2023 14:34:04.491632,"(4.6, 5.7, 5.643153526970954)","(10.0, 12.5, 12.414285714285715)","(6.5, 8.0, 7.898305084745763)","(1.65, 1.77, 1.760984251968504)","(16.0, 24.0, 23.0)","(101.0, 370.0, 365.0)"
11-01-2023 14:34:05.579987,"(4.6, 5.7, 5.643153526970954)","(10.0, 12.5, 12.432584269662922)","(6.5, 8.0, 7.931818181818182)","(1.65, 1.77, 1.760984251968504)","(16.0, 24.0, 23.0)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:06.682705,"(4.6, 5.7, 5.639923224568138)","(10.0, 12.5, 12.442307692307692)","(6.5, 8.0, 7.911538461538462)","(1.65, 1.77, 1.762467105263158)","(16.0, 24.0, 23.40740740740741)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:07.656881,"(4.6, 5.7, 5.634791666666667)","(10.0, 13.0, 12.544378698224852)","(6.5, 8.0, 7.911538461538462)","(1.65, 1.77, 1.7637792642140468)","(16.0, 24.0, 23.40740740740741)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:08.648065,"(4.6, 5.8, 5.705159705159705)","(10.0, 13.0, 12.541176470588235)","(6.5, 8.0, 7.978947368421053)","(1.65, 1.77, 1.748939051918736)","(16.0, 24.0, 23.529411764705884)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:09.610816,"(4.6, 5.8, 5.714492753623188)","(10.0, 13.0, 12.544378698224852)","(6.5, 8.2, 8.04186046511628)","(1.65, 1.75, 1.748939051918736)","(16.0, 24.0, 23.529411764705884)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:10.716379,"(4.6, 5.8, 5.71969696969697)","(10.0, 12.5, 12.142857142857142)","(6.5, 8.2, 8.036)","(1.65, 1.76, 1.7579807692307692)","(16.0, 24.0, 23.529411764705884)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:11.853692,"(4.6, 5.8, 5.660526315789474)","(10.0, 12.5, 12.233333333333333)","(6.5, 8.2, 8.036)","(1.65, 1.76, 1.7576497695852535)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:12.892397,"(4.6, 5.8, 5.653456221198156)","(10.0, 12.5, 12.233333333333333)","(6.5, 8.2, 8.036)","(1.65, 1.77, 1.7576497695852535)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:13.991779,"(4.6, 5.8, 5.653456221198156)","(10.0, 12.5, 12.233333333333333)","(6.5, 8.2, 8.094444444444445)","(1.65, 1.77, 1.7614685314685314)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:15.130615,"(4.6, 5.8, 5.760519480519481)","(10.0, 12.0, 11.941176470588236)","(6.5, 8.2, 7.988888888888888)","(1.65, 1.77, 1.758167770419426)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:16.141790,"(4.6, 5.9, 5.812690355329949)","(10.0, 12.0, 11.936842105263159)","(6.5, 8.2, 8.001739130434782)","(1.65, 1.77, 1.758167770419426)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:17.276802,"(4.6, 5.9, 5.834453781512605)","(10.0, 12.0, 11.895238095238096)","(6.5, 8.2, 7.993333333333333)","(1.65, 1.77, 1.7605927835051547)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:18.380239,"(4.6, 5.9, 5.840796019900497)","(10.0, 12.0, 11.891509433962264)","(6.5, 8.2, 8.001739130434782)","(1.65, 1.76, 1.7580705009276438)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:19.347513,"(4.6, 5.9, 5.840796019900497)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.001739130434782)","(1.65, 1.76, 1.7580705009276438)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:20.320817,"(4.6, 5.9, 5.840796019900497)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.001739130434782)","(1.6, 1.76, 1.758436873747495)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:21.388304,"(4.6, 5.9, 5.751764705882353)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.001739130434782)","(1.6, 1.76, 1.7581906614785991)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:22.407332,"(4.6, 5.9, 5.859872611464969)","(10.0, 12.0, 11.858585858585858)","(6.5, 8.2, 8.001739130434782)","(1.6, 1.76, 1.7581906614785991)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:23.377043,"(4.6, 5.9, 5.859872611464969)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.001739130434782)","(1.6, 1.76, 1.7579284369114878)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:24.515811,"(4.6, 5.9, 5.859872611464969)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.001739130434782)","(1.6, 1.76, 1.7564341085271318)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:25.691614,"(4.6, 5.9, 5.870149253731343)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.001739130434782)","(1.6, 1.76, 1.7595711500974658)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 364.0)"
11-01-2023 14:34:26.919932,"(4.6, 5.9, 5.870149253731343)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.00900900900901)","(1.6, 1.76, 1.7593702290076336)","(16.0, 24.0, 23.733333333333334)","(101.0, 370.0, 367.5)"
11-01-2023 14:34:28.179959,"(4.6, 5.9, 5.870149253731343)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.00900900900901)","(1.6, 1.76, 1.7584075342465753)","(16.0, 24.0, 23.733333333333334)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:29.247322,"(4.6, 5.9, 5.870149253731343)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.00900900900901)","(1.65, 1.76, 1.7587596899224807)","(16.0, 24.0, 23.733333333333334)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:30.495936,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.00900900900901)","(1.65, 1.76, 1.7595072115384616)","(16.0, 24.0, 23.733333333333334)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:31.582513,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.00900900900901)","(1.65, 1.76, 1.7595012165450121)","(16.0, 24.0, 23.733333333333334)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:32.565123,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.00900900900901)","(1.65, 1.76, 1.7595012165450121)","(16.0, 24.0, 23.448275862068964)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:33.529863,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.869318181818182)","(6.5, 8.2, 7.998290598290598)","(1.65, 1.77, 1.7600828729281768)","(16.0, 24.0, 23.448275862068964)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:34.562186,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.869318181818182)","(6.5, 8.2, 7.998290598290598)","(1.65, 1.77, 1.7591172914147521)","(16.0, 24.0, 23.448275862068964)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:35.654322,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.877659574468085)","(6.5, 8.2, 8.00900900900901)","(1.65, 1.76, 1.7624178154825028)","(16.0, 24.0, 23.071428571428573)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:36.753125,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.80952380952381)","(6.5, 8.2, 7.944999999999999)","(1.65, 1.77, 1.762483660130719)","(16.0, 24.0, 23.071428571428573)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:37.677029,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.80952380952381)","(6.5, 8.2, 7.944999999999999)","(1.65, 1.77, 1.762483660130719)","(16.0, 24.0, 22.967741935483872)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:38.708236,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.2, 8.00900900900901)","(1.65, 1.77, 1.7568471953578337)","(16.0, 24.0, 22.967741935483872)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:39.778104,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.2, 8.00900900900901)","(1.65, 1.76, 1.7558175842235004)","(16.0, 24.0, 22.967741935483872)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:40.859187,"(4.6, 5.9, 5.8687258687258685)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.2, 7.975757575757576)","(1.65, 1.76, 1.7543444444444445)","(16.0, 24.0, 22.967741935483872)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:41.982477,"(4.6, 6.0, 5.917610062893082)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.2, 8.00900900900901)","(1.65, 1.76, 1.7545571095571095)","(16.0, 24.0, 23.066666666666666)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:42.973421,"(4.6, 6.0, 5.937267080745341)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.2, 7.978461538461538)","(1.65, 1.76, 1.7545571095571095)","(16.0, 24.0, 23.015873015873016)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:44.040376,"(4.6, 6.0, 5.913483146067416)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.2, 7.956862745098039)","(1.65, 1.76, 1.7549336550060313)","(16.0, 24.0, 23.015873015873016)","(101.0, 380.0, 367.5)"
11-01-2023 14:34:45.147175,"(4.6, 6.0, 5.9252427184466026)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.0, 7.96969696969697)","(1.65, 1.76, 1.7549336550060313)","(16.0, 24.0, 23.066666666666666)","(101.0, 380.0, 358.57142857142856)"
11-01-2023 14:34:46.274811,"(4.6, 6.0, 5.948484848484848)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.0, 7.897109826589595)","(1.65, 1.76, 1.7550669914738124)","(16.0, 24.0, 23.066666666666666)","(101.0, 380.0, 363.3333333333333)"
11-01-2023 14:34:47.287716,"(4.6, 6.0, 5.9548672566371685)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.2, 7.897109826589595)","(1.65, 1.76, 1.755275119617225)","(16.0, 24.0, 23.185185185185183)","(101.0, 370.0, 363.3333333333333)"
11-01-2023 14:34:48.265833,"(4.6, 6.0, 5.956410256410257)","(10.0, 12.0, 11.77127659574468)","(6.5, 8.0, 7.952727272727273)","(1.65, 1.76, 1.754840834248079)","(16.0, 24.0, 23.0188679245283)","(101.0, 370.0, 363.3333333333333)"
11-01-2023 14:34:49.317554,"(4.6, 6.0, 5.9518867924528305)","(10.0, 12.0, 11.77127659574468)","(6.5, 7.8, 7.92)","(1.65, 1.76, 1.7548565121412805)","(16.0, 24.0, 22.964285714285715)","(101.0, 370.0, 363.3333333333333)"
