,Take On,Show Dor,Bourbon Falls,Jamaican Express,Izzies Beau,The Ugly Sister,La Capita,Hautapu
12-01-2023 12:14:06.385132,"(4.0, 5.7, 5.640000000000001)","(26.0, 55.0, 45.357142857142854)","(5.5, 7.2, 6.97037037037037)","(4.6, 5.2, 5.096551724137932)","(41.0, 110.0, 102.0)","(3.2, 3.65, 3.794136807817589)","(8.0, 9.4, 9.154285714285713)","(15.0, 18.0, 17.4)"
12-01-2023 12:14:07.451893,"(4.0, 5.7, 5.613333333333333)","(26.0, 50.0, 45.0)","(5.5, 7.0, 6.888888888888888)","(4.6, 5.1, 5.0024390243902435)","(41.0, 110.0, 102.0)","(3.2, 3.8, 3.794136807817589)","(8.0, 9.2, 9.18)","(15.0, 18.0, 17.891304347826086)"
12-01-2023 12:14:08.472176,"(4.0, 5.7, 5.622)","(26.0, 50.0, 45.0)","(5.5, 7.0, 6.869565217391305)","(4.6, 5.1, 4.972340425531915)","(41.0, 110.0, 102.0)","(3.2, 3.8, 3.779310344827586)","(8.0, 9.2, 9.18)","(15.0, 18.0, 17.895833333333332)"
12-01-2023 12:14:09.530073,"(4.0, 5.7, 5.6025)","(26.0, 50.0, 45.0)","(5.5, 7.0, 6.869565217391305)","(4.6, 5.1, 5.013157894736842)","(41.0, 110.0, 102.0)","(3.2, 3.8, 3.734126984126984)","(8.0, 9.2, 9.18)","(15.0, 18.0, 17.895833333333332)"
12-01-2023 12:14:10.713755,"(4.0, 5.7, 5.588571428571429)","(26.0, 50.0, 41.666666666666664)","(5.5, 7.0, 6.88235294117647)","(4.6, 5.1, 5.013157894736842)","(41.0, 110.0, 102.0)","(3.2, 3.75, 3.7794117647058822)","(8.0, 9.2, 9.18)","(15.0, 18.0, 17.895833333333332)"
12-01-2023 12:14:11.876472,"(4.0, 5.5, 5.456410256410257)","(26.0, 50.0, 41.666666666666664)","(5.5, 7.0, 6.88235294117647)","(4.6, 5.1, 5.013157894736842)","(41.0, 110.0, 102.0)","(3.2, 3.85, 3.716666666666667)","(8.0, 9.2, 9.18)","(15.0, 18.0, 17.895833333333332)"
12-01-2023 12:14:13.001784,"(4.0, 5.5, 5.456410256410257)","(26.0, 50.0, 41.666666666666664)","(5.5, 7.0, 6.88235294117647)","(4.6, 5.1, 5.013157894736842)","(41.0, 110.0, 102.0)","(3.2, 3.8, 3.707142857142857)","(8.0, 9.2, 9.18)","(15.0, 18.0, 17.895833333333332)"
12-01-2023 12:14:14.126165,"(4.0, 5.5, 5.456410256410257)","(26.0, 50.0, 41.666666666666664)","(5.5, 7.0, 6.88235294117647)","(4.6, 5.1, 5.0612903225806445)","(41.0, 110.0, 103.63636363636363)","(3.2, 3.8, 3.729090909090909)","(8.0, 9.2, 9.18)","(15.0, 18.0, 17.821428571428573)"
12-01-2023 12:14:15.248460,"(4.0, 5.5, 5.456410256410257)","(26.0, 50.0, 41.666666666666664)","(5.5, 7.0, 6.88235294117647)","(4.6, 5.1, 5.0612903225806445)","(41.0, 110.0, 104.61538461538461)","(3.2, 3.8, 3.7324324324324323)","(8.0, 9.2, 9.211764705882354)","(15.0, 18.0, 17.821428571428573)"
12-01-2023 12:14:16.301597,"(4.0, 5.5, 5.46530612244898)","(26.0, 48.0, 43.333333333333336)","(5.5, 7.0, 6.88235294117647)","(4.6, 5.1, 5.0612903225806445)","(41.0, 110.0, 104.61538461538461)","(3.2, 3.8, 3.7324324324324323)","(8.0, 9.4, 9.192307692307692)","(15.0, 18.0, 17.821428571428573)"
12-01-2023 12:14:17.407046,"(4.0, 5.5, 5.46530612244898)","(26.0, 48.0, 42.75)","(5.5, 7.0, 6.877551020408164)","(4.6, 5.1, 5.066666666666666)","(41.0, 110.0, 104.61538461538461)","(3.2, 3.8, 3.7652777777777775)","(8.0, 9.2, 9.2)","(15.0, 18.0, 17.821428571428573)"
12-01-2023 12:14:18.423512,"(4.0, 5.5, 5.46530612244898)","(26.0, 48.0, 46.0)","(5.5, 6.8, 6.657142857142857)","(4.6, 5.1, 5.066666666666666)","(41.0, 110.0, 104.61538461538461)","(3.2, 3.8, 3.7652777777777775)","(8.0, 9.4, 9.2)","(15.0, 18.0, 17.821428571428573)"
12-01-2023 12:14:19.450991,"(4.0, 5.5, 5.46530612244898)","(26.0, 44.0, 40.0)","(5.5, 6.6, 6.53)","(4.6, 5.1, 5.066666666666666)","(41.0, 110.0, 104.61538461538461)","(3.2, 3.8, 3.768354430379747)","(8.0, 9.4, 9.221428571428572)","(15.0, 18.0, 17.821428571428573)"
12-01-2023 12:14:20.559573,"(4.0, 5.5, 5.46530612244898)","(26.0, 44.0, 40.0)","(5.5, 6.6, 6.53)","(4.6, 5.1, 5.066666666666666)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.7382978723404254)","(8.0, 9.4, 9.224)","(15.0, 18.0, 17.821428571428573)"
12-01-2023 12:14:21.615699,"(4.0, 5.5, 5.46530612244898)","(26.0, 44.0, 38.666666666666664)","(5.5, 6.6, 6.487804878048781)","(4.6, 5.2, 5.033333333333333)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.736)","(8.0, 9.4, 9.224)","(15.0, 18.0, 17.821428571428573)"
12-01-2023 12:14:22.614551,"(4.2, 5.5, 5.46530612244898)","(26.0, 44.0, 38.666666666666664)","(5.5, 6.6, 6.487804878048781)","(4.6, 5.2, 5.029545454545455)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.736)","(8.0, 9.4, 9.224)","(15.0, 18.0, 17.821428571428573)"
12-01-2023 12:14:23.666347,"(4.2, 5.5, 5.46530612244898)","(26.0, 44.0, 38.666666666666664)","(5.5, 6.6, 6.487804878048781)","(4.6, 5.2, 5.171428571428572)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.7346938775510203)","(8.0, 9.4, 9.225)","(15.0, 18.0, 17.757142857142856)"
12-01-2023 12:14:24.657765,"(4.2, 5.5, 5.46530612244898)","(26.0, 42.0, 39.09090909090909)","(5.5, 6.6, 6.5181818181818185)","(4.6, 5.2, 5.17)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.7346938775510203)","(8.0, 9.4, 9.225)","(15.0, 18.5, 18.454545454545453)"
12-01-2023 12:14:25.713468,"(4.2, 5.5, 5.46530612244898)","(26.0, 42.0, 39.09090909090909)","(5.5, 6.6, 6.507692307692308)","(4.6, 5.2, 5.181818181818182)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.7314285714285713)","(8.0, 9.4, 9.217391304347826)","(15.0, 19.0, 18.454545454545453)"
12-01-2023 12:14:26.757984,"(4.2, 5.5, 5.46530612244898)","(26.0, 42.0, 39.09090909090909)","(5.5, 6.8, 6.411764705882353)","(4.6, 5.2, 5.181818181818182)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.7333333333333334)","(8.0, 9.4, 9.254545454545454)","(15.0, 19.0, 18.5625)"
12-01-2023 12:14:27.833382,"(4.2, 5.5, 5.482051282051282)","(26.0, 44.0, 39.45454545454545)","(5.5, 6.6, 6.376744186046511)","(4.6, 5.2, 5.153012048192771)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.7559633027522934)","(8.0, 9.6, 9.285714285714285)","(15.0, 19.5, 18.576923076923077)"
12-01-2023 12:14:28.895296,"(4.2, 5.5, 5.4222222222222225)","(26.0, 42.0, 38.0)","(5.5, 6.4, 6.344444444444445)","(4.6, 5.2, 4.99)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.7559633027522934)","(8.0, 9.6, 9.28)","(15.0, 19.5, 18.375)"
12-01-2023 12:14:29.927269,"(4.2, 5.5, 5.45)","(26.0, 40.0, 36.0)","(5.5, 6.4, 6.213432835820896)","(4.6, 5.2, 5.148148148148149)","(41.0, 110.0, 101.25)","(3.2, 3.8, 3.7559633027522934)","(8.0, 9.6, 9.466666666666667)","(15.0, 19.5, 18.717391304347824)"
12-01-2023 12:14:30.986803,"(4.2, 5.6, 5.45)","(26.0, 40.0, 35.294117647058826)","(5.5, 6.2, 5.89811320754717)","(4.6, 5.2, 5.0600000000000005)","(41.0, 110.0, 105.0)","(3.2, 3.8, 3.7702054794520548)","(8.0, 9.6, 9.52)","(15.0, 19.5, 18.75)"
12-01-2023 12:14:32.039917,"(4.2, 5.7, 5.644)","(26.0, 40.0, 34.6)","(5.5, 6.2, 5.747169811320754)","(4.6, 5.2, 5.0)","(41.0, 110.0, 105.0)","(3.2, 3.8, 3.808695652173913)","(8.0, 9.6, 9.58909090909091)","(15.0, 19.5, 18.875)"
12-01-2023 12:14:33.121261,"(4.2, 5.7, 5.662962962962963)","(26.0, 40.0, 37.0)","(5.5, 6.2, 5.765217391304348)","(4.6, 5.1, 4.790322580645161)","(41.0, 110.0, 105.0)","(3.2, 3.85, 3.808695652173913)","(8.0, 9.8, 9.945454545454545)","(15.0, 21.0, 18.88235294117647)"
12-01-2023 12:14:34.174151,"(4.2, 5.7, 5.673333333333334)","(26.0, 40.0, 37.09090909090909)","(5.5, 6.2, 5.8625)","(4.6, 5.0, 4.849056603773585)","(41.0, 110.0, 105.0)","(3.2, 3.85, 3.8474358974358975)","(8.0, 10.0, 9.973333333333333)","(15.0, 21.0, 18.23076923076923)"
12-01-2023 12:14:35.289429,"(4.2, 5.7, 5.682608695652174)","(26.0, 40.0, 37.09090909090909)","(5.5, 6.2, 5.795)","(4.6, 5.0, 4.709090909090909)","(41.0, 110.0, 105.0)","(3.2, 3.85, 3.89)","(8.0, 10.0, 9.870000000000001)","(15.0, 21.0, 19.333333333333332)"
12-01-2023 12:14:36.322478,"(4.2, 6.0, 5.79)","(26.0, 40.0, 37.42857142857143)","(5.5, 5.9, 5.72)","(4.6, 5.0, 4.936633663366337)","(41.0, 110.0, 105.0)","(3.2, 3.95, 3.89)","(8.0, 10.5, 9.870000000000001)","(15.0, 20.0, 19.473684210526315)"
12-01-2023 12:14:37.399524,"(4.2, 6.0, 5.876470588235295)","(26.0, 40.0, 37.42857142857143)","(5.5, 5.9, 5.684)","(4.6, 5.0, 4.896774193548387)","(41.0, 110.0, 105.0)","(3.2, 3.95, 3.9093750000000003)","(8.0, 10.5, 10.284615384615385)","(15.0, 20.0, 19.473684210526315)"
12-01-2023 12:14:38.434171,"(4.4, 6.0, 5.8352941176470585)","(26.0, 40.0, 37.42857142857143)","(5.0, 5.9, 5.728571428571429)","(4.4, 4.8, 4.728205128205128)","(41.0, 110.0, 102.5)","(3.1, 3.95, 3.9093750000000003)","(8.0, 10.5, 10.284615384615385)","(15.0, 20.0, 19.473684210526315)"
12-01-2023 12:14:39.477697,"(4.4, 6.2, 5.852173913043478)","(26.0, 36.0, 33.81818181818182)","(5.0, 5.9, 5.7444444444444445)","(4.4, 4.9, 4.685714285714286)","(41.0, 110.0, 104.0)","(3.1, 3.95, 3.743076923076923)","(8.0, 10.5, 10.347826086956522)","(15.0, 20.0, 19.446153846153848)"
12-01-2023 12:14:40.461026,"(4.4, 6.2, 5.907317073170732)","(26.0, 34.0, 31.5)","(5.0, 6.0, 5.726315789473684)","(4.4, 4.9, 4.685714285714286)","(41.0, 110.0, 104.0)","(3.1, 3.8, 3.743076923076923)","(8.0, 10.5, 10.347826086956522)","(15.0, 20.0, 18.5)"
12-01-2023 12:14:41.520173,"(4.4, 6.2, 5.907317073170732)","(26.0, 34.0, 31.5)","(5.0, 6.0, 5.721212121212121)","(4.4, 4.9, 4.626666666666666)","(41.0, 110.0, 104.0)","(3.1, 3.8, 3.710486891385768)","(8.0, 10.5, 10.347826086956522)","(15.0, 20.0, 18.5)"
12-01-2023 12:14:42.539140,"(4.4, 6.2, 6.185714285714286)","(26.0, 34.0, 32.285714285714285)","(5.0, 6.0, 5.721212121212121)","(4.4, 4.8, 4.626666666666666)","(41.0, 110.0, 104.0)","(3.1, 3.8, 3.710486891385768)","(8.0, 10.5, 10.347826086956522)","(15.0, 20.0, 18.3)"
12-01-2023 12:14:43.558149,"(4.4, 6.4, 6.300000000000001)","(26.0, 34.0, 30.0)","(5.0, 6.0, 5.608510638297872)","(4.4, 4.8, 4.654054054054054)","(41.0, 110.0, 104.0)","(3.1, 3.8, 3.7424242424242427)","(8.0, 10.5, 10.571428571428571)","(15.0, 19.5, 18.662790697674417)"
12-01-2023 12:14:44.588234,"(4.4, 6.4, 6.352941176470589)","(26.0, 34.0, 29.6)","(5.0, 6.0, 5.699999999999999)","(4.4, 4.8, 4.683333333333334)","(41.0, 110.0, 104.0)","(3.1, 3.75, 3.7424242424242427)","(8.0, 11.0, 10.571428571428571)","(15.0, 19.5, 18.835164835164836)"
12-01-2023 12:14:45.618754,"(4.4, 6.4, 6.352941176470589)","(26.0, 32.0, 30.0)","(5.0, 6.0, 5.7749999999999995)","(4.4, 4.7, 4.683333333333334)","(41.0, 110.0, 104.0)","(3.1, 3.75, 3.7285714285714286)","(8.0, 11.0, 10.566037735849056)","(15.0, 19.0, 17.944444444444443)"
12-01-2023 12:14:46.621191,"(4.4, 6.6, 6.342222222222222)","(26.0, 30.0, 28.285714285714285)","(5.0, 6.0, 5.733333333333333)","(4.4, 4.8, 4.6258064516129025)","(41.0, 110.0, 104.0)","(3.1, 3.75, 3.7345588235294116)","(8.0, 11.0, 10.620689655172415)","(15.0, 18.5, 18.41176470588235)"
12-01-2023 12:14:47.602998,"(4.4, 6.4, 6.233333333333333)","(26.0, 30.0, 29.4)","(5.0, 6.0, 5.919444444444444)","(4.4, 5.0, 4.913924050632911)","(41.0, 140.0, 110.0)","(3.1, 3.75, 3.7129770992366415)","(8.0, 11.0, 10.670212765957446)","(15.0, 19.0, 18.41176470588235)"
12-01-2023 12:14:48.607223,"(4.4, 6.4, 6.251851851851852)","(26.0, 30.0, 29.4)","(5.0, 6.0, 5.959154929577465)","(4.4, 5.0, 4.896774193548387)","(41.0, 140.0, 110.0)","(3.1, 3.75, 3.7138775510204085)","(8.0, 11.0, 10.670212765957446)","(15.0, 19.0, 18.09090909090909)"
12-01-2023 12:14:49.605624,"(4.4, 6.2, 6.025)","(26.0, 30.0, 29.4)","(5.0, 6.0, 5.972631578947368)","(4.4, 5.0, 4.915555555555556)","(41.0, 140.0, 110.0)","(3.1, 3.75, 3.7138775510204085)","(8.0, 11.0, 10.621212121212121)","(15.0, 19.0, 18.5)"
12-01-2023 12:14:50.589778,"(4.4, 6.2, 6.037837837837838)","(26.0, 30.0, 29.75)","(5.0, 6.0, 5.954545454545455)","(4.4, 5.0, 4.916666666666667)","(41.0, 130.0, 121.66666666666667)","(3.1, 3.75, 3.6585858585858584)","(8.0, 11.0, 10.166666666666666)","(15.0, 19.0, 18.5)"
12-01-2023 12:14:51.578370,"(4.4, 6.2, 6.037837837837838)","(26.0, 30.0, 29.75)","(5.0, 6.0, 5.954545454545455)","(4.4, 5.0, 4.933333333333334)","(41.0, 130.0, 121.66666666666667)","(3.1, 3.75, 3.6585858585858584)","(8.0, 10.5, 10.166666666666666)","(15.0, 19.0, 18.692307692307693)"
12-01-2023 12:14:52.627333,"(4.4, 6.2, 6.05)","(26.0, 32.0, 30.5)","(5.0, 6.0, 5.954545454545455)","(4.4, 5.0, 4.964285714285714)","(41.0, 130.0, 117.5)","(3.1, 3.75, 3.658374384236453)","(8.0, 10.5, 10.23448275862069)","(15.0, 19.0, 18.692307692307693)"
12-01-2023 12:14:53.600167,"(4.4, 6.2, 5.807594936708861)","(26.0, 32.0, 30.5)","(5.0, 6.0, 5.955263157894737)","(4.4, 5.0, 4.990625)","(41.0, 130.0, 117.5)","(3.1, 3.75, 3.658374384236453)","(8.0, 10.5, 10.013559322033899)","(15.0, 19.0, 18.571428571428573)"
12-01-2023 12:14:54.656976,"(4.4, 6.2, 5.792391304347826)","(26.0, 32.0, 30.5)","(5.0, 6.0, 5.975)","(4.4, 5.1, 5.011111111111111)","(41.0, 130.0, 117.5)","(3.1, 3.75, 3.658374384236453)","(8.0, 10.5, 10.013559322033899)","(15.0, 19.0, 17.476190476190474)"
12-01-2023 12:14:55.684498,"(4.4, 6.0, 5.801724137931035)","(26.0, 32.0, 30.875)","(5.0, 6.0, 5.987301587301587)","(4.4, 5.1, 5.059493670886075)","(41.0, 130.0, 117.5)","(3.1, 3.75, 3.6080213903743314)","(8.0, 10.5, 9.95)","(15.0, 19.5, 18.11111111111111)"
12-01-2023 12:14:56.756683,"(4.4, 6.0, 5.757894736842105)","(26.0, 32.0, 30.875)","(5.0, 6.0, 5.9670886075949365)","(4.4, 5.1, 5.072727272727273)","(41.0, 130.0, 108.57142857142857)","(3.1, 3.75, 3.6330396475770925)","(8.0, 10.0, 9.962962962962964)","(15.0, 19.0, 18.657894736842106)"
12-01-2023 12:14:57.816697,"(4.4, 6.0, 5.797058823529412)","(26.0, 32.0, 30.5)","(5.0, 6.0, 5.9670886075949365)","(4.4, 5.2, 5.126027397260274)","(41.0, 120.0, 108.57142857142857)","(3.1, 3.75, 3.622727272727273)","(8.0, 10.0, 9.867924528301888)","(15.0, 19.5, 18.6875)"
12-01-2023 12:14:58.898021,"(4.4, 6.0, 5.871698113207547)","(26.0, 32.0, 30.8)","(5.0, 6.0, 6.091428571428572)","(4.4, 5.2, 5.16140350877193)","(41.0, 120.0, 108.57142857142857)","(3.1, 3.7, 3.616)","(8.0, 10.0, 9.867924528301888)","(15.0, 19.5, 18.6875)"
12-01-2023 12:14:59.995312,"(4.4, 6.0, 5.804444444444444)","(26.0, 32.0, 30.8)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.2, 5.051685393258427)","(41.0, 120.0, 108.57142857142857)","(3.1, 3.7, 3.616)","(8.0, 10.0, 10.140540540540542)","(15.0, 19.5, 18.6875)"
12-01-2023 12:15:01.018232,"(4.4, 6.0, 5.804444444444444)","(26.0, 32.0, 30.8)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.3, 5.0775280898876405)","(41.0, 120.0, 108.57142857142857)","(3.1, 3.7, 3.616)","(8.0, 10.5, 10.266666666666667)","(15.0, 19.5, 18.61764705882353)"
12-01-2023 12:15:02.086943,"(4.4, 5.9, 5.705882352941177)","(26.0, 32.0, 30.8)","(5.0, 6.2, 6.116483516483517)","(4.4, 5.3, 5.143410852713178)","(41.0, 120.0, 102.85714285714286)","(3.1, 3.7, 3.6159151193633954)","(8.0, 10.5, 10.266666666666667)","(15.0, 19.5, 19.055555555555557)"
12-01-2023 12:15:03.097853,"(4.4, 5.9, 5.640909090909091)","(26.0, 32.0, 31.357142857142858)","(5.0, 6.2, 6.116483516483517)","(4.4, 5.3, 5.2178861788617885)","(41.0, 120.0, 102.85714285714286)","(3.1, 3.7, 3.607309941520468)","(8.0, 10.5, 10.266666666666667)","(15.0, 19.5, 19.136363636363637)"
12-01-2023 12:15:04.121695,"(4.4, 5.9, 5.640909090909091)","(26.0, 32.0, 30.2)","(5.0, 6.2, 6.159420289855072)","(4.4, 5.3, 5.224242424242425)","(41.0, 120.0, 104.0)","(3.1, 3.7, 3.628260869565217)","(8.0, 10.5, 10.266666666666667)","(15.0, 19.5, 19.136363636363637)"
12-01-2023 12:15:05.210104,"(4.4, 5.9, 5.583333333333334)","(26.0, 32.0, 30.2)","(5.0, 6.2, 6.050000000000001)","(4.4, 5.3, 5.224242424242425)","(41.0, 110.0, 104.0)","(3.1, 3.65, 3.628260869565217)","(8.0, 10.5, 10.266666666666667)","(15.0, 19.5, 19.136363636363637)"
12-01-2023 12:15:06.232584,"(4.6, 5.8, 5.683870967741935)","(26.0, 32.0, 30.2)","(5.0, 6.2, 6.050000000000001)","(4.4, 5.3, 5.218032786885246)","(41.0, 110.0, 104.0)","(3.1, 3.65, 3.6378048780487804)","(8.0, 10.5, 10.266666666666667)","(15.0, 19.5, 19.136363636363637)"
12-01-2023 12:15:07.226455,"(4.6, 5.8, 5.5473684210526315)","(26.0, 32.0, 30.2)","(5.0, 6.2, 6.050000000000001)","(4.4, 5.3, 5.218032786885246)","(41.0, 110.0, 104.0)","(3.1, 3.65, 3.681720430107527)","(8.0, 10.5, 10.444444444444445)","(15.0, 19.5, 19.136363636363637)"
12-01-2023 12:15:08.229055,"(4.6, 5.8, 5.482352941176471)","(26.0, 32.0, 31.5)","(5.0, 6.2, 6.058823529411765)","(4.4, 5.3, 5.20677966101695)","(41.0, 110.0, 104.0)","(3.1, 3.8, 3.681720430107527)","(8.0, 11.0, 10.444444444444445)","(15.0, 19.5, 19.208333333333332)"
12-01-2023 12:15:09.262307,"(4.6, 5.8, 5.482352941176471)","(26.0, 32.0, 31.52)","(5.0, 6.2, 6.058823529411765)","(4.4, 5.3, 5.20677966101695)","(41.0, 110.0, 104.0)","(3.1, 3.75, 3.5855555555555556)","(8.0, 11.0, 11.205882352941176)","(15.0, 19.5, 19.15)"
12-01-2023 12:15:10.285454,"(4.6, 5.7, 5.621311475409836)","(26.0, 32.0, 31.586206896551722)","(5.0, 6.2, 6.058823529411765)","(4.4, 5.3, 5.20677966101695)","(41.0, 110.0, 104.0)","(3.1, 3.75, 3.64)","(8.0, 11.5, 11.205882352941176)","(15.0, 19.5, 19.15)"
12-01-2023 12:15:11.313769,"(4.6, 5.7, 5.627272727272727)","(26.0, 32.0, 31.586206896551722)","(5.0, 6.2, 6.114285714285715)","(4.4, 5.3, 5.20677966101695)","(41.0, 110.0, 104.0)","(3.1, 3.7, 3.64)","(8.0, 11.5, 11.205882352941176)","(15.0, 19.5, 19.15)"
12-01-2023 12:15:12.398428,"(4.6, 5.7, 5.5)","(26.0, 32.0, 31.454545454545453)","(5.0, 6.2, 5.910638297872341)","(4.4, 5.3, 5.2375)","(41.0, 110.0, 105.71428571428572)","(3.1, 3.7, 3.656756756756757)","(8.0, 11.5, 11.722222222222221)","(15.0, 19.5, 19.305555555555557)"
12-01-2023 12:15:13.475471,"(4.6, 5.7, 5.621739130434783)","(26.0, 32.0, 30.714285714285715)","(5.0, 6.0, 5.876470588235294)","(4.4, 5.3, 5.2375)","(41.0, 110.0, 101.42857142857143)","(3.1, 3.7, 3.656756756756757)","(8.0, 12.0, 11.8125)","(15.0, 19.5, 19.305555555555557)"
12-01-2023 12:15:14.558200,"(4.6, 5.7, 5.621739130434783)","(26.0, 32.0, 30.714285714285715)","(5.0, 6.0, 5.876470588235294)","(4.4, 5.3, 5.242708333333334)","(41.0, 110.0, 102.5)","(3.1, 3.7, 3.6168)","(8.0, 12.0, 11.884615384615385)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:15.665847,"(4.6, 5.7, 5.633333333333334)","(26.0, 32.0, 30.714285714285715)","(5.0, 6.0, 5.872222222222223)","(4.4, 5.3, 5.242105263157895)","(41.0, 110.0, 102.5)","(3.1, 3.7, 3.626241134751773)","(8.0, 12.0, 11.921052631578947)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:16.749402,"(4.6, 5.7, 5.576470588235295)","(26.0, 32.0, 30.714285714285715)","(5.0, 5.9, 5.872222222222223)","(4.4, 5.3, 5.242105263157895)","(41.0, 110.0, 102.5)","(3.1, 3.7, 3.626241134751773)","(8.0, 12.0, 11.921052631578947)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:17.806974,"(4.6, 5.7, 5.576470588235295)","(26.0, 32.0, 30.714285714285715)","(5.0, 5.9, 5.867741935483871)","(4.4, 5.3, 5.242105263157895)","(41.0, 110.0, 102.5)","(3.1, 3.7, 3.626241134751773)","(8.0, 12.0, 11.928571428571429)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:18.866486,"(4.6, 5.7, 5.576470588235295)","(26.0, 32.0, 30.714285714285715)","(5.0, 5.9, 5.867741935483871)","(4.4, 5.3, 5.242105263157895)","(41.0, 110.0, 104.54545454545455)","(3.1, 3.7, 3.626241134751773)","(8.0, 12.0, 11.464285714285714)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:19.927551,"(4.6, 5.7, 5.57910447761194)","(26.0, 32.0, 30.714285714285715)","(5.0, 5.9, 5.861538461538462)","(4.4, 5.3, 5.239325842696629)","(41.0, 110.0, 104.54545454545455)","(3.1, 3.7, 3.626241134751773)","(8.0, 12.0, 11.142857142857142)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:20.963053,"(4.6, 5.7, 5.57910447761194)","(26.0, 32.0, 30.714285714285715)","(5.0, 6.0, 5.845070422535211)","(4.4, 5.3, 5.244897959183674)","(41.0, 110.0, 104.54545454545455)","(3.1, 3.7, 3.486666666666667)","(8.5, 11.5, 11.166666666666666)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:21.981948,"(4.6, 5.7, 5.57910447761194)","(26.0, 32.0, 31.25)","(5.0, 6.4, 6.220512820512821)","(4.4, 5.3, 5.244897959183674)","(41.0, 110.0, 104.54545454545455)","(3.1, 3.5, 3.524390243902439)","(8.5, 11.5, 11.166666666666666)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:22.975939,"(4.6, 5.7, 5.606896551724138)","(26.0, 32.0, 31.25)","(5.0, 6.4, 6.152380952380953)","(4.4, 5.3, 5.252631578947368)","(41.0, 110.0, 104.54545454545455)","(3.1, 3.55, 3.524390243902439)","(8.5, 11.5, 11.166666666666666)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:24.021671,"(4.6, 5.7, 5.606896551724138)","(26.0, 32.0, 31.25)","(5.0, 6.4, 6.152380952380953)","(4.4, 5.3, 5.252631578947368)","(41.0, 110.0, 104.54545454545455)","(3.1, 3.55, 3.5)","(8.5, 11.5, 11.125)","(15.0, 19.5, 19.325)"
12-01-2023 12:15:25.012101,"(4.6, 5.7, 5.606896551724138)","(26.0, 32.0, 31.25)","(5.0, 6.4, 6.152380952380953)","(4.4, 5.3, 5.252631578947368)","(41.0, 110.0, 107.0)","(3.1, 3.55, 3.4925531914893617)","(8.5, 11.5, 10.81081081081081)","(15.0, 19.5, 19.347826086956523)"
12-01-2023 12:15:26.038368,"(4.6, 5.7, 5.67906976744186)","(26.0, 32.0, 31.25)","(5.0, 6.4, 6.152380952380953)","(4.4, 5.3, 5.252631578947368)","(41.0, 130.0, 108.57142857142857)","(3.1, 3.55, 3.382089552238806)","(8.5, 11.0, 10.8125)","(15.0, 19.5, 20.454545454545453)"
12-01-2023 12:15:27.036099,"(4.6, 5.8, 5.65)","(26.0, 32.0, 31.454545454545453)","(5.0, 6.4, 6.144444444444445)","(4.4, 5.3, 5.252631578947368)","(41.0, 140.0, 108.57142857142857)","(3.1, 3.55, 3.408333333333333)","(8.5, 11.0, 10.098214285714286)","(15.0, 21.0, 20.454545454545453)"
12-01-2023 12:15:28.145898,"(4.6, 5.8, 5.7379310344827585)","(26.0, 32.0, 31.57142857142857)","(5.0, 6.4, 6.253333333333334)","(4.4, 5.3, 5.26)","(41.0, 150.0, 115.0)","(3.1, 3.5, 3.4407407407407407)","(8.5, 11.0, 10.358695652173912)","(15.0, 21.0, 20.53846153846154)"
12-01-2023 12:15:29.162980,"(4.6, 5.9, 5.703636363636364)","(26.0, 34.0, 32.75)","(5.0, 6.6, 6.363636363636363)","(4.4, 5.3, 5.26)","(41.0, 140.0, 115.0)","(3.1, 3.5, 3.4407407407407407)","(8.5, 10.5, 10.358695652173912)","(15.0, 21.0, 20.73913043478261)"
12-01-2023 12:15:30.214094,"(4.6, 5.9, 5.748888888888889)","(26.0, 34.0, 32.75)","(5.0, 6.6, 6.363636363636363)","(4.4, 5.3, 5.26)","(41.0, 140.0, 115.0)","(3.1, 3.5, 3.361111111111111)","(8.5, 10.5, 10.717391304347826)","(15.0, 21.0, 20.25)"
12-01-2023 12:15:31.326508,"(4.6, 5.9, 5.678260869565217)","(26.0, 34.0, 32.68421052631579)","(5.0, 6.6, 6.363636363636363)","(4.4, 5.3, 5.26)","(41.0, 140.0, 115.0)","(3.1, 3.4, 3.344444444444444)","(8.5, 11.0, 10.717391304347826)","(15.0, 21.0, 20.357142857142858)"
