,Incentive,Captain Bond,Boomsong,Iron Will,Hamaki,Zanzibar Gem,Another Cognac,Notifies,Inequality
04-01-2023 16:08:14.918284,"(17.0, 22.0, 21.775)","(8.0, 9.4, 9.19)","(11.0, 17.0, 15.74)","(4.4, 5.0, 4.9104838709677425)","(7.0, 8.0, 7.920704845814978)","(4.2, 5.0, 4.933605220228385)","(5.5, 5.6, 5.560176991150442)","(18.0, 22.0, 20.844036697247706)","(31.0, 48.0, 44.30107526881721)"
04-01-2023 16:08:16.109938,"(17.0, 22.0, 21.788235294117648)","(8.0, 9.4, 9.19)","(11.0, 17.0, 16.033333333333335)","(4.4, 5.0, 4.926490066225166)","(7.0, 8.0, 7.91743119266055)","(4.2, 5.0, 4.931939799331104)","(5.5, 5.6, 5.560176991150442)","(18.0, 21.0, 20.844036697247706)","(31.0, 48.0, 44.416666666666664)"
04-01-2023 16:08:17.414820,"(17.0, 22.0, 21.788235294117648)","(8.0, 9.4, 9.2375)","(11.0, 16.5, 15.685185185185185)","(4.4, 5.0, 4.927338129496403)","(7.0, 8.0, 7.853658536585366)","(4.2, 5.0, 4.941311475409837)","(5.5, 5.6, 5.5554455445544555)","(18.0, 21.0, 20.815217391304348)","(31.0, 48.0, 43.46268656716418)"
04-01-2023 16:08:18.588586,"(17.0, 22.0, 21.772151898734176)","(8.0, 9.4, 9.273170731707317)","(11.0, 16.5, 14.772727272727273)","(4.4, 5.0, 4.883082706766918)","(7.0, 8.0, 7.853061224489796)","(4.2, 5.0, 4.94179104477612)","(5.5, 5.6, 5.5554455445544555)","(18.0, 21.0, 20.815217391304348)","(31.0, 48.0, 45.225806451612904)"
04-01-2023 16:08:19.842443,"(17.0, 22.0, 21.804347826086957)","(8.0, 9.4, 9.273170731707317)","(11.0, 16.5, 14.947368421052632)","(4.4, 4.9, 4.885294117647059)","(7.0, 8.0, 7.816783216783216)","(4.2, 5.0, 4.94179104477612)","(5.5, 5.6, 5.5554455445544555)","(18.0, 21.0, 20.815217391304348)","(31.0, 46.0, 43.333333333333336)"
04-01-2023 16:08:21.125007,"(17.0, 22.0, 21.804347826086957)","(8.0, 9.2, 9.175609756097561)","(11.0, 16.5, 15.428571428571429)","(4.4, 4.9, 4.87243947858473)","(7.0, 8.0, 7.82054794520548)","(4.2, 5.0, 4.906770833333334)","(5.0, 5.6, 5.573509933774834)","(17.0, 21.0, 20.815217391304348)","(31.0, 46.0, 43.714285714285715)"
04-01-2023 16:08:22.339957,"(17.0, 22.0, 21.804347826086957)","(8.0, 9.2, 9.175609756097561)","(11.0, 16.0, 15.25)","(4.4, 4.9, 4.87175572519084)","(7.0, 8.0, 7.816296296296296)","(4.2, 5.0, 4.906770833333334)","(5.0, 5.6, 5.578723404255319)","(17.0, 21.0, 20.815217391304348)","(31.0, 46.0, 43.714285714285715)"
04-01-2023 16:08:23.587213,"(17.0, 22.0, 21.804347826086957)","(8.0, 9.2, 9.175609756097561)","(11.0, 16.0, 15.24)","(4.4, 4.9, 4.9206730769230775)","(7.0, 8.0, 7.833846153846154)","(4.2, 5.0, 4.906770833333334)","(5.0, 5.6, 5.578723404255319)","(17.0, 21.0, 20.815217391304348)","(31.0, 46.0, 43.714285714285715)"
04-01-2023 16:08:24.789034,"(17.0, 22.0, 21.804347826086957)","(8.0, 9.2, 9.152380952380952)","(11.0, 16.0, 15.24)","(4.4, 5.0, 4.953112033195021)","(7.0, 8.0, 7.897142857142857)","(4.2, 5.0, 4.870270270270271)","(5.0, 5.6, 5.591428571428571)","(17.0, 21.0, 20.815217391304348)","(31.0, 46.0, 43.714285714285715)"
04-01-2023 16:08:25.917155,"(17.0, 22.0, 21.804347826086957)","(8.0, 9.2, 9.158620689655171)","(11.0, 16.0, 15.0)","(4.4, 5.1, 5.073118279569893)","(7.0, 8.0, 7.893577981651376)","(4.2, 4.9, 4.8725000000000005)","(5.0, 5.6, 5.613636363636363)","(17.0, 21.0, 20.725806451612904)","(31.0, 46.0, 43.714285714285715)"
04-01-2023 16:08:27.075075,"(17.0, 22.0, 21.814432989690722)","(8.0, 9.2, 9.149999999999999)","(11.0, 15.0, 14.7)","(4.4, 5.1, 4.956818181818182)","(7.0, 8.0, 7.874747474747474)","(4.2, 4.9, 4.884172661870504)","(5.0, 5.7, 5.616363636363636)","(17.0, 21.0, 20.789473684210527)","(31.0, 46.0, 44.0)"
04-01-2023 16:08:28.513441,"(17.0, 22.0, 21.814432989690722)","(8.0, 9.2, 9.144827586206898)","(11.0, 15.0, 14.691666666666666)","(4.4, 5.0, 4.979908675799087)","(7.0, 8.0, 7.874747474747474)","(4.2, 4.9, 4.875)","(5.0, 5.7, 5.746617915904936)","(17.0, 21.0, 20.789473684210527)","(31.0, 46.0, 44.0)"
04-01-2023 16:08:29.766806,"(17.0, 22.0, 21.814432989690722)","(8.0, 9.4, 9.158490566037736)","(11.0, 15.0, 14.504926108374384)","(4.4, 5.0, 4.9797235023041475)","(7.0, 8.0, 7.820895522388059)","(4.2, 4.9, 4.817455621301775)","(5.0, 5.8, 5.744047619047619)","(17.0, 21.0, 20.789473684210527)","(31.0, 46.0, 43.2)"
04-01-2023 16:08:30.879231,"(17.0, 22.0, 21.806122448979593)","(8.0, 9.4, 9.158490566037736)","(11.0, 15.0, 14.5)","(4.4, 5.0, 5.160714285714286)","(7.0, 8.0, 7.797)","(4.2, 4.9, 4.817455621301775)","(5.0, 5.8, 5.745213849287169)","(17.0, 21.0, 20.88235294117647)","(31.0, 46.0, 43.2)"
04-01-2023 16:08:32.061947,"(17.0, 22.0, 21.806122448979593)","(8.0, 9.4, 9.2)","(11.0, 14.5, 14.423913043478262)","(4.4, 5.2, 5.169444444444444)","(7.0, 7.8, 7.796571428571428)","(4.2, 4.9, 4.817210682492582)","(5.0, 5.8, 5.745213849287169)","(17.0, 21.0, 20.88235294117647)","(31.0, 46.0, 43.06666666666667)"
04-01-2023 16:08:33.341605,"(17.0, 22.0, 21.793478260869566)","(8.0, 9.4, 9.2)","(11.0, 14.5, 14.367924528301886)","(4.4, 5.2, 5.169444444444444)","(7.0, 7.8, 7.796202531645569)","(4.2, 4.9, 4.813698630136987)","(5.0, 5.8, 5.741807909604519)","(17.0, 21.0, 20.83783783783784)","(31.0, 46.0, 43.06666666666667)"
04-01-2023 16:08:34.623487,"(17.0, 22.0, 21.81904761904762)","(8.0, 9.4, 9.2)","(11.0, 14.5, 14.474358974358974)","(4.4, 5.2, 5.156626506024097)","(7.0, 7.8, 7.846153846153846)","(4.2, 4.9, 4.832258064516129)","(5.0, 5.8, 5.741587901701323)","(17.0, 21.0, 19.97826086956522)","(31.0, 46.0, 44.166666666666664)"
04-01-2023 16:08:35.819499,"(17.0, 22.0, 21.9)","(8.0, 9.4, 9.31764705882353)","(11.0, 14.5, 14.451219512195122)","(4.4, 5.2, 5.1454545454545455)","(7.0, 8.0, 8.008791208791209)","(4.2, 4.9, 4.8078125)","(5.0, 5.8, 5.741587901701323)","(17.0, 20.0, 19.743589743589745)","(31.0, 46.0, 44.30769230769231)"
04-01-2023 16:08:36.990778,"(17.0, 22.0, 21.88659793814433)","(8.0, 9.4, 9.33953488372093)","(11.0, 14.5, 14.447368421052632)","(4.4, 5.2, 5.1454545454545455)","(7.0, 8.2, 7.844897959183673)","(4.2, 4.9, 4.960869565217392)","(5.0, 5.8, 5.736680327868853)","(17.0, 20.0, 19.54320987654321)","(31.0, 46.0, 44.333333333333336)"
04-01-2023 16:08:38.301674,"(17.0, 22.0, 21.685714285714287)","(8.0, 9.4, 9.33953488372093)","(11.0, 14.5, 14.447368421052632)","(4.4, 5.2, 5.1454545454545455)","(7.0, 8.2, 7.939222614840989)","(4.2, 5.0, 4.95575)","(5.0, 5.8, 5.735375494071146)","(17.0, 20.0, 19.525641025641026)","(31.0, 46.0, 44.333333333333336)"
04-01-2023 16:08:39.608970,"(17.0, 22.0, 21.676470588235293)","(8.0, 9.4, 9.33157894736842)","(11.0, 14.5, 14.472222222222221)","(4.4, 5.2, 4.9372)","(7.0, 8.2, 7.999464524765729)","(4.2, 5.0, 4.958754406580494)","(5.0, 5.8, 5.737360594795539)","(17.0, 20.0, 19.525641025641026)","(31.0, 46.0, 43.09090909090909)"
04-01-2023 16:08:40.909763,"(17.0, 22.0, 21.72093023255814)","(8.0, 9.4, 9.33157894736842)","(11.0, 14.5, 14.48)","(4.4, 5.0, 4.938403614457831)","(7.0, 8.0, 8.14060606060606)","(4.2, 5.0, 4.960869565217392)","(5.0, 5.8, 5.739605734767025)","(17.0, 20.0, 19.525641025641026)","(31.0, 46.0, 43.06666666666667)"
04-01-2023 16:08:42.163188,"(17.0, 22.0, 21.738095238095237)","(8.0, 9.4, 9.33157894736842)","(11.0, 14.5, 14.489795918367347)","(4.4, 5.0, 4.938403614457831)","(7.0, 8.2, 8.06341463414634)","(4.2, 5.0, 4.9718196457326895)","(5.0, 5.8, 5.737360594795539)","(17.0, 20.0, 19.20689655172414)","(31.0, 46.0, 43.06666666666667)"
04-01-2023 16:08:43.348056,"(17.0, 22.0, 21.59259259259259)","(8.0, 9.4, 9.33157894736842)","(11.0, 14.5, 13.663793103448276)","(4.4, 5.0, 4.938403614457831)","(7.0, 8.2, 8.110679611650484)","(4.2, 5.0, 4.966793168880455)","(5.0, 5.8, 5.741695501730104)","(17.0, 20.0, 19.17391304347826)","(31.0, 46.0, 44.3125)"
04-01-2023 16:08:44.500074,"(17.0, 22.0, 21.363636363636363)","(8.0, 9.4, 9.33157894736842)","(11.0, 14.0, 13.663793103448276)","(4.4, 5.0, 4.938403614457831)","(7.0, 8.2, 8.115151515151515)","(4.2, 5.0, 4.966791393826005)","(5.0, 5.8, 5.745046728971962)","(17.0, 20.0, 19.17391304347826)","(31.0, 46.0, 44.583333333333336)"
04-01-2023 16:08:45.678360,"(17.0, 22.0, 21.363636363636363)","(8.0, 9.4, 9.33157894736842)","(11.0, 14.0, 13.780898876404494)","(4.4, 5.0, 4.940029325513197)","(7.0, 8.2, 8.115151515151515)","(4.2, 5.0, 4.966791393826005)","(5.0, 5.8, 5.745046728971962)","(17.0, 20.0, 19.1)","(31.0, 46.0, 44.7)"
04-01-2023 16:08:46.893967,"(17.0, 22.0, 21.363636363636363)","(8.0, 9.4, 9.33157894736842)","(11.0, 14.0, 13.780898876404494)","(4.4, 5.0, 5.075384615384615)","(7.0, 8.2, 8.195384615384615)","(4.2, 5.0, 4.971641791044776)","(5.0, 5.8, 5.711845730027548)","(17.0, 19.5, 19.5)","(31.0, 46.0, 44.266666666666666)"
04-01-2023 16:08:48.085593,"(17.0, 22.0, 21.666666666666668)","(8.0, 9.6, 9.372727272727273)","(11.0, 14.0, 13.91578947368421)","(4.4, 5.1, 5.070149253731343)","(7.0, 8.2, 8.19527559055118)","(4.2, 5.0, 5.008651911468813)","(5.0, 5.8, 5.610596026490066)","(17.0, 20.0, 19.282608695652176)","(31.0, 46.0, 46.166666666666664)"
04-01-2023 16:08:49.254547,"(17.0, 22.0, 21.767441860465116)","(8.0, 9.6, 9.414492753623188)","(11.0, 14.0, 13.932203389830509)","(4.4, 5.1, 4.956551724137931)","(7.0, 8.2, 8.196026490066224)","(4.2, 5.1, 5.028768303186908)","(5.0, 5.7, 5.5449664429530205)","(17.0, 20.0, 19.31958762886598)","(31.0, 48.0, 46.247191011235955)"
04-01-2023 16:08:50.349956,"(17.0, 22.0, 21.82608695652174)","(8.0, 9.6, 9.483636363636363)","(11.0, 14.0, 13.931623931623932)","(4.4, 5.1, 5.03774834437086)","(7.0, 8.2, 8.196226415094339)","(4.2, 5.1, 5.0135983263598325)","(5.0, 5.7, 5.471794871794872)","(17.0, 20.0, 19.31958762886598)","(31.0, 48.0, 46.20754716981132)"
04-01-2023 16:08:51.487166,"(17.0, 22.0, 21.82608695652174)","(8.0, 9.6, 9.483636363636363)","(11.0, 14.0, 13.931623931623932)","(4.4, 5.1, 5.0069306930693065)","(7.0, 8.2, 8.19672131147541)","(4.2, 5.1, 5.0135983263598325)","(5.0, 5.5, 5.452173913043478)","(17.0, 20.0, 19.407894736842106)","(31.0, 48.0, 46.25581395348837)"
04-01-2023 16:08:52.649276,"(17.0, 22.0, 21.82608695652174)","(8.0, 9.6, 9.50344827586207)","(11.0, 14.0, 13.931623931623932)","(4.4, 5.1, 5.0069306930693065)","(7.0, 8.2, 8.19672131147541)","(4.2, 5.1, 5.012221041445271)","(5.0, 5.5, 5.43173076923077)","(17.0, 20.0, 19.407894736842106)","(31.0, 48.0, 46.148148148148145)"
04-01-2023 16:08:53.827323,"(17.0, 22.0, 21.85185185185185)","(8.0, 9.6, 9.549090909090909)","(11.0, 14.0, 13.913934426229508)","(4.4, 5.0, 4.999395770392749)","(7.0, 8.2, 8.13953488372093)","(4.2, 5.1, 5.012221041445271)","(5.0, 5.5, 5.43173076923077)","(17.0, 20.0, 19.366197183098592)","(31.0, 48.0, 46.148148148148145)"
04-01-2023 16:08:55.010055,"(17.0, 22.0, 21.804878048780488)","(8.0, 9.6, 9.570833333333333)","(11.0, 14.0, 13.913934426229508)","(4.4, 5.0, 4.9)","(7.0, 8.2, 8.167420814479637)","(4.2, 5.1, 5.031308411214953)","(5.0, 5.5, 5.482677165354331)","(17.0, 20.0, 19.651515151515152)","(31.0, 48.0, 46.35164835164835)"
04-01-2023 16:08:56.225898,"(17.0, 23.0, 22.157894736842106)","(8.0, 9.6, 9.293975903614458)","(11.0, 14.5, 14.285714285714286)","(4.4, 4.9, 4.989343246592317)","(7.0, 8.2, 8.174561403508772)","(4.2, 5.1, 5.0314553990610325)","(5.0, 5.5, 5.47843137254902)","(17.0, 20.0, 19.661290322580644)","(31.0, 48.0, 46.25581395348837)"
04-01-2023 16:08:57.481938,"(17.0, 23.0, 22.2)","(8.0, 9.4, 9.293975903614458)","(11.0, 14.5, 14.741573033707866)","(4.4, 5.0, 4.963565891472868)","(7.0, 8.2, 8.139583333333333)","(4.2, 5.1, 5.040489130434782)","(5.0, 5.5, 5.47843137254902)","(17.0, 20.0, 19.661290322580644)","(31.0, 48.0, 46.10126582278481)"
04-01-2023 16:08:58.722719,"(17.0, 23.0, 22.119266055045873)","(8.0, 9.4, 9.282857142857143)","(11.0, 15.0, 14.517857142857142)","(4.4, 5.0, 4.95607476635514)","(7.0, 8.2, 8.098245614035088)","(4.2, 5.1, 5.04)","(5.0, 5.5, 5.47843137254902)","(17.0, 20.0, 19.678571428571427)","(31.0, 48.0, 46.10126582278481)"
04-01-2023 16:08:59.929188,"(17.0, 23.0, 22.16521739130435)","(8.0, 9.4, 9.28169014084507)","(11.0, 15.0, 14.872448979591837)","(4.4, 5.0, 4.890774907749078)","(7.0, 8.2, 8.09032258064516)","(4.2, 5.1, 5.040245566166439)","(5.0, 5.5, 5.47843137254902)","(17.0, 20.0, 19.678571428571427)","(31.0, 48.0, 46.10126582278481)"
04-01-2023 16:09:01.077609,"(17.0, 23.0, 22.16521739130435)","(8.0, 9.4, 9.323404255319149)","(11.0, 15.0, 14.875)","(4.4, 4.9, 4.894866920152092)","(7.0, 8.2, 8.052100840336134)","(4.2, 5.1, 5.039918809201624)","(5.0, 5.5, 5.477669902912622)","(17.0, 20.0, 19.622448979591837)","(31.0, 48.0, 46.125)"
04-01-2023 16:09:02.183555,"(17.0, 23.0, 22.17948717948718)","(8.0, 9.4, 9.32)","(11.0, 15.0, 14.875)","(4.4, 4.9, 4.893591047812818)","(7.0, 8.2, 8.06865671641791)","(4.2, 5.1, 5.040466392318244)","(5.0, 5.5, 5.477669902912622)","(17.0, 20.0, 19.622448979591837)","(31.0, 48.0, 46.078947368421055)"
04-01-2023 16:09:03.343795,"(17.0, 23.0, 22.058823529411764)","(8.0, 9.4, 9.042424242424243)","(11.0, 15.0, 14.959302325581396)","(4.4, 4.9, 4.898078975453576)","(7.0, 8.2, 8.064615384615385)","(4.2, 5.1, 5.036082474226804)","(5.0, 5.5, 5.46271186440678)","(17.0, 20.0, 19.904761904761905)","(31.0, 48.0, 46.078947368421055)"
04-01-2023 16:09:04.534030,"(17.0, 23.0, 22.061855670103093)","(8.0, 9.2, 9.028571428571428)","(11.0, 15.0, 14.960629921259843)","(4.4, 4.9, 4.92816091954023)","(7.0, 8.2, 8.05691056910569)","(4.2, 5.1, 5.036270190895741)","(5.0, 5.5, 5.442105263157895)","(17.0, 20.0, 19.77777777777778)","(31.0, 48.0, 46.078947368421055)"
04-01-2023 16:09:05.696770,"(17.0, 23.0, 22.061855670103093)","(8.0, 9.2, 9.028571428571428)","(11.0, 15.0, 14.98134328358209)","(4.4, 5.0, 4.912931034482759)","(7.0, 8.2, 8.05691056910569)","(4.2, 5.1, 5.0314647377938515)","(5.0, 5.5, 5.4035714285714285)","(17.0, 20.0, 19.77777777777778)","(31.0, 48.0, 46.064516129032256)"
04-01-2023 16:09:06.856051,"(17.0, 23.0, 22.020408163265305)","(8.0, 9.2, 9.038532110091744)","(11.0, 15.0, 14.98134328358209)","(4.4, 5.0, 4.9383333333333335)","(7.0, 8.2, 7.997432239657632)","(4.2, 5.1, 5.036513157894737)","(5.0, 5.6, 5.336842105263158)","(17.0, 20.0, 19.8)","(31.0, 48.0, 46.144329896907216)"
04-01-2023 16:09:08.062947,"(17.0, 23.0, 22.137931034482758)","(8.0, 9.2, 9.027312775330396)","(11.0, 15.0, 15.17123287671233)","(4.4, 5.0, 4.955013550135502)","(7.0, 8.0, 8.167816091954023)","(4.2, 5.1, 5.042644873699851)","(5.0, 5.4, 5.362105263157895)","(17.0, 20.0, 20.096491228070175)","(31.0, 48.0, 46.18181818181818)"
04-01-2023 16:09:09.313796,"(17.0, 23.0, 22.184782608695652)","(8.0, 9.2, 9.027312775330396)","(11.0, 15.5, 15.17123287671233)","(4.4, 5.0, 4.963636363636364)","(7.0, 8.2, 8.176470588235293)","(4.2, 5.1, 5.024461839530333)","(5.0, 5.4, 5.368695652173913)","(17.0, 21.0, 20.264285714285716)","(31.0, 48.0, 46.18181818181818)"
04-01-2023 16:09:10.520075,"(17.0, 23.0, 22.184782608695652)","(8.0, 9.2, 9.027312775330396)","(11.0, 15.5, 15.169811320754716)","(4.4, 5.0, 4.977955271565495)","(7.0, 8.2, 8.16304347826087)","(4.2, 5.1, 5.022972972972973)","(5.0, 5.4, 5.368695652173913)","(17.0, 21.0, 20.22689075630252)","(31.0, 48.0, 46.24324324324324)"
04-01-2023 16:09:11.773529,"(17.0, 23.0, 22.184782608695652)","(8.0, 9.0, 8.933333333333334)","(11.0, 15.5, 15.094736842105263)","(4.4, 5.0, 5.004918032786885)","(7.0, 8.2, 8.183084577114426)","(4.2, 5.1, 5.034579439252337)","(5.0, 5.4, 5.386666666666667)","(17.0, 21.0, 20.347517730496453)","(31.0, 48.0, 46.433734939759034)"
04-01-2023 16:09:13.015366,"(17.0, 23.0, 22.21359223300971)","(8.0, 9.0, 8.925396825396826)","(11.0, 15.5, 15.295212765957446)","(4.4, 5.1, 5.061572052401747)","(7.0, 8.2, 8.12280701754386)","(4.2, 5.1, 5.026286764705882)","(5.0, 5.4, 5.3879699248120305)","(17.0, 21.0, 20.347517730496453)","(31.0, 48.0, 46.433734939759034)"
04-01-2023 16:09:14.270767,"(17.0, 23.0, 22.24137931034483)","(8.0, 9.0, 8.965891472868217)","(11.0, 15.5, 15.375)","(4.4, 5.1, 4.997201492537314)","(7.0, 8.2, 7.999677419354839)","(4.2, 5.1, 5.031899641577061)","(5.0, 5.4, 5.4270270270270276)","(17.0, 21.0, 20.416666666666668)","(31.0, 48.0, 46.51764705882353)"
04-01-2023 16:09:15.544761,"(17.0, 23.0, 22.24137931034483)","(8.0, 9.0, 9.028112449799197)","(11.0, 15.5, 15.672566371681416)","(4.4, 5.0, 4.869099756690997)","(7.0, 8.0, 8.095454545454546)","(4.2, 5.1, 5.052870090634441)","(5.0, 5.5, 5.466473988439306)","(17.0, 21.0, 20.333333333333332)","(31.0, 48.0, 46.74)"
04-01-2023 16:09:16.746925,"(17.0, 23.0, 22.476190476190474)","(8.0, 9.2, 9.03030303030303)","(11.0, 16.0, 15.669724770642201)","(4.4, 5.0, 4.851356238698011)","(7.0, 8.2, 8.095454545454546)","(4.2, 5.1, 5.079140679140679)","(5.0, 5.5, 5.483478260869565)","(17.0, 21.0, 19.25)","(31.0, 48.0, 46.67272727272727)"
04-01-2023 16:09:17.952861,"(17.0, 23.0, 22.476190476190474)","(8.0, 9.2, 9.03030303030303)","(11.0, 16.0, 15.669724770642201)","(4.4, 5.0, 4.851356238698011)","(7.0, 8.2, 8.085714285714285)","(4.2, 5.1, 5.081837916063676)","(5.0, 5.5, 5.483478260869565)","(17.0, 20.0, 19.239067055393587)","(31.0, 48.0, 46.67272727272727)"
04-01-2023 16:09:19.103438,"(17.0, 23.0, 22.476190476190474)","(8.0, 9.2, 9.036666666666667)","(11.0, 16.0, 15.669724770642201)","(4.4, 5.0, 4.851356238698011)","(7.0, 8.2, 8.085714285714285)","(4.2, 5.1, 5.085452073419442)","(5.0, 5.5, 5.439726027397261)","(17.0, 20.0, 19.166134185303516)","(31.0, 48.0, 46.67272727272727)"
04-01-2023 16:09:20.330223,"(17.0, 23.0, 22.175)","(8.0, 9.2, 9.02016129032258)","(11.0, 16.0, 15.819672131147541)","(4.4, 5.0, 4.912014787430684)","(7.0, 8.2, 8.104845814977974)","(4.2, 5.1, 5.094179894179894)","(5.0, 5.5, 5.244077134986226)","(17.0, 20.0, 19.53205128205128)","(31.0, 48.0, 46.773109243697476)"
04-01-2023 16:09:21.594166,"(17.0, 23.0, 22.435897435897434)","(8.0, 9.2, 9.084018264840182)","(11.0, 16.0, 15.726618705035971)","(4.4, 5.0, 4.939227340267459)","(7.0, 8.2, 8.116279069767442)","(4.2, 5.1, 5.093355209187859)","(5.0, 5.3, 5.323152709359606)","(17.0, 20.0, 19.51425855513308)","(31.0, 48.0, 46.75213675213675)"
04-01-2023 16:09:22.818231,"(17.0, 23.0, 22.410714285714285)","(8.0, 9.2, 9.07846889952153)","(12.0, 16.0, 15.652777777777779)","(4.4, 5.0, 4.932471728594508)","(7.0, 8.2, 8.283333333333333)","(4.4, 5.1, 5.1505859375)","(5.0, 5.4, 5.204918032786885)","(17.0, 20.0, 19.576521739130435)","(41.0, 48.0, 46.98571428571429)"
04-01-2023 16:09:23.940023,"(17.0, 23.0, 22.638297872340427)","(8.0, 9.2, 9.135463258785942)","(12.0, 14.5, 14.309644670050762)","(4.4, 5.0, 4.932471728594508)","(7.0, 8.4, 8.283333333333333)","(4.4, 5.2, 5.151491053677932)","(5.0, 5.3, 5.235483870967742)","(17.0, 20.0, 19.580895008605854)","(41.0, 48.0, 47.04697986577181)"
04-01-2023 16:09:25.107042,"(17.0, 23.0, 22.714285714285715)","(8.0, 9.2, 9.158088235294118)","(12.0, 14.5, 14.35754189944134)","(4.4, 5.0, 4.900843373493976)","(7.0, 8.4, 8.280246913580246)","(4.4, 5.2, 5.151508620689655)","(5.0, 5.3, 5.192771084337349)","(17.0, 20.0, 19.567495559502664)","(41.0, 48.0, 47.04697986577181)"
04-01-2023 16:09:26.292827,"(17.0, 23.0, 22.727272727272727)","(8.0, 9.2, 9.159285714285714)","(12.0, 14.5, 14.435374149659864)","(4.4, 5.0, 4.92310570626754)","(7.0, 8.4, 8.324806201550388)","(4.4, 5.2, 5.160839160839161)","(5.0, 5.2, 5.1311787072243344)","(17.0, 20.0, 19.61050156739812)","(41.0, 48.0, 46.96)"
04-01-2023 16:09:27.559832,"(17.0, 23.0, 22.85925925925926)","(8.0, 9.2, 9.195409836065574)","(12.0, 14.5, 14.455399061032864)","(4.4, 5.0, 4.926344086021506)","(7.0, 8.4, 8.305365853658536)","(4.4, 5.2, 5.213636363636364)","(5.0, 5.2, 5.125990491283677)","(17.0, 20.0, 19.61050156739812)","(41.0, 48.0, 46.96)"
04-01-2023 16:09:28.806699,"(17.0, 23.0, 22.896551724137932)","(8.0, 9.4, 9.3375)","(12.0, 14.5, 14.455399061032864)","(4.4, 5.0, 4.926344086021506)","(7.0, 8.4, 8.331304347826087)","(4.4, 5.3, 5.268243243243243)","(5.0, 5.2, 5.133380884450784)","(17.0, 20.0, 19.583752093802346)","(41.0, 48.0, 47.00952380952381)"
04-01-2023 16:09:30.001423,"(17.0, 24.0, 23.25)","(8.0, 9.8, 9.559183673469388)","(12.0, 14.0, 13.553398058252426)","(4.4, 5.0, 4.939259259259259)","(7.0, 8.4, 8.341263940520447)","(4.4, 5.3, 5.2749999999999995)","(5.0, 5.2, 5.133380884450784)","(17.0, 20.0, 19.57666098807496)","(41.0, 48.0, 47.00952380952381)"
04-01-2023 16:09:31.153484,"(17.0, 24.0, 23.25)","(8.0, 9.6, 9.559183673469388)","(12.0, 14.0, 13.17713004484305)","(4.4, 5.0, 4.899880810488677)","(7.0, 8.4, 8.283870967741935)","(4.4, 5.3, 5.278947368421052)","(4.8, 5.2, 4.8922570016474465)","(17.0, 20.0, 19.55514705882353)","(41.0, 48.0, 47.225433526011564)"
04-01-2023 16:09:32.320294,"(17.0, 24.0, 23.21875)","(8.0, 9.8, 9.440000000000001)","(12.0, 14.0, 13.423469387755102)","(4.4, 5.0, 4.907557502738226)","(7.0, 8.4, 8.296402877697842)","(4.4, 5.3, 5.390186915887851)","(4.8, 5.2, 5.005128205128205)","(17.0, 20.0, 19.550185873605948)","(41.0, 48.0, 46.794871794871796)"
04-01-2023 16:09:33.473841,"(17.0, 24.0, 23.375)","(8.0, 9.8, 9.433898305084746)","(12.0, 13.5, 13.423469387755102)","(4.4, 5.0, 4.907805429864254)","(7.0, 8.4, 8.275862068965518)","(4.4, 5.4, 5.352380952380953)","(4.8, 5.1, 4.890909090909091)","(17.0, 20.0, 19.551020408163264)","(41.0, 48.0, 46.794871794871796)"
04-01-2023 16:09:34.640966,"(17.0, 24.0, 23.615384615384617)","(8.0, 9.8, 9.48)","(12.0, 14.0, 13.582039911308204)","(4.4, 5.0, 4.922296650717704)","(7.0, 8.4, 8.339748953974896)","(4.4, 5.4, 5.379452054794521)","(4.8, 5.1, 4.986018237082067)","(17.0, 20.0, 19.601973684210527)","(41.0, 48.0, 46.983783783783785)"
04-01-2023 16:09:35.696252,"(17.0, 24.0, 23.83116883116883)","(8.0, 9.4, 9.360493827160495)","(12.0, 14.0, 13.582039911308204)","(4.4, 5.0, 4.922296650717704)","(7.0, 8.4, 8.339748953974896)","(4.4, 5.4, 5.379452054794521)","(4.8, 5.0, 4.986101694915254)","(17.0, 20.0, 19.59463986599665)","(41.0, 48.0, 46.96629213483146)"
04-01-2023 16:09:36.868580,"(17.0, 24.0, 23.96969696969697)","(8.0, 9.8, 9.59)","(12.0, 14.0, 13.573529411764707)","(4.4, 5.0, 4.929824561403509)","(7.0, 8.4, 8.52)","(4.4, 5.4, 5.369387755102041)","(4.8, 5.0, 4.969333333333333)","(17.0, 20.0, 19.59599332220367)","(41.0, 48.0, 46.994535519125684)"
04-01-2023 16:09:38.056916,"(17.0, 24.0, 23.96969696969697)","(8.0, 9.4, 9.357142857142858)","(12.0, 14.0, 13.569002123142251)","(4.4, 5.0, 4.926926483613817)","(7.0, 9.0, 8.704225352112676)","(4.4, 5.4, 5.351612903225806)","(4.8, 5.1, 4.9812765957446805)","(17.0, 20.0, 19.591905564924115)","(41.0, 48.0, 46.96808510638298)"
04-01-2023 16:09:39.263589,"(17.0, 24.0, 23.96551724137931)","(8.0, 9.4, 9.393939393939394)","(12.0, 14.0, 13.569002123142251)","(4.4, 5.0, 4.910076670317634)","(7.0, 9.0, 8.595652173913043)","(4.4, 5.4, 5.371153846153846)","(4.8, 5.0, 4.974898785425101)","(17.0, 20.0, 19.59113712374582)","(41.0, 48.0, 47.0)"
