,Wet Socks,Mystical Zendik,Mobile Doll May,Canya Hornet,Key Bon,Judgment Fay,Explosive Stare,Mighty Rhythm
09-01-2023 15:29:50.934775,"(4.0, 4.7, 4.527027027027027)","(6.5, 9.8, 9.488888888888889)","(19.0, 21.0, 20.0)","(3.6, 4.3, 4.109090909090909)","(21.0, 29.0, 26.52173913043478)","(81.0, 240.0, 228.0)","(3.4, 4.2, 3.9136363636363636)","(5.5, 14.5, 12.416666666666666)"
09-01-2023 15:29:52.101163,"(4.0, 4.7, 4.527027027027027)","(6.5, 9.8, 9.488888888888889)","(19.0, 21.0, 20.0)","(3.6, 4.3, 4.109090909090909)","(21.0, 29.0, 26.52173913043478)","(81.0, 260.0, 228.0)","(3.4, 4.2, 3.9136363636363636)","(5.5, 14.5, 13.458333333333334)"
09-01-2023 15:29:53.254235,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.8, 9.488888888888889)","(19.0, 21.0, 19.8)","(3.6, 4.3, 4.109090909090909)","(21.0, 29.0, 26.52173913043478)","(81.0, 260.0, 164.0)","(3.4, 4.2, 3.9136363636363636)","(5.5, 14.5, 13.227272727272727)"
09-01-2023 15:29:54.322177,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.8, 9.333333333333332)","(19.0, 21.0, 19.8)","(3.6, 4.3, 4.109090909090909)","(21.0, 29.0, 26.52173913043478)","(81.0, 260.0, 177.77777777777777)","(3.4, 4.2, 3.9136363636363636)","(5.5, 13.5, 13.227272727272727)"
09-01-2023 15:29:55.361582,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.8, 9.333333333333332)","(19.0, 21.0, 19.8)","(3.6, 4.3, 4.109090909090909)","(21.0, 29.0, 26.52173913043478)","(81.0, 250.0, 159.0909090909091)","(3.4, 4.2, 3.9136363636363636)","(5.5, 13.5, 12.9)"
09-01-2023 15:29:56.447780,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.4, 9.384615384615385)","(19.0, 21.0, 19.8)","(3.6, 4.3, 4.072972972972973)","(21.0, 29.0, 26.52173913043478)","(81.0, 250.0, 159.0909090909091)","(3.4, 4.2, 3.9136363636363636)","(5.5, 13.5, 13.125)"
09-01-2023 15:29:57.556904,"(4.0, 4.7, 4.557777777777778)","(6.5, 9.4, 9.391304347826088)","(19.0, 21.0, 19.8)","(3.5, 4.3, 4.072972972972973)","(21.0, 29.0, 26.52173913043478)","(81.0, 250.0, 164.28571428571428)","(3.4, 4.2, 3.9136363636363636)","(5.5, 13.5, 12.95)"
09-01-2023 15:29:58.715448,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.4, 9.391304347826088)","(19.0, 21.0, 19.8)","(3.5, 4.3, 4.079411764705882)","(21.0, 29.0, 26.52173913043478)","(81.0, 250.0, 164.28571428571428)","(3.4, 4.2, 3.9136363636363636)","(5.5, 14.0, 13.4)"
09-01-2023 15:29:59.887266,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.4, 9.391304347826088)","(19.0, 21.0, 19.8)","(3.5, 4.3, 4.079411764705882)","(21.0, 29.0, 26.52173913043478)","(81.0, 250.0, 164.28571428571428)","(3.4, 4.2, 3.9136363636363636)","(5.5, 14.0, 13.142857142857142)"
09-01-2023 15:30:00.958224,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.4, 9.391304347826088)","(19.0, 21.0, 19.8)","(3.5, 4.3, 4.079411764705882)","(21.0, 29.0, 26.52173913043478)","(81.0, 250.0, 164.28571428571428)","(3.4, 4.2, 3.9136363636363636)","(5.5, 14.0, 13.142857142857142)"
09-01-2023 15:30:02.089585,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.4, 9.391304347826088)","(19.0, 21.0, 19.714285714285715)","(3.5, 4.3, 4.079411764705882)","(21.0, 29.0, 26.52173913043478)","(81.0, 250.0, 164.28571428571428)","(3.4, 4.2, 3.9136363636363636)","(5.5, 14.0, 12.25)"
09-01-2023 15:30:03.174182,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.4, 9.391304347826088)","(18.0, 20.0, 19.90909090909091)","(3.5, 4.3, 4.079411764705882)","(21.0, 29.0, 26.52173913043478)","(81.0, 250.0, 164.28571428571428)","(3.4, 4.2, 3.9136363636363636)","(5.5, 14.0, 12.285714285714286)"
09-01-2023 15:30:04.232783,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.4, 9.391304347826088)","(18.0, 20.0, 19.90909090909091)","(3.5, 4.2, 4.094736842105263)","(21.0, 29.0, 26.724137931034484)","(81.0, 250.0, 164.28571428571428)","(3.4, 4.2, 4.066363636363636)","(5.5, 14.0, 12.285714285714286)"
09-01-2023 15:30:05.341413,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.4, 9.391304347826088)","(18.0, 20.0, 19.90909090909091)","(3.5, 4.2, 4.128571428571429)","(21.0, 29.0, 26.724137931034484)","(81.0, 250.0, 164.28571428571428)","(3.4, 4.2, 3.995121951219512)","(5.5, 14.0, 12.75)"
09-01-2023 15:30:06.443544,"(4.0, 4.7, 4.57027027027027)","(6.5, 9.4, 9.391304347826088)","(18.0, 20.0, 19.625)","(3.5, 4.2, 4.094736842105263)","(21.0, 29.0, 26.724137931034484)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.9772727272727275)","(5.5, 15.0, 12.75)"
09-01-2023 15:30:07.596228,"(4.0, 4.7, 4.57027027027027)","(6.5, 9.6, 9.582608695652173)","(18.0, 20.0, 19.75)","(3.5, 4.2, 4.062068965517241)","(21.0, 29.0, 26.724137931034484)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.9703125)","(5.5, 15.0, 14.357142857142858)"
09-01-2023 15:30:08.737896,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.6, 9.582608695652173)","(18.0, 21.0, 19.642857142857142)","(3.5, 4.2, 4.062068965517241)","(21.0, 29.0, 26.724137931034484)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.9703125)","(5.5, 15.0, 13.833333333333334)"
09-01-2023 15:30:09.906957,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.6, 9.582608695652173)","(18.0, 21.0, 19.72)","(3.5, 4.2, 4.062068965517241)","(21.0, 29.0, 26.724137931034484)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.9465517241379313)","(5.5, 15.0, 13.5)"
09-01-2023 15:30:11.051540,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.6, 9.582608695652173)","(18.0, 20.0, 19.135135135135137)","(3.5, 4.2, 4.062068965517241)","(21.0, 29.0, 26.724137931034484)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.8774193548387097)","(5.5, 15.0, 12.75)"
09-01-2023 15:30:12.183271,"(4.0, 4.7, 4.54390243902439)","(6.5, 9.8, 9.529032258064516)","(18.0, 19.0, 18.636363636363637)","(3.5, 4.2, 4.062068965517241)","(21.0, 29.0, 26.724137931034484)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.8296296296296295)","(5.5, 15.0, 12.428571428571429)"
09-01-2023 15:30:13.261278,"(4.0, 4.7, 4.590909090909091)","(6.5, 9.8, 9.529032258064516)","(18.0, 19.0, 18.823529411764707)","(3.5, 4.2, 4.062068965517241)","(21.0, 29.0, 26.724137931034484)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.8296296296296295)","(5.5, 15.0, 13.363636363636363)"
09-01-2023 15:30:14.263831,"(4.0, 4.7, 4.557777777777778)","(6.5, 9.8, 9.566666666666666)","(18.0, 19.0, 18.25)","(3.5, 4.2, 4.062068965517241)","(21.0, 29.0, 26.655172413793103)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.8874999999999997)","(5.5, 15.0, 13.363636363636363)"
09-01-2023 15:30:15.382259,"(4.0, 4.7, 4.583636363636364)","(6.5, 9.8, 9.60689655172414)","(18.0, 19.0, 18.058823529411764)","(3.5, 4.2, 4.062068965517241)","(21.0, 29.0, 26.655172413793103)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.8428571428571425)","(5.5, 15.0, 13.363636363636363)"
09-01-2023 15:30:16.512645,"(4.0, 4.7, 4.583636363636364)","(6.5, 9.8, 9.656410256410258)","(18.0, 19.0, 18.555555555555557)","(3.5, 4.2, 4.046153846153846)","(21.0, 29.0, 26.278350515463917)","(81.0, 250.0, 210.0)","(3.4, 4.2, 3.9565217391304346)","(5.5, 15.0, 12.428571428571429)"
09-01-2023 15:30:17.699740,"(4.0, 4.7, 4.583636363636364)","(6.5, 9.8, 9.656410256410258)","(18.0, 19.0, 18.375)","(3.5, 4.2, 4.046153846153846)","(21.0, 29.0, 26.278350515463917)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9124999999999996)","(5.5, 15.0, 12.157894736842104)"
09-01-2023 15:30:18.857774,"(4.0, 4.7, 4.583636363636364)","(6.5, 9.8, 9.680851063829788)","(18.0, 19.0, 18.375)","(3.5, 4.2, 3.861290322580645)","(21.0, 29.0, 26.278350515463917)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9124999999999996)","(5.5, 15.0, 12.6)"
09-01-2023 15:30:20.052404,"(4.0, 4.7, 4.583636363636364)","(6.5, 9.8, 9.680851063829788)","(18.0, 19.0, 18.375)","(3.4, 4.2, 3.879166666666667)","(21.0, 29.0, 26.278350515463917)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9124999999999996)","(5.5, 15.0, 12.714285714285714)"
09-01-2023 15:30:21.209420,"(4.0, 4.7, 4.605882352941176)","(6.5, 9.8, 9.680851063829788)","(18.0, 19.0, 18.375)","(3.4, 4.2, 3.879166666666667)","(21.0, 29.0, 26.333333333333332)","(81.0, 250.0, 220.0)","(3.4, 4.1, 3.9124999999999996)","(5.5, 15.0, 12.714285714285714)"
09-01-2023 15:30:22.359715,"(4.0, 4.7, 4.605882352941176)","(6.5, 9.8, 9.680851063829788)","(18.0, 19.0, 18.375)","(3.4, 4.2, 3.879166666666667)","(21.0, 29.0, 26.333333333333332)","(81.0, 240.0, 215.0)","(3.4, 4.1, 3.9124999999999996)","(5.5, 15.0, 12.176470588235293)"
09-01-2023 15:30:23.494307,"(4.0, 4.7, 4.605882352941176)","(6.5, 9.8, 9.680851063829788)","(18.0, 19.0, 18.375)","(3.4, 4.2, 3.879166666666667)","(21.0, 29.0, 26.333333333333332)","(81.0, 230.0, 215.0)","(3.4, 4.1, 3.9124999999999996)","(5.5, 15.0, 12.214285714285714)"
09-01-2023 15:30:24.640686,"(4.0, 4.7, 4.550000000000001)","(6.5, 10.5, 10.292307692307693)","(18.0, 19.0, 18.375)","(3.4, 4.2, 3.94375)","(21.0, 29.0, 26.333333333333332)","(81.0, 230.0, 215.0)","(3.4, 4.1, 3.9124999999999996)","(5.5, 15.0, 12.705882352941176)"
09-01-2023 15:30:25.702534,"(4.0, 4.7, 4.54)","(6.5, 10.5, 10.213636363636363)","(18.0, 19.0, 18.375)","(3.4, 4.1, 3.957142857142857)","(21.0, 29.0, 26.333333333333332)","(81.0, 230.0, 215.0)","(3.4, 4.1, 3.9124999999999996)","(5.5, 15.0, 12.714285714285714)"
09-01-2023 15:30:26.849061,"(4.0, 4.7, 4.640000000000001)","(6.5, 9.8, 9.665217391304347)","(18.0, 19.0, 18.375)","(3.4, 4.1, 3.879166666666667)","(21.0, 29.0, 26.333333333333332)","(81.0, 230.0, 215.0)","(3.4, 4.1, 3.9124999999999996)","(5.5, 15.0, 12.681818181818182)"
09-01-2023 15:30:27.996469,"(4.0, 4.7, 4.6571428571428575)","(6.5, 9.8, 9.665217391304347)","(18.0, 19.0, 18.375)","(3.4, 4.2, 3.94375)","(21.0, 29.0, 26.278350515463917)","(81.0, 230.0, 206.25)","(3.4, 4.1, 3.971428571428571)","(5.5, 15.0, 13.357142857142858)"
09-01-2023 15:30:29.129350,"(4.0, 4.7, 4.675)","(6.5, 9.8, 9.665217391304347)","(18.0, 19.0, 18.375)","(3.4, 4.1, 3.879166666666667)","(21.0, 29.0, 26.278350515463917)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9593749999999996)","(5.5, 13.5, 12.892857142857142)"
09-01-2023 15:30:30.342404,"(4.0, 4.7, 4.675)","(6.5, 9.8, 9.689285714285715)","(18.0, 19.0, 18.375)","(3.4, 4.2, 3.879166666666667)","(21.0, 29.0, 26.382978723404257)","(81.0, 250.0, 220.0)","(3.4, 4.1, 3.9593749999999996)","(5.5, 14.5, 13.821428571428571)"
09-01-2023 15:30:31.535757,"(4.0, 4.7, 4.675)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.333333333333332)","(3.4, 4.2, 3.9125)","(21.0, 29.0, 26.347368421052632)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9593749999999996)","(5.5, 14.0, 13.75)"
09-01-2023 15:30:32.750493,"(4.0, 4.7, 4.675)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.333333333333332)","(3.4, 4.1, 3.925)","(21.0, 29.0, 26.347368421052632)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9593749999999996)","(5.5, 14.0, 13.75)"
09-01-2023 15:30:33.908726,"(4.0, 4.7, 4.675)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.333333333333332)","(3.4, 4.1, 3.88)","(21.0, 29.0, 26.347368421052632)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9349999999999996)","(5.5, 14.0, 13.0)"
09-01-2023 15:30:35.097541,"(4.0, 4.7, 4.675)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.333333333333332)","(3.4, 4.1, 3.88)","(21.0, 29.0, 26.732394366197184)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.0)"
09-01-2023 15:30:36.294790,"(4.0, 4.7, 4.675)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.88)","(21.0, 28.0, 26.732394366197184)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.0)"
09-01-2023 15:30:37.388016,"(4.0, 4.7, 4.675)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.88)","(21.0, 28.0, 26.732394366197184)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:38.461508,"(4.0, 4.7, 4.675)","(6.5, 9.8, 9.689285714285715)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 26.11764705882353)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.7)"
09-01-2023 15:30:39.509614,"(4.0, 4.7, 4.676923076923077)","(6.5, 9.8, 9.689285714285715)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 25.789473684210527)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:40.630891,"(4.0, 4.7, 4.676923076923077)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 25.789473684210527)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:41.716287,"(4.0, 4.7, 4.676923076923077)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 25.789473684210527)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:42.905109,"(4.0, 4.7, 4.676923076923077)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 25.864583333333332)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:44.096771,"(4.0, 4.7, 4.6571428571428575)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 25.842105263157894)","(81.0, 240.0, 206.25)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:45.303550,"(4.0, 4.7, 4.676923076923077)","(6.5, 9.8, 9.693103448275862)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 22.76595744680851)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9862068965517237)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:46.529124,"(4.0, 4.7, 4.676923076923077)","(6.5, 9.8, 9.689285714285715)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 22.76595744680851)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9625)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:47.583691,"(4.0, 4.7, 4.676923076923077)","(6.5, 9.8, 9.689285714285715)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.215384615384615)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9741935483870963)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:48.625371,"(4.0, 4.9, 4.74)","(6.5, 9.8, 9.69122807017544)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9741935483870963)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:49.662875,"(4.0, 4.9, 4.78)","(6.5, 9.8, 9.69122807017544)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 250.0, 206.25)","(3.4, 4.1, 3.9741935483870963)","(5.5, 14.5, 13.5)"
09-01-2023 15:30:50.739954,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.69122807017544)","(17.0, 19.0, 18.208333333333332)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9741935483870963)","(5.5, 14.5, 13.794117647058824)"
09-01-2023 15:30:51.873050,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.69122807017544)","(17.0, 19.0, 18.208333333333332)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9741935483870963)","(5.5, 14.5, 13.323529411764707)"
09-01-2023 15:30:52.996373,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.69122807017544)","(17.0, 19.0, 18.208333333333332)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 250.0, 210.0)","(3.4, 4.1, 3.9741935483870963)","(5.5, 14.5, 13.236842105263158)"
09-01-2023 15:30:54.156881,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.68301886792453)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 250.0, 220.0)","(3.4, 4.1, 3.9741935483870963)","(5.5, 14.5, 13.375)"
09-01-2023 15:30:55.273838,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.68301886792453)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9741935483870963)","(5.5, 13.5, 13.375)"
09-01-2023 15:30:56.306752,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.68301886792453)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9741935483870963)","(5.5, 13.5, 13.375)"
09-01-2023 15:30:57.440298,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.685185185185185)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 240.0, 220.0)","(3.4, 4.1, 4.020408163265306)","(5.5, 13.5, 13.375)"
09-01-2023 15:30:58.525952,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.685185185185185)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.8714285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 240.0, 220.0)","(3.4, 4.1, 4.020408163265306)","(5.5, 13.5, 13.375)"
09-01-2023 15:30:59.700133,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.685185185185185)","(17.0, 19.0, 18.238095238095237)","(3.4, 4.1, 3.914285714285714)","(21.0, 28.0, 24.272727272727273)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9375)","(5.5, 14.0, 13.375)"
09-01-2023 15:31:00.875394,"(4.0, 4.9, 4.804)","(6.5, 9.8, 9.685185185185185)","(17.0, 19.0, 19.666666666666668)","(3.4, 4.0, 3.88)","(21.0, 28.0, 24.095238095238095)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9699999999999998)","(5.5, 13.5, 13.333333333333334)"
09-01-2023 15:31:02.122259,"(4.0, 4.8, 4.726315789473684)","(6.5, 9.8, 9.68301886792453)","(17.0, 22.0, 21.13157894736842)","(3.4, 4.0, 3.868)","(21.0, 28.0, 24.095238095238095)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9699999999999998)","(5.5, 13.5, 13.333333333333334)"
09-01-2023 15:31:03.345800,"(4.0, 4.8, 4.726315789473684)","(6.5, 9.8, 9.68301886792453)","(17.0, 22.0, 20.84090909090909)","(3.4, 4.0, 3.8642857142857143)","(21.0, 28.0, 26.782608695652172)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9699999999999998)","(5.5, 13.5, 13.25)"
09-01-2023 15:31:04.495336,"(4.0, 4.8, 4.726315789473684)","(6.5, 9.8, 9.68301886792453)","(17.0, 22.0, 20.84090909090909)","(3.4, 3.95, 3.854)","(21.0, 27.0, 26.782608695652172)","(81.0, 240.0, 220.0)","(3.4, 4.1, 3.9699999999999998)","(5.5, 13.5, 13.25)"
09-01-2023 15:31:05.653334,"(4.0, 4.9, 4.825)","(6.5, 9.8, 9.686274509803921)","(16.0, 22.0, 21.048780487804876)","(3.3, 3.95, 3.854)","(21.0, 27.0, 26.310344827586206)","(81.0, 240.0, 220.0)","(3.3, 4.1, 3.9699999999999998)","(6.0, 13.5, 13.25)"
09-01-2023 15:31:06.831451,"(4.0, 4.9, 4.84)","(6.5, 9.8, 9.688461538461539)","(16.0, 22.0, 21.048780487804876)","(3.3, 3.95, 3.83)","(21.0, 27.0, 24.358490566037737)","(81.0, 240.0, 220.0)","(3.3, 4.1, 3.9699999999999998)","(6.0, 13.5, 13.25)"
09-01-2023 15:31:07.965752,"(4.0, 4.8, 4.748148148148148)","(6.5, 9.8, 9.688461538461539)","(16.0, 22.0, 21.048780487804876)","(3.3, 3.95, 3.83)","(21.0, 27.0, 23.984126984126984)","(81.0, 240.0, 220.0)","(3.3, 4.1, 3.9699999999999998)","(6.0, 13.5, 13.25)"
09-01-2023 15:31:09.057348,"(4.0, 4.8, 4.748148148148148)","(6.5, 9.8, 9.688461538461539)","(16.0, 22.0, 21.048780487804876)","(3.3, 3.95, 3.83)","(21.0, 27.0, 23.984126984126984)","(81.0, 240.0, 220.0)","(3.3, 4.1, 3.9699999999999998)","(6.0, 13.5, 13.25)"
09-01-2023 15:31:10.164000,"(4.0, 4.8, 4.748148148148148)","(6.5, 9.8, 9.688461538461539)","(16.0, 22.0, 21.048780487804876)","(3.3, 3.95, 3.83)","(21.0, 27.0, 25.448275862068964)","(81.0, 240.0, 220.0)","(3.3, 4.1, 3.9699999999999998)","(6.0, 13.5, 12.911764705882353)"
09-01-2023 15:31:11.394334,"(3.9, 4.9, 4.84)","(7.0, 9.8, 9.686274509803921)","(16.0, 22.0, 21.048780487804876)","(3.2, 3.95, 3.8329268292682928)","(21.0, 26.0, 24.63157894736842)","(91.0, 240.0, 220.0)","(3.3, 4.1, 3.9699999999999998)","(7.0, 13.5, 12.7)"
09-01-2023 15:31:12.526543,"(3.9, 4.9, 4.84)","(7.0, 9.8, 9.686274509803921)","(16.0, 22.0, 21.048780487804876)","(3.2, 3.95, 3.8329268292682928)","(21.0, 26.0, 23.470588235294116)","(91.0, 240.0, 220.0)","(3.3, 4.1, 3.9699999999999998)","(7.0, 13.5, 12.558823529411764)"
09-01-2023 15:31:13.634988,"(3.9, 4.9, 4.84)","(7.0, 9.8, 9.686274509803921)","(16.0, 22.0, 21.048780487804876)","(3.2, 3.95, 3.83)","(21.0, 26.0, 23.470588235294116)","(91.0, 240.0, 220.0)","(3.3, 4.1, 3.9699999999999998)","(7.0, 13.5, 12.5)"
09-01-2023 15:31:14.718238,"(3.9, 4.8, 4.748148148148148)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 21.048780487804876)","(3.2, 3.95, 3.83)","(21.0, 26.0, 23.470588235294116)","(91.0, 240.0, 220.0)","(3.3, 4.1, 3.9703703703703703)","(7.0, 13.5, 12.666666666666666)"
09-01-2023 15:31:15.843354,"(3.9, 4.9, 4.885714285714286)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 23.470588235294116)","(91.0, 240.0, 220.0)","(3.3, 4.1, 3.8333333333333335)","(7.0, 13.5, 12.15)"
09-01-2023 15:31:17.001669,"(3.9, 4.9, 4.82)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.8329268292682928)","(21.0, 26.0, 23.470588235294116)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.8043478260869565)","(7.0, 13.5, 12.717391304347826)"
09-01-2023 15:31:18.260483,"(3.9, 4.9, 4.825)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.466666666666665)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.8076923076923075)","(7.0, 13.5, 12.973684210526315)"
09-01-2023 15:31:19.450251,"(3.9, 5.0, 4.988235294117647)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.466666666666665)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.782608695652174)","(7.0, 13.5, 12.666666666666666)"
09-01-2023 15:31:20.597690,"(3.9, 5.0, 4.9523809523809526)","(7.0, 9.8, 9.686274509803921)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 240.0, 220.0)","(3.3, 4.0, 3.782608695652174)","(7.0, 13.5, 12.461538461538462)"
09-01-2023 15:31:21.727879,"(4.0, 5.0, 4.9523809523809526)","(7.0, 9.8, 9.686274509803921)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 240.0, 210.0)","(3.3, 4.0, 3.814814814814815)","(7.0, 13.5, 12.666666666666666)"
09-01-2023 15:31:22.865141,"(4.0, 5.0, 4.9523809523809526)","(7.0, 9.8, 9.688461538461539)","(16.0, 22.0, 19.666666666666668)","(3.2, 3.95, 3.83)","(21.0, 26.0, 25.482758620689655)","(91.0, 220.0, 210.0)","(3.3, 4.0, 3.782608695652174)","(7.0, 13.5, 12.973684210526315)"
