,Test The Law,Deep Point,Midnight Rush,Whatsanamegeorge,Zebella,Our Shining Star,Sir Toop,Soames,Im A Dexstar
07-01-2023 13:31:00.385253,"(5.5, 6.0, 5.981570996978852)","(10.0, 13.0, 12.763313609467456)","(5.0, 5.6, 5.587134502923976)","(11.0, 12.0, 11.880841121495328)","(3.9, 4.4, 4.370943796394486)","(12.0, 14.5, 14.214723926380367)","(12.0, 14.5, 14.31651376146789)","(7.5, 9.0, 8.891304347826088)","(101.0, 160.0, 148.1818181818182)"
07-01-2023 13:31:01.655450,"(5.5, 6.2, 6.055409836065574)","(10.0, 13.0, 12.763313609467456)","(5.0, 5.6, 5.577186311787072)","(10.0, 12.0, 11.849282296650717)","(3.9, 4.4, 4.354013377926422)","(12.0, 14.5, 14.301507537688442)","(12.0, 14.5, 14.325892857142858)","(7.5, 9.0, 8.863750000000001)","(101.0, 150.0, 147.5)"
07-01-2023 13:31:02.888669,"(5.5, 6.2, 6.072399445214979)","(10.0, 13.0, 12.770114942528735)","(5.0, 5.6, 5.42025974025974)","(10.0, 12.0, 11.932748538011696)","(3.9, 4.4, 4.363715529753266)","(12.0, 14.5, 14.71875)","(12.0, 14.5, 13.923076923076923)","(7.5, 9.0, 8.835789473684212)","(101.0, 150.0, 141.0)"
07-01-2023 13:31:04.120573,"(5.5, 6.2, 6.071508379888268)","(10.0, 13.0, 12.770114942528735)","(5.0, 5.5, 5.42025974025974)","(10.0, 12.0, 11.934285714285714)","(3.9, 4.4, 4.356455399061033)","(12.0, 15.0, 14.765060240963855)","(12.0, 14.0, 13.923664122137405)","(7.5, 9.0, 8.744262295081967)","(101.0, 150.0, 141.66666666666666)"
07-01-2023 13:31:05.326171,"(5.5, 6.2, 6.075342465753424)","(10.0, 13.0, 12.830985915492958)","(5.0, 5.5, 5.474594594594595)","(10.0, 12.0, 11.936813186813186)","(3.9, 4.4, 4.287277353689567)","(12.0, 15.0, 14.887755102040817)","(12.0, 14.0, 13.908088235294118)","(7.5, 8.8, 8.756834532374102)","(101.0, 150.0, 141.66666666666666)"
07-01-2023 13:31:06.530215,"(5.5, 6.2, 6.083969465648855)","(10.0, 13.0, 12.830985915492958)","(5.0, 5.6, 5.538582677165354)","(10.0, 12.0, 11.933333333333334)","(3.9, 4.3, 4.27645875251509)","(12.0, 15.0, 14.946078431372548)","(12.0, 14.0, 13.917218543046358)","(7.5, 8.8, 8.890625)","(101.0, 150.0, 141.66666666666666)"
07-01-2023 13:31:07.774176,"(5.5, 6.2, 6.092351274787536)","(10.0, 13.0, 12.887675507020282)","(5.0, 5.5, 5.472340425531915)","(10.0, 12.0, 11.933333333333334)","(3.9, 4.3, 4.2)","(12.0, 15.0, 15.279569892473118)","(12.0, 14.0, 14.348039215686274)","(7.5, 9.0, 8.927160493827161)","(101.0, 150.0, 145.0)"
07-01-2023 13:31:09.004681,"(5.5, 6.2, 6.096551724137931)","(10.0, 12.5, 12.285211267605634)","(5.0, 5.6, 5.4881040892193305)","(10.0, 12.5, 12.329145728643216)","(3.9, 4.2, 4.1879720279720285)","(12.0, 15.5, 15.273684210526316)","(12.0, 14.5, 14.362944162436548)","(7.5, 9.0, 8.928048780487805)","(101.0, 150.0, 147.05882352941177)"
07-01-2023 13:31:10.259596,"(5.5, 6.2, 6.109259259259259)","(10.0, 13.5, 12.63586956521739)","(5.0, 5.6, 5.4881040892193305)","(10.0, 12.5, 12.329145728643216)","(3.9, 4.2, 4.1879720279720285)","(12.0, 15.5, 15.464285714285714)","(12.0, 14.5, 14.344660194174757)","(7.5, 9.0, 8.916666666666668)","(101.0, 150.0, 161.8181818181818)"
07-01-2023 13:31:11.645793,"(5.5, 6.2, 6.106115107913669)","(10.0, 13.0, 12.835714285714285)","(4.8, 5.6, 5.372916666666667)","(10.0, 12.5, 12.299586776859504)","(3.9, 4.2, 4.167067833698031)","(13.0, 15.5, 15.56701030927835)","(12.0, 14.5, 14.415760869565217)","(7.5, 9.0, 8.951485148514852)","(101.0, 170.0, 160.0)"
07-01-2023 13:31:12.892151,"(5.5, 6.2, 6.101071975497703)","(10.0, 13.0, 12.905)","(4.8, 5.4, 5.372916666666667)","(10.0, 12.5, 12.299586776859504)","(3.9, 4.2, 4.167067833698031)","(13.0, 16.0, 15.56701030927835)","(12.0, 14.5, 14.415760869565217)","(7.5, 9.0, 8.93211009174312)","(101.0, 170.0, 162.5)"
07-01-2023 13:31:14.151920,"(5.5, 6.2, 6.095375722543353)","(10.0, 13.0, 12.941935483870967)","(4.8, 5.4, 5.380916030534351)","(11.0, 12.5, 12.387445887445887)","(3.8, 4.2, 4.17442996742671)","(13.0, 16.0, 15.947552447552448)","(12.0, 14.5, 14.82258064516129)","(7.5, 9.0, 8.932727272727274)","(101.0, 170.0, 154.28571428571428)"
07-01-2023 13:31:15.436022,"(5.5, 6.2, 6.101246105919003)","(10.0, 13.0, 13.425149700598803)","(4.8, 5.4, 5.363114754098361)","(11.0, 12.5, 12.443069306930694)","(3.8, 4.2, 4.155135135135135)","(13.0, 16.0, 15.981060606060606)","(12.0, 15.0, 14.806122448979592)","(7.5, 9.0, 8.913953488372094)","(101.0, 160.0, 156.66666666666666)"
07-01-2023 13:31:16.705010,"(5.5, 6.2, 6.112792297111417)","(10.0, 14.0, 13.553488372093023)","(5.0, 5.4, 5.235177865612648)","(11.0, 12.5, 12.452083333333333)","(3.8, 4.2, 4.1350055741360086)","(13.0, 16.0, 16.166666666666668)","(12.0, 15.0, 14.7875)","(7.5, 9.0, 8.90632911392405)","(101.0, 160.0, 156.66666666666666)"
07-01-2023 13:31:17.998844,"(5.5, 6.2, 6.105756358768407)","(10.0, 14.0, 13.553488372093023)","(5.0, 5.3, 5.354838709677419)","(11.0, 12.5, 12.397003745318353)","(3.8, 4.2, 4.13204678362573)","(13.0, 16.5, 16.24137931034483)","(12.0, 15.0, 14.55)","(7.5, 9.0, 8.839097744360902)","(101.0, 160.0, 156.66666666666666)"
07-01-2023 13:31:19.320887,"(5.5, 6.2, 6.10719131614654)","(10.0, 14.0, 13.533980582524272)","(5.0, 5.4, 5.354838709677419)","(11.0, 12.5, 12.396616541353383)","(3.8, 4.2, 4.082565379825653)","(13.0, 16.5, 16.204545454545453)","(12.0, 15.0, 14.735632183908045)","(7.5, 9.0, 8.81913043478261)","(101.0, 160.0, 163.33333333333334)"
07-01-2023 13:31:20.625001,"(5.5, 6.2, 6.10719131614654)","(10.0, 14.0, 13.483870967741936)","(4.8, 5.4, 5.414563106796117)","(11.0, 12.5, 12.350694444444445)","(3.8, 4.1, 4.0745433789954335)","(13.0, 16.5, 15.538709677419355)","(12.0, 15.0, 14.481060606060606)","(7.5, 9.0, 8.823728813559322)","(101.0, 170.0, 163.33333333333334)"
07-01-2023 13:31:21.909176,"(5.5, 6.2, 6.10719131614654)","(10.0, 14.0, 13.483870967741936)","(4.8, 5.5, 5.414563106796117)","(11.0, 12.5, 12.478354978354979)","(3.8, 4.1, 4.059659574468085)","(13.0, 16.0, 15.495901639344263)","(12.0, 14.5, 14.212765957446809)","(7.5, 9.0, 8.87872340425532)","(101.0, 170.0, 163.33333333333334)"
07-01-2023 13:31:23.099581,"(5.5, 6.2, 6.111053315994798)","(10.0, 13.5, 13.450495049504951)","(4.8, 5.5, 5.416717325227964)","(11.0, 12.5, 12.59873949579832)","(3.8, 4.1, 4.058701532912534)","(13.0, 15.5, 15.45)","(12.0, 15.0, 13.947552447552448)","(7.5, 9.0, 8.882051282051282)","(101.0, 170.0, 201.8181818181818)"
07-01-2023 13:31:24.314359,"(5.5, 6.2, 6.111342894393742)","(11.0, 13.5, 13.446808510638299)","(4.8, 5.5, 5.416717325227964)","(10.0, 13.0, 12.59873949579832)","(3.8, 4.1, 4.06432111000991)","(13.0, 15.5, 15.464285714285714)","(12.0, 14.0, 14.007575757575758)","(7.5, 9.0, 8.951898734177215)","(101.0, 220.0, 226.66666666666666)"
07-01-2023 13:31:25.577138,"(5.5, 5.7, 5.660576923076923)","(11.0, 14.0, 13.627358490566039)","(4.8, 5.5, 5.43065693430657)","(10.0, 15.0, 14.921052631578947)","(3.8, 4.1, 4.053194888178914)","(13.0, 15.5, 15.175925925925926)","(12.0, 14.5, 14.077922077922079)","(7.5, 9.0, 9.045283018867924)","(101.0, 260.0, 224.44444444444446)"
07-01-2023 13:31:26.874595,"(5.5, 5.6, 5.536283185840708)","(11.0, 14.0, 13.73828125)","(4.8, 5.6, 5.515328467153284)","(11.0, 15.0, 14.848314606741573)","(3.8, 4.1, 4.115510718789407)","(13.0, 16.0, 15.247222222222222)","(12.0, 14.5, 14.184466019417476)","(7.5, 9.2, 9.081632653061224)","(101.0, 260.0, 241.8181818181818)"
07-01-2023 13:31:28.167532,"(5.5, 5.4, 5.3870090634441095)","(11.0, 14.0, 13.67605633802817)","(4.8, 5.6, 5.481938325991189)","(11.0, 15.0, 15.206896551724139)","(3.8, 4.2, 4.131140801644398)","(13.0, 16.0, 15.401709401709402)","(12.0, 14.5, 14.25242718446602)","(7.5, 9.2, 9.063934426229508)","(101.0, 260.0, 247.69230769230768)"
07-01-2023 13:31:29.455041,"(5.5, 5.4, 5.378506787330317)","(11.0, 14.5, 14.088028169014084)","(4.8, 5.5, 5.48051948051948)","(11.0, 15.5, 15.620481927710843)","(3.8, 4.2, 4.122850412249705)","(13.0, 15.5, 15.299342105263158)","(12.0, 14.5, 14.259493670886076)","(7.5, 9.2, 8.849618320610688)","(101.0, 260.0, 244.0)"
07-01-2023 13:31:30.801401,"(5.5, 5.4, 5.363557858376511)","(11.0, 14.5, 14.035714285714286)","(4.8, 5.5, 5.477611940298508)","(11.0, 16.0, 15.5)","(3.8, 4.2, 4.139951865222623)","(13.0, 15.5, 14.846153846153847)","(12.0, 14.5, 14.17156862745098)","(7.5, 9.0, 8.81658031088083)","(101.0, 260.0, 244.0)"
07-01-2023 13:31:32.161843,"(5.5, 5.4, 5.362522202486678)","(11.0, 14.5, 14.099315068493151)","(4.8, 5.5, 5.477386934673367)","(11.0, 15.5, 15.461538461538462)","(3.8, 4.2, 4.139951865222623)","(13.0, 15.0, 14.846153846153847)","(12.0, 14.5, 14.17156862745098)","(7.5, 9.0, 8.81658031088083)","(101.0, 260.0, 244.0)"
07-01-2023 13:31:33.916864,"(5.0, 5.4, 5.373290598290598)","(11.0, 14.5, 14.080152671755725)","(4.8, 5.5, 5.402500000000001)","(11.0, 15.5, 15.454545454545455)","(3.8, 4.2, 4.128602779809802)","(13.0, 15.0, 14.712550607287449)","(12.0, 14.0, 14.208955223880597)","(8.0, 9.0, 8.832335329341317)","(101.0, 220.0, 212.5)"
07-01-2023 13:31:35.977016,"(5.0, 5.4, 5.4676470588235295)","(11.0, 14.5, 14.12012987012987)","(4.8, 5.4, 5.446608695652174)","(11.0, 15.5, 15.611702127659575)","(3.8, 4.2, 4.155976544880469)","(13.0, 15.0, 15.086092715231787)","(12.0, 14.5, 14.316053511705686)","(8.0, 9.0, 8.942213883677299)","(101.0, 220.0, 218.42105263157896)"
07-01-2023 13:31:37.608288,"(5.0, 5.5, 5.473211781206171)","(11.0, 14.5, 14.12012987012987)","(4.8, 5.5, 5.45859375)","(11.0, 16.0, 15.690987124463518)","(3.8, 4.2, 4.15994599459946)","(13.0, 15.5, 15.093103448275862)","(12.0, 14.5, 13.759803921568627)","(7.5, 9.0, 8.883720930232558)","(101.0, 220.0, 248.0952380952381)"
07-01-2023 13:31:38.960235,"(5.0, 5.5, 5.462686567164179)","(11.0, 14.5, 13.580645161290322)","(4.8, 5.5, 5.272616136919315)","(11.0, 16.0, 15.60576923076923)","(3.8, 4.2, 4.1606995884773665)","(13.0, 15.5, 15.131067961165048)","(12.0, 14.0, 13.920634920634921)","(7.5, 9.0, 8.66056338028169)","(101.0, 260.0, 246.52173913043478)"
07-01-2023 13:31:40.273075,"(5.0, 5.7, 5.62089552238806)","(11.0, 14.0, 13.5561797752809)","(4.8, 5.3, 5.421763085399449)","(11.0, 16.0, 15.508064516129032)","(3.8, 4.2, 4.164660093409445)","(13.0, 15.5, 15.352201257861635)","(12.0, 14.0, 13.574074074074074)","(7.5, 8.8, 8.542857142857143)","(101.0, 250.0, 236.66666666666666)"
07-01-2023 13:31:41.593175,"(5.0, 5.6, 5.570103092783505)","(11.0, 14.0, 13.781767955801104)","(4.8, 5.5, 5.481893004115227)","(11.0, 16.0, 15.50609756097561)","(3.8, 4.2, 4.173946587537092)","(13.0, 15.5, 15.378125)","(12.0, 14.0, 14.614285714285714)","(7.5, 8.6, 8.472289156626506)","(101.0, 250.0, 236.66666666666666)"
07-01-2023 13:31:42.859970,"(5.0, 5.6, 5.575350140056022)","(11.0, 14.0, 13.791946308724832)","(4.8, 5.5, 5.424489795918368)","(11.0, 16.0, 15.465367965367966)","(3.8, 4.2, 4.201387283236994)","(13.0, 15.5, 15.253571428571428)","(12.0, 15.0, 13.915094339622641)","(7.5, 8.6, 8.328617363344051)","(101.0, 250.0, 248.57142857142858)"
07-01-2023 13:31:44.087599,"(5.0, 5.6, 5.577319587628866)","(11.0, 14.0, 13.791946308724832)","(4.8, 5.5, 5.34006734006734)","(11.0, 15.5, 15.460591133004925)","(3.8, 4.3, 4.219123505976095)","(13.0, 15.5, 15.345238095238095)","(12.0, 14.0, 13.915094339622641)","(7.5, 8.4, 8.332718894009217)","(101.0, 260.0, 249.33333333333334)"
07-01-2023 13:31:45.362623,"(5.0, 5.6, 5.5580952380952375)","(11.0, 14.0, 13.782467532467532)","(4.8, 5.4, 5.354320987654321)","(11.0, 15.5, 15.425373134328359)","(3.8, 4.3, 4.246797461050202)","(13.0, 15.5, 15.37171052631579)","(12.0, 14.0, 13.828358208955224)","(7.5, 8.4, 8.373027989821884)","(101.0, 260.0, 250.58823529411765)"
07-01-2023 13:31:46.689818,"(5.0, 5.6, 5.575666666666667)","(11.0, 14.0, 13.725)","(4.8, 5.4, 5.3730158730158735)","(11.0, 15.5, 15.401408450704226)","(3.8, 4.3, 4.234952298352125)","(13.0, 15.5, 15.37171052631579)","(12.0, 14.0, 13.888349514563107)","(7.5, 8.4, 8.364524421593831)","(101.0, 260.0, 250.58823529411765)"
07-01-2023 13:31:48.021018,"(5.0, 5.6, 5.579574468085106)","(11.0, 14.0, 13.297566371681416)","(4.8, 5.4, 5.36)","(11.0, 15.5, 15.358620689655172)","(3.8, 4.3, 4.232824427480916)","(13.0, 15.5, 15.73134328358209)","(12.0, 14.0, 13.675675675675675)","(7.5, 8.4, 8.419900497512439)","(101.0, 260.0, 250.58823529411765)"
07-01-2023 13:31:49.277214,"(5.5, 5.6, 5.572571428571428)","(11.0, 13.5, 13.297566371681416)","(4.8, 5.4, 5.3880952380952385)","(11.0, 15.5, 15.415983606557377)","(3.8, 4.3, 4.181647398843931)","(13.0, 16.0, 15.795774647887324)","(12.0, 14.0, 14.06711409395973)","(7.5, 8.6, 8.462809917355372)","(101.0, 260.0, 244.0)"
07-01-2023 13:31:50.582368,"(5.5, 5.6, 5.589105058365758)","(11.0, 13.5, 13.315286624203821)","(4.8, 5.4, 5.416014234875445)","(11.0, 15.5, 15.62934362934363)","(3.8, 4.2, 4.186216596343178)","(13.0, 16.0, 15.736363636363636)","(12.0, 14.5, 14.126373626373626)","(7.5, 8.6, 8.485034013605443)","(101.0, 260.0, 244.0)"
07-01-2023 13:31:51.830517,"(5.5, 5.6, 5.572364672364672)","(11.0, 13.5, 13.334394904458598)","(4.8, 5.5, 5.3971209213051825)","(11.0, 16.0, 15.715277777777779)","(3.8, 4.3, 4.193062368605466)","(13.0, 16.0, 15.892241379310345)","(12.0, 14.5, 13.95679012345679)","(7.5, 8.6, 8.516602316602317)","(101.0, 260.0, 245.0)"
07-01-2023 13:31:53.049754,"(5.5, 5.6, 5.5732307692307685)","(11.0, 13.5, 13.329087048832271)","(4.8, 5.5, 5.36878612716763)","(11.0, 16.0, 15.751515151515152)","(3.8, 4.2, 4.210537870472009)","(13.0, 16.0, 15.47872340425532)","(12.0, 14.0, 13.959183673469388)","(7.5, 8.6, 8.496124031007753)","(101.0, 260.0, 256.47058823529414)"
07-01-2023 13:31:54.293116,"(5.5, 5.6, 5.56)","(11.0, 13.5, 13.331818181818182)","(4.8, 5.4, 5.381720430107527)","(11.0, 16.0, 15.743421052631579)","(3.8, 4.3, 4.185386631716907)","(13.0, 15.5, 15.482905982905983)","(12.0, 14.0, 13.953629032258064)","(7.5, 8.6, 8.513157894736842)","(101.0, 260.0, 256.47058823529414)"
07-01-2023 13:31:55.490985,"(5.5, 5.6, 5.555339805825242)","(11.0, 13.5, 13.331818181818182)","(4.8, 5.4, 5.38964705882353)","(11.0, 16.0, 15.657894736842104)","(3.8, 4.2, 4.204494382022472)","(13.0, 15.5, 15.796791443850267)","(12.0, 14.0, 13.962825278810408)","(7.5, 8.6, 8.493548387096775)","(101.0, 260.0, 252.5)"
07-01-2023 13:31:56.695109,"(5.5, 5.6, 5.586257928118393)","(11.0, 13.5, 13.414556962025316)","(4.8, 5.4, 5.411794871794871)","(11.0, 16.0, 15.619266055045872)","(3.8, 4.3, 4.202652200120554)","(13.0, 16.0, 15.309756097560976)","(12.0, 14.0, 13.953531598513012)","(7.5, 8.6, 8.49578947368421)","(101.0, 260.0, 284.0)"
07-01-2023 13:31:57.867628,"(5.5, 5.6, 5.586895161290323)","(11.0, 13.5, 13.414556962025316)","(4.8, 5.5, 5.373522458628842)","(11.0, 16.0, 15.676470588235293)","(3.8, 4.3, 4.184604996623903)","(13.0, 15.5, 15.340909090909092)","(12.0, 14.0, 13.928070175438597)","(7.5, 8.6, 8.508753315649868)","(101.0, 290.0, 287.0)"
07-01-2023 13:31:59.014702,"(5.5, 5.6, 5.582380952380952)","(11.0, 13.5, 13.42280701754386)","(4.8, 5.4, 5.389111747851003)","(11.0, 16.0, 15.691780821917808)","(3.8, 4.3, 4.183532536520584)","(13.0, 15.5, 15.380597014925373)","(12.0, 14.0, 13.92142857142857)","(7.5, 8.6, 8.552272727272728)","(101.0, 290.0, 287.0)"
07-01-2023 13:32:00.180283,"(5.5, 5.6, 5.577367205542725)","(11.0, 13.5, 13.433441558441558)","(4.8, 5.4, 5.417021276595745)","(11.0, 16.0, 15.811965811965813)","(3.8, 4.2, 4.173203985317253)","(13.0, 15.5, 14.939873417721518)","(12.0, 14.0, 14.128048780487806)","(7.5, 8.6, 8.519540229885058)","(101.0, 290.0, 285.0)"
07-01-2023 13:32:01.244142,"(5.0, 5.6, 5.598101265822785)","(11.0, 13.5, 13.433441558441558)","(4.8, 5.5, 5.417021276595745)","(12.0, 16.0, 15.699186991869919)","(3.8, 4.2, 4.173658536585366)","(13.0, 15.0, 14.937699680511182)","(12.0, 14.5, 14.133540372670808)","(7.5, 8.6, 8.478632478632479)","(101.0, 290.0, 285.7142857142857)"
07-01-2023 13:32:02.360504,"(5.0, 5.7, 5.639261285909713)","(11.0, 13.5, 13.433441558441558)","(4.8, 5.5, 5.4147727272727275)","(12.0, 16.0, 15.85)","(3.8, 4.2, 4.211892177589852)","(13.0, 15.0, 15.107758620689655)","(12.0, 14.5, 14.106666666666667)","(7.5, 8.6, 8.464912280701755)","(101.0, 290.0, 285.0)"
07-01-2023 13:32:03.466596,"(5.0, 5.6, 5.596500920810313)","(11.0, 14.0, 13.628)","(4.8, 5.5, 5.425974025974027)","(11.0, 15.5, 15.428082191780822)","(3.7, 4.3, 4.211892177589852)","(13.0, 15.5, 15.107758620689655)","(12.0, 14.5, 14.105263157894736)","(7.5, 8.6, 8.447524752475248)","(101.0, 290.0, 288.3333333333333)"
07-01-2023 13:32:04.603242,"(5.0, 5.6, 5.599284436493739)","(11.0, 14.0, 13.75880758807588)","(4.8, 5.5, 5.4101200686106345)","(11.0, 15.5, 15.428082191780822)","(3.7, 4.2, 4.185406091370559)","(13.0, 15.5, 15.12135922330097)","(12.0, 14.5, 14.091836734693878)","(7.5, 8.6, 8.447524752475248)","(101.0, 290.0, 288.3333333333333)"
07-01-2023 13:32:05.672347,"(5.0, 5.7, 5.632173913043478)","(11.0, 14.0, 13.75880758807588)","(4.8, 5.4, 5.386522911051213)","(11.0, 15.5, 15.441988950276244)","(3.7, 4.2, 4.1799126637554584)","(13.0, 15.5, 15.122549019607844)","(12.0, 14.5, 14.080985915492958)","(7.5, 8.6, 8.442857142857143)","(101.0, 290.0, 288.3333333333333)"
07-01-2023 13:32:06.732221,"(5.0, 5.7, 5.632314410480349)","(11.0, 14.0, 13.75880758807588)","(4.8, 5.4, 5.375388026607539)","(11.0, 15.5, 15.441988950276244)","(3.7, 4.2, 4.173828756058159)","(13.0, 15.5, 15.103092783505154)","(12.0, 14.0, 13.991408934707904)","(7.5, 8.4, 8.393079584775087)","(101.0, 310.0, 296.6666666666667)"
07-01-2023 13:32:07.906560,"(5.0, 5.7, 5.669491525423729)","(11.0, 14.0, 13.74087591240876)","(4.8, 5.4, 5.359217877094972)","(11.0, 15.5, 15.431578947368422)","(3.7, 4.2, 4.18973862536302)","(13.0, 15.5, 15.263803680981596)","(12.0, 14.0, 13.99185667752443)","(7.5, 8.4, 8.372881355932204)","(101.0, 310.0, 298.0)"
07-01-2023 13:32:09.069716,"(5.0, 5.7, 5.696195652173913)","(11.0, 13.5, 13.301063829787234)","(4.8, 5.4, 5.398550724637682)","(12.0, 15.5, 15.440860215053764)","(3.7, 4.2, 4.17238959966983)","(13.0, 15.5, 15.160194174757281)","(12.0, 14.5, 13.83978494623656)","(7.5, 8.4, 8.480434782608695)","(101.0, 310.0, 303.57142857142856)"
07-01-2023 13:32:10.172508,"(5.0, 5.7, 5.679805352798054)","(11.0, 13.5, 13.309959349593496)","(4.8, 5.5, 5.396713615023474)","(11.0, 15.5, 15.450738916256158)","(3.7, 4.3, 4.181136543014996)","(13.0, 15.5, 15.324110671936758)","(12.0, 14.0, 13.846072186836517)","(7.5, 8.6, 8.520547945205479)","(101.0, 310.0, 298.0)"
07-01-2023 13:32:11.341903,"(5.0, 5.7, 5.677536231884058)","(11.0, 13.5, 13.312627291242363)","(4.8, 5.5, 5.433235294117647)","(11.0, 15.5, 15.448717948717949)","(3.7, 4.3, 4.173405017921147)","(13.0, 15.5, 14.992974238875878)","(12.0, 14.0, 13.871462264150944)","(7.5, 8.6, 8.658139534883722)","(101.0, 310.0, 295.0)"
07-01-2023 13:32:12.512159,"(5.0, 5.7, 5.65775075987842)","(11.0, 13.5, 13.310728744939272)","(4.8, 5.5, 5.432564841498559)","(11.0, 15.5, 15.460893854748603)","(3.7, 4.2, 4.176629974597798)","(13.0, 15.0, 14.840614886731391)","(12.0, 14.0, 13.872365339578455)","(7.5, 8.8, 8.684870848708487)","(101.0, 310.0, 290.0)"
07-01-2023 13:32:13.690641,"(5.0, 5.7, 5.650802139037434)","(11.0, 13.5, 13.312627291242363)","(4.8, 5.5, 5.432193732193732)","(11.0, 15.5, 15.459302325581396)","(3.7, 4.2, 4.169237012987013)","(13.0, 15.0, 15.126923076923077)","(12.0, 14.0, 13.871462264150944)","(7.5, 8.8, 8.684870848708487)","(101.0, 310.0, 268.3333333333333)"
07-01-2023 13:32:14.927966,"(5.0, 5.7, 5.655229357798166)","(11.0, 13.5, 13.312627291242363)","(4.8, 5.5, 5.482597402597403)","(11.0, 15.5, 15.711711711711711)","(3.7, 4.2, 4.138392857142857)","(13.0, 15.5, 15.167857142857143)","(12.0, 14.0, 13.826086956521738)","(7.5, 8.8, 8.67718120805369)","(101.0, 270.0, 268.3333333333333)"
07-01-2023 13:32:16.137283,"(5.0, 5.6, 5.5771084337349395)","(11.0, 13.5, 13.300980392156863)","(4.8, 5.6, 5.482597402597403)","(12.0, 16.0, 15.711711711711711)","(3.7, 4.2, 4.1175375805297065)","(13.0, 15.5, 15.128)","(12.0, 14.0, 13.83695652173913)","(7.5, 8.8, 8.678)","(101.0, 270.0, 268.3333333333333)"
07-01-2023 13:32:17.306406,"(5.0, 5.6, 5.583700440528634)","(11.0, 14.0, 13.698581560283689)","(4.8, 5.6, 5.51587982832618)","(12.0, 16.0, 15.704545454545455)","(3.7, 4.2, 4.023927392739274)","(13.0, 15.5, 15.137254901960784)","(12.0, 14.0, 13.867298578199053)","(7.5, 8.8, 8.716398713826367)","(101.0, 270.0, 268.3333333333333)"
07-01-2023 13:32:18.423412,"(5.0, 5.7, 5.656617647058824)","(11.0, 14.0, 13.735294117647058)","(4.8, 5.6, 5.51587982832618)","(12.0, 16.0, 15.63888888888889)","(3.7, 4.1, 3.9540632054176075)","(13.0, 15.5, 15.1875)","(12.0, 14.0, 13.870114942528735)","(7.5, 8.8, 8.843678160919541)","(101.0, 270.0, 279.2307692307692)"
07-01-2023 13:32:19.587497,"(5.0, 5.6, 5.596358543417367)","(11.0, 14.0, 13.790076335877863)","(4.8, 5.6, 5.55705794947994)","(12.0, 16.0, 15.864583333333334)","(3.7, 4.0, 3.8892746913580245)","(13.0, 15.5, 15.321576763485478)","(12.0, 14.0, 14.319277108433734)","(7.5, 9.0, 8.936024844720498)","(101.0, 310.0, 298.0)"
07-01-2023 13:32:20.755114,"(5.0, 5.7, 5.677693761814745)","(11.0, 14.0, 13.888211382113822)","(4.8, 5.6, 5.55705794947994)","(12.0, 16.0, 15.87037037037037)","(3.7, 3.9, 3.8773489932885905)","(13.0, 15.5, 15.316793893129772)","(12.0, 14.5, 14.223076923076922)","(7.5, 9.0, 8.953684210526315)","(101.0, 300.0, 293.3333333333333)"
07-01-2023 13:32:22.011665,"(5.0, 5.7, 5.6772639691714835)","(11.0, 14.0, 13.895038167938932)","(4.8, 5.6, 5.553984962406015)","(12.0, 16.0, 15.919161676646707)","(3.7, 3.9, 3.7825902335456476)","(13.0, 15.5, 15.236263736263735)","(12.0, 14.5, 13.979166666666666)","(7.5, 9.0, 8.944715447154472)","(101.0, 300.0, 293.3333333333333)"
07-01-2023 13:32:23.219332,"(5.0, 5.7, 5.691163793103448)","(11.0, 14.0, 13.96244131455399)","(5.0, 5.7, 5.652320675105485)","(12.0, 16.0, 16.057377049180328)","(3.6, 3.8, 3.7627551020408165)","(13.0, 15.5, 15.024752475247524)","(12.0, 14.0, 13.971111111111112)","(7.5, 9.0, 9.055208333333333)","(101.0, 300.0, 280.0)"
07-01-2023 13:32:24.366783,"(5.0, 5.8, 5.716033755274261)","(11.0, 14.0, 13.96244131455399)","(5.0, 5.7, 5.652320675105485)","(12.0, 16.5, 16.057377049180328)","(3.6, 3.85, 3.7627551020408165)","(13.0, 15.5, 15.024752475247524)","(12.0, 14.0, 13.971111111111112)","(7.5, 9.2, 9.055208333333333)","(101.0, 300.0, 280.0)"
07-01-2023 13:32:25.512289,"(5.0, 6.4, 5.9)","(11.0, 21.0, 20.382113821138212)","(5.0, 6.0, 5.423076923076923)","(12.0, 17.0, 15.846153846153847)","(3.6, 4.3, 3.4387931034482757)","(13.0, 17.0, 12.95)","(12.0, 16.5, 12.3)","(7.5, 9.6, 8.69811320754717)","(101.0, 450.0, 437.36842105263156)"
07-01-2023 13:32:26.615067,"(5.0, 6.4, 6.066666666666666)","(11.0, 13.5, 13.385245901639344)","(5.0, 6.0, 5.7)","(12.0, 16.5, 16.142857142857142)","(3.6, 3.65, 3.4387931034482757)","(13.0, 17.0, 13.0)","(12.0, 13.5, 10.875)","(7.5, 8.8, 8.63076923076923)","(101.0, 450.0, 437.36842105263156)"
