,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 10:40:54.965330,"(2.6, 16.0, 11.52)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.336923076923077)","(26.0, 320.0, 170.5)"
16-12-2022 10:40:56.101264,"(2.6, 16.0, 11.52)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.336923076923077)","(26.0, 320.0, 170.5)"
16-12-2022 10:40:57.256653,"(2.6, 16.0, 11.52)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.2794117647058822)","(26.0, 320.0, 170.5)"
16-12-2022 10:40:58.362972,"(2.6, 16.0, 11.52)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.2794117647058822)","(26.0, 320.0, 170.5)"
16-12-2022 10:40:59.480398,"(2.6, 16.0, 11.52)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.2794117647058822)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:00.623832,"(2.6, 16.0, 11.52)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.2794117647058822)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:01.751281,"(2.6, 16.0, 11.52)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.336923076923077)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:02.908718,"(2.6, 16.0, 11.52)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.336923076923077)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:04.033612,"(2.6, 16.0, 11.52)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.336923076923077)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:05.186454,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.336923076923077)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:06.378178,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.2794117647058822)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:07.566476,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.2794117647058822)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:08.649397,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.2611764705882353)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:09.798932,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.3488461538461536)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:10.951177,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.3488461538461536)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:12.152623,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.3488461538461536)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:13.292430,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.297647058823529)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:14.478772,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.297647058823529)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:15.647216,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.297647058823529)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:16.772251,"(2.6, 16.0, 11.600000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.297647058823529)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:17.892407,"(2.6, 15.5, 11.3)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.344727272727273)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:19.055042,"(2.6, 15.5, 11.3)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.344727272727273)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:20.159536,"(2.6, 15.5, 11.3)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.344727272727273)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:21.257420,"(2.6, 15.5, 11.3)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.344727272727273)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:22.385468,"(2.6, 15.5, 11.3)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.344727272727273)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:23.503064,"(2.6, 15.5, 11.3)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.344727272727273)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:24.659045,"(2.6, 15.5, 10.940000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.344727272727273)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:25.807854,"(2.6, 15.5, 10.940000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:26.988651,"(2.6, 15.5, 10.940000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:28.157162,"(2.6, 15.5, 10.940000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:29.345502,"(2.6, 15.5, 10.940000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 131.66666666666669)","(14.0, 34.0, 22.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 320.0, 170.5)"
16-12-2022 10:41:30.519247,"(2.6, 15.5, 10.940000000000001)","(61.0, 890.0, 457.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 190.0, 125.0)","(14.0, 34.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 320.0, 165.5)"
16-12-2022 10:41:31.694599,"(2.6, 4.4, 4.137499999999999)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:32.822334,"(2.6, 4.4, 4.137499999999999)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:33.928888,"(2.6, 4.4, 4.137499999999999)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:35.071565,"(2.6, 4.4, 4.137499999999999)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:36.231217,"(2.6, 4.4, 3.4936842105263155)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:37.424595,"(2.6, 4.3, 4.212941176470588)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:38.557186,"(2.6, 4.3, 4.0)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:39.666801,"(2.6, 4.3, 4.0)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:40.784665,"(2.6, 4.3, 3.4666666666666663)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:41.894559,"(2.6, 4.1, 3.84)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:43.013550,"(2.6, 4.1, 3.84)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:44.147563,"(2.6, 4.1, 3.84)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:45.246689,"(2.6, 4.1, 3.84)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(10.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:46.366944,"(2.6, 4.1, 3.84)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 180.0, 125.0)","(14.0, 32.0, 21.25)","(12.0, 250.0, 170.5)","(2.15, 2.48, 2.4)","(26.0, 310.0, 165.5)"
16-12-2022 10:41:47.534310,"(2.6, 4.1, 3.84)","(61.0, 870.0, 447.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 180.0, 145.0)","(14.0, 32.0, 20.7)","(12.0, 250.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 310.0, 180.5)"
16-12-2022 10:41:48.708462,"(2.6, 4.1, 3.84)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 210.0, 145.0)","(14.0, 36.0, 20.7)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 340.0, 180.5)"
16-12-2022 10:41:49.841740,"(2.6, 4.1, 3.8874999999999997)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 210.0, 145.0)","(14.0, 36.0, 20.7)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 340.0, 180.5)"
16-12-2022 10:41:50.943777,"(2.6, 4.1, 3.533333333333333)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 210.0, 145.0)","(14.0, 36.0, 20.7)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 340.0, 180.5)"
16-12-2022 10:41:52.081345,"(2.6, 4.1, 3.533333333333333)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 210.0, 145.0)","(14.0, 36.0, 20.7)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 340.0, 180.5)"
16-12-2022 10:41:53.226354,"(2.6, 4.1, 3.533333333333333)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 210.0, 145.0)","(14.0, 36.0, 20.7)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 340.0, 180.5)"
16-12-2022 10:41:54.378747,"(2.6, 4.1, 3.533333333333333)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 210.0, 145.0)","(14.0, 36.0, 20.7)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 340.0, 180.5)"
16-12-2022 10:41:55.582637,"(2.6, 4.1, 3.533333333333333)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 210.0, 145.0)","(14.0, 36.0, 20.7)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 340.0, 180.5)"
16-12-2022 10:41:56.815578,"(2.6, 4.1, 3.533333333333333)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 24.799999999999997)","(18.0, 210.0, 145.0)","(14.0, 36.0, 20.7)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 340.0, 180.5)"
16-12-2022 10:41:57.982353,"(2.6, 4.1, 3.675)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 34.0, 22.4)","(18.0, 210.0, 138.33333333333331)","(14.0, 36.0, 27.5)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 340.0, 185.5)"
16-12-2022 10:41:59.108355,"(2.6, 3.6, 3.285)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 200.0, 138.33333333333331)","(14.0, 36.0, 18.375)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:00.225179,"(2.6, 3.6, 3.285)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 200.0, 138.33333333333331)","(14.0, 42.0, 18.375)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:01.393529,"(2.6, 3.6, 3.285)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 200.0, 138.33333333333331)","(14.0, 42.0, 18.375)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:02.567386,"(2.6, 3.55, 3.325)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 200.0, 138.33333333333331)","(14.0, 42.0, 18.375)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:03.738725,"(2.6, 3.55, 3.325)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 200.0, 138.33333333333331)","(14.0, 42.0, 18.375)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:04.871918,"(2.6, 3.55, 3.325)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 200.0, 145.0)","(14.0, 42.0, 20.433333333333334)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:05.966817,"(2.6, 3.5, 3.2734375)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 210.0, 145.0)","(14.0, 85.0, 45.25)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:07.076533,"(2.6, 3.5, 3.2734375)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 210.0, 145.0)","(14.0, 80.0, 45.25)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:08.246683,"(2.6, 3.5, 3.2734375)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 210.0, 145.0)","(14.0, 80.0, 45.25)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:09.345942,"(2.6, 3.5, 3.2734375)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 210.0, 145.0)","(14.0, 80.0, 45.25)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:10.432068,"(2.6, 3.5, 3.2734375)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 210.0, 145.0)","(14.0, 80.0, 45.25)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:11.533186,"(2.6, 3.5, 3.2734375)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 210.0, 145.0)","(14.0, 80.0, 45.25)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:12.698932,"(2.6, 3.5, 3.2734375)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 210.0, 145.0)","(14.0, 80.0, 45.25)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:13.862216,"(2.6, 3.5, 3.2734375)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 210.0, 145.0)","(14.0, 80.0, 45.25)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:15.029790,"(2.6, 3.5, 3.046875)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 22.4)","(18.0, 210.0, 145.0)","(14.0, 80.0, 45.25)","(12.0, 270.0, 183.83333333333334)","(2.15, 2.48, 2.4)","(26.0, 350.0, 185.5)"
16-12-2022 10:42:16.198272,"(2.6, 3.5, 3.046875)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(11.0, 30.0, 21.8)","(18.0, 210.0, 138.33333333333331)","(14.0, 80.0, 45.25)","(12.0, 270.0, 177.16666666666666)","(2.15, 2.48, 2.4)","(26.0, 350.0, 180.5)"
16-12-2022 10:42:17.393338,"(2.6, 3.45, 3.032142857142857)","(61.0, 990.0, 507.0)","(26.0, 990.0, 505.5)","(17.0, 990.0, 664.5)","(9.0, 29.0, 21.8)","(18.0, 200.0, 138.33333333333331)","(14.0, 80.0, 45.25)","(12.0, 260.0, 177.16666666666666)","(2.15, 2.48, 2.4)","(26.0, 340.0, 180.5)"
