,Tudor Folk,River Matt,Slingshot Snoop,Shes The Grouse,Golden State,Dark Horse
11-01-2023 09:29:41.403296,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:42.553450,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:43.693980,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:44.669601,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:45.687644,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:46.834305,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:47.939500,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:49.069153,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:50.358691,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:51.562266,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:52.643607,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:53.796435,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:55.081042,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:56.264871,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:57.335401,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:58.379615,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:29:59.525249,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:00.744441,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:01.813830,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:02.784556,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:03.866588,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:05.051331,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:06.225126,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:07.377102,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:08.450090,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:09.669980,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:11.045069,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:12.306899,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:13.572330,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:14.928939,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:16.177884,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:17.452249,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:18.808252,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:20.273201,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:21.715027,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:22.951976,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:24.086333,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:25.243971,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:26.479824,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:27.777981,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:28.977963,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:30.182463,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:31.480742,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:32.651441,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:33.733583,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:34.865076,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:36.108789,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:37.329277,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:38.568031,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:39.764251,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:40.800174,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:41.909142,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:43.045849,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:44.213903,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:45.377354,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:46.386300,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:47.352075,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:48.528267,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:49.686046,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:50.793075,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:51.862391,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:52.946226,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:54.095641,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:55.256298,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:56.361471,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:57.465963,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:58.624674,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:30:59.712523,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:00.859632,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:02.047278,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:03.241347,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:04.438925,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:05.541791,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:06.748218,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:07.893092,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:09.099784,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:10.252776,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:11.356330,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:12.358836,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:13.477962,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:14.682329,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:15.869739,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:17.120298,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:18.300877,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:19.568824,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:20.935806,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:22.172715,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:23.611509,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:24.831711,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:26.137883,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:27.234090,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:28.418687,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:29.683953,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:30.981969,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:32.180280,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:33.219562,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:34.288152,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:35.558736,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:36.896371,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:38.120690,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:39.218212,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:40.441110,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:41.736599,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:43.038944,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:44.483827,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
11-01-2023 09:31:45.714849,"(41.0, 340.0, 189.0)","(3.0, 4.8, 3.7446153846153845)","(2.4, 3.5, 3.466666666666667)","(6.5, 12.0, 10.309090909090909)","(5.0, 11.0, 9.333333333333332)","(7.5, 16.5, 14.075)"
