,Finniss Whisper,Vega Black,Succession,Pink Confetti,Cawbourne Donna,Finniss Eagle,Dashing Kara,Hey Day
06-01-2023 12:58:07.541373,"(2.35, 2.62, 2.5477777777777777)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.6, 3.5722222222222224)","(6.5, 10.5, 10.0875)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:08.710083,"(2.35, 2.62, 2.542727272727273)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.55, 3.45)","(6.5, 10.5, 10.0875)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:09.837303,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.55, 3.45)","(6.5, 10.5, 10.0875)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:10.916095,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.55, 3.45)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:12.059557,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.55, 3.45)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:13.258139,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.55, 3.45)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:14.510608,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.6, 3.4785714285714286)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:15.824232,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.55, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:17.156774,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.55, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:18.602946,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.55, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 236.66666666666666)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:19.787780,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.105263157894736)","(3.3, 3.55, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 203.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:20.980279,"(2.35, 2.6, 2.5485714285714285)","(9.0, 15.5, 15.666666666666666)","(3.3, 3.55, 3.5)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 245.0)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:22.229149,"(2.35, 2.6, 2.5485714285714285)","(9.0, 16.5, 15.666666666666666)","(3.3, 3.55, 3.5)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 245.0)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:23.469433,"(2.35, 2.6, 2.5485714285714285)","(9.0, 16.5, 15.666666666666666)","(3.3, 3.55, 3.5)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:24.620577,"(2.35, 2.6, 2.5485714285714285)","(9.0, 16.5, 15.666666666666666)","(3.3, 3.55, 3.5)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:25.840527,"(2.35, 2.6, 2.5485714285714285)","(9.0, 16.5, 15.666666666666666)","(3.3, 3.55, 3.5)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:27.093500,"(2.35, 2.6, 2.5485714285714285)","(10.0, 16.5, 15.944444444444445)","(3.3, 3.55, 3.5)","(6.5, 10.5, 9.44375)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:28.271967,"(2.35, 2.6, 2.51)","(10.0, 17.5, 15.944444444444445)","(3.3, 3.55, 3.5107142857142857)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:29.440154,"(2.35, 2.6, 2.5485714285714285)","(10.0, 16.5, 15.38888888888889)","(3.3, 3.6, 3.4823529411764707)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:30.680217,"(2.35, 2.6, 2.5485714285714285)","(10.0, 16.5, 15.38888888888889)","(3.3, 3.6, 3.4823529411764707)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:31.897061,"(2.35, 2.6, 2.5485714285714285)","(10.0, 16.5, 15.38888888888889)","(3.3, 3.6, 3.4823529411764707)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:33.059950,"(2.35, 2.6, 2.5485714285714285)","(10.0, 16.5, 15.38888888888889)","(3.3, 3.6, 3.4823529411764707)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:34.154575,"(2.35, 2.6, 2.5446153846153847)","(10.0, 16.5, 15.38888888888889)","(3.3, 3.6, 3.4823529411764707)","(6.5, 10.5, 9.44375)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:35.322431,"(2.35, 2.6, 2.51)","(10.0, 17.5, 16.333333333333332)","(3.3, 3.6, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:36.466322,"(2.35, 2.6, 2.5485714285714285)","(10.0, 16.0, 15.333333333333334)","(3.3, 3.55, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:37.523429,"(2.35, 2.6, 2.5485714285714285)","(10.0, 16.0, 15.333333333333334)","(3.3, 3.55, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:38.702726,"(2.35, 2.6, 2.5485714285714285)","(10.0, 16.0, 15.333333333333334)","(3.3, 3.55, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:39.897208,"(2.35, 2.6, 2.5485714285714285)","(10.0, 16.0, 15.333333333333334)","(3.3, 3.55, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:40.976209,"(2.35, 2.64, 2.566153846153846)","(10.0, 16.0, 15.11111111111111)","(3.3, 3.55, 3.4558823529411766)","(6.5, 10.5, 9.705555555555556)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:42.189031,"(2.35, 2.64, 2.5309090909090908)","(10.0, 16.0, 15.538461538461538)","(3.3, 3.55, 3.575)","(6.5, 10.5, 9.689473684210526)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:43.378664,"(2.35, 2.64, 2.528)","(10.0, 15.5, 15.0)","(3.3, 3.65, 3.5107142857142857)","(6.5, 10.5, 9.689473684210526)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:44.508339,"(2.35, 2.64, 2.528)","(10.0, 15.5, 15.0)","(3.3, 3.6, 3.5107142857142857)","(6.5, 10.5, 9.689473684210526)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:45.641502,"(2.35, 2.64, 2.528)","(10.0, 15.5, 15.0)","(3.3, 3.6, 3.5107142857142857)","(6.5, 10.5, 9.689473684210526)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:46.798286,"(2.35, 2.64, 2.602857142857143)","(10.0, 15.5, 15.0)","(3.3, 3.6, 3.4823529411764707)","(6.5, 10.5, 9.689473684210526)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:47.964720,"(2.35, 2.64, 2.588)","(10.0, 15.5, 15.0)","(3.3, 3.6, 3.4823529411764707)","(6.5, 10.5, 9.689473684210526)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:49.084761,"(2.35, 2.62, 2.4929411764705884)","(10.0, 15.5, 15.0)","(3.3, 3.6, 3.4785714285714286)","(6.5, 10.5, 9.542105263157895)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:50.148491,"(2.35, 2.62, 2.5775)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.4785714285714286)","(6.5, 10.5, 9.542105263157895)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:51.255247,"(2.35, 2.62, 2.5775)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.4166666666666665)","(6.5, 10.5, 9.542105263157895)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:52.320418,"(2.35, 2.62, 2.5775)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.3833333333333333)","(6.5, 10.5, 9.542105263157895)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:53.290502,"(2.35, 2.62, 2.581)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.368181818181818)","(6.5, 10.5, 9.542105263157895)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:54.304595,"(2.35, 2.62, 2.581)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.368181818181818)","(6.5, 10.5, 9.542105263157895)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:55.330808,"(2.35, 2.62, 2.581)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.368181818181818)","(6.5, 10.5, 9.542105263157895)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:56.321225,"(2.35, 2.62, 2.591111111111111)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.368181818181818)","(6.5, 10.5, 9.60625)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:57.381005,"(2.35, 2.62, 2.591111111111111)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.60625)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:58.499786,"(2.35, 2.62, 2.591111111111111)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.60625)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:58:59.476397,"(2.35, 2.62, 2.451764705882353)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.60625)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:59:00.561810,"(2.35, 2.6, 2.5364705882352943)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.60625)","(10.0, 18.0, 16.5)","(51.0, 370.0, 261.6666666666667)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:59:01.679628,"(2.35, 2.6, 2.4963636363636366)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.60625)","(10.0, 18.0, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.5)"
06-01-2023 12:59:02.709786,"(2.35, 2.6, 2.478095238095238)","(10.0, 17.0, 16.0)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.0, 16.366666666666667)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 12.75)"
06-01-2023 12:59:03.793277,"(2.35, 2.6, 2.478095238095238)","(10.0, 16.5, 15.38888888888889)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.0, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:04.877486,"(2.35, 2.6, 2.51741935483871)","(10.0, 16.5, 15.08695652173913)","(3.3, 3.55, 3.368181818181818)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:05.964924,"(2.35, 2.6, 2.51741935483871)","(10.0, 16.5, 15.08695652173913)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:07.050573,"(2.35, 2.6, 2.51741935483871)","(10.0, 16.5, 15.08695652173913)","(3.3, 3.55, 3.368181818181818)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:08.209622,"(2.35, 2.6, 2.4976)","(10.0, 16.5, 15.25)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:09.298768,"(2.35, 2.6, 2.505)","(10.0, 16.0, 15.2)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:10.345518,"(2.35, 2.6, 2.505)","(10.0, 16.0, 15.411764705882353)","(3.3, 3.55, 3.368181818181818)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:11.324965,"(2.35, 2.6, 2.505)","(10.0, 16.0, 14.952380952380953)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:12.451081,"(2.35, 2.6, 2.505)","(10.0, 16.0, 14.952380952380953)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.50952380952381)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 270.0)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:13.594830,"(2.35, 2.6, 2.505)","(10.0, 16.0, 15.120000000000001)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 270.0)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:14.676122,"(2.35, 2.6, 2.505)","(10.0, 16.0, 14.952380952380953)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:15.819833,"(2.35, 2.6, 2.505)","(10.0, 15.5, 15.0)","(3.3, 3.55, 3.368181818181818)","(6.5, 10.5, 9.204545454545455)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:17.024622,"(2.35, 2.6, 2.516)","(10.0, 15.5, 14.75)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:18.109865,"(2.35, 2.6, 2.5215384615384617)","(10.0, 15.5, 14.75)","(3.3, 3.55, 3.425)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:19.242280,"(2.35, 2.6, 2.5215384615384617)","(10.0, 15.5, 15.0)","(3.3, 3.55, 3.368181818181818)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:20.345148,"(2.35, 2.6, 2.5215384615384617)","(10.0, 15.5, 15.0)","(3.3, 3.6, 3.4125)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:21.492219,"(2.35, 2.6, 2.5269565217391303)","(10.0, 15.5, 14.75)","(3.3, 3.6, 3.3692307692307693)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:22.539954,"(2.35, 2.6, 2.526315789473684)","(10.0, 16.5, 15.666666666666666)","(3.3, 3.6, 3.3692307692307693)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:23.583630,"(2.35, 2.6, 2.5391304347826087)","(10.0, 16.5, 15.842105263157894)","(3.3, 3.6, 3.3692307692307693)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:24.580765,"(2.35, 2.6, 2.5575757575757576)","(10.0, 16.5, 15.206896551724139)","(3.3, 3.6, 3.3692307692307693)","(6.5, 10.5, 9.470833333333333)","(10.0, 18.5, 18.055555555555557)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:25.575342,"(2.35, 2.6, 2.5575757575757576)","(10.0, 16.5, 14.833333333333334)","(3.3, 3.55, 3.4875)","(6.5, 10.5, 9.391176470588235)","(10.0, 18.5, 16.5)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.578947368421053)"
06-01-2023 12:59:26.612822,"(2.35, 2.6, 2.5575757575757576)","(10.0, 16.5, 14.833333333333334)","(3.3, 3.55, 3.4875)","(6.5, 10.5, 9.391176470588235)","(10.0, 19.0, 16.847826086956523)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.89655172413793)"
06-01-2023 12:59:27.891329,"(2.35, 2.6, 2.545)","(10.0, 16.5, 14.947368421052632)","(3.3, 3.55, 3.4875)","(6.5, 10.5, 9.391176470588235)","(10.0, 17.5, 16.847826086956523)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.89655172413793)"
06-01-2023 12:59:28.911668,"(2.35, 2.6, 2.545)","(10.0, 16.0, 14.947368421052632)","(3.3, 3.55, 3.4875)","(6.5, 10.5, 9.391176470588235)","(10.0, 17.5, 16.847826086956523)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.89655172413793)"
06-01-2023 12:59:30.078461,"(2.35, 2.6, 2.545)","(10.0, 16.0, 14.9)","(3.3, 3.55, 3.3576923076923073)","(6.5, 10.5, 8.856666666666667)","(10.0, 17.5, 16.847826086956523)","(51.0, 370.0, 253.33333333333334)","(41.0, 200.0, 155.0)","(6.0, 14.5, 13.89655172413793)"
06-01-2023 12:59:31.224409,"(2.35, 2.6, 2.545)","(10.0, 16.0, 14.9)","(3.3, 3.55, 3.3576923076923073)","(7.0, 10.5, 9.220588235294118)","(10.0, 17.5, 16.847826086956523)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 155.0)","(6.5, 14.5, 13.89655172413793)"
06-01-2023 12:59:32.318732,"(2.3, 2.6, 2.545)","(10.0, 16.0, 14.9)","(3.2, 3.55, 3.39375)","(7.0, 10.5, 9.220588235294118)","(10.0, 17.5, 16.847826086956523)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 155.0)","(6.5, 14.5, 13.89655172413793)"
06-01-2023 12:59:33.451791,"(2.3, 2.6, 2.5716129032258066)","(10.0, 16.0, 14.710526315789474)","(3.2, 3.55, 3.3576923076923073)","(7.0, 10.5, 9.220588235294118)","(10.0, 17.5, 16.833333333333332)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 188.75)","(6.5, 14.5, 13.89655172413793)"
06-01-2023 12:59:34.668319,"(2.3, 2.6, 2.5716129032258066)","(10.0, 15.5, 14.710526315789474)","(3.2, 3.55, 3.3416666666666663)","(7.0, 10.5, 9.09375)","(10.0, 18.0, 16.833333333333332)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 188.75)","(6.5, 14.5, 13.89655172413793)"
06-01-2023 12:59:35.783300,"(2.3, 2.6, 2.5828571428571427)","(10.0, 15.5, 14.964285714285714)","(3.2, 3.55, 3.3416666666666663)","(7.0, 10.5, 9.083333333333334)","(10.0, 18.0, 16.532258064516128)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 188.75)","(6.5, 14.5, 13.89655172413793)"
06-01-2023 12:59:36.858886,"(2.3, 2.64, 2.6233333333333335)","(10.0, 15.5, 14.964285714285714)","(3.2, 3.55, 3.3326086956521737)","(7.0, 10.5, 9.042857142857143)","(10.0, 18.0, 16.532258064516128)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 188.75)","(6.5, 14.5, 13.89655172413793)"
06-01-2023 12:59:37.962692,"(2.3, 2.66, 2.606666666666667)","(10.0, 15.5, 14.710526315789474)","(3.2, 3.55, 3.3326086956521737)","(7.0, 10.5, 9.017948717948718)","(10.0, 18.0, 16.532258064516128)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 188.75)","(6.5, 14.5, 13.89655172413793)"
06-01-2023 12:59:39.055502,"(2.3, 2.66, 2.586153846153846)","(10.0, 15.5, 14.964285714285714)","(3.2, 3.55, 3.3326086956521737)","(7.0, 10.5, 9.072727272727274)","(10.0, 18.0, 16.532258064516128)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 188.75)","(6.5, 14.5, 13.89655172413793)"
06-01-2023 12:59:40.132138,"(2.3, 2.66, 2.606666666666667)","(10.0, 15.5, 14.964285714285714)","(3.2, 3.55, 3.3326086956521737)","(7.0, 10.0, 9.03076923076923)","(10.0, 18.0, 17.363636363636363)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 188.75)","(6.5, 14.5, 13.89655172413793)"
06-01-2023 12:59:41.180075,"(2.3, 2.66, 2.6182608695652174)","(10.0, 15.0, 14.642857142857142)","(3.2, 3.55, 3.3326086956521737)","(7.0, 10.0, 8.962162162162162)","(10.0, 18.0, 17.363636363636363)","(51.0, 370.0, 253.33333333333334)","(51.0, 200.0, 188.75)","(6.5, 14.5, 13.89655172413793)"
