,Buckle Up Zabiba,Commander Beven,Hang On Sloopy,Border Star,Call Me Otto,Homer Peritas,Classy Crook,Call Me Kane
09-01-2023 18:37:54.403383,"(7.0, 9.6, 9.485714285714286)","(1.8, 2.28, 2.277333333333333)","(4.6, 6.4, 6.307142857142858)","(9.0, 12.0, 11.5)","(17.0, 26.0, 24.16)","(17.0, 19.0, 18.333333333333332)","(14.0, 16.5, 16.571428571428573)","(16.0, 22.0, 20.94736842105263)"
09-01-2023 18:37:55.687379,"(7.0, 9.8, 9.485714285714286)","(1.8, 2.28, 2.269473684210526)","(4.6, 6.4, 6.307142857142858)","(9.0, 12.0, 11.541666666666666)","(17.0, 25.0, 24.3)","(17.0, 19.0, 18.2)","(14.0, 17.0, 15.53125)","(16.0, 22.0, 21.444444444444443)"
09-01-2023 18:37:57.094496,"(7.0, 9.8, 9.460869565217392)","(1.8, 2.28, 2.2733333333333334)","(4.6, 6.4, 6.254545454545455)","(9.0, 12.0, 11.541666666666666)","(17.0, 25.0, 24.3)","(17.0, 19.0, 18.75)","(14.0, 16.0, 15.25)","(16.0, 22.0, 23.0)"
09-01-2023 18:37:58.547840,"(7.0, 9.8, 9.460869565217392)","(1.8, 2.3, 2.2781818181818183)","(4.6, 6.4, 6.235897435897436)","(9.0, 12.0, 11.541666666666666)","(17.0, 25.0, 24.3)","(17.0, 19.5, 18.90909090909091)","(14.0, 16.0, 15.228571428571428)","(16.0, 24.0, 23.272727272727273)"
09-01-2023 18:38:00.220532,"(7.0, 9.8, 9.45)","(1.8, 2.3, 2.2581818181818183)","(4.6, 6.4, 6.206060606060606)","(9.0, 12.0, 11.5)","(17.0, 25.0, 23.692307692307693)","(17.0, 20.0, 19.27777777777778)","(14.0, 16.0, 15.692307692307692)","(16.0, 24.0, 23.272727272727273)"
09-01-2023 18:38:01.916939,"(7.0, 9.8, 9.45)","(1.8, 2.28, 2.2775)","(4.6, 6.4, 6.178947368421053)","(9.0, 12.0, 11.521739130434783)","(17.0, 24.0, 23.77777777777778)","(17.0, 20.0, 19.27777777777778)","(14.0, 16.5, 16.375)","(16.0, 24.0, 23.272727272727273)"
09-01-2023 18:38:03.367206,"(7.0, 9.8, 9.45)","(1.8, 2.3, 2.271578947368421)","(4.6, 6.4, 6.178947368421053)","(9.0, 12.0, 11.521739130434783)","(17.0, 24.0, 23.77777777777778)","(17.0, 20.0, 19.224137931034484)","(14.0, 17.0, 16.390625)","(16.0, 24.0, 22.4)"
09-01-2023 18:38:04.832529,"(7.0, 9.8, 9.31111111111111)","(1.8, 2.3, 2.264)","(4.6, 6.4, 6.220689655172414)","(9.0, 12.0, 11.476190476190476)","(17.0, 24.0, 23.428571428571427)","(17.0, 20.0, 19.25)","(14.0, 17.0, 16.32608695652174)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 18:38:06.234867,"(7.0, 9.8, 9.31111111111111)","(1.8, 2.28, 2.288)","(4.6, 6.4, 6.290322580645162)","(9.0, 12.0, 11.476190476190476)","(17.0, 24.0, 23.428571428571427)","(17.0, 20.0, 19.25)","(14.0, 16.5, 16.26)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 18:38:07.665883,"(7.0, 9.8, 9.31111111111111)","(1.8, 2.3, 2.288)","(4.6, 6.4, 6.295081967213115)","(9.0, 12.0, 11.476190476190476)","(17.0, 24.0, 23.428571428571427)","(17.0, 20.0, 19.333333333333332)","(14.0, 16.5, 16.133333333333333)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 18:38:09.046781,"(7.0, 9.8, 9.31111111111111)","(1.8, 2.26, 2.25)","(4.6, 6.4, 6.28125)","(9.0, 12.0, 11.476190476190476)","(17.0, 24.0, 23.428571428571427)","(17.0, 20.0, 19.318181818181817)","(14.0, 16.5, 16.133333333333333)","(16.0, 23.0, 22.08695652173913)"
09-01-2023 18:38:10.405717,"(7.0, 9.8, 9.31111111111111)","(1.8, 2.26, 2.276470588235294)","(4.6, 6.4, 6.297777777777778)","(9.0, 12.0, 11.384615384615385)","(17.0, 24.0, 23.25)","(17.0, 20.0, 19.318181818181817)","(14.0, 16.5, 16.09259259259259)","(16.0, 23.0, 22.08695652173913)"
09-01-2023 18:38:11.541830,"(7.0, 9.6, 9.333333333333332)","(1.8, 2.3, 2.276470588235294)","(4.6, 6.4, 6.297777777777778)","(9.0, 12.0, 11.384615384615385)","(17.0, 24.0, 22.2)","(17.0, 20.0, 19.03125)","(14.0, 16.5, 16.09259259259259)","(16.0, 23.0, 22.08695652173913)"
09-01-2023 18:38:13.047857,"(7.0, 9.6, 9.299999999999999)","(1.8, 2.3, 2.274736842105263)","(4.6, 6.4, 6.297777777777778)","(9.0, 12.0, 11.384615384615385)","(17.0, 24.0, 22.2)","(17.0, 19.5, 19.03125)","(14.0, 16.5, 16.09259259259259)","(16.0, 23.0, 22.08695652173913)"
09-01-2023 18:38:14.655968,"(7.0, 9.6, 9.333333333333332)","(1.8, 2.3, 2.274736842105263)","(4.6, 6.4, 6.297777777777778)","(9.0, 12.0, 11.384615384615385)","(17.0, 24.0, 22.2)","(17.0, 19.5, 19.03125)","(14.0, 16.5, 16.09259259259259)","(16.0, 23.0, 22.08695652173913)"
09-01-2023 18:38:16.222885,"(7.0, 9.6, 9.35)","(1.8, 2.3, 2.2775)","(4.6, 6.4, 6.297777777777778)","(9.0, 12.0, 11.36)","(17.0, 24.0, 22.2)","(17.0, 19.5, 19.0)","(14.0, 16.5, 16.09259259259259)","(16.0, 23.0, 22.08695652173913)"
09-01-2023 18:38:17.620097,"(7.0, 9.8, 9.35)","(1.8, 2.28, 2.2775)","(4.6, 6.4, 6.285)","(9.0, 12.0, 11.333333333333334)","(17.0, 24.0, 22.2)","(17.0, 19.5, 19.0)","(14.0, 16.5, 16.133333333333333)","(16.0, 23.0, 22.08695652173913)"
09-01-2023 18:38:18.852713,"(7.0, 9.4, 9.184615384615384)","(1.8, 2.28, 2.273333333333333)","(4.6, 6.4, 6.2)","(9.0, 12.0, 11.304347826086957)","(17.0, 24.0, 22.2)","(17.0, 19.5, 19.0)","(14.0, 16.5, 16.23076923076923)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 18:38:20.281599,"(7.0, 9.4, 9.25)","(1.8, 2.3, 2.2709090909090905)","(4.6, 6.2, 6.045333333333334)","(9.0, 12.0, 11.428571428571429)","(17.0, 24.0, 22.2)","(17.0, 19.5, 19.075)","(14.0, 16.5, 16.97826086956522)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 18:38:21.652803,"(7.0, 9.4, 9.222222222222223)","(1.8, 2.3, 2.28)","(4.6, 6.4, 6.073239436619718)","(9.0, 12.0, 11.428571428571429)","(17.0, 24.0, 22.2)","(17.0, 19.5, 18.984848484848484)","(14.0, 17.5, 16.357142857142858)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 18:38:23.121541,"(7.0, 9.6, 9.594444444444445)","(1.8, 2.3, 2.272)","(4.6, 6.4, 6.048484848484849)","(9.0, 12.0, 11.304347826086957)","(17.0, 24.0, 22.2)","(17.0, 19.5, 18.25)","(14.0, 17.5, 16.357142857142858)","(16.0, 23.0, 21.0)"
09-01-2023 18:38:24.574449,"(7.0, 9.8, 9.745454545454546)","(1.8, 2.3, 2.193684210526316)","(4.6, 6.4, 6.208695652173914)","(9.0, 12.0, 11.921052631578947)","(17.0, 24.0, 24.666666666666668)","(17.0, 18.5, 18.86842105263158)","(14.0, 17.5, 16.916666666666668)","(16.0, 23.0, 21.5)"
09-01-2023 18:38:26.111392,"(7.0, 10.0, 9.82857142857143)","(1.8, 2.22, 2.186)","(4.6, 6.4, 6.216666666666667)","(9.0, 12.5, 11.722222222222221)","(17.0, 25.0, 24.444444444444443)","(17.0, 19.5, 18.6875)","(14.0, 17.5, 17.40909090909091)","(16.0, 23.0, 20.63157894736842)"
09-01-2023 18:38:27.607998,"(7.0, 10.0, 9.866666666666667)","(1.8, 2.2, 2.1813333333333333)","(4.6, 6.4, 6.230434782608696)","(9.0, 12.5, 11.782051282051283)","(17.0, 26.0, 25.6)","(17.0, 19.0, 19.2)","(14.0, 18.5, 16.333333333333332)","(16.0, 23.0, 20.75)"
09-01-2023 18:38:29.145608,"(7.0, 10.5, 9.84)","(1.85, 2.2, 2.1883333333333335)","(4.6, 6.4, 6.230434782608696)","(9.0, 12.5, 12.0)","(17.0, 26.0, 25.6)","(16.0, 20.0, 19.13157894736842)","(14.0, 17.5, 16.333333333333332)","(16.0, 23.0, 21.125)"
09-01-2023 18:38:30.811413,"(7.0, 10.0, 9.942857142857143)","(1.85, 2.2, 2.182857142857143)","(4.6, 6.4, 6.284000000000001)","(9.0, 12.5, 11.976190476190476)","(17.0, 26.0, 25.6)","(16.0, 20.0, 19.766666666666666)","(14.0, 17.5, 16.333333333333332)","(16.0, 23.0, 21.125)"
09-01-2023 18:38:32.554962,"(7.5, 10.0, 9.5)","(1.9, 2.2, 2.2333333333333334)","(4.6, 6.4, 6.3375)","(9.0, 12.5, 12.0)","(17.0, 26.0, 24.12)","(15.0, 20.0, 19.944444444444443)","(14.0, 17.5, 16.033333333333335)","(16.0, 23.0, 21.264705882352942)"
09-01-2023 18:38:33.918766,"(7.5, 9.6, 9.5)","(1.9, 2.24, 2.2333333333333334)","(4.6, 6.4, 6.252272727272727)","(9.0, 12.5, 12.444444444444445)","(18.0, 25.0, 25.833333333333332)","(15.0, 20.0, 20.166666666666668)","(14.0, 17.5, 16.5)","(16.0, 22.0, 20.5)"
09-01-2023 18:38:35.324531,"(7.5, 9.8, 9.514285714285714)","(1.9, 2.12, 2.112727272727273)","(4.6, 6.6, 6.231578947368421)","(9.0, 13.0, 12.434782608695652)","(18.0, 26.0, 24.666666666666668)","(15.0, 21.0, 20.16)","(14.0, 17.5, 16.928571428571427)","(16.0, 22.0, 20.695652173913043)"
09-01-2023 18:38:36.843249,"(7.5, 9.8, 9.48235294117647)","(1.9, 2.24, 2.2282352941176473)","(4.6, 6.4, 6.228571428571429)","(9.0, 13.0, 12.416666666666666)","(18.0, 25.0, 24.5)","(15.0, 21.0, 20.0)","(14.0, 17.5, 16.0)","(16.0, 22.0, 20.695652173913043)"
09-01-2023 18:38:38.273667,"(7.5, 9.8, 9.53)","(1.9, 2.24, 2.227042253521127)","(4.6, 6.4, 6.235714285714286)","(9.0, 13.0, 12.538461538461538)","(18.0, 25.0, 24.5)","(15.0, 21.0, 20.045454545454547)","(14.0, 17.0, 15.8)","(16.0, 22.0, 20.333333333333332)"
09-01-2023 18:38:39.737732,"(7.5, 9.8, 9.53)","(1.9, 2.24, 2.2514285714285713)","(4.6, 6.4, 6.243137254901961)","(9.0, 13.0, 12.575757575757576)","(18.0, 25.0, 23.923076923076923)","(15.0, 21.0, 19.725)","(14.0, 17.0, 16.125)","(16.0, 22.0, 20.181818181818183)"
09-01-2023 18:38:41.249045,"(7.5, 9.8, 9.475)","(1.9, 2.26, 2.2341176470588233)","(4.6, 6.4, 6.167567567567568)","(9.0, 13.0, 12.575757575757576)","(18.0, 25.0, 23.923076923076923)","(15.0, 21.0, 19.725)","(14.0, 16.5, 16.31818181818182)","(16.0, 22.0, 18.65)"
09-01-2023 18:38:42.696160,"(7.5, 9.6, 9.72)","(1.9, 2.26, 2.1858064516129034)","(4.6, 6.4, 6.264150943396227)","(9.0, 13.0, 12.473684210526315)","(18.0, 25.0, 24.8)","(15.0, 21.0, 20.1)","(14.0, 16.5, 15.625)","(16.0, 19.0, 19.9375)"
09-01-2023 18:38:44.044843,"(7.5, 9.8, 9.72)","(1.9, 2.2, 2.1853658536585368)","(4.6, 6.4, 6.285714285714286)","(9.0, 12.5, 12.545454545454545)","(18.0, 26.0, 24.2)","(15.0, 21.0, 19.977272727272727)","(14.0, 17.0, 16.333333333333332)","(16.0, 22.0, 20.25)"
09-01-2023 18:38:45.491016,"(7.5, 9.8, 9.541176470588235)","(1.9, 2.2, 2.153846153846154)","(4.6, 6.4, 6.40609756097561)","(9.0, 13.0, 12.545454545454545)","(18.0, 26.0, 23.923076923076923)","(15.0, 21.0, 20.0)","(14.0, 17.0, 16.205882352941178)","(16.0, 21.0, 20.53846153846154)"
09-01-2023 18:38:46.981463,"(7.5, 10.0, 9.674999999999999)","(1.9, 2.18, 2.174666666666667)","(4.6, 6.6, 6.15)","(9.0, 13.0, 12.545454545454545)","(18.0, 26.0, 24.5)","(15.0, 21.0, 20.083333333333332)","(14.0, 17.0, 16.1)","(16.0, 21.0, 20.53846153846154)"
09-01-2023 18:38:48.397660,"(7.5, 10.0, 9.75)","(1.9, 2.18, 2.194)","(4.6, 6.4, 6.129166666666666)","(9.0, 13.0, 12.844827586206897)","(18.0, 25.0, 23.857142857142858)","(15.0, 21.0, 20.333333333333332)","(14.0, 17.0, 16.1)","(16.0, 21.0, 20.53846153846154)"
09-01-2023 18:38:49.923090,"(7.5, 10.0, 9.75)","(1.9, 2.2, 2.187777777777778)","(4.6, 6.2, 6.155)","(9.0, 13.5, 12.857142857142858)","(18.0, 25.0, 23.857142857142858)","(15.0, 21.0, 20.333333333333332)","(14.0, 17.0, 16.1)","(16.0, 21.0, 20.357142857142858)"
09-01-2023 18:38:51.334429,"(7.5, 10.0, 9.75)","(1.9, 2.2, 2.181818181818182)","(4.6, 6.2, 6.12)","(9.0, 13.5, 12.857142857142858)","(18.0, 25.0, 23.857142857142858)","(15.0, 21.0, 20.333333333333332)","(14.0, 17.0, 16.1)","(16.0, 21.0, 20.4375)"
09-01-2023 18:38:52.845915,"(7.5, 10.0, 9.842307692307692)","(1.85, 2.2, 2.203005780346821)","(4.6, 6.2, 6.12)","(9.0, 13.5, 12.607142857142858)","(18.0, 25.0, 25.142857142857142)","(15.0, 21.0, 20.294117647058822)","(14.0, 17.0, 16.1)","(16.0, 21.0, 20.4375)"
09-01-2023 18:38:54.229346,"(7.5, 10.5, 10.041379310344828)","(1.85, 2.22, 2.167692307692308)","(4.6, 6.2, 6.145945945945946)","(9.0, 13.0, 12.333333333333334)","(18.0, 26.0, 25.142857142857142)","(15.0, 21.0, 20.175)","(14.0, 17.0, 16.1)","(16.0, 21.0, 20.357142857142858)"
09-01-2023 18:38:55.508813,"(7.5, 10.5, 10.041379310344828)","(1.85, 2.2, 2.167692307692308)","(4.8, 6.2, 6.071052631578947)","(10.0, 13.0, 12.333333333333334)","(19.0, 26.0, 25.142857142857142)","(16.0, 21.0, 20.34)","(14.0, 17.0, 16.1)","(16.0, 21.0, 20.952380952380953)"
09-01-2023 18:38:56.858845,"(7.5, 10.5, 9.994444444444445)","(1.85, 2.2, 2.177777777777778)","(4.8, 6.2, 6.071052631578947)","(10.0, 13.0, 12.214285714285714)","(19.0, 26.0, 25.142857142857142)","(16.0, 21.0, 20.34)","(14.0, 17.0, 16.1)","(16.0, 22.0, 21.25)"
09-01-2023 18:38:58.087807,"(7.5, 10.5, 9.994444444444445)","(1.85, 2.2, 2.177777777777778)","(4.8, 6.2, 6.041935483870968)","(10.0, 12.5, 11.880952380952381)","(19.0, 26.0, 25.142857142857142)","(16.0, 21.0, 20.42105263157895)","(14.0, 17.0, 15.75)","(16.0, 22.0, 21.53846153846154)"
09-01-2023 18:38:59.367540,"(7.5, 10.5, 10.307692307692308)","(1.85, 2.2, 2.183076923076923)","(4.8, 6.2, 6.102564102564102)","(10.0, 12.5, 11.807692307692308)","(19.0, 26.0, 25.142857142857142)","(16.0, 21.0, 20.42105263157895)","(14.0, 17.0, 15.75)","(16.0, 22.0, 20.31578947368421)"
09-01-2023 18:39:00.724847,"(7.5, 10.5, 10.908333333333333)","(1.85, 2.2, 2.1805882352941177)","(4.8, 6.2, 6.090909090909091)","(10.0, 12.0, 11.807692307692308)","(19.0, 26.0, 25.142857142857142)","(16.0, 21.0, 20.42105263157895)","(14.0, 17.0, 15.75)","(16.0, 22.0, 20.470588235294116)"
09-01-2023 18:39:02.163513,"(7.5, 11.0, 10.9)","(1.85, 2.2, 2.191875)","(4.8, 6.2, 6.065625)","(10.0, 12.0, 11.826923076923077)","(19.0, 26.0, 23.692307692307693)","(16.0, 21.0, 20.523809523809526)","(14.0, 17.0, 16.0)","(16.0, 22.0, 19.9)"
09-01-2023 18:39:03.532902,"(7.5, 11.0, 10.9)","(1.85, 2.2, 2.191875)","(4.8, 6.2, 6.030434782608696)","(10.0, 12.0, 11.81578947368421)","(19.0, 26.0, 23.517241379310345)","(16.0, 21.0, 21.782608695652172)","(14.0, 16.5, 16.152173913043477)","(16.0, 21.0, 20.0625)"
09-01-2023 18:39:04.800028,"(7.5, 11.0, 10.944)","(1.85, 2.2, 2.169387755102041)","(4.8, 6.2, 6.403092783505155)","(10.0, 12.0, 11.75609756097561)","(19.0, 24.0, 23.157894736842106)","(16.0, 23.0, 21.76923076923077)","(14.0, 16.5, 15.725806451612904)","(16.0, 21.0, 19.685714285714287)"
09-01-2023 18:39:06.082801,"(7.5, 11.0, 10.9625)","(1.85, 2.18, 2.1347826086956525)","(4.8, 6.6, 6.403141361256544)","(10.0, 12.0, 11.772727272727273)","(19.0, 24.0, 23.6)","(16.0, 23.0, 21.606060606060606)","(14.0, 16.5, 15.708333333333334)","(16.0, 21.0, 19.466666666666665)"
09-01-2023 18:39:07.561214,"(7.5, 11.0, 10.925)","(1.85, 2.14, 2.1583132530120483)","(4.8, 6.6, 6.367479674796749)","(10.0, 12.0, 11.785714285714286)","(19.0, 24.0, 23.7)","(16.0, 23.0, 21.555555555555557)","(14.0, 16.5, 16.14516129032258)","(16.0, 21.0, 18.916666666666668)"
09-01-2023 18:39:09.275515,"(7.5, 11.0, 10.861538461538462)","(1.85, 2.18, 2.1657471264367816)","(4.8, 6.4, 6.308333333333334)","(10.0, 12.0, 11.785714285714286)","(19.0, 25.0, 23.7)","(16.0, 22.0, 21.823529411764707)","(14.0, 16.5, 16.14516129032258)","(16.0, 19.5, 18.875)"
09-01-2023 18:39:10.716469,"(7.5, 11.0, 10.861538461538462)","(1.85, 2.18, 2.166352941176471)","(4.8, 6.4, 6.3500000000000005)","(10.0, 12.0, 11.55)","(19.0, 25.0, 23.761904761904763)","(16.0, 23.0, 21.791666666666668)","(14.0, 16.5, 16.055555555555557)","(16.0, 19.5, 18.529411764705884)"
09-01-2023 18:39:12.029641,"(7.5, 11.0, 10.90566037735849)","(1.85, 2.18, 2.166352941176471)","(4.8, 6.4, 6.3500000000000005)","(10.0, 12.0, 11.55)","(19.0, 25.0, 23.761904761904763)","(16.0, 22.0, 22.88888888888889)","(14.0, 16.5, 16.302325581395348)","(16.0, 19.5, 18.88888888888889)"
09-01-2023 18:39:13.511052,"(7.5, 11.5, 11.158163265306122)","(1.85, 2.16, 2.1551552795031057)","(4.8, 6.4, 6.352)","(10.0, 12.0, 11.55)","(19.0, 25.0, 23.96)","(16.0, 23.0, 22.444444444444443)","(13.0, 17.0, 16.214285714285715)","(16.0, 19.5, 18.5)"
09-01-2023 18:39:14.762713,"(8.0, 11.5, 11.174698795180722)","(1.85, 2.16, 2.1551552795031057)","(4.8, 6.4, 6.353424657534247)","(10.0, 12.0, 11.706896551724139)","(19.0, 25.0, 23.916666666666668)","(16.0, 24.0, 21.833333333333332)","(13.0, 17.0, 16.10810810810811)","(16.0, 19.0, 18.46153846153846)"
09-01-2023 18:39:15.972242,"(8.0, 11.5, 11.301587301587302)","(1.85, 2.16, 2.1590344827586208)","(4.8, 6.4, 6.352112676056338)","(10.0, 12.0, 11.716666666666667)","(19.0, 25.0, 23.761904761904763)","(16.0, 22.0, 21.458333333333332)","(13.0, 17.0, 16.195121951219512)","(16.0, 19.0, 18.203125)"
09-01-2023 18:39:17.213026,"(8.0, 11.5, 11.078947368421053)","(1.85, 2.18, 2.1772549019607843)","(4.8, 6.4, 6.352112676056338)","(10.0, 12.0, 11.711864406779661)","(19.0, 25.0, 23.916666666666668)","(16.0, 22.0, 20.77777777777778)","(13.0, 17.0, 16.16)","(16.0, 19.0, 18.291666666666668)"
09-01-2023 18:39:18.417310,"(8.0, 11.5, 11.146464646464647)","(1.85, 2.18, 2.1790625)","(4.8, 6.4, 6.335)","(10.0, 12.0, 11.757142857142856)","(19.0, 25.0, 23.916666666666668)","(16.0, 21.0, 20.444444444444443)","(13.0, 17.0, 17.75)","(16.0, 19.0, 18.291666666666668)"
09-01-2023 18:39:19.637901,"(8.0, 11.0, 10.835443037974684)","(1.85, 2.2, 2.1791596638655464)","(4.8, 6.4, 6.332467532467533)","(10.0, 12.0, 11.803030303030303)","(19.0, 25.0, 24.727272727272727)","(16.0, 21.0, 21.615384615384617)","(13.0, 18.0, 18.5)","(16.0, 19.0, 18.96)"
09-01-2023 18:39:21.048573,"(8.0, 11.5, 11.394736842105264)","(1.85, 2.1, 2.097560975609756)","(4.8, 6.4, 6.265217391304348)","(10.0, 12.5, 12.173076923076923)","(19.0, 25.0, 24.64)","(16.0, 22.0, 21.75)","(13.0, 19.5, 17.970588235294116)","(16.0, 19.5, 19.8)"
09-01-2023 18:39:22.374435,"(8.0, 11.5, 11.491803278688524)","(1.85, 2.12, 2.1034920634920637)","(4.8, 6.4, 6.133333333333334)","(10.0, 12.5, 12.243589743589743)","(19.0, 26.0, 24.5)","(16.0, 22.0, 21.75)","(13.0, 18.5, 17.681818181818183)","(16.0, 20.0, 19.846153846153847)"
09-01-2023 18:39:23.617653,"(8.0, 12.0, 11.46031746031746)","(1.85, 2.12, 2.1023622047244097)","(4.8, 6.4, 6.189473684210527)","(10.0, 12.5, 12.243589743589743)","(19.0, 26.0, 24.866666666666667)","(16.0, 22.0, 21.96551724137931)","(13.0, 18.5, 18.114285714285714)","(16.0, 21.0, 19.885714285714286)"
09-01-2023 18:39:24.992714,"(8.0, 12.0, 11.46031746031746)","(1.85, 2.12, 2.1023622047244097)","(4.8, 6.2, 5.99375)","(10.0, 12.5, 12.292682926829269)","(19.0, 26.0, 24.583333333333332)","(16.0, 23.0, 21.75862068965517)","(13.0, 18.5, 18.114285714285714)","(16.0, 21.0, 19.852941176470587)"
09-01-2023 18:39:26.530506,"(8.0, 12.0, 11.46031746031746)","(1.85, 2.12, 2.10803738317757)","(4.8, 6.2, 5.9969230769230775)","(10.0, 12.5, 12.0625)","(19.0, 26.0, 24.17391304347826)","(16.0, 23.0, 21.75862068965517)","(13.0, 18.5, 18.114285714285714)","(16.0, 21.0, 19.928571428571427)"
09-01-2023 18:39:27.927192,"(8.0, 12.0, 11.46031746031746)","(1.85, 2.12, 2.10803738317757)","(4.8, 6.2, 6.075)","(10.0, 12.5, 12.11111111111111)","(19.0, 26.0, 24.38095238095238)","(16.0, 23.0, 22.2)","(13.0, 18.5, 18.307692307692307)","(16.0, 21.0, 19.65)"
09-01-2023 18:39:29.295313,"(8.0, 12.0, 11.657894736842104)","(1.85, 2.14, 2.1191304347826088)","(4.8, 5.9, 5.849152542372882)","(10.0, 12.5, 12.11111111111111)","(19.0, 26.0, 24.38095238095238)","(16.0, 23.0, 22.2)","(13.0, 18.5, 18.307692307692307)","(16.0, 21.0, 19.65)"
09-01-2023 18:39:30.546325,"(8.0, 12.0, 11.657894736842104)","(1.85, 2.12, 2.129010989010989)","(4.8, 5.9, 5.563235294117647)","(10.0, 12.5, 12.463414634146341)","(19.0, 26.0, 25.727272727272727)","(16.0, 23.0, 22.8)","(13.0, 18.5, 18.666666666666668)","(16.0, 21.0, 19.22222222222222)"
09-01-2023 18:39:31.801544,"(8.0, 12.0, 11.829545454545455)","(1.85, 2.14, 2.1270270270270273)","(4.8, 5.7, 5.592592592592593)","(10.0, 12.5, 12.368421052631579)","(19.0, 26.0, 25.7)","(16.0, 23.0, 22.8)","(13.0, 19.0, 18.833333333333332)","(16.0, 19.5, 19.32758620689655)"
09-01-2023 18:39:33.047834,"(8.0, 12.0, 11.825581395348838)","(1.85, 2.16, 2.147586206896552)","(4.6, 5.6, 5.592592592592593)","(10.0, 12.5, 12.232142857142858)","(19.0, 26.0, 26.066666666666666)","(16.0, 23.0, 22.8)","(14.0, 19.0, 18.82608695652174)","(16.0, 19.5, 19.4375)"
09-01-2023 18:39:34.257046,"(8.0, 12.0, 11.807692307692308)","(1.85, 2.2, 2.1405447470817123)","(4.6, 5.7, 5.620833333333333)","(10.0, 12.5, 12.0)","(19.0, 27.0, 25.727272727272727)","(16.0, 23.0, 22.583333333333332)","(14.0, 19.0, 18.6)","(16.0, 21.0, 19.772727272727273)"
09-01-2023 18:39:35.346003,"(8.0, 12.5, 12.472081218274111)","(1.85, 2.18, 2.1710144927536232)","(4.6, 5.6, 5.514285714285714)","(10.0, 12.0, 11.958823529411765)","(19.0, 27.0, 25.727272727272727)","(16.0, 23.0, 23.685714285714287)","(14.0, 19.0, 17.3)","(16.0, 21.0, 19.466666666666665)"
09-01-2023 18:39:36.536341,"(8.0, 12.5, 12.470588235294118)","(1.85, 2.18, 2.178857142857143)","(4.6, 5.6, 5.466666666666667)","(10.0, 12.0, 11.91044776119403)","(19.0, 27.0, 26.333333333333332)","(16.0, 24.0, 23.685714285714287)","(14.0, 17.5, 17.066666666666666)","(16.0, 20.0, 19.2)"
09-01-2023 18:39:37.690246,"(8.0, 12.5, 12.476190476190476)","(1.85, 2.2, 2.1916800000000003)","(4.6, 5.6, 5.307142857142858)","(10.0, 12.0, 11.90625)","(19.0, 27.0, 27.352941176470587)","(16.0, 24.0, 23.714285714285715)","(14.0, 17.5, 15.916666666666666)","(16.0, 20.0, 19.36)"
09-01-2023 18:39:38.878952,"(8.5, 13.0, 12.549295774647888)","(1.85, 2.2, 2.1907042253521127)","(4.6, 5.4, 5.369565217391305)","(10.0, 12.0, 11.962686567164178)","(19.0, 30.0, 27.214285714285715)","(16.0, 24.0, 23.72972972972973)","(14.0, 16.0, 15.6)","(16.0, 20.0, 18.346153846153847)"
09-01-2023 18:39:40.146963,"(8.5, 13.0, 12.627906976744185)","(1.85, 2.2, 2.197215189873418)","(4.6, 5.5, 5.392857142857142)","(10.0, 12.0, 12.004065040650406)","(19.0, 30.0, 27.666666666666668)","(16.0, 24.0, 23.91304347826087)","(14.0, 16.0, 15.6)","(16.0, 18.5, 17.772727272727273)"
09-01-2023 18:39:41.498887,"(8.5, 13.0, 12.860869565217392)","(1.85, 2.2, 2.197215189873418)","(4.6, 5.5, 5.34561403508772)","(10.0, 12.5, 11.896039603960396)","(19.0, 29.0, 28.0)","(16.0, 24.0, 23.954545454545453)","(14.0, 16.0, 15.6)","(16.0, 18.0, 17.77777777777778)"
09-01-2023 18:39:42.820152,"(8.5, 13.0, 12.98469387755102)","(1.85, 2.2, 2.172608695652174)","(4.6, 5.4, 5.445588235294117)","(10.0, 12.5, 12.007352941176471)","(19.0, 29.0, 28.2)","(16.0, 24.0, 24.625)","(14.0, 16.0, 15.8)","(16.0, 18.5, 18.029411764705884)"
09-01-2023 18:39:44.154137,"(8.5, 13.0, 12.98469387755102)","(1.85, 2.18, 2.175824175824176)","(4.6, 5.5, 5.4430555555555555)","(10.0, 12.5, 12.007352941176471)","(19.0, 29.0, 28.583333333333332)","(16.0, 25.0, 24.5)","(14.0, 16.0, 15.15)","(15.0, 18.5, 17.65)"
09-01-2023 18:39:45.431798,"(8.5, 13.0, 12.934389140271493)","(1.85, 2.2, 2.180357142857143)","(4.6, 5.5, 5.4430555555555555)","(10.0, 12.5, 12.007352941176471)","(19.0, 30.0, 28.5)","(16.0, 25.0, 24.5)","(14.0, 15.5, 14.916666666666666)","(15.0, 18.5, 17.660714285714285)"
09-01-2023 18:39:46.745485,"(8.5, 13.5, 12.868217054263566)","(1.85, 2.2, 2.1973333333333334)","(4.6, 5.5, 5.393693693693694)","(10.0, 12.5, 12.032846715328468)","(19.0, 30.0, 28.7)","(16.0, 25.0, 24.5)","(14.0, 16.0, 15.595238095238095)","(15.0, 18.5, 17.971910112359552)"
