,Liberty Royal,Maximum Sophie,Inga Letty,Reel It In,Myola Knight,Inter Clem,Silver Power,Indigo Indy
09-01-2023 15:41:43.689686,"(3.7, 5.7, 4.596153846153847)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 4.4, 3.024)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:44.878671,"(3.7, 5.7, 4.596153846153847)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 4.4, 3.024)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:46.024574,"(3.7, 5.7, 4.596153846153847)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 4.4, 3.024)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:47.172796,"(3.7, 5.7, 4.596153846153847)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 4.4, 3.024)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:48.264813,"(3.7, 5.7, 4.596153846153847)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 4.4, 3.024)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:49.391070,"(3.7, 5.7, 4.596153846153847)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 4.4, 3.024)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:50.515773,"(3.7, 5.7, 4.596153846153847)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 4.4, 3.024)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:51.595573,"(3.7, 5.7, 4.596153846153847)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 4.4, 3.024)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:52.740219,"(3.7, 5.7, 4.596153846153847)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 4.4, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:53.826767,"(3.7, 5.8, 4.1875)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:54.934385,"(3.7, 5.8, 4.1875)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:56.057414,"(3.7, 5.8, 4.1875)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:57.228478,"(3.7, 5.8, 4.1875)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:58.383353,"(3.7, 5.8, 4.1875)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 19.047619047619047)","(41.0, 340.0, 168.88888888888889)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:41:59.492986,"(3.7, 5.8, 4.1875)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 15.8)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:42:00.672324,"(3.7, 5.8, 4.1875)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 15.8)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:42:01.846481,"(3.7, 6.0, 4.2375)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 15.8)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:42:03.049718,"(3.7, 6.0, 4.2375)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:42:04.273774,"(3.7, 6.0, 4.2375)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:42:05.464773,"(3.7, 6.0, 4.2375)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:42:06.665506,"(3.7, 6.0, 4.2375)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 24.38888888888889)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:42:07.861075,"(3.7, 6.0, 4.2375)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 28.576923076923077)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:08.995939,"(3.7, 6.0, 4.2375)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 28.576923076923077)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:10.131389,"(3.7, 6.0, 4.2375)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 28.576923076923077)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:11.294646,"(3.7, 6.0, 4.2375)","(2.6, 4.1, 2.8405714285714287)","(11.0, 23.0, 21.68)","(10.0, 22.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 38.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:12.446527,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:13.564147,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:14.674174,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:15.695081,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:16.832416,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:17.961805,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:19.118239,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:20.465267,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:21.758840,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:23.058905,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:24.330428,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 31.03846153846154)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:25.647752,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 24.8125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:26.873282,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 24.8125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:28.098246,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 24.8125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:29.289477,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:30.464502,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:31.684616,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:32.874874,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:33.969405,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:35.018780,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:36.026119,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:37.200574,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:38.420220,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:39.692098,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 22.56)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:40.838417,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 24.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:42.018367,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.125)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:43.202762,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.4375)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:44.348172,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.4375)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:45.482918,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.4375)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:46.677242,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.4375)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:47.873706,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:49.075282,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:50.249218,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 117.45454545454545)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:51.468646,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:52.666097,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:53.836098,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:55.037955,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:56.543707,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:57.838537,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:42:59.320450,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:00.685213,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:02.031031,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:03.460848,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:04.898999,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:06.197161,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:07.437930,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:08.630963,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:09.805860,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:10.984152,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:12.112279,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:13.190747,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:14.327329,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:15.420415,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:16.739530,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:18.020685,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:19.274707,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:20.764918,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:22.494196,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
09-01-2023 15:43:23.913170,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 3.042857142857143)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.1282352941176472)","(14.0, 42.0, 25.75)","(26.0, 290.0, 130.0)"
