,Ultimate Ad,Maxwell Robyn Nz,Incognito,Clementsorrell,Sunshine Karamea,Bently Bullet,Will I Am,Ice Blaster,The Maldives
10-01-2023 13:30:51.820692,"(6.0, 8.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 76.66666666666667)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.388235294117647)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:30:52.980035,"(6.0, 8.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 76.66666666666667)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.388235294117647)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:30:54.130091,"(6.0, 8.8, 7.800000000000001)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 76.66666666666667)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.953846153846154)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:30:55.332664,"(6.0, 8.8, 8.072727272727274)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.425)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:30:56.554129,"(6.0, 8.8, 8.072727272727274)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.7)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:30:57.870211,"(6.0, 8.8, 8.072727272727274)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.7)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:30:58.996122,"(6.0, 8.8, 8.072727272727274)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.7)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:00.078772,"(6.0, 8.8, 8.072727272727274)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.7)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:01.187132,"(6.0, 8.8, 8.072727272727274)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.7)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:02.278262,"(6.0, 8.8, 8.072727272727274)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.7)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:03.379740,"(6.0, 8.8, 8.072727272727274)","(2.0, 99999, 99990)","(3.8, 5.5, 5.242857142857143)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.7)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:04.579908,"(6.0, 8.8, 8.072727272727274)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:05.720480,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:06.915655,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:08.103369,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 130.0, 110.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:09.266135,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 130.0, 76.66666666666667)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:10.381707,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 130.0, 76.66666666666667)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 38.86666666666667)"
10-01-2023 13:31:11.464107,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 130.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 26.666666666666668)"
10-01-2023 13:31:12.685254,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 26.666666666666668)"
10-01-2023 13:31:13.938438,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 26.666666666666668)"
10-01-2023 13:31:15.192906,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 19.5)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 26.666666666666668)"
10-01-2023 13:31:16.406295,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 27.0, 21.2)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 26.666666666666668)"
10-01-2023 13:31:17.651978,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2125)","(19.0, 34.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 33.0)"
10-01-2023 13:31:18.904222,"(6.0, 8.8, 7.633333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:20.164299,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:21.411115,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:22.651741,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:23.800761,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:25.003207,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:26.319943,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:27.617035,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:28.860334,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:30.071612,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.28)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:31.284068,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.28)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:32.498290,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:33.741050,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 38.0)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:35.012459,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 38.0)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:36.261412,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.28)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 38.0)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:37.499661,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.28)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 38.0)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:38.690901,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 44.0)","(18.0, 50.0, 38.0)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:39.943268,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.2)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 40.8)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:41.197055,"(6.0, 8.8, 8.333333333333334)","(2.0, 99999, 99990)","(3.8, 5.4, 5.28)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 48.0, 38.857142857142854)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 35.42857142857143)"
10-01-2023 13:31:42.424964,"(6.0, 8.8, 7.925000000000001)","(2.0, 99999, 99990)","(3.8, 5.4, 5.28)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 43.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 33.2)"
10-01-2023 13:31:43.662403,"(6.0, 8.8, 7.925000000000001)","(2.0, 99999, 99990)","(3.8, 5.4, 5.28)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 43.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 33.2)"
10-01-2023 13:31:44.905222,"(6.0, 8.8, 7.925000000000001)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 7.9818181818181815)","(20.0, 42.0, 34.666666666666664)"
10-01-2023 13:31:46.093041,"(6.0, 8.8, 7.925000000000001)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.085714285714285)","(20.0, 42.0, 34.666666666666664)"
10-01-2023 13:31:47.236779,"(6.0, 8.8, 7.925000000000001)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.085714285714285)","(20.0, 42.0, 34.666666666666664)"
10-01-2023 13:31:48.429629,"(6.0, 8.8, 7.925000000000001)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.085714285714285)","(20.0, 42.0, 34.666666666666664)"
10-01-2023 13:31:49.655164,"(6.0, 9.4, 9.15)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.085714285714285)","(20.0, 42.0, 34.666666666666664)"
10-01-2023 13:31:50.951097,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.085714285714285)","(20.0, 42.0, 34.666666666666664)"
10-01-2023 13:31:52.251818,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.085714285714285)","(20.0, 42.0, 27.333333333333332)"
10-01-2023 13:31:53.578894,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.085714285714285)","(20.0, 42.0, 27.333333333333332)"
10-01-2023 13:31:54.810308,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 85.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 31.142857142857142)","(6.5, 9.8, 8.085714285714285)","(20.0, 42.0, 27.333333333333332)"
10-01-2023 13:31:56.038428,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 120.0, 70.0)","(31.0, 46.0, 42.0)","(18.0, 50.0, 38.75)","(6.5, 9.8, 8.085714285714285)","(20.0, 42.0, 26.666666666666668)"
10-01-2023 13:31:57.189066,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 110.0, 66.66666666666667)","(31.0, 46.0, 42.0)","(18.0, 46.0, 33.2)","(6.5, 9.8, 8.085714285714285)","(20.0, 40.0, 26.0)"
10-01-2023 13:31:58.462013,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 42.0)","(18.0, 44.0, 33.2)","(6.5, 9.8, 8.085714285714285)","(20.0, 38.0, 26.0)"
10-01-2023 13:31:59.743165,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 42.0)","(18.0, 44.0, 33.2)","(6.5, 9.8, 8.085714285714285)","(20.0, 38.0, 26.0)"
10-01-2023 13:32:01.035849,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 42.0)","(18.0, 44.0, 35.75)","(6.5, 9.8, 8.085714285714285)","(20.0, 38.0, 26.0)"
10-01-2023 13:32:02.329311,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 42.0)","(18.0, 42.0, 35.75)","(6.5, 9.8, 8.085714285714285)","(20.0, 38.0, 29.0)"
10-01-2023 13:32:03.633771,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 40.0)","(18.0, 42.0, 35.75)","(6.5, 9.8, 8.085714285714285)","(20.0, 65.0, 31.666666666666664)"
10-01-2023 13:32:05.215456,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 40.0)","(18.0, 42.0, 35.75)","(6.5, 9.8, 8.085714285714285)","(20.0, 55.0, 31.666666666666664)"
10-01-2023 13:32:06.643977,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 22.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 40.0)","(18.0, 42.0, 36.9)","(6.5, 9.8, 8.085714285714285)","(20.0, 55.0, 31.666666666666664)"
10-01-2023 13:32:08.127593,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 30.0, 23.5)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 40.0)","(18.0, 42.0, 33.7)","(6.5, 9.8, 7.9818181818181815)","(20.0, 55.0, 30.0)"
10-01-2023 13:32:09.514817,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 29.0, 21.333333333333332)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 42.25)","(18.0, 38.0, 29.5)","(6.5, 9.8, 7.9818181818181815)","(20.0, 48.0, 29.333333333333336)"
10-01-2023 13:32:10.750420,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 28.0, 21.333333333333332)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 42.25)","(18.0, 36.0, 29.5)","(6.5, 9.8, 8.085714285714285)","(20.0, 48.0, 29.333333333333336)"
10-01-2023 13:32:11.974892,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.355)","(19.0, 28.0, 21.333333333333332)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 42.25)","(18.0, 36.0, 29.5)","(6.5, 9.8, 8.085714285714285)","(20.0, 48.0, 29.333333333333336)"
10-01-2023 13:32:13.110722,"(6.0, 9.4, 8.566666666666666)","(2.0, 99999, 99990)","(3.8, 5.4, 5.275)","(19.0, 28.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 46.0, 92.52631578947368)","(18.0, 36.0, 30.5)","(6.5, 9.8, 8.55)","(20.0, 48.0, 29.333333333333336)"
10-01-2023 13:32:14.285837,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.275)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 95.0, 80.0)","(18.0, 34.0, 30.5)","(6.5, 9.8, 8.852631578947369)","(20.0, 48.0, 31.666666666666664)"
10-01-2023 13:32:15.515375,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.275)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 90.0, 71.0)","(18.0, 34.0, 30.5)","(6.5, 9.8, 9.08)","(20.0, 55.0, 35.0)"
10-01-2023 13:32:16.772969,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.275)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 85.0, 71.0)","(18.0, 34.0, 30.5)","(6.5, 9.8, 9.08)","(20.0, 50.0, 35.0)"
10-01-2023 13:32:18.025530,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.275)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 85.0, 68.0)","(18.0, 34.0, 30.5)","(6.5, 9.8, 8.852631578947369)","(20.0, 50.0, 35.0)"
10-01-2023 13:32:19.223787,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.275)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 80.0, 68.0)","(18.0, 34.0, 26.833333333333336)","(6.5, 9.8, 9.08)","(20.0, 50.0, 29.333333333333336)"
10-01-2023 13:32:20.487218,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.32)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 80.0, 72.5)","(18.0, 32.0, 23.25)","(6.5, 9.8, 8.428571428571429)","(20.0, 48.0, 33.0)"
10-01-2023 13:32:21.770249,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.32)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 80.0, 72.5)","(18.0, 30.0, 23.25)","(6.5, 9.8, 8.428571428571429)","(20.0, 46.0, 33.0)"
10-01-2023 13:32:22.996028,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.32)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 80.0, 72.5)","(18.0, 30.0, 25.5)","(6.5, 9.8, 8.345454545454546)","(20.0, 46.0, 33.0)"
10-01-2023 13:32:24.244034,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.32)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 80.0, 72.5)","(18.0, 30.0, 25.5)","(6.5, 9.8, 8.345454545454546)","(20.0, 46.0, 33.0)"
10-01-2023 13:32:25.535146,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.32)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 80.0, 72.5)","(18.0, 30.0, 26.5)","(6.5, 9.8, 8.345454545454546)","(20.0, 46.0, 33.0)"
10-01-2023 13:32:26.752170,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.32)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 80.0, 72.5)","(18.0, 29.0, 26.5)","(6.5, 9.8, 8.428571428571429)","(20.0, 46.0, 33.0)"
10-01-2023 13:32:27.937114,"(6.0, 9.4, 7.8999999999999995)","(2.0, 99999, 99990)","(3.8, 5.5, 5.32)","(19.0, 34.0, 26.0)","(51.0, 100.0, 66.66666666666667)","(31.0, 80.0, 72.5)","(18.0, 29.0, 24.166666666666668)","(6.5, 9.8, 8.428571428571429)","(20.0, 46.0, 33.0)"
