,Champagne Reactor,Mollidor,Baby Ginnie,Lord Denzel,Batman Bart,Matai Reactor,Caught Out,Nevaevabend,Jamaican Resort
15-12-2022 13:51:31.628513,"(14.0, 19.0, 18.666666666666668)","(10.0, 13.5, 12.375)","(51.0, 260.0, 190.0)","(4.4, 6.4, 5.9)","(2.6, 2.88, 2.7966666666666664)","(4.6, 6.0, 5.657142857142857)","(5.0, 9.4, 8.32)","(26.0, 34.0, 33.0)","(26.0, 50.0, 45.333333333333336)"
15-12-2022 13:51:32.745881,"(14.0, 19.0, 18.666666666666668)","(10.0, 13.5, 12.375)","(51.0, 240.0, 190.0)","(4.4, 6.4, 5.9)","(2.6, 2.88, 2.7966666666666664)","(4.6, 6.0, 5.657142857142857)","(5.0, 9.4, 8.4)","(26.0, 34.0, 33.27272727272727)","(26.0, 50.0, 45.333333333333336)"
15-12-2022 13:51:33.882914,"(14.0, 22.0, 19.272727272727273)","(10.0, 13.5, 12.1875)","(51.0, 230.0, 170.0)","(4.4, 6.4, 5.9)","(2.6, 2.88, 2.8099999999999996)","(4.6, 6.0, 5.657142857142857)","(5.0, 9.4, 8.4)","(26.0, 34.0, 33.0)","(26.0, 50.0, 45.333333333333336)"
15-12-2022 13:51:35.276994,"(13.0, 22.0, 19.272727272727273)","(10.0, 13.5, 12.1875)","(61.0, 230.0, 155.0)","(4.6, 6.4, 5.9)","(2.6, 2.9, 2.8099999999999996)","(4.6, 6.0, 5.657142857142857)","(5.5, 9.4, 8.4)","(26.0, 34.0, 33.0)","(26.0, 50.0, 46.8)"
15-12-2022 13:51:36.503669,"(13.0, 22.0, 20.75)","(10.0, 13.5, 12.1875)","(61.0, 210.0, 151.66666666666666)","(4.6, 6.4, 5.9)","(2.6, 2.9, 2.8099999999999996)","(4.6, 6.0, 5.657142857142857)","(5.5, 9.4, 8.4)","(26.0, 34.0, 32.0)","(26.0, 50.0, 46.8)"
15-12-2022 13:51:37.723705,"(13.0, 22.0, 20.75)","(10.0, 13.5, 12.1875)","(61.0, 210.0, 151.66666666666666)","(4.6, 6.4, 5.9)","(2.6, 2.9, 2.8099999999999996)","(4.6, 6.0, 5.657142857142857)","(5.5, 9.4, 8.4)","(26.0, 34.0, 33.0)","(26.0, 50.0, 46.8)"
15-12-2022 13:51:39.152444,"(13.0, 22.0, 20.75)","(10.0, 15.0, 12.08108108108108)","(61.0, 200.0, 150.0)","(4.6, 6.4, 5.9)","(2.6, 2.9, 2.8314285714285714)","(4.6, 6.0, 5.3061224489795915)","(5.5, 9.4, 8.4)","(26.0, 34.0, 37.63636363636364)","(26.0, 50.0, 46.8)"
15-12-2022 13:51:40.387291,"(13.0, 23.0, 21.0)","(10.0, 14.5, 12.875)","(61.0, 200.0, 148.33333333333334)","(4.6, 6.4, 5.9)","(2.6, 2.9, 2.852)","(4.6, 5.6, 5.4)","(5.5, 9.4, 8.7)","(26.0, 44.0, 37.63636363636364)","(26.0, 50.0, 46.8)"
15-12-2022 13:51:41.682724,"(13.0, 23.0, 21.0)","(10.0, 14.0, 13.4375)","(61.0, 190.0, 148.33333333333334)","(4.6, 6.4, 6.1)","(2.6, 2.9, 2.878461538461538)","(4.6, 5.5, 5.140000000000001)","(5.5, 9.4, 8.566666666666666)","(26.0, 44.0, 39.0)","(26.0, 50.0, 46.8)"
15-12-2022 13:51:42.914550,"(13.0, 23.0, 19.333333333333332)","(10.0, 14.0, 13.4375)","(61.0, 190.0, 148.33333333333334)","(4.6, 6.4, 6.1)","(2.6, 2.9, 2.878461538461538)","(4.6, 5.2, 5.140000000000001)","(5.5, 9.4, 8.566666666666666)","(26.0, 44.0, 39.0)","(26.0, 50.0, 43.0)"
15-12-2022 13:51:44.141433,"(13.0, 23.0, 18.416666666666668)","(10.0, 14.0, 13.4375)","(61.0, 190.0, 148.33333333333334)","(4.6, 6.4, 6.325)","(2.5, 2.9, 2.8835294117647057)","(4.6, 5.3, 5.091304347826087)","(5.5, 9.4, 8.566666666666666)","(26.0, 44.0, 39.0)","(26.0, 50.0, 43.0)"
15-12-2022 13:51:45.458609,"(14.0, 23.0, 19.333333333333332)","(10.0, 14.0, 13.4375)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.025)","(2.5, 2.9, 2.8374193548387097)","(4.4, 5.3, 5.091304347826087)","(5.5, 9.4, 8.566666666666666)","(21.0, 44.0, 39.0)","(26.0, 50.0, 43.0)"
15-12-2022 13:51:46.692776,"(14.0, 23.0, 22.38888888888889)","(10.0, 14.0, 12.6)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.025)","(2.5, 2.92, 2.818181818181818)","(4.4, 5.3, 5.091304347826087)","(5.5, 9.4, 8.566666666666666)","(21.0, 44.0, 39.0)","(26.0, 50.0, 43.0)"
15-12-2022 13:51:47.888055,"(14.0, 23.0, 20.5)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.025)","(2.5, 2.92, 2.818181818181818)","(4.4, 5.3, 5.091304347826087)","(5.5, 9.4, 8.399999999999999)","(21.0, 44.0, 35.0)","(26.0, 50.0, 45.5)"
15-12-2022 13:51:49.097167,"(14.0, 23.0, 20.5)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.380645161290323)","(2.5, 2.92, 2.8454545454545452)","(4.4, 5.3, 5.091304347826087)","(5.5, 9.4, 8.353333333333333)","(21.0, 44.0, 35.333333333333336)","(26.0, 55.0, 45.5)"
15-12-2022 13:51:50.331673,"(14.0, 23.0, 20.75)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.3375)","(2.5, 2.9, 2.8454545454545452)","(4.4, 5.3, 5.091304347826087)","(6.0, 10.5, 8.353333333333333)","(26.0, 42.0, 34.666666666666664)","(26.0, 55.0, 45.5)"
15-12-2022 13:51:51.556051,"(14.0, 23.0, 20.75)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.3375)","(2.5, 2.9, 2.8454545454545452)","(4.4, 5.3, 5.091304347826087)","(6.0, 10.5, 8.353333333333333)","(26.0, 40.0, 33.333333333333336)","(26.0, 55.0, 45.5)"
15-12-2022 13:51:52.743867,"(14.0, 23.0, 20.75)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.3375)","(2.5, 2.9, 2.8454545454545452)","(4.4, 5.3, 5.091304347826087)","(6.0, 10.5, 9.0)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:51:53.948184,"(13.0, 23.0, 20.75)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.3375)","(2.5, 2.9, 2.8454545454545452)","(4.4, 5.3, 4.98)","(6.0, 10.0, 8.657142857142858)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:51:55.166377,"(13.0, 23.0, 20.75)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.3375)","(2.5, 2.9, 2.8454545454545452)","(4.4, 5.3, 4.98)","(6.0, 9.8, 8.371428571428572)","(26.0, 40.0, 36.4)","(26.0, 55.0, 45.5)"
15-12-2022 13:51:56.375442,"(13.0, 21.0, 20.166666666666668)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.3375)","(2.5, 2.9, 2.8454545454545452)","(4.4, 5.3, 4.98)","(6.0, 9.8, 7.714285714285714)","(26.0, 40.0, 36.4)","(26.0, 55.0, 45.5)"
15-12-2022 13:51:57.630635,"(13.0, 21.0, 20.0)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 148.33333333333334)","(4.8, 6.4, 6.3375)","(2.5, 2.9, 2.8454545454545452)","(4.4, 5.3, 4.98)","(6.0, 9.6, 7.622222222222223)","(26.0, 40.0, 36.4)","(26.0, 55.0, 45.5)"
15-12-2022 13:51:58.862695,"(13.0, 21.0, 19.25)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 152.5)","(4.8, 6.4, 6.3375)","(2.5, 2.9, 2.8345454545454545)","(4.4, 5.3, 4.98)","(6.0, 9.4, 7.96)","(26.0, 40.0, 36.4)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:00.086314,"(13.0, 21.0, 19.25)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 152.5)","(4.8, 6.4, 6.3375)","(2.5, 2.98, 2.8345454545454545)","(4.4, 5.3, 4.98)","(6.0, 9.4, 8.733333333333333)","(26.0, 40.0, 37.75)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:01.344579,"(13.0, 20.0, 18.75)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 152.5)","(4.8, 6.4, 6.3375)","(2.5, 2.98, 2.8213793103448275)","(4.4, 5.3, 4.98)","(6.0, 9.2, 8.563636363636363)","(26.0, 40.0, 37.75)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:02.532453,"(13.0, 20.0, 18.75)","(10.0, 14.0, 12.64516129032258)","(61.0, 190.0, 152.5)","(4.8, 6.4, 6.517647058823529)","(2.5, 2.98, 2.7350000000000003)","(4.4, 5.3, 5.083333333333333)","(6.0, 9.2, 8.788235294117646)","(26.0, 40.0, 37.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:03.744143,"(13.0, 19.5, 17.833333333333332)","(10.0, 14.0, 12.864864864864865)","(61.0, 190.0, 152.5)","(4.8, 6.6, 6.525)","(2.5, 2.96, 2.7600000000000002)","(4.4, 5.3, 5.083333333333333)","(6.0, 9.2, 8.654545454545454)","(26.0, 40.0, 37.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:04.948441,"(13.0, 19.5, 17.833333333333332)","(10.0, 14.0, 12.894736842105264)","(61.0, 190.0, 152.5)","(4.8, 7.4, 6.392)","(2.5, 2.96, 2.783529411764706)","(4.4, 5.3, 4.9750000000000005)","(6.0, 9.2, 8.257142857142856)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:06.227560,"(13.0, 19.5, 17.833333333333332)","(10.0, 14.0, 12.894736842105264)","(61.0, 190.0, 152.5)","(4.8, 7.4, 6.5538461538461545)","(2.5, 2.96, 2.7733333333333334)","(4.4, 5.3, 4.945454545454545)","(5.5, 8.4, 8.925)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:07.565021,"(13.0, 19.0, 18.7)","(10.0, 14.0, 12.894736842105264)","(61.0, 190.0, 152.5)","(4.8, 7.4, 6.581818181818182)","(2.5, 2.96, 2.772222222222222)","(4.4, 5.2, 4.945454545454545)","(5.5, 10.5, 8.7)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:08.674166,"(13.0, 19.0, 18.85)","(10.0, 14.0, 12.894736842105264)","(61.0, 190.0, 152.5)","(4.8, 7.4, 6.581818181818182)","(2.5, 2.96, 2.772222222222222)","(4.4, 5.2, 4.945454545454545)","(5.5, 10.5, 8.7)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:09.839619,"(13.0, 19.0, 18.85)","(10.0, 14.0, 13.023255813953488)","(61.0, 160.0, 144.0)","(4.8, 7.4, 6.9)","(2.5, 2.94, 2.8153333333333332)","(4.4, 5.1, 4.961538461538462)","(5.5, 10.0, 8.44)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:11.022585,"(13.0, 19.0, 18.85)","(10.0, 14.0, 13.023255813953488)","(61.0, 190.0, 156.66666666666666)","(4.8, 7.4, 6.9)","(2.5, 2.94, 2.7915)","(4.4, 5.1, 4.875)","(5.5, 10.0, 9.446153846153846)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:12.236961,"(13.0, 19.0, 18.842105263157894)","(10.0, 14.0, 12.76)","(61.0, 190.0, 145.55555555555554)","(4.8, 7.4, 6.9)","(2.5, 2.94, 2.7811764705882354)","(4.6, 5.1, 4.875)","(5.5, 10.0, 9.242105263157894)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:13.451614,"(13.0, 19.0, 18.8)","(10.0, 13.5, 12.75)","(61.0, 180.0, 150.0)","(4.8, 7.4, 6.647058823529412)","(2.5, 2.94, 2.7471428571428573)","(4.6, 5.1, 4.9125)","(5.5, 10.0, 9.672727272727274)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:14.626565,"(13.0, 19.5, 18.5)","(10.0, 13.5, 12.75)","(61.0, 170.0, 150.0)","(5.0, 7.0, 6.6000000000000005)","(2.5, 2.94, 2.805)","(4.4, 5.1, 4.954545454545454)","(6.0, 9.8, 9.036363636363637)","(26.0, 40.0, 36.57142857142857)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:15.852993,"(14.0, 19.5, 18.166666666666668)","(10.0, 13.5, 12.9)","(81.0, 170.0, 150.0)","(5.0, 7.0, 6.6000000000000005)","(2.5, 2.94, 2.805)","(4.4, 5.1, 4.954545454545454)","(6.0, 9.8, 8.96923076923077)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:17.070152,"(14.0, 19.0, 18.5)","(10.0, 13.5, 13.166666666666666)","(81.0, 170.0, 150.0)","(5.0, 7.0, 6.766666666666667)","(2.5, 2.92, 2.79)","(4.4, 5.1, 5.04)","(6.0, 9.8, 8.907692307692308)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:18.242219,"(14.0, 19.5, 18.2)","(10.0, 13.5, 12.916666666666666)","(81.0, 170.0, 155.0)","(5.0, 7.0, 6.766666666666667)","(2.5, 2.88, 2.7241379310344827)","(4.4, 5.1, 4.828070175438596)","(6.0, 9.6, 8.907692307692308)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:19.467946,"(14.0, 19.5, 18.525)","(10.0, 13.5, 13.285714285714286)","(81.0, 170.0, 155.0)","(5.0, 7.0, 7.15)","(2.5, 2.8, 2.771232876712329)","(4.4, 5.0, 4.8234234234234235)","(6.0, 9.6, 9.0)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:20.687681,"(14.0, 19.5, 18.633333333333333)","(10.0, 13.5, 13.285714285714286)","(81.0, 170.0, 155.0)","(5.0, 7.4, 6.909090909090909)","(2.5, 2.8, 2.771232876712329)","(4.4, 5.0, 4.8234234234234235)","(6.0, 9.6, 9.0)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:21.917623,"(14.0, 19.5, 18.633333333333333)","(10.0, 13.5, 13.4)","(81.0, 170.0, 150.0)","(5.0, 7.4, 7.185714285714286)","(2.5, 2.8, 2.771232876712329)","(4.4, 5.0, 4.823008849557522)","(6.0, 9.6, 9.0)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:23.166226,"(14.0, 19.5, 18.98)","(10.0, 13.5, 13.4)","(81.0, 190.0, 150.0)","(5.0, 7.4, 7.185714285714286)","(2.5, 2.8, 2.771232876712329)","(4.4, 5.0, 4.823008849557522)","(6.0, 9.6, 8.907692307692308)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:24.397574,"(14.0, 19.5, 18.98)","(10.0, 13.5, 13.4)","(81.0, 190.0, 150.0)","(5.0, 7.4, 7.185714285714286)","(2.5, 2.8, 2.771232876712329)","(4.4, 5.0, 4.823008849557522)","(6.0, 9.6, 9.0)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:25.642442,"(14.0, 19.5, 20.25)","(10.0, 13.5, 12.982758620689655)","(81.0, 190.0, 150.0)","(5.0, 7.4, 7.057142857142857)","(2.5, 2.8, 2.771232876712329)","(4.4, 5.0, 4.823008849557522)","(6.0, 9.6, 9.0)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:26.885287,"(14.0, 22.0, 18.705882352941178)","(10.0, 13.5, 12.25)","(81.0, 190.0, 156.66666666666666)","(5.0, 7.4, 6.975)","(2.5, 2.8, 2.7458064516129035)","(4.4, 5.0, 4.823008849557522)","(6.0, 9.6, 9.0)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:28.113228,"(14.0, 22.0, 20.11764705882353)","(10.0, 12.5, 12.25)","(81.0, 190.0, 167.77777777777777)","(5.0, 7.4, 7.04)","(2.5, 2.8, 2.7458064516129035)","(4.4, 5.0, 4.823008849557522)","(6.0, 9.6, 8.533333333333333)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:29.296356,"(14.0, 21.0, 20.5)","(10.0, 12.5, 12.25)","(81.0, 190.0, 167.77777777777777)","(5.0, 7.4, 7.16)","(2.5, 2.8, 2.7557894736842106)","(4.4, 5.0, 4.823008849557522)","(6.0, 8.8, 8.48)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:30.454433,"(14.0, 21.0, 20.5)","(10.0, 12.5, 12.25)","(81.0, 190.0, 167.77777777777777)","(5.0, 7.4, 7.355555555555556)","(2.5, 2.8, 2.74)","(4.4, 5.0, 4.823008849557522)","(6.0, 8.8, 8.542857142857143)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:31.580450,"(14.0, 22.0, 19.833333333333332)","(10.0, 13.0, 12.545454545454545)","(81.0, 190.0, 167.77777777777777)","(5.0, 7.4, 7.355555555555556)","(2.5, 2.8, 2.7668421052631578)","(4.4, 5.0, 4.823008849557522)","(6.0, 8.6, 8.566666666666666)","(26.0, 40.0, 34.0)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:32.635177,"(14.0, 22.0, 19.31578947368421)","(10.0, 13.0, 12.285714285714286)","(81.0, 190.0, 167.77777777777777)","(5.0, 7.4, 7.355555555555556)","(2.5, 2.8, 2.7685)","(4.4, 5.0, 4.829059829059829)","(6.0, 8.6, 8.37142857142857)","(26.0, 40.0, 32.18181818181818)","(26.0, 55.0, 45.5)"
15-12-2022 13:52:33.756297,"(14.0, 22.0, 19.948275862068964)","(10.0, 13.0, 12.666666666666666)","(81.0, 190.0, 171.25)","(5.0, 7.4, 7.208695652173913)","(2.5, 2.8, 2.734545454545455)","(4.4, 5.0, 4.814953271028037)","(6.0, 8.6, 8.542857142857143)","(26.0, 34.0, 32.333333333333336)","(26.0, 55.0, 50.5)"
15-12-2022 13:52:34.909673,"(14.0, 21.0, 19.571428571428573)","(10.0, 13.0, 12.833333333333334)","(81.0, 190.0, 171.25)","(5.0, 7.6, 7.3352941176470585)","(2.5, 2.8, 2.783333333333333)","(4.4, 5.0, 4.814953271028037)","(6.0, 8.6, 8.542857142857143)","(26.0, 34.0, 32.333333333333336)","(26.0, 65.0, 43.8)"
15-12-2022 13:52:36.079130,"(14.0, 21.0, 20.5)","(10.0, 13.0, 12.833333333333334)","(81.0, 190.0, 171.25)","(5.0, 7.6, 7.3352941176470585)","(2.5, 2.8, 2.7839285714285715)","(4.4, 5.0, 4.814953271028037)","(6.0, 8.6, 8.542857142857143)","(26.0, 34.0, 32.333333333333336)","(26.0, 75.0, 43.0)"
15-12-2022 13:52:37.269276,"(14.0, 21.0, 20.5)","(10.0, 13.0, 12.833333333333334)","(81.0, 190.0, 171.25)","(5.0, 7.6, 7.208695652173913)","(2.45, 2.8, 2.7839285714285715)","(4.4, 5.0, 4.814953271028037)","(6.0, 8.6, 8.299999999999999)","(26.0, 34.0, 32.333333333333336)","(26.0, 50.0, 38.333333333333336)"
15-12-2022 13:52:38.451699,"(14.0, 22.0, 19.6)","(10.0, 13.0, 12.833333333333334)","(81.0, 190.0, 171.25)","(5.0, 7.6, 7.208695652173913)","(2.45, 2.8, 2.76)","(4.4, 5.0, 4.814953271028037)","(6.0, 8.8, 8.299999999999999)","(26.0, 34.0, 34.666666666666664)","(26.0, 50.0, 38.333333333333336)"
15-12-2022 13:52:39.560310,"(14.0, 22.0, 19.77777777777778)","(10.0, 13.0, 12.833333333333334)","(81.0, 190.0, 171.25)","(5.0, 7.6, 7.276923076923077)","(2.45, 2.8, 2.752682926829268)","(4.4, 5.0, 4.814953271028037)","(6.0, 8.6, 8.52)","(26.0, 40.0, 33.142857142857146)","(26.0, 50.0, 38.333333333333336)"
15-12-2022 13:52:40.730578,"(14.0, 21.0, 20.25)","(10.0, 13.0, 12.833333333333334)","(81.0, 180.0, 173.33333333333334)","(5.0, 7.6, 7.25)","(2.45, 2.78, 2.7058823529411766)","(4.4, 5.0, 4.818348623853211)","(6.0, 8.6, 8.52)","(26.0, 40.0, 33.142857142857146)","(26.0, 50.0, 38.333333333333336)"
15-12-2022 13:52:41.902342,"(14.0, 22.0, 19.833333333333332)","(10.0, 13.0, 12.884615384615385)","(81.0, 180.0, 173.33333333333334)","(5.0, 7.6, 7.25)","(2.45, 2.72, 2.6841509433962267)","(4.4, 5.0, 4.814953271028037)","(6.0, 8.6, 8.257142857142856)","(26.0, 40.0, 33.142857142857146)","(26.0, 50.0, 40.0)"
15-12-2022 13:52:43.141681,"(15.0, 22.0, 20.194444444444443)","(10.0, 14.0, 13.076923076923077)","(81.0, 180.0, 174.28571428571428)","(5.5, 8.0, 7.725)","(2.35, 2.7, 2.6843243243243244)","(4.4, 5.0, 4.814953271028037)","(6.5, 8.6, 8.257142857142856)","(21.0, 40.0, 33.6)","(26.0, 50.0, 44.857142857142854)"
15-12-2022 13:52:44.409000,"(15.0, 21.0, 20.571428571428573)","(10.0, 14.0, 12.615384615384615)","(81.0, 180.0, 174.28571428571428)","(5.5, 7.8, 7.733333333333333)","(2.35, 2.7, 2.6843243243243244)","(4.4, 5.0, 4.814953271028037)","(6.5, 8.6, 8.120000000000001)","(21.0, 40.0, 33.6)","(26.0, 50.0, 44.857142857142854)"
15-12-2022 13:52:45.636337,"(15.0, 21.0, 20.4)","(10.0, 14.0, 12.772727272727273)","(81.0, 180.0, 174.28571428571428)","(5.5, 7.8, 7.725)","(2.35, 2.7, 2.6843243243243244)","(4.4, 5.0, 4.814953271028037)","(6.5, 8.4, 8.120000000000001)","(21.0, 40.0, 33.6)","(26.0, 50.0, 44.857142857142854)"
15-12-2022 13:52:46.846530,"(15.0, 22.0, 19.96875)","(10.0, 14.0, 12.772727272727273)","(81.0, 180.0, 174.28571428571428)","(5.5, 7.8, 7.666666666666667)","(2.35, 2.7, 2.6843243243243244)","(4.4, 5.0, 4.814953271028037)","(6.5, 8.4, 8.133333333333333)","(21.0, 40.0, 33.6)","(26.0, 50.0, 44.857142857142854)"
15-12-2022 13:52:48.124088,"(15.0, 22.0, 19.894736842105264)","(10.0, 14.0, 12.676470588235293)","(81.0, 180.0, 166.66666666666666)","(5.5, 8.2, 7.676923076923077)","(2.35, 2.7, 2.6756521739130434)","(4.4, 5.0, 4.816666666666666)","(6.5, 8.2, 8.0)","(21.0, 40.0, 33.6)","(26.0, 50.0, 45.333333333333336)"
15-12-2022 13:52:49.336013,"(15.0, 22.0, 20.0)","(10.0, 14.0, 12.75)","(81.0, 180.0, 166.66666666666666)","(5.5, 8.2, 7.822222222222222)","(2.35, 2.68, 2.676)","(4.4, 5.0, 4.816666666666666)","(6.5, 8.2, 7.95)","(21.0, 40.0, 33.6)","(26.0, 50.0, 45.23076923076923)"
15-12-2022 13:52:50.558627,"(15.0, 22.0, 20.0)","(10.0, 13.5, 12.657894736842104)","(81.0, 180.0, 166.66666666666666)","(5.5, 8.2, 7.8)","(2.35, 2.68, 2.6526315789473687)","(4.4, 5.0, 4.8133333333333335)","(6.5, 8.0, 7.8)","(21.0, 40.0, 33.6)","(26.0, 48.0, 45.0)"
15-12-2022 13:52:51.745916,"(15.0, 22.0, 19.894736842105264)","(10.0, 13.5, 12.657894736842104)","(81.0, 180.0, 166.66666666666666)","(5.5, 8.2, 7.8)","(2.35, 2.7, 2.6526315789473687)","(4.4, 5.0, 4.8133333333333335)","(6.5, 8.2, 7.8)","(21.0, 40.0, 33.6)","(26.0, 48.0, 48.6)"
15-12-2022 13:52:52.874427,"(15.0, 22.0, 19.894736842105264)","(10.0, 13.5, 12.833333333333334)","(81.0, 180.0, 166.66666666666666)","(5.5, 8.2, 7.996078431372549)","(2.35, 2.7, 2.6526315789473687)","(4.4, 5.0, 4.8133333333333335)","(6.5, 8.2, 7.8307692307692305)","(21.0, 40.0, 33.6)","(26.0, 50.0, 48.6)"
15-12-2022 13:52:53.980169,"(15.0, 22.0, 19.894736842105264)","(10.0, 13.5, 12.833333333333334)","(81.0, 180.0, 160.0)","(5.5, 8.2, 7.81)","(2.35, 2.7, 2.6623880597014926)","(4.4, 5.0, 4.830088495575221)","(6.5, 8.2, 7.879999999999999)","(21.0, 40.0, 33.6)","(26.0, 50.0, 48.6)"
15-12-2022 13:52:55.108605,"(15.0, 22.0, 20.22222222222222)","(10.0, 13.5, 12.833333333333334)","(81.0, 180.0, 168.57142857142858)","(5.5, 8.2, 7.914285714285714)","(2.35, 2.7, 2.6036144578313256)","(4.4, 5.0, 4.828571428571428)","(6.5, 8.2, 7.834482758620689)","(21.0, 40.0, 38.0)","(26.0, 50.0, 43.46153846153846)"
15-12-2022 13:52:56.221248,"(15.0, 23.0, 22.57142857142857)","(10.0, 14.0, 13.012195121951219)","(81.0, 180.0, 172.72727272727272)","(5.5, 8.6, 8.546666666666667)","(2.35, 2.62, 2.6036144578313256)","(4.4, 5.0, 4.828571428571428)","(6.5, 8.0, 7.85)","(21.0, 40.0, 38.0)","(26.0, 55.0, 43.333333333333336)"
15-12-2022 13:52:57.348917,"(15.0, 23.0, 21.636363636363637)","(10.0, 14.0, 13.0625)","(81.0, 180.0, 172.72727272727272)","(5.5, 9.0, 8.782352941176471)","(2.35, 2.56, 2.528)","(4.4, 5.0, 4.8578947368421055)","(6.5, 8.0, 8.4)","(21.0, 40.0, 37.47826086956522)","(26.0, 55.0, 42.92857142857143)"
15-12-2022 13:52:58.540546,"(15.0, 23.0, 21.333333333333332)","(10.0, 14.0, 13.093023255813954)","(81.0, 180.0, 172.72727272727272)","(5.5, 8.8, 8.858823529411765)","(2.45, 2.6, 2.5670588235294116)","(4.4, 4.9, 4.847368421052632)","(5.5, 8.6, 8.066666666666666)","(21.0, 42.0, 38.21052631578947)","(26.0, 55.0, 43.18181818181818)"
15-12-2022 13:52:59.777480,"(15.0, 22.0, 21.8)","(10.0, 14.0, 13.093023255813954)","(81.0, 180.0, 172.72727272727272)","(5.5, 9.0, 8.808695652173913)","(2.45, 2.6, 2.5603389830508476)","(4.4, 4.9, 4.784848484848485)","(5.5, 8.6, 8.23076923076923)","(21.0, 42.0, 37.76470588235294)","(26.0, 55.0, 43.18181818181818)"
15-12-2022 13:53:00.982838,"(15.0, 22.0, 21.636363636363637)","(10.0, 14.0, 13.093023255813954)","(81.0, 180.0, 172.72727272727272)","(5.5, 9.0, 8.25)","(2.45, 2.62, 2.576)","(4.4, 4.9, 4.8304347826086955)","(5.5, 8.6, 7.837837837837838)","(21.0, 42.0, 36.6)","(26.0, 55.0, 45.714285714285715)"
15-12-2022 13:53:02.206975,"(15.0, 22.0, 21.866666666666667)","(10.0, 14.0, 13.426470588235293)","(81.0, 180.0, 158.94736842105263)","(5.5, 9.0, 8.653333333333332)","(2.45, 2.62, 2.5793939393939396)","(4.4, 4.9, 4.823076923076924)","(5.5, 8.0, 7.772549019607843)","(21.0, 42.0, 36.42857142857143)","(26.0, 55.0, 46.95238095238095)"
