,Charming Lass,Indian Wells,Always A Show,Summer Lilly,Ebony Tralee,Lend The Moose,Cash Key
04-01-2023 14:23:24.491994,"(11.0, 21.0, 17.451612903225808)","(8.5, 13.0, 12.097222222222221)","(8.0, 10.0, 9.138461538461538)","(21.0, 60.0, 41.3)","(1.9, 2.28, 2.2466666666666666)","(4.8, 9.0, 8.066666666666666)","(5.5, 6.8, 6.490909090909091)"
04-01-2023 14:23:25.472792,"(11.0, 21.0, 17.451612903225808)","(8.5, 13.0, 12.097222222222221)","(8.0, 10.0, 9.02)","(21.0, 60.0, 41.3)","(1.9, 2.28, 2.22)","(4.8, 9.0, 8.3)","(5.5, 6.8, 6.490909090909091)"
04-01-2023 14:23:26.484065,"(11.0, 21.0, 17.451612903225808)","(8.5, 13.0, 12.097222222222221)","(8.0, 10.0, 9.02)","(21.0, 60.0, 34.07142857142857)","(1.9, 2.28, 2.048888888888889)","(4.8, 9.0, 8.066666666666666)","(5.5, 6.8, 6.490909090909091)"
04-01-2023 14:23:27.491188,"(11.0, 21.0, 17.451612903225808)","(8.5, 13.0, 12.097222222222221)","(8.0, 10.0, 9.02)","(21.0, 60.0, 34.07142857142857)","(1.9, 2.22, 2.0412500000000002)","(4.8, 9.0, 8.066666666666666)","(5.5, 6.8, 6.490909090909091)"
04-01-2023 14:23:28.504461,"(12.0, 21.0, 17.451612903225808)","(8.5, 13.0, 12.097222222222221)","(7.5, 10.0, 8.824)","(21.0, 60.0, 34.07142857142857)","(1.9, 2.22, 2.15304347826087)","(5.0, 9.0, 8.3)","(5.5, 6.8, 6.490909090909091)"
04-01-2023 14:23:29.470025,"(12.0, 21.0, 17.666666666666668)","(8.5, 12.5, 12.142857142857142)","(7.5, 10.0, 9.16)","(21.0, 60.0, 37.3125)","(1.9, 2.22, 2.139130434782609)","(5.0, 9.0, 8.066666666666666)","(5.5, 6.8, 6.490909090909091)"
04-01-2023 14:23:30.423712,"(12.0, 21.0, 17.451612903225808)","(8.5, 12.5, 12.142857142857142)","(7.5, 10.0, 8.904347826086957)","(21.0, 60.0, 44.875)","(1.9, 2.2, 2.077272727272727)","(5.0, 9.0, 8.3)","(5.5, 6.8, 6.490909090909091)"
04-01-2023 14:23:31.337394,"(12.0, 21.0, 17.451612903225808)","(8.5, 12.5, 12.142857142857142)","(7.5, 10.0, 9.100000000000001)","(21.0, 60.0, 30.666666666666668)","(1.9, 2.2, 2.092)","(5.0, 9.0, 8.3)","(5.5, 6.8, 6.490909090909091)"
04-01-2023 14:23:32.275183,"(12.0, 20.0, 19.0)","(8.5, 12.5, 11.852941176470589)","(7.5, 10.0, 9.136000000000001)","(21.0, 60.0, 40.44444444444444)","(1.9, 2.2, 2.1035714285714286)","(5.0, 9.0, 8.3)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:33.277361,"(12.0, 20.0, 18.11764705882353)","(8.5, 12.5, 11.852941176470589)","(7.5, 10.0, 8.92)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.1035714285714286)","(5.0, 9.0, 8.066666666666666)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:34.253710,"(12.0, 20.0, 19.0)","(8.5, 12.5, 11.852941176470589)","(7.5, 10.0, 9.136000000000001)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.1035714285714286)","(5.0, 9.0, 8.066666666666666)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:35.215063,"(12.0, 20.0, 19.0)","(8.5, 12.5, 11.852941176470589)","(7.5, 10.0, 8.92)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.1035714285714286)","(5.0, 9.0, 8.066666666666666)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:36.157472,"(12.0, 20.0, 17.714285714285715)","(8.5, 12.5, 12.086206896551724)","(7.5, 10.0, 9.16923076923077)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.1035714285714286)","(5.0, 9.0, 8.066666666666666)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:37.103756,"(12.0, 20.0, 17.714285714285715)","(8.5, 12.0, 11.732142857142858)","(7.5, 10.0, 8.971428571428572)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.058823529411765)","(5.0, 9.0, 7.461538461538462)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:38.014274,"(12.0, 20.0, 17.161290322580644)","(8.5, 12.0, 11.732142857142858)","(7.5, 10.0, 9.4)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.058823529411765)","(5.0, 9.0, 7.461538461538462)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:38.948005,"(12.0, 20.0, 17.161290322580644)","(8.5, 12.0, 11.732142857142858)","(7.5, 10.0, 9.4)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.058823529411765)","(5.0, 9.0, 7.888888888888889)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:39.919266,"(12.0, 20.0, 16.74074074074074)","(8.5, 12.0, 11.732142857142858)","(7.5, 10.0, 9.4)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.058823529411765)","(5.0, 9.0, 7.461538461538462)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:40.896046,"(12.0, 20.0, 16.74074074074074)","(8.5, 12.0, 11.732142857142858)","(7.5, 10.0, 9.4)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.058823529411765)","(5.0, 9.0, 7.888888888888889)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:41.892623,"(12.0, 20.0, 16.74074074074074)","(8.5, 12.0, 11.6875)","(7.5, 10.0, 9.4)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.058823529411765)","(5.0, 9.0, 7.461538461538462)","(5.5, 6.8, 6.566666666666666)"
04-01-2023 14:23:42.846514,"(12.0, 20.0, 16.74074074074074)","(8.5, 12.0, 11.6875)","(7.5, 10.0, 9.4)","(21.0, 60.0, 44.0)","(1.9, 2.2, 2.066666666666667)","(5.0, 9.0, 8.2)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:43.831404,"(12.0, 20.0, 16.74074074074074)","(8.5, 13.5, 12.607142857142858)","(7.5, 10.0, 9.475)","(21.0, 60.0, 34.857142857142854)","(1.9, 2.2, 2.05)","(5.0, 9.0, 8.2)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:44.776968,"(12.0, 20.0, 16.74074074074074)","(8.5, 13.5, 11.795454545454545)","(7.5, 10.0, 9.28)","(21.0, 60.0, 35.642857142857146)","(1.9, 2.2, 2.05)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:45.738661,"(12.0, 20.0, 16.74074074074074)","(8.5, 13.5, 12.0)","(7.5, 10.0, 9.28)","(21.0, 60.0, 35.642857142857146)","(1.9, 2.2, 2.047)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:46.674364,"(12.0, 20.0, 16.74074074074074)","(8.5, 13.5, 12.0)","(7.5, 10.0, 9.424)","(21.0, 60.0, 35.642857142857146)","(1.9, 2.2, 2.047)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:47.810708,"(12.0, 20.0, 16.74074074074074)","(8.5, 13.5, 11.416666666666666)","(7.5, 10.0, 9.424)","(21.0, 60.0, 38.6875)","(1.9, 2.2, 2.047)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:48.920678,"(12.0, 20.0, 16.74074074074074)","(8.5, 13.5, 11.625)","(7.5, 10.0, 9.424)","(21.0, 60.0, 38.6875)","(1.9, 2.2, 2.047)","(5.0, 9.0, 7.916666666666667)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:50.141161,"(12.0, 20.0, 16.90909090909091)","(8.5, 13.5, 12.444444444444445)","(7.5, 10.0, 9.52)","(21.0, 60.0, 38.6875)","(1.9, 2.2, 2.082307692307692)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:51.143800,"(12.0, 20.0, 16.90909090909091)","(8.5, 13.0, 12.444444444444445)","(7.5, 10.0, 9.52)","(21.0, 60.0, 38.6875)","(1.9, 2.2, 2.0875)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:52.087548,"(12.0, 20.0, 16.90909090909091)","(8.5, 13.0, 12.444444444444445)","(7.5, 10.0, 9.50909090909091)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0714285714285716)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:53.080083,"(12.0, 20.0, 16.90909090909091)","(8.5, 13.0, 12.444444444444445)","(7.5, 10.0, 9.50909090909091)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0714285714285716)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:54.056979,"(12.0, 20.0, 16.90909090909091)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.6)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0714285714285716)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:55.042126,"(12.0, 20.0, 16.90909090909091)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.50909090909091)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0714285714285716)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:56.072370,"(12.0, 20.0, 16.90909090909091)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.6)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0714285714285716)","(5.0, 9.0, 8.2)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:57.042135,"(12.0, 20.0, 16.90909090909091)","(8.5, 13.0, 12.238095238095237)","(7.5, 10.0, 9.8)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0714285714285716)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:57.936105,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.5, 12.083333333333334)","(7.5, 10.0, 9.855172413793104)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0714285714285716)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:58.853987,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.5, 12.083333333333334)","(7.5, 10.0, 9.766666666666666)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0714285714285716)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:23:59.790178,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.5, 11.8125)","(7.5, 10.0, 9.825)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0745454545454547)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:24:00.727685,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.5, 11.84)","(7.5, 10.0, 9.832)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0745454545454547)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:24:01.723393,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.5, 11.84)","(7.5, 10.0, 9.832)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0745454545454547)","(5.0, 9.0, 8.4)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:24:02.695276,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.5, 11.8125)","(7.5, 10.0, 9.866666666666667)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0745454545454547)","(5.0, 9.0, 8.2)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:24:03.651384,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.5, 12.026315789473685)","(7.5, 10.0, 9.866666666666667)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.1100000000000003)","(5.0, 9.0, 7.714285714285714)","(5.5, 6.8, 6.617391304347826)"
04-01-2023 14:24:04.603215,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.0, 11.722222222222221)","(7.5, 10.0, 9.866666666666667)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.076842105263158)","(5.0, 9.0, 7.714285714285714)","(5.5, 6.8, 6.625)"
04-01-2023 14:24:05.636701,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.0, 11.722222222222221)","(7.5, 10.0, 9.866666666666667)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.076842105263158)","(5.0, 9.0, 7.623529411764706)","(5.5, 6.8, 6.625)"
04-01-2023 14:24:06.599482,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.0, 11.722222222222221)","(7.5, 10.0, 9.866666666666667)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0971428571428574)","(5.0, 9.0, 8.478260869565217)","(5.5, 6.8, 6.625)"
04-01-2023 14:24:07.578503,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.0, 11.722222222222221)","(7.5, 10.0, 9.866666666666667)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0971428571428574)","(5.0, 9.0, 8.090909090909092)","(5.5, 6.8, 6.625)"
04-01-2023 14:24:08.527140,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.0, 11.722222222222221)","(7.5, 10.0, 9.866666666666667)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0971428571428574)","(5.0, 9.0, 8.090909090909092)","(5.5, 6.8, 6.625)"
04-01-2023 14:24:09.686750,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.0, 11.722222222222221)","(7.5, 10.0, 9.844444444444445)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0971428571428574)","(5.0, 9.0, 8.090909090909092)","(5.5, 6.8, 6.625)"
04-01-2023 14:24:10.825368,"(12.0, 20.0, 16.90909090909091)","(8.5, 12.0, 11.722222222222221)","(7.5, 10.0, 9.844444444444445)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0971428571428574)","(5.0, 9.0, 8.090909090909092)","(5.5, 6.8, 6.625)"
04-01-2023 14:24:12.005581,"(12.0, 20.0, 16.90909090909091)","(8.5, 13.5, 12.25)","(7.5, 10.0, 9.844444444444445)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.0694117647058823)","(5.0, 9.0, 8.090909090909092)","(5.5, 6.8, 6.625)"
04-01-2023 14:24:13.104007,"(12.0, 20.0, 16.625)","(8.5, 13.5, 13.142857142857142)","(7.5, 10.0, 9.844444444444445)","(21.0, 60.0, 41.91666666666667)","(1.9, 2.14, 2.0694117647058823)","(5.0, 9.0, 8.090909090909092)","(5.5, 6.8, 6.578947368421052)"
04-01-2023 14:24:14.194005,"(12.0, 20.0, 16.625)","(8.5, 13.5, 13.142857142857142)","(7.5, 10.0, 9.9)","(21.0, 60.0, 41.91666666666667)","(1.9, 2.14, 2.0784615384615384)","(5.0, 9.0, 8.090909090909092)","(5.5, 6.8, 6.5)"
04-01-2023 14:24:15.280273,"(12.0, 20.0, 16.625)","(8.5, 13.5, 13.142857142857142)","(7.5, 10.0, 9.9)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.1085714285714285)","(5.0, 9.0, 8.090909090909092)","(5.5, 6.8, 6.475675675675676)"
04-01-2023 14:24:16.247619,"(12.0, 20.0, 16.625)","(8.5, 13.5, 13.142857142857142)","(7.5, 10.0, 9.860000000000001)","(21.0, 60.0, 38.6875)","(1.9, 2.2, 2.114666666666667)","(5.0, 9.0, 8.090909090909092)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:17.162343,"(12.0, 20.0, 16.625)","(8.5, 13.5, 13.142857142857142)","(7.5, 10.0, 9.860000000000001)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.102222222222222)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:18.301483,"(11.0, 20.0, 16.625)","(8.5, 13.5, 12.75)","(8.0, 10.0, 9.825000000000001)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.102222222222222)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:19.332170,"(11.0, 20.0, 16.625)","(8.5, 13.5, 12.847826086956522)","(8.0, 10.0, 9.825000000000001)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.102222222222222)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:20.388759,"(11.0, 20.0, 16.625)","(8.5, 13.5, 12.847826086956522)","(8.0, 10.0, 9.825000000000001)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.102222222222222)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:21.375155,"(11.0, 20.0, 16.625)","(8.5, 13.5, 13.045454545454545)","(8.0, 10.0, 9.825000000000001)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.102222222222222)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:22.323977,"(11.0, 20.0, 16.625)","(8.5, 13.5, 13.045454545454545)","(8.0, 10.0, 9.9)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.1046153846153848)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:23.349731,"(11.0, 20.0, 16.625)","(8.5, 13.5, 13.045454545454545)","(8.0, 10.0, 9.93)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.1046153846153848)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:24.389738,"(11.0, 20.0, 16.625)","(8.5, 13.5, 13.045454545454545)","(8.0, 10.0, 9.93)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.1046153846153848)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:25.556242,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.86111111111111)","(8.0, 10.0, 9.93)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.1046153846153848)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:26.755507,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.86111111111111)","(8.0, 10.0, 9.93)","(21.0, 60.0, 38.6875)","(1.9, 2.18, 2.102222222222222)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:27.904164,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.86111111111111)","(8.0, 10.0, 9.973333333333333)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.088)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:28.976325,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.86111111111111)","(8.0, 10.0, 9.973333333333333)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.088)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:29.979723,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.925925925925926)","(8.0, 10.0, 9.973333333333333)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.088)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:31.060517,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.909090909090908)","(8.0, 10.0, 9.973333333333333)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.088)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:32.170385,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.909090909090908)","(8.0, 10.0, 9.973333333333333)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.088)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:33.181986,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.857142857142858)","(8.0, 10.0, 9.973333333333333)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.088)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:34.232075,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.857142857142858)","(8.0, 10.0, 9.973333333333333)","(21.0, 60.0, 42.95)","(1.9, 2.16, 2.088)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:35.242276,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.777777777777779)","(8.0, 10.0, 9.973333333333333)","(21.0, 60.0, 42.95)","(1.9, 2.16, 2.088)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:36.305405,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.777777777777779)","(8.0, 10.0, 9.973333333333333)","(21.0, 60.0, 42.95)","(1.9, 2.16, 2.0690909090909093)","(5.0, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:37.470447,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.777777777777779)","(8.0, 12.0, 11.42608695652174)","(21.0, 60.0, 42.95)","(1.9, 2.16, 2.0690909090909093)","(5.5, 9.0, 8.478260869565217)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:38.587495,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.777777777777779)","(8.0, 12.0, 10.720930232558139)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1236363636363635)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:39.630860,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.777777777777779)","(8.0, 12.0, 10.720930232558139)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1242857142857146)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:40.614493,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.777777777777779)","(8.0, 12.0, 10.742857142857144)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1242857142857146)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:41.629583,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.777777777777779)","(8.0, 12.0, 10.742857142857144)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1188571428571428)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:42.665454,"(11.0, 20.0, 16.625)","(8.5, 13.0, 12.523809523809524)","(8.0, 12.0, 10.742857142857144)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1188571428571428)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:43.781776,"(11.0, 20.0, 16.625)","(8.5, 13.0, 11.545454545454545)","(8.0, 12.0, 10.742857142857144)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1188571428571428)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.492307692307692)"
04-01-2023 14:24:44.826750,"(11.0, 20.0, 16.625)","(8.5, 13.0, 11.545454545454545)","(8.0, 12.0, 10.742857142857144)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1188571428571428)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.419047619047619)"
04-01-2023 14:24:45.887754,"(11.0, 20.0, 16.625)","(8.5, 13.0, 11.545454545454545)","(8.0, 12.0, 10.742857142857144)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1188571428571428)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.416666666666667)"
04-01-2023 14:24:46.996625,"(11.0, 20.0, 16.625)","(8.5, 13.0, 11.75)","(8.0, 12.0, 10.742857142857144)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1188571428571428)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.416666666666667)"
04-01-2023 14:24:48.097135,"(11.0, 20.0, 16.625)","(8.5, 12.5, 11.5625)","(8.0, 12.0, 10.742857142857144)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1188571428571428)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.416666666666667)"
04-01-2023 14:24:49.186201,"(11.0, 20.0, 16.625)","(8.5, 12.5, 11.5625)","(8.0, 12.0, 10.366666666666667)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.12)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.416666666666667)"
04-01-2023 14:24:50.290989,"(11.0, 20.0, 16.625)","(8.5, 12.5, 11.321428571428571)","(8.0, 11.5, 10.545454545454545)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.125)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.416666666666667)"
04-01-2023 14:24:51.366002,"(11.0, 20.0, 16.625)","(8.5, 12.5, 11.321428571428571)","(8.0, 11.5, 10.545454545454545)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1133333333333333)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.416666666666667)"
04-01-2023 14:24:52.450426,"(11.0, 20.0, 16.625)","(8.5, 12.5, 11.321428571428571)","(8.0, 11.5, 10.545454545454545)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.105714285714286)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.416666666666667)"
04-01-2023 14:24:53.470617,"(11.0, 20.0, 16.625)","(8.5, 12.5, 11.321428571428571)","(8.0, 11.5, 10.324324324324325)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1333333333333333)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.427027027027027)"
04-01-2023 14:24:54.456403,"(11.0, 20.0, 16.625)","(8.5, 12.0, 11.375)","(8.0, 11.5, 10.379545454545456)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.1333333333333333)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.427027027027027)"
04-01-2023 14:24:55.449984,"(11.0, 20.0, 16.625)","(8.5, 12.0, 11.375)","(8.0, 11.5, 10.451063829787234)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.106666666666667)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.427027027027027)"
04-01-2023 14:24:56.475067,"(11.0, 20.0, 16.625)","(8.5, 12.0, 11.375)","(8.0, 11.5, 10.451063829787234)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1088)","(5.5, 9.0, 8.571428571428571)","(5.5, 6.8, 6.427027027027027)"
04-01-2023 14:24:57.577906,"(11.0, 20.0, 16.625)","(8.5, 12.0, 11.375)","(8.0, 11.5, 10.451063829787234)","(21.0, 60.0, 38.6875)","(1.9, 2.16, 2.1185714285714288)","(5.5, 9.0, 8.586206896551724)","(5.5, 6.8, 6.447058823529412)"
04-01-2023 14:24:58.694328,"(11.0, 20.0, 16.625)","(8.5, 12.0, 11.375)","(8.0, 11.5, 10.451063829787234)","(21.0, 60.0, 38.6875)","(1.9, 2.14, 2.1088)","(5.5, 9.0, 8.586206896551724)","(5.5, 6.8, 6.447058823529412)"
