,Riverina Knight,Amy Allsorts,Flyaway Becky,Greek Malt,Miss Inspiration,Toms The One,Sketchy Comrade,All Palaver
08-12-2022 13:48:38.308753,"(1.65, 2.02, 1.9927272727272727)","(101.0, 650.0, 548.0)","(21.0, 80.0, 44.666666666666664)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.7, 3.4466666666666668)","(14.0, 27.0, 20.75)","(7.0, 10.5, 8.590909090909092)","(41.0, 560.0, 446.875)"
08-12-2022 13:48:39.355564,"(1.65, 2.02, 1.9927272727272727)","(101.0, 650.0, 548.0)","(21.0, 80.0, 44.666666666666664)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.7, 3.4466666666666668)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.5, 8.666666666666668)","(41.0, 500.0, 420.625)"
08-12-2022 13:48:40.400657,"(1.65, 1.87, 1.8609859154929578)","(101.0, 650.0, 548.0)","(21.0, 80.0, 37.62962962962963)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.7, 3.507142857142857)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.545454545454545)","(41.0, 470.0, 420.625)"
08-12-2022 13:48:41.474513,"(1.65, 1.87, 1.8606666666666667)","(101.0, 650.0, 548.0)","(21.0, 80.0, 39.14285714285714)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.7, 3.62)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.488888888888889)","(41.0, 470.0, 446.875)"
08-12-2022 13:48:42.546974,"(1.65, 1.87, 1.8606666666666667)","(101.0, 650.0, 548.0)","(21.0, 80.0, 39.14285714285714)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.7, 3.64)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.523076923076923)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:43.628592,"(1.65, 1.87, 1.8602970297029704)","(101.0, 650.0, 548.0)","(21.0, 80.0, 39.14285714285714)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.7, 3.64)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.523076923076923)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:44.732905,"(1.65, 1.87, 1.8602970297029704)","(101.0, 650.0, 548.0)","(21.0, 80.0, 46.35294117647059)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.7, 3.4176470588235293)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:45.870618,"(1.65, 1.91, 1.8975)","(101.0, 650.0, 548.0)","(21.0, 80.0, 46.35294117647059)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.7, 3.433333333333333)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:46.995250,"(1.65, 1.92, 1.9116666666666666)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.7, 3.4166666666666665)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:48.176244,"(1.65, 1.92, 1.9116666666666666)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.3807692307692307)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:49.360725,"(1.65, 1.92, 1.9116666666666666)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.3807692307692307)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:50.408832,"(1.65, 1.92, 1.9057142857142857)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:51.507803,"(1.65, 1.92, 1.9085714285714286)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:52.578788,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:53.580070,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:54.653538,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:55.755313,"(1.65, 1.92, 1.9033333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 15.956521739130435)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:56.772886,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 16.833333333333332)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:57.823277,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:48:58.919887,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:00.014185,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:01.146885,"(1.65, 1.92, 1.9033333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:02.316222,"(1.65, 1.92, 1.9033333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4499999999999997)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:03.465549,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.65, 3.4)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:04.598408,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.3514285714285714)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:05.689278,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.3514285714285714)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:06.772021,"(1.65, 1.92, 1.9033333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.378260869565217)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:07.779443,"(1.65, 1.92, 1.9033333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.378260869565217)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:08.864153,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:09.865303,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:10.934624,"(1.65, 1.92, 1.9133333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:11.979798,"(1.65, 1.92, 1.9033333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:13.037054,"(1.65, 1.92, 1.9033333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:14.140514,"(1.65, 1.92, 1.9033333333333333)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:15.327804,"(1.65, 1.92, 1.9188235294117646)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 17.2)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:16.516859,"(1.65, 1.92, 1.9188235294117646)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 19.75)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:17.683203,"(1.65, 1.92, 1.9155555555555555)","(101.0, 650.0, 548.0)","(21.0, 80.0, 48.8)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 20.0625)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:18.811488,"(1.65, 1.92, 1.9186666666666665)","(101.0, 650.0, 548.0)","(21.0, 80.0, 49.80645161290323)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 20.333333333333332)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:19.952222,"(1.65, 1.92, 1.9190625)","(101.0, 650.0, 548.0)","(21.0, 80.0, 49.80645161290323)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:21.107878,"(1.65, 1.92, 1.9190625)","(101.0, 650.0, 548.0)","(21.0, 80.0, 52.14285714285714)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:22.269089,"(1.65, 1.92, 1.91625)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:23.347401,"(1.65, 1.92, 1.91)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:24.447094,"(1.65, 1.92, 1.9189655172413793)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:25.546478,"(1.65, 1.92, 1.9193103448275861)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:26.577748,"(1.65, 1.92, 1.9193103448275861)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:27.682647,"(1.65, 1.92, 1.9175)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.6)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:28.759398,"(1.65, 1.89, 1.8803225806451611)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4636363636363634)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:29.876060,"(1.65, 1.89, 1.8822413793103447)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.526470588235294)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:30.993745,"(1.65, 1.89, 1.8823423423423422)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.523076923076923)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:32.103118,"(1.65, 1.89, 1.8823423423423422)","(101.0, 650.0, 548.0)","(21.0, 80.0, 53.03703703703704)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4153846153846152)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:33.205930,"(1.65, 1.89, 1.8823423423423422)","(101.0, 650.0, 548.0)","(21.0, 80.0, 71.64285714285714)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.381818181818182)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:34.330362,"(1.65, 1.92, 1.91)","(101.0, 650.0, 548.0)","(21.0, 75.0, 71.64285714285714)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.333333333333333)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:35.436020,"(1.65, 1.87, 1.8676960784313728)","(101.0, 650.0, 548.0)","(21.0, 75.0, 54.56521739130435)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.333333333333333)","(14.0, 26.0, 21.0)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 446.875)"
08-12-2022 13:49:36.560956,"(1.65, 1.87, 1.8676142131979696)","(101.0, 650.0, 548.0)","(21.0, 75.0, 36.666666666666664)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.4260869565217393)","(14.0, 26.0, 21.5)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 395.0)"
08-12-2022 13:49:37.640177,"(1.65, 1.93, 1.9184615384615384)","(101.0, 650.0, 548.0)","(21.0, 75.0, 36.666666666666664)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.6, 3.505)","(14.0, 26.0, 24.27777777777778)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 395.0)"
08-12-2022 13:49:38.735651,"(1.65, 1.93, 1.9186792452830188)","(101.0, 650.0, 548.0)","(21.0, 70.0, 56.33333333333333)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.4833333333333334)","(14.0, 25.0, 24.27777777777778)","(7.0, 10.0, 8.755555555555556)","(41.0, 500.0, 395.0)"
08-12-2022 13:49:39.837959,"(1.65, 1.93, 1.9191304347826086)","(101.0, 650.0, 548.0)","(21.0, 70.0, 56.33333333333333)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.4833333333333334)","(14.0, 25.0, 23.38888888888889)","(7.0, 10.0, 10.45)","(41.0, 500.0, 440.0)"
08-12-2022 13:49:40.902648,"(1.65, 1.95, 1.9487719298245614)","(101.0, 650.0, 548.0)","(21.0, 65.0, 38.0)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.261111111111111)","(14.0, 24.0, 22.9)","(7.0, 12.5, 9.714285714285714)","(41.0, 500.0, 440.0)"
08-12-2022 13:49:42.026815,"(1.65, 1.95, 1.8966666666666665)","(101.0, 650.0, 548.0)","(21.0, 65.0, 38.0)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.261111111111111)","(14.0, 24.0, 22.9)","(7.0, 12.5, 9.714285714285714)","(41.0, 500.0, 440.0)"
08-12-2022 13:49:43.139028,"(1.65, 1.95, 1.913076923076923)","(101.0, 650.0, 548.0)","(21.0, 65.0, 38.0)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.261111111111111)","(14.0, 24.0, 20.595238095238095)","(7.0, 12.5, 9.714285714285714)","(41.0, 500.0, 440.0)"
08-12-2022 13:49:44.279830,"(1.65, 1.96, 1.9425)","(101.0, 650.0, 548.0)","(21.0, 65.0, 34.53846153846154)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.261111111111111)","(14.0, 24.0, 20.595238095238095)","(7.0, 12.5, 9.714285714285714)","(41.0, 500.0, 440.0)"
08-12-2022 13:49:45.501127,"(1.65, 1.96, 1.9425)","(101.0, 650.0, 548.0)","(21.0, 65.0, 34.53846153846154)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.261111111111111)","(14.0, 24.0, 20.595238095238095)","(7.0, 12.5, 8.86896551724138)","(41.0, 500.0, 440.0)"
08-12-2022 13:49:46.784017,"(1.65, 1.96, 1.948)","(101.0, 650.0, 548.0)","(21.0, 60.0, 39.4)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.261111111111111)","(14.0, 24.0, 20.595238095238095)","(7.0, 12.5, 9.733333333333333)","(41.0, 500.0, 292.5)"
08-12-2022 13:49:47.985024,"(1.65, 1.96, 1.948)","(101.0, 650.0, 548.0)","(21.0, 55.0, 39.4)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.2714285714285714)","(14.0, 24.0, 20.595238095238095)","(7.0, 12.0, 8.06060606060606)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:49.111473,"(1.65, 1.96, 1.9514285714285713)","(101.0, 650.0, 548.0)","(21.0, 55.0, 36.91304347826087)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.225)","(14.0, 24.0, 20.595238095238095)","(7.0, 8.4, 8.08)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:50.293717,"(1.65, 1.96, 1.9544444444444444)","(101.0, 650.0, 548.0)","(21.0, 55.0, 36.583333333333336)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.225)","(14.0, 24.0, 20.595238095238095)","(7.0, 8.4, 8.08)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:51.291461,"(1.65, 1.99, 1.98)","(101.0, 650.0, 548.0)","(21.0, 55.0, 36.583333333333336)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.225)","(14.0, 24.0, 20.236842105263158)","(7.0, 8.4, 7.635294117647058)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:52.457818,"(1.65, 1.99, 1.98)","(101.0, 650.0, 548.0)","(21.0, 50.0, 31.625)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.55, 3.240322580645161)","(14.0, 24.0, 20.236842105263158)","(7.0, 7.8, 7.635294117647058)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:53.512440,"(1.65, 2.08, 2.0644444444444443)","(101.0, 650.0, 548.0)","(21.0, 50.0, 31.625)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.171875)","(14.0, 24.0, 20.236842105263158)","(7.0, 7.8, 7.635294117647058)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:54.578457,"(1.65, 2.08, 2.029130434782609)","(101.0, 650.0, 548.0)","(21.0, 50.0, 31.625)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.171875)","(14.0, 24.0, 20.236842105263158)","(7.0, 7.8, 7.635294117647058)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:55.660913,"(1.65, 2.1, 2.0195121951219512)","(101.0, 650.0, 548.0)","(21.0, 50.0, 31.625)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.171875)","(14.0, 24.0, 20.236842105263158)","(7.0, 7.8, 7.613333333333333)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:56.787695,"(1.65, 2.12, 2.0885185185185184)","(101.0, 650.0, 548.0)","(21.0, 50.0, 31.625)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(14.0, 24.0, 20.236842105263158)","(7.0, 7.8, 8.399999999999999)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:57.866213,"(1.65, 2.12, 2.0885185185185184)","(101.0, 650.0, 548.0)","(21.0, 50.0, 31.625)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(14.0, 24.0, 20.236842105263158)","(7.0, 9.2, 7.76)","(41.0, 500.0, 417.0)"
08-12-2022 13:49:58.924244,"(1.65, 2.12, 2.101818181818182)","(101.0, 650.0, 548.0)","(21.0, 50.0, 30.4)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.243333333333333)","(14.0, 24.0, 20.236842105263158)","(7.0, 9.2, 7.684210526315789)","(41.0, 500.0, 417.0)"
08-12-2022 13:50:00.057460,"(1.65, 2.12, 2.101818181818182)","(101.0, 650.0, 548.0)","(21.0, 50.0, 30.4)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(14.0, 24.0, 20.236842105263158)","(7.0, 9.2, 7.684210526315789)","(41.0, 500.0, 417.0)"
08-12-2022 13:50:01.530985,"(1.65, 2.12, 2.045)","(101.0, 650.0, 548.0)","(21.0, 50.0, 30.4)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(14.0, 24.0, 20.236842105263158)","(7.0, 9.2, 7.684210526315789)","(41.0, 500.0, 417.0)"
08-12-2022 13:50:02.707765,"(1.65, 2.12, 2.045)","(101.0, 650.0, 548.0)","(21.0, 50.0, 30.4)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.243333333333333)","(14.0, 24.0, 20.236842105263158)","(7.0, 9.2, 7.684210526315789)","(41.0, 500.0, 396.25)"
08-12-2022 13:50:03.941715,"(1.65, 2.12, 2.062307692307692)","(101.0, 650.0, 548.0)","(21.0, 48.0, 46.0)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.243333333333333)","(14.0, 24.0, 20.236842105263158)","(7.0, 9.2, 7.684210526315789)","(41.0, 500.0, 396.25)"
08-12-2022 13:50:05.241769,"(1.65, 2.12, 2.062307692307692)","(101.0, 650.0, 548.0)","(21.0, 48.0, 46.0)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(14.0, 24.0, 20.236842105263158)","(7.0, 9.2, 7.684210526315789)","(41.0, 500.0, 396.25)"
08-12-2022 13:50:06.340607,"(1.65, 2.12, 2.02625)","(101.0, 650.0, 548.0)","(21.0, 48.0, 46.0)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(14.0, 24.0, 20.236842105263158)","(7.0, 9.2, 7.684210526315789)","(41.0, 500.0, 396.25)"
08-12-2022 13:50:07.395234,"(1.65, 2.12, 2.05)","(101.0, 650.0, 548.0)","(26.0, 48.0, 36.18181818181818)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(15.0, 24.0, 20.236842105263158)","(6.5, 9.2, 8.35)","(41.0, 500.0, 396.25)"
08-12-2022 13:50:08.557125,"(1.65, 1.9, 1.8927586206896552)","(101.0, 650.0, 548.0)","(26.0, 48.0, 35.69230769230769)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.325)","(15.0, 24.0, 20.236842105263158)","(6.5, 9.2, 7.688888888888888)","(41.0, 500.0, 396.25)"
08-12-2022 13:50:09.643931,"(1.65, 2.12, 2.0944444444444446)","(101.0, 650.0, 548.0)","(26.0, 48.0, 35.2)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(15.0, 24.0, 20.236842105263158)","(6.5, 9.2, 7.688888888888888)","(41.0, 500.0, 396.25)"
08-12-2022 13:50:10.606174,"(1.65, 2.12, 2.0315384615384615)","(101.0, 650.0, 548.0)","(26.0, 48.0, 35.2)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(15.0, 24.0, 20.236842105263158)","(6.5, 9.2, 7.688888888888888)","(41.0, 500.0, 396.25)"
08-12-2022 13:50:11.662185,"(1.65, 2.08, 1.9281249999999999)","(101.0, 650.0, 548.0)","(26.0, 48.0, 35.2)","(101.0, 650.0, 473.3333333333333)","(2.4, 3.5, 3.2772727272727273)","(15.0, 24.0, 20.236842105263158)","(6.5, 9.2, 7.688888888888888)","(41.0, 500.0, 396.25)"
