,Hell Of A Boy,Buster Block,Bottom Line,Alis Jab,Bonython,Higher Love,Vitae
07-01-2023 15:03:16.444095,"(2.9, 3.35, 3.338259109311741)","(31.0, 36.0, 35.774193548387096)","(11.0, 12.0, 11.732673267326733)","(4.8, 5.9, 5.888356164383562)","(2.5, 3.0, 2.953333333333333)","(20.0, 26.0, 25.714285714285715)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:17.363107,"(2.9, 3.35, 3.2897905759162303)","(31.0, 36.0, 35.607142857142854)","(11.0, 12.0, 11.75)","(4.8, 5.9, 5.870689655172414)","(2.5, 2.98, 2.953333333333333)","(20.0, 27.0, 25.76923076923077)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:18.298968,"(2.9, 3.35, 3.2929378531073445)","(31.0, 36.0, 35.73076923076923)","(11.0, 12.0, 11.518518518518519)","(4.8, 5.9, 5.870689655172414)","(2.5, 2.98, 2.9518518518518517)","(20.0, 27.0, 25.76923076923077)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:19.209860,"(2.9, 3.35, 3.2929378531073445)","(31.0, 36.0, 35.73076923076923)","(11.0, 12.0, 11.606060606060606)","(4.8, 5.9, 5.8872340425531915)","(2.5, 2.96, 2.948)","(20.0, 27.0, 25.76923076923077)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:20.131850,"(2.9, 3.35, 3.2932584269662923)","(31.0, 38.0, 36.950819672131146)","(11.0, 12.0, 11.597222222222221)","(4.8, 6.0, 5.912)","(2.5, 2.96, 2.948)","(20.0, 27.0, 25.652173913043477)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:21.303601,"(2.9, 3.35, 3.2932584269662923)","(31.0, 38.0, 36.431372549019606)","(11.0, 12.0, 11.263157894736842)","(4.8, 6.0, 5.876190476190476)","(2.5, 2.96, 2.948235294117647)","(20.0, 27.0, 25.652173913043477)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:22.235687,"(2.9, 3.4, 3.3734177215189876)","(31.0, 38.0, 36.431372549019606)","(11.0, 11.5, 11.263157894736842)","(4.8, 6.0, 5.876190476190476)","(2.5, 2.96, 2.948235294117647)","(20.0, 27.0, 25.652173913043477)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:23.191306,"(2.9, 3.4, 3.3551724137931034)","(31.0, 38.0, 36.032786885245905)","(11.0, 11.5, 11.153225806451612)","(4.8, 5.9, 5.8839080459770114)","(2.5, 2.92, 2.880918032786885)","(20.0, 27.0, 25.652173913043477)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:24.215627,"(2.9, 3.45, 3.38)","(31.0, 38.0, 36.032786885245905)","(11.0, 11.5, 11.255102040816327)","(4.8, 6.0, 5.925000000000001)","(2.5, 2.9, 2.865921052631579)","(20.0, 27.0, 25.652173913043477)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:25.166281,"(2.9, 3.45, 3.3914285714285715)","(31.0, 38.0, 36.032786885245905)","(11.0, 11.5, 11.255102040816327)","(4.8, 6.0, 5.925000000000001)","(2.5, 2.88, 2.865921052631579)","(20.0, 27.0, 25.652173913043477)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:26.070007,"(2.9, 3.45, 3.3914285714285715)","(31.0, 38.0, 36.032786885245905)","(11.0, 11.5, 11.255102040816327)","(4.8, 6.0, 5.93125)","(2.5, 2.88, 2.865921052631579)","(20.0, 27.0, 25.652173913043477)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 15:03:27.040991,"(2.9, 3.45, 3.4453125)","(31.0, 38.0, 36.125)","(11.0, 11.5, 11.472222222222221)","(4.8, 6.0, 5.966666666666667)","(2.5, 2.88, 2.868133971291866)","(20.0, 27.0, 25.76)","(21.0, 29.0, 28.9)"
07-01-2023 15:03:27.974600,"(2.9, 3.45, 3.4453125)","(31.0, 38.0, 36.125)","(11.0, 11.5, 11.472222222222221)","(4.8, 6.0, 5.966666666666667)","(2.5, 2.88, 2.868133971291866)","(20.0, 27.0, 25.76)","(21.0, 29.0, 28.9)"
07-01-2023 15:03:28.888524,"(2.9, 3.45, 3.4353658536585368)","(31.0, 38.0, 35.78947368421053)","(11.0, 12.0, 11.8515625)","(4.8, 6.2, 6.015686274509804)","(2.5, 2.88, 2.8335384615384616)","(20.0, 27.0, 25.863636363636363)","(21.0, 29.0, 28.8)"
07-01-2023 15:03:29.774661,"(3.0, 3.45, 3.4280701754385965)","(31.0, 36.0, 35.78947368421053)","(10.0, 12.0, 11.919811320754716)","(4.8, 6.2, 6.139024390243902)","(2.5, 2.84, 2.7927272727272725)","(20.0, 27.0, 25.863636363636363)","(21.0, 29.0, 28.8)"
07-01-2023 15:03:30.664795,"(3.0, 3.5, 3.4924242424242427)","(31.0, 38.0, 36.0)","(10.0, 12.0, 11.898305084745763)","(4.8, 6.2, 6.096774193548387)","(2.5, 2.82, 2.7949019607843137)","(20.0, 27.0, 26.027027027027028)","(21.0, 29.0, 28.8)"
07-01-2023 15:03:31.604786,"(3.0, 3.5, 3.49375)","(31.0, 38.0, 36.0)","(10.0, 12.0, 11.989583333333334)","(4.8, 6.2, 6.15)","(2.5, 2.82, 2.7946153846153843)","(20.0, 27.0, 26.027027027027028)","(21.0, 29.0, 28.8)"
07-01-2023 15:03:32.509511,"(3.0, 3.5, 3.49375)","(31.0, 38.0, 36.0)","(10.0, 12.0, 11.989583333333334)","(4.8, 6.2, 6.081690140845071)","(2.5, 2.8, 2.7946153846153843)","(20.0, 27.0, 25.08695652173913)","(21.0, 29.0, 28.8)"
07-01-2023 15:03:33.439977,"(3.0, 3.5, 3.4783783783783786)","(31.0, 36.0, 35.77777777777778)","(10.0, 12.0, 11.931818181818182)","(4.8, 6.0, 5.995689655172414)","(2.5, 2.84, 2.82)","(20.0, 27.0, 26.03846153846154)","(21.0, 29.0, 28.8)"
07-01-2023 15:03:34.371287,"(3.0, 3.5, 3.4772727272727275)","(31.0, 36.0, 35.54838709677419)","(10.0, 12.0, 11.975)","(4.8, 6.2, 6.114285714285715)","(2.5, 2.82, 2.8072941176470585)","(20.0, 27.0, 26.027027027027028)","(21.0, 29.0, 28.8)"
07-01-2023 15:03:35.273337,"(3.0, 3.55, 3.5348484848484847)","(31.0, 36.0, 35.64705882352941)","(10.0, 12.0, 11.86046511627907)","(4.8, 6.0, 5.971544715447155)","(2.5, 2.82, 2.802295081967213)","(20.0, 27.0, 26.027027027027028)","(21.0, 29.0, 28.894736842105264)"
07-01-2023 15:03:36.180051,"(3.0, 3.55, 3.5308823529411764)","(31.0, 36.0, 35.64705882352941)","(10.0, 12.0, 11.944444444444445)","(4.8, 6.0, 5.95679012345679)","(2.45, 2.82, 2.7975)","(20.0, 27.0, 26.027027027027028)","(21.0, 29.0, 27.846153846153847)"
07-01-2023 15:03:37.138858,"(3.0, 3.55, 3.5308823529411764)","(31.0, 36.0, 35.64705882352941)","(10.0, 12.0, 11.966666666666667)","(4.8, 6.0, 5.908)","(2.45, 2.82, 2.801016949152542)","(20.0, 27.0, 25.870967741935484)","(21.0, 29.0, 27.789473684210527)"
07-01-2023 15:03:38.101102,"(3.0, 3.6, 3.59320987654321)","(31.0, 36.0, 34.8)","(10.0, 12.5, 12.171875)","(4.8, 5.9, 5.791176470588235)","(2.45, 2.82, 2.7985714285714285)","(20.0, 26.0, 25.870967741935484)","(21.0, 28.0, 27.789473684210527)"
07-01-2023 15:03:39.029837,"(3.0, 3.65, 3.6125)","(31.0, 36.0, 34.375)","(10.0, 12.5, 12.06578947368421)","(4.8, 5.8, 5.766666666666667)","(2.45, 2.82, 2.803111111111111)","(20.0, 26.0, 25.870967741935484)","(21.0, 28.0, 27.775280898876403)"
07-01-2023 15:03:39.960226,"(3.0, 3.65, 3.630208333333333)","(31.0, 36.0, 34.375)","(10.0, 12.5, 12.054054054054054)","(4.8, 5.7, 5.6695652173913045)","(2.45, 2.82, 2.808307692307692)","(20.0, 26.0, 25.870967741935484)","(21.0, 28.0, 27.775280898876403)"
07-01-2023 15:03:40.935043,"(3.0, 3.65, 3.64390243902439)","(31.0, 36.0, 34.375)","(10.0, 12.5, 12.119047619047619)","(4.8, 5.6, 5.663636363636364)","(2.45, 2.82, 2.781395348837209)","(20.0, 26.0, 25.75)","(21.0, 28.0, 27.775280898876403)"
07-01-2023 15:03:41.947396,"(3.0, 3.7, 3.6178947368421053)","(31.0, 36.0, 34.42857142857143)","(11.0, 12.5, 12.131578947368421)","(4.8, 5.7, 5.582882882882883)","(2.5, 2.8, 2.7709090909090905)","(20.0, 26.0, 25.684210526315788)","(21.0, 28.0, 27.701492537313435)"
07-01-2023 15:03:42.889105,"(3.0, 3.8, 3.759051724137931)","(31.0, 34.0, 33.45454545454545)","(11.0, 12.0, 11.778947368421052)","(4.8, 5.6, 5.582882882882883)","(2.5, 2.8, 2.768780487804878)","(20.0, 27.0, 25.75)","(21.0, 28.0, 27.62962962962963)"
07-01-2023 15:03:43.818182,"(3.0, 3.8, 3.7720812182741117)","(31.0, 34.0, 33.45454545454545)","(11.0, 12.0, 11.758620689655173)","(4.8, 5.6, 5.582882882882883)","(2.5, 2.8, 2.7712499999999998)","(20.0, 27.0, 25.81081081081081)","(21.0, 28.0, 27.62962962962963)"
07-01-2023 15:03:44.858447,"(3.0, 3.8, 3.7720812182741117)","(31.0, 34.0, 33.45454545454545)","(11.0, 12.0, 11.758620689655173)","(4.8, 5.6, 5.592105263157895)","(2.5, 2.78, 2.7618666666666667)","(20.0, 27.0, 25.81081081081081)","(21.0, 28.0, 27.517241379310345)"
07-01-2023 15:03:45.853448,"(3.0, 3.8, 3.7720812182741117)","(31.0, 36.0, 35.583333333333336)","(10.0, 12.0, 11.758620689655173)","(4.8, 5.6, 5.592105263157895)","(2.45, 2.78, 2.783333333333333)","(20.0, 27.0, 25.595744680851062)","(21.0, 28.0, 27.333333333333332)"
07-01-2023 15:03:46.815612,"(3.0, 3.75, 3.7233333333333336)","(31.0, 36.0, 35.583333333333336)","(10.0, 11.5, 11.222222222222221)","(4.8, 5.6, 5.5181818181818185)","(2.45, 2.82, 2.7764383561643835)","(20.0, 27.0, 25.54901960784314)","(21.0, 28.0, 27.649122807017545)"
07-01-2023 15:03:47.809880,"(3.0, 3.8, 3.7259615384615383)","(31.0, 36.0, 35.68888888888889)","(10.0, 11.5, 11.416666666666666)","(4.8, 5.6, 5.507407407407407)","(2.45, 2.82, 2.790958904109589)","(20.0, 27.0, 25.54901960784314)","(21.0, 28.0, 27.70909090909091)"
07-01-2023 15:03:48.793872,"(3.0, 3.8, 3.727551020408163)","(31.0, 36.0, 35.68888888888889)","(10.0, 11.5, 11.416666666666666)","(4.8, 5.6, 5.507407407407407)","(2.45, 2.82, 2.7888235294117645)","(20.0, 27.0, 25.54901960784314)","(21.0, 28.0, 27.70909090909091)"
07-01-2023 15:03:49.708626,"(3.0, 3.8, 3.6945544554455445)","(31.0, 36.0, 35.68888888888889)","(10.0, 11.5, 11.416666666666666)","(4.8, 5.6, 5.564788732394366)","(2.45, 2.82, 2.7846666666666664)","(20.0, 27.0, 25.54901960784314)","(21.0, 28.0, 27.70909090909091)"
07-01-2023 15:03:50.607031,"(3.0, 3.75, 3.734931506849315)","(31.0, 36.0, 35.68181818181818)","(10.0, 11.5, 11.416666666666666)","(4.8, 5.6, 5.570769230769231)","(2.45, 2.82, 2.7846666666666664)","(20.0, 27.0, 25.53846153846154)","(21.0, 28.0, 27.615384615384617)"
07-01-2023 15:03:51.526586,"(3.0, 3.75, 3.7226027397260273)","(31.0, 36.0, 35.644444444444446)","(10.0, 11.5, 11.378787878787879)","(4.8, 5.6, 5.553488372093023)","(2.45, 2.82, 2.8176190476190475)","(20.0, 27.0, 25.464285714285715)","(21.0, 28.0, 27.4)"
07-01-2023 15:03:52.429723,"(3.0, 3.7, 3.680246913580247)","(31.0, 36.0, 35.644444444444446)","(10.0, 11.5, 11.221153846153847)","(4.8, 5.9, 5.859562841530055)","(2.45, 2.82, 2.822337662337662)","(20.0, 27.0, 25.509803921568626)","(21.0, 28.0, 27.206349206349206)"
07-01-2023 15:03:53.342681,"(3.0, 3.7, 3.6935483870967745)","(31.0, 36.0, 35.644444444444446)","(10.0, 11.5, 11.18867924528302)","(4.8, 5.8, 5.6909090909090905)","(2.45, 2.84, 2.830684931506849)","(20.0, 27.0, 25.509803921568626)","(21.0, 28.0, 27.206349206349206)"
07-01-2023 15:03:54.286884,"(3.0, 3.7, 3.6935483870967745)","(31.0, 36.0, 35.644444444444446)","(10.0, 11.5, 11.185185185185185)","(4.8, 5.7, 5.633333333333333)","(2.5, 2.84, 2.833939393939394)","(20.0, 27.0, 25.509803921568626)","(21.0, 28.0, 27.206349206349206)"
07-01-2023 15:03:55.228568,"(3.0, 3.75, 3.6915584415584415)","(31.0, 36.0, 35.644444444444446)","(10.0, 11.5, 11.185185185185185)","(4.8, 5.7, 5.682222222222222)","(2.5, 2.84, 2.8338931297709924)","(20.0, 27.0, 25.5)","(21.0, 28.0, 27.1875)"
07-01-2023 15:03:56.263463,"(3.0, 3.7, 3.6957142857142857)","(31.0, 36.0, 35.644444444444446)","(10.0, 11.5, 11.196428571428571)","(4.8, 5.7, 5.682222222222222)","(2.5, 2.84, 2.834153846153846)","(20.0, 27.0, 25.5)","(21.0, 28.0, 27.1875)"
07-01-2023 15:03:57.343435,"(3.0, 3.7, 3.697058823529412)","(31.0, 36.0, 35.644444444444446)","(10.0, 11.5, 11.234375)","(4.8, 5.7, 5.6)","(2.5, 2.82, 2.6470588235294117)","(20.0, 27.0, 26.466666666666665)","(21.0, 28.0, 28.357142857142858)"
07-01-2023 15:03:58.338305,"(3.0, 3.9, 3.8884615384615384)","(31.0, 38.0, 37.407407407407405)","(10.0, 13.5, 13.277777777777779)","(4.8, 5.6, 5.563888888888888)","(2.5, 2.68, 2.6470588235294117)","(20.0, 27.0, 26.466666666666665)","(21.0, 29.0, 28.357142857142858)"
07-01-2023 15:03:59.345067,"(3.0, 3.9, 3.8890625)","(31.0, 38.0, 37.10344827586207)","(10.0, 13.5, 13.013513513513514)","(4.8, 5.6, 5.5390243902439025)","(2.5, 2.64, 2.6253488372093026)","(20.0, 27.0, 26.209302325581394)","(21.0, 29.0, 27.894736842105264)"
07-01-2023 15:04:00.339785,"(3.0, 3.95, 3.9031249999999997)","(31.0, 38.0, 37.44086021505376)","(10.0, 13.5, 13.0)","(4.8, 5.6, 5.557894736842105)","(2.5, 2.64, 2.6216438356164384)","(20.0, 27.0, 26.19047619047619)","(21.0, 28.0, 27.916666666666668)"
07-01-2023 15:04:01.301818,"(3.0, 3.95, 3.9294871794871797)","(31.0, 38.0, 37.48514851485149)","(10.0, 13.5, 13.090909090909092)","(4.8, 5.6, 5.573469387755102)","(2.5, 2.62, 2.6)","(20.0, 27.0, 26.272727272727273)","(21.0, 28.0, 27.877551020408163)"
07-01-2023 15:04:02.279780,"(3.0, 3.95, 3.91)","(31.0, 38.0, 37.59183673469388)","(10.0, 13.5, 13.212121212121213)","(4.8, 5.8, 5.728028933092224)","(2.5, 2.62, 2.638)","(20.0, 27.0, 26.306122448979593)","(21.0, 28.0, 27.91111111111111)"
07-01-2023 15:04:03.294308,"(3.0, 3.9, 3.895614035087719)","(31.0, 38.0, 37.628865979381445)","(10.0, 13.5, 13.178571428571429)","(4.8, 5.7, 5.560869565217391)","(2.5, 2.66, 2.630666666666667)","(20.0, 27.0, 26.23076923076923)","(21.0, 28.0, 27.91111111111111)"
07-01-2023 15:04:04.290681,"(3.1, 3.95, 3.908125)","(31.0, 38.0, 37.48)","(10.0, 13.5, 13.178571428571429)","(4.6, 5.7, 5.628888888888889)","(2.4, 2.62, 2.61304347826087)","(20.0, 27.0, 26.23076923076923)","(21.0, 28.0, 27.91111111111111)"
07-01-2023 15:04:05.271579,"(3.1, 3.95, 3.9070552147239264)","(31.0, 38.0, 37.06086956521739)","(10.0, 13.5, 13.178571428571429)","(4.6, 5.7, 5.583754512635379)","(2.4, 2.62, 2.607142857142857)","(20.0, 27.0, 26.23076923076923)","(21.0, 28.0, 28.4)"
07-01-2023 15:04:06.211949,"(3.1, 3.95, 3.9070552147239264)","(31.0, 38.0, 37.06086956521739)","(10.0, 13.5, 13.3)","(4.6, 5.7, 5.595114006514658)","(2.4, 2.62, 2.601714285714286)","(20.0, 27.0, 26.23076923076923)","(21.0, 29.0, 27.375)"
07-01-2023 15:04:07.199400,"(3.1, 3.95, 3.896511627906977)","(31.0, 38.0, 37.06086956521739)","(10.0, 14.0, 13.442857142857143)","(4.6, 5.7, 5.602857142857143)","(2.4, 2.6, 2.597557251908397)","(20.0, 27.0, 25.76086956521739)","(21.0, 29.0, 27.655172413793103)"
07-01-2023 15:04:08.178322,"(3.1, 3.9, 3.8732558139534885)","(31.0, 36.0, 35.70873786407767)","(10.0, 14.0, 13.404761904761905)","(4.6, 5.7, 5.615652173913044)","(2.4, 2.6, 2.586666666666667)","(20.0, 26.0, 25.76086956521739)","(21.0, 29.0, 27.655172413793103)"
07-01-2023 15:04:09.136337,"(3.1, 3.9, 3.8732558139534885)","(31.0, 36.0, 35.70873786407767)","(10.0, 14.0, 13.404761904761905)","(4.6, 5.7, 5.616738197424893)","(2.4, 2.6, 2.586666666666667)","(20.0, 26.0, 25.76086956521739)","(21.0, 29.0, 27.655172413793103)"
07-01-2023 15:04:10.121320,"(3.1, 3.9, 3.8634920634920635)","(31.0, 36.0, 35.70873786407767)","(10.0, 14.0, 13.404761904761905)","(4.6, 5.7, 5.616738197424893)","(2.4, 2.6, 2.566470588235294)","(20.0, 26.0, 25.76086956521739)","(21.0, 29.0, 27.44)"
07-01-2023 15:04:11.071110,"(3.1, 3.9, 3.8634920634920635)","(31.0, 36.0, 35.714285714285715)","(10.0, 14.0, 13.404761904761905)","(4.6, 5.7, 5.547244094488189)","(2.4, 2.6, 2.5670588235294116)","(20.0, 26.0, 25.76086956521739)","(21.0, 29.0, 25.232558139534884)"
07-01-2023 15:04:12.011438,"(3.1, 3.9, 3.86734693877551)","(31.0, 36.0, 35.73076923076923)","(10.0, 14.0, 13.404761904761905)","(4.6, 5.7, 5.623622047244094)","(2.4, 2.6, 2.5768750000000002)","(20.0, 26.0, 25.79245283018868)","(21.0, 26.0, 25.115384615384617)"
07-01-2023 15:04:12.972270,"(3.1, 3.9, 3.882608695652174)","(31.0, 36.0, 35.74311926605505)","(10.0, 14.0, 13.484536082474227)","(4.6, 5.7, 5.642657342657342)","(2.4, 2.62, 2.6017073170731706)","(20.0, 26.0, 25.71186440677966)","(21.0, 26.0, 25.016806722689076)"
07-01-2023 15:04:13.917464,"(3.1, 3.9, 3.880952380952381)","(31.0, 36.0, 35.73831775700935)","(10.0, 14.0, 13.484536082474227)","(4.6, 5.7, 5.668702290076336)","(2.4, 2.62, 2.6017073170731706)","(20.0, 26.0, 25.666666666666668)","(21.0, 26.0, 25.037037037037038)"
07-01-2023 15:04:14.824053,"(3.1, 3.9, 3.880952380952381)","(31.0, 36.0, 35.73831775700935)","(10.0, 14.0, 13.484536082474227)","(4.6, 5.7, 5.668702290076336)","(2.4, 2.62, 2.587111111111111)","(20.0, 26.0, 25.666666666666668)","(21.0, 26.0, 25.037037037037038)"
07-01-2023 15:04:15.761887,"(3.1, 3.9, 3.880952380952381)","(31.0, 36.0, 35.73831775700935)","(10.0, 14.0, 13.484536082474227)","(4.6, 5.9, 5.882530120481928)","(2.4, 2.62, 2.58)","(20.0, 26.0, 25.64406779661017)","(21.0, 26.0, 25.0126582278481)"
07-01-2023 15:04:16.728868,"(3.1, 3.9, 3.8659574468085105)","(31.0, 36.0, 35.67567567567568)","(10.0, 14.0, 13.484536082474227)","(4.6, 6.0, 5.961016949152542)","(2.4, 2.58, 2.5797732426303854)","(20.0, 26.0, 25.64406779661017)","(21.0, 26.0, 25.0126582278481)"
07-01-2023 15:04:17.629557,"(3.1, 3.85, 3.8458823529411768)","(31.0, 36.0, 35.67567567567568)","(10.0, 14.0, 13.484536082474227)","(4.6, 6.0, 5.961016949152542)","(2.4, 2.58, 2.5797732426303854)","(20.0, 26.0, 25.666666666666668)","(21.0, 26.0, 25.0126582278481)"
07-01-2023 15:04:18.548422,"(3.1, 3.85, 3.843006993006993)","(31.0, 36.0, 35.68421052631579)","(10.0, 14.0, 13.540229885057471)","(4.6, 6.0, 5.972)","(2.4, 2.58, 2.5799314285714288)","(20.0, 26.0, 25.666666666666668)","(21.0, 26.0, 25.0126582278481)"
07-01-2023 15:04:19.522640,"(3.1, 3.85, 3.840909090909091)","(31.0, 36.0, 35.68421052631579)","(10.0, 14.0, 13.540229885057471)","(4.6, 6.0, 5.924657534246576)","(2.4, 2.58, 2.5799313501144168)","(20.0, 26.0, 25.666666666666668)","(21.0, 26.0, 25.0126582278481)"
07-01-2023 15:04:20.439551,"(3.1, 3.85, 3.840909090909091)","(31.0, 36.0, 35.68421052631579)","(10.0, 14.0, 13.540229885057471)","(4.6, 6.0, 5.924657534246576)","(2.4, 2.58, 2.5799313501144168)","(20.0, 26.0, 25.666666666666668)","(21.0, 26.0, 25.0126582278481)"
07-01-2023 15:04:21.341760,"(3.1, 3.95, 3.8754545454545455)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.5)","(4.6, 6.0, 5.915384615384616)","(2.4, 2.58, 2.579976076555024)","(20.0, 26.0, 25.64406779661017)","(21.0, 26.0, 24.17898832684825)"
07-01-2023 15:04:22.263725,"(3.1, 3.95, 3.8693037974683544)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.298245614035087)","(4.6, 6.0, 5.913953488372093)","(2.4, 2.58, 2.579976076555024)","(20.0, 26.0, 25.64406779661017)","(21.0, 26.0, 24.176923076923078)"
07-01-2023 15:04:23.202107,"(3.1, 3.95, 3.8693037974683544)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.298245614035087)","(4.6, 6.0, 5.913953488372093)","(2.4, 2.58, 2.579976076555024)","(20.0, 26.0, 25.703703703703702)","(21.0, 26.0, 24.08097165991903)"
07-01-2023 15:04:24.166823,"(3.1, 3.95, 3.879166666666667)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.298245614035087)","(4.6, 6.0, 5.964423076923077)","(2.4, 2.58, 2.579976076555024)","(20.0, 26.0, 25.775510204081634)","(21.0, 26.0, 24.08097165991903)"
07-01-2023 15:04:25.119352,"(3.1, 3.95, 3.879166666666667)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.298245614035087)","(4.6, 6.0, 5.969791666666667)","(2.4, 2.58, 2.579976076555024)","(20.0, 26.0, 25.775510204081634)","(21.0, 26.0, 24.08097165991903)"
07-01-2023 15:04:26.077895,"(3.1, 3.95, 3.879166666666667)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.298245614035087)","(4.6, 6.0, 5.976136363636364)","(2.4, 2.58, 2.579976076555024)","(20.0, 26.0, 25.775510204081634)","(21.0, 26.0, 24.033195020746888)"
07-01-2023 15:04:27.013471,"(3.1, 3.9, 3.8979166666666667)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.261538461538462)","(4.6, 6.0, 5.976136363636364)","(2.4, 2.6, 2.5797320341047505)","(20.0, 26.0, 25.633333333333333)","(21.0, 26.0, 24.363636363636363)"
07-01-2023 15:04:28.023448,"(3.1, 3.9, 3.8866666666666667)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.261538461538462)","(4.6, 6.2, 6.033125)","(2.4, 2.58, 2.5773262032085564)","(20.0, 26.0, 25.633333333333333)","(21.0, 25.0, 24.363636363636363)"
07-01-2023 15:04:29.001636,"(3.1, 3.9, 3.8866666666666667)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.261538461538462)","(4.6, 6.2, 6.033125)","(2.4, 2.58, 2.577880794701987)","(20.0, 26.0, 25.64516129032258)","(21.0, 25.0, 24.363636363636363)"
07-01-2023 15:04:29.978616,"(3.1, 3.85, 3.825)","(31.0, 36.0, 35.67857142857143)","(10.0, 14.0, 13.261538461538462)","(4.6, 6.2, 6.005)","(2.4, 2.58, 2.577708830548926)","(20.0, 26.0, 25.64516129032258)","(21.0, 25.0, 24.363636363636363)"
07-01-2023 15:04:30.929360,"(3.1, 3.85, 3.822093023255814)","(31.0, 36.0, 35.74074074074074)","(10.0, 14.0, 13.333333333333334)","(4.6, 6.2, 6.020224719101123)","(2.4, 2.58, 2.577708830548926)","(20.0, 26.0, 25.64516129032258)","(21.0, 25.0, 24.363636363636363)"
07-01-2023 15:04:31.955597,"(3.1, 3.85, 3.818085106382979)","(31.0, 36.0, 35.74074074074074)","(10.0, 14.0, 13.319444444444445)","(4.6, 6.2, 6.020224719101123)","(2.4, 2.58, 2.577708830548926)","(20.0, 26.0, 25.64516129032258)","(21.0, 25.0, 24.363636363636363)"
07-01-2023 15:04:32.946918,"(3.1, 3.8, 3.799107142857143)","(31.0, 36.0, 35.74074074074074)","(10.0, 14.0, 13.319444444444445)","(4.6, 6.2, 6.020224719101123)","(2.4, 2.58, 2.577520661157025)","(20.0, 26.0, 25.64516129032258)","(21.0, 25.0, 24.363636363636363)"
07-01-2023 15:04:33.914942,"(3.1, 3.85, 3.829874213836478)","(31.0, 36.0, 35.74074074074074)","(10.0, 14.0, 13.319444444444445)","(4.6, 6.2, 6.0181818181818185)","(2.4, 2.58, 2.577858002406739)","(20.0, 26.0, 25.64516129032258)","(21.0, 25.0, 24.363636363636363)"
07-01-2023 15:04:34.875782,"(3.1, 3.85, 3.829874213836478)","(31.0, 36.0, 35.74074074074074)","(10.0, 14.0, 13.36986301369863)","(4.6, 6.2, 6.0181818181818185)","(2.4, 2.58, 2.577858002406739)","(20.0, 26.0, 25.64516129032258)","(21.0, 25.0, 24.363636363636363)"
07-01-2023 15:04:35.830805,"(3.1, 3.85, 3.827914110429448)","(31.0, 36.0, 35.74074074074074)","(10.0, 14.0, 13.36986301369863)","(4.6, 6.2, 6.088888888888889)","(2.4, 2.58, 3.4974193548387094)","(20.0, 26.0, 33.125)","(21.0, 25.0, 33.25)"
07-01-2023 15:04:36.783164,"(3.1, 5.9, 5.303896103896104)","(31.0, 55.0, 40.0)","(10.0, 18.0, 17.322916666666664)","(4.6, 9.0, 6.956521739130435)","(2.4, 4.5, 3.4974193548387094)","(20.0, 38.0, 33.125)","(21.0, 38.0, 33.25)"
07-01-2023 15:04:37.768897,"(3.1, 5.9, 5.303896103896104)","(31.0, 55.0, 40.0)","(10.0, 18.0, 17.322916666666664)","(4.6, 9.0, 6.956521739130435)","(2.4, 4.5, 3.4974193548387094)","(20.0, 38.0, 30.2)","(21.0, 38.0, 30.4)"
07-01-2023 15:04:38.731186,"(3.1, 5.9, 5.303896103896104)","(31.0, 44.0, 34.5)","(10.0, 18.0, 17.322916666666664)","(4.6, 9.0, 7.333333333333333)","(2.4, 2.56, 3.5203125)","(20.0, 38.0, 30.2)","(21.0, 38.0, 31.75)"
07-01-2023 15:04:39.654057,"(3.1, 5.1, 5.0095238095238095)","(31.0, 44.0, 34.5)","(10.0, 18.0, 17.322916666666664)","(4.6, 9.0, 7.333333333333333)","(2.4, 3.95, 3.5203125)","(20.0, 38.0, 30.2)","(21.0, 36.0, 31.75)"
07-01-2023 15:04:40.570884,"(3.1, 5.1, 5.0095238095238095)","(31.0, 44.0, 31.333333333333332)","(10.0, 18.0, 17.322916666666664)","(4.6, 9.0, 7.333333333333333)","(2.4, 3.95, 3.4916666666666667)","(20.0, 38.0, 30.2)","(21.0, 36.0, 31.75)"
