,Spaltet,By Nine,Smooth Flight,Isolyfe,Midori Burly,Wild Irish Rover,Watch The Clock,Cushy,Mancconi
07-01-2023 14:35:49.677293,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.114285714285714)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(10.0, 14.0, 12.3125)","(7.0, 7.6, 7.487323943661972)","(7.0, 9.8, 8.96)","(6.5, 9.0, 8.733333333333333)","(12.0, 17.5, 16.75)"
07-01-2023 14:35:50.845513,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.114285714285714)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(10.0, 14.0, 12.3125)","(7.0, 7.6, 7.487323943661972)","(7.0, 9.8, 8.96)","(6.5, 9.0, 8.733333333333333)","(12.0, 17.5, 16.75)"
07-01-2023 14:35:52.053626,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.114285714285714)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(10.0, 14.0, 12.3125)","(7.0, 7.6, 7.487323943661972)","(7.0, 9.8, 8.96)","(6.5, 9.0, 8.733333333333333)","(12.0, 17.5, 16.75)"
07-01-2023 14:35:53.219003,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.114285714285714)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(10.0, 14.0, 12.3125)","(7.0, 7.6, 7.487323943661972)","(7.0, 9.8, 8.96)","(6.5, 9.0, 8.733333333333333)","(12.0, 17.5, 16.75)"
07-01-2023 14:35:54.491458,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.114285714285714)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 14.0, 12.3125)","(7.0, 7.6, 7.487323943661972)","(7.0, 9.8, 8.96)","(6.5, 9.0, 8.733333333333333)","(12.0, 17.5, 16.75)"
07-01-2023 14:35:55.753282,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.114285714285714)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 14.0, 12.3125)","(7.0, 7.6, 7.487323943661972)","(7.0, 9.8, 8.96)","(6.5, 9.0, 8.733333333333333)","(12.0, 17.5, 16.75)"
07-01-2023 14:35:56.962394,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.114285714285714)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 14.0, 12.3125)","(7.0, 7.6, 7.487323943661972)","(7.0, 9.8, 8.96)","(6.5, 9.0, 8.733333333333333)","(12.0, 17.5, 16.75)"
07-01-2023 14:35:58.140743,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.0)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 14.0, 11.75)","(7.0, 7.6, 7.485714285714286)","(7.0, 9.8, 9.476923076923077)","(6.5, 9.0, 8.6)","(12.0, 17.5, 16.75)"
07-01-2023 14:35:59.292993,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.142857142857142)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 14.0, 11.75)","(7.0, 7.6, 7.485714285714286)","(7.0, 9.8, 9.476923076923077)","(6.5, 9.0, 8.36)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:00.550981,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.142857142857142)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 12.25)","(7.0, 7.6, 7.4490566037735855)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.36)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:01.651187,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.25)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 13.083333333333334)","(7.0, 7.6, 7.4490566037735855)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.36)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:02.804359,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.25)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 14.0, 12.041666666666666)","(7.0, 7.6, 7.4490566037735855)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.225)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:04.030407,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.25)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 12.041666666666666)","(7.0, 7.6, 7.4490566037735855)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.225)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:05.134816,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.25)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 11.75)","(7.0, 7.6, 7.4490566037735855)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.225)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:06.347716,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 12.25)","(7.0, 7.6, 7.4490566037735855)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.225)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:07.523457,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 12.25)","(7.0, 7.6, 7.4490566037735855)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:08.772653,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 12.25)","(7.0, 7.6, 8.078260869565216)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:09.930622,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 11.75)","(7.0, 8.6, 8.186206896551724)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:11.163484,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 11.75)","(7.0, 8.6, 8.186206896551724)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:12.296300,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 11.75)","(7.0, 8.6, 7.964705882352941)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:13.495523,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.5, 12.0)","(7.0, 8.6, 7.964705882352941)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:14.664147,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.0, 12.0)","(7.0, 8.6, 7.964705882352941)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:15.820367,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.0, 12.0)","(7.0, 8.6, 7.964705882352941)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:16.992485,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.0, 12.0)","(7.0, 8.6, 7.964705882352941)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:18.125676,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.0, 12.0)","(7.0, 8.6, 7.964705882352941)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:19.193090,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.5, 12.205882352941178)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.0, 12.0)","(7.0, 8.6, 7.964705882352941)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:20.312530,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 11.5)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.0, 12.0)","(7.0, 8.6, 7.964705882352941)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:21.419519,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 11.5)","(3.7, 4.5, 4.3)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.0, 12.0)","(7.0, 8.6, 7.964705882352941)","(7.0, 9.8, 9.66451612903226)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:22.589389,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 11.5)","(3.7, 4.5, 4.490322580645161)","(14.0, 27.0, 24.666666666666668)","(9.0, 13.0, 11.5)","(7.0, 8.6, 8.304761904761905)","(7.0, 9.8, 9.655172413793103)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 16.75)"
07-01-2023 14:36:23.809279,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.7, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 12.071428571428571)","(7.0, 8.2, 8.060869565217391)","(7.0, 9.8, 9.08)","(6.5, 9.0, 8.228571428571428)","(12.0, 17.5, 17.25)"
07-01-2023 14:36:24.924130,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.7, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.060869565217391)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.228571428571428)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:26.026431,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.7, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.060869565217391)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.228571428571428)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:27.120874,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.7, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.060869565217391)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.228571428571428)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:28.168739,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.04)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.228571428571428)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:29.254088,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 7.742857142857143)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.228571428571428)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:30.399325,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 7.514285714285714)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:31.515636,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 7.763636363636364)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:32.629218,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 7.763636363636364)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:33.649472,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.082926829268292)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:34.669380,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.082926829268292)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:35.763797,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.082926829268292)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:36.838706,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.082926829268292)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.75)"
07-01-2023 14:36:37.955444,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.082926829268292)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.75)"
07-01-2023 14:36:39.030223,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.2, 8.082926829268292)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.75)"
07-01-2023 14:36:40.167415,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 12.071428571428571)","(7.0, 8.2, 8.082926829268292)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.75)"
07-01-2023 14:36:41.375812,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 12.071428571428571)","(7.0, 8.2, 7.888888888888889)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.75)"
07-01-2023 14:36:42.549265,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 12.166666666666666)","(7.0, 8.0, 7.888888888888889)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.75)"
07-01-2023 14:36:43.658207,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 12.166666666666666)","(7.0, 8.0, 7.888888888888889)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.75)"
07-01-2023 14:36:44.792631,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 12.166666666666666)","(7.0, 8.0, 7.636363636363637)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.75)"
07-01-2023 14:36:45.838004,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 12.166666666666666)","(7.0, 8.0, 7.714285714285714)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:46.890655,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.807692307692308)","(7.0, 8.0, 7.714285714285714)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:48.018996,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.0, 7.714285714285714)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:49.169740,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.0, 7.714285714285714)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:50.335214,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.5)","(7.0, 8.0, 7.714285714285714)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:51.471159,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.214285714285714)","(7.0, 8.0, 7.714285714285714)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:52.600068,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.214285714285714)","(7.0, 8.0, 7.714285714285714)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:53.701667,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.214285714285714)","(7.0, 8.0, 7.714285714285714)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 17.25)"
07-01-2023 14:36:54.855550,"(7.0, 10.0, 9.929411764705883)","(8.0, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(15.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.214285714285714)","(7.0, 8.0, 7.6909090909090905)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.5, 16.666666666666668)"
07-01-2023 14:36:55.942922,"(7.0, 10.0, 9.929411764705883)","(8.5, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.833333333333334)","(7.0, 7.8, 7.56)","(7.0, 9.8, 9.2)","(6.5, 9.0, 8.225)","(12.0, 18.0, 16.666666666666668)"
07-01-2023 14:36:57.112394,"(7.0, 10.0, 9.929411764705883)","(8.5, 12.0, 10.928571428571429)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.833333333333334)","(7.0, 7.8, 7.56)","(7.0, 9.8, 9.700000000000001)","(6.5, 9.0, 8.261904761904763)","(12.0, 18.0, 16.5)"
07-01-2023 14:36:58.277717,"(7.0, 10.0, 9.929411764705883)","(8.5, 12.0, 11.5)","(3.8, 4.4, 4.391452991452992)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.833333333333334)","(7.0, 7.8, 7.56)","(7.0, 9.8, 9.700000000000001)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.5)"
07-01-2023 14:36:59.424576,"(7.0, 10.0, 9.929411764705883)","(8.5, 12.0, 11.5)","(3.8, 4.4, 4.391452991452992)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.833333333333334)","(7.0, 7.8, 7.56)","(7.0, 9.8, 9.700000000000001)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.5)"
07-01-2023 14:37:00.536874,"(7.0, 10.0, 9.929411764705883)","(8.5, 12.0, 11.5)","(3.8, 4.4, 4.391452991452992)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.642857142857142)","(7.0, 7.8, 7.758974358974359)","(7.0, 9.8, 9.700000000000001)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.7)"
07-01-2023 14:37:01.598126,"(7.0, 10.0, 9.929411764705883)","(8.5, 12.0, 10.928571428571429)","(3.8, 4.4, 4.379166666666667)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.642857142857142)","(7.0, 7.8, 7.758974358974359)","(7.0, 9.8, 9.715151515151515)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.7)"
07-01-2023 14:37:02.709603,"(7.0, 10.0, 9.929411764705883)","(8.5, 12.0, 10.928571428571429)","(3.8, 4.4, 4.380314960629922)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.642857142857142)","(7.0, 7.8, 7.758974358974359)","(7.0, 9.8, 9.715151515151515)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.7)"
07-01-2023 14:37:03.886544,"(7.0, 10.0, 9.929411764705883)","(8.5, 12.0, 10.928571428571429)","(3.8, 4.4, 4.380314960629922)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.642857142857142)","(7.0, 7.8, 7.758974358974359)","(7.0, 9.8, 9.715151515151515)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.7)"
07-01-2023 14:37:05.053422,"(7.0, 10.0, 9.11111111111111)","(8.5, 12.0, 10.928571428571429)","(3.8, 4.4, 4.11875)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.642857142857142)","(7.0, 7.8, 7.758974358974359)","(7.0, 9.8, 9.715151515151515)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.7)"
07-01-2023 14:37:06.257183,"(7.0, 10.0, 9.466666666666667)","(8.5, 12.0, 10.928571428571429)","(3.8, 4.4, 4.220000000000001)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.3)","(7.0, 7.8, 7.758974358974359)","(7.0, 9.8, 9.715151515151515)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.7)"
07-01-2023 14:37:07.407386,"(7.0, 10.0, 9.466666666666667)","(8.5, 12.0, 10.928571428571429)","(3.8, 4.4, 4.220000000000001)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.3)","(7.0, 7.8, 7.758974358974359)","(7.0, 9.8, 9.333333333333334)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.7)"
07-01-2023 14:37:08.497676,"(7.0, 10.0, 9.047619047619047)","(8.5, 12.0, 10.928571428571429)","(3.8, 4.4, 4.330769230769231)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.3)","(7.0, 7.8, 7.758974358974359)","(7.0, 9.8, 9.4)","(6.5, 9.0, 8.261904761904763)","(12.0, 17.5, 16.7)"
07-01-2023 14:37:09.753483,"(7.0, 10.0, 9.047619047619047)","(8.5, 12.0, 11.8)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.3)","(7.0, 7.8, 7.569230769230769)","(7.0, 9.8, 9.3)","(6.5, 9.0, 8.4)","(12.0, 17.5, 16.4)"
07-01-2023 14:37:10.844093,"(7.0, 10.0, 9.047619047619047)","(8.5, 12.0, 11.8)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.3)","(7.0, 7.6, 7.569230769230769)","(7.0, 9.8, 9.3)","(6.5, 8.8, 8.4)","(12.0, 17.0, 16.4)"
07-01-2023 14:37:11.971966,"(7.0, 10.0, 9.047619047619047)","(8.5, 12.0, 11.8)","(3.8, 4.4, 4.2)","(14.0, 27.0, 24.666666666666668)","(9.0, 12.5, 11.3)","(7.0, 7.6, 7.569230769230769)","(7.0, 9.8, 8.76)","(6.5, 8.8, 8.4)","(12.0, 17.0, 16.80952380952381)"
07-01-2023 14:37:13.145997,"(7.0, 10.0, 9.047619047619047)","(8.5, 12.0, 11.8)","(3.8, 4.4, 4.2)","(14.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.3)","(7.0, 7.6, 7.569230769230769)","(7.0, 9.0, 8.64)","(6.5, 8.8, 8.4)","(12.0, 17.0, 16.80952380952381)"
07-01-2023 14:37:14.362647,"(7.0, 10.0, 9.047619047619047)","(8.5, 12.0, 11.8)","(3.8, 4.4, 4.2)","(14.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.3)","(7.0, 7.6, 7.569230769230769)","(7.0, 9.0, 8.85)","(6.5, 8.8, 8.4)","(12.0, 17.0, 16.80952380952381)"
07-01-2023 14:37:15.562723,"(7.0, 10.0, 9.047619047619047)","(8.5, 12.0, 11.8)","(3.8, 4.4, 4.2)","(14.0, 27.0, 26.333333333333332)","(9.0, 12.5, 11.3)","(7.0, 7.6, 7.569230769230769)","(7.0, 9.0, 8.85)","(6.5, 8.8, 8.4)","(12.0, 17.0, 16.80952380952381)"
