,Tiger One,Homebush Solo,Rowdy Shadow,Going Gorillas,Homebush Bingo,Goldstar Odette,Amuri Patti,Goldstar Wade
09-01-2023 09:47:08.082953,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.433333333333334)","(15.0, 110.0, 85.875)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.868421052631579)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:09.050154,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.433333333333334)","(15.0, 110.0, 85.875)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.868421052631579)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:10.200672,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.433333333333334)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:11.295111,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:12.420614,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:13.430707,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:14.408321,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:15.411593,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:16.543471,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:17.654455,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:18.663801,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:19.686025,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:20.639971,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.85)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:21.709833,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 85.875)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 5.824999999999999)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:22.835033,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:23.874823,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:24.876936,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.976190476190476)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:25.899915,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.976190476190476)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:26.951774,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.976190476190476)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:27.984628,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.976190476190476)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:29.035471,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.976190476190476)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:30.011043,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.976190476190476)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:31.066743,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 28.2)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.976190476190476)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:32.168294,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:33.271418,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:34.337449,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:35.455455,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:36.469560,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:37.463419,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:38.521564,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:39.569244,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:40.613383,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:41.618186,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:42.647024,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.346153846153847)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:43.652789,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:44.643697,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:45.587618,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:46.671223,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:47.669493,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:48.695383,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:49.733761,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:50.702707,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:51.840544,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:52.796181,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:53.849630,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:54.872907,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:55.902630,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:56.965094,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:58.021423,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:47:59.077960,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:00.125679,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:01.140506,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:02.153560,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:03.186305,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:04.209017,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:05.480385,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:06.457682,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:07.570507,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:08.669669,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:09.678718,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:10.897536,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:11.940025,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:12.961426,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:13.946250,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:14.951775,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:15.914027,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:16.857088,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:17.864052,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:18.884211,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:19.945127,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:20.927934,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:21.920055,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:22.936944,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:23.871933,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:25.082361,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:26.024390,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:27.006213,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:28.042870,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:29.250222,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:30.253894,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
09-01-2023 09:48:31.276323,"(3.7, 5.6, 4.433333333333334)","(9.0, 20.0, 18.945454545454545)","(10.0, 18.5, 16.772727272727273)","(15.0, 110.0, 78.0)","(14.0, 32.0, 29.214285714285715)","(11.0, 36.0, 33.08888888888889)","(3.8, 8.0, 6.9523809523809526)","(2.9, 4.6, 3.62125)"
