,Im The Bounty Hunter Nz,Colerne,Orama,Gracie Cullen,Treacherous Saint,Bettor Star
10-01-2023 18:20:45.179674,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:46.282987,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:47.465602,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:48.408136,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:49.379333,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:50.301364,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:51.303230,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:52.321572,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:53.354530,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:54.363917,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:55.405807,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:56.430435,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 8.600000000000001)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:57.388052,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.266666666666667)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:58.329430,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.266666666666667)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:20:59.295225,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.171428571428573)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:00.402109,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.171428571428573)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:01.392110,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.171428571428573)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:02.389153,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.171428571428573)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:03.341625,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.171428571428573)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:04.258771,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.171428571428573)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:05.189548,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.171428571428573)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:06.097521,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.171428571428573)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 5.0125)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:07.064044,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.171428571428573)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:08.052831,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:08.965894,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:09.960993,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:11.039833,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:12.018081,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:12.951443,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:13.929510,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:14.888517,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:16.103155,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:17.107438,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:18.128243,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:19.120408,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:20.122173,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:21.115129,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:22.156905,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:23.166126,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:24.199124,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:25.188597,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:26.142717,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:27.097289,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:28.048872,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:28.998676,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:29.977851,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:30.915558,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:31.818266,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:32.798897,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:33.732358,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:34.694010,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:35.669548,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:36.614231,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:37.540246,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:38.416993,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:39.337028,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:40.263752,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:41.162186,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:42.096542,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:42.969153,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:43.894263,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:44.752791,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:45.629558,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:46.550528,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:47.518600,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:48.441284,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:49.420811,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:50.345471,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:51.241877,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:52.162031,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:53.045414,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:53.959323,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:54.863053,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:55.727535,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:56.619999,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:57.544733,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:58.497719,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:21:59.438782,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:00.387826,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:01.345717,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:02.275679,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:03.230981,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:04.136370,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:05.072991,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:06.044243,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:06.952552,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:07.911104,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:08.878115,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:09.836881,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:10.757356,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:11.657483,"(4.0, 99999, 99990)","(7.5, 10.5, 9.14)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:12.568812,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:13.636438,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:14.830783,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:15.838533,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:16.928903,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:18.056354,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:19.105325,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:20.053191,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:21.040717,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:21.953647,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:22.833777,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:23.803976,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:24.786209,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:25.777478,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:26.808545,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:27.793830,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:28.738050,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:29.657649,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
10-01-2023 18:22:30.607181,"(4.0, 99999, 99990)","(7.5, 10.0, 9.200000000000001)","(6.5, 9.8, 9.133333333333333)","(4.8, 6.4, 6.1000000000000005)","(3.3, 5.4, 4.9)","(4.0, 6.0, 5.566666666666666)"
