,Chief Artie,Fitzroy Boy,By By Music,Primed For Victory,Kwinern,Spill The Tears,Casrock,Sertin,Naytellrhi Bird
05-01-2023 17:28:16.617387,"(3.2, 3.65, 3.6214285714285714)","(21.0, 34.0, 33.2)","(10.0, 14.5, 13.789473684210526)","(2.7, 3.25, 3.2296178343949045)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 32.57142857142857)","(5.0, 6.6, 6.55)","(71.0, 95.0, 90.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:17.810157,"(3.2, 3.65, 3.6214285714285714)","(21.0, 34.0, 33.2)","(10.0, 14.5, 13.789473684210526)","(2.7, 3.25, 3.2268786127167632)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 32.57142857142857)","(5.0, 6.6, 6.55)","(71.0, 95.0, 90.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:19.148388,"(3.2, 3.65, 3.6069767441860465)","(21.0, 34.0, 33.2)","(10.0, 14.5, 13.789473684210526)","(2.7, 3.25, 3.1585714285714284)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 32.57142857142857)","(5.0, 6.6, 6.55)","(71.0, 95.0, 90.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:20.781937,"(3.2, 3.65, 3.61)","(21.0, 34.0, 33.2)","(10.0, 14.5, 13.789473684210526)","(2.7, 3.25, 3.1585714285714284)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 32.57142857142857)","(5.0, 6.6, 6.55)","(71.0, 95.0, 90.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:22.223655,"(3.2, 3.65, 3.61)","(21.0, 34.0, 33.2)","(10.0, 14.5, 13.789473684210526)","(2.7, 3.25, 3.1564516129032256)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 32.57142857142857)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 90.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:23.569691,"(3.2, 3.65, 3.61)","(21.0, 34.0, 33.2)","(10.0, 14.5, 13.789473684210526)","(2.7, 3.25, 3.175)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 32.57142857142857)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 90.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:24.926886,"(3.1, 3.65, 3.61)","(21.0, 34.0, 33.2)","(10.0, 14.5, 13.789473684210526)","(2.7, 3.2, 3.1585714285714284)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 31.272727272727273)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 90.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:26.120616,"(3.1, 3.65, 3.61)","(21.0, 34.0, 33.2)","(10.0, 14.5, 13.681818181818182)","(2.7, 3.25, 3.1563829787234043)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 31.272727272727273)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 90.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:27.398287,"(3.1, 3.65, 3.61)","(21.0, 34.0, 33.42857142857143)","(10.0, 14.5, 12.653846153846153)","(2.7, 3.25, 3.166190476190476)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 31.272727272727273)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 90.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:28.586323,"(3.1, 3.65, 3.61)","(21.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.772727272727273)","(2.7, 3.25, 3.1637096774193547)","(7.0, 9.6, 9.26153846153846)","(19.0, 34.0, 31.272727272727273)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:29.835820,"(3.1, 3.65, 3.61)","(21.0, 34.0, 33.42857142857143)","(10.0, 14.5, 12.653846153846153)","(2.7, 3.25, 3.154166666666667)","(7.0, 9.6, 9.36)","(19.0, 34.0, 30.444444444444443)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:31.190332,"(3.1, 3.65, 3.6375)","(21.0, 34.0, 33.666666666666664)","(10.0, 14.5, 13.115384615384615)","(2.7, 3.25, 3.155172413793103)","(7.0, 9.6, 9.36)","(19.0, 34.0, 30.444444444444443)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:32.358850,"(3.1, 3.65, 3.6375)","(21.0, 34.0, 33.666666666666664)","(10.0, 14.5, 13.115384615384615)","(2.7, 3.25, 3.155172413793103)","(7.0, 9.6, 9.36)","(19.0, 34.0, 30.444444444444443)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:33.547126,"(3.1, 3.65, 3.6375)","(21.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.115384615384615)","(2.7, 3.25, 3.155172413793103)","(7.0, 9.6, 9.428571428571429)","(19.0, 34.0, 31.333333333333332)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:34.687726,"(3.1, 3.65, 3.6375)","(21.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.85135135135135)","(2.7, 3.25, 3.155172413793103)","(7.0, 9.6, 9.428571428571429)","(19.0, 34.0, 31.333333333333332)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:35.861058,"(3.1, 3.65, 3.635)","(21.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.85135135135135)","(2.7, 3.25, 3.155172413793103)","(7.0, 9.6, 9.428571428571429)","(19.0, 34.0, 31.5609756097561)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:37.020253,"(3.1, 3.65, 3.6218749999999997)","(20.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.85135135135135)","(2.8, 3.25, 3.155172413793103)","(7.0, 9.6, 9.428571428571429)","(19.0, 34.0, 31.5609756097561)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:38.124022,"(3.1, 3.65, 3.5999999999999996)","(20.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.85135135135135)","(2.8, 3.25, 3.167)","(7.0, 9.6, 9.49090909090909)","(19.0, 32.0, 31.73913043478261)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:39.222827,"(3.1, 3.6, 3.563333333333333)","(20.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.85135135135135)","(2.8, 3.25, 3.155172413793103)","(7.0, 9.6, 9.49090909090909)","(19.0, 32.0, 31.625)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:40.406405,"(3.1, 3.6, 3.563333333333333)","(20.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.85135135135135)","(2.8, 3.25, 3.155172413793103)","(7.0, 9.6, 9.49090909090909)","(19.0, 32.0, 31.625)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:41.501178,"(3.1, 3.6, 3.563333333333333)","(20.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.85135135135135)","(2.8, 3.25, 3.156741573033708)","(7.0, 9.6, 9.49090909090909)","(19.0, 32.0, 31.625)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:42.786869,"(3.1, 3.6, 3.5676470588235296)","(20.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.5)","(2.8, 3.25, 3.156741573033708)","(7.0, 9.8, 9.628571428571428)","(19.0, 32.0, 31.625)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:44.083124,"(3.1, 3.6, 3.5676470588235296)","(20.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.5)","(2.8, 3.25, 3.156741573033708)","(7.0, 9.8, 9.7)","(19.0, 32.0, 31.625)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:45.221634,"(3.1, 3.6, 3.5676470588235296)","(20.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.5)","(2.8, 3.25, 3.156741573033708)","(7.0, 9.8, 9.7)","(19.0, 32.0, 31.625)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:46.474480,"(3.1, 3.6, 3.564516129032258)","(20.0, 34.0, 33.42857142857143)","(10.0, 14.5, 13.681818181818182)","(2.8, 3.25, 3.156741573033708)","(7.0, 9.8, 9.7)","(19.0, 32.0, 31.625)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:47.760194,"(3.1, 3.6, 3.564516129032258)","(20.0, 34.0, 33.2)","(10.0, 14.5, 13.681818181818182)","(2.8, 3.25, 3.156741573033708)","(7.0, 9.8, 9.7)","(19.0, 32.0, 31.625)","(5.0, 6.6, 6.5636363636363635)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:49.050313,"(3.1, 3.6, 3.5676470588235296)","(20.0, 34.0, 33.2)","(10.0, 14.5, 13.681818181818182)","(2.8, 3.25, 3.167)","(7.0, 9.8, 9.6)","(19.0, 32.0, 31.863636363636363)","(5.0, 6.6, 6.257142857142857)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:50.289018,"(3.1, 3.6, 3.5676470588235296)","(20.0, 34.0, 33.2)","(10.0, 14.5, 13.681818181818182)","(2.8, 3.25, 3.167)","(7.0, 10.0, 9.563636363636363)","(19.0, 32.0, 31.863636363636363)","(5.0, 6.6, 6.257142857142857)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:51.487202,"(3.1, 3.6, 3.577272727272727)","(20.0, 34.0, 33.2)","(10.0, 14.5, 13.681818181818182)","(2.8, 3.25, 3.167)","(7.0, 10.0, 9.563636363636363)","(19.0, 32.0, 31.863636363636363)","(5.0, 6.6, 6.257142857142857)","(71.0, 95.0, 91.25)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:52.666973,"(3.1, 3.6, 3.577272727272727)","(20.0, 34.0, 32.333333333333336)","(10.0, 14.5, 13.681818181818182)","(2.8, 3.25, 3.167)","(7.0, 10.0, 9.563636363636363)","(19.0, 32.0, 31.72222222222222)","(5.0, 6.6, 6.462857142857143)","(71.0, 95.0, 87.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:53.898471,"(3.1, 3.6, 3.577272727272727)","(20.0, 34.0, 32.333333333333336)","(10.0, 14.5, 13.681818181818182)","(2.8, 3.25, 3.167)","(7.0, 10.0, 9.563636363636363)","(19.0, 32.0, 31.428571428571427)","(5.0, 6.6, 6.105882352941177)","(71.0, 95.0, 87.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:55.064027,"(3.1, 3.6, 3.577272727272727)","(20.0, 34.0, 32.333333333333336)","(10.0, 14.5, 13.681818181818182)","(2.8, 3.25, 3.167)","(7.0, 10.0, 9.563636363636363)","(19.0, 32.0, 30.666666666666668)","(5.0, 6.6, 6.085714285714285)","(71.0, 95.0, 87.5)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:56.318762,"(3.1, 3.6, 3.577272727272727)","(20.0, 34.0, 32.333333333333336)","(10.0, 14.5, 13.75)","(2.8, 3.25, 3.182520325203252)","(7.0, 10.0, 9.431578947368422)","(19.0, 32.0, 31.642857142857142)","(5.0, 6.6, 6.085714285714285)","(71.0, 95.0, 86.0)","(101.0, 230.0, 210.0)"
05-01-2023 17:28:57.579793,"(3.1, 3.6, 3.5875)","(20.0, 34.0, 32.333333333333336)","(10.0, 14.5, 12.9)","(2.8, 3.25, 3.182520325203252)","(7.0, 10.0, 9.46)","(19.0, 32.0, 30.0)","(5.0, 6.6, 6.15)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:28:59.156796,"(3.1, 3.65, 3.6045454545454545)","(20.0, 34.0, 32.333333333333336)","(10.0, 14.5, 12.785714285714286)","(2.8, 3.25, 3.1101123595505618)","(7.0, 10.0, 9.46)","(19.0, 32.0, 30.0)","(5.0, 6.6, 6.085714285714285)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:00.600873,"(3.1, 3.65, 3.6045454545454545)","(20.0, 34.0, 32.333333333333336)","(10.0, 14.5, 13.214285714285714)","(2.8, 3.25, 3.1635416666666667)","(7.0, 10.0, 9.46)","(19.0, 32.0, 30.875)","(5.0, 6.6, 6.3)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:02.095030,"(3.1, 3.65, 3.6045454545454545)","(20.0, 34.0, 32.333333333333336)","(10.0, 14.5, 13.214285714285714)","(2.8, 3.25, 3.1635416666666667)","(7.0, 10.0, 9.46)","(19.0, 32.0, 31.5)","(5.0, 6.6, 6.3)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:03.365911,"(3.1, 3.65, 3.6205882352941177)","(20.0, 34.0, 32.333333333333336)","(10.0, 14.5, 13.214285714285714)","(2.8, 3.25, 3.162621359223301)","(7.0, 10.0, 9.414035087719299)","(19.0, 32.0, 31.5)","(5.0, 6.6, 6.3)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:04.710250,"(3.1, 3.7, 3.66)","(20.0, 36.0, 33.0)","(10.0, 14.0, 12.857142857142858)","(2.8, 3.25, 3.168867924528302)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 31.5)","(5.0, 6.6, 6.3)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:06.792678,"(3.1, 3.7, 3.666666666666667)","(20.0, 36.0, 33.0)","(10.0, 14.0, 12.8)","(2.8, 3.25, 3.168867924528302)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 31.5)","(5.0, 6.6, 6.3)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:08.604224,"(3.1, 3.7, 3.666666666666667)","(20.0, 36.0, 33.0)","(10.0, 14.0, 12.571428571428571)","(2.8, 3.25, 3.168867924528302)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 31.5)","(5.0, 6.6, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:10.362004,"(3.1, 3.7, 3.666666666666667)","(20.0, 36.0, 32.0)","(10.0, 14.0, 12.571428571428571)","(2.8, 3.25, 3.168867924528302)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 31.5)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:11.789253,"(3.1, 3.7, 3.666666666666667)","(20.0, 36.0, 33.333333333333336)","(10.0, 14.0, 12.571428571428571)","(2.8, 3.25, 3.168867924528302)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 31.5)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:13.081447,"(3.1, 3.7, 3.666666666666667)","(20.0, 36.0, 33.333333333333336)","(10.0, 14.0, 12.53191489361702)","(2.8, 3.25, 3.168867924528302)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 31.666666666666668)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:14.595397,"(3.1, 3.7, 3.666666666666667)","(20.0, 36.0, 33.333333333333336)","(10.0, 14.0, 12.53191489361702)","(2.9, 3.25, 3.1694174757281552)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.5)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:16.231042,"(3.1, 3.7, 3.6500000000000004)","(20.0, 36.0, 33.89473684210526)","(10.0, 14.0, 12.529411764705882)","(2.9, 3.25, 3.1694174757281552)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.5)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:17.994051,"(3.1, 3.7, 3.6500000000000004)","(20.0, 36.0, 33.89473684210526)","(10.0, 14.0, 12.529411764705882)","(2.9, 3.25, 3.1694174757281552)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.5)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:19.550844,"(3.1, 3.7, 3.6500000000000004)","(20.0, 36.0, 33.89473684210526)","(10.0, 14.0, 12.529411764705882)","(2.9, 3.25, 3.1694174757281552)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.666666666666668)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:21.001794,"(3.1, 3.7, 3.6500000000000004)","(20.0, 36.0, 33.89473684210526)","(10.0, 14.0, 12.529411764705882)","(2.9, 3.25, 3.16031746031746)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.666666666666668)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 190.0)"
05-01-2023 17:29:22.438346,"(3.1, 3.7, 3.6500000000000004)","(20.0, 36.0, 33.89473684210526)","(10.0, 14.0, 12.555555555555555)","(2.9, 3.2, 3.16031746031746)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.235294117647058)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 210.0)"
05-01-2023 17:29:23.923154,"(3.2, 3.7, 3.685714285714286)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.555555555555555)","(2.7, 3.2, 3.16031746031746)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 29.81818181818182)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 206.66666666666666)"
05-01-2023 17:29:25.211321,"(3.2, 3.7, 3.6904761904761907)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.555555555555555)","(2.7, 3.2, 3.1673333333333336)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.2)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:26.723315,"(3.2, 3.7, 3.6904761904761907)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.7, 3.2, 3.1673333333333336)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.2)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 206.66666666666666)"
05-01-2023 17:29:28.259695,"(3.2, 3.7, 3.6904761904761907)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.7, 3.2, 3.176)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.2)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 206.66666666666666)"
05-01-2023 17:29:29.661074,"(3.2, 3.7, 3.6904761904761907)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.7, 3.2, 3.165714285714286)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 29.857142857142858)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:31.342812,"(3.2, 3.7, 3.6904761904761907)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.7, 3.2, 3.176)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.235294117647058)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:32.734066,"(3.2, 3.7, 3.6904761904761907)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.7, 3.2, 3.176)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.2)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 83.75)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:34.159893,"(3.2, 3.7, 3.6904761904761907)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.6, 3.2, 3.176)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 30.285714285714285)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 90.0)","(101.0, 230.0, 206.66666666666666)"
05-01-2023 17:29:35.725084,"(3.2, 3.7, 3.6904761904761907)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.6, 3.2, 3.176)","(7.0, 9.8, 9.44516129032258)","(19.0, 32.0, 30.285714285714285)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 90.0)","(101.0, 230.0, 206.66666666666666)"
05-01-2023 17:29:37.242721,"(3.2, 3.7, 3.688888888888889)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.6, 3.2, 3.176)","(7.0, 9.8, 9.44516129032258)","(19.0, 32.0, 30.285714285714285)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 90.0)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:38.898288,"(3.2, 3.7, 3.688888888888889)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.6, 3.2, 3.176)","(7.0, 9.8, 9.44516129032258)","(19.0, 32.0, 30.285714285714285)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 90.0)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:40.353483,"(3.2, 3.7, 3.677777777777778)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.6, 3.2, 3.1842105263157894)","(7.0, 9.8, 9.44516129032258)","(19.0, 32.0, 30.285714285714285)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 90.0)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:41.966994,"(3.2, 3.7, 3.684615384615385)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.6, 3.2, 3.1842105263157894)","(7.0, 9.8, 9.44516129032258)","(19.0, 32.0, 30.285714285714285)","(5.0, 6.4, 6.2615384615384615)","(71.0, 95.0, 90.0)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:43.423779,"(3.2, 3.7, 3.684615384615385)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.6, 3.2, 3.1842105263157894)","(7.0, 9.8, 9.44516129032258)","(19.0, 32.0, 30.285714285714285)","(5.0, 6.4, 6.28)","(71.0, 95.0, 90.0)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:44.791079,"(3.2, 3.7, 3.684615384615385)","(21.0, 36.0, 33.89473684210526)","(10.0, 13.0, 12.625)","(2.6, 3.2, 3.1906250000000003)","(7.0, 9.8, 9.44516129032258)","(19.0, 32.0, 30.285714285714285)","(5.0, 6.4, 6.28)","(71.0, 95.0, 90.0)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:46.154636,"(3.2, 3.7, 3.726923076923077)","(21.0, 36.0, 34.0)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.2, 3.1965753424657533)","(7.0, 9.8, 9.414035087719299)","(19.0, 32.0, 29.428571428571427)","(5.0, 6.4, 6.25)","(71.0, 95.0, 90.5)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:47.624012,"(3.2, 3.75, 3.7375)","(21.0, 36.0, 34.0)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.25, 3.1965753424657533)","(7.0, 9.8, 9.6)","(19.0, 32.0, 29.428571428571427)","(5.0, 6.4, 6.25)","(71.0, 95.0, 90.5)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:48.984244,"(3.2, 3.75, 3.7282608695652173)","(21.0, 36.0, 34.666666666666664)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.25, 3.1965753424657533)","(7.0, 10.0, 9.568)","(19.0, 32.0, 29.428571428571427)","(5.0, 6.4, 6.28)","(71.0, 95.0, 90.5)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:50.265769,"(3.2, 3.75, 3.7282608695652173)","(21.0, 36.0, 34.666666666666664)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.25, 3.1965753424657533)","(7.0, 10.0, 9.568)","(19.0, 32.0, 30.125)","(5.0, 6.4, 6.28)","(71.0, 95.0, 89.375)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:51.594557,"(3.2, 3.75, 3.74)","(21.0, 36.0, 34.666666666666664)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.25, 3.1965753424657533)","(7.0, 10.0, 9.568)","(19.0, 32.0, 29.083333333333332)","(5.0, 6.4, 6.28)","(71.0, 95.0, 89.375)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:52.937125,"(3.2, 3.75, 3.7282608695652173)","(21.0, 36.0, 34.666666666666664)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.25, 3.1965753424657533)","(7.0, 10.0, 9.568)","(19.0, 32.0, 28.5)","(5.0, 6.4, 6.28)","(71.0, 95.0, 89.375)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:54.380187,"(3.2, 3.75, 3.7282608695652173)","(21.0, 36.0, 34.94736842105263)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.25, 3.1473684210526316)","(7.0, 10.0, 9.568)","(19.0, 32.0, 28.5)","(5.0, 6.4, 6.28)","(71.0, 95.0, 88.33333333333333)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:55.719606,"(3.2, 3.75, 3.7282608695652173)","(21.0, 36.0, 34.94736842105263)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.25, 3.1473684210526316)","(7.0, 10.0, 9.568)","(19.0, 32.0, 28.5)","(5.0, 6.4, 6.28)","(71.0, 95.0, 83.0)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:57.176030,"(3.2, 3.75, 3.7282608695652173)","(21.0, 36.0, 34.94736842105263)","(10.0, 13.0, 12.833333333333334)","(2.6, 3.25, 3.140909090909091)","(7.0, 10.0, 9.590909090909092)","(19.0, 32.0, 28.5)","(5.0, 6.4, 6.28)","(71.0, 95.0, 88.33333333333333)","(101.0, 230.0, 195.0)"
05-01-2023 17:29:58.553474,"(3.2, 3.75, 3.7282608695652173)","(21.0, 36.0, 34.94736842105263)","(10.0, 13.0, 12.875)","(2.6, 3.25, 3.140909090909091)","(7.0, 10.0, 9.590909090909092)","(19.0, 32.0, 28.5)","(5.0, 6.4, 6.300000000000001)","(71.0, 95.0, 88.33333333333333)","(101.0, 230.0, 195.0)"
