,No Personality,Tick And Flick,Vecna,Singing Gunn,Fingal Bay,Lifes A Vision,Always Broke,Rhino Buster
08-01-2023 18:11:30.508947,"(3.2, 3.95, 3.833333333333333)","(7.0, 8.8, 8.233333333333333)","(8.5, 15.5, 15.026315789473685)","(3.7, 4.8, 4.586842105263158)","(5.0, 6.4, 6.380952380952381)","(6.0, 7.2, 6.823529411764706)","(21.0, 42.0, 41.5)","(61.0, 130.0, 94.0)"
08-01-2023 18:11:32.026383,"(3.3, 3.95, 3.875)","(7.0, 8.8, 8.29)","(9.0, 15.5, 14.481481481481481)","(3.7, 4.8, 4.586842105263158)","(5.0, 6.4, 6.380952380952381)","(6.0, 7.2, 6.863157894736842)","(21.0, 42.0, 41.5)","(51.0, 130.0, 94.0)"
08-01-2023 18:11:33.290157,"(3.3, 3.95, 3.875)","(7.0, 8.8, 8.29)","(9.0, 14.5, 14.481481481481481)","(3.7, 4.8, 4.586842105263158)","(5.0, 6.4, 6.380952380952381)","(6.0, 7.2, 6.863157894736842)","(21.0, 42.0, 40.4)","(51.0, 130.0, 96.0)"
08-01-2023 18:11:34.558341,"(3.3, 3.95, 3.875)","(7.0, 8.8, 8.235294117647058)","(9.0, 14.5, 15.216216216216216)","(3.7, 4.8, 4.566)","(5.0, 6.4, 6.380952380952381)","(6.0, 7.2, 6.823529411764706)","(21.0, 42.0, 41.5)","(51.0, 120.0, 96.0)"
08-01-2023 18:11:35.842053,"(3.3, 3.95, 3.9)","(7.0, 8.8, 8.423529411764706)","(9.0, 15.5, 14.576923076923077)","(3.7, 4.8, 4.48)","(5.0, 6.4, 6.28)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 39.6)","(51.0, 120.0, 96.0)"
08-01-2023 18:11:37.125510,"(3.3, 3.95, 3.9000000000000004)","(7.0, 8.8, 8.423529411764706)","(9.0, 15.5, 14.576923076923077)","(3.7, 4.8, 4.52)","(5.0, 6.4, 6.36923076923077)","(6.0, 7.2, 6.825)","(21.0, 42.0, 40.857142857142854)","(51.0, 120.0, 96.0)"
08-01-2023 18:11:38.311924,"(3.3, 3.95, 3.9000000000000004)","(7.0, 8.8, 8.423529411764706)","(9.0, 15.5, 14.576923076923077)","(3.7, 4.6, 4.47457627118644)","(5.0, 6.4, 6.36923076923077)","(6.0, 7.2, 6.825)","(21.0, 42.0, 41.142857142857146)","(51.0, 120.0, 97.5)"
08-01-2023 18:11:39.573120,"(3.3, 4.0, 3.8578947368421055)","(7.0, 8.8, 8.423529411764706)","(9.0, 15.5, 14.576923076923077)","(3.7, 4.5, 4.428571428571429)","(5.0, 6.4, 6.36923076923077)","(6.0, 7.2, 6.88421052631579)","(21.0, 42.0, 41.142857142857146)","(51.0, 120.0, 97.5)"
08-01-2023 18:11:40.867417,"(3.3, 4.0, 3.892)","(7.0, 8.8, 8.423529411764706)","(9.0, 15.5, 14.991071428571429)","(3.7, 4.5, 4.458333333333334)","(5.0, 6.4, 6.381818181818182)","(6.0, 7.2, 6.869565217391305)","(21.0, 42.0, 41.142857142857146)","(51.0, 120.0, 102.0)"
08-01-2023 18:11:42.172456,"(3.3, 4.0, 3.902941176470588)","(7.0, 8.8, 8.423529411764706)","(9.0, 15.5, 14.991071428571429)","(3.7, 4.5, 4.458333333333334)","(5.0, 6.4, 6.381818181818182)","(6.0, 7.2, 6.869565217391305)","(21.0, 42.0, 41.142857142857146)","(51.0, 120.0, 100.0)"
08-01-2023 18:11:43.408120,"(3.3, 4.0, 3.902941176470588)","(7.0, 8.8, 8.423529411764706)","(9.0, 15.5, 14.991071428571429)","(3.7, 4.5, 4.428571428571429)","(5.0, 6.4, 6.381818181818182)","(6.0, 7.2, 6.869565217391305)","(21.0, 42.0, 41.142857142857146)","(51.0, 110.0, 105.55555555555556)"
08-01-2023 18:11:44.534058,"(3.3, 4.0, 3.882142857142857)","(7.0, 8.8, 8.423529411764706)","(9.0, 15.5, 14.902439024390244)","(3.7, 4.5, 4.428571428571429)","(5.0, 6.4, 6.363636363636363)","(6.0, 7.2, 6.869565217391305)","(21.0, 42.0, 41.142857142857146)","(51.0, 110.0, 105.55555555555556)"
08-01-2023 18:11:45.766449,"(3.3, 3.95, 3.8600000000000003)","(7.0, 8.8, 8.48)","(9.0, 15.0, 14.654545454545454)","(3.7, 4.5, 4.45)","(5.0, 6.6, 6.668749999999999)","(6.0, 7.2, 6.909090909090909)","(21.0, 42.0, 41.07692307692308)","(51.0, 110.0, 100.0)"
08-01-2023 18:11:47.049597,"(3.3, 3.95, 3.8857142857142857)","(7.0, 8.8, 8.48)","(9.0, 15.0, 14.660714285714286)","(3.7, 4.5, 4.416666666666667)","(5.0, 6.8, 6.45)","(6.0, 7.0, 6.912)","(21.0, 42.0, 41.07692307692308)","(51.0, 110.0, 105.55555555555556)"
08-01-2023 18:11:48.325157,"(3.3, 3.95, 3.8825)","(7.0, 8.8, 8.450000000000001)","(9.0, 15.0, 14.672727272727272)","(3.7, 4.5, 4.4375)","(5.0, 6.6, 6.48)","(6.0, 7.2, 6.9)","(21.0, 42.0, 41.07692307692308)","(51.0, 110.0, 105.55555555555556)"
08-01-2023 18:11:49.529352,"(3.3, 3.95, 3.86)","(7.0, 8.8, 8.450000000000001)","(9.0, 15.0, 14.672727272727272)","(3.7, 4.5, 4.4375)","(5.0, 6.6, 6.48)","(6.0, 7.2, 6.9)","(21.0, 42.0, 41.142857142857146)","(51.0, 110.0, 100.0)"
08-01-2023 18:11:50.648967,"(3.4, 3.95, 3.863157894736842)","(7.0, 8.8, 8.48)","(9.0, 15.0, 14.672727272727272)","(3.8, 4.6, 4.428571428571429)","(5.0, 6.4, 6.309677419354839)","(6.0, 7.2, 6.9)","(21.0, 42.0, 41.142857142857146)","(61.0, 110.0, 105.0)"
08-01-2023 18:11:51.785233,"(3.4, 3.95, 3.832142857142857)","(7.0, 8.8, 8.48)","(9.0, 15.0, 14.672727272727272)","(3.8, 4.6, 4.48)","(5.0, 6.4, 6.1230769230769235)","(6.0, 7.2, 6.9)","(21.0, 42.0, 41.142857142857146)","(61.0, 120.0, 105.0)"
08-01-2023 18:11:52.998091,"(3.4, 3.95, 3.832142857142857)","(7.0, 8.8, 8.450000000000001)","(9.0, 15.0, 14.672727272727272)","(3.8, 4.6, 4.48)","(5.0, 6.4, 6.167741935483871)","(6.0, 7.2, 6.892307692307692)","(21.0, 42.0, 41.142857142857146)","(61.0, 120.0, 105.0)"
08-01-2023 18:11:54.489138,"(3.4, 3.95, 3.832142857142857)","(7.0, 8.8, 8.466666666666667)","(9.0, 15.0, 14.660377358490566)","(3.8, 4.6, 4.492307692307692)","(5.0, 6.4, 6.167741935483871)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 39.6)","(61.0, 120.0, 112.5)"
08-01-2023 18:11:55.749417,"(3.4, 3.95, 3.832142857142857)","(7.0, 8.8, 8.466666666666667)","(9.0, 15.0, 14.660377358490566)","(3.8, 4.6, 4.492307692307692)","(5.0, 6.4, 6.167741935483871)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 39.142857142857146)","(61.0, 120.0, 105.0)"
08-01-2023 18:11:57.486799,"(3.4, 3.95, 3.863157894736842)","(7.0, 8.8, 8.742857142857144)","(9.0, 15.0, 14.672727272727272)","(3.8, 4.6, 4.492307692307692)","(5.0, 6.4, 6.167741935483871)","(6.0, 7.2, 6.866666666666666)","(21.0, 40.0, 38.8)","(61.0, 120.0, 97.5)"
08-01-2023 18:11:58.862900,"(3.4, 3.95, 3.863157894736842)","(7.0, 8.8, 8.653333333333332)","(9.0, 15.0, 15.147058823529411)","(3.8, 4.6, 4.492307692307692)","(5.0, 6.4, 6.167741935483871)","(6.0, 7.2, 6.866666666666666)","(21.0, 42.0, 38.5)","(61.0, 120.0, 107.14285714285714)"
08-01-2023 18:12:00.308493,"(3.4, 3.95, 3.863157894736842)","(7.5, 9.4, 8.64)","(9.0, 15.5, 14.85)","(3.8, 4.6, 4.490909090909091)","(5.0, 6.4, 6.142857142857143)","(6.0, 7.2, 6.866666666666666)","(26.0, 40.0, 38.8)","(61.0, 120.0, 105.0)"
08-01-2023 18:12:01.898346,"(3.4, 3.95, 3.8671052631578946)","(7.5, 9.4, 8.92)","(9.0, 15.5, 14.833333333333334)","(3.8, 4.6, 4.4941176470588236)","(5.0, 6.4, 6.167441860465116)","(6.0, 7.2, 6.851612903225806)","(26.0, 42.0, 37.0)","(61.0, 120.0, 105.0)"
08-01-2023 18:12:03.277644,"(3.4, 3.95, 3.8671052631578946)","(7.5, 9.2, 8.818181818181818)","(9.0, 15.5, 15.228813559322035)","(3.8, 4.6, 4.49811320754717)","(5.0, 6.4, 6.171428571428572)","(6.0, 7.2, 6.767441860465116)","(26.0, 40.0, 37.333333333333336)","(61.0, 120.0, 111.42857142857143)"
08-01-2023 18:12:04.763278,"(3.4, 3.95, 3.8666666666666667)","(7.5, 9.2, 8.850000000000001)","(9.0, 15.5, 15.295454545454545)","(3.8, 4.6, 4.552173913043478)","(5.0, 6.4, 6.156521739130435)","(6.0, 7.0, 6.8)","(26.0, 40.0, 38.0)","(61.0, 120.0, 111.42857142857143)"
08-01-2023 18:12:06.437219,"(3.4, 3.95, 3.8692307692307693)","(7.5, 9.2, 8.75)","(9.0, 15.5, 14.875)","(3.8, 4.6, 4.552173913043478)","(5.0, 6.4, 6.18)","(6.0, 7.0, 6.730434782608695)","(26.0, 40.0, 38.0)","(61.0, 120.0, 105.0)"
08-01-2023 18:12:08.177297,"(3.4, 3.9, 3.848484848484848)","(7.5, 9.2, 8.738461538461538)","(9.0, 15.0, 14.439024390243903)","(3.8, 4.6, 4.663636363636364)","(5.0, 6.4, 6.171428571428572)","(6.0, 6.8, 6.68235294117647)","(26.0, 40.0, 38.0)","(61.0, 120.0, 105.0)"
08-01-2023 18:12:09.495740,"(3.4, 3.9, 3.848484848484848)","(7.5, 9.2, 8.738461538461538)","(9.0, 14.5, 14.666666666666666)","(3.8, 4.7, 4.6)","(5.0, 6.4, 6.195348837209303)","(6.0, 6.8, 6.838461538461538)","(26.0, 40.0, 39.0)","(61.0, 120.0, 108.0)"
08-01-2023 18:12:10.714758,"(3.4, 3.9, 3.803225806451613)","(7.5, 9.2, 8.738461538461538)","(9.0, 15.0, 14.653846153846153)","(3.8, 4.7, 4.6)","(5.0, 6.4, 6.085714285714285)","(6.0, 7.0, 6.7696969696969695)","(26.0, 42.0, 39.0)","(61.0, 120.0, 108.0)"
08-01-2023 18:12:12.063292,"(3.4, 3.9, 3.75)","(7.5, 9.2, 8.78)","(9.0, 15.0, 14.6)","(3.8, 4.7, 4.709090909090909)","(5.0, 6.4, 6.116666666666667)","(6.0, 6.8, 7.052173913043478)","(26.0, 42.0, 41.6)","(61.0, 120.0, 111.42857142857143)"
08-01-2023 18:12:13.416860,"(3.4, 3.75, 3.715625)","(7.5, 9.2, 8.78)","(9.0, 15.0, 14.666666666666666)","(3.8, 4.8, 4.737142857142857)","(5.0, 6.2, 6.096551724137931)","(6.0, 7.2, 7.057142857142857)","(26.0, 42.0, 40.0)","(61.0, 120.0, 110.0)"
08-01-2023 18:12:14.757621,"(3.4, 3.75, 3.706)","(7.5, 9.2, 8.78)","(9.0, 15.0, 14.794117647058824)","(3.8, 4.8, 4.733333333333333)","(5.0, 6.2, 6.096551724137931)","(6.0, 7.2, 7.057142857142857)","(21.0, 42.0, 39.333333333333336)","(61.0, 120.0, 105.0)"
08-01-2023 18:12:16.090487,"(3.4, 3.75, 3.696428571428571)","(7.5, 9.2, 8.78)","(9.0, 15.0, 14.981481481481481)","(3.8, 4.8, 4.733333333333333)","(5.0, 6.2, 6.08)","(6.0, 7.2, 7.161904761904762)","(21.0, 40.0, 39.714285714285715)","(61.0, 120.0, 108.0)"
08-01-2023 18:12:17.594358,"(3.4, 3.7, 3.6906250000000003)","(7.5, 9.2, 8.799999999999999)","(9.0, 15.5, 14.981481481481481)","(3.8, 4.8, 4.733333333333333)","(5.0, 6.2, 6.073684210526316)","(6.0, 7.4, 7.325)","(21.0, 40.0, 39.714285714285715)","(61.0, 120.0, 105.0)"
08-01-2023 18:12:19.018768,"(3.3, 3.7, 3.6906250000000003)","(7.5, 9.2, 8.799999999999999)","(9.0, 15.5, 15.117647058823529)","(3.8, 4.8, 4.7846153846153845)","(5.0, 6.2, 6.084848484848485)","(6.0, 7.4, 7.196923076923077)","(21.0, 40.0, 39.666666666666664)","(61.0, 120.0, 96.0)"
08-01-2023 18:12:20.668256,"(3.3, 3.7, 3.6906250000000003)","(7.5, 9.2, 8.799999999999999)","(9.0, 15.5, 15.080645161290322)","(3.8, 4.8, 4.783333333333333)","(5.0, 6.2, 6.084848484848485)","(6.0, 7.4, 7.150943396226415)","(21.0, 40.0, 39.63636363636364)","(61.0, 120.0, 96.0)"
08-01-2023 18:12:22.458606,"(3.3, 3.7, 3.680952380952381)","(7.5, 9.2, 8.733333333333333)","(9.0, 15.5, 15.0)","(3.8, 4.8, 4.783333333333333)","(5.0, 6.2, 6.073684210526316)","(6.0, 7.4, 7.228571428571429)","(21.0, 40.0, 39.714285714285715)","(61.0, 120.0, 110.0)"
08-01-2023 18:12:23.997317,"(3.3, 3.7, 3.680952380952381)","(7.5, 9.0, 8.688888888888888)","(9.0, 15.5, 15.06)","(3.8, 4.8, 4.788235294117647)","(5.0, 6.2, 6.131034482758621)","(6.0, 7.4, 7.297142857142857)","(21.0, 40.0, 39.666666666666664)","(61.0, 120.0, 114.0)"
08-01-2023 18:12:25.356321,"(3.3, 3.55, 3.545)","(7.5, 9.0, 8.681818181818182)","(9.0, 15.5, 15.194444444444445)","(3.8, 4.8, 4.816666666666667)","(5.0, 6.2, 6.10625)","(6.0, 7.4, 7.303030303030304)","(21.0, 40.0, 39.714285714285715)","(61.0, 120.0, 116.66666666666667)"
08-01-2023 18:12:26.676365,"(3.3, 3.55, 3.5204545454545455)","(7.5, 9.0, 8.681818181818182)","(9.0, 15.5, 15.175)","(3.8, 4.9, 4.816666666666667)","(5.0, 6.2, 6.10625)","(6.0, 7.4, 7.293333333333334)","(21.0, 40.0, 39.69230769230769)","(61.0, 120.0, 122.0)"
08-01-2023 18:12:27.968277,"(3.3, 3.55, 3.518548387096774)","(7.5, 9.0, 8.674285714285714)","(9.0, 15.5, 15.035714285714286)","(3.8, 4.9, 4.838775510204082)","(5.0, 6.2, 6.125925925925926)","(6.0, 7.4, 7.303030303030304)","(21.0, 40.0, 39.333333333333336)","(61.0, 130.0, 122.0)"
08-01-2023 18:12:29.247436,"(3.3, 3.55, 3.5194444444444444)","(7.5, 8.8, 8.637037037037038)","(9.0, 15.5, 15.09375)","(3.8, 4.9, 4.82)","(5.0, 6.2, 6.125925925925926)","(6.0, 7.4, 7.288888888888889)","(21.0, 40.0, 39.666666666666664)","(61.0, 130.0, 120.0)"
08-01-2023 18:12:30.606146,"(3.3, 3.6, 3.5619047619047617)","(7.5, 8.8, 8.637037037037038)","(9.0, 15.5, 15.09375)","(3.9, 4.9, 4.82)","(5.0, 6.2, 6.109090909090909)","(6.0, 7.4, 7.31764705882353)","(21.0, 40.0, 39.714285714285715)","(61.0, 130.0, 124.54545454545455)"
08-01-2023 18:12:31.900538,"(3.3, 3.6, 3.556363636363636)","(7.5, 8.8, 8.577777777777778)","(9.0, 15.5, 15.566666666666666)","(3.9, 4.9, 4.7893617021276595)","(5.0, 6.2, 6.102702702702703)","(6.0, 7.4, 7.278260869565218)","(21.0, 40.0, 39.63636363636364)","(61.0, 130.0, 124.54545454545455)"
08-01-2023 18:12:33.179443,"(3.3, 3.6, 3.59)","(7.5, 8.8, 8.577777777777778)","(9.0, 16.0, 15.566666666666666)","(3.9, 4.9, 4.7893617021276595)","(5.0, 6.2, 6.11875)","(6.0, 7.4, 7.248)","(21.0, 40.0, 39.69230769230769)","(61.0, 130.0, 124.54545454545455)"
08-01-2023 18:12:34.729563,"(3.3, 3.6, 3.564782608695652)","(7.5, 8.8, 8.66)","(9.0, 16.0, 15.425)","(3.9, 4.9, 4.7893617021276595)","(5.0, 6.2, 6.084848484848485)","(6.0, 7.4, 7.26)","(21.0, 40.0, 39.8)","(61.0, 130.0, 124.54545454545455)"
08-01-2023 18:12:36.084871,"(3.3, 3.6, 3.564782608695652)","(7.5, 8.8, 8.66)","(9.0, 15.5, 15.425)","(3.9, 4.9, 4.8352941176470585)","(5.0, 6.2, 6.073684210526316)","(6.0, 7.4, 7.441666666666666)","(21.0, 40.0, 39.80952380952381)","(61.0, 130.0, 125.0)"
08-01-2023 18:12:37.399796,"(3.3, 3.6, 3.528947368421053)","(7.5, 8.4, 8.327777777777778)","(9.0, 16.0, 15.387096774193548)","(3.9, 4.9, 4.628571428571428)","(5.0, 6.2, 6.4228571428571435)","(6.0, 7.6, 7.622222222222223)","(21.0, 40.0, 43.46666666666667)","(61.0, 130.0, 127.5)"
08-01-2023 18:12:38.739226,"(3.3, 3.6, 3.583823529411765)","(7.5, 8.4, 8.282142857142857)","(9.0, 16.0, 15.666666666666666)","(3.9, 4.5, 4.52)","(5.0, 6.6, 6.243478260869566)","(6.0, 7.8, 7.721311475409836)","(21.0, 44.0, 43.529411764705884)","(61.0, 130.0, 127.27272727272727)"
08-01-2023 18:12:40.187801,"(3.2, 3.6, 3.633076923076923)","(7.5, 8.4, 8.190697674418605)","(9.0, 16.0, 15.657142857142857)","(3.9, 4.6, 4.548275862068966)","(5.0, 6.4, 6.330769230769231)","(6.0, 7.8, 7.36)","(21.0, 44.0, 45.333333333333336)","(61.0, 130.0, 127.5)"
08-01-2023 18:12:41.603252,"(3.2, 3.65, 3.614705882352941)","(7.5, 8.2, 8.28)","(9.0, 16.0, 15.75)","(3.9, 4.7, 4.554285714285714)","(5.0, 6.4, 6.371428571428572)","(6.0, 7.4, 7.444444444444445)","(21.0, 46.0, 43.69230769230769)","(61.0, 130.0, 128.57142857142858)"
08-01-2023 18:12:42.932128,"(3.2, 3.65, 3.5672413793103446)","(7.5, 8.4, 8.28)","(9.0, 16.0, 15.75)","(3.9, 4.6, 4.526666666666666)","(5.0, 6.4, 6.37)","(6.0, 7.6, 7.437037037037037)","(21.0, 48.0, 44.57142857142857)","(61.0, 140.0, 124.0)"
08-01-2023 18:12:44.233802,"(3.2, 3.65, 3.5857142857142854)","(7.5, 8.4, 8.273684210526316)","(9.0, 16.0, 15.383333333333333)","(3.9, 4.6, 4.557142857142857)","(5.0, 6.4, 6.376)","(6.0, 7.6, 7.478260869565217)","(21.0, 48.0, 44.57142857142857)","(61.0, 140.0, 124.0)"
08-01-2023 18:12:45.460994,"(3.2, 3.65, 3.5749999999999997)","(7.5, 8.4, 8.293333333333333)","(9.0, 15.5, 15.340909090909092)","(3.9, 4.6, 4.136842105263158)","(5.0, 6.4, 6.472222222222222)","(6.0, 7.6, 7.657142857142857)","(21.0, 48.0, 46.4)","(61.0, 140.0, 117.5)"
08-01-2023 18:12:46.627187,"(3.2, 3.7, 3.6829787234042555)","(7.5, 8.4, 8.336585365853658)","(9.0, 15.5, 15.395833333333334)","(3.9, 4.2, 4.129166666666666)","(5.0, 6.6, 6.496296296296296)","(6.0, 7.8, 7.6)","(21.0, 48.0, 46.93333333333334)","(61.0, 140.0, 126.66666666666667)"
08-01-2023 18:12:47.921159,"(3.2, 3.7, 3.676923076923077)","(7.5, 8.8, 8.72)","(9.0, 15.5, 14.84375)","(3.9, 4.3, 4.21038961038961)","(5.0, 6.6, 6.472727272727273)","(6.0, 7.8, 7.661538461538462)","(21.0, 48.0, 46.4)","(61.0, 140.0, 126.66666666666667)"
08-01-2023 18:12:49.162168,"(3.2, 3.7, 3.686764705882353)","(7.5, 8.8, 8.692307692307693)","(9.0, 15.0, 14.84375)","(3.9, 4.3, 4.33030303030303)","(5.0, 6.6, 6.472727272727273)","(6.0, 7.8, 7.6)","(21.0, 48.0, 46.666666666666664)","(61.0, 140.0, 126.66666666666667)"
08-01-2023 18:12:50.213855,"(3.2, 3.75, 3.701020408163265)","(7.5, 8.8, 8.692307692307693)","(9.0, 15.0, 14.84375)","(3.9, 4.4, 4.33030303030303)","(5.0, 6.6, 6.5)","(6.0, 7.8, 7.626666666666667)","(21.0, 48.0, 46.4)","(61.0, 140.0, 126.66666666666667)"
08-01-2023 18:12:51.242856,"(3.2, 3.65, 3.6444444444444444)","(7.5, 8.8, 8.703448275862069)","(9.0, 15.5, 15.0)","(3.9, 4.4, 4.345454545454546)","(5.0, 6.6, 6.157446808510638)","(6.0, 7.8, 7.633333333333333)","(21.0, 48.0, 46.4)","(61.0, 140.0, 133.84615384615384)"
08-01-2023 18:12:52.424956,"(3.2, 3.65, 3.625)","(7.5, 8.8, 8.722222222222223)","(9.0, 15.5, 15.6)","(3.8, 4.4, 4.248)","(5.0, 6.2, 6.323076923076924)","(6.0, 7.8, 7.7625)","(21.0, 48.0, 46.5)","(61.0, 140.0, 132.72727272727272)"
08-01-2023 18:12:53.580045,"(3.2, 3.75, 3.7202702702702704)","(7.5, 8.8, 8.786666666666667)","(9.0, 16.0, 15.971014492753623)","(3.8, 4.3, 4.324561403508772)","(5.0, 6.4, 6.188679245283019)","(6.0, 7.8, 7.82127659574468)","(21.0, 48.0, 44.903225806451616)","(61.0, 140.0, 132.72727272727272)"
08-01-2023 18:12:54.728642,"(3.2, 3.75, 3.7228395061728397)","(7.5, 8.8, 8.786666666666667)","(9.0, 16.0, 15.893333333333333)","(3.8, 4.4, 4.452517985611511)","(5.0, 6.2, 6.233962264150944)","(6.0, 8.0, 7.316417910447761)","(21.0, 48.0, 44.44444444444444)","(61.0, 140.0, 133.33333333333334)"
08-01-2023 18:12:55.746397,"(3.2, 3.8, 3.7246376811594204)","(7.5, 9.0, 8.67123287671233)","(9.0, 16.0, 15.6)","(3.8, 4.5, 4.457046979865772)","(5.0, 6.4, 6.059375)","(6.0, 7.4, 7.371428571428572)","(21.0, 48.0, 44.0)","(61.0, 140.0, 133.33333333333334)"
08-01-2023 18:12:56.905084,"(3.2, 3.8, 3.710714285714286)","(7.5, 8.8, 8.642857142857142)","(9.0, 16.0, 16.1)","(3.8, 4.5, 4.463829787234043)","(5.0, 6.2, 6.030769230769231)","(6.0, 7.4, 7.344827586206897)","(21.0, 48.0, 45.42857142857143)","(61.0, 140.0, 133.33333333333334)"
08-01-2023 18:12:58.186218,"(3.2, 3.65, 3.658695652173913)","(7.5, 8.8, 8.703225806451613)","(9.0, 16.5, 16.1)","(3.8, 4.5, 4.462285714285715)","(5.0, 6.2, 6.109677419354838)","(6.0, 7.4, 7.1625000000000005)","(21.0, 46.0, 43.38461538461539)","(61.0, 140.0, 134.54545454545453)"
08-01-2023 18:12:59.445838,"(3.2, 3.75, 3.7195652173913043)","(7.5, 8.8, 8.706666666666667)","(9.0, 16.5, 16.06756756756757)","(3.8, 4.5, 4.469767441860465)","(5.0, 6.2, 6.04047619047619)","(6.0, 7.2, 6.913043478260869)","(21.0, 48.0, 43.09090909090909)","(61.0, 140.0, 134.54545454545453)"
08-01-2023 18:13:00.748278,"(3.2, 3.8, 3.8291666666666666)","(7.5, 8.8, 8.7)","(9.0, 16.5, 16.0)","(3.8, 4.5, 4.321052631578947)","(5.0, 6.2, 6.066666666666666)","(6.0, 7.0, 6.892307692307692)","(21.0, 48.0, 42.285714285714285)","(61.0, 140.0, 136.0)"
08-01-2023 18:13:02.142353,"(3.2, 3.85, 3.8291666666666666)","(7.5, 8.8, 8.7)","(9.0, 16.5, 15.642857142857142)","(3.8, 4.4, 4.273846153846153)","(5.0, 6.2, 6.065060240963856)","(6.0, 7.0, 6.925925925925926)","(21.0, 44.0, 47.38461538461539)","(61.0, 140.0, 133.33333333333334)"
08-01-2023 18:13:03.289990,"(3.2, 3.85, 3.8450980392156864)","(7.5, 8.8, 8.648101265822785)","(9.0, 16.5, 16.066666666666666)","(3.8, 4.3, 4.254205607476636)","(5.0, 6.2, 6.069879518072289)","(6.0, 7.0, 6.654545454545454)","(21.0, 55.0, 46.75)","(61.0, 140.0, 133.33333333333334)"
08-01-2023 18:13:04.645456,"(3.2, 4.0, 3.7818181818181817)","(7.5, 9.0, 8.741666666666667)","(9.0, 16.5, 16.282608695652176)","(3.8, 4.3, 4.347619047619047)","(5.0, 6.2, 6.301754385964912)","(6.0, 6.8, 6.909090909090909)","(21.0, 55.0, 47.63636363636363)","(61.0, 140.0, 140.0)"
08-01-2023 18:13:05.883295,"(3.2, 3.85, 3.7818181818181817)","(7.5, 8.8, 8.741666666666667)","(9.0, 16.5, 16.282608695652176)","(3.8, 4.4, 4.366153846153846)","(5.0, 6.4, 6.3188405797101455)","(6.0, 7.0, 6.935714285714286)","(21.0, 55.0, 48.25)","(61.0, 160.0, 140.0)"
08-01-2023 18:13:07.014343,"(3.2, 3.85, 3.8291666666666666)","(7.5, 8.8, 8.736363636363636)","(9.0, 16.5, 16.282608695652176)","(3.8, 4.4, 4.366153846153846)","(5.0, 6.4, 6.22608695652174)","(6.0, 7.0, 6.951351351351351)","(21.0, 55.0, 48.64705882352941)","(61.0, 160.0, 136.66666666666666)"
08-01-2023 18:13:08.150777,"(3.2, 3.85, 3.8291666666666666)","(7.5, 9.0, 8.717647058823529)","(9.0, 16.5, 16.32)","(3.8, 4.4, 4.222222222222222)","(5.0, 6.4, 6.181818181818182)","(6.0, 7.0, 6.95)","(21.0, 55.0, 48.53846153846154)","(61.0, 150.0, 136.66666666666666)"
08-01-2023 18:13:09.312107,"(3.2, 3.9, 3.871698113207547)","(7.5, 9.0, 8.717647058823529)","(9.0, 16.5, 16.339285714285715)","(3.8, 4.3, 4.256923076923076)","(5.0, 6.4, 6.219354838709678)","(6.0, 7.0, 6.920661157024793)","(21.0, 55.0, 48.64705882352941)","(61.0, 150.0, 136.66666666666666)"
08-01-2023 18:13:10.501951,"(3.2, 3.9, 3.8808219178082193)","(7.5, 9.0, 8.74736842105263)","(9.0, 16.5, 16.676470588235293)","(3.8, 4.3, 4.256923076923076)","(5.0, 6.4, 6.146938775510204)","(6.0, 7.0, 6.924409448818897)","(21.0, 55.0, 48.64705882352941)","(61.0, 150.0, 136.66666666666666)"
08-01-2023 18:13:11.712612,"(3.2, 3.9, 3.889393939393939)","(7.5, 9.0, 8.74736842105263)","(9.0, 17.0, 16.576923076923077)","(3.8, 4.3, 4.228205128205128)","(5.0, 6.4, 6.144)","(6.0, 7.0, 6.940495867768595)","(21.0, 55.0, 49.0)","(61.0, 150.0, 140.0)"
08-01-2023 18:13:12.932591,"(3.2, 3.9, 3.857142857142857)","(7.5, 9.0, 8.74736842105263)","(9.0, 17.0, 16.576923076923077)","(3.8, 4.3, 4.228205128205128)","(5.0, 6.4, 6.144)","(6.0, 7.0, 6.921875)","(21.0, 55.0, 48.64705882352941)","(61.0, 150.0, 143.33333333333334)"
08-01-2023 18:13:14.138395,"(3.2, 3.9, 3.8863636363636362)","(7.5, 9.0, 8.74736842105263)","(9.0, 17.0, 16.576923076923077)","(3.8, 4.3, 4.2596491228070175)","(5.0, 6.4, 6.141414141414142)","(6.0, 7.0, 6.921875)","(21.0, 55.0, 48.25)","(61.0, 150.0, 140.0)"
08-01-2023 18:13:15.239492,"(3.2, 3.95, 3.8875)","(7.5, 9.0, 8.74736842105263)","(9.0, 16.5, 16.384615384615383)","(3.8, 4.4, 4.4923758865248224)","(5.0, 6.4, 6.212121212121212)","(6.0, 7.0, 6.921875)","(21.0, 55.0, 48.64705882352941)","(61.0, 150.0, 145.0)"
08-01-2023 18:13:16.393383,"(3.2, 3.9, 3.873333333333333)","(7.5, 9.8, 9.647619047619049)","(9.0, 15.0, 14.363636363636363)","(3.8, 4.5, 4.586172006745362)","(5.0, 6.4, 6.138709677419355)","(6.0, 7.0, 6.921259842519685)","(26.0, 55.0, 49.333333333333336)","(61.0, 160.0, 145.0)"
