,Mosht Up,True Crime,Best Side,Isorich,Miss Checkoni,Oakfield Mahogany,Ondo Pasa
07-01-2023 15:56:02.206437,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.866666666666667)","(31.0, 85.0, 61.666666666666664)"
07-01-2023 15:56:03.313448,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.866666666666667)","(31.0, 85.0, 65.0)"
07-01-2023 15:56:04.545074,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.866666666666667)","(31.0, 80.0, 65.0)"
07-01-2023 15:56:05.718153,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.811111111111111)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:06.775687,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.811111111111111)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:07.936987,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.747619047619048)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:09.117065,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.747619047619048)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:10.320043,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.747619047619048)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:11.725019,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.747619047619048)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:13.127060,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.747619047619048)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:14.470816,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.747619047619048)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:15.520952,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.0, 12.0, 11.266666666666667)","(13.0, 15.5, 15.0)","(3.9, 5.2, 4.75)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:16.611050,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.0771428571428574)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.2, 4.747619047619048)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:17.823458,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.105)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.2, 4.811111111111111)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:19.006536,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.105)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.2, 4.833333333333333)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:20.085837,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.105)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.1, 4.9)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:21.178874,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.105)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.9)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:22.284045,"(10.0, 16.0, 13.3)","(1.75, 2.18, 2.046666666666667)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.9)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:23.403963,"(10.0, 16.0, 13.3)","(1.75, 2.1, 2.084)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.9)","(31.0, 80.0, 71.42857142857143)"
07-01-2023 15:56:24.511330,"(10.0, 16.0, 13.3)","(1.75, 2.1, 2.0700000000000003)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.883333333333333)","(31.0, 80.0, 71.42857142857143)"
07-01-2023 15:56:25.628301,"(10.0, 16.0, 12.210526315789474)","(1.75, 2.1, 2.075)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.984782608695652)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:26.792557,"(10.0, 16.0, 13.818181818181818)","(1.75, 2.1, 2.075)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.85)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:27.812436,"(10.0, 16.0, 12.85)","(1.75, 2.1, 2.075)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.85)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:28.854377,"(10.0, 16.0, 13.26086956521739)","(1.75, 2.1, 2.0300000000000002)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.988235294117647)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:30.001414,"(10.0, 16.0, 13.23076923076923)","(1.75, 2.1, 2.0025)","(13.0, 16.0, 15.0)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.988235294117647)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:31.076942,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.05125)","(13.0, 16.5, 15.5)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.1, 5.045454545454545)","(31.0, 80.0, 60.0)"
07-01-2023 15:56:32.030890,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0025)","(13.0, 16.5, 15.5)","(8.5, 12.0, 11.266666666666667)","(12.0, 15.5, 15.0)","(4.0, 5.1, 5.048936170212766)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:33.164281,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0025)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.0)","(4.0, 5.1, 5.048936170212766)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:34.244404,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0025)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.0)","(4.0, 5.1, 5.048936170212766)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:35.328268,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0025)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.0)","(4.0, 5.1, 5.048936170212766)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:36.470153,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.0)","(4.0, 5.1, 5.048936170212766)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:37.573689,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:38.581622,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:39.672055,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:40.626045,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:41.651268,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:42.776218,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:43.853240,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:44.795851,"(10.0, 15.5, 14.0)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:45.879743,"(10.0, 15.5, 13.357142857142858)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.01063829787234)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:46.895751,"(10.0, 15.0, 14.166666666666666)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 4.75)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:47.950913,"(10.0, 15.0, 14.166666666666666)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 4.75)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:49.021550,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:50.010219,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.016)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:50.979212,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.01063829787234)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:52.098212,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 4.633333333333333)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:53.079943,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.0672727272727274)","(13.0, 16.5, 15.5)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.25)","(4.0, 5.1, 4.915384615384615)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:54.134388,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.0805000000000002)","(13.0, 16.5, 16.0)","(8.5, 12.0, 10.625)","(12.0, 15.5, 15.166666666666666)","(4.0, 5.1, 5.015853658536585)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:55.256003,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 16.5, 14.8125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.166666666666666)","(4.0, 5.4, 5.282222222222222)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:56.233484,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.055)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.166666666666666)","(4.0, 5.3, 5.2124999999999995)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:57.159739,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.166666666666666)","(4.0, 5.3, 5.2124999999999995)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:58.236739,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.166666666666666)","(4.0, 5.3, 5.282051282051282)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:56:59.306764,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.166666666666666)","(4.0, 5.3, 4.949999999999999)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:57:00.296677,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.166666666666666)","(4.0, 5.3, 4.949999999999999)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:57:01.350783,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.357142857142858)","(4.0, 5.3, 4.949999999999999)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:57:02.347416,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.357142857142858)","(4.0, 5.3, 5.283783783783783)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:57:03.324286,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.357142857142858)","(4.0, 5.3, 5.282222222222222)","(31.0, 80.0, 58.666666666666664)"
07-01-2023 15:57:04.433611,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.357142857142858)","(4.0, 5.3, 5.281578947368421)","(31.0, 80.0, 57.0)"
07-01-2023 15:57:05.444328,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.25)","(4.0, 5.3, 5.161538461538462)","(31.0, 75.0, 57.0)"
07-01-2023 15:57:06.469458,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.25)","(4.0, 5.2, 4.966666666666667)","(31.0, 75.0, 53.4)"
07-01-2023 15:57:07.534216,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.01)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.25)","(4.0, 5.2, 4.966666666666667)","(31.0, 75.0, 53.4)"
07-01-2023 15:57:08.491119,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.055)","(13.0, 17.0, 15.125)","(8.5, 12.0, 10.271428571428572)","(12.0, 15.5, 15.25)","(4.0, 5.1, 5.184444444444445)","(31.0, 70.0, 49.166666666666664)"
07-01-2023 15:57:09.490127,"(10.0, 15.5, 13.1)","(1.75, 2.1, 2.055)","(13.0, 17.0, 16.210526315789473)","(8.5, 12.0, 11.463414634146341)","(12.0, 15.5, 15.071428571428571)","(4.0, 5.2, 5.184444444444445)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:10.565393,"(10.0, 15.0, 14.0)","(1.75, 2.1, 2.045)","(13.0, 16.5, 16.1875)","(8.5, 12.0, 10.9)","(12.0, 15.5, 15.071428571428571)","(4.0, 5.1, 4.85)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:11.677858,"(10.0, 15.0, 14.0)","(1.75, 2.1, 2.025)","(13.0, 16.5, 16.1875)","(8.5, 12.0, 10.9)","(12.0, 15.5, 15.071428571428571)","(4.0, 5.0, 4.88)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:12.737954,"(10.0, 15.0, 14.0)","(1.75, 2.1, 2.0645454545454545)","(13.0, 16.5, 16.1875)","(8.5, 12.0, 10.9)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.772)","(31.0, 55.0, 49.0)"
07-01-2023 15:57:13.736311,"(10.0, 15.0, 13.666666666666666)","(1.75, 2.1, 2.08)","(13.0, 16.5, 15.0)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.781818181818182)","(31.0, 55.0, 49.0)"
07-01-2023 15:57:14.782599,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.09)","(13.0, 16.5, 15.0)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.781818181818182)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:15.820763,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.09)","(13.0, 16.5, 15.0)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.781818181818182)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:16.926215,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.09)","(13.0, 16.5, 15.375)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 5.0, 4.800000000000001)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:17.968551,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.08)","(13.0, 16.5, 15.375)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.9, 4.800000000000001)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:19.011148,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.085714285714286)","(13.0, 16.5, 15.375)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.9, 4.76)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:20.077739,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.04)","(13.0, 16.5, 15.375)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.9, 4.76)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:21.128897,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.04)","(13.0, 16.5, 15.375)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.9, 4.675)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:22.094034,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.04)","(13.0, 16.5, 15.375)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.9, 4.675)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:23.252749,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.0828571428571427)","(13.0, 16.5, 15.375)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.9, 4.666666666666666)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:24.311154,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.0828571428571427)","(13.0, 16.5, 15.375)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.8, 4.666666666666666)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:25.332951,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.0828571428571427)","(13.0, 16.5, 15.0)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.8, 4.666666666666666)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:26.481929,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.087142857142857)","(13.0, 16.5, 15.0)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.8, 4.628571428571428)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:27.533915,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.087142857142857)","(13.0, 16.5, 15.0)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.7, 4.628571428571428)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:28.628909,"(10.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.087142857142857)","(13.0, 16.5, 15.0)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.0, 4.7, 4.628571428571428)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:29.802699,"(11.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.087142857142857)","(13.0, 16.5, 15.0)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.2, 4.7, 4.644444444444444)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:30.888900,"(11.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.0725000000000002)","(13.0, 16.5, 15.0)","(8.5, 12.0, 11.214285714285714)","(12.0, 15.5, 15.0)","(4.2, 5.0, 4.644444444444444)","(31.0, 50.0, 48.666666666666664)"
07-01-2023 15:57:32.070987,"(11.0, 14.5, 14.166666666666666)","(1.75, 2.1, 2.075)","(13.0, 16.5, 15.40909090909091)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.2)","(4.2, 4.9, 4.657142857142857)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:33.210398,"(11.0, 15.0, 13.846153846153847)","(1.75, 2.1, 2.0884615384615386)","(13.0, 16.5, 15.40909090909091)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.2)","(4.2, 4.8, 4.657142857142857)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:34.269056,"(11.0, 15.0, 13.846153846153847)","(1.75, 2.1, 2.0884615384615386)","(13.0, 16.5, 15.40909090909091)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.2)","(4.2, 4.8, 4.657142857142857)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:35.248845,"(11.0, 15.0, 13.636363636363637)","(1.75, 2.1, 2.0348484848484847)","(13.0, 16.5, 15.40909090909091)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.657142857142857)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:36.225198,"(11.0, 15.0, 13.636363636363637)","(1.75, 2.1, 2.0362962962962965)","(13.0, 16.5, 15.40909090909091)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.657142857142857)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:37.281691,"(11.0, 15.0, 13.636363636363637)","(1.75, 2.1, 2.0362962962962965)","(13.0, 16.5, 15.40909090909091)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.657142857142857)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:38.333818,"(11.0, 15.0, 13.636363636363637)","(1.75, 2.1, 2.042666666666667)","(13.0, 16.5, 15.40909090909091)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.733333333333333)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:39.394528,"(11.0, 15.0, 13.636363636363637)","(1.75, 2.1, 2.042666666666667)","(13.0, 16.5, 15.40909090909091)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.733333333333333)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:40.521339,"(11.0, 15.0, 13.636363636363637)","(1.75, 2.1, 2.042666666666667)","(13.0, 16.5, 15.7)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.733333333333333)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:41.623723,"(11.0, 15.0, 13.636363636363637)","(1.75, 2.1, 2.042666666666667)","(13.0, 16.5, 15.7)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.733333333333333)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:42.670328,"(11.0, 15.0, 13.636363636363637)","(1.75, 2.1, 2.021818181818182)","(13.0, 16.5, 15.7)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.733333333333333)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:43.772442,"(11.0, 15.0, 13.636363636363637)","(1.75, 2.08, 2.05)","(13.0, 16.5, 15.7)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.666666666666667)","(31.0, 55.0, 49.166666666666664)"
07-01-2023 15:57:44.952834,"(11.0, 15.0, 13.65)","(1.75, 2.1, 2.0413636363636365)","(13.0, 16.0, 15.727272727272727)","(8.5, 12.0, 11.352941176470589)","(12.0, 15.5, 15.333333333333334)","(4.2, 4.8, 4.666666666666667)","(31.0, 55.0, 49.166666666666664)"
