,Shanerra Star Nz,Questro Queen Nz,Diletto,Hall Stitched Up,Lennox Bromac Nz,Joetomo,Tulhurst Writer,Drive To The Beach,Infinity Beach,Tulhurst Terror
11-01-2023 18:07:51.570297,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.5)","(15.0, 16.5, 15.794117647058824)","(31.0, 99999, 99990)","(31.0, 48.0, 41.333333333333336)","(26.0, 48.0, 34.0)","(11.0, 22.0, 19.666666666666668)","(4.8, 7.0, 6.4)","(12.0, 15.0, 14.4)"
11-01-2023 18:07:52.874406,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.5)","(15.0, 16.5, 15.794117647058824)","(31.0, 99999, 99990)","(31.0, 48.0, 41.333333333333336)","(26.0, 48.0, 34.0)","(11.0, 22.0, 19.666666666666668)","(4.8, 7.0, 6.4)","(12.0, 15.0, 14.4)"
11-01-2023 18:07:54.169082,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.591304347826087)","(15.0, 16.5, 15.794117647058824)","(31.0, 99999, 99990)","(31.0, 48.0, 41.333333333333336)","(26.0, 48.0, 34.0)","(11.0, 22.0, 19.666666666666668)","(4.8, 7.0, 6.4)","(12.0, 15.0, 14.4)"
11-01-2023 18:07:55.424033,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.7)","(15.0, 16.5, 15.794117647058824)","(31.0, 99999, 99990)","(31.0, 48.0, 41.333333333333336)","(26.0, 48.0, 43.333333333333336)","(11.0, 22.0, 17.25)","(4.8, 7.0, 6.4)","(12.0, 15.0, 14.692307692307693)"
11-01-2023 18:07:56.644804,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.7)","(15.0, 16.5, 15.833333333333334)","(31.0, 99999, 99990)","(31.0, 48.0, 41.333333333333336)","(26.0, 48.0, 43.333333333333336)","(11.0, 22.0, 17.25)","(4.8, 7.0, 6.640000000000001)","(12.0, 15.0, 14.5)"
11-01-2023 18:07:57.887372,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.892307692307692)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 48.0, 37.0)","(26.0, 48.0, 43.8)","(11.0, 22.0, 20.0)","(4.8, 7.0, 6.6000000000000005)","(12.0, 15.0, 14.6)"
11-01-2023 18:07:59.322621,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.815384615384615)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 46.0, 37.0)","(26.0, 48.0, 43.8)","(11.0, 24.0, 21.166666666666668)","(4.8, 7.0, 6.742857142857143)","(12.0, 15.5, 15.166666666666666)"
11-01-2023 18:08:00.705835,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.788235294117647)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 46.0, 37.0)","(26.0, 48.0, 43.8)","(11.0, 24.0, 21.166666666666668)","(4.8, 7.0, 6.742857142857143)","(12.0, 15.5, 15.3)"
11-01-2023 18:08:01.901710,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.788235294117647)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 46.0, 37.0)","(26.0, 48.0, 43.333333333333336)","(11.0, 24.0, 31.200000000000003)","(4.8, 7.0, 6.742857142857143)","(12.0, 15.5, 15.3)"
11-01-2023 18:08:03.251585,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.2, 4.75)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 46.0, 37.0)","(26.0, 48.0, 41.333333333333336)","(11.0, 42.0, 28.5)","(4.8, 7.0, 6.742857142857143)","(12.0, 15.5, 15.666666666666666)"
11-01-2023 18:08:04.606590,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.75)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 46.0, 36.0)","(26.0, 48.0, 43.55555555555556)","(11.0, 42.0, 28.75)","(4.8, 7.0, 6.742857142857143)","(12.0, 16.5, 15.666666666666666)"
11-01-2023 18:08:06.110127,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.905555555555555)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 36.0)","(26.0, 48.0, 43.55555555555556)","(11.0, 42.0, 28.75)","(4.8, 7.0, 6.742857142857143)","(12.0, 16.5, 15.666666666666666)"
11-01-2023 18:08:07.489494,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.8307692307692305)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 36.0)","(26.0, 48.0, 43.55555555555556)","(11.0, 42.0, 29.75)","(4.8, 7.0, 6.6000000000000005)","(12.0, 16.5, 15.428571428571429)"
11-01-2023 18:08:08.680015,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.8307692307692305)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 36.0)","(26.0, 48.0, 43.55555555555556)","(11.0, 44.0, 29.75)","(4.8, 7.0, 6.6000000000000005)","(12.0, 16.5, 15.428571428571429)"
11-01-2023 18:08:10.008584,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.8307692307692305)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 36.0)","(26.0, 48.0, 44.0)","(11.0, 44.0, 29.75)","(4.8, 7.0, 6.6000000000000005)","(12.0, 16.5, 15.428571428571429)"
11-01-2023 18:08:11.727963,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.845454545454546)","(15.0, 16.5, 16.2)","(31.0, 99999, 99990)","(31.0, 44.0, 36.0)","(26.0, 48.0, 44.0)","(11.0, 44.0, 31.4)","(4.8, 7.0, 6.723076923076923)","(12.0, 16.5, 15.166666666666666)"
11-01-2023 18:08:13.019783,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.82)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 36.0)","(26.0, 48.0, 44.0)","(11.0, 44.0, 31.4)","(4.8, 7.0, 6.6000000000000005)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:08:14.305534,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.82)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 36.0)","(26.0, 48.0, 44.0)","(11.0, 44.0, 30.200000000000003)","(4.8, 7.0, 6.6000000000000005)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:08:15.632537,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.82)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 36.0)","(26.0, 48.0, 44.0)","(11.0, 42.0, 29.0)","(4.8, 7.0, 6.6000000000000005)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:08:17.078150,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.913333333333333)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 38.666666666666664)","(26.0, 48.0, 36.6)","(11.0, 40.0, 31.0)","(4.8, 7.0, 6.742857142857143)","(12.0, 16.5, 15.428571428571429)"
11-01-2023 18:08:18.279327,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.913333333333333)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 40.44444444444444)","(26.0, 48.0, 40.333333333333336)","(11.0, 40.0, 33.833333333333336)","(4.8, 7.0, 6.742857142857143)","(12.0, 16.5, 15.38888888888889)"
11-01-2023 18:08:19.671441,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.913333333333333)","(15.0, 16.5, 16.125)","(31.0, 99999, 99990)","(31.0, 44.0, 49.0)","(26.0, 46.0, 59.5)","(11.0, 38.0, 33.0)","(4.8, 7.0, 6.742857142857143)","(12.0, 16.5, 15.59090909090909)"
11-01-2023 18:08:21.024266,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.913333333333333)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 55.0, 49.0)","(26.0, 90.0, 57.0)","(11.0, 38.0, 30.857142857142858)","(4.8, 7.0, 6.6000000000000005)","(12.0, 16.5, 15.323529411764707)"
11-01-2023 18:08:22.280914,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.82)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 55.0, 49.0)","(26.0, 85.0, 54.5)","(11.0, 38.0, 30.857142857142858)","(4.8, 7.0, 7.2)","(12.0, 16.5, 14.0)"
11-01-2023 18:08:23.725476,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.82)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 55.0, 49.0)","(26.0, 80.0, 57.0)","(11.0, 38.0, 30.857142857142858)","(4.8, 7.4, 7.2)","(12.0, 16.5, 14.458333333333334)"
11-01-2023 18:08:25.006530,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.82)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 55.0, 45.5)","(26.0, 85.0, 49.5)","(11.0, 38.0, 30.857142857142858)","(4.8, 7.4, 7.2)","(12.0, 16.5, 15.5)"
11-01-2023 18:08:26.546749,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.82)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 48.0, 45.5)","(26.0, 70.0, 49.5)","(11.0, 38.0, 30.857142857142858)","(4.8, 7.4, 7.2)","(12.0, 16.0, 15.5)"
11-01-2023 18:08:28.006874,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 5.0)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 48.0, 45.5)","(26.0, 70.0, 49.5)","(11.0, 38.0, 30.857142857142858)","(4.8, 7.4, 7.2)","(12.0, 16.0, 15.5)"
11-01-2023 18:08:29.397572,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 5.0)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 48.0, 45.5)","(26.0, 70.0, 49.5)","(11.0, 38.0, 29.428571428571427)","(4.8, 7.4, 7.2)","(12.0, 16.0, 15.333333333333332)"
11-01-2023 18:08:30.760254,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.96875)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 48.0, 41.666666666666664)","(26.0, 70.0, 50.0)","(11.0, 36.0, 31.4)","(4.8, 7.4, 7.311111111111112)","(12.0, 16.0, 15.714285714285714)"
11-01-2023 18:08:32.162114,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.96875)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 48.0, 37.5)","(26.0, 70.0, 47.5)","(11.0, 36.0, 21.0)","(4.8, 7.4, 7.28)","(12.0, 16.0, 14.909090909090908)"
11-01-2023 18:08:33.475245,"(2.5, 99999, 99990)","(41.0, 99999, 99990)","(3.3, 5.1, 4.96875)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(31.0, 46.0, 37.5)","(26.0, 65.0, 50.0)","(11.0, 36.0, 21.0)","(4.8, 7.4, 7.28)","(12.0, 16.5, 14.909090909090908)"
11-01-2023 18:08:34.864274,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.1, 4.96875)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(26.0, 46.0, 37.5)","(26.0, 60.0, 50.0)","(11.0, 36.0, 21.0)","(4.8, 7.4, 7.28)","(12.0, 16.5, 15.11111111111111)"
11-01-2023 18:08:36.161923,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.1, 4.96875)","(15.0, 16.5, 15.9375)","(31.0, 99999, 99990)","(26.0, 46.0, 37.5)","(26.0, 60.0, 50.0)","(11.0, 36.0, 21.0)","(4.8, 7.4, 7.28)","(12.0, 16.5, 15.363636363636363)"
11-01-2023 18:08:37.429025,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.1, 4.96875)","(15.0, 16.5, 15.192307692307692)","(31.0, 99999, 99990)","(26.0, 46.0, 37.5)","(26.0, 60.0, 50.0)","(11.0, 36.0, 21.0)","(4.8, 7.4, 7.24)","(12.0, 16.5, 15.363636363636363)"
11-01-2023 18:08:38.791316,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.1, 4.96875)","(15.0, 15.5, 14.428571428571429)","(31.0, 99999, 99990)","(26.0, 46.0, 37.5)","(26.0, 60.0, 50.0)","(11.0, 36.0, 21.0)","(4.8, 7.4, 7.24)","(12.0, 16.5, 15.363636363636363)"
11-01-2023 18:08:40.045262,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.1, 4.96875)","(15.0, 15.0, 14.571428571428571)","(31.0, 99999, 99990)","(26.0, 46.0, 36.5)","(26.0, 60.0, 42.5)","(11.0, 36.0, 21.0)","(4.8, 7.4, 7.24)","(12.0, 16.5, 15.363636363636363)"
11-01-2023 18:08:41.305032,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.1, 5.010000000000001)","(15.0, 15.0, 14.0)","(31.0, 99999, 99990)","(26.0, 44.0, 36.5)","(26.0, 55.0, 42.5)","(11.0, 36.0, 21.0)","(4.8, 7.4, 7.16)","(12.0, 16.5, 15.029411764705882)"
11-01-2023 18:08:42.557272,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 6.0, 4.978571428571429)","(15.0, 15.0, 13.846153846153847)","(31.0, 99999, 99990)","(26.0, 44.0, 36.5)","(26.0, 55.0, 42.5)","(11.0, 36.0, 21.0)","(4.8, 7.4, 7.2666666666666675)","(12.0, 16.5, 15.029411764705882)"
11-01-2023 18:08:43.723778,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 6.0, 4.978571428571429)","(15.0, 15.0, 13.666666666666666)","(31.0, 99999, 99990)","(26.0, 44.0, 36.5)","(26.0, 55.0, 42.5)","(11.0, 36.0, 21.0)","(4.8, 7.4, 6.752941176470588)","(12.0, 16.5, 14.75)"
11-01-2023 18:08:44.888202,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 6.0, 4.978571428571429)","(15.0, 15.0, 14.0)","(31.0, 99999, 99990)","(26.0, 44.0, 36.5)","(26.0, 55.0, 42.5)","(11.0, 36.0, 24.333333333333336)","(4.8, 7.4, 6.723076923076923)","(12.0, 16.5, 14.5)"
11-01-2023 18:08:46.055042,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 6.0, 4.978571428571429)","(15.0, 14.5, 14.0)","(31.0, 99999, 99990)","(26.0, 44.0, 36.5)","(26.0, 55.0, 42.5)","(11.0, 46.0, 24.333333333333336)","(4.8, 7.4, 6.723076923076923)","(12.0, 16.5, 14.5)"
11-01-2023 18:08:47.334719,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 6.0, 5.328571428571429)","(15.0, 14.5, 14.0)","(31.0, 99999, 99990)","(26.0, 44.0, 37.666666666666664)","(26.0, 55.0, 43.333333333333336)","(11.0, 46.0, 21.625)","(4.8, 7.4, 6.723076923076923)","(12.0, 16.5, 14.5)"
11-01-2023 18:08:48.624802,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.9, 5.2375)","(15.0, 14.5, 13.846153846153847)","(31.0, 99999, 99990)","(26.0, 42.0, 37.666666666666664)","(26.0, 50.0, 43.333333333333336)","(11.0, 46.0, 21.625)","(4.8, 7.4, 6.723076923076923)","(12.0, 16.5, 14.5)"
11-01-2023 18:08:49.904279,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.8, 5.568181818181818)","(15.0, 15.0, 13.666666666666666)","(31.0, 99999, 99990)","(26.0, 42.0, 43.0)","(26.0, 50.0, 45.0)","(11.0, 46.0, 32.0)","(4.8, 7.4, 6.723076923076923)","(12.0, 16.5, 14.5)"
11-01-2023 18:08:51.172693,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.4653846153846155)","(15.0, 15.0, 13.666666666666666)","(31.0, 99999, 99990)","(26.0, 50.0, 45.8)","(26.0, 60.0, 60.0)","(11.0, 44.0, 21.666666666666664)","(4.8, 7.4, 6.723076923076923)","(12.0, 16.5, 14.5)"
11-01-2023 18:08:52.428276,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.4653846153846155)","(15.0, 15.0, 14.0)","(31.0, 99999, 99990)","(26.0, 50.0, 41.0)","(26.0, 90.0, 60.0)","(11.0, 42.0, 21.666666666666664)","(4.8, 7.4, 7.0)","(12.0, 16.5, 14.735294117647058)"
11-01-2023 18:08:53.693403,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.4653846153846155)","(15.0, 14.5, 14.214285714285714)","(31.0, 99999, 99990)","(26.0, 50.0, 45.8)","(26.0, 90.0, 60.0)","(11.0, 42.0, 21.666666666666664)","(4.8, 7.2, 7.057142857142857)","(12.0, 16.5, 14.735294117647058)"
11-01-2023 18:08:54.923351,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.3)","(15.0, 14.5, 13.846153846153847)","(31.0, 99999, 99990)","(26.0, 50.0, 41.0)","(26.0, 90.0, 43.75)","(11.0, 42.0, 21.666666666666664)","(4.8, 7.2, 7.3090909090909095)","(12.0, 16.5, 14.735294117647058)"
11-01-2023 18:08:56.143773,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(15.0, 15.0, 13.666666666666666)","(31.0, 99999, 99990)","(26.0, 50.0, 41.666666666666664)","(26.0, 85.0, 43.75)","(11.0, 42.0, 21.666666666666664)","(4.8, 7.4, 7.0)","(12.0, 16.5, 14.5)"
11-01-2023 18:08:57.346459,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(15.0, 15.0, 14.3)","(31.0, 99999, 99990)","(26.0, 48.0, 41.666666666666664)","(26.0, 85.0, 55.0)","(11.0, 42.0, 21.666666666666664)","(4.8, 7.4, 7.2)","(12.0, 16.5, 14.5)"
11-01-2023 18:08:58.549408,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(15.0, 14.5, 14.423076923076923)","(31.0, 99999, 99990)","(26.0, 48.0, 41.666666666666664)","(26.0, 80.0, 55.0)","(11.0, 42.0, 21.666666666666664)","(4.8, 7.4, 7.2)","(12.0, 16.5, 14.357142857142858)"
11-01-2023 18:08:59.853355,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(15.0, 14.5, 14.423076923076923)","(31.0, 99999, 99990)","(26.0, 48.0, 40.0)","(26.0, 80.0, 55.0)","(11.0, 42.0, 22.333333333333336)","(4.8, 7.4, 7.325)","(12.0, 16.5, 13.5)"
11-01-2023 18:09:01.055255,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(15.0, 14.5, 14.423076923076923)","(31.0, 99999, 99990)","(26.0, 48.0, 40.0)","(26.0, 80.0, 55.0)","(11.0, 44.0, 22.333333333333336)","(4.8, 7.4, 7.28)","(12.0, 15.5, 13.5)"
11-01-2023 18:09:02.319901,"(2.45, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(15.0, 15.0, 14.6)","(31.0, 99999, 99990)","(26.0, 48.0, 34.4)","(26.0, 80.0, 63.333333333333336)","(11.0, 44.0, 22.333333333333336)","(4.8, 7.4, 7.28)","(12.0, 15.5, 14.333333333333334)"
11-01-2023 18:09:03.558028,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 44.0, 38.666666666666664)","(26.0, 80.0, 63.333333333333336)","(11.0, 44.0, 22.333333333333336)","(4.8, 7.4, 7.28)","(12.0, 15.5, 14.5)"
11-01-2023 18:09:04.753078,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 80.0, 63.333333333333336)","(11.0, 44.0, 22.333333333333336)","(4.8, 7.4, 7.28)","(12.0, 15.5, 13.5)"
11-01-2023 18:09:05.972212,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 80.0, 63.333333333333336)","(11.0, 44.0, 22.333333333333336)","(4.8, 7.4, 7.28)","(12.0, 15.0, 12.375)"
11-01-2023 18:09:07.166884,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(14.0, 15.0, 14.6)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 80.0, 56.66666666666667)","(11.0, 44.0, 22.333333333333336)","(4.8, 7.4, 7.28)","(12.0, 15.0, 12.6)"
11-01-2023 18:09:08.429615,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.375)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 70.0, 56.66666666666667)","(11.0, 44.0, 22.333333333333336)","(4.8, 7.4, 7.28)","(12.0, 15.0, 12.6)"
11-01-2023 18:09:09.665525,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.3)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 70.0, 56.66666666666667)","(11.0, 44.0, 22.333333333333336)","(4.8, 7.4, 7.28)","(12.0, 15.0, 12.6)"
11-01-2023 18:09:10.885742,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.3)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 70.0, 56.66666666666667)","(11.0, 44.0, 22.333333333333336)","(4.8, 7.4, 7.28)","(12.0, 15.0, 13.5)"
11-01-2023 18:09:12.261205,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.3)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 70.0, 56.66666666666667)","(11.0, 44.0, 26.75)","(4.8, 7.4, 7.28)","(12.0, 15.0, 13.5)"
11-01-2023 18:09:13.704018,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.3)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 70.0, 56.66666666666667)","(11.0, 42.0, 21.666666666666664)","(4.8, 7.4, 7.28)","(12.0, 15.0, 13.25)"
11-01-2023 18:09:15.042609,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.3)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 70.0, 47.5)","(11.0, 42.0, 21.0)","(4.8, 7.4, 7.333333333333334)","(12.0, 15.0, 12.5)"
11-01-2023 18:09:16.272108,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.3)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 38.666666666666664)","(26.0, 65.0, 50.0)","(11.0, 40.0, 24.75)","(4.8, 7.4, 7.333333333333334)","(12.0, 14.5, 12.1)"
11-01-2023 18:09:17.480987,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.3)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 37.0)","(26.0, 60.0, 45.0)","(11.0, 38.0, 25.25)","(4.8, 7.4, 7.333333333333334)","(12.0, 14.5, 13.5)"
11-01-2023 18:09:18.717928,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.50625)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 37.0)","(26.0, 60.0, 45.0)","(11.0, 38.0, 25.25)","(4.8, 7.4, 7.314285714285715)","(12.0, 14.0, 13.0)"
11-01-2023 18:09:19.956052,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.50625)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 37.0)","(26.0, 60.0, 45.0)","(11.0, 38.0, 25.25)","(4.8, 7.4, 7.314285714285715)","(12.0, 14.5, 13.5)"
11-01-2023 18:09:21.213942,"(2.4, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.50625)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 37.0)","(26.0, 60.0, 45.0)","(11.0, 38.0, 25.25)","(4.8, 7.4, 7.314285714285715)","(12.0, 14.5, 13.5)"
11-01-2023 18:09:22.458850,"(2.35, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.50625)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 37.0)","(26.0, 60.0, 45.0)","(11.0, 38.0, 25.25)","(4.8, 7.4, 7.314285714285715)","(12.0, 14.5, 13.5)"
11-01-2023 18:09:23.792778,"(2.35, 99999, 99990)","(41.0, 99999, 99990)","(3.4, 5.6, 5.50625)","(14.0, 15.0, 14.555555555555555)","(31.0, 99999, 99990)","(26.0, 42.0, 37.0)","(26.0, 60.0, 45.0)","(11.0, 38.0, 27.799999999999997)","(4.8, 7.4, 7.314285714285715)","(12.0, 14.5, 13.5)"
11-01-2023 18:09:25.179927,"(2.35, 99999, 99990)","(31.0, 99999, 99990)","(3.4, 5.6, 5.50625)","(13.0, 15.0, 14.419354838709678)","(31.0, 99999, 99990)","(26.0, 42.0, 37.111111111111114)","(31.0, 60.0, 45.0)","(11.0, 38.0, 33.125)","(5.0, 7.4, 7.25)","(12.0, 14.5, 14.666666666666666)"
11-01-2023 18:09:26.504818,"(2.35, 99999, 99990)","(31.0, 99999, 99990)","(3.4, 5.6, 5.50625)","(13.0, 15.0, 14.419354838709678)","(31.0, 99999, 99990)","(26.0, 40.0, 33.0)","(31.0, 60.0, 54.18181818181819)","(11.0, 40.0, 35.333333333333336)","(5.0, 7.4, 7.25)","(12.0, 16.0, 14.09090909090909)"
11-01-2023 18:09:27.805945,"(2.35, 99999, 99990)","(31.0, 99999, 99990)","(3.4, 5.6, 5.50625)","(13.0, 15.0, 14.419354838709678)","(31.0, 99999, 99990)","(26.0, 38.0, 33.0)","(31.0, 60.0, 54.18181818181819)","(11.0, 40.0, 37.40909090909091)","(5.0, 7.4, 7.25)","(12.0, 16.0, 14.09090909090909)"
