,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:57:13.528446,"(4.2, 5.2, 5.129245283018868)","(81.0, 170.0, 142.85714285714286)","(31.0, 70.0, 62.5)","(21.0, 24.0, 23.470588235294116)","(4.0, 4.0, 3.958695652173913)","(10.0, 12.5, 12.196969696969697)","(5.5, 6.8, 6.7081081081081075)","(41.0, 120.0, 118.0)","(6.5, 9.2, 9.01025641025641)","(61.0, 85.0, 82.5)","(10.0, 13.0, 12.70945945945946)","(71.0, 140.0, 120.0)","(71.0, 130.0, 124.0)","(18.0, 26.0, 24.564102564102566)"
06-01-2023 12:57:15.159628,"(4.2, 5.2, 5.129245283018868)","(81.0, 160.0, 185.0)","(41.0, 65.0, 65.0)","(20.0, 25.0, 24.1)","(3.8, 4.0, 3.919736842105263)","(10.0, 12.5, 12.513157894736842)","(5.5, 6.8, 6.718811881188119)","(51.0, 120.0, 118.0)","(7.0, 9.2, 9.057692307692307)","(61.0, 85.0, 82.5)","(11.0, 13.0, 12.70945945945946)","(71.0, 140.0, 120.0)","(71.0, 130.0, 133.33333333333334)","(19.0, 26.0, 24.58139534883721)"
06-01-2023 12:57:16.851652,"(4.2, 5.2, 5.110679611650485)","(81.0, 230.0, 150.0)","(41.0, 70.0, 68.48484848484848)","(20.0, 25.0, 24.1)","(3.8, 3.95, 3.9253846153846155)","(10.0, 13.0, 12.276041666666666)","(5.5, 6.8, 6.726315789473684)","(51.0, 120.0, 118.0)","(7.0, 9.2, 9.019512195121951)","(61.0, 85.0, 84.76190476190476)","(11.0, 13.0, 12.629464285714286)","(71.0, 140.0, 120.0)","(71.0, 140.0, 133.33333333333334)","(19.0, 26.0, 24.54945054945055)"
06-01-2023 12:57:18.511251,"(4.4, 5.2, 5.122448979591836)","(81.0, 220.0, 175.0)","(41.0, 70.0, 68.48484848484848)","(20.0, 25.0, 24.28)","(3.8, 4.0, 3.9224)","(10.0, 12.5, 12.276041666666666)","(5.5, 6.8, 6.7176470588235295)","(51.0, 120.0, 118.0)","(7.0, 9.2, 9.07457627118644)","(61.0, 85.0, 84.76190476190476)","(11.0, 13.0, 12.61574074074074)","(71.0, 140.0, 145.0)","(71.0, 140.0, 133.33333333333334)","(19.0, 26.0, 24.54945054945055)"
06-01-2023 12:57:20.133179,"(4.4, 5.2, 5.133333333333333)","(81.0, 210.0, 167.33333333333334)","(41.0, 70.0, 68.0)","(20.0, 25.0, 24.391304347826086)","(3.8, 4.0, 3.9224)","(10.0, 12.5, 12.24090909090909)","(5.5, 6.8, 6.704166666666667)","(51.0, 120.0, 118.0)","(7.0, 9.2, 9.07457627118644)","(61.0, 85.0, 84.76190476190476)","(11.0, 13.0, 12.626126126126126)","(71.0, 180.0, 120.0)","(81.0, 140.0, 133.33333333333334)","(19.0, 26.0, 24.54945054945055)"
06-01-2023 12:57:21.742942,"(4.4, 5.2, 5.145714285714286)","(81.0, 200.0, 173.63636363636363)","(41.0, 70.0, 68.75)","(20.0, 25.0, 23.842105263157894)","(3.7, 4.0, 3.9211267605633804)","(10.0, 12.5, 12.215447154471544)","(5.5, 6.8, 6.704166666666667)","(51.0, 120.0, 90.66666666666667)","(7.0, 9.2, 9.097222222222221)","(61.0, 85.0, 84.76190476190476)","(11.0, 13.0, 12.626126126126126)","(71.0, 140.0, 117.5)","(81.0, 140.0, 124.44444444444444)","(19.0, 26.0, 24.625)"
06-01-2023 12:57:23.357139,"(4.4, 5.2, 5.145714285714286)","(81.0, 190.0, 164.28571428571428)","(41.0, 70.0, 68.75)","(20.0, 24.0, 23.842105263157894)","(3.7, 4.0, 4.01875)","(10.0, 12.5, 12.21311475409836)","(5.5, 6.8, 6.76)","(51.0, 100.0, 90.0)","(7.0, 9.2, 9.097222222222221)","(61.0, 85.0, 90.5)","(11.0, 13.0, 12.627358490566039)","(71.0, 140.0, 122.0)","(81.0, 140.0, 125.71428571428571)","(19.0, 26.0, 24.625)"
06-01-2023 12:57:24.976226,"(4.4, 5.2, 5.10379746835443)","(81.0, 190.0, 153.52941176470588)","(41.0, 70.0, 69.54545454545455)","(20.0, 24.0, 23.842105263157894)","(3.7, 4.1, 4.01875)","(10.0, 12.5, 12.21311475409836)","(5.5, 7.0, 6.745132743362832)","(51.0, 120.0, 99.58333333333333)","(7.0, 9.2, 9.097222222222221)","(61.0, 95.0, 90.5)","(11.0, 13.0, 12.579787234042554)","(71.0, 150.0, 136.66666666666666)","(81.0, 130.0, 127.0)","(19.0, 26.0, 24.625)"
06-01-2023 12:57:26.541600,"(4.4, 5.2, 5.10379746835443)","(81.0, 180.0, 158.57142857142858)","(41.0, 70.0, 69.54545454545455)","(20.0, 24.0, 23.842105263157894)","(3.7, 4.1, 4.024418604651163)","(10.0, 12.5, 12.21311475409836)","(5.5, 7.0, 6.745132743362832)","(51.0, 120.0, 95.0)","(7.0, 9.2, 9.097222222222221)","(61.0, 95.0, 88.07692307692308)","(11.0, 13.0, 12.579787234042554)","(71.0, 150.0, 135.0)","(81.0, 130.0, 127.0)","(19.0, 26.0, 24.625)"
06-01-2023 12:57:28.211789,"(4.4, 5.2, 5.10379746835443)","(81.0, 180.0, 159.0909090909091)","(41.0, 70.0, 74.375)","(20.0, 24.0, 23.842105263157894)","(3.7, 4.1, 4.024418604651163)","(10.0, 12.5, 12.26)","(5.5, 7.0, 6.763999999999999)","(51.0, 110.0, 95.0)","(7.0, 9.2, 9.097222222222221)","(61.0, 90.0, 87.77777777777777)","(11.0, 13.0, 12.579787234042554)","(71.0, 160.0, 122.5)","(81.0, 130.0, 128.75)","(19.0, 26.0, 24.625)"
06-01-2023 12:57:29.814947,"(4.4, 5.2, 5.029577464788733)","(81.0, 170.0, 153.63636363636363)","(41.0, 80.0, 71.66666666666667)","(20.0, 24.0, 23.842105263157894)","(3.7, 4.1, 4.020779220779221)","(10.0, 12.5, 12.26)","(5.5, 7.0, 6.761616161616161)","(51.0, 110.0, 95.0)","(7.0, 9.2, 9.097222222222221)","(61.0, 90.0, 87.77777777777777)","(11.0, 13.0, 12.579787234042554)","(71.0, 150.0, 130.0)","(81.0, 170.0, 135.0)","(19.0, 26.0, 24.625)"
06-01-2023 12:57:31.433326,"(4.4, 5.1, 5.029577464788733)","(81.0, 170.0, 154.0)","(41.0, 80.0, 67.5)","(20.0, 24.0, 23.941176470588236)","(3.7, 4.1, 4.014473684210526)","(10.0, 12.5, 12.298850574712644)","(5.5, 7.0, 6.748936170212766)","(51.0, 110.0, 99.28571428571429)","(7.0, 9.2, 9.237499999999999)","(61.0, 90.0, 87.77777777777777)","(11.0, 13.0, 12.565934065934066)","(71.0, 150.0, 134.0)","(81.0, 170.0, 137.5)","(19.0, 26.0, 24.595744680851062)"
06-01-2023 12:57:33.160388,"(4.2, 5.1, 5.034210526315789)","(81.0, 160.0, 150.76923076923077)","(41.0, 80.0, 72.94117647058823)","(20.0, 24.0, 23.727272727272727)","(3.7, 4.1, 4.014473684210526)","(10.0, 12.5, 12.273684210526316)","(5.5, 7.0, 6.73953488372093)","(51.0, 110.0, 93.57142857142857)","(7.0, 9.4, 9.237499999999999)","(61.0, 90.0, 87.77777777777777)","(11.0, 13.0, 12.565934065934066)","(71.0, 170.0, 150.0)","(81.0, 160.0, 137.5)","(19.0, 26.0, 24.595744680851062)"
06-01-2023 12:57:34.757467,"(4.2, 5.1, 4.931632653061225)","(81.0, 160.0, 188.125)","(41.0, 80.0, 74.11764705882354)","(20.0, 24.0, 23.473684210526315)","(3.7, 4.1, 4.1194444444444445)","(10.0, 12.5, 12.26)","(5.5, 6.8, 6.7593749999999995)","(51.0, 100.0, 113.0)","(7.0, 9.4, 9.237499999999999)","(61.0, 90.0, 86.29629629629629)","(11.0, 13.0, 12.579787234042554)","(71.0, 170.0, 150.0)","(81.0, 160.0, 137.5)","(19.0, 26.0, 24.595744680851062)"
06-01-2023 12:57:36.433603,"(4.2, 5.0, 4.882882882882883)","(81.0, 210.0, 178.1818181818182)","(41.0, 80.0, 74.11764705882354)","(20.0, 24.0, 24.555555555555557)","(3.6, 4.2, 4.12051282051282)","(10.0, 12.5, 12.26)","(5.5, 6.8, 6.7593749999999995)","(51.0, 120.0, 104.0)","(7.0, 9.4, 9.237499999999999)","(61.0, 90.0, 87.3913043478261)","(11.0, 13.0, 12.579787234042554)","(71.0, 170.0, 150.0)","(81.0, 160.0, 136.0)","(19.0, 26.0, 24.595744680851062)"
06-01-2023 12:57:38.070445,"(4.4, 4.9, 4.937190082644628)","(91.0, 210.0, 180.0)","(41.0, 80.0, 74.11764705882354)","(20.0, 25.0, 24.555555555555557)","(3.6, 4.2, 4.116964285714285)","(10.0, 12.5, 12.26)","(5.5, 6.8, 6.75593220338983)","(51.0, 120.0, 102.5)","(7.0, 9.4, 9.237499999999999)","(61.0, 90.0, 87.3913043478261)","(11.0, 13.0, 12.579787234042554)","(71.0, 170.0, 150.0)","(81.0, 160.0, 133.33333333333334)","(19.0, 26.0, 24.595744680851062)"
06-01-2023 12:57:39.691044,"(4.4, 5.0, 4.938912133891213)","(91.0, 200.0, 177.5)","(41.0, 80.0, 63.333333333333336)","(20.0, 25.0, 24.428571428571427)","(3.6, 4.2, 4.116964285714285)","(10.0, 12.5, 12.26)","(5.5, 6.8, 6.75593220338983)","(51.0, 110.0, 98.0)","(7.0, 9.4, 9.237499999999999)","(61.0, 90.0, 83.75)","(11.0, 13.0, 12.692307692307692)","(71.0, 170.0, 150.0)","(81.0, 160.0, 142.5)","(19.0, 26.0, 24.595744680851062)"
06-01-2023 12:57:41.308113,"(4.4, 5.0, 4.939495798319328)","(91.0, 190.0, 177.5)","(41.0, 80.0, 63.333333333333336)","(20.0, 25.0, 24.25)","(3.6, 4.2, 4.108823529411764)","(10.0, 12.5, 12.26)","(5.5, 6.8, 6.750943396226415)","(51.0, 110.0, 92.5)","(7.0, 9.4, 9.288172043010752)","(61.0, 90.0, 82.85714285714286)","(11.0, 13.0, 12.692307692307692)","(71.0, 170.0, 150.0)","(81.0, 160.0, 151.0)","(19.0, 26.0, 24.595744680851062)"
06-01-2023 12:57:42.919482,"(4.2, 5.0, 4.932710280373832)","(91.0, 190.0, 177.5)","(41.0, 80.0, 63.333333333333336)","(20.0, 25.0, 23.8)","(3.6, 4.2, 4.104123711340206)","(10.0, 12.5, 12.26)","(5.5, 6.8, 6.750943396226415)","(51.0, 100.0, 92.5)","(7.0, 9.4, 9.288172043010752)","(61.0, 90.0, 82.85714285714286)","(11.0, 13.0, 12.692307692307692)","(71.0, 170.0, 150.0)","(81.0, 160.0, 151.0)","(19.0, 26.0, 24.595744680851062)"
06-01-2023 12:57:45.007464,"(4.2, 5.0, 4.930701754385965)","(91.0, 190.0, 173.33333333333331)","(41.0, 80.0, 66.66666666666667)","(20.0, 24.0, 23.555555555555557)","(3.6, 4.2, 4.062222222222222)","(10.0, 12.5, 12.298850574712644)","(5.5, 6.8, 6.750943396226415)","(51.0, 100.0, 105.0)","(7.0, 9.4, 9.288172043010752)","(61.0, 90.0, 84.16666666666667)","(11.0, 13.0, 12.67741935483871)","(71.0, 170.0, 150.0)","(81.0, 160.0, 151.0)","(19.0, 26.0, 24.595744680851062)"
06-01-2023 12:57:46.972347,"(4.2, 5.0, 4.936290322580645)","(91.0, 190.0, 166.66666666666666)","(41.0, 80.0, 59.0)","(20.0, 24.0, 23.434782608695652)","(3.6, 4.2, 4.061878453038674)","(10.0, 12.5, 12.273684210526316)","(5.5, 6.8, 6.7834862385321095)","(51.0, 120.0, 107.5)","(7.0, 9.4, 9.288172043010752)","(61.0, 85.0, 84.16666666666667)","(11.0, 13.0, 12.649122807017545)","(71.0, 170.0, 150.0)","(81.0, 160.0, 151.0)","(19.0, 26.0, 24.756756756756758)"
06-01-2023 12:57:48.987411,"(4.4, 5.0, 4.980733944954128)","(91.0, 180.0, 207.5)","(41.0, 60.0, 68.04347826086956)","(20.0, 24.0, 23.956521739130434)","(3.6, 4.1, 4.061878453038674)","(10.0, 12.5, 12.257425742574258)","(5.5, 7.0, 6.735135135135135)","(51.0, 120.0, 115.0)","(7.0, 9.4, 9.288172043010752)","(61.0, 85.0, 83.57142857142857)","(11.0, 13.0, 12.661016949152541)","(71.0, 170.0, 150.0)","(81.0, 160.0, 151.0)","(19.0, 26.0, 25.098039215686274)"
06-01-2023 12:57:50.926802,"(4.4, 5.0, 4.95547703180212)","(91.0, 230.0, 192.5)","(41.0, 70.0, 62.8125)","(20.0, 25.0, 23.785714285714285)","(3.6, 4.1, 4.060795454545454)","(10.0, 12.5, 12.257425742574258)","(5.5, 6.8, 6.735135135135135)","(51.0, 120.0, 115.0)","(7.0, 9.4, 9.280459770114943)","(61.0, 85.0, 83.57142857142857)","(11.0, 13.0, 12.661016949152541)","(71.0, 170.0, 135.0)","(81.0, 160.0, 151.0)","(19.0, 26.0, 25.098039215686274)"
06-01-2023 12:57:52.586586,"(4.4, 5.0, 4.933684210526316)","(91.0, 210.0, 208.57142857142856)","(41.0, 75.0, 70.8)","(20.0, 25.0, 24.105263157894736)","(3.6, 4.1, 4.0594117647058825)","(10.0, 12.5, 12.268867924528301)","(5.5, 6.8, 6.7376623376623375)","(51.0, 120.0, 112.0)","(7.0, 9.4, 9.392)","(61.0, 85.0, 83.57142857142857)","(11.0, 13.0, 12.682539682539682)","(71.0, 160.0, 130.0)","(81.0, 160.0, 151.0)","(20.0, 26.0, 25.14814814814815)"
06-01-2023 12:57:54.222968,"(4.4, 5.0, 4.930769230769231)","(91.0, 220.0, 208.57142857142856)","(41.0, 75.0, 70.8)","(20.0, 25.0, 24.125)","(3.6, 4.1, 4.0597633136094675)","(10.0, 12.5, 12.268867924528301)","(5.5, 6.8, 6.7376623376623375)","(51.0, 120.0, 102.85714285714286)","(7.0, 9.6, 9.447457627118645)","(61.0, 85.0, 83.57142857142857)","(11.0, 13.0, 12.682539682539682)","(71.0, 140.0, 130.0)","(81.0, 160.0, 150.0)","(20.0, 26.0, 25.08)"
06-01-2023 12:57:55.850211,"(4.4, 5.0, 4.930769230769231)","(91.0, 220.0, 208.57142857142856)","(41.0, 75.0, 72.14285714285714)","(20.0, 25.0, 24.125)","(3.6, 4.1, 4.0597633136094675)","(10.0, 12.5, 12.268867924528301)","(5.5, 6.8, 6.742168674698795)","(61.0, 120.0, 101.81818181818181)","(7.0, 9.6, 9.447457627118645)","(61.0, 85.0, 84.16666666666667)","(11.0, 13.0, 12.661016949152541)","(71.0, 140.0, 116.0)","(81.0, 160.0, 144.0)","(20.0, 26.0, 25.08)"
06-01-2023 12:57:57.519101,"(4.4, 5.0, 4.961235955056179)","(91.0, 220.0, 208.57142857142856)","(41.0, 75.0, 72.14285714285714)","(20.0, 25.0, 24.125)","(3.6, 4.1, 4.05796178343949)","(10.0, 12.5, 12.309782608695652)","(5.5, 6.8, 6.742168674698795)","(61.0, 110.0, 101.81818181818181)","(7.0, 9.6, 9.447457627118645)","(61.0, 85.0, 84.16666666666667)","(11.0, 12.0, 11.75)","(71.0, 120.0, 116.0)","(81.0, 160.0, 151.11111111111111)","(20.0, 26.0, 25.08)"
06-01-2023 12:57:59.251505,"(4.4, 5.0, 4.927272727272728)","(91.0, 220.0, 202.5)","(41.0, 75.0, 67.5)","(20.0, 25.0, 24.46153846153846)","(3.6, 4.1, 4.063128491620112)","(10.0, 12.5, 12.35625)","(5.5, 6.8, 6.805217391304348)","(61.0, 110.0, 94.375)","(7.0, 9.6, 9.49090909090909)","(61.0, 90.0, 81.66666666666667)","(11.0, 12.5, 12.136363636363637)","(71.0, 120.0, 117.5)","(81.0, 160.0, 152.0)","(20.0, 26.0, 25.14814814814815)"
06-01-2023 12:58:00.905712,"(4.4, 5.0, 5.042857142857143)","(91.0, 220.0, 202.5)","(41.0, 75.0, 73.0)","(20.0, 25.0, 24.46153846153846)","(3.6, 4.1, 4.060096153846153)","(10.0, 12.5, 12.3)","(5.5, 7.0, 6.791150442477876)","(61.0, 100.0, 95.0)","(7.0, 9.6, 9.49090909090909)","(61.0, 90.0, 81.66666666666667)","(11.0, 12.5, 12.11111111111111)","(71.0, 120.0, 112.0)","(81.0, 170.0, 166.66666666666666)","(20.0, 26.0, 24.82051282051282)"
06-01-2023 12:58:02.665550,"(4.4, 5.1, 5.069718309859154)","(91.0, 220.0, 202.5)","(41.0, 75.0, 72.5)","(20.0, 25.0, 24.46153846153846)","(3.6, 4.1, 4.061926605504587)","(10.0, 12.5, 12.3)","(5.5, 7.0, 6.791150442477876)","(61.0, 100.0, 94.0)","(7.0, 9.6, 9.49090909090909)","(61.0, 90.0, 81.66666666666667)","(11.0, 12.5, 12.082191780821917)","(71.0, 120.0, 115.55555555555556)","(81.0, 170.0, 166.66666666666666)","(19.0, 26.0, 24.82051282051282)"
06-01-2023 12:58:04.347999,"(4.4, 5.1, 5.071223021582734)","(91.0, 220.0, 202.5)","(41.0, 75.0, 72.6086956521739)","(20.0, 25.0, 24.176470588235293)","(3.6, 4.1, 4.061032863849765)","(10.0, 12.5, 12.3)","(5.5, 7.0, 6.742028985507246)","(61.0, 100.0, 94.0)","(7.0, 9.6, 9.63888888888889)","(61.0, 90.0, 81.66666666666667)","(11.0, 12.5, 12.082191780821917)","(71.0, 120.0, 115.55555555555556)","(81.0, 170.0, 166.0)","(19.0, 26.0, 24.82051282051282)"
06-01-2023 12:58:06.033583,"(4.4, 5.1, 5.071223021582734)","(91.0, 220.0, 202.5)","(41.0, 90.0, 72.85714285714286)","(20.0, 25.0, 24.0625)","(3.6, 4.1, 4.061032863849765)","(10.0, 12.5, 12.3)","(5.5, 6.8, 6.7370370370370365)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.66046511627907)","(61.0, 90.0, 81.66666666666667)","(10.0, 12.5, 12.082191780821917)","(71.0, 120.0, 115.55555555555556)","(81.0, 170.0, 166.0)","(19.0, 26.0, 24.82051282051282)"
06-01-2023 12:58:07.794892,"(4.4, 5.1, 5.071223021582734)","(91.0, 220.0, 202.5)","(41.0, 90.0, 72.85714285714286)","(20.0, 25.0, 24.0625)","(3.6, 4.1, 4.037593984962406)","(10.0, 12.5, 12.3)","(5.5, 6.8, 6.7370370370370365)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.581818181818182)","(61.0, 90.0, 81.66666666666667)","(10.0, 12.5, 12.076923076923077)","(71.0, 120.0, 115.55555555555556)","(81.0, 170.0, 166.0)","(19.0, 26.0, 24.82051282051282)"
06-01-2023 12:58:09.439429,"(4.4, 5.1, 5.071223021582734)","(91.0, 220.0, 202.5)","(41.0, 90.0, 75.0)","(20.0, 25.0, 24.0625)","(3.6, 4.1, 4.037593984962406)","(10.0, 12.5, 12.276470588235295)","(5.5, 6.8, 6.742307692307692)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.62089552238806)","(61.0, 90.0, 81.66666666666667)","(10.0, 12.5, 12.076923076923077)","(71.0, 120.0, 115.55555555555556)","(81.0, 170.0, 166.0)","(19.0, 26.0, 24.761904761904763)"
06-01-2023 12:58:11.082287,"(4.4, 5.1, 5.06875)","(91.0, 220.0, 202.5)","(41.0, 85.0, 73.33333333333333)","(20.0, 25.0, 24.096774193548388)","(3.6, 4.1, 4.032520325203252)","(10.0, 12.5, 12.372222222222222)","(5.5, 6.8, 6.7318181818181815)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.62089552238806)","(61.0, 90.0, 81.66666666666667)","(10.0, 12.5, 12.069767441860465)","(71.0, 120.0, 115.55555555555556)","(81.0, 170.0, 166.0)","(19.0, 25.0, 24.705882352941178)"
06-01-2023 12:58:12.962190,"(4.4, 5.1, 5.06875)","(91.0, 220.0, 202.5)","(41.0, 85.0, 76.66666666666667)","(20.0, 25.0, 24.096774193548388)","(3.6, 4.1, 4.032520325203252)","(10.0, 12.5, 12.372222222222222)","(5.5, 6.8, 6.7318181818181815)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.62089552238806)","(61.0, 90.0, 81.66666666666667)","(10.0, 12.5, 12.069767441860465)","(71.0, 120.0, 116.0)","(81.0, 170.0, 166.0)","(19.0, 25.0, 24.62962962962963)"
06-01-2023 12:58:14.816371,"(4.4, 5.2, 5.141911764705882)","(91.0, 220.0, 202.5)","(41.0, 80.0, 76.36363636363636)","(20.0, 25.0, 23.833333333333332)","(3.6, 4.1, 4.0139344262295085)","(10.0, 12.5, 12.316037735849056)","(5.5, 6.8, 6.640909090909091)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.5873417721519)","(61.0, 90.0, 81.66666666666667)","(10.0, 12.5, 12.069767441860465)","(71.0, 120.0, 116.0)","(81.0, 170.0, 166.0)","(19.0, 25.0, 24.62962962962963)"
06-01-2023 12:58:16.927725,"(4.4, 5.2, 5.1368)","(91.0, 220.0, 202.5)","(41.0, 80.0, 76.36363636363636)","(20.0, 24.0, 23.8)","(3.6, 4.1, 4.0139344262295085)","(10.0, 12.5, 12.316037735849056)","(5.5, 6.8, 6.625352112676056)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.66046511627907)","(61.0, 90.0, 81.66666666666667)","(10.0, 12.5, 12.069767441860465)","(71.0, 120.0, 116.0)","(81.0, 170.0, 166.0)","(19.0, 25.0, 24.62962962962963)"
06-01-2023 12:58:18.928734,"(4.4, 5.2, 5.137704918032787)","(91.0, 220.0, 202.5)","(41.0, 80.0, 76.36363636363636)","(20.0, 24.0, 23.8)","(3.6, 4.1, 4.010084033613445)","(10.0, 12.5, 12.316037735849056)","(5.5, 6.8, 6.626470588235294)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.66046511627907)","(61.0, 90.0, 81.66666666666667)","(10.0, 12.5, 12.069767441860465)","(71.0, 120.0, 116.0)","(81.0, 170.0, 166.0)","(19.0, 25.0, 24.62962962962963)"
06-01-2023 12:58:20.561991,"(4.4, 5.2, 5.137735849056604)","(91.0, 220.0, 202.5)","(41.0, 80.0, 76.36363636363636)","(20.0, 24.0, 23.8)","(3.6, 4.1, 4.006140350877193)","(10.0, 12.5, 12.316037735849056)","(5.5, 6.8, 6.626470588235294)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.66046511627907)","(61.0, 90.0, 81.66666666666667)","(10.0, 12.5, 11.933962264150944)","(71.0, 120.0, 116.0)","(81.0, 170.0, 166.0)","(19.0, 25.0, 24.62962962962963)"
06-01-2023 12:58:22.252148,"(4.4, 5.2, 5.145901639344262)","(91.0, 220.0, 190.0)","(41.0, 80.0, 76.0)","(20.0, 24.0, 23.857142857142858)","(3.6, 4.1, 4.0303370786516854)","(10.0, 12.5, 12.390625)","(5.5, 6.8, 6.585185185185185)","(61.0, 100.0, 95.0)","(7.0, 9.8, 9.66842105263158)","(61.0, 90.0, 82.5)","(10.0, 12.0, 12.064102564102564)","(71.0, 120.0, 116.0)","(81.0, 170.0, 166.0)","(19.0, 25.0, 24.62962962962963)"
06-01-2023 12:58:23.940066,"(4.4, 5.2, 5.1484375)","(91.0, 230.0, 210.0)","(41.0, 80.0, 75.0)","(20.0, 24.0, 23.833333333333332)","(3.6, 4.1, 4.02967032967033)","(10.0, 12.5, 12.390625)","(5.5, 6.6, 6.597560975609756)","(61.0, 100.0, 94.0)","(7.0, 9.8, 9.66842105263158)","(61.0, 90.0, 83.33333333333333)","(10.0, 12.5, 12.064102564102564)","(71.0, 120.0, 116.0)","(81.0, 170.0, 166.0)","(19.0, 25.0, 24.62962962962963)"
06-01-2023 12:58:25.594283,"(4.4, 5.2, 5.1484375)","(91.0, 230.0, 210.0)","(41.0, 80.0, 76.0)","(20.0, 24.0, 23.833333333333332)","(3.6, 4.1, 3.968032786885246)","(10.0, 12.5, 12.46875)","(5.5, 6.6, 6.706060606060606)","(61.0, 100.0, 96.0)","(7.0, 9.8, 9.671794871794871)","(61.0, 90.0, 82.5)","(10.0, 12.5, 11.939655172413794)","(71.0, 120.0, 116.0)","(81.0, 170.0, 166.0)","(19.0, 25.0, 24.62962962962963)"
06-01-2023 12:58:27.295716,"(4.4, 5.2, 5.161988304093567)","(91.0, 230.0, 214.44444444444446)","(41.0, 80.0, 72.0)","(20.0, 24.0, 24.235294117647058)","(3.6, 4.0, 3.9810077519379847)","(10.0, 12.5, 12.357843137254902)","(5.5, 6.8, 6.747474747474747)","(61.0, 100.0, 95.71428571428571)","(7.5, 9.8, 9.733333333333334)","(61.0, 90.0, 85.0)","(10.0, 12.0, 11.917322834645669)","(71.0, 120.0, 116.66666666666667)","(81.0, 170.0, 161.9047619047619)","(19.0, 25.0, 24.7)"
06-01-2023 12:58:28.995558,"(4.4, 5.2, 5.102985074626865)","(91.0, 230.0, 214.44444444444446)","(41.0, 75.0, 80.5)","(20.0, 25.0, 23.789473684210527)","(3.6, 4.0, 3.977027027027027)","(10.0, 12.5, 12.339285714285714)","(5.5, 6.8, 6.74468085106383)","(61.0, 100.0, 109.0909090909091)","(7.5, 9.8, 9.751515151515152)","(61.0, 90.0, 81.42857142857143)","(10.0, 12.5, 11.917322834645669)","(71.0, 120.0, 117.5)","(81.0, 180.0, 164.8)","(19.0, 25.0, 24.785714285714285)"
06-01-2023 12:58:30.669703,"(4.4, 5.2, 5.102985074626865)","(91.0, 230.0, 214.44444444444446)","(41.0, 85.0, 77.5)","(20.0, 24.0, 23.789473684210527)","(3.6, 4.0, 3.9863636363636363)","(10.0, 12.5, 12.339285714285714)","(5.5, 6.8, 6.741573033707865)","(61.0, 120.0, 105.0)","(7.5, 9.8, 9.70204081632653)","(61.0, 90.0, 81.0)","(10.0, 12.5, 11.943609022556391)","(71.0, 120.0, 115.0)","(81.0, 180.0, 164.8)","(19.0, 25.0, 24.894736842105264)"
06-01-2023 12:58:32.376744,"(4.4, 5.2, 5.102985074626865)","(91.0, 230.0, 214.44444444444446)","(41.0, 85.0, 83.33333333333333)","(20.0, 24.0, 23.789473684210527)","(3.6, 4.0, 4.008333333333333)","(10.0, 12.5, 12.339285714285714)","(5.5, 6.8, 6.741573033707865)","(61.0, 120.0, 112.22222222222223)","(7.5, 9.8, 9.70204081632653)","(61.0, 90.0, 87.14285714285714)","(10.0, 12.5, 11.696850393700787)","(71.0, 120.0, 112.0)","(81.0, 180.0, 164.8)","(19.0, 25.0, 24.894736842105264)"
06-01-2023 12:58:33.987963,"(4.4, 5.2, 5.123853211009174)","(101.0, 230.0, 214.0)","(41.0, 85.0, 83.0)","(20.0, 24.0, 23.806451612903224)","(3.6, 4.1, 4.012)","(10.0, 12.5, 12.35)","(5.5, 6.8, 6.75047619047619)","(61.0, 120.0, 112.63157894736842)","(7.5, 9.8, 9.72)","(61.0, 90.0, 83.80952380952381)","(10.0, 12.0, 11.696850393700787)","(71.0, 120.0, 117.5)","(81.0, 180.0, 164.8)","(19.0, 25.0, 24.91304347826087)"
06-01-2023 12:58:35.622025,"(4.4, 5.2, 5.123853211009174)","(101.0, 230.0, 210.0)","(41.0, 85.0, 83.0)","(20.0, 24.0, 23.806451612903224)","(3.5, 4.1, 4.012)","(10.0, 12.5, 12.35)","(5.5, 6.8, 6.764137931034482)","(61.0, 120.0, 112.63157894736842)","(7.5, 9.8, 9.72)","(61.0, 85.0, 83.80952380952381)","(10.0, 12.0, 11.701612903225806)","(71.0, 120.0, 117.5)","(91.0, 180.0, 164.8)","(19.0, 25.0, 24.78787878787879)"
