,Blue Cheyenne,Townsville,Egg White,Albert,Allegiance,Black Trumpet,Justa Lil Faith,Butterflyrock,Nick Of Time,Trace Sea
07-01-2023 19:16:13.806902,"(7.5, 9.4, 9.296774193548387)","(11.0, 14.5, 14.222222222222221)","(16.0, 18.5, 18.847133757961785)","(3.9, 4.4, 4.361428571428571)","(5.5, 6.4, 6.3394594594594595)","(81.0, 180.0, 141.8181818181818)","(3.8, 4.8, 4.761165048543689)","(31.0, 50.0, 45.875)","(6.5, 99999, 99990)","(31.0, 44.0, 43.7037037037037)"
07-01-2023 19:16:15.146219,"(7.5, 9.4, 9.296774193548387)","(11.0, 14.5, 14.222222222222221)","(16.0, 19.0, 18.847133757961785)","(3.9, 4.4, 4.361428571428571)","(5.5, 6.4, 6.335789473684211)","(81.0, 180.0, 136.0)","(3.8, 4.8, 4.767741935483871)","(31.0, 50.0, 45.875)","(6.5, 99999, 99990)","(31.0, 44.0, 43.7037037037037)"
07-01-2023 19:16:16.495926,"(8.0, 9.4, 9.296774193548387)","(11.0, 14.5, 14.222222222222221)","(16.0, 19.0, 18.847133757961785)","(3.9, 4.4, 4.361428571428571)","(5.5, 6.4, 6.335789473684211)","(81.0, 180.0, 136.0)","(3.8, 4.8, 4.767741935483871)","(31.0, 50.0, 45.875)","(6.5, 99999, 99990)","(31.0, 44.0, 43.7037037037037)"
07-01-2023 19:16:17.843466,"(7.5, 9.2, 9.15774647887324)","(11.0, 14.5, 14.222222222222221)","(16.0, 19.0, 18.904761904761905)","(3.9, 4.4, 4.361428571428571)","(5.5, 6.4, 6.330285714285715)","(81.0, 180.0, 136.0)","(3.8, 4.8, 4.757446808510638)","(31.0, 50.0, 45.875)","(6.5, 99999, 99990)","(31.0, 44.0, 43.7037037037037)"
07-01-2023 19:16:19.221288,"(7.5, 9.2, 9.145679012345678)","(11.0, 14.5, 14.222222222222221)","(16.0, 19.0, 18.904761904761905)","(3.9, 4.4, 4.364935064935065)","(5.5, 6.4, 6.330285714285715)","(81.0, 180.0, 136.0)","(3.8, 4.8, 4.732298136645963)","(31.0, 50.0, 45.875)","(6.5, 99999, 99990)","(31.0, 44.0, 43.7037037037037)"
07-01-2023 19:16:20.687052,"(7.5, 9.2, 8.958288770053477)","(11.0, 14.5, 14.222222222222221)","(16.0, 19.0, 18.904761904761905)","(3.9, 4.4, 4.370921985815603)","(5.5, 6.4, 6.426168224299065)","(81.0, 180.0, 136.0)","(3.8, 4.8, 4.747727272727273)","(31.0, 50.0, 45.875)","(6.5, 99999, 99990)","(31.0, 44.0, 43.7037037037037)"
07-01-2023 19:16:22.074122,"(7.5, 9.0, 8.958288770053477)","(11.0, 14.5, 14.222222222222221)","(16.0, 19.0, 18.904761904761905)","(3.9, 4.4, 4.370921985815603)","(5.5, 6.6, 6.423041474654378)","(81.0, 180.0, 136.0)","(3.8, 4.8, 4.747727272727273)","(31.0, 50.0, 45.875)","(6.5, 99999, 99990)","(31.0, 44.0, 43.7037037037037)"
07-01-2023 19:16:23.349044,"(8.0, 9.0, 8.924770642201835)","(11.0, 14.5, 14.589285714285714)","(16.0, 19.0, 18.79874213836478)","(3.9, 4.4, 4.297938144329897)","(5.5, 6.6, 6.439506172839506)","(81.0, 180.0, 129.23076923076923)","(3.8, 4.8, 4.754716981132075)","(31.0, 50.0, 46.4)","(6.5, 99999, 99990)","(31.0, 44.0, 43.63636363636363)"
07-01-2023 19:16:24.675699,"(8.0, 9.0, 8.900813008130081)","(11.0, 15.0, 14.55072463768116)","(16.0, 19.0, 18.6)","(3.9, 4.3, 4.29047619047619)","(5.5, 6.6, 6.439506172839506)","(81.0, 180.0, 129.23076923076923)","(3.8, 4.8, 4.757396449704142)","(31.0, 50.0, 46.4)","(6.5, 99999, 99990)","(31.0, 44.0, 43.63636363636363)"
07-01-2023 19:16:26.329321,"(8.0, 9.0, 8.914545454545454)","(11.0, 15.0, 14.558333333333334)","(16.0, 19.0, 18.69811320754717)","(3.9, 4.3, 4.266)","(5.5, 6.6, 6.461702127659574)","(81.0, 180.0, 146.0)","(3.8, 4.8, 4.801342281879195)","(31.0, 50.0, 46.142857142857146)","(6.5, 99999, 99990)","(31.0, 44.0, 43.7037037037037)"
07-01-2023 19:16:27.733637,"(8.0, 9.0, 8.914545454545454)","(11.0, 15.0, 14.558333333333334)","(16.0, 19.0, 18.69811320754717)","(3.9, 4.3, 4.26304347826087)","(5.5, 6.6, 6.383458646616542)","(81.0, 170.0, 140.0)","(3.8, 4.9, 4.845814977973569)","(31.0, 50.0, 46.333333333333336)","(6.5, 99999, 99990)","(31.0, 44.0, 44.15384615384615)"
07-01-2023 19:16:29.314645,"(8.0, 9.0, 8.904081632653062)","(11.0, 14.5, 14.4)","(16.0, 19.0, 18.686274509803923)","(3.9, 4.3, 4.260919540229885)","(5.5, 6.4, 6.442786069651741)","(81.0, 170.0, 128.0)","(3.8, 4.9, 4.856983240223464)","(31.0, 50.0, 46.4)","(6.5, 99999, 99990)","(31.0, 46.0, 44.5)"
07-01-2023 19:16:31.024508,"(8.0, 9.0, 8.938095238095238)","(11.0, 14.5, 14.431372549019608)","(16.0, 19.0, 18.517241379310345)","(3.9, 4.3, 4.263636363636364)","(5.5, 6.6, 6.415730337078652)","(81.0, 160.0, 125.71428571428571)","(3.8, 4.9, 4.859685863874346)","(31.0, 50.0, 48.42857142857143)","(6.5, 99999, 99990)","(31.0, 44.0, 42.94117647058823)"
07-01-2023 19:16:32.616782,"(8.0, 9.0, 8.909375)","(11.0, 14.5, 14.481481481481481)","(16.0, 19.0, 18.655172413793103)","(3.8, 4.3, 4.310280373831776)","(5.5, 6.6, 6.462385321100918)","(81.0, 130.0, 127.14285714285714)","(3.9, 4.9, 4.919277108433735)","(31.0, 50.0, 48.125)","(6.5, 99999, 99990)","(31.0, 44.0, 43.142857142857146)"
07-01-2023 19:16:34.162017,"(8.0, 9.0, 8.885365853658538)","(11.0, 14.5, 14.595959595959595)","(16.0, 19.0, 18.655172413793103)","(3.8, 4.4, 4.279545454545454)","(5.5, 6.6, 6.491803278688525)","(81.0, 130.0, 127.14285714285714)","(3.9, 5.0, 4.9495145631067965)","(31.0, 50.0, 48.125)","(6.5, 99999, 99990)","(31.0, 44.0, 42.875)"
07-01-2023 19:16:35.654270,"(8.0, 9.0, 8.912977099236642)","(11.0, 15.0, 14.622448979591837)","(16.0, 19.0, 18.6)","(3.8, 4.3, 4.270833333333333)","(5.5, 6.6, 6.491803278688525)","(71.0, 130.0, 127.14285714285714)","(3.9, 5.0, 4.9315476190476195)","(31.0, 50.0, 48.125)","(6.5, 99999, 99990)","(31.0, 44.0, 42.875)"
07-01-2023 19:16:37.089024,"(8.0, 9.0, 8.734426229508196)","(11.0, 15.0, 14.8)","(16.0, 19.0, 18.677018633540374)","(3.8, 4.3, 4.268715083798883)","(5.5, 6.6, 6.491803278688525)","(71.0, 130.0, 127.14285714285714)","(3.9, 5.0, 4.932748538011696)","(31.0, 50.0, 51.5)","(6.5, 99999, 99990)","(31.0, 44.0, 42.875)"
07-01-2023 19:16:38.597498,"(8.0, 8.8, 8.735537190082646)","(11.0, 15.0, 14.8)","(16.0, 19.0, 18.668789808917197)","(3.8, 4.3, 4.268211920529801)","(5.5, 6.6, 6.481081081081081)","(71.0, 130.0, 127.14285714285714)","(3.9, 5.0, 4.938172043010753)","(31.0, 55.0, 51.07142857142857)","(6.5, 99999, 99990)","(31.0, 44.0, 43.142857142857146)"
07-01-2023 19:16:40.247785,"(8.0, 8.8, 8.771223021582735)","(11.0, 15.0, 14.642857142857142)","(16.0, 19.0, 18.668789808917197)","(3.8, 4.3, 4.273214285714285)","(5.5, 6.6, 6.4992366412213745)","(71.0, 130.0, 127.14285714285714)","(3.9, 5.0, 4.83008356545961)","(31.0, 55.0, 50.714285714285715)","(6.5, 99999, 99990)","(31.0, 44.0, 43.142857142857146)"
07-01-2023 19:16:42.236574,"(8.0, 8.8, 8.773529411764706)","(11.0, 15.0, 14.646341463414634)","(16.0, 19.0, 18.657894736842106)","(3.8, 4.3, 4.272560975609756)","(5.5, 6.6, 6.504347826086956)","(81.0, 130.0, 127.14285714285714)","(3.9, 4.9, 4.83008356545961)","(31.0, 55.0, 51.25)","(6.5, 99999, 99990)","(31.0, 44.0, 43.333333333333336)"
07-01-2023 19:16:44.225957,"(7.5, 8.8, 8.748571428571429)","(11.0, 15.0, 14.646341463414634)","(16.0, 19.0, 18.697674418604652)","(3.8, 4.3, 4.272560975609756)","(5.5, 6.6, 6.505263157894737)","(81.0, 130.0, 127.14285714285714)","(3.9, 4.9, 4.831043956043956)","(31.0, 55.0, 51.25)","(6.5, 99999, 99990)","(31.0, 44.0, 43.333333333333336)"
07-01-2023 19:16:45.993239,"(7.5, 8.8, 8.748571428571429)","(11.0, 15.0, 14.646341463414634)","(16.0, 19.0, 18.5979381443299)","(3.8, 4.3, 4.275308641975308)","(5.5, 6.6, 6.52)","(81.0, 130.0, 136.66666666666666)","(3.9, 4.9, 4.831129476584022)","(31.0, 55.0, 51.25)","(6.5, 99999, 99990)","(31.0, 44.0, 43.333333333333336)"
07-01-2023 19:16:47.708105,"(7.5, 8.8, 8.758139534883721)","(11.0, 15.0, 14.783582089552239)","(16.0, 19.0, 18.606060606060606)","(3.8, 4.3, 4.343404255319149)","(5.5, 6.6, 6.571641791044776)","(81.0, 140.0, 112.5)","(3.9, 4.9, 4.788888888888889)","(31.0, 55.0, 52.32142857142857)","(6.5, 99999, 99990)","(31.0, 44.0, 43.407407407407405)"
07-01-2023 19:16:49.651922,"(7.5, 8.8, 8.758139534883721)","(11.0, 15.0, 14.865853658536585)","(16.0, 19.0, 18.606060606060606)","(3.8, 4.4, 4.45)","(5.5, 6.6, 6.544761904761905)","(81.0, 120.0, 115.0)","(3.9, 4.8, 4.779310344827586)","(31.0, 55.0, 52.096774193548384)","(6.5, 99999, 99990)","(31.0, 44.0, 42.72)"
07-01-2023 19:16:51.367868,"(7.5, 8.8, 8.761702127659575)","(11.0, 15.0, 14.435185185185185)","(16.0, 19.0, 17.833333333333332)","(3.8, 4.5, 4.45625)","(5.5, 6.6, 6.513333333333334)","(81.0, 120.0, 125.71428571428572)","(3.9, 4.8, 4.782978723404256)","(31.0, 55.0, 52.708333333333336)","(6.5, 99999, 99990)","(31.0, 44.0, 42.72)"
07-01-2023 19:16:53.220750,"(7.5, 8.8, 8.761702127659575)","(11.0, 14.5, 14.29861111111111)","(16.0, 18.0, 17.872222222222224)","(3.8, 4.5, 4.447169811320755)","(5.5, 6.6, 6.525714285714286)","(81.0, 130.0, 122.5)","(3.9, 4.9, 4.847265625)","(31.0, 55.0, 52.096774193548384)","(6.5, 99999, 99990)","(31.0, 46.0, 43.23076923076923)"
07-01-2023 19:16:55.133101,"(7.5, 8.8, 8.76029411764706)","(11.0, 14.5, 14.276923076923078)","(16.0, 18.0, 17.880681818181817)","(3.8, 4.5, 4.446666666666667)","(5.5, 6.6, 6.5194244604316545)","(71.0, 130.0, 122.5)","(3.9, 4.9, 4.848987854251012)","(31.0, 55.0, 51.785714285714285)","(6.5, 99999, 99990)","(31.0, 46.0, 43.23076923076923)"
07-01-2023 19:16:57.045970,"(7.5, 8.8, 8.76)","(11.0, 14.5, 14.28125)","(16.0, 18.0, 17.991525423728813)","(3.8, 4.5, 4.578492239467849)","(5.5, 6.6, 6.335652173913044)","(71.0, 130.0, 122.5)","(3.9, 4.9, 4.849193548387097)","(31.0, 55.0, 51.785714285714285)","(6.5, 99999, 99990)","(31.0, 46.0, 43.23076923076923)"
07-01-2023 19:16:58.871770,"(7.5, 8.8, 8.76)","(11.0, 14.5, 14.30281690140845)","(16.0, 18.0, 18.17032967032967)","(3.8, 4.6, 4.580381471389646)","(5.5, 6.4, 6.325806451612904)","(71.0, 130.0, 122.5)","(3.9, 4.9, 4.849193548387097)","(31.0, 55.0, 51.785714285714285)","(6.5, 99999, 99990)","(31.0, 46.0, 43.23076923076923)"
07-01-2023 19:17:00.580103,"(7.5, 8.8, 8.578625954198474)","(11.0, 14.5, 14.30281690140845)","(16.0, 18.5, 18.025252525252526)","(3.8, 4.6, 4.578443113772455)","(5.5, 6.4, 6.310638297872341)","(71.0, 130.0, 112.85714285714286)","(3.9, 4.9, 4.848148148148148)","(31.0, 55.0, 51.785714285714285)","(6.5, 99999, 99990)","(31.0, 46.0, 43.23076923076923)"
07-01-2023 19:17:02.291207,"(7.5, 8.6, 8.57925925925926)","(11.0, 14.5, 14.313333333333333)","(16.0, 18.5, 18.068421052631578)","(3.8, 4.6, 4.562015503875969)","(5.5, 6.4, 6.322222222222223)","(71.0, 130.0, 110.0)","(3.9, 4.9, 4.9192857142857145)","(31.0, 55.0, 48.285714285714285)","(6.5, 99999, 99990)","(31.0, 46.0, 43.6)"
07-01-2023 19:17:03.968463,"(7.5, 8.6, 8.557142857142857)","(11.0, 14.5, 14.796610169491526)","(16.0, 18.5, 18.054347826086957)","(3.8, 4.6, 4.562015503875969)","(5.5, 6.4, 6.299115044247788)","(71.0, 130.0, 105.0)","(3.9, 5.0, 4.877868852459017)","(31.0, 50.0, 47.42857142857143)","(6.5, 99999, 99990)","(31.0, 46.0, 43.6)"
07-01-2023 19:17:05.595161,"(7.5, 8.6, 8.566972477064219)","(11.0, 15.0, 14.303571428571429)","(16.0, 18.5, 18.2)","(3.8, 4.6, 4.56254295532646)","(5.5, 6.4, 6.3147928994082845)","(71.0, 120.0, 110.0)","(3.9, 4.9, 4.889166666666667)","(31.0, 48.0, 47.529411764705884)","(6.5, 99999, 99990)","(31.0, 46.0, 43.88235294117647)"
07-01-2023 19:17:07.208384,"(7.5, 8.6, 8.544827586206896)","(11.0, 14.5, 13.4375)","(16.0, 18.5, 18.25)","(3.8, 4.6, 4.6436170212765955)","(5.5, 6.4, 6.323756906077349)","(71.0, 120.0, 102.5)","(3.9, 4.9, 4.8426136363636365)","(31.0, 48.0, 48.15384615384615)","(6.5, 99999, 99990)","(31.0, 46.0, 44.285714285714285)"
07-01-2023 19:17:08.814649,"(7.5, 8.6, 8.207058823529412)","(11.0, 13.5, 13.154135338345865)","(16.0, 19.0, 18.616438356164384)","(3.8, 4.7, 4.685496183206107)","(5.5, 6.4, 6.315116279069768)","(71.0, 110.0, 125.71428571428572)","(3.9, 4.9, 4.866932270916335)","(31.0, 50.0, 49.0)","(6.5, 99999, 99990)","(31.0, 46.0, 44.285714285714285)"
07-01-2023 19:17:10.417307,"(7.5, 8.4, 8.207058823529412)","(11.0, 13.5, 13.154135338345865)","(16.0, 19.0, 18.616438356164384)","(3.8, 4.7, 4.6904)","(5.5, 6.4, 6.315116279069768)","(71.0, 130.0, 125.71428571428572)","(3.9, 4.9, 4.865271966527197)","(31.0, 50.0, 49.0)","(6.5, 99999, 99990)","(31.0, 46.0, 43.77777777777778)"
07-01-2023 19:17:12.015924,"(7.5, 8.4, 8.207058823529412)","(11.0, 13.5, 13.009803921568627)","(16.0, 19.0, 18.616438356164384)","(3.8, 4.7, 4.696808510638298)","(5.5, 6.4, 6.317857142857143)","(71.0, 130.0, 126.0)","(3.9, 4.9, 4.8994708994708995)","(31.0, 50.0, 49.26315789473684)","(6.5, 99999, 99990)","(31.0, 44.0, 43.84615384615385)"
07-01-2023 19:17:13.587475,"(7.5, 8.4, 8.20759493670886)","(11.0, 13.0, 12.953846153846154)","(16.0, 19.0, 18.616438356164384)","(3.8, 4.7, 4.6957894736842105)","(5.5, 6.4, 6.31830985915493)","(71.0, 130.0, 110.0)","(3.9, 4.9, 4.882911392405063)","(31.0, 50.0, 49.26315789473684)","(6.5, 99999, 99990)","(31.0, 44.0, 43.84615384615385)"
07-01-2023 19:17:15.218912,"(7.5, 8.4, 8.22824858757062)","(11.0, 13.0, 12.953846153846154)","(16.0, 19.0, 18.616438356164384)","(3.8, 4.7, 4.6957894736842105)","(5.5, 6.4, 6.316546762589929)","(71.0, 130.0, 106.66666666666667)","(3.9, 4.9, 4.88)","(31.0, 50.0, 49.26315789473684)","(6.5, 99999, 99990)","(31.0, 46.0, 45.0)"
07-01-2023 19:17:16.794893,"(7.5, 8.4, 8.063551401869159)","(11.0, 13.0, 12.968253968253968)","(16.0, 19.0, 17.92168674698795)","(3.8, 4.7, 4.71356783919598)","(5.5, 6.4, 6.315789473684211)","(71.0, 130.0, 100.67796610169492)","(3.9, 4.9, 5.078676470588235)","(31.0, 50.0, 49.04347826086956)","(6.5, 99999, 99990)","(31.0, 46.0, 44.93333333333333)"
07-01-2023 19:17:18.354581,"(7.5, 8.2, 8.077037037037037)","(11.0, 13.0, 12.828125)","(16.0, 18.0, 17.845238095238095)","(3.8, 4.8, 4.7121387283236995)","(5.5, 6.4, 6.166129032258064)","(71.0, 120.0, 102.22222222222223)","(3.9, 5.1, 5.107291666666667)","(31.0, 50.0, 50.54545454545455)","(6.5, 99999, 99990)","(31.0, 46.0, 41.53846153846154)"
07-01-2023 19:17:19.910012,"(7.5, 8.2, 8.066666666666666)","(11.0, 13.5, 12.882222222222222)","(16.0, 18.0, 17.852272727272727)","(3.8, 4.8, 4.6755)","(5.5, 6.2, 6.158947368421053)","(71.0, 110.0, 104.0)","(3.9, 5.2, 5.153550295857988)","(31.0, 55.0, 50.975)","(6.5, 99999, 99990)","(31.0, 42.0, 41.7)"
07-01-2023 19:17:21.504018,"(7.5, 8.2, 8.084745762711863)","(11.0, 13.5, 12.967391304347826)","(16.0, 18.0, 17.315217391304348)","(3.8, 4.7, 4.726890756302521)","(5.5, 6.2, 6.11578947368421)","(71.0, 110.0, 96.66666666666667)","(3.9, 5.2, 5.1514204545454545)","(31.0, 55.0, 50.680851063829785)","(6.5, 99999, 99990)","(31.0, 42.0, 41.78947368421053)"
07-01-2023 19:17:23.072727,"(7.5, 8.2, 8.317006802721089)","(11.0, 13.0, 12.867088607594937)","(16.0, 17.5, 16.778846153846153)","(3.8, 4.8, 4.763537906137184)","(5.5, 6.2, 5.996969696969697)","(71.0, 110.0, 98.125)","(3.9, 5.2, 5.153099730458221)","(31.0, 55.0, 51.282051282051285)","(6.5, 99999, 99990)","(31.0, 42.0, 40.666666666666664)"
07-01-2023 19:17:24.696637,"(7.5, 8.4, 8.346853146853148)","(11.0, 13.5, 12.889344262295083)","(16.0, 17.0, 17.15671641791045)","(3.8, 4.8, 4.7725274725274724)","(5.5, 6.2, 6.009954751131222)","(71.0, 100.0, 97.67857142857143)","(3.9, 5.2, 5.141806020066889)","(31.0, 55.0, 51.46341463414634)","(6.5, 99999, 99990)","(31.0, 44.0, 40.4)"
07-01-2023 19:17:26.218922,"(7.5, 8.4, 8.346853146853148)","(11.0, 13.5, 12.88)","(16.0, 17.5, 17.166666666666668)","(3.8, 4.8, 4.7725274725274724)","(5.5, 6.2, 5.96864406779661)","(71.0, 120.0, 101.11111111111111)","(3.9, 5.2, 5.071317829457364)","(31.0, 55.0, 51.46341463414634)","(6.5, 99999, 99990)","(31.0, 44.0, 40.4)"
07-01-2023 19:17:27.800023,"(7.5, 8.6, 8.547619047619047)","(11.0, 13.5, 12.887351778656127)","(16.0, 17.5, 17.246031746031747)","(3.8, 4.8, 4.776547231270358)","(5.5, 6.0, 5.9888)","(71.0, 110.0, 101.11111111111111)","(3.9, 5.1, 5.101098901098901)","(31.0, 55.0, 51.77777777777778)","(6.5, 99999, 99990)","(31.0, 44.0, 41.5)"
07-01-2023 19:17:29.326372,"(7.5, 8.6, 8.631683168316831)","(11.0, 13.5, 13.062043795620438)","(16.0, 17.5, 17.31)","(3.8, 4.8, 4.779584775086505)","(5.5, 6.0, 5.954954954954955)","(71.0, 110.0, 103.33333333333333)","(3.9, 5.2, 5.06580310880829)","(31.0, 55.0, 51.84782608695652)","(6.5, 99999, 99990)","(31.0, 44.0, 41.111111111111114)"
07-01-2023 19:17:30.865883,"(7.5, 8.8, 8.885)","(11.0, 13.5, 13.173553719008265)","(16.0, 17.5, 17.324074074074073)","(3.8, 4.8, 4.779151943462898)","(5.5, 6.0, 5.940397350993377)","(71.0, 110.0, 103.33333333333333)","(3.9, 5.1, 4.8822580645161295)","(31.0, 55.0, 52.5)","(6.5, 99999, 99990)","(31.0, 44.0, 40.22222222222222)"
07-01-2023 19:17:32.388292,"(7.5, 9.0, 8.885)","(11.0, 13.5, 13.175)","(16.0, 17.5, 17.324074074074073)","(3.8, 4.8, 4.781818181818181)","(5.5, 6.0, 5.8863013698630136)","(71.0, 110.0, 103.33333333333333)","(3.9, 4.9, 4.920886075949367)","(31.0, 55.0, 52.5)","(6.5, 99999, 99990)","(31.0, 44.0, 40.666666666666664)"
07-01-2023 19:17:34.008705,"(7.5, 8.8, 9.015873015873016)","(11.0, 13.5, 13.775862068965518)","(16.0, 17.5, 17.75)","(3.8, 4.8, 4.655629139072848)","(5.5, 5.9, 5.942408376963351)","(71.0, 110.0, 100.3921568627451)","(3.9, 5.0, 4.943724696356275)","(31.0, 55.0, 53.42857142857143)","(6.5, 99999, 99990)","(31.0, 44.0, 43.0)"
07-01-2023 19:17:35.682630,"(7.5, 9.2, 8.989189189189188)","(11.0, 14.0, 13.902777777777779)","(16.0, 18.0, 18.55263157894737)","(3.8, 4.7, 4.583684210526315)","(5.5, 6.0, 5.959663865546219)","(71.0, 120.0, 105.26315789473685)","(3.9, 5.0, 4.857407407407408)","(31.0, 55.0, 52.857142857142854)","(6.5, 99999, 99990)","(31.0, 44.0, 43.6)"
07-01-2023 19:17:37.698117,"(7.5, 9.2, 8.984924623115578)","(11.0, 14.0, 13.902777777777779)","(16.0, 19.0, 18.142857142857142)","(3.8, 4.6, 4.58)","(5.5, 6.0, 5.959663865546219)","(71.0, 110.0, 107.1875)","(3.9, 4.9, 4.856928838951311)","(31.0, 55.0, 52.857142857142854)","(6.5, 99999, 99990)","(31.0, 44.0, 43.6)"
07-01-2023 19:17:39.488153,"(7.5, 9.2, 8.984924623115578)","(11.0, 14.0, 13.763157894736842)","(15.0, 18.5, 18.142857142857142)","(3.8, 4.6, 4.575793650793651)","(5.5, 6.0, 5.8983739837398375)","(71.0, 110.0, 105.0)","(3.9, 4.9, 4.9310679611650485)","(31.0, 55.0, 52.857142857142854)","(6.5, 99999, 99990)","(31.0, 42.0, 41.0)"
07-01-2023 19:17:41.262145,"(7.5, 9.2, 8.834615384615386)","(11.0, 14.0, 13.732142857142858)","(15.0, 18.5, 18.044776119402986)","(3.9, 4.6, 4.741777777777778)","(5.5, 5.9, 5.773333333333333)","(71.0, 110.0, 107.1875)","(4.2, 5.0, 5.1165775401069515)","(31.0, 55.0, 52.56410256410256)","(7.0, 99999, 99990)","(31.0, 42.0, 40.25)"
07-01-2023 19:17:42.899488,"(7.5, 9.0, 8.834615384615386)","(11.0, 14.0, 13.732142857142858)","(15.0, 18.5, 18.044776119402986)","(3.9, 4.9, 4.741777777777778)","(5.5, 5.8, 5.773333333333333)","(71.0, 110.0, 102.14285714285714)","(4.2, 5.2, 4.88745247148289)","(31.0, 55.0, 52.888888888888886)","(7.0, 99999, 99990)","(31.0, 42.0, 41.61290322580645)"
07-01-2023 19:17:44.477848,"(7.5, 9.0, 8.959615384615384)","(11.0, 14.0, 13.763636363636364)","(15.0, 18.5, 18.141975308641975)","(3.9, 4.9, 4.85297619047619)","(5.5, 5.9, 5.825333333333334)","(71.0, 120.0, 102.14285714285714)","(4.2, 4.9, 4.88745247148289)","(31.0, 55.0, 52.888888888888886)","(7.0, 99999, 99990)","(31.0, 42.0, 41.61290322580645)"
07-01-2023 19:17:46.058556,"(7.5, 9.0, 8.945263157894736)","(11.0, 14.0, 14.059633027522935)","(15.0, 18.5, 18.189655172413794)","(3.9, 4.9, 4.858422939068101)","(5.5, 5.9, 5.733870967741936)","(71.0, 110.0, 99.16666666666667)","(4.2, 4.9, 4.87870036101083)","(31.0, 55.0, 53.75)","(7.0, 99999, 99990)","(31.0, 44.0, 42.0)"
07-01-2023 19:17:47.658002,"(7.5, 9.0, 8.943783783783784)","(11.0, 14.5, 13.985507246376812)","(15.0, 18.5, 18.18235294117647)","(3.9, 4.9, 4.8590277777777775)","(5.5, 5.8, 5.779310344827586)","(71.0, 100.0, 99.64285714285714)","(4.2, 4.9, 4.85969387755102)","(31.0, 55.0, 53.170731707317074)","(7.0, 99999, 99990)","(31.0, 44.0, 41.6)"
07-01-2023 19:17:49.259196,"(7.5, 9.0, 9.105952380952381)","(11.0, 14.5, 14.352112676056338)","(15.0, 18.5, 18.31118881118881)","(3.9, 4.9, 4.932571428571428)","(5.5, 5.8, 5.871493212669684)","(71.0, 100.0, 105.625)","(4.2, 4.9, 4.756825938566553)","(31.0, 55.0, 54.02777777777778)","(7.0, 99999, 99990)","(31.0, 44.0, 43.68421052631579)"
07-01-2023 19:17:50.797915,"(7.5, 9.2, 8.983448275862068)","(11.0, 14.5, 14.351694915254237)","(15.0, 18.5, 18.304347826086957)","(4.0, 5.0, 4.928764478764479)","(5.5, 5.9, 5.872811059907835)","(71.0, 110.0, 109.28571428571429)","(4.2, 4.8, 4.760759493670886)","(31.0, 55.0, 54.054054054054056)","(6.5, 99999, 99990)","(31.0, 44.0, 43.64705882352941)"
07-01-2023 19:17:52.433550,"(7.5, 9.0, 9.04367816091954)","(11.0, 14.5, 14.449074074074074)","(15.0, 18.5, 18.374015748031496)","(4.0, 5.0, 4.722608695652174)","(5.5, 5.9, 6.022)","(71.0, 110.0, 108.33333333333333)","(4.2, 4.8, 4.779329608938547)","(31.0, 55.0, 54.57142857142857)","(6.5, 99999, 99990)","(31.0, 44.0, 43.64705882352941)"
07-01-2023 19:17:54.003922,"(7.5, 9.2, 9.310714285714285)","(11.0, 14.5, 14.407563025210084)","(16.0, 18.5, 18.614754098360656)","(3.9, 4.9, 4.642553191489362)","(5.5, 6.2, 6.008088235294117)","(71.0, 110.0, 109.28571428571429)","(4.2, 4.8, 4.771686746987951)","(31.0, 55.0, 53.80434782608695)","(6.5, 99999, 99990)","(31.0, 44.0, 42.4)"
07-01-2023 19:17:55.564421,"(7.5, 9.4, 9.456756756756757)","(11.0, 14.5, 14.407563025210084)","(16.0, 19.0, 18.614754098360656)","(3.9, 4.7, 4.628695652173913)","(5.5, 6.2, 6.004494382022472)","(71.0, 110.0, 109.0909090909091)","(4.2, 4.8, 4.767699115044247)","(31.0, 55.0, 53.77777777777778)","(6.5, 99999, 99990)","(31.0, 44.0, 42.25)"
07-01-2023 19:17:57.127308,"(7.5, 9.6, 9.470270270270271)","(11.0, 14.5, 14.454545454545455)","(15.0, 19.0, 19.04)","(4.0, 4.7, 4.6923076923076925)","(5.5, 6.2, 5.973991031390135)","(71.0, 110.0, 111.11111111111111)","(4.2, 4.8, 4.783265306122449)","(31.0, 55.0, 53.80434782608695)","(6.5, 99999, 99990)","(31.0, 44.0, 40.72727272727273)"
07-01-2023 19:17:58.783652,"(7.5, 9.6, 9.478048780487805)","(11.0, 14.5, 15.57920792079208)","(15.0, 19.5, 20.576271186440678)","(4.0, 4.7, 4.069565217391304)","(5.5, 6.0, 5.596976483762598)","(71.0, 120.0, 122.0)","(4.2, 4.8, 5.22093023255814)","(31.0, 55.0, 49.15384615384615)","(6.5, 99999, 99990)","(31.0, 42.0, 44.333333333333336)"
07-01-2023 19:18:00.398479,"(7.5, 9.8, 9.079039301310043)","(11.0, 16.5, 15.66)","(15.0, 21.0, 20.01)","(3.9, 4.1, 4.044117647058823)","(5.5, 5.6, 5.586158192090395)","(71.0, 140.0, 121.42857142857143)","(4.2, 5.3, 5.2455)","(31.0, 50.0, 49.92)","(6.5, 99999, 99990)","(31.0, 46.0, 44.16216216216216)"
