,My Own Voice,Flying Jarrad,Will She Stay,Islas Boy,Hanny Darrison,Glasgow Magic,Our Girl Socks,Succeed
05-01-2023 12:41:21.061142,"(6.0, 9.0, 8.888)","(61.0, 220.0, 210.8695652173913)","(71.0, 230.0, 188.0)","(15.0, 27.0, 27.75)","(20.0, 30.0, 27.333333333333332)","(71.0, 230.0, 182.35294117647058)","(7.0, 9.0, 8.621052631578946)","(1.24, 1.48, 1.468611111111111)"
05-01-2023 12:41:22.261791,"(6.0, 9.0, 8.888)","(61.0, 220.0, 210.8695652173913)","(71.0, 230.0, 188.0)","(15.0, 28.0, 27.75)","(20.0, 30.0, 27.333333333333332)","(71.0, 230.0, 182.35294117647058)","(7.0, 9.0, 8.628571428571428)","(1.24, 1.48, 1.4762857142857142)"
05-01-2023 12:41:23.486447,"(6.0, 8.8, 8.514285714285714)","(61.0, 220.0, 210.8695652173913)","(71.0, 230.0, 188.0)","(15.0, 28.0, 28.7)","(20.0, 30.0, 27.333333333333332)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.600000000000001)","(1.24, 1.48, 1.4802325581395348)"
05-01-2023 12:41:24.869068,"(6.0, 8.6, 8.563636363636363)","(61.0, 220.0, 210.8695652173913)","(71.0, 230.0, 188.0)","(15.0, 29.0, 28.545454545454547)","(20.0, 30.0, 27.333333333333332)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.5)","(1.24, 1.49, 1.4833333333333334)"
05-01-2023 12:41:26.132675,"(6.0, 8.6, 8.503030303030302)","(61.0, 220.0, 210.8695652173913)","(71.0, 230.0, 188.0)","(15.0, 29.0, 28.666666666666664)","(20.0, 30.0, 27.333333333333332)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.5)","(1.24, 1.49, 1.4755384615384615)"
05-01-2023 12:41:27.465601,"(6.0, 8.6, 8.476923076923077)","(61.0, 220.0, 210.8695652173913)","(71.0, 230.0, 188.0)","(15.0, 29.0, 28.666666666666664)","(20.0, 30.0, 27.333333333333332)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.5)","(1.24, 1.48, 1.4755384615384615)"
05-01-2023 12:41:28.715441,"(6.0, 8.6, 8.476923076923077)","(61.0, 220.0, 210.8695652173913)","(71.0, 230.0, 188.0)","(15.0, 29.0, 28.666666666666664)","(20.0, 30.0, 27.333333333333332)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.546666666666667)","(1.24, 1.48, 1.4755384615384615)"
05-01-2023 12:41:29.971542,"(6.0, 8.6, 8.476923076923077)","(61.0, 220.0, 210.8695652173913)","(71.0, 230.0, 188.0)","(15.0, 29.0, 28.666666666666664)","(20.0, 30.0, 27.333333333333332)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.546666666666667)","(1.24, 1.48, 1.4755384615384615)"
05-01-2023 12:41:31.212613,"(6.0, 8.6, 8.476923076923077)","(61.0, 220.0, 210.8695652173913)","(71.0, 230.0, 188.0)","(15.0, 30.0, 28.166666666666668)","(20.0, 30.0, 27.419354838709676)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.546666666666667)","(1.24, 1.48, 1.4755384615384615)"
05-01-2023 12:41:32.447640,"(6.0, 8.6, 8.476923076923077)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 188.0)","(15.0, 30.0, 28.166666666666668)","(20.0, 30.0, 27.419354838709676)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.546666666666667)","(1.24, 1.48, 1.4755384615384615)"
05-01-2023 12:41:33.616830,"(6.0, 8.6, 8.476923076923077)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 188.0)","(15.0, 30.0, 28.166666666666668)","(20.0, 30.0, 27.419354838709676)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.546666666666667)","(1.24, 1.48, 1.4755384615384615)"
05-01-2023 12:41:34.747669,"(6.0, 8.6, 8.5)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(15.0, 29.0, 28.82608695652174)","(20.0, 30.0, 26.8)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.569230769230769)","(1.24, 1.47, 1.4650819672131148)"
05-01-2023 12:41:35.803890,"(6.0, 8.6, 8.5)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(15.0, 29.0, 28.82608695652174)","(20.0, 30.0, 26.8)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.569230769230769)","(1.24, 1.47, 1.4650819672131148)"
05-01-2023 12:41:37.010424,"(6.0, 8.6, 8.52258064516129)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 28.82608695652174)","(20.0, 30.0, 26.8)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.644444444444446)","(1.24, 1.47, 1.4634838709677418)"
05-01-2023 12:41:38.280500,"(6.0, 8.6, 8.525)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 28.8125)","(20.0, 29.0, 27.5)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.644444444444446)","(1.24, 1.47, 1.464015748031496)"
05-01-2023 12:41:39.504846,"(6.0, 8.8, 8.5)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 28.8125)","(20.0, 29.0, 27.5)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.644444444444446)","(1.24, 1.47, 1.464015748031496)"
05-01-2023 12:41:40.686319,"(6.0, 8.8, 8.5)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 28.4)","(20.0, 29.0, 27.42105263157895)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.7)","(1.24, 1.47, 1.4611627906976743)"
05-01-2023 12:41:42.098881,"(6.0, 8.8, 8.529032258064516)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 28.6)","(20.0, 29.0, 27.42105263157895)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.666666666666666)","(1.24, 1.47, 1.4611627906976743)"
05-01-2023 12:41:43.487490,"(6.0, 8.8, 8.529032258064516)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 28.6)","(20.0, 29.0, 27.42105263157895)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.566666666666666)","(1.24, 1.47, 1.4594444444444443)"
05-01-2023 12:41:44.993764,"(6.0, 8.8, 8.533333333333333)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 28.6)","(20.0, 29.0, 27.42105263157895)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.566666666666666)","(1.24, 1.47, 1.4617241379310344)"
05-01-2023 12:41:46.442218,"(6.0, 8.8, 8.533333333333333)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 28.866666666666667)","(20.0, 29.0, 27.42105263157895)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.576)","(1.24, 1.47, 1.4617241379310344)"
05-01-2023 12:41:47.830589,"(6.0, 8.8, 8.529032258064516)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 28.875)","(20.0, 29.0, 27.4)","(71.0, 230.0, 198.84615384615384)","(7.0, 8.8, 8.52)","(1.24, 1.47, 1.4604)"
05-01-2023 12:41:49.249961,"(6.0, 8.8, 8.533333333333333)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 29.0, 22.355555555555554)","(20.0, 29.0, 27.4)","(71.0, 230.0, 198.84615384615384)","(7.0, 8.8, 8.666666666666666)","(1.24, 1.47, 1.47)"
05-01-2023 12:41:50.443169,"(6.0, 8.8, 8.533333333333333)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 26.0, 23.333333333333332)","(20.0, 29.0, 27.4)","(71.0, 230.0, 198.84615384615384)","(7.0, 8.8, 8.666666666666666)","(1.24, 1.48, 1.4756666666666667)"
05-01-2023 12:41:51.557326,"(6.0, 8.8, 8.533333333333333)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 24.0, 23.272727272727273)","(20.0, 29.0, 27.4)","(71.0, 230.0, 198.84615384615384)","(7.0, 8.8, 8.66)","(1.24, 1.48, 1.4755555555555555)"
05-01-2023 12:41:52.816413,"(6.0, 8.6, 8.527272727272727)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 24.0, 23.166666666666668)","(20.0, 29.0, 27.4)","(71.0, 230.0, 198.84615384615384)","(7.0, 8.8, 8.652173913043478)","(1.24, 1.48, 1.4798412698412697)"
05-01-2023 12:41:54.053413,"(6.0, 8.6, 8.527272727272727)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 24.0, 21.8)","(20.0, 29.0, 27.4)","(71.0, 230.0, 198.84615384615384)","(7.0, 8.8, 8.65)","(1.24, 1.49, 1.4776923076923076)"
05-01-2023 12:41:55.299224,"(6.0, 9.0, 8.540000000000001)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 22.0, 21.90909090909091)","(20.0, 29.0, 27.4)","(71.0, 230.0, 198.84615384615384)","(7.0, 8.8, 8.661538461538461)","(1.24, 1.49, 1.482)"
05-01-2023 12:41:56.469041,"(6.0, 8.8, 8.675)","(61.0, 230.0, 226.1904761904762)","(71.0, 230.0, 206.66666666666666)","(16.0, 22.0, 21.894736842105264)","(20.0, 29.0, 27.4)","(71.0, 230.0, 198.84615384615384)","(7.0, 8.8, 8.661538461538461)","(1.24, 1.49, 1.4784444444444444)"
05-01-2023 12:41:57.634037,"(6.0, 9.0, 8.704347826086956)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 206.66666666666666)","(17.0, 22.0, 21.333333333333332)","(21.0, 29.0, 27.4)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.68095238095238)","(1.24, 1.49, 1.477906976744186)"
05-01-2023 12:41:58.812282,"(6.0, 9.0, 8.709090909090909)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 206.66666666666666)","(17.0, 22.0, 21.27659574468085)","(21.0, 29.0, 27.4)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.68095238095238)","(1.24, 1.49, 1.4755555555555555)"
05-01-2023 12:42:00.038537,"(6.0, 9.2, 8.895238095238096)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 206.66666666666666)","(17.0, 22.0, 21.29787234042553)","(21.0, 29.0, 28.8)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.705263157894738)","(1.24, 1.49, 1.475)"
05-01-2023 12:42:01.295518,"(6.0, 9.2, 8.723529411764705)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 206.66666666666666)","(17.0, 22.0, 21.29787234042553)","(21.0, 29.0, 28.8)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 8.792592592592593)","(1.24, 1.48, 1.461235294117647)"
05-01-2023 12:42:02.636777,"(6.0, 9.2, 8.890322580645162)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 206.66666666666666)","(17.0, 22.0, 21.533333333333335)","(21.0, 29.0, 29.25)","(71.0, 230.0, 182.35294117647058)","(7.0, 8.8, 9.013333333333334)","(1.24, 1.47, 1.4597402597402598)"
05-01-2023 12:42:03.912287,"(6.0, 9.2, 8.911111111111111)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 222.72727272727272)","(17.0, 23.0, 21.5)","(21.0, 30.0, 29.5)","(71.0, 230.0, 167.69230769230768)","(7.0, 9.2, 9.052631578947368)","(1.24, 1.46, 1.4533333333333334)"
05-01-2023 12:42:05.277849,"(6.0, 9.6, 9.3)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 222.72727272727272)","(17.0, 23.0, 22.428571428571427)","(21.0, 30.0, 29.666666666666668)","(71.0, 230.0, 167.69230769230768)","(7.0, 9.2, 9.072727272727272)","(1.24, 1.46, 1.448987341772152)"
05-01-2023 12:42:06.779555,"(6.0, 9.4, 9.153846153846153)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 222.72727272727272)","(17.0, 23.0, 22.8125)","(21.0, 30.0, 29.77777777777778)","(71.0, 230.0, 187.36842105263156)","(7.0, 9.2, 9.107692307692307)","(1.24, 1.45, 1.4544897959183674)"
05-01-2023 12:42:08.076578,"(6.0, 9.4, 9.153846153846153)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 222.72727272727272)","(17.0, 23.0, 22.8125)","(21.0, 30.0, 29.428571428571427)","(71.0, 230.0, 187.36842105263156)","(7.0, 9.2, 9.114285714285714)","(1.24, 1.46, 1.44875)"
05-01-2023 12:42:09.429474,"(6.0, 9.4, 9.08)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 222.72727272727272)","(17.0, 23.0, 23.3)","(21.0, 30.0, 29.428571428571427)","(71.0, 230.0, 187.36842105263156)","(7.0, 9.2, 9.128)","(1.24, 1.45, 1.4459302325581396)"
05-01-2023 12:42:10.587676,"(6.0, 9.4, 9.117647058823529)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 222.72727272727272)","(17.0, 24.0, 23.22222222222222)","(21.0, 30.0, 29.428571428571427)","(71.0, 230.0, 193.1818181818182)","(7.0, 9.4, 9.121739130434783)","(1.24, 1.45, 1.4408620689655172)"
05-01-2023 12:42:11.755724,"(6.0, 9.4, 9.114285714285714)","(61.0, 230.0, 226.1904761904762)","(81.0, 230.0, 222.72727272727272)","(17.0, 24.0, 23.333333333333332)","(21.0, 30.0, 29.428571428571427)","(71.0, 230.0, 193.1818181818182)","(7.0, 9.4, 9.121739130434783)","(1.24, 1.45, 1.4415873015873015)"
05-01-2023 12:42:12.956111,"(6.0, 9.4, 9.177777777777777)","(61.0, 230.0, 214.0)","(81.0, 230.0, 214.0)","(17.0, 24.0, 23.5)","(21.0, 30.0, 28.74074074074074)","(71.0, 230.0, 193.1818181818182)","(7.0, 9.4, 8.572413793103447)","(1.24, 1.45, 1.4534146341463414)"
05-01-2023 12:42:14.233668,"(6.0, 9.6, 9.321739130434782)","(61.0, 230.0, 180.0)","(81.0, 230.0, 180.0)","(17.0, 24.0, 23.5)","(21.0, 32.0, 29.46153846153846)","(71.0, 230.0, 190.9090909090909)","(7.0, 8.6, 8.589473684210526)","(1.24, 1.46, 1.4504225352112676)"
05-01-2023 12:42:15.488023,"(6.0, 9.6, 9.321739130434782)","(61.0, 220.0, 180.0)","(81.0, 220.0, 180.0)","(17.0, 24.0, 23.5)","(21.0, 32.0, 29.428571428571427)","(71.0, 220.0, 184.8)","(7.0, 8.8, 8.581818181818182)","(1.24, 1.46, 1.453398058252427)"
05-01-2023 12:42:16.827275,"(6.0, 9.4, 9.316666666666666)","(61.0, 220.0, 180.0)","(81.0, 220.0, 180.0)","(17.0, 24.0, 23.5)","(21.0, 32.0, 29.428571428571427)","(71.0, 220.0, 184.8)","(7.0, 8.8, 8.581818181818182)","(1.24, 1.46, 1.453398058252427)"
05-01-2023 12:42:18.052592,"(6.0, 9.4, 9.316666666666666)","(61.0, 220.0, 180.0)","(81.0, 220.0, 200.0)","(17.0, 24.0, 23.4)","(21.0, 32.0, 29.428571428571427)","(71.0, 220.0, 184.8)","(7.0, 8.8, 8.64)","(1.24, 1.46, 1.4438497652582158)"
05-01-2023 12:42:19.198516,"(6.0, 9.4, 9.3)","(61.0, 220.0, 180.0)","(81.0, 220.0, 200.0)","(17.0, 24.0, 23.4)","(21.0, 32.0, 29.428571428571427)","(71.0, 220.0, 184.8)","(7.0, 8.8, 8.64)","(1.24, 1.45, 1.4438497652582158)"
05-01-2023 12:42:20.437059,"(6.0, 9.4, 9.3)","(61.0, 220.0, 180.0)","(81.0, 220.0, 204.0)","(17.0, 24.0, 23.7)","(21.0, 32.0, 29.82758620689655)","(71.0, 220.0, 183.33333333333334)","(7.0, 8.8, 8.666666666666666)","(1.24, 1.45, 1.439230769230769)"
05-01-2023 12:42:21.765511,"(6.0, 10.0, 9.6)","(61.0, 220.0, 180.0)","(81.0, 220.0, 210.0)","(17.0, 25.0, 23.736842105263158)","(21.0, 32.0, 29.857142857142858)","(71.0, 220.0, 183.33333333333334)","(7.0, 9.0, 8.714285714285714)","(1.24, 1.45, 1.4342857142857142)"
05-01-2023 12:42:23.086024,"(6.0, 9.8, 9.647058823529411)","(61.0, 220.0, 180.0)","(81.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.0)","(21.0, 32.0, 29.857142857142858)","(71.0, 220.0, 183.33333333333334)","(7.0, 9.0, 8.863157894736842)","(1.24, 1.44, 1.4324390243902438)"
05-01-2023 12:42:24.398981,"(6.0, 10.0, 9.454545454545455)","(61.0, 220.0, 180.0)","(81.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.142857142857142)","(21.0, 32.0, 29.857142857142858)","(71.0, 220.0, 183.33333333333334)","(7.0, 9.0, 9.155555555555555)","(1.24, 1.44, 1.4265217391304348)"
05-01-2023 12:42:25.669382,"(6.0, 10.0, 9.450000000000001)","(61.0, 220.0, 180.0)","(81.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.142857142857142)","(21.0, 32.0, 29.857142857142858)","(71.0, 220.0, 183.33333333333334)","(7.0, 9.4, 9.16)","(1.24, 1.45, 1.4272222222222222)"
05-01-2023 12:42:26.952407,"(6.0, 10.0, 9.542857142857143)","(61.0, 220.0, 180.0)","(81.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.333333333333332)","(21.0, 32.0, 29.82758620689655)","(71.0, 220.0, 183.33333333333334)","(7.0, 9.4, 9.22857142857143)","(1.24, 1.43, 1.4261904761904762)"
05-01-2023 12:42:28.117541,"(6.0, 9.8, 9.5)","(61.0, 220.0, 180.0)","(81.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.333333333333332)","(21.0, 32.0, 29.82758620689655)","(71.0, 220.0, 183.33333333333334)","(7.0, 9.4, 9.22857142857143)","(1.24, 1.43, 1.4261904761904762)"
05-01-2023 12:42:29.292637,"(6.0, 9.8, 9.5)","(61.0, 220.0, 180.0)","(81.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.333333333333332)","(21.0, 32.0, 29.82758620689655)","(71.0, 220.0, 183.33333333333334)","(7.0, 9.4, 9.22857142857143)","(1.24, 1.43, 1.4261904761904762)"
05-01-2023 12:42:30.565677,"(6.0, 9.8, 9.685714285714287)","(61.0, 220.0, 180.0)","(81.0, 230.0, 202.22222222222223)","(17.0, 26.0, 24.363636363636363)","(21.0, 32.0, 30.363636363636363)","(71.0, 220.0, 149.28571428571428)","(7.0, 9.6, 9.375)","(1.24, 1.43, 1.4174444444444443)"
05-01-2023 12:42:31.855369,"(6.5, 9.8, 9.254545454545454)","(61.0, 230.0, 195.0)","(81.0, 230.0, 196.66666666666666)","(17.0, 25.0, 24.727272727272727)","(21.0, 32.0, 30.133333333333333)","(81.0, 150.0, 136.66666666666666)","(7.0, 9.6, 9.58)","(1.24, 1.42, 1.4203124999999999)"
05-01-2023 12:42:33.215630,"(7.0, 9.8, 9.254545454545454)","(71.0, 230.0, 195.0)","(91.0, 230.0, 196.66666666666666)","(17.0, 25.0, 24.333333333333332)","(21.0, 32.0, 30.133333333333333)","(81.0, 140.0, 138.42105263157896)","(7.5, 9.6, 9.557142857142857)","(1.24, 1.43, 1.4258108108108107)"
05-01-2023 12:42:34.479469,"(7.0, 9.6, 9.3)","(71.0, 230.0, 213.63636363636363)","(91.0, 230.0, 196.66666666666666)","(17.0, 25.0, 24.333333333333332)","(21.0, 32.0, 30.133333333333333)","(81.0, 140.0, 147.77777777777777)","(7.5, 9.8, 9.557142857142857)","(1.24, 1.43, 1.4277777777777778)"
05-01-2023 12:42:35.788803,"(7.0, 9.6, 9.272727272727273)","(71.0, 220.0, 213.63636363636363)","(91.0, 230.0, 196.66666666666666)","(17.0, 25.0, 24.333333333333332)","(21.0, 32.0, 30.133333333333333)","(81.0, 150.0, 145.23809523809524)","(7.5, 9.8, 9.557142857142857)","(1.24, 1.43, 1.4230625)"
05-01-2023 12:42:36.954683,"(7.0, 9.4, 9.333333333333334)","(71.0, 220.0, 206.53846153846155)","(91.0, 230.0, 196.66666666666666)","(17.0, 25.0, 24.25)","(21.0, 32.0, 30.133333333333333)","(81.0, 150.0, 145.23809523809524)","(7.5, 9.8, 9.485714285714286)","(1.24, 1.43, 1.4228823529411765)"
05-01-2023 12:42:38.118537,"(7.0, 9.6, 9.388235294117647)","(71.0, 220.0, 170.0)","(91.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.25)","(21.0, 32.0, 30.133333333333333)","(81.0, 150.0, 146.66666666666666)","(7.5, 9.6, 9.511111111111111)","(1.24, 1.43, 1.4223899371069182)"
05-01-2023 12:42:39.244193,"(7.0, 9.6, 9.388235294117647)","(71.0, 220.0, 175.0)","(91.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.25)","(21.0, 32.0, 30.133333333333333)","(81.0, 150.0, 146.66666666666666)","(7.5, 9.6, 10.440298507462687)","(1.24, 1.43, 1.413731343283582)"
05-01-2023 12:42:40.498564,"(7.0, 9.4, 9.215384615384616)","(71.0, 220.0, 175.0)","(91.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.25)","(21.0, 32.0, 30.133333333333333)","(81.0, 150.0, 147.14285714285714)","(7.5, 10.5, 10.46875)","(1.24, 1.42, 1.414074074074074)"
05-01-2023 12:42:41.658104,"(7.0, 9.6, 9.388235294117647)","(71.0, 220.0, 175.0)","(91.0, 230.0, 202.22222222222223)","(17.0, 25.0, 24.25)","(21.0, 32.0, 30.125)","(81.0, 150.0, 147.14285714285714)","(7.5, 10.5, 10.481382978723405)","(1.24, 1.42, 1.414074074074074)"
05-01-2023 12:42:42.843397,"(7.0, 9.6, 9.2)","(71.0, 220.0, 176.66666666666666)","(91.0, 230.0, 193.33333333333334)","(17.0, 25.0, 24.25)","(21.0, 32.0, 30.125)","(81.0, 150.0, 147.14285714285714)","(7.5, 10.5, 10.645833333333334)","(1.24, 1.42, 1.40698224852071)"
05-01-2023 12:42:44.039535,"(7.0, 9.4, 9.2)","(71.0, 210.0, 167.14285714285714)","(91.0, 220.0, 208.0952380952381)","(17.0, 25.0, 24.25)","(21.0, 32.0, 30.125)","(81.0, 150.0, 147.14285714285714)","(7.5, 11.0, 10.742424242424242)","(1.24, 1.42, 1.405891472868217)"
05-01-2023 12:42:45.181051,"(7.0, 9.4, 9.145454545454546)","(71.0, 210.0, 167.14285714285714)","(91.0, 220.0, 208.0952380952381)","(17.0, 25.0, 24.25)","(21.0, 32.0, 30.125)","(81.0, 150.0, 147.14285714285714)","(7.5, 11.0, 10.742424242424242)","(1.24, 1.42, 1.405891472868217)"
05-01-2023 12:42:46.317418,"(7.0, 9.4, 9.145454545454546)","(71.0, 210.0, 167.14285714285714)","(91.0, 220.0, 186.66666666666666)","(17.0, 25.0, 24.454545454545453)","(21.0, 32.0, 30.125)","(81.0, 150.0, 147.14285714285714)","(7.5, 11.0, 10.725806451612904)","(1.24, 1.42, 1.4066666666666665)"
05-01-2023 12:42:47.478081,"(7.0, 9.8, 9.72857142857143)","(71.0, 210.0, 172.5)","(91.0, 220.0, 190.0)","(17.0, 25.0, 24.454545454545453)","(21.0, 32.0, 30.125)","(81.0, 150.0, 147.14285714285714)","(7.5, 11.0, 10.725806451612904)","(1.24, 1.41, 1.4066666666666665)"
05-01-2023 12:42:48.723765,"(7.0, 10.0, 9.694117647058823)","(71.0, 210.0, 172.5)","(91.0, 220.0, 190.0)","(17.0, 25.0, 24.142857142857142)","(21.0, 32.0, 30.125)","(81.0, 150.0, 147.14285714285714)","(7.5, 11.0, 10.742424242424242)","(1.24, 1.41, 1.4021333333333332)"
05-01-2023 12:42:49.918371,"(7.0, 10.0, 9.76)","(71.0, 210.0, 172.5)","(91.0, 220.0, 201.25)","(17.0, 25.0, 24.142857142857142)","(21.0, 32.0, 30.125)","(81.0, 220.0, 170.0)","(7.5, 11.0, 10.78125)","(1.24, 1.4, 1.3981159420289855)"
05-01-2023 12:42:51.028552,"(7.0, 10.0, 9.705263157894736)","(71.0, 210.0, 165.0)","(91.0, 220.0, 201.25)","(17.0, 25.0, 24.142857142857142)","(21.0, 32.0, 30.125)","(81.0, 210.0, 176.66666666666666)","(7.5, 11.0, 10.78125)","(1.24, 1.4, 1.3980597014925373)"
05-01-2023 12:42:52.246341,"(7.0, 10.0, 9.71111111111111)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 25.0, 24.142857142857142)","(21.0, 32.0, 30.125)","(81.0, 210.0, 176.66666666666666)","(7.5, 11.0, 10.78125)","(1.24, 1.4, 1.3974647887323943)"
05-01-2023 12:42:53.463950,"(7.0, 10.0, 9.71111111111111)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 25.0, 24.142857142857142)","(21.0, 32.0, 30.125)","(81.0, 210.0, 176.66666666666666)","(7.5, 11.0, 10.774193548387096)","(1.24, 1.4, 1.3924293785310733)"
05-01-2023 12:42:54.788034,"(7.0, 10.5, 10.044117647058824)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 25.0, 24.75)","(21.0, 32.0, 30.125)","(81.0, 210.0, 176.66666666666666)","(7.5, 11.0, 10.766666666666667)","(1.24, 1.4, 1.3912643678160919)"
05-01-2023 12:42:56.158104,"(7.0, 10.5, 9.861764705882354)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 25.0, 24.75)","(21.0, 32.0, 30.125)","(81.0, 210.0, 175.0)","(7.5, 11.0, 10.925)","(1.24, 1.4, 1.3912643678160919)"
05-01-2023 12:42:57.545043,"(7.0, 10.5, 9.865625000000001)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 25.0, 25.25)","(21.0, 32.0, 30.133333333333333)","(81.0, 210.0, 175.0)","(7.5, 11.0, 10.957446808510639)","(1.24, 1.4, 1.3878846153846154)"
05-01-2023 12:42:58.889718,"(7.0, 10.5, 9.916666666666668)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 26.0, 25.181818181818183)","(21.0, 32.0, 30.133333333333333)","(81.0, 210.0, 160.0)","(7.5, 11.0, 10.940860215053764)","(1.24, 1.39, 1.3901129943502823)"
05-01-2023 12:43:00.168942,"(7.0, 10.5, 9.916666666666668)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 26.0, 24.727272727272727)","(21.0, 32.0, 30.133333333333333)","(81.0, 210.0, 160.0)","(7.5, 11.0, 10.902061855670103)","(1.24, 1.4, 1.3813333333333333)"
05-01-2023 12:43:01.384127,"(7.0, 11.0, 10.931174089068826)","(71.0, 210.0, 165.0)","(91.0, 220.0, 197.77777777777777)","(17.0, 26.0, 24.666666666666668)","(21.0, 32.0, 30.133333333333333)","(81.0, 210.0, 160.0)","(7.5, 11.0, 10.879396984924623)","(1.24, 1.39, 1.3813333333333333)"
