,Online Model,Balmy Bob,Loseashoe,Grenade,Champagne Stride,Im Alright Jack,Shes My Little Gem,Lilbitahenrytee,Courtney Katarina
10-01-2023 16:19:35.089249,"(9.0, 14.0, 12.285714285714286)","(31.0, 60.0, 53.0)","(6.5, 15.5, 14.5)","(21.0, 48.0, 42.4)","(1.26, 1.44, 1.4295238095238094)","(26.0, 44.0, 35.5)","(15.0, 22.0, 20.5)","(31.0, 100.0, 85.0)","(41.0, 170.0, 128.33333333333334)"
10-01-2023 16:19:37.389996,"(9.0, 14.0, 12.5)","(31.0, 60.0, 53.0)","(6.5, 15.5, 14.166666666666666)","(21.0, 48.0, 43.2)","(1.26, 1.44, 1.3669444444444445)","(26.0, 44.0, 38.333333333333336)","(15.0, 22.0, 20.5)","(31.0, 100.0, 85.0)","(41.0, 170.0, 128.33333333333334)"
10-01-2023 16:19:39.101586,"(9.0, 14.0, 13.1)","(31.0, 60.0, 53.0)","(6.5, 15.0, 15.222222222222221)","(21.0, 48.0, 43.2)","(1.26, 1.38, 1.364)","(26.0, 44.0, 38.333333333333336)","(15.0, 22.0, 22.666666666666668)","(31.0, 100.0, 85.0)","(41.0, 170.0, 136.66666666666666)"
10-01-2023 16:19:40.661690,"(9.0, 14.0, 13.214285714285714)","(31.0, 60.0, 56.888888888888886)","(6.5, 15.5, 15.222222222222221)","(21.0, 48.0, 43.2)","(1.26, 1.38, 1.3894117647058823)","(26.0, 44.0, 33.8)","(15.0, 24.0, 22.0)","(31.0, 100.0, 85.0)","(41.0, 170.0, 136.66666666666666)"
10-01-2023 16:19:42.328786,"(9.0, 15.0, 13.5)","(31.0, 60.0, 56.888888888888886)","(6.5, 15.5, 14.764705882352942)","(21.0, 48.0, 43.2)","(1.26, 1.39, 1.3909090909090909)","(26.0, 44.0, 33.8)","(15.0, 24.0, 22.0)","(31.0, 100.0, 83.33333333333333)","(41.0, 170.0, 136.66666666666666)"
10-01-2023 16:19:43.793205,"(9.0, 15.0, 13.5)","(31.0, 60.0, 56.888888888888886)","(6.5, 15.5, 14.538461538461538)","(21.0, 48.0, 43.2)","(1.26, 1.4, 1.3909090909090909)","(26.0, 44.0, 33.8)","(15.0, 24.0, 22.0)","(31.0, 90.0, 80.0)","(41.0, 170.0, 140.0)"
10-01-2023 16:19:45.261601,"(9.0, 15.0, 13.5)","(31.0, 60.0, 56.888888888888886)","(6.5, 15.5, 14.538461538461538)","(21.0, 48.0, 43.2)","(1.26, 1.4, 1.394)","(26.0, 44.0, 33.8)","(15.0, 24.0, 22.0)","(31.0, 90.0, 80.0)","(41.0, 170.0, 140.0)"
10-01-2023 16:19:46.829958,"(9.0, 15.0, 13.607142857142858)","(31.0, 60.0, 56.888888888888886)","(6.5, 15.5, 14.538461538461538)","(21.0, 48.0, 45.6)","(1.26, 1.41, 1.396)","(26.0, 44.0, 34.285714285714285)","(15.0, 24.0, 20.9)","(31.0, 90.0, 78.0)","(41.0, 170.0, 140.0)"
10-01-2023 16:19:48.458933,"(9.0, 14.5, 13.607142857142858)","(31.0, 60.0, 56.888888888888886)","(6.5, 15.5, 14.538461538461538)","(21.0, 48.0, 45.6)","(1.26, 1.42, 1.4049999999999998)","(26.0, 44.0, 34.285714285714285)","(15.0, 23.0, 20.9)","(41.0, 90.0, 80.0)","(41.0, 170.0, 140.0)"
10-01-2023 16:19:49.919479,"(9.0, 14.5, 13.285714285714285)","(31.0, 60.0, 56.888888888888886)","(6.5, 15.5, 13.9375)","(21.0, 48.0, 43.2)","(1.26, 1.42, 1.4421249999999999)","(26.0, 44.0, 34.285714285714285)","(15.0, 23.0, 20.6)","(41.0, 85.0, 76.66666666666667)","(41.0, 170.0, 140.0)"
10-01-2023 16:19:51.431538,"(9.0, 14.0, 12.928571428571429)","(31.0, 60.0, 53.0)","(6.5, 15.5, 14.5)","(21.0, 48.0, 36.0)","(1.26, 1.45, 1.3966666666666665)","(26.0, 44.0, 34.285714285714285)","(15.0, 23.0, 21.666666666666668)","(41.0, 90.0, 76.66666666666667)","(41.0, 170.0, 140.0)"
10-01-2023 16:19:52.908572,"(9.0, 14.0, 12.928571428571429)","(31.0, 60.0, 53.0)","(6.5, 15.0, 14.5)","(21.0, 46.0, 36.0)","(1.26, 1.44, 1.3966666666666665)","(26.0, 44.0, 34.285714285714285)","(15.0, 23.0, 20.9)","(41.0, 90.0, 77.5)","(41.0, 170.0, 140.0)"
10-01-2023 16:19:54.310793,"(9.0, 14.0, 13.0)","(31.0, 60.0, 53.0)","(6.5, 15.0, 14.5)","(21.0, 46.0, 36.0)","(1.26, 1.44, 1.3966666666666665)","(26.0, 44.0, 34.285714285714285)","(15.0, 23.0, 21.5)","(41.0, 85.0, 77.5)","(41.0, 170.0, 140.0)"
10-01-2023 16:19:55.688046,"(9.0, 14.0, 13.25)","(31.0, 60.0, 53.0)","(6.5, 15.0, 14.5)","(21.0, 46.0, 36.0)","(1.26, 1.44, 1.4258695652173912)","(26.0, 44.0, 36.75)","(15.0, 23.0, 21.5)","(41.0, 85.0, 77.5)","(41.0, 170.0, 140.0)"
10-01-2023 16:19:57.159159,"(9.0, 14.0, 13.25)","(31.0, 60.0, 53.0)","(6.5, 15.0, 14.777777777777779)","(21.0, 46.0, 36.0)","(1.26, 1.44, 1.4321212121212121)","(26.0, 40.0, 37.2)","(15.0, 23.0, 21.5)","(41.0, 85.0, 77.5)","(41.0, 170.0, 132.5)"
10-01-2023 16:19:58.536608,"(9.0, 14.0, 13.25)","(31.0, 60.0, 53.0)","(6.5, 15.0, 14.777777777777779)","(21.0, 46.0, 36.0)","(1.26, 1.44, 1.4321212121212121)","(26.0, 44.0, 37.2)","(15.0, 23.0, 21.5)","(41.0, 85.0, 76.66666666666667)","(41.0, 170.0, 132.5)"
10-01-2023 16:19:59.866726,"(9.0, 13.5, 13.071428571428571)","(31.0, 60.0, 53.0)","(6.5, 15.0, 14.777777777777779)","(21.0, 40.0, 35.0)","(1.26, 1.44, 1.4182758620689655)","(26.0, 44.0, 37.2)","(15.0, 23.0, 21.5)","(41.0, 90.0, 76.66666666666667)","(41.0, 170.0, 132.5)"
10-01-2023 16:20:01.257142,"(9.0, 13.5, 12.75)","(31.0, 60.0, 53.0)","(6.5, 15.0, 14.5)","(21.0, 40.0, 35.0)","(1.26, 1.44, 1.4182758620689655)","(26.0, 44.0, 39.42857142857143)","(15.0, 23.0, 21.5)","(41.0, 90.0, 76.66666666666667)","(41.0, 170.0, 132.5)"
10-01-2023 16:20:02.614468,"(9.0, 13.5, 12.75)","(31.0, 60.0, 53.0)","(6.5, 15.0, 14.5)","(21.0, 40.0, 35.0)","(1.26, 1.44, 1.417894736842105)","(26.0, 44.0, 39.42857142857143)","(15.0, 23.0, 21.5)","(41.0, 90.0, 76.66666666666667)","(41.0, 170.0, 134.0)"
10-01-2023 16:20:04.144602,"(9.0, 13.0, 12.714285714285714)","(31.0, 60.0, 53.0)","(6.5, 15.0, 14.6875)","(21.0, 40.0, 35.5)","(1.26, 1.44, 1.4245454545454546)","(26.0, 44.0, 39.42857142857143)","(15.0, 23.0, 21.5)","(41.0, 90.0, 76.66666666666667)","(41.0, 170.0, 143.33333333333334)"
10-01-2023 16:20:05.438430,"(9.0, 13.0, 12.714285714285714)","(31.0, 60.0, 52.0)","(6.5, 15.0, 13.666666666666666)","(21.0, 40.0, 35.5)","(1.26, 1.44, 1.4059210526315788)","(26.0, 44.0, 40.22222222222222)","(15.0, 23.0, 22.333333333333332)","(41.0, 90.0, 76.66666666666667)","(41.0, 160.0, 131.8181818181818)"
10-01-2023 16:20:06.753173,"(9.0, 13.0, 12.714285714285714)","(31.0, 55.0, 52.0)","(6.5, 15.0, 14.09090909090909)","(21.0, 40.0, 35.5)","(1.26, 1.43, 1.414516129032258)","(26.0, 44.0, 40.22222222222222)","(15.0, 24.0, 22.333333333333332)","(41.0, 90.0, 76.66666666666667)","(41.0, 150.0, 126.0)"
10-01-2023 16:20:08.413235,"(9.0, 13.0, 13.875)","(31.0, 55.0, 52.0)","(6.5, 15.0, 13.375)","(21.0, 40.0, 35.5)","(1.26, 1.43, 1.419950738916256)","(26.0, 44.0, 40.22222222222222)","(15.0, 24.0, 22.5)","(41.0, 90.0, 76.66666666666667)","(41.0, 150.0, 138.57142857142858)"
10-01-2023 16:20:09.914793,"(9.0, 15.0, 13.875)","(31.0, 55.0, 52.0)","(6.5, 15.0, 14.055555555555555)","(21.0, 40.0, 35.5)","(1.26, 1.43, 1.421502590673575)","(26.0, 44.0, 40.22222222222222)","(15.0, 24.0, 22.5)","(41.0, 90.0, 80.0)","(41.0, 210.0, 130.0)"
10-01-2023 16:20:11.473028,"(9.0, 14.5, 13.25)","(31.0, 55.0, 52.0)","(6.5, 14.5, 13.666666666666666)","(21.0, 40.0, 35.5)","(1.26, 1.43, 1.4049999999999998)","(26.0, 44.0, 39.75)","(15.0, 24.0, 21.5)","(41.0, 85.0, 80.0)","(41.0, 180.0, 127.14285714285714)"
10-01-2023 16:20:12.964718,"(9.0, 14.5, 13.25)","(31.0, 55.0, 52.0)","(6.5, 14.5, 13.666666666666666)","(21.0, 40.0, 35.5)","(1.26, 1.42, 1.4151351351351351)","(26.0, 44.0, 39.75)","(15.0, 24.0, 21.333333333333332)","(41.0, 85.0, 77.5)","(41.0, 170.0, 124.28571428571429)"
10-01-2023 16:20:14.587799,"(9.0, 14.0, 12.90909090909091)","(31.0, 55.0, 52.0)","(6.5, 14.5, 13.9)","(21.0, 40.0, 35.5)","(1.26, 1.42, 1.4175)","(26.0, 44.0, 39.75)","(15.0, 24.0, 21.333333333333332)","(41.0, 85.0, 73.75)","(41.0, 160.0, 130.0)"
10-01-2023 16:20:16.179668,"(9.0, 14.0, 13.11111111111111)","(31.0, 55.0, 52.0)","(6.5, 14.5, 13.9)","(21.0, 40.0, 35.5)","(1.26, 1.42, 1.3904999999999998)","(26.0, 44.0, 39.75)","(15.0, 24.0, 21.333333333333332)","(41.0, 85.0, 73.75)","(41.0, 150.0, 130.0)"
10-01-2023 16:20:17.710168,"(9.0, 14.0, 13.11111111111111)","(31.0, 55.0, 52.0)","(6.5, 14.5, 14.166666666666666)","(21.0, 40.0, 35.5)","(1.26, 1.41, 1.40390625)","(26.0, 44.0, 36.0)","(15.0, 23.0, 21.333333333333332)","(41.0, 85.0, 73.75)","(41.0, 140.0, 156.66666666666666)"
10-01-2023 16:20:19.216848,"(9.0, 14.0, 13.11111111111111)","(31.0, 55.0, 52.0)","(6.5, 15.5, 12.75)","(21.0, 40.0, 35.5)","(1.26, 1.41, 1.3910526315789473)","(26.0, 44.0, 34.0)","(15.0, 23.0, 21.75)","(41.0, 85.0, 77.5)","(41.0, 180.0, 125.55555555555556)"
10-01-2023 16:20:20.768845,"(9.0, 14.0, 13.5)","(31.0, 55.0, 57.0)","(6.5, 15.0, 12.857142857142858)","(21.0, 40.0, 35.5)","(1.26, 1.41, 1.3959374999999998)","(26.0, 44.0, 38.0)","(15.0, 23.0, 24.285714285714285)","(41.0, 85.0, 83.125)","(41.0, 170.0, 130.0)"
10-01-2023 16:20:22.236994,"(9.0, 14.0, 13.5)","(31.0, 60.0, 57.0)","(6.5, 15.0, 12.461538461538462)","(21.0, 40.0, 35.5)","(1.26, 1.4, 1.4249999999999998)","(26.0, 44.0, 38.0)","(15.0, 26.0, 23.5)","(41.0, 85.0, 83.125)","(41.0, 160.0, 130.0)"
10-01-2023 16:20:23.681661,"(9.0, 14.0, 13.5)","(31.0, 60.0, 55.0)","(6.5, 15.0, 13.11111111111111)","(21.0, 40.0, 35.5)","(1.26, 1.43, 1.421638418079096)","(26.0, 44.0, 39.333333333333336)","(15.0, 26.0, 21.923076923076923)","(41.0, 85.0, 83.125)","(41.0, 150.0, 125.0)"
10-01-2023 16:20:25.138337,"(9.0, 14.0, 13.5)","(31.0, 60.0, 55.0)","(6.5, 14.5, 12.833333333333334)","(21.0, 40.0, 35.5)","(1.26, 1.43, 1.4195774647887323)","(26.0, 44.0, 39.333333333333336)","(15.0, 25.0, 21.923076923076923)","(41.0, 85.0, 83.125)","(41.0, 150.0, 130.0)"
10-01-2023 16:20:26.493068,"(9.0, 14.0, 13.5)","(31.0, 60.0, 55.0)","(6.5, 14.5, 13.11111111111111)","(21.0, 40.0, 34.666666666666664)","(1.26, 1.43, 1.420074074074074)","(26.0, 44.0, 39.333333333333336)","(15.0, 25.0, 18.503937007874015)","(41.0, 85.0, 80.0)","(41.0, 150.0, 136.66666666666666)"
10-01-2023 16:20:27.898056,"(9.0, 14.0, 13.5)","(31.0, 60.0, 55.0)","(6.5, 14.5, 13.214285714285714)","(21.0, 38.0, 36.0)","(1.26, 1.43, 1.420074074074074)","(26.0, 44.0, 39.333333333333336)","(15.0, 19.0, 20.333333333333332)","(41.0, 85.0, 80.0)","(41.0, 150.0, 178.57142857142856)"
10-01-2023 16:20:29.753152,"(9.0, 14.0, 13.428571428571429)","(31.0, 60.0, 55.0)","(6.5, 14.5, 11.807692307692308)","(21.0, 38.0, 33.6)","(1.26, 1.43, 1.452807881773399)","(26.0, 44.0, 39.333333333333336)","(15.0, 22.0, 21.0)","(41.0, 85.0, 80.0)","(41.0, 170.0, 146.0)"
10-01-2023 16:20:31.349978,"(9.0, 14.0, 14.5)","(31.0, 60.0, 55.0)","(6.5, 12.5, 12.045454545454545)","(21.0, 36.0, 33.333333333333336)","(1.26, 1.46, 1.448497409326425)","(26.0, 44.0, 39.333333333333336)","(15.0, 22.0, 20.4)","(41.0, 85.0, 80.0)","(41.0, 160.0, 140.0)"
10-01-2023 16:20:33.079939,"(9.0, 15.0, 14.4)","(31.0, 60.0, 55.0)","(6.5, 12.5, 11.285714285714286)","(21.0, 34.0, 32.8)","(1.26, 1.46, 1.4513223140495868)","(26.0, 44.0, 39.333333333333336)","(15.0, 21.0, 20.0625)","(41.0, 85.0, 80.0)","(41.0, 160.0, 135.0)"
10-01-2023 16:20:34.624884,"(9.0, 15.0, 14.0)","(31.0, 60.0, 55.0)","(6.5, 11.5, 11.444444444444445)","(21.0, 34.0, 33.333333333333336)","(1.26, 1.46, 1.4434645669291337)","(26.0, 44.0, 39.333333333333336)","(15.0, 21.0, 20.0)","(41.0, 85.0, 80.0)","(41.0, 190.0, 142.0)"
10-01-2023 16:20:36.187033,"(9.0, 15.0, 14.0)","(31.0, 60.0, 53.333333333333336)","(6.5, 12.0, 11.285714285714286)","(21.0, 34.0, 33.333333333333336)","(1.26, 1.46, 1.443153846153846)","(26.0, 44.0, 41.6)","(15.0, 21.0, 20.25)","(41.0, 90.0, 100.0)","(41.0, 190.0, 130.0)"
10-01-2023 16:20:38.035700,"(9.0, 15.0, 14.4)","(31.0, 60.0, 53.333333333333336)","(6.5, 12.0, 11.333333333333334)","(21.0, 34.0, 33.333333333333336)","(1.26, 1.46, 1.4401785714285713)","(26.0, 44.0, 41.6)","(15.0, 21.0, 20.25)","(41.0, 110.0, 88.46153846153847)","(41.0, 170.0, 127.14285714285714)"
10-01-2023 16:20:39.782117,"(9.0, 15.0, 14.428571428571429)","(31.0, 60.0, 53.333333333333336)","(6.5, 12.0, 11.538461538461538)","(21.0, 34.0, 33.333333333333336)","(1.26, 1.46, 1.452207792207792)","(26.0, 44.0, 41.6)","(15.0, 21.0, 20.25)","(41.0, 110.0, 92.5)","(41.0, 150.0, 136.66666666666666)"
10-01-2023 16:20:41.379095,"(9.0, 15.5, 14.666666666666666)","(31.0, 60.0, 50.666666666666664)","(6.5, 12.0, 11.538461538461538)","(21.0, 34.0, 33.333333333333336)","(1.26, 1.46, 1.4503614457831324)","(26.0, 44.0, 41.6)","(15.0, 21.0, 20.25)","(41.0, 100.0, 92.5)","(41.0, 150.0, 121.42857142857143)"
10-01-2023 16:20:43.068758,"(9.0, 15.5, 14.666666666666666)","(31.0, 60.0, 48.8)","(6.5, 12.0, 11.333333333333334)","(21.0, 34.0, 33.333333333333336)","(1.26, 1.46, 1.4454545454545453)","(26.0, 44.0, 41.6)","(15.0, 21.0, 20.25)","(41.0, 100.0, 88.75)","(41.0, 150.0, 121.42857142857143)"
10-01-2023 16:20:44.684358,"(9.0, 15.5, 14.666666666666666)","(31.0, 60.0, 48.8)","(6.5, 12.0, 11.333333333333334)","(21.0, 34.0, 33.333333333333336)","(1.26, 1.46, 1.4454545454545453)","(26.0, 44.0, 41.6)","(15.0, 21.0, 20.25)","(41.0, 95.0, 88.75)","(41.0, 150.0, 136.66666666666666)"
10-01-2023 16:20:46.312278,"(9.0, 15.5, 14.666666666666666)","(31.0, 60.0, 48.8)","(6.5, 12.0, 11.0)","(21.0, 34.0, 32.705882352941174)","(1.26, 1.46, 1.454736842105263)","(26.0, 44.0, 41.6)","(15.0, 21.0, 20.25)","(41.0, 95.0, 88.75)","(41.0, 150.0, 136.66666666666666)"
10-01-2023 16:20:47.873560,"(9.0, 15.5, 14.6)","(31.0, 60.0, 48.8)","(6.5, 12.5, 11.047619047619047)","(21.0, 38.0, 32.705882352941174)","(1.26, 1.46, 1.454736842105263)","(26.0, 44.0, 40.0)","(15.0, 21.0, 20.0)","(41.0, 95.0, 88.75)","(41.0, 150.0, 136.66666666666666)"
10-01-2023 16:20:49.382019,"(9.0, 15.0, 14.6)","(31.0, 60.0, 48.8)","(6.5, 12.0, 11.125)","(21.0, 38.0, 32.705882352941174)","(1.26, 1.46, 1.454736842105263)","(26.0, 44.0, 40.0)","(15.0, 21.0, 19.75)","(41.0, 95.0, 88.75)","(41.0, 150.0, 136.66666666666666)"
10-01-2023 16:20:51.116162,"(9.0, 15.0, 14.904761904761905)","(31.0, 60.0, 48.8)","(6.5, 12.0, 11.25)","(21.0, 38.0, 32.705882352941174)","(1.26, 1.46, 1.456923076923077)","(26.0, 44.0, 41.77777777777778)","(15.0, 20.0, 19.75)","(41.0, 95.0, 88.75)","(41.0, 150.0, 136.66666666666666)"
10-01-2023 16:20:53.079292,"(9.0, 15.5, 14.6)","(31.0, 60.0, 48.8)","(6.5, 12.0, 11.25)","(21.0, 38.0, 32.705882352941174)","(1.26, 1.46, 1.4586813186813186)","(26.0, 44.0, 41.77777777777778)","(15.0, 20.0, 19.125)","(41.0, 95.0, 88.75)","(41.0, 180.0, 140.0)"
10-01-2023 16:20:54.764538,"(9.0, 15.0, 14.6)","(31.0, 60.0, 48.8)","(6.5, 12.0, 11.192307692307692)","(21.0, 38.0, 32.705882352941174)","(1.26, 1.46, 1.4749367088607594)","(26.0, 44.0, 32.21739130434783)","(15.0, 20.0, 19.0)","(41.0, 95.0, 88.75)","(41.0, 180.0, 140.0)"
10-01-2023 16:20:56.480591,"(9.0, 15.0, 14.6)","(31.0, 60.0, 48.8)","(6.5, 12.0, 11.4)","(21.0, 38.0, 29.818181818181817)","(1.26, 1.48, 1.4738271604938271)","(26.0, 34.0, 29.121951219512194)","(15.0, 19.5, 19.0)","(41.0, 95.0, 88.75)","(41.0, 180.0, 140.0)"
10-01-2023 16:21:00.238833,"(9.0, 15.0, 14.6)","(31.0, 60.0, 49.0)","(6.5, 12.0, 11.4)","(21.0, 38.0, 28.5)","(1.26, 1.48, 1.474078947368421)","(26.0, 34.0, 29.121951219512194)","(15.0, 19.5, 19.0)","(41.0, 95.0, 88.75)","(41.0, 180.0, 140.0)"
10-01-2023 16:21:02.907018,"(9.0, 15.0, 14.6)","(31.0, 50.0, 36.74074074074074)","(6.5, 12.0, 11.1)","(21.0, 32.0, 25.636363636363637)","(1.26, 1.48, 1.4758666666666667)","(26.0, 34.0, 29.121951219512194)","(15.0, 19.5, 19.0)","(41.0, 95.0, 88.75)","(41.0, 180.0, 140.0)"
10-01-2023 16:21:04.524277,"(9.0, 15.0, 14.73913043478261)","(31.0, 44.0, 36.46153846153846)","(7.0, 12.0, 11.1)","(21.0, 32.0, 25.636363636363637)","(1.26, 1.48, 1.4737931034482759)","(26.0, 34.0, 29.121951219512194)","(15.0, 19.5, 19.0)","(41.0, 95.0, 81.66666666666667)","(41.0, 180.0, 162.5)"
10-01-2023 16:21:06.062918,"(9.0, 15.5, 14.73913043478261)","(31.0, 44.0, 36.31372549019608)","(7.0, 12.0, 11.1)","(21.0, 32.0, 25.636363636363637)","(1.26, 1.48, 1.4737931034482759)","(26.0, 34.0, 28.893617021276597)","(15.0, 19.5, 19.0)","(41.0, 95.0, 87.85714285714286)","(41.0, 180.0, 162.5)"
10-01-2023 16:21:07.622300,"(9.0, 15.5, 14.833333333333334)","(31.0, 44.0, 39.0)","(7.0, 12.0, 11.1)","(21.0, 32.0, 25.636363636363637)","(1.26, 1.48, 1.4738260869565216)","(26.0, 34.0, 28.893617021276597)","(15.0, 19.5, 19.0)","(41.0, 95.0, 91.0)","(41.0, 180.0, 162.5)"
10-01-2023 16:21:09.075445,"(9.0, 15.5, 14.333333333333334)","(31.0, 42.0, 38.666666666666664)","(7.0, 12.0, 11.1)","(21.0, 32.0, 25.636363636363637)","(1.26, 1.48, 1.4585416666666666)","(26.0, 34.0, 30.153846153846153)","(15.0, 20.0, 19.75)","(41.0, 95.0, 91.66666666666667)","(41.0, 180.0, 162.5)"
10-01-2023 16:21:10.493754,"(9.0, 16.0, 14.8)","(31.0, 40.0, 38.666666666666664)","(7.0, 12.0, 11.1)","(21.0, 32.0, 25.636363636363637)","(1.26, 1.47, 1.4585416666666666)","(26.0, 34.0, 30.714285714285715)","(15.0, 20.0, 20.285714285714285)","(41.0, 95.0, 95.83333333333334)","(41.0, 180.0, 162.5)"
10-01-2023 16:21:11.905047,"(9.0, 16.0, 15.047619047619047)","(31.0, 40.0, 38.666666666666664)","(7.0, 12.0, 11.166666666666666)","(21.0, 30.0, 25.833333333333332)","(1.26, 1.47, 1.4555263157894736)","(26.0, 32.0, 30.3125)","(15.0, 21.0, 20.285714285714285)","(41.0, 100.0, 95.83333333333334)","(41.0, 180.0, 162.5)"
10-01-2023 16:21:13.258996,"(9.0, 16.0, 14.857142857142858)","(31.0, 40.0, 38.666666666666664)","(7.0, 12.0, 11.166666666666666)","(21.0, 29.0, 26.083333333333336)","(1.26, 1.47, 1.4605813953488371)","(26.0, 32.0, 30.75)","(15.0, 20.0, 19.625)","(41.0, 100.0, 89.58333333333333)","(41.0, 180.0, 167.27272727272725)"
10-01-2023 16:21:14.669975,"(9.0, 16.0, 14.857142857142858)","(31.0, 40.0, 38.666666666666664)","(7.0, 12.0, 11.166666666666666)","(21.0, 29.0, 26.083333333333336)","(1.26, 1.47, 1.4605813953488371)","(26.0, 32.0, 30.333333333333332)","(15.0, 20.0, 19.727272727272727)","(41.0, 100.0, 89.58333333333333)","(41.0, 180.0, 167.27272727272725)"
10-01-2023 16:21:16.127542,"(9.0, 16.0, 14.857142857142858)","(31.0, 40.0, 39.0)","(7.0, 12.0, 11.666666666666666)","(21.0, 29.0, 25.25)","(1.26, 1.47, 1.4651874999999999)","(26.0, 32.0, 30.333333333333332)","(15.0, 20.0, 19.6)","(41.0, 100.0, 89.58333333333333)","(41.0, 180.0, 167.27272727272725)"
10-01-2023 16:21:17.617031,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 12.0, 11.357142857142858)","(21.0, 29.0, 27.363636363636363)","(1.26, 1.48, 1.4651874999999999)","(26.0, 32.0, 31.11764705882353)","(15.0, 20.0, 19.25)","(41.0, 100.0, 85.71428571428571)","(41.0, 180.0, 162.85714285714286)"
10-01-2023 16:21:19.161775,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 12.0, 11.1)","(21.0, 29.0, 27.363636363636363)","(1.26, 1.48, 1.4651874999999999)","(26.0, 32.0, 31.0625)","(15.0, 20.0, 19.25)","(41.0, 100.0, 87.5)","(41.0, 180.0, 162.85714285714286)"
10-01-2023 16:21:20.723622,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 12.0, 11.1)","(21.0, 29.0, 27.363636363636363)","(1.26, 1.48, 1.4691284403669724)","(26.0, 32.0, 31.0625)","(15.0, 20.0, 19.25)","(41.0, 100.0, 87.5)","(41.0, 180.0, 162.85714285714286)"
10-01-2023 16:21:22.164103,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 12.0, 10.545454545454545)","(21.0, 29.0, 27.363636363636363)","(1.26, 1.48, 1.469650655021834)","(26.0, 32.0, 31.0625)","(15.0, 20.0, 19.4)","(41.0, 100.0, 87.5)","(41.0, 180.0, 162.85714285714286)"
10-01-2023 16:21:23.572778,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 11.0, 10.545454545454545)","(21.0, 29.0, 27.363636363636363)","(1.26, 1.48, 1.469650655021834)","(26.0, 32.0, 29.545454545454547)","(15.0, 21.0, 19.22222222222222)","(41.0, 100.0, 87.5)","(41.0, 180.0, 162.85714285714286)"
10-01-2023 16:21:25.059734,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 11.0, 10.545454545454545)","(21.0, 29.0, 27.363636363636363)","(1.26, 1.48, 1.4710588235294118)","(26.0, 32.0, 29.545454545454547)","(15.0, 21.0, 19.166666666666668)","(41.0, 100.0, 87.5)","(41.0, 180.0, 162.85714285714286)"
10-01-2023 16:21:26.488809,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 11.0, 10.545454545454545)","(21.0, 29.0, 27.363636363636363)","(1.26, 1.48, 1.4732743362831857)","(26.0, 32.0, 29.0)","(15.0, 21.0, 19.166666666666668)","(41.0, 100.0, 87.5)","(41.0, 180.0, 162.85714285714286)"
10-01-2023 16:21:27.848566,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 11.0, 10.142857142857144)","(21.0, 29.0, 25.18181818181818)","(1.26, 1.48, 1.4741509433962263)","(26.0, 32.0, 29.0)","(15.0, 21.0, 21.5)","(41.0, 100.0, 87.5)","(41.0, 180.0, 141.42857142857142)"
10-01-2023 16:21:29.187561,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 11.0, 10.4)","(21.0, 29.0, 25.18181818181818)","(1.26, 1.48, 1.4747008547008547)","(26.0, 32.0, 29.428571428571427)","(15.0, 22.0, 20.1)","(41.0, 100.0, 87.5)","(41.0, 150.0, 141.42857142857142)"
10-01-2023 16:21:30.584754,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 11.0, 10.4)","(21.0, 29.0, 25.18181818181818)","(1.26, 1.48, 1.4747008547008547)","(26.0, 30.0, 29.666666666666668)","(15.0, 21.0, 20.5)","(41.0, 100.0, 87.5)","(41.0, 150.0, 141.42857142857142)"
10-01-2023 16:21:31.915888,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 11.0, 10.4)","(21.0, 29.0, 25.18181818181818)","(1.26, 1.48, 1.4698285714285715)","(26.0, 32.0, 29.25)","(15.0, 21.0, 20.5)","(41.0, 100.0, 87.5)","(41.0, 150.0, 143.33333333333334)"
10-01-2023 16:21:33.333307,"(9.0, 16.0, 15.384615384615385)","(31.0, 40.0, 39.0)","(7.0, 11.0, 10.4)","(21.0, 29.0, 25.18181818181818)","(1.26, 1.48, 1.4723931623931623)","(26.0, 32.0, 29.555555555555557)","(15.0, 21.0, 20.5)","(41.0, 100.0, 87.5)","(41.0, 150.0, 182.5)"
10-01-2023 16:21:34.638678,"(9.0, 16.0, 15.578947368421053)","(31.0, 40.0, 39.666666666666664)","(7.0, 11.0, 10.4)","(21.0, 29.0, 25.18181818181818)","(1.26, 1.48, 1.4723931623931623)","(26.0, 32.0, 29.555555555555557)","(15.0, 21.0, 19.928571428571427)","(41.0, 100.0, 87.5)","(41.0, 190.0, 186.0)"
