,Sutton Daisy,Velocity Comet,Emerley Bruce,Missile Edition,Girl On Fire,Diplomatic Man
14-12-2022 14:35:05.095312,"(2.3, 2.7, 2.5285714285714285)","(2.8, 3.85, 3.55)","(3.2, 5.1, 4.425)","(41.0, 230.0, 171.875)","(26.0, 65.0, 40.5)","(11.0, 34.0, 33.526315789473685)"
14-12-2022 14:35:05.966218,"(2.3, 2.68, 2.462222222222222)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 171.875)","(26.0, 65.0, 40.5)","(11.0, 34.0, 33.526315789473685)"
14-12-2022 14:35:06.902623,"(2.3, 2.68, 2.4361290322580644)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 171.875)","(26.0, 65.0, 40.5)","(11.0, 34.0, 33.526315789473685)"
14-12-2022 14:35:07.792195,"(2.3, 2.66, 2.468)","(2.8, 3.85, 3.675)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 171.875)","(26.0, 60.0, 45.0)","(11.0, 32.0, 29.0)"
14-12-2022 14:35:08.718607,"(2.3, 2.64, 2.542222222222222)","(2.8, 3.85, 3.55)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 171.875)","(26.0, 55.0, 43.63636363636364)","(11.0, 32.0, 30.8)"
14-12-2022 14:35:09.658078,"(2.3, 2.64, 2.5771428571428574)","(2.8, 3.8, 3.5605263157894735)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 171.875)","(26.0, 55.0, 39.375)","(11.0, 32.0, 31.4)"
14-12-2022 14:35:10.620263,"(2.3, 2.64, 2.5771428571428574)","(2.8, 3.8, 3.5605263157894735)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 171.875)","(26.0, 55.0, 39.375)","(11.0, 32.0, 30.8)"
14-12-2022 14:35:11.575101,"(2.3, 2.64, 2.56)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.425)","(41.0, 230.0, 171.875)","(26.0, 55.0, 39.375)","(11.0, 32.0, 31.4)"
14-12-2022 14:35:12.429018,"(2.3, 2.64, 2.542222222222222)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 171.875)","(26.0, 55.0, 39.375)","(11.0, 32.0, 31.4)"
14-12-2022 14:35:13.356187,"(2.3, 2.62, 2.5033333333333334)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 171.875)","(26.0, 55.0, 36.25)","(11.0, 32.0, 31.4)"
14-12-2022 14:35:14.298713,"(2.3, 2.62, 2.453333333333333)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 171.875)","(26.0, 55.0, 36.25)","(11.0, 32.0, 31.4)"
14-12-2022 14:35:15.203901,"(2.3, 2.62, 2.453333333333333)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 171.875)","(26.0, 55.0, 40.0)","(11.0, 32.0, 30.8)"
14-12-2022 14:35:16.109488,"(2.3, 2.62, 2.453333333333333)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.425)","(41.0, 230.0, 171.875)","(26.0, 55.0, 40.0)","(11.0, 32.0, 30.8)"
14-12-2022 14:35:17.028158,"(2.3, 2.62, 2.4084615384615384)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 171.875)","(26.0, 55.0, 40.0)","(11.0, 32.0, 30.8)"
14-12-2022 14:35:17.939612,"(2.3, 2.62, 2.4771428571428573)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 171.875)","(26.0, 55.0, 40.0)","(11.0, 32.0, 31.4)"
14-12-2022 14:35:18.885812,"(2.3, 2.62, 2.453333333333333)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 171.875)","(26.0, 55.0, 40.0)","(11.0, 32.0, 30.8)"
14-12-2022 14:35:19.776255,"(2.3, 2.62, 2.4771428571428573)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.585714285714285)","(41.0, 230.0, 171.875)","(26.0, 55.0, 40.0)","(11.0, 32.0, 30.8)"
14-12-2022 14:35:20.685067,"(2.3, 2.62, 2.453333333333333)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.7444444444444445)","(41.0, 230.0, 171.875)","(26.0, 55.0, 39.375)","(11.0, 32.0, 30.8)"
14-12-2022 14:35:21.581126,"(2.3, 2.62, 2.453333333333333)","(2.8, 3.8, 3.4749999999999996)","(3.2, 5.1, 4.5)","(41.0, 210.0, 184.46153846153848)","(26.0, 55.0, 44.583333333333336)","(11.0, 32.0, 31.4)"
14-12-2022 14:35:22.502183,"(2.25, 2.62, 2.44258064516129)","(2.8, 3.8, 3.4749999999999996)","(3.3, 5.1, 4.65)","(31.0, 200.0, 129.0909090909091)","(21.0, 55.0, 47.5)","(12.0, 32.0, 28.666666666666668)"
14-12-2022 14:35:23.429337,"(2.25, 2.62, 2.495)","(2.8, 3.8, 3.3666666666666667)","(3.3, 5.1, 4.633333333333334)","(31.0, 180.0, 169.53846153846155)","(21.0, 55.0, 47.5)","(12.0, 30.0, 28.666666666666668)"
14-12-2022 14:35:24.340686,"(2.25, 2.62, 2.495)","(2.8, 3.75, 3.55)","(3.3, 5.1, 4.75)","(31.0, 180.0, 169.53846153846155)","(21.0, 60.0, 35.5)","(12.0, 30.0, 27.0)"
14-12-2022 14:35:25.249768,"(2.25, 2.62, 2.495)","(2.8, 3.75, 3.55)","(3.3, 5.1, 4.75)","(31.0, 170.0, 156.73684210526318)","(21.0, 55.0, 43.5)","(12.0, 30.0, 27.0)"
14-12-2022 14:35:26.149521,"(2.25, 2.62, 2.495)","(2.8, 3.75, 3.55)","(3.3, 5.1, 4.75)","(31.0, 170.0, 120.5)","(21.0, 60.0, 35.5)","(12.0, 30.0, 28.153846153846153)"
14-12-2022 14:35:27.030293,"(2.25, 2.62, 2.453333333333333)","(2.8, 3.8, 3.4099999999999997)","(3.3, 5.1, 4.736363636363636)","(31.0, 160.0, 97.53846153846155)","(21.0, 60.0, 35.5)","(12.0, 30.0, 28.875)"
14-12-2022 14:35:28.001987,"(2.25, 2.6, 2.493333333333333)","(2.8, 3.6, 3.5100000000000002)","(3.3, 5.1, 4.7)","(31.0, 150.0, 103.625)","(21.0, 60.0, 35.5)","(12.0, 30.0, 28.875)"
14-12-2022 14:35:28.924713,"(2.25, 2.6, 2.52)","(2.8, 3.6, 3.4875)","(3.3, 5.1, 4.8)","(31.0, 150.0, 103.625)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.363636363636363)"
14-12-2022 14:35:29.764557,"(2.25, 2.6, 2.493333333333333)","(2.8, 3.6, 3.5100000000000002)","(3.3, 5.1, 4.7)","(31.0, 150.0, 103.625)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.875)"
14-12-2022 14:35:30.705989,"(2.25, 2.6, 2.52)","(2.8, 3.6, 3.4875)","(3.3, 5.1, 4.7)","(31.0, 150.0, 103.625)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.875)"
14-12-2022 14:35:31.701352,"(2.25, 2.6, 2.52)","(2.8, 3.75, 3.6)","(3.3, 5.1, 4.699999999999999)","(31.0, 140.0, 116.0)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.875)"
14-12-2022 14:35:32.595526,"(2.25, 2.6, 2.493333333333333)","(2.8, 3.6, 3.5100000000000002)","(3.3, 5.1, 4.7)","(31.0, 140.0, 81.45454545454545)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.666666666666668)"
14-12-2022 14:35:33.487914,"(2.25, 2.6, 2.506666666666667)","(2.8, 3.5, 3.4299999999999997)","(3.3, 5.1, 4.85)","(31.0, 140.0, 107.8)","(21.0, 60.0, 51.09090909090909)","(12.0, 29.0, 29.0)"
14-12-2022 14:35:34.419140,"(2.25, 2.6, 2.5300000000000002)","(2.8, 3.5, 3.3833333333333333)","(3.3, 5.1, 4.766666666666667)","(31.0, 140.0, 107.8)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.5)"
14-12-2022 14:35:35.406983,"(2.25, 2.6, 2.506666666666667)","(2.8, 3.5, 3.4299999999999997)","(3.3, 5.1, 4.85)","(31.0, 140.0, 107.8)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 29.0)"
14-12-2022 14:35:36.266727,"(2.25, 2.6, 2.5300000000000002)","(2.8, 3.5, 3.3833333333333333)","(3.3, 5.1, 4.766666666666667)","(31.0, 140.0, 107.8)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 29.0)"
14-12-2022 14:35:37.134439,"(2.25, 2.6, 2.52)","(2.8, 3.6, 3.45)","(3.3, 5.1, 4.8)","(31.0, 140.0, 107.8)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.5)"
14-12-2022 14:35:38.106342,"(2.25, 2.6, 2.506666666666667)","(2.8, 3.5, 3.4299999999999997)","(3.3, 5.1, 4.85)","(31.0, 140.0, 105.0)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.5)"
14-12-2022 14:35:39.057869,"(2.25, 2.6, 2.5300000000000002)","(2.8, 3.5, 3.3833333333333333)","(3.3, 5.1, 4.85)","(31.0, 140.0, 105.0)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.5)"
14-12-2022 14:35:39.997505,"(2.25, 2.6, 2.5533333333333332)","(2.8, 3.45, 3.361764705882353)","(3.3, 5.1, 4.766666666666667)","(31.0, 140.0, 65.625)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.46153846153846)"
14-12-2022 14:35:40.892403,"(2.25, 2.6, 2.565)","(2.8, 3.45, 3.361764705882353)","(3.3, 5.1, 4.85)","(31.0, 140.0, 65.625)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 27.5)"
14-12-2022 14:35:41.877075,"(2.25, 2.6, 2.5533333333333332)","(2.8, 3.45, 3.361764705882353)","(3.3, 5.1, 4.8619047619047615)","(31.0, 140.0, 65.625)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.46153846153846)"
14-12-2022 14:35:42.882978,"(2.25, 2.6, 2.5300000000000002)","(2.8, 3.45, 3.39)","(3.3, 5.1, 4.94375)","(31.0, 140.0, 65.625)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 27.5)"
14-12-2022 14:35:43.828099,"(2.25, 2.6, 2.5152941176470587)","(2.8, 3.35, 3.31)","(3.3, 5.1, 4.833333333333333)","(31.0, 140.0, 65.625)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 27.5)"
14-12-2022 14:35:44.736145,"(2.25, 2.58, 2.5184615384615383)","(2.8, 3.35, 3.31)","(3.3, 5.1, 4.9)","(31.0, 140.0, 62.083333333333336)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.46153846153846)"
14-12-2022 14:35:45.719190,"(2.25, 2.58, 2.535555555555556)","(2.8, 3.35, 3.291176470588235)","(3.3, 5.1, 4.975)","(31.0, 140.0, 62.083333333333336)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 27.5)"
14-12-2022 14:35:46.668897,"(2.25, 2.58, 2.5184615384615383)","(2.8, 3.35, 3.31)","(3.3, 5.1, 4.90952380952381)","(31.0, 140.0, 62.083333333333336)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.46153846153846)"
14-12-2022 14:35:47.627282,"(2.25, 2.58, 2.5184615384615383)","(2.8, 3.35, 3.31)","(3.3, 5.1, 4.918181818181818)","(31.0, 140.0, 62.083333333333336)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.46153846153846)"
14-12-2022 14:35:48.586391,"(2.25, 2.58, 2.5144827586206895)","(2.8, 3.3, 3.2558823529411764)","(3.3, 5.1, 4.8999999999999995)","(31.0, 140.0, 62.083333333333336)","(21.0, 60.0, 50.26086956521739)","(12.0, 30.0, 28.333333333333332)"
14-12-2022 14:35:49.556547,"(2.25, 2.58, 2.5008333333333335)","(2.8, 3.3, 3.27)","(3.3, 5.1, 5.00625)","(31.0, 140.0, 62.083333333333336)","(21.0, 60.0, 50.26086956521739)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:35:50.483754,"(2.25, 2.58, 2.4375)","(2.8, 3.5, 3.4299999999999997)","(3.3, 5.1, 4.984615384615385)","(31.0, 140.0, 62.083333333333336)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:35:51.368098,"(2.25, 2.56, 2.3613793103448275)","(2.8, 3.65, 3.55)","(3.3, 5.1, 5.0285714285714285)","(31.0, 140.0, 62.083333333333336)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:35:52.328842,"(2.25, 2.56, 2.4304761904761905)","(2.8, 3.8, 3.4285714285714284)","(3.3, 5.1, 4.725)","(31.0, 140.0, 104.03846153846155)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:35:53.332866,"(2.25, 2.56, 2.44)","(2.8, 3.8, 3.4285714285714284)","(3.3, 5.1, 4.863157894736842)","(31.0, 140.0, 101.42857142857143)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 29.0625)"
14-12-2022 14:35:54.255099,"(2.25, 2.56, 2.3779310344827587)","(2.8, 3.8, 3.4285714285714284)","(3.3, 5.1, 4.566666666666666)","(31.0, 120.0, 101.42857142857143)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 29.0625)"
14-12-2022 14:35:55.168674,"(2.25, 2.56, 2.3779310344827587)","(2.8, 3.75, 3.4166666666666665)","(3.3, 5.1, 4.699999999999999)","(31.0, 100.0, 87.14285714285714)","(21.0, 60.0, 51.09090909090909)","(12.0, 30.0, 29.0625)"
14-12-2022 14:35:56.154328,"(2.25, 2.56, 2.4047058823529412)","(2.8, 3.75, 3.4166666666666665)","(3.3, 5.1, 4.566666666666666)","(31.0, 100.0, 87.14285714285714)","(21.0, 60.0, 52.0)","(12.0, 30.0, 29.0625)"
14-12-2022 14:35:57.130438,"(2.25, 2.56, 2.4047058823529412)","(2.8, 3.75, 3.4166666666666665)","(3.3, 5.1, 4.699999999999999)","(31.0, 100.0, 86.57894736842105)","(21.0, 60.0, 52.0)","(12.0, 30.0, 29.09090909090909)"
14-12-2022 14:35:58.025122,"(2.25, 2.56, 2.3657142857142857)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.475)","(31.0, 95.0, 86.57894736842105)","(21.0, 60.0, 52.0)","(12.0, 30.0, 29.375)"
14-12-2022 14:35:58.924744,"(2.25, 2.56, 2.3779310344827587)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.65)","(31.0, 95.0, 86.57894736842105)","(21.0, 60.0, 50.11764705882353)","(12.0, 30.0, 29.375)"
14-12-2022 14:35:59.919399,"(2.25, 2.56, 2.4047058823529412)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.5)","(31.0, 95.0, 86.57894736842105)","(21.0, 60.0, 37.714285714285715)","(12.0, 30.0, 29.375)"
14-12-2022 14:36:00.838475,"(2.25, 2.56, 2.4047058823529412)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.65)","(31.0, 95.0, 86.57894736842105)","(21.0, 60.0, 37.714285714285715)","(12.0, 30.0, 29.375)"
14-12-2022 14:36:01.761591,"(2.25, 2.56, 2.4047058823529412)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.5)","(31.0, 95.0, 86.57894736842105)","(21.0, 60.0, 37.714285714285715)","(12.0, 30.0, 28.46153846153846)"
14-12-2022 14:36:02.721901,"(2.25, 2.56, 2.3779310344827587)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.645454545454545)","(31.0, 95.0, 86.57894736842105)","(21.0, 60.0, 41.0)","(12.0, 30.0, 27.5)"
14-12-2022 14:36:03.767299,"(2.25, 2.56, 2.3854545454545457)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.65)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:04.753949,"(2.25, 2.54, 2.465)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.65)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:05.706800,"(2.25, 2.54, 2.416923076923077)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.65)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:06.648882,"(2.25, 2.54, 2.416923076923077)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.5)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:07.618479,"(2.25, 2.54, 2.416923076923077)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.65)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:08.505274,"(2.25, 2.54, 2.468)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.475)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:09.478311,"(2.25, 2.54, 2.4415384615384617)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.546153846153846)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:10.474047,"(2.25, 2.54, 2.4299999999999997)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.542857142857143)","(31.0, 95.0, 79.44444444444444)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:11.404348,"(2.25, 2.54, 2.4561904761904763)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.542857142857143)","(31.0, 95.0, 86.76470588235294)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:12.335025,"(2.25, 2.54, 2.4299999999999997)","(2.8, 3.75, 3.375)","(3.3, 5.1, 4.542857142857143)","(31.0, 95.0, 86.76470588235294)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:13.331160,"(2.25, 2.54, 2.468888888888889)","(2.8, 3.75, 3.3445945945945947)","(3.3, 5.1, 4.36875)","(31.0, 95.0, 86.76470588235294)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.823529411764707)"
14-12-2022 14:36:14.313621,"(2.25, 2.54, 2.4415384615384617)","(2.8, 3.75, 3.3445945945945947)","(3.3, 5.1, 4.522222222222222)","(31.0, 95.0, 86.76470588235294)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:15.179516,"(2.25, 2.54, 2.453846153846154)","(2.8, 3.75, 3.33)","(3.3, 5.0, 4.591666666666667)","(31.0, 95.0, 86.76470588235294)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:16.142910,"(2.25, 2.54, 2.453846153846154)","(2.8, 3.75, 3.33)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 86.76470588235294)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:17.183480,"(2.25, 2.54, 2.477777777777778)","(2.8, 3.75, 3.321428571428571)","(3.3, 5.0, 4.533333333333333)","(31.0, 95.0, 86.76470588235294)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:18.061928,"(2.25, 2.54, 2.453846153846154)","(2.8, 3.75, 3.3445945945945947)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 86.76470588235294)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:18.971014,"(2.25, 2.54, 2.468888888888889)","(2.8, 3.75, 3.3445945945945947)","(3.3, 5.0, 4.5200000000000005)","(31.0, 95.0, 86.76470588235294)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:20.040536,"(2.25, 2.54, 2.453846153846154)","(2.8, 3.75, 3.33)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 85.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:21.088573,"(2.25, 2.54, 2.477777777777778)","(2.8, 3.75, 3.321428571428571)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:21.977294,"(2.25, 2.54, 2.477777777777778)","(2.8, 3.75, 3.2858490566037735)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:22.930208,"(2.25, 2.54, 2.453846153846154)","(2.8, 3.7, 3.37)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:23.967762,"(2.25, 2.54, 2.4415384615384617)","(2.8, 3.7, 3.3385714285714285)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:24.975912,"(2.25, 2.54, 2.453846153846154)","(2.8, 3.7, 3.315)","(3.3, 5.0, 4.5058823529411764)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:25.914536,"(2.25, 2.54, 2.477777777777778)","(2.8, 3.6, 3.4875)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:26.906564,"(2.25, 2.54, 2.453846153846154)","(2.8, 3.6, 3.3576923076923078)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:27.928367,"(2.25, 2.54, 2.477777777777778)","(2.8, 3.6, 3.3576923076923078)","(3.3, 5.0, 4.466666666666667)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:28.839499,"(2.25, 2.54, 2.4415384615384617)","(2.8, 3.6, 3.3576923076923078)","(3.3, 5.0, 4.435294117647059)","(31.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(12.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:29.761441,"(2.2, 2.54, 2.453846153846154)","(2.8, 3.6, 3.324193548387097)","(3.3, 5.0, 4.5058823529411764)","(41.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(13.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:30.785077,"(2.2, 2.54, 2.477777777777778)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.466666666666667)","(41.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(13.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:31.760787,"(2.2, 2.54, 2.453846153846154)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.466666666666667)","(41.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(13.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:32.723935,"(2.2, 2.54, 2.477777777777778)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.466666666666667)","(41.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(13.0, 30.0, 28.18181818181818)"
14-12-2022 14:36:33.742724,"(2.2, 2.54, 2.4415384615384617)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.390476190476191)","(41.0, 95.0, 87.0)","(21.0, 55.0, 41.0)","(13.0, 30.0, 27.647058823529413)"
14-12-2022 14:36:34.702522,"(2.2, 2.54, 2.468888888888889)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.466666666666667)","(41.0, 95.0, 90.38461538461539)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:35.644699,"(2.2, 2.54, 2.477777777777778)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.5058823529411764)","(41.0, 95.0, 90.38461538461539)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:36.644973,"(2.2, 2.54, 2.453846153846154)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.5058823529411764)","(41.0, 95.0, 87.5)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:37.664823,"(2.2, 2.54, 2.477777777777778)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.466666666666667)","(41.0, 110.0, 90.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:38.593661,"(2.2, 2.54, 2.468888888888889)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.390476190476191)","(41.0, 110.0, 90.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:39.528024,"(2.2, 2.54, 2.453846153846154)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.390476190476191)","(41.0, 110.0, 90.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:40.543808,"(2.2, 2.54, 2.466153846153846)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.466666666666667)","(41.0, 110.0, 90.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:41.618904,"(2.2, 2.54, 2.486666666666667)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.466666666666667)","(41.0, 110.0, 95.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:42.532077,"(2.2, 2.54, 2.466153846153846)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.466666666666667)","(41.0, 110.0, 95.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:43.512698,"(2.2, 2.54, 2.486666666666667)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.466666666666667)","(41.0, 110.0, 95.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:44.635450,"(2.2, 2.54, 2.486666666666667)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.5058823529411764)","(41.0, 110.0, 95.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:45.801073,"(2.2, 2.54, 2.486666666666667)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.5058823529411764)","(41.0, 110.0, 95.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
14-12-2022 14:36:46.778688,"(2.2, 2.54, 2.5147368421052634)","(2.8, 3.6, 3.3)","(3.3, 5.0, 4.5058823529411764)","(41.0, 110.0, 95.0)","(21.0, 55.0, 50.333333333333336)","(13.0, 30.0, 28.0)"
