,What A Surprise,Awesome Isla,Dr May,Line And Length,Dr Jax,Charlottes Hand,Slingshot Layla,Rawhide Hand
07-12-2022 20:46:41.282995,"(1.8, 2.3, 2.2666666666666666)","(17.0, 28.0, 24.071428571428573)","(41.0, 130.0, 127.5)","(4.8, 7.2, 6.733333333333333)","(21.0, 27.0, 23.842105263157894)","(7.5, 8.4, 7.733333333333333)","(11.0, 19.5, 18.9375)","(6.0, 8.0, 7.223529411764706)"
07-12-2022 20:46:42.529201,"(1.8, 2.3, 2.2842105263157895)","(17.0, 28.0, 23.54054054054054)","(41.0, 130.0, 126.81818181818181)","(4.8, 7.2, 6.757894736842106)","(21.0, 27.0, 23.842105263157894)","(7.5, 8.4, 7.844444444444445)","(11.0, 19.5, 18.9375)","(6.0, 8.0, 7.3999999999999995)"
07-12-2022 20:46:43.796766,"(1.8, 2.3, 2.2781818181818183)","(17.0, 28.0, 23.54054054054054)","(41.0, 130.0, 126.81818181818181)","(4.8, 7.2, 6.654545454545454)","(21.0, 27.0, 23.8)","(7.5, 8.4, 7.635294117647059)","(11.0, 19.5, 18.576923076923077)","(6.0, 7.8, 6.942857142857143)"
07-12-2022 20:46:45.041970,"(1.8, 2.3, 2.288)","(17.0, 28.0, 24.071428571428573)","(41.0, 130.0, 126.81818181818181)","(4.8, 7.2, 6.654545454545454)","(21.0, 27.0, 23.8)","(7.5, 8.4, 7.635294117647059)","(11.0, 19.5, 18.441176470588236)","(6.0, 7.8, 7.066666666666666)"
07-12-2022 20:46:46.356372,"(1.8, 2.3, 2.288)","(17.0, 28.0, 23.54054054054054)","(41.0, 130.0, 126.81818181818181)","(4.8, 7.2, 6.654545454545454)","(21.0, 27.0, 23.8)","(7.5, 8.4, 7.635294117647059)","(11.0, 19.5, 18.394736842105264)","(6.0, 7.6, 6.872727272727272)"
07-12-2022 20:46:48.027599,"(1.8, 2.3, 2.449090909090909)","(17.0, 28.0, 23.54054054054054)","(41.0, 130.0, 129.03225806451613)","(4.8, 7.2, 6.5793103448275865)","(21.0, 27.0, 23.8)","(7.5, 8.4, 7.329411764705882)","(11.0, 19.5, 18.192307692307693)","(6.0, 7.6, 6.872727272727272)"
07-12-2022 20:46:49.666455,"(1.8, 2.46, 2.2530769230769234)","(17.0, 28.0, 23.76923076923077)","(41.0, 130.0, 129.0)","(4.8, 7.2, 6.713513513513513)","(21.0, 27.0, 23.71794871794872)","(7.5, 8.4, 7.959999999999999)","(11.0, 19.5, 18.153061224489797)","(6.0, 7.6, 6.6909090909090905)"
07-12-2022 20:46:51.085084,"(1.8, 2.58, 2.2530769230769234)","(17.0, 28.0, 23.90909090909091)","(41.0, 130.0, 119.33333333333333)","(4.8, 7.2, 6.547826086956522)","(21.0, 27.0, 23.666666666666668)","(7.5, 8.2, 7.72)","(11.0, 19.5, 18.153061224489797)","(6.0, 7.6, 6.777777777777778)"
07-12-2022 20:46:52.538308,"(1.8, 2.48, 2.4)","(17.0, 28.0, 24.727272727272727)","(41.0, 130.0, 119.33333333333333)","(4.8, 7.0, 6.6)","(21.0, 27.0, 23.666666666666668)","(7.5, 8.2, 7.72)","(11.0, 19.5, 18.153061224489797)","(6.0, 7.4, 6.777777777777778)"
07-12-2022 20:46:53.816615,"(1.8, 2.48, 2.462222222222222)","(17.0, 28.0, 24.727272727272727)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.544)","(21.0, 27.0, 23.666666666666668)","(7.5, 8.2, 7.833333333333333)","(11.0, 19.5, 16.666666666666668)","(6.0, 7.4, 6.6499999999999995)"
07-12-2022 20:46:55.076050,"(1.8, 2.58, 2.3771875)","(17.0, 28.0, 23.135135135135137)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.544)","(21.0, 27.0, 23.666666666666668)","(7.5, 8.0, 7.92)","(11.0, 18.0, 16.035714285714285)","(6.0, 6.8, 6.6499999999999995)"
07-12-2022 20:46:56.515346,"(1.8, 2.58, 2.552380952380952)","(17.0, 28.0, 24.894736842105264)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.544)","(21.0, 27.0, 23.666666666666668)","(7.5, 8.0, 7.92)","(11.0, 18.0, 15.833333333333334)","(6.0, 6.8, 6.75)"
07-12-2022 20:46:57.842190,"(1.8, 2.56, 2.5533333333333332)","(17.0, 27.0, 24.894736842105264)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.4799999999999995)","(21.0, 27.0, 23.666666666666668)","(7.5, 8.0, 7.92)","(11.0, 17.5, 14.65)","(6.0, 7.2, 6.581818181818181)"
07-12-2022 20:46:59.117804,"(1.8, 2.56, 2.556)","(17.0, 27.0, 23.41025641025641)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.4799999999999995)","(21.0, 27.0, 23.666666666666668)","(7.5, 8.0, 7.84)","(11.0, 17.5, 15.0)","(6.0, 6.6, 6.91764705882353)"
07-12-2022 20:47:00.434703,"(1.8, 2.56, 2.493913043478261)","(17.0, 27.0, 23.41025641025641)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.457142857142857)","(21.0, 27.0, 23.585365853658537)","(7.5, 8.0, 7.9)","(11.0, 16.5, 15.0)","(6.0, 7.2, 6.5)"
07-12-2022 20:47:01.737237,"(1.8, 2.56, 2.5316666666666667)","(17.0, 27.0, 23.511627906976745)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.457142857142857)","(21.0, 27.0, 23.818181818181817)","(7.5, 8.0, 7.9)","(11.0, 16.5, 14.722222222222221)","(6.0, 7.2, 6.800000000000001)"
07-12-2022 20:47:03.036632,"(1.8, 2.56, 2.5033333333333334)","(17.0, 27.0, 23.511627906976745)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.4799999999999995)","(21.0, 27.0, 23.818181818181817)","(7.5, 8.0, 7.9)","(11.0, 16.5, 14.642857142857142)","(6.0, 7.2, 6.577777777777778)"
07-12-2022 20:47:04.331835,"(1.8, 2.56, 2.429333333333333)","(17.0, 27.0, 23.22641509433962)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.4799999999999995)","(21.0, 27.0, 23.818181818181817)","(7.5, 8.0, 7.9)","(11.0, 16.5, 15.8)","(6.0, 7.2, 6.577777777777778)"
07-12-2022 20:47:05.629581,"(1.8, 2.56, 2.4316666666666666)","(17.0, 27.0, 23.22641509433962)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.509090909090909)","(21.0, 27.0, 23.818181818181817)","(7.5, 8.0, 7.9)","(11.0, 16.0, 14.675)","(6.0, 7.2, 6.800000000000001)"
07-12-2022 20:47:06.970548,"(1.8, 2.54, 2.4299999999999997)","(17.0, 27.0, 23.22641509433962)","(41.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.373333333333333)","(21.0, 27.0, 23.818181818181817)","(7.5, 8.0, 7.9)","(11.0, 15.5, 14.5625)","(6.0, 7.2, 6.6947368421052635)"
07-12-2022 20:47:08.322378,"(1.8, 2.54, 2.4371428571428573)","(17.0, 27.0, 23.22641509433962)","(51.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.373333333333333)","(21.0, 27.0, 23.818181818181817)","(7.5, 8.0, 7.9)","(12.0, 15.5, 14.5625)","(6.0, 7.2, 6.514285714285714)"
07-12-2022 20:47:09.862355,"(1.8, 2.56, 2.4316666666666666)","(17.0, 27.0, 23.22641509433962)","(51.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.218181818181818)","(21.0, 27.0, 23.818181818181817)","(7.5, 8.0, 7.9)","(12.0, 15.5, 14.397058823529411)","(6.0, 7.2, 6.720000000000001)"
07-12-2022 20:47:11.211254,"(1.8, 2.56, 2.4316666666666666)","(17.0, 27.0, 23.22641509433962)","(51.0, 130.0, 119.33333333333333)","(4.8, 6.8, 6.218181818181818)","(21.0, 27.0, 23.818181818181817)","(7.5, 8.0, 7.885714285714286)","(12.0, 15.5, 14.25)","(6.0, 7.2, 6.72)"
07-12-2022 20:47:12.609170,"(1.8, 2.56, 2.4316666666666666)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 121.27272727272727)","(4.8, 6.8, 6.483333333333333)","(21.0, 27.0, 23.818181818181817)","(7.5, 8.0, 7.9)","(12.0, 15.5, 14.25)","(6.0, 7.2, 6.586666666666667)"
07-12-2022 20:47:14.195311,"(1.8, 2.56, 2.505)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.428571428571428)","(21.0, 27.0, 23.486486486486488)","(7.5, 8.0, 7.9)","(12.0, 15.5, 14.182432432432432)","(6.0, 6.8, 6.488888888888889)"
07-12-2022 20:47:15.670431,"(1.8, 2.56, 2.5092307692307694)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.428571428571428)","(21.0, 27.0, 23.486486486486488)","(7.5, 8.0, 7.942857142857143)","(12.0, 15.5, 14.160714285714286)","(6.0, 6.8, 7.17948717948718)"
07-12-2022 20:47:17.031782,"(1.8, 2.56, 2.5)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.3999999999999995)","(21.0, 27.0, 24.58823529411765)","(7.5, 8.0, 7.9)","(12.0, 15.5, 14.166666666666666)","(6.0, 7.2, 7.1)"
07-12-2022 20:47:18.423726,"(1.8, 2.56, 2.5)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.3999999999999995)","(21.0, 26.0, 24.58823529411765)","(7.5, 8.0, 7.9)","(12.0, 15.5, 14.160714285714286)","(6.0, 7.2, 6.763636363636364)"
07-12-2022 20:47:19.725716,"(1.8, 2.54, 2.526666666666667)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.3999999999999995)","(21.0, 26.0, 24.58823529411765)","(7.5, 8.0, 7.9)","(12.0, 15.5, 14.166666666666666)","(6.0, 7.2, 6.7384615384615385)"
07-12-2022 20:47:21.067760,"(1.8, 2.54, 2.526666666666667)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.3999999999999995)","(21.0, 26.0, 23.305084745762713)","(7.5, 8.0, 7.6521739130434785)","(12.0, 15.5, 14.166666666666666)","(6.0, 7.2, 7.148571428571429)"
07-12-2022 20:47:22.507324,"(1.8, 2.54, 2.4307692307692306)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.225)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.6000000000000005)","(12.0, 15.5, 14.16875)","(6.0, 7.2, 7.135714285714286)"
07-12-2022 20:47:24.061481,"(1.8, 2.56, 2.503529411764706)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.31875)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.6000000000000005)","(12.0, 15.5, 14.16875)","(6.0, 7.2, 7.208695652173914)"
07-12-2022 20:47:25.811274,"(1.8, 2.56, 2.5046153846153847)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.1909090909090905)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.6000000000000005)","(12.0, 15.5, 14.16875)","(6.0, 7.4, 7.047058823529412)"
07-12-2022 20:47:27.566029,"(1.8, 2.56, 2.5046153846153847)","(17.0, 27.0, 22.82278481012658)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.46875)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.6000000000000005)","(12.0, 15.5, 14.166666666666666)","(6.0, 7.4, 7.0)"
07-12-2022 20:47:29.763441,"(1.8, 2.54, 2.4966666666666666)","(17.0, 27.0, 22.783132530120483)","(51.0, 130.0, 123.6)","(4.8, 6.6, 6.5207547169811315)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.6000000000000005)","(12.0, 15.5, 14.166666666666666)","(6.0, 7.4, 7.0)"
07-12-2022 20:47:31.893121,"(1.85, 2.54, 2.4608695652173913)","(17.0, 27.0, 22.82278481012658)","(51.0, 130.0, 124.92957746478874)","(4.8, 6.6, 6.5207547169811315)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.907692307692308)","(11.0, 15.5, 14.166666666666666)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:33.502609,"(1.85, 2.54, 2.4608695652173913)","(17.0, 27.0, 22.82278481012658)","(51.0, 130.0, 124.92957746478874)","(4.8, 6.6, 6.42)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.65)","(11.0, 15.5, 14.121621621621621)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:35.308083,"(1.85, 2.5, 2.4216326530612244)","(17.0, 27.0, 22.82278481012658)","(51.0, 130.0, 124.92957746478874)","(4.8, 6.6, 6.42)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.9)","(11.0, 14.5, 12.147058823529411)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:36.760713,"(1.85, 2.5, 2.4020408163265303)","(17.0, 27.0, 22.82278481012658)","(51.0, 130.0, 112.85714285714286)","(4.8, 6.6, 6.42)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.966666666666667)","(11.0, 14.5, 12.736842105263158)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:38.185917,"(1.85, 2.48, 2.44)","(17.0, 27.0, 22.866666666666667)","(51.0, 130.0, 112.85714285714286)","(4.8, 6.6, 6.777777777777778)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.9)","(11.0, 14.0, 12.375)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:39.888310,"(1.85, 2.5, 2.3899999999999997)","(17.0, 27.0, 22.866666666666667)","(51.0, 130.0, 122.5)","(4.8, 7.0, 6.636363636363637)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.9)","(11.0, 13.5, 12.318181818181818)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:41.410098,"(1.85, 2.48, 2.3899999999999997)","(17.0, 27.0, 22.866666666666667)","(51.0, 130.0, 125.38461538461539)","(4.8, 7.0, 6.578947368421053)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.966666666666667)","(11.0, 13.5, 12.166666666666666)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:42.926715,"(1.85, 2.48, 2.36)","(17.0, 27.0, 22.866666666666667)","(51.0, 130.0, 125.38461538461539)","(4.8, 7.0, 6.578947368421053)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.9)","(11.0, 13.5, 12.143835616438356)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:44.284421,"(1.85, 2.46, 2.385)","(17.0, 27.0, 22.866666666666667)","(51.0, 130.0, 124.78260869565217)","(4.8, 7.0, 6.578947368421053)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.9)","(11.0, 13.5, 12.143835616438356)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:45.584948,"(1.85, 2.46, 2.3823529411764706)","(17.0, 27.0, 22.866666666666667)","(51.0, 130.0, 124.78260869565217)","(4.8, 7.0, 6.578947368421053)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.9)","(11.0, 13.5, 12.143835616438356)","(6.0, 7.4, 7.176)"
07-12-2022 20:47:46.839521,"(1.85, 2.46, 2.368333333333333)","(17.0, 27.0, 22.866666666666667)","(51.0, 130.0, 124.78260869565217)","(4.8, 7.0, 6.578947368421053)","(21.0, 25.0, 23.26086956521739)","(7.5, 8.0, 7.961904761904762)","(11.0, 13.5, 12.143835616438356)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:48.106749,"(1.85, 2.46, 2.452)","(17.0, 27.0, 22.866666666666667)","(51.0, 130.0, 124.78260869565217)","(4.8, 7.0, 6.578947368421053)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.945454545454545)","(11.0, 13.5, 12.143835616438356)","(6.0, 7.4, 7.2)"
07-12-2022 20:47:49.346092,"(1.85, 2.44, 2.4266666666666667)","(17.0, 27.0, 22.866666666666667)","(51.0, 130.0, 122.94117647058823)","(4.8, 7.0, 6.6)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.945454545454545)","(11.0, 13.5, 12.143835616438356)","(6.0, 7.4, 7.12)"
07-12-2022 20:47:50.660385,"(1.85, 2.42, 2.3899999999999997)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 7.0, 6.6)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.7)","(11.0, 13.5, 12.514925373134329)","(6.0, 7.4, 7.152941176470589)"
07-12-2022 20:47:51.845843,"(1.85, 2.44, 2.4114285714285715)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 7.0, 6.6)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.733333333333333)","(11.0, 13.5, 12.514925373134329)","(6.0, 7.4, 7.05)"
07-12-2022 20:47:52.957046,"(1.85, 2.42, 2.415)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 7.0, 6.507692307692308)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.6000000000000005)","(11.0, 13.5, 12.514925373134329)","(6.0, 7.4, 7.05)"
07-12-2022 20:47:54.048345,"(1.85, 2.44, 2.397692307692308)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 7.0, 6.644444444444445)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.6000000000000005)","(11.0, 13.5, 12.514925373134329)","(6.0, 7.4, 7.12)"
07-12-2022 20:47:55.271960,"(1.85, 2.42, 2.415)","(17.0, 27.0, 22.694444444444443)","(51.0, 130.0, 122.94117647058823)","(4.8, 7.0, 6.485714285714286)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.6000000000000005)","(11.0, 13.5, 12.044117647058824)","(6.0, 7.4, 7.166666666666667)"
07-12-2022 20:47:56.530642,"(1.85, 2.44, 2.397692307692308)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 7.0, 6.621052631578947)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.733333333333333)","(11.0, 13.5, 12.044117647058824)","(6.0, 7.4, 7.219354838709678)"
07-12-2022 20:47:57.817227,"(1.85, 2.44, 2.397692307692308)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 7.0, 6.7)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.733333333333333)","(11.0, 13.5, 12.044117647058824)","(6.0, 7.4, 7.219354838709678)"
07-12-2022 20:47:59.106766,"(1.85, 2.44, 2.397692307692308)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.5)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.044117647058824)","(6.0, 7.4, 7.076923076923077)"
07-12-2022 20:48:00.431359,"(1.85, 2.44, 2.397692307692308)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.5)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.044117647058824)","(6.0, 7.4, 6.933333333333334)"
07-12-2022 20:48:01.767785,"(1.85, 2.44, 2.397692307692308)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.29375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.7)","(11.0, 13.5, 12.044117647058824)","(6.0, 7.4, 7.1)"
07-12-2022 20:48:03.028721,"(1.85, 2.44, 2.397692307692308)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.29375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.4, 7.172413793103448)"
07-12-2022 20:48:04.283002,"(1.85, 2.44, 2.400714285714286)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.26)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.172413793103448)"
07-12-2022 20:48:05.430794,"(1.85, 2.44, 2.404516129032258)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.2375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.12)"
07-12-2022 20:48:06.549346,"(1.85, 2.44, 2.4033333333333333)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.2375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.12)"
07-12-2022 20:48:07.586510,"(1.85, 2.44, 2.4103703703703703)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.2375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.12)"
07-12-2022 20:48:08.606997,"(1.85, 2.44, 2.421818181818182)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.2375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.044776119402986)","(6.0, 7.2, 7.12)"
07-12-2022 20:48:09.595725,"(1.85, 2.44, 2.4103703703703703)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.2375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.044776119402986)","(6.0, 7.2, 7.107692307692307)"
07-12-2022 20:48:10.584303,"(1.85, 2.44, 2.421818181818182)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.2375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.0588235294117645)"
07-12-2022 20:48:11.640805,"(1.85, 2.44, 2.4103703703703703)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.2375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.0588235294117645)"
07-12-2022 20:48:12.732746,"(1.9, 2.44, 2.421818181818182)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.2375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.156521739130435)"
07-12-2022 20:48:13.979321,"(1.9, 2.44, 2.4103703703703703)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.2375)","(21.0, 25.0, 23.26086956521739)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.164285714285715)"
07-12-2022 20:48:15.122578,"(1.9, 2.44, 2.4103703703703703)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.235294117647059)","(21.0, 25.0, 23.181818181818183)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.164285714285715)"
07-12-2022 20:48:16.297356,"(1.9, 2.44, 2.421818181818182)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.235294117647059)","(21.0, 25.0, 23.095238095238095)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.164285714285715)"
07-12-2022 20:48:17.542362,"(1.9, 2.44, 2.4103703703703703)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.235294117647059)","(21.0, 25.0, 23.09090909090909)","(7.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.164285714285715)"
07-12-2022 20:48:18.747613,"(1.95, 2.44, 2.421818181818182)","(17.0, 27.0, 22.974025974025974)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.235294117647059)","(20.0, 24.0, 23.166666666666668)","(6.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.164285714285715)"
07-12-2022 20:48:19.993073,"(1.95, 2.44, 2.421818181818182)","(17.0, 27.0, 24.142857142857142)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.235294117647059)","(20.0, 24.0, 21.096774193548388)","(6.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.164285714285715)"
07-12-2022 20:48:21.164083,"(1.95, 2.44, 2.42)","(17.0, 26.0, 23.714285714285715)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.235294117647059)","(20.0, 24.0, 21.267857142857142)","(6.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.2, 7.175438596491229)"
07-12-2022 20:48:22.338150,"(1.95, 2.44, 2.408)","(17.0, 26.0, 23.333333333333332)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.233333333333333)","(20.0, 24.0, 21.227272727272727)","(6.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.4, 7.204081632653061)"
07-12-2022 20:48:23.335216,"(1.95, 2.44, 2.42)","(17.0, 26.0, 23.333333333333332)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.233333333333333)","(20.0, 24.0, 22.08823529411765)","(6.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.4, 7.204081632653061)"
07-12-2022 20:48:24.387497,"(1.95, 2.44, 2.42)","(17.0, 26.0, 22.8)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.233333333333333)","(20.0, 23.0, 21.0625)","(6.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.4, 7.204081632653061)"
07-12-2022 20:48:25.459883,"(1.95, 2.44, 2.408)","(17.0, 26.0, 22.8)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.233333333333333)","(20.0, 23.0, 21.0625)","(6.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.4, 7.204081632653061)"
07-12-2022 20:48:26.538628,"(1.95, 2.44, 2.42)","(17.0, 26.0, 22.8)","(51.0, 130.0, 122.94117647058823)","(4.8, 6.8, 6.233333333333333)","(20.0, 23.0, 21.03846153846154)","(6.0, 8.0, 7.815384615384615)","(11.0, 13.5, 12.041666666666666)","(6.0, 7.4, 7.204081632653061)"
