,Mitcham Xena,Oliviero,Homebush Axel,Opawa Barb,Nouveau,Laxmans Ganguly,Homebush Benji
10-01-2023 10:16:49.927475,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:50.841682,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:51.830125,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:52.749715,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:53.684805,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:54.606194,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:55.538979,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:56.443786,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:57.362437,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:58.262357,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:16:59.139063,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:00.058140,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:00.964926,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:01.886669,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:02.832274,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:03.778308,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:04.727461,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:05.717160,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:06.660809,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:07.625972,"(2.6, 5.4, 3.671304347826087)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:08.561098,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:09.543485,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:10.490941,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:11.453445,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:12.404972,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:13.353149,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:14.273204,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:15.196426,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:16.091871,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:17.005081,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:17.888107,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:18.786165,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:19.701861,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:20.619179,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:21.533024,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:22.440294,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:23.358640,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:24.262067,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:25.231049,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:26.159235,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:27.130953,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:28.068692,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:29.036061,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:29.959447,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:30.933093,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:31.845836,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:32.765567,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:33.659639,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:34.548252,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:35.438313,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:36.318645,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:37.222001,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:38.133682,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 33.67272727272727)","(9.0, 48.0, 37.63157894736842)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:39.056829,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:39.977752,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:40.909936,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:41.865272,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:42.803082,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:43.716780,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:44.617802,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:45.521756,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:46.421223,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:47.297263,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:48.187036,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:49.064082,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:49.978811,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:50.880181,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 31.494736842105265)","(9.0, 48.0, 35.75)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:51.792100,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:52.758629,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:53.789023,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:54.743764,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:55.695705,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:56.661229,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:57.658757,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:58.585659,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:17:59.475268,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:00.349794,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:01.234579,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:02.123893,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:03.015388,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:03.950949,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:04.883957,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:05.823632,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:06.776501,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:07.704409,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:08.641005,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:09.559694,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:10.453407,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:11.335451,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:12.225723,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
10-01-2023 10:18:13.118766,"(2.6, 5.4, 3.250810810810811)","(9.0, 48.0, 30.4)","(9.0, 48.0, 34.800000000000004)","(2.7, 7.2, 5.923111111111111)","(6.5, 27.0, 17.666666666666664)","(15.0, 190.0, 84.10000000000001)","(8.0, 28.0, 21.5625)"
