,Break The Clouds,Zipping Vienna,Buster Banjo,Mandragora,Eskimo Fly,Whiskey Reef,Aston Zabbar,Aston Rozee
05-01-2023 17:19:38.351295,"(4.0, 5.9, 5.3)","(3.2, 3.8, 3.2375000000000003)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:39.528266,"(4.0, 5.9, 5.3)","(3.2, 3.8, 3.2375000000000003)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:40.630116,"(4.0, 5.9, 5.3)","(3.2, 3.8, 3.2375000000000003)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:41.803540,"(4.0, 5.9, 5.45)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.5, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:43.076062,"(4.0, 6.4, 5.7)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:44.309655,"(4.0, 6.0, 5.25)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:45.514308,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:46.702414,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:47.945126,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:49.278376,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:50.505197,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:51.713798,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:52.870872,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:54.021046,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.857142857142858)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:55.177045,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 18.0)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:56.224921,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 18.0)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:57.323445,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.235294117647059)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 18.5, 17.666666666666668)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:58.475828,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.342857142857143)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 12.75)","(10.0, 12.5, 11.461538461538462)","(8.0, 19.0, 17.666666666666668)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:19:59.630672,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.416)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.625)","(10.0, 12.5, 11.461538461538462)","(8.0, 19.0, 17.666666666666668)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:20:00.846736,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.416)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.625)","(10.0, 12.5, 11.461538461538462)","(8.0, 19.0, 17.666666666666668)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:20:02.077692,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.430769230769231)","(3.4, 4.6, 4.125)","(21.0, 40.0, 31.0)","(7.0, 14.0, 13.5)","(10.0, 12.5, 11.461538461538462)","(8.0, 19.0, 17.666666666666668)","(21.0, 46.0, 35.088235294117645)"
05-01-2023 17:20:03.337771,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.2763636363636364)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 14.0, 13.25)","(10.0, 12.5, 11.571875)","(8.0, 19.0, 18.4)","(21.0, 46.0, 29.333333333333336)"
05-01-2023 17:20:04.670672,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.6375)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 13.1)","(10.0, 12.5, 10.5)","(8.0, 19.0, 18.4)","(21.0, 46.0, 30.470588235294116)"
05-01-2023 17:20:05.899734,"(4.0, 5.9, 5.225)","(3.2, 3.7, 3.6375)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 13.1)","(10.0, 12.5, 10.5)","(8.0, 19.0, 18.4)","(21.0, 46.0, 31.333333333333332)"
05-01-2023 17:20:07.168455,"(4.0, 5.9, 5.225)","(3.2, 3.7, 3.6375)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 13.214285714285714)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.4)","(21.0, 46.0, 37.2)"
05-01-2023 17:20:08.360629,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.6277777777777778)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 13.214285714285714)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.4)","(21.0, 46.0, 29.133333333333333)"
05-01-2023 17:20:09.502742,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.6277777777777778)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 13.214285714285714)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.4)","(21.0, 46.0, 30.285714285714285)"
05-01-2023 17:20:10.715612,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.6277777777777778)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 13.214285714285714)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.4)","(21.0, 46.0, 33.05882352941177)"
05-01-2023 17:20:11.903162,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.68125)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 13.3)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.4)","(21.0, 46.0, 33.05882352941177)"
05-01-2023 17:20:13.041535,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.68125)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 13.3)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.5)","(21.0, 46.0, 33.05882352941177)"
05-01-2023 17:20:14.194786,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.68125)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 13.3)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.5)","(21.0, 46.0, 37.53846153846154)"
05-01-2023 17:20:15.400092,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.68125)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 13.5, 15.384615384615385)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.5)","(21.0, 46.0, 34.388888888888886)"
05-01-2023 17:20:16.571699,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.68125)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 16.0, 15.807692307692307)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.5)","(21.0, 46.0, 34.388888888888886)"
05-01-2023 17:20:17.770042,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.68125)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 16.5, 15.25)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.5)","(21.0, 46.0, 38.0)"
05-01-2023 17:20:18.967492,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.68125)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 15.5, 15.25)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.5)","(21.0, 46.0, 38.0)"
05-01-2023 17:20:20.217388,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.6550000000000002)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 15.5, 15.25)","(10.0, 12.5, 11.071428571428571)","(8.0, 19.0, 18.5)","(21.0, 46.0, 38.0)"
05-01-2023 17:20:21.409383,"(4.0, 5.9, 5.225)","(3.2, 3.85, 3.6550000000000002)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 15.5, 14.84375)","(10.0, 12.5, 11.0)","(8.0, 19.0, 18.5)","(21.0, 46.0, 37.0)"
05-01-2023 17:20:22.582352,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.6166666666666667)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 15.5, 13.5)","(10.0, 12.5, 11.0)","(8.0, 19.0, 18.81818181818182)","(21.0, 46.0, 37.0)"
05-01-2023 17:20:23.697086,"(4.0, 5.9, 5.225)","(3.2, 3.8, 3.4625)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.0)","(8.0, 19.0, 18.81818181818182)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:24.747401,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.68)","(3.4, 4.6, 4.125)","(21.0, 40.0, 30.51851851851852)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.0)","(8.0, 19.0, 18.81818181818182)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:25.882165,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.6, 4.031818181818182)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.0)","(8.0, 19.0, 18.81818181818182)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:27.054720,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.7, 4.031818181818182)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.0)","(8.0, 19.0, 18.81818181818182)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:28.216991,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.7, 4.095454545454546)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.0)","(8.0, 19.0, 19.108695652173914)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:29.434295,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.7, 4.127272727272727)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.46551724137931)","(8.0, 19.5, 18.625)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:30.572074,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.7, 4.0)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.46551724137931)","(8.0, 19.5, 19.294117647058822)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:31.713159,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.7, 4.038888888888889)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.46551724137931)","(8.0, 19.5, 19.294117647058822)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:32.855579,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.7, 4.038888888888889)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.46551724137931)","(8.0, 19.5, 19.294117647058822)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:33.943155,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.7, 4.0)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.46551724137931)","(8.0, 19.5, 19.294117647058822)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:35.007393,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.7, 4.0)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.46551724137931)","(8.0, 19.5, 19.294117647058822)","(21.0, 46.0, 41.26315789473684)"
05-01-2023 17:20:36.156095,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.715)","(3.4, 4.7, 4.0)","(21.0, 40.0, 30.857142857142858)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.011904761904763)","(8.0, 19.5, 19.764705882352942)","(21.0, 46.0, 39.92857142857143)"
05-01-2023 17:20:37.384537,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.1)","(21.0, 34.0, 33.23076923076923)","(7.0, 15.0, 13.4)","(10.0, 12.5, 11.88888888888889)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 39.33333333333333)"
05-01-2023 17:20:38.620220,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.1)","(21.0, 34.0, 33.23076923076923)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.88888888888889)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 39.33333333333333)"
05-01-2023 17:20:39.876338,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.1)","(21.0, 34.0, 30.0)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 41.294117647058826)"
05-01-2023 17:20:41.080970,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.1)","(21.0, 32.0, 30.0)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 41.294117647058826)"
05-01-2023 17:20:42.374340,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.225)","(21.0, 32.0, 29.333333333333332)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 41.294117647058826)"
05-01-2023 17:20:43.606980,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.183333333333333)","(21.0, 32.0, 30.857142857142858)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 37.25)"
05-01-2023 17:20:44.845771,"(4.0, 5.9, 5.225)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.183333333333333)","(21.0, 32.0, 30.857142857142858)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 41.88235294117647)"
05-01-2023 17:20:46.105327,"(4.0, 5.9, 5.533333333333333)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.183333333333333)","(21.0, 32.0, 30.857142857142858)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 41.88235294117647)"
05-01-2023 17:20:47.338965,"(4.0, 5.9, 5.4875)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.183333333333333)","(21.0, 32.0, 30.857142857142858)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 40.0)"
05-01-2023 17:20:48.501550,"(4.0, 5.9, 5.65)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.183333333333333)","(21.0, 32.0, 30.857142857142858)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 38.8)"
05-01-2023 17:20:49.695075,"(4.0, 5.9, 5.65)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.199999999999999)","(21.0, 32.0, 30.857142857142858)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 38.8)"
05-01-2023 17:20:50.824623,"(4.0, 5.9, 5.65)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.199999999999999)","(21.0, 32.0, 30.857142857142858)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 38.8)"
05-01-2023 17:20:52.019118,"(4.0, 5.9, 5.65)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.199999999999999)","(21.0, 32.0, 30.857142857142858)","(7.0, 15.0, 13.0)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 38.8)"
05-01-2023 17:20:53.173115,"(4.0, 5.9, 5.65)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.199999999999999)","(21.0, 32.0, 30.857142857142858)","(7.0, 14.5, 13.11111111111111)","(10.0, 12.0, 11.916666666666666)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 38.8)"
05-01-2023 17:20:54.286567,"(4.0, 5.9, 5.65)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.199999999999999)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.5, 13.333333333333334)","(10.0, 12.0, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 40.857142857142854)"
05-01-2023 17:20:55.427110,"(4.0, 5.9, 5.65)","(3.2, 3.75, 3.585294117647059)","(3.4, 4.6, 4.199999999999999)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.0, 13.333333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 40.857142857142854)"
05-01-2023 17:20:56.584678,"(4.0, 5.9, 5.65)","(3.2, 3.75, 3.521153846153846)","(3.4, 4.6, 4.199999999999999)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.0, 13.333333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 40.857142857142854)"
05-01-2023 17:20:57.748633,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6076923076923078)","(3.4, 4.6, 4.266666666666667)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.0, 13.333333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 40.857142857142854)"
05-01-2023 17:20:58.865598,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6076923076923078)","(3.4, 4.6, 4.266666666666667)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.0, 13.333333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:00.009487,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6076923076923078)","(3.4, 4.6, 4.266666666666667)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.0, 13.333333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:01.277362,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6076923076923078)","(3.4, 4.6, 4.266666666666667)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.0, 13.333333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:02.478249,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6076923076923078)","(3.4, 4.6, 4.236363636363636)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.0, 13.333333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:03.974305,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6076923076923078)","(3.4, 4.6, 4.236363636363636)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.0, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:05.129502,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6076923076923078)","(3.4, 4.6, 4.236363636363636)","(21.0, 32.0, 30.545454545454547)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:06.330261,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6333333333333333)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:07.441113,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6333333333333333)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:08.448763,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6333333333333333)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:09.579021,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6333333333333333)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:10.680462,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6333333333333333)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:11.814841,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6333333333333333)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:12.960606,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6100000000000003)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:14.062318,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6100000000000003)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:15.218428,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6100000000000003)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
05-01-2023 17:21:16.322510,"(4.0, 5.9, 5.65)","(3.2, 3.7, 3.6100000000000003)","(3.4, 4.6, 4.155555555555555)","(21.0, 32.0, 30.4)","(7.0, 14.5, 12.833333333333334)","(10.0, 11.5, 11.277777777777779)","(8.0, 20.0, 19.36842105263158)","(21.0, 46.0, 42.0)"
