,Prince Danube,Creme De Monte,Double Tara,Rosas Routine,Last Date,Chase Me Chopper,Shonas Fury,Thriller Strike
11-01-2023 19:34:01.157205,"(9.0, 12.5, 12.13888888888889)","(3.6, 5.0, 4.992857142857143)","(41.0, 80.0, 71.11111111111111)","(2.9, 3.35, 3.2544378698224854)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 15.875)","(7.0, 11.0, 10.73076923076923)","(3.7, 4.3, 4.234782608695652)"
11-01-2023 19:34:02.358246,"(9.0, 12.5, 12.018518518518519)","(3.6, 5.0, 5.057894736842105)","(41.0, 80.0, 72.0)","(2.9, 3.3, 3.252760736196319)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 15.875)","(7.0, 11.0, 10.73076923076923)","(3.7, 4.3, 4.234782608695652)"
11-01-2023 19:34:03.484175,"(9.0, 12.5, 12.018518518518519)","(3.6, 5.1, 5.057894736842105)","(41.0, 80.0, 68.57142857142857)","(2.9, 3.3, 3.2129353233830846)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.571428571428573)","(7.0, 11.0, 10.8)","(3.7, 4.3, 4.2318181818181815)"
11-01-2023 19:34:04.725424,"(9.0, 12.5, 12.0)","(3.6, 5.1, 5.081818181818181)","(41.0, 80.0, 68.57142857142857)","(2.9, 3.3, 3.2120603015075377)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.0, 16.08823529411765)","(7.0, 11.0, 10.8)","(3.7, 4.3, 4.2444444444444445)"
11-01-2023 19:34:06.001042,"(9.0, 12.5, 12.0)","(3.8, 5.1, 5.081818181818181)","(51.0, 80.0, 69.33333333333333)","(2.8, 3.3, 3.2533333333333334)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.236842105263158)","(7.5, 11.0, 10.8)","(3.6, 4.3, 4.263414634146342)"
11-01-2023 19:34:07.301257,"(9.0, 12.5, 12.0)","(3.8, 5.1, 5.173333333333334)","(51.0, 80.0, 69.33333333333333)","(2.8, 3.3, 3.1598591549295776)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.236842105263158)","(7.5, 11.0, 10.8)","(3.6, 4.3, 4.240909090909091)"
11-01-2023 19:34:08.799516,"(9.0, 12.5, 12.0)","(3.8, 5.2, 5.185185185185185)","(51.0, 80.0, 72.72727272727272)","(2.8, 3.2, 3.16044776119403)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.236842105263158)","(7.5, 11.0, 10.73076923076923)","(3.6, 4.3, 4.240909090909091)"
11-01-2023 19:34:10.227459,"(9.0, 12.5, 12.02)","(3.8, 5.2, 5.153846153846154)","(51.0, 80.0, 72.72727272727272)","(2.8, 3.2, 3.1888888888888887)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.236842105263158)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.3, 4.2956521739130435)"
11-01-2023 19:34:11.588434,"(9.0, 12.5, 12.02)","(3.8, 5.2, 5.044444444444444)","(51.0, 80.0, 71.11111111111111)","(2.8, 3.25, 3.2282608695652173)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.657894736842106)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.4, 4.26)"
11-01-2023 19:34:12.926777,"(9.0, 12.5, 12.02)","(3.8, 5.1, 5.05)","(51.0, 80.0, 71.11111111111111)","(2.8, 3.3, 3.232727272727273)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.3)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.4, 4.325)"
11-01-2023 19:34:14.214297,"(9.0, 12.5, 12.02)","(3.8, 5.1, 5.05)","(51.0, 80.0, 71.11111111111111)","(2.8, 3.3, 3.232727272727273)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.166666666666668)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.4, 4.328571428571428)"
11-01-2023 19:34:15.465886,"(9.0, 12.5, 12.02)","(3.8, 5.1, 5.044444444444444)","(51.0, 80.0, 71.11111111111111)","(2.8, 3.3, 3.235294117647059)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.08823529411765)","(7.5, 11.0, 10.676470588235293)","(3.6, 4.4, 4.35)"
11-01-2023 19:34:16.724920,"(9.0, 12.5, 12.02)","(3.8, 5.1, 5.044444444444444)","(51.0, 80.0, 71.11111111111111)","(2.8, 3.3, 3.232727272727273)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.08823529411765)","(7.5, 11.0, 10.676470588235293)","(3.6, 4.5, 4.35)"
11-01-2023 19:34:17.966013,"(9.0, 12.5, 12.02)","(3.8, 5.1, 5.044444444444444)","(51.0, 80.0, 74.28571428571429)","(2.8, 3.3, 3.232727272727273)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.08823529411765)","(7.5, 11.0, 10.676470588235293)","(3.6, 4.5, 4.35)"
11-01-2023 19:34:19.195117,"(9.0, 12.5, 12.02)","(3.8, 5.1, 5.044444444444444)","(51.0, 80.0, 74.28571428571429)","(2.8, 3.3, 3.245)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.055555555555557)","(7.5, 11.0, 10.676470588235293)","(3.6, 4.5, 4.370588235294117)"
11-01-2023 19:34:20.338731,"(9.0, 12.5, 12.02)","(3.8, 5.1, 5.044444444444444)","(51.0, 80.0, 74.28571428571429)","(2.8, 3.25, 3.229032258064516)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.08823529411765)","(7.5, 11.0, 10.676470588235293)","(3.6, 4.5, 4.39)"
11-01-2023 19:34:21.476372,"(9.0, 12.5, 11.948275862068966)","(3.8, 5.1, 5.052380952380952)","(51.0, 80.0, 71.11111111111111)","(2.8, 3.25, 3.229032258064516)","(51.0, 110.0, 99.70588235294117)","(11.0, 17.5, 16.08823529411765)","(7.5, 11.0, 10.676470588235293)","(3.6, 4.5, 4.4411764705882355)"
11-01-2023 19:34:22.657252,"(9.0, 12.5, 11.948275862068966)","(3.8, 5.1, 5.061538461538461)","(51.0, 80.0, 73.04347826086956)","(2.8, 3.25, 3.2319444444444443)","(51.0, 110.0, 101.25)","(11.0, 17.5, 16.02173913043478)","(7.5, 11.0, 10.75)","(3.6, 4.5, 4.433333333333334)"
11-01-2023 19:34:23.948251,"(9.0, 12.5, 11.81578947368421)","(3.8, 5.1, 5.061538461538461)","(51.0, 80.0, 73.04347826086956)","(2.8, 3.25, 3.2319444444444443)","(51.0, 110.0, 101.25)","(11.0, 17.5, 15.954545454545455)","(7.5, 11.0, 10.75)","(3.6, 4.5, 4.433333333333334)"
11-01-2023 19:34:25.271220,"(9.0, 12.5, 11.779069767441861)","(3.8, 5.1, 5.061538461538461)","(51.0, 80.0, 73.63636363636364)","(2.8, 3.25, 3.2212962962962965)","(51.0, 110.0, 101.25)","(11.0, 17.5, 15.954545454545455)","(7.5, 11.0, 10.75)","(3.6, 4.5, 4.433333333333334)"
11-01-2023 19:34:26.584945,"(9.0, 12.5, 11.779069767441861)","(3.8, 5.1, 5.061538461538461)","(51.0, 80.0, 76.84210526315789)","(2.8, 3.25, 3.2212962962962965)","(51.0, 110.0, 101.25)","(11.0, 17.5, 15.916666666666666)","(7.5, 11.0, 10.666666666666666)","(3.6, 4.5, 4.42)"
11-01-2023 19:34:27.802221,"(9.0, 12.5, 11.779069767441861)","(3.8, 5.1, 5.061538461538461)","(51.0, 80.0, 76.84210526315789)","(2.8, 3.25, 3.2212962962962965)","(51.0, 110.0, 93.66666666666667)","(11.0, 17.0, 15.916666666666666)","(7.5, 11.0, 10.605263157894736)","(3.6, 4.5, 4.42)"
11-01-2023 19:34:28.940461,"(9.0, 12.5, 11.779069767441861)","(3.8, 5.1, 5.061538461538461)","(51.0, 80.0, 76.84210526315789)","(2.8, 3.25, 3.2216981132075473)","(51.0, 95.0, 103.05555555555556)","(11.0, 17.0, 15.555555555555555)","(7.5, 11.0, 10.621621621621621)","(3.6, 4.5, 4.45483870967742)"
11-01-2023 19:34:30.135683,"(9.0, 12.0, 11.852941176470589)","(3.8, 5.2, 5.0875)","(51.0, 80.0, 73.91304347826087)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.621621621621621)","(3.6, 4.5, 4.433333333333334)"
11-01-2023 19:34:31.458414,"(9.0, 12.0, 11.5)","(3.8, 5.2, 5.069230769230769)","(51.0, 80.0, 73.91304347826087)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.615384615384615)","(7.5, 11.0, 10.666666666666666)","(3.6, 4.5, 4.394736842105263)"
11-01-2023 19:34:32.814270,"(9.0, 12.0, 11.892857142857142)","(3.8, 5.2, 5.0875)","(51.0, 80.0, 73.91304347826087)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.621621621621621)","(3.6, 4.5, 4.347058823529411)"
11-01-2023 19:34:34.174145,"(9.0, 12.5, 11.892857142857142)","(3.8, 5.2, 5.0875)","(51.0, 80.0, 76.84210526315789)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.621621621621621)","(3.6, 4.4, 4.318181818181818)"
11-01-2023 19:34:35.429404,"(9.0, 12.5, 12.145833333333334)","(3.8, 5.2, 5.090909090909091)","(51.0, 80.0, 76.84210526315789)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.621621621621621)","(3.6, 4.4, 4.272)"
11-01-2023 19:34:36.605746,"(9.0, 12.5, 12.045454545454545)","(3.8, 5.2, 5.090909090909091)","(51.0, 80.0, 76.84210526315789)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.696969696969697)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:37.875971,"(9.0, 13.0, 12.636363636363637)","(3.8, 5.2, 5.090909090909091)","(51.0, 80.0, 73.91304347826087)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.696969696969697)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:39.164167,"(9.0, 13.0, 12.666666666666666)","(3.8, 5.2, 5.090909090909091)","(51.0, 80.0, 72.22222222222223)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.696969696969697)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:40.451682,"(9.0, 13.0, 12.555555555555555)","(3.8, 5.2, 5.090909090909091)","(51.0, 80.0, 72.22222222222223)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.696969696969697)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:41.624599,"(9.0, 13.0, 12.555555555555555)","(3.8, 5.2, 5.090909090909091)","(51.0, 80.0, 72.22222222222223)","(2.8, 3.25, 3.2216981132075473)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.696969696969697)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:42.774492,"(9.0, 13.0, 12.555555555555555)","(3.8, 5.2, 5.09375)","(51.0, 80.0, 72.22222222222223)","(2.8, 3.25, 3.2201754385964914)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.575)","(3.6, 4.4, 4.269230769230769)"
11-01-2023 19:34:44.035137,"(9.0, 13.0, 12.538461538461538)","(3.8, 5.2, 5.09375)","(51.0, 80.0, 73.75)","(2.8, 3.2, 3.1479166666666667)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.696969696969697)","(3.6, 4.4, 4.269230769230769)"
11-01-2023 19:34:45.398533,"(9.0, 13.0, 12.555555555555555)","(3.8, 5.2, 5.106249999999999)","(51.0, 80.0, 72.94117647058823)","(2.8, 3.2, 3.146)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.696969696969697)","(3.6, 4.4, 4.269230769230769)"
11-01-2023 19:34:46.612359,"(9.0, 13.0, 12.555555555555555)","(3.8, 5.2, 5.246666666666666)","(51.0, 80.0, 72.94117647058823)","(2.8, 3.2, 3.146)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.705882352941176)","(3.6, 4.4, 4.269230769230769)"
11-01-2023 19:34:47.770956,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.3, 5.175862068965517)","(51.0, 80.0, 72.94117647058823)","(2.8, 3.2, 3.141304347826087)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.705882352941176)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:48.840020,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.2615384615384615)","(51.0, 80.0, 72.94117647058823)","(2.8, 3.2, 3.1132075471698113)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.705882352941176)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:50.175094,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.267647058823529)","(51.0, 80.0, 72.94117647058823)","(2.8, 3.15, 3.1132075471698113)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.705882352941176)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:51.429062,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.2875)","(51.0, 80.0, 73.75)","(2.8, 3.15, 3.138095238095238)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.631578947368421)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:52.671342,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.2875)","(51.0, 80.0, 74.44444444444444)","(2.8, 3.15, 3.13265306122449)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.631578947368421)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:53.964075,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.2615384615384615)","(51.0, 80.0, 73.6842105263158)","(2.8, 3.2, 3.1296296296296298)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.631578947368421)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:55.217705,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.2615384615384615)","(51.0, 80.0, 73.6842105263158)","(2.8, 3.2, 3.1296296296296298)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.631578947368421)","(3.6, 4.4, 4.264285714285714)"
11-01-2023 19:34:56.384188,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.269565217391305)","(51.0, 80.0, 73.6842105263158)","(2.8, 3.2, 3.1296296296296298)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.631578947368421)","(3.6, 4.4, 4.268965517241379)"
11-01-2023 19:34:57.561947,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.269565217391305)","(51.0, 80.0, 73.6842105263158)","(2.8, 3.2, 3.126923076923077)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.268965517241379)"
11-01-2023 19:34:58.819668,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.2615384615384615)","(51.0, 80.0, 73.6842105263158)","(2.8, 3.2, 3.126923076923077)","(51.0, 110.0, 101.25)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.268965517241379)"
11-01-2023 19:35:00.049552,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.2615384615384615)","(51.0, 80.0, 74.44444444444444)","(2.8, 3.2, 3.1411764705882352)","(51.0, 110.0, 100.0)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.276923076923077)"
11-01-2023 19:35:01.260756,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.2615384615384615)","(51.0, 80.0, 74.44444444444444)","(2.8, 3.15, 3.130434782608696)","(51.0, 110.0, 100.0)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.276923076923077)"
11-01-2023 19:35:02.749496,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.25)","(51.0, 80.0, 71.47058823529412)","(2.8, 3.15, 3.1285714285714286)","(51.0, 110.0, 100.0)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.276923076923077)"
11-01-2023 19:35:03.893766,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.266666666666667)","(51.0, 75.0, 71.47058823529412)","(2.8, 3.15, 3.1175675675675674)","(51.0, 110.0, 105.45454545454545)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.276923076923077)"
11-01-2023 19:35:05.065954,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.266666666666667)","(51.0, 75.0, 71.47058823529412)","(2.8, 3.15, 3.107894736842105)","(51.0, 110.0, 102.63157894736842)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.276923076923077)"
11-01-2023 19:35:06.319938,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.266666666666667)","(51.0, 75.0, 71.47058823529412)","(2.8, 3.15, 3.107894736842105)","(51.0, 110.0, 102.63157894736842)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.276923076923077)"
11-01-2023 19:35:07.554449,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.266666666666667)","(51.0, 75.0, 67.5)","(2.8, 3.15, 3.107894736842105)","(51.0, 110.0, 102.0)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.276923076923077)"
11-01-2023 19:35:08.818401,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.266666666666667)","(51.0, 75.0, 76.0)","(2.8, 3.15, 3.1011627906976744)","(51.0, 110.0, 102.0)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.34)"
11-01-2023 19:35:10.198381,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.269565217391305)","(51.0, 80.0, 73.33333333333333)","(2.8, 3.15, 3.119565217391304)","(51.0, 110.0, 102.0)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.366666666666666)"
11-01-2023 19:35:11.353505,"(9.0, 13.0, 12.578947368421053)","(3.8, 5.4, 5.2615384615384615)","(51.0, 80.0, 72.5)","(2.8, 3.15, 3.1153846153846154)","(51.0, 110.0, 102.0)","(11.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.5, 4.366666666666666)"
11-01-2023 19:35:12.458468,"(9.0, 13.0, 12.578947368421053)","(3.9, 5.4, 5.2615384615384615)","(51.0, 80.0, 72.5)","(2.7, 3.15, 3.1877358490566037)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.5, 4.36060606060606)"
11-01-2023 19:35:13.608018,"(9.0, 13.0, 12.578947368421053)","(3.9, 5.4, 5.270588235294118)","(51.0, 80.0, 74.70588235294117)","(2.7, 3.2, 3.2272727272727275)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.5, 4.26)"
11-01-2023 19:35:14.857092,"(9.0, 13.0, 12.458333333333334)","(3.9, 5.3, 5.212)","(51.0, 80.0, 74.70588235294117)","(2.7, 3.25, 3.22962962962963)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.3, 4.26)"
11-01-2023 19:35:16.084023,"(9.0, 13.0, 12.458333333333334)","(3.9, 5.3, 5.199999999999999)","(51.0, 80.0, 74.70588235294117)","(2.7, 3.25, 3.2421052631578946)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.3, 4.284745762711864)"
11-01-2023 19:35:17.381174,"(9.0, 13.0, 12.458333333333334)","(3.9, 5.3, 5.177777777777778)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.25, 3.2421052631578946)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.3, 4.2839285714285715)"
11-01-2023 19:35:18.593864,"(9.0, 13.0, 12.785714285714286)","(3.9, 5.2, 5.177777777777778)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.25, 3.2421052631578946)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.3, 4.2942857142857145)"
11-01-2023 19:35:19.849524,"(9.0, 13.0, 12.846153846153847)","(3.9, 5.2, 5.15)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.25, 3.2421052631578946)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.3, 4.357142857142858)"
11-01-2023 19:35:21.013952,"(9.0, 13.5, 12.568965517241379)","(3.9, 5.2, 5.116666666666666)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.25, 3.232)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.362500000000001)"
11-01-2023 19:35:22.092933,"(9.0, 13.0, 12.88888888888889)","(3.9, 5.2, 5.116666666666666)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.25, 3.232)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.4, 4.176666666666667)"
11-01-2023 19:35:23.411340,"(9.0, 13.5, 12.857142857142858)","(3.9, 5.2, 5.2043478260869565)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.3, 3.2442307692307693)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.2, 4.0807692307692305)"
11-01-2023 19:35:24.634270,"(9.0, 14.0, 13.15625)","(3.9, 5.3, 5.2043478260869565)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.3, 3.2442307692307693)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.1, 4.107692307692308)"
11-01-2023 19:35:25.870910,"(9.0, 14.0, 13.076923076923077)","(3.9, 5.3, 5.196)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.3, 3.2666666666666666)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.708333333333334)","(3.6, 4.2, 4.1)"
11-01-2023 19:35:27.236932,"(9.0, 13.0, 12.75)","(3.9, 5.3, 5.21578947368421)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.3, 3.318181818181818)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.65)","(3.6, 4.2, 4.01505376344086)"
11-01-2023 19:35:28.549738,"(9.0, 13.0, 12.75)","(3.9, 5.3, 5.171428571428572)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.35, 3.319230769230769)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.575757575757576)","(3.6, 4.1, 4.004819277108433)"
11-01-2023 19:35:29.871083,"(9.0, 13.5, 13.25)","(3.9, 5.2, 5.183333333333334)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.35, 3.318)","(51.0, 110.0, 101.57894736842105)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.575757575757576)","(3.6, 4.1, 4.004761904761905)"
11-01-2023 19:35:31.156590,"(9.0, 13.5, 13.38888888888889)","(3.9, 5.2, 5.183333333333334)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.35, 3.3192307692307694)","(51.0, 110.0, 101.11111111111111)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.575757575757576)","(3.6, 4.1, 4.026315789473684)"
11-01-2023 19:35:32.512506,"(9.0, 13.5, 13.38888888888889)","(3.9, 5.2, 5.11578947368421)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.35, 3.27)","(51.0, 110.0, 101.11111111111111)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.558823529411764)","(3.6, 4.1, 4.195238095238095)"
11-01-2023 19:35:33.826171,"(10.0, 13.5, 13.25)","(4.0, 5.2, 5.11578947368421)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.3, 3.26)","(61.0, 110.0, 101.11111111111111)","(12.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.53125)","(3.6, 4.2, 4.212121212121212)"
11-01-2023 19:35:35.089939,"(10.0, 13.5, 13.25)","(4.0, 5.2, 5.11578947368421)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.3, 3.3364583333333333)","(61.0, 110.0, 101.76470588235294)","(12.0, 17.0, 15.941176470588236)","(7.5, 11.0, 10.53125)","(3.6, 4.3, 4.222222222222222)"
11-01-2023 19:35:36.383637,"(10.0, 13.5, 13.25)","(4.0, 5.2, 5.085714285714285)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.35, 3.292307692307692)","(61.0, 110.0, 97.6923076923077)","(12.0, 17.0, 15.96875)","(7.5, 11.0, 10.263157894736842)","(3.6, 4.3, 4.251724137931035)"
11-01-2023 19:35:37.779292,"(10.0, 14.0, 13.25)","(4.0, 5.2, 5.022222222222222)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.3, 3.2928571428571427)","(61.0, 100.0, 97.6923076923077)","(12.0, 17.0, 15.96875)","(7.5, 10.5, 10.041666666666666)","(3.6, 4.3, 4.241666666666667)"
11-01-2023 19:35:39.114729,"(10.0, 14.0, 13.382352941176471)","(4.0, 5.2, 5.1571428571428575)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.3, 3.292307692307692)","(61.0, 100.0, 102.5)","(12.0, 17.0, 16.029411764705884)","(7.5, 10.5, 10.033333333333333)","(3.6, 4.3, 4.182142857142857)"
11-01-2023 19:35:40.410435,"(10.0, 14.0, 13.55)","(4.0, 5.2, 5.1571428571428575)","(51.0, 80.0, 77.6923076923077)","(2.7, 3.3, 3.318)","(61.0, 110.0, 102.5)","(12.0, 17.0, 16.029411764705884)","(7.5, 10.5, 9.27142857142857)","(3.6, 4.2, 4.113636363636363)"
11-01-2023 19:35:41.884479,"(10.0, 14.0, 13.461538461538462)","(4.0, 5.3, 5.230434782608695)","(51.0, 80.0, 75.71428571428571)","(2.7, 3.35, 3.318)","(61.0, 110.0, 102.5)","(12.0, 17.0, 16.029411764705884)","(7.5, 9.4, 9.106666666666666)","(3.6, 4.2, 4.044444444444444)"
