,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:26:17.064354,"(15.0, 30.0, 25.333333333333336)","(31.0, 65.0, 55.5)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:18.264135,"(15.0, 30.0, 20.666666666666668)","(31.0, 65.0, 56.0)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:19.481487,"(15.0, 30.0, 20.666666666666668)","(31.0, 65.0, 56.0)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3485714285714283)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:20.798939,"(15.0, 30.0, 20.666666666666668)","(31.0, 65.0, 56.0)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3485714285714283)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:22.174611,"(15.0, 30.0, 20.666666666666668)","(31.0, 65.0, 56.0)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3485714285714283)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.107692307692307)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:23.496030,"(15.0, 28.0, 22.0)","(31.0, 65.0, 56.0)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3777777777777778)","(21.0, 210.0, 175.2)","(21.0, 36.0, 33.42857142857143)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.57142857142857)","(3.1, 5.2, 5.107692307692307)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:24.741405,"(15.0, 28.0, 22.0)","(31.0, 65.0, 56.0)","(15.0, 27.0, 25.454545454545453)","(2.3, 2.44, 2.3777777777777778)","(21.0, 210.0, 175.2)","(21.0, 36.0, 33.42857142857143)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.2, 5.376470588235295)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:25.966588,"(15.0, 28.0, 25.916666666666668)","(31.0, 65.0, 56.0)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.3777777777777778)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.3)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:27.172531,"(15.0, 28.0, 24.42857142857143)","(31.0, 85.0, 78.83333333333334)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.3777777777777778)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:28.353543,"(15.0, 28.0, 24.42857142857143)","(31.0, 85.0, 66.5)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.3777777777777778)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.921428571428572)"
07-01-2023 11:26:29.589277,"(15.0, 28.0, 24.42857142857143)","(31.0, 85.0, 66.5)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.3777777777777778)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:30.871458,"(15.0, 28.0, 23.2)","(31.0, 85.0, 66.5)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.3777777777777778)","(21.0, 210.0, 118.0)","(21.0, 36.0, 31.6)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:32.134740,"(15.0, 28.0, 23.0)","(31.0, 85.0, 66.5)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.3777777777777778)","(21.0, 200.0, 118.0)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:33.358341,"(15.0, 28.0, 23.0)","(31.0, 85.0, 66.5)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.3777777777777778)","(21.0, 200.0, 118.0)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:34.630482,"(15.0, 28.0, 23.0)","(31.0, 85.0, 66.5)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.3466666666666667)","(21.0, 200.0, 118.0)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.166666666666667)"
07-01-2023 11:26:35.900258,"(15.0, 28.0, 23.0)","(31.0, 85.0, 66.5)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.3466666666666667)","(21.0, 200.0, 118.0)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.166666666666667)"
07-01-2023 11:26:37.123745,"(15.0, 28.0, 23.0)","(31.0, 85.0, 66.5)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.36)","(21.0, 200.0, 118.0)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:38.389453,"(15.0, 28.0, 23.0)","(31.0, 80.0, 58.666666666666664)","(15.0, 26.0, 25.454545454545453)","(2.3, 2.44, 2.36)","(21.0, 200.0, 118.0)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:39.675557,"(15.0, 28.0, 23.0)","(31.0, 75.0, 57.0)","(15.0, 25.0, 24.636363636363637)","(2.3, 2.44, 2.3466666666666667)","(21.0, 200.0, 118.0)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.140000000000001)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:40.969013,"(15.0, 28.0, 23.0)","(31.0, 75.0, 55.666666666666664)","(15.0, 25.0, 24.636363636363637)","(2.3, 2.44, 2.3466666666666667)","(21.0, 200.0, 152.57142857142858)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.35)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:42.243274,"(15.0, 28.0, 23.0)","(31.0, 75.0, 55.666666666666664)","(15.0, 25.0, 24.636363636363637)","(2.3, 2.44, 2.38)","(21.0, 200.0, 117.0)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.242857142857143)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:43.435965,"(15.0, 28.0, 23.0)","(31.0, 70.0, 54.0)","(15.0, 25.0, 24.636363636363637)","(2.3, 2.42, 2.3000000000000003)","(21.0, 200.0, 117.0)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.242857142857143)","(5.5, 7.0, 6.5)"
07-01-2023 11:26:44.618580,"(15.0, 28.0, 23.0)","(31.0, 70.0, 54.0)","(15.0, 25.0, 24.636363636363637)","(2.3, 2.42, 2.3000000000000003)","(21.0, 200.0, 134.39999999999998)","(21.0, 36.0, 32.0)","(41.0, 220.0, 156.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.336363636363637)","(5.5, 7.0, 6.833333333333333)"
07-01-2023 11:26:45.831035,"(15.0, 28.0, 23.0)","(31.0, 70.0, 54.0)","(15.0, 25.0, 24.636363636363637)","(2.3, 2.42, 2.348)","(21.0, 200.0, 163.55555555555554)","(21.0, 36.0, 33.142857142857146)","(41.0, 220.0, 127.0)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.2)","(5.5, 7.0, 6.833333333333333)"
07-01-2023 11:26:47.089669,"(15.0, 28.0, 23.833333333333336)","(31.0, 70.0, 55.5)","(15.0, 25.0, 25.0)","(2.3, 2.42, 2.33)","(21.0, 200.0, 119.0)","(21.0, 36.0, 33.142857142857146)","(41.0, 220.0, 161.66666666666669)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.2)","(5.5, 7.0, 6.733333333333333)"
07-01-2023 11:26:48.313408,"(15.0, 27.0, 21.5)","(31.0, 65.0, 56.5)","(15.0, 27.0, 24.0)","(2.3, 2.42, 2.33)","(21.0, 200.0, 119.0)","(21.0, 36.0, 41.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.2)","(5.5, 7.0, 6.885714285714286)"
07-01-2023 11:26:49.529424,"(15.0, 27.0, 21.5)","(31.0, 65.0, 56.5)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.33)","(21.0, 200.0, 119.0)","(21.0, 44.0, 41.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.2)","(5.5, 7.0, 6.733333333333333)"
07-01-2023 11:26:50.841330,"(15.0, 27.0, 21.5)","(31.0, 65.0, 56.5)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.33)","(21.0, 200.0, 119.0)","(21.0, 44.0, 41.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.2)","(5.5, 7.0, 6.733333333333333)"
07-01-2023 11:26:52.164331,"(15.0, 27.0, 21.5)","(31.0, 65.0, 56.5)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.33)","(21.0, 200.0, 119.0)","(21.0, 44.0, 41.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.2)","(5.5, 7.0, 6.733333333333333)"
07-01-2023 11:26:53.398644,"(15.0, 27.0, 21.5)","(31.0, 65.0, 56.5)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.34)","(21.0, 200.0, 119.0)","(21.0, 44.0, 35.5)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.2)","(5.5, 7.0, 6.733333333333333)"
07-01-2023 11:26:54.628150,"(15.0, 27.0, 21.5)","(31.0, 60.0, 54.0)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.34)","(21.0, 200.0, 119.0)","(21.0, 44.0, 35.5)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.2)","(5.5, 7.0, 6.44)"
07-01-2023 11:26:55.853572,"(15.0, 27.0, 21.5)","(31.0, 60.0, 54.0)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.372)","(21.0, 200.0, 119.0)","(21.0, 44.0, 35.5)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.3125)","(5.5, 6.8, 6.581818181818182)"
07-01-2023 11:26:57.063195,"(15.0, 26.0, 21.0)","(31.0, 60.0, 53.0)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.384444444444444)","(21.0, 200.0, 119.0)","(21.0, 44.0, 35.5)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.25)","(5.5, 6.8, 6.581818181818182)"
07-01-2023 11:26:58.298139,"(15.0, 26.0, 21.0)","(31.0, 60.0, 53.0)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.384444444444444)","(21.0, 200.0, 119.0)","(21.0, 44.0, 35.5)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.25)","(5.5, 6.8, 6.581818181818182)"
07-01-2023 11:26:59.573323,"(15.0, 26.0, 21.0)","(31.0, 60.0, 55.333333333333336)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.384444444444444)","(21.0, 200.0, 119.0)","(21.0, 44.0, 35.5)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.25)","(5.5, 6.8, 6.64)"
07-01-2023 11:27:00.832847,"(15.0, 26.0, 21.25)","(31.0, 70.0, 62.666666666666664)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.384444444444444)","(21.0, 200.0, 119.0)","(21.0, 44.0, 39.75)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.666666666666666)","(5.5, 6.8, 6.64)"
07-01-2023 11:27:02.068798,"(15.0, 26.0, 22.833333333333332)","(31.0, 70.0, 66.0)","(15.0, 27.0, 25.0)","(2.3, 2.42, 2.384444444444444)","(21.0, 200.0, 119.0)","(21.0, 44.0, 39.75)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.8, 5.4111111111111105)","(5.5, 6.8, 6.64)"
07-01-2023 11:27:03.315626,"(15.0, 26.0, 22.833333333333332)","(31.0, 75.0, 84.75)","(15.0, 27.0, 24.5)","(2.3, 2.42, 2.384444444444444)","(21.0, 200.0, 119.0)","(21.0, 44.0, 39.75)","(41.0, 210.0, 113.33333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.8, 5.4111111111111105)","(5.5, 6.8, 6.327272727272727)"
07-01-2023 11:27:04.568563,"(15.0, 20.0, 19.5)","(31.0, 90.0, 65.0)","(15.0, 27.0, 24.5)","(2.3, 2.42, 2.325333333333333)","(21.0, 200.0, 119.0)","(21.0, 44.0, 39.75)","(41.0, 210.0, 113.33333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.8, 5.5)","(5.5, 6.6, 6.6)"
07-01-2023 11:27:05.779218,"(15.0, 19.5, 18.75)","(31.0, 80.0, 62.5)","(15.0, 27.0, 23.25)","(2.3, 2.4, 2.311578947368421)","(21.0, 200.0, 119.0)","(21.0, 44.0, 39.75)","(41.0, 210.0, 113.33333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.7, 5.5)","(5.5, 7.4, 6.6)"
07-01-2023 11:27:07.041957,"(15.0, 20.0, 19.5)","(31.0, 75.0, 62.5)","(15.0, 27.0, 23.25)","(2.3, 2.4, 2.349473684210526)","(21.0, 200.0, 119.0)","(21.0, 44.0, 35.5)","(41.0, 210.0, 113.33333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.7, 5.442857142857143)","(5.5, 7.4, 6.6)"
07-01-2023 11:27:08.309478,"(15.0, 20.0, 18.5)","(31.0, 75.0, 62.5)","(15.0, 27.0, 23.25)","(2.3, 2.4, 2.349473684210526)","(21.0, 200.0, 119.0)","(21.0, 44.0, 27.875)","(41.0, 210.0, 177.14285714285714)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.7, 5.442857142857143)","(5.5, 7.4, 6.777777777777778)"
07-01-2023 11:27:09.531362,"(15.0, 20.0, 18.5)","(31.0, 75.0, 62.5)","(15.0, 27.0, 26.81818181818182)","(2.3, 2.4, 2.349473684210526)","(21.0, 200.0, 119.0)","(21.0, 34.0, 27.875)","(41.0, 210.0, 177.14285714285714)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.7, 5.328571428571428)","(5.5, 7.4, 6.461538461538462)"
07-01-2023 11:27:10.756560,"(15.0, 20.0, 18.5)","(31.0, 75.0, 62.5)","(15.0, 29.0, 28.73913043478261)","(2.3, 2.4, 2.349473684210526)","(21.0, 200.0, 119.0)","(21.0, 34.0, 27.875)","(41.0, 210.0, 177.14285714285714)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.3)","(5.5, 7.2, 6.387096774193548)"
07-01-2023 11:27:12.022540,"(15.0, 20.0, 18.5)","(31.0, 75.0, 62.5)","(15.0, 29.0, 28.73913043478261)","(2.3, 2.4, 2.349473684210526)","(21.0, 200.0, 119.0)","(21.0, 34.0, 27.875)","(41.0, 210.0, 177.14285714285714)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.3)","(5.5, 7.2, 6.833333333333333)"
07-01-2023 11:27:13.330841,"(15.0, 20.0, 18.5)","(31.0, 70.0, 63.421052631578945)","(15.0, 29.0, 27.666666666666668)","(2.3, 2.4, 2.349473684210526)","(21.0, 200.0, 119.0)","(21.0, 34.0, 27.875)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.3)","(5.5, 7.0, 6.444444444444445)"
07-01-2023 11:27:14.571069,"(15.0, 20.0, 18.5)","(31.0, 65.0, 61.0)","(15.0, 29.0, 27.666666666666668)","(2.3, 2.4, 2.349473684210526)","(21.0, 200.0, 119.0)","(21.0, 34.0, 29.153846153846153)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.3)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:15.784411,"(15.0, 20.0, 18.5)","(31.0, 65.0, 61.0)","(15.0, 29.0, 27.666666666666668)","(2.3, 2.4, 2.306031746031746)","(21.0, 200.0, 135.2)","(21.0, 34.0, 29.153846153846153)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.3)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:16.995130,"(15.0, 20.0, 19.4)","(31.0, 65.0, 63.421052631578945)","(15.0, 29.0, 28.333333333333332)","(2.3, 2.4, 2.361333333333333)","(21.0, 200.0, 153.71428571428572)","(21.0, 34.0, 27.77777777777778)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.3)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:18.194971,"(15.0, 20.0, 19.166666666666668)","(31.0, 65.0, 63.421052631578945)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.364)","(21.0, 200.0, 153.71428571428572)","(21.0, 34.0, 27.77777777777778)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.3)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:19.387769,"(15.0, 20.0, 19.583333333333332)","(31.0, 65.0, 63.421052631578945)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.3457142857142856)","(21.0, 200.0, 153.71428571428572)","(21.0, 34.0, 29.0)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.5, 5.314285714285714)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:20.553844,"(15.0, 28.0, 26.25)","(31.0, 65.0, 63.421052631578945)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.3224)","(21.0, 200.0, 153.71428571428572)","(21.0, 32.0, 29.0)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.6, 5.314285714285714)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:21.775078,"(15.0, 30.0, 26.0)","(31.0, 65.0, 63.421052631578945)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.3224)","(21.0, 200.0, 153.71428571428572)","(21.0, 32.0, 29.0)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.6, 5.1625)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:22.965358,"(15.0, 30.0, 26.0)","(31.0, 65.0, 63.421052631578945)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.3224)","(21.0, 200.0, 153.71428571428572)","(21.0, 32.0, 29.0)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.6, 5.385714285714285)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:24.130409,"(15.0, 30.0, 28.5)","(31.0, 65.0, 64.03225806451613)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.3224)","(21.0, 200.0, 153.71428571428572)","(21.0, 32.0, 29.0)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.6, 5.35)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:25.382156,"(15.0, 30.0, 27.0)","(31.0, 65.0, 64.03225806451613)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.3224)","(21.0, 200.0, 153.71428571428572)","(21.0, 32.0, 29.0)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.6, 5.35)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:26.657753,"(15.0, 30.0, 27.0)","(31.0, 90.0, 63.57142857142857)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.335)","(21.0, 200.0, 159.5)","(21.0, 32.0, 27.0)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.6, 5.318181818181818)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:27.929077,"(15.0, 30.0, 27.6)","(31.0, 85.0, 63.57142857142857)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.335)","(21.0, 200.0, 159.5)","(21.0, 34.0, 27.0)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.7, 5.5)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:29.187172,"(15.0, 30.0, 27.6)","(31.0, 85.0, 63.57142857142857)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.335)","(21.0, 200.0, 159.5)","(21.0, 34.0, 27.0)","(41.0, 210.0, 190.83333333333334)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.7, 5.5)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:30.440732,"(15.0, 30.0, 27.6)","(31.0, 85.0, 63.57142857142857)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.335)","(21.0, 200.0, 159.5)","(21.0, 34.0, 35.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.7, 5.6)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:31.695811,"(15.0, 30.0, 27.6)","(31.0, 85.0, 63.57142857142857)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.38, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.6000000000000005)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:32.884920,"(15.0, 30.0, 27.6)","(31.0, 85.0, 63.57142857142857)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.6000000000000005)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:34.104234,"(15.0, 30.0, 26.875)","(31.0, 85.0, 63.57142857142857)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.166666666666668)","(3.1, 5.9, 5.6000000000000005)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:35.363726,"(15.0, 30.0, 28.0)","(31.0, 85.0, 72.5)","(15.0, 30.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 18.5)","(3.1, 5.9, 5.6000000000000005)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:36.629244,"(15.0, 30.0, 28.0)","(31.0, 85.0, 81.25)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 18.5)","(3.1, 5.9, 5.6000000000000005)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:37.874843,"(15.0, 30.0, 28.0)","(31.0, 85.0, 81.66666666666667)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 18.5)","(3.1, 5.9, 5.6000000000000005)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:39.108993,"(15.0, 30.0, 28.0)","(31.0, 85.0, 81.66666666666667)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 180.0)","(11.0, 20.0, 18.5)","(3.1, 5.9, 5.6000000000000005)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:40.301038,"(15.0, 30.0, 28.0)","(31.0, 85.0, 81.66666666666667)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 18.5)","(3.1, 5.9, 5.642857142857143)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:41.545464,"(15.0, 30.0, 28.0)","(31.0, 85.0, 81.66666666666667)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.5)","(3.1, 5.9, 5.642857142857143)","(5.5, 6.8, 6.444444444444445)"
07-01-2023 11:27:42.731199,"(15.0, 30.0, 28.0)","(31.0, 85.0, 81.66666666666667)","(15.0, 29.0, 27.0)","(2.3, 2.36, 2.2853333333333334)","(21.0, 200.0, 146.0)","(21.0, 44.0, 38.0)","(41.0, 210.0, 137.5)","(11.0, 20.0, 19.5)","(3.1, 5.9, 5.642857142857143)","(5.5, 6.8, 6.444444444444445)"
