,Shadow Ban,Vinnys Charm,Slingshot Vinny,Sweet Nitro,Aussie Summer,Sash Express,Banjo Reign
09-01-2023 17:27:40.944193,"(5.0, 7.8, 7.733333333333333)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.49, 1.450655737704918)","(8.5, 14.5, 13.0)","(41.0, 500.0, 332.6923076923077)","(26.0, 250.0, 163.04761904761904)"
09-01-2023 17:27:41.917600,"(5.0, 7.8, 7.733333333333333)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.49, 1.450655737704918)","(8.5, 14.5, 13.0)","(41.0, 500.0, 332.6923076923077)","(26.0, 240.0, 177.17647058823528)"
09-01-2023 17:27:42.893450,"(5.0, 7.8, 7.733333333333333)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.49, 1.3942553191489362)","(8.5, 14.5, 13.0)","(41.0, 500.0, 332.6923076923077)","(26.0, 220.0, 150.66666666666666)"
09-01-2023 17:27:43.843268,"(5.0, 7.8, 7.733333333333333)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.49, 1.3942553191489362)","(8.5, 14.5, 13.0)","(41.0, 500.0, 332.6923076923077)","(26.0, 220.0, 150.66666666666666)"
09-01-2023 17:27:44.963928,"(5.0, 7.8, 7.733333333333333)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.49, 1.3942553191489362)","(8.5, 14.5, 13.0)","(41.0, 500.0, 332.6923076923077)","(26.0, 220.0, 150.66666666666666)"
09-01-2023 17:27:46.224297,"(5.0, 7.8, 7.733333333333333)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.49, 1.3942553191489362)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 220.0, 150.66666666666666)"
09-01-2023 17:27:47.486246,"(5.0, 7.8, 7.733333333333333)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.49, 1.4118181818181819)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 220.0, 178.4)"
09-01-2023 17:27:48.593047,"(5.0, 7.8, 7.733333333333333)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4191891891891892)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 200.0, 161.06666666666666)"
09-01-2023 17:27:49.810831,"(5.0, 7.8, 7.463157894736842)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4008333333333334)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 180.0, 125.9047619047619)"
09-01-2023 17:27:50.909866,"(5.0, 7.8, 7.463157894736842)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 180.0, 125.9047619047619)"
09-01-2023 17:27:51.950995,"(5.0, 7.8, 7.56)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 180.0, 125.9047619047619)"
09-01-2023 17:27:52.965977,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 180.0, 128.31578947368422)"
09-01-2023 17:27:53.978074,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 106.64)"
09-01-2023 17:27:54.945515,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 106.64)"
09-01-2023 17:27:55.907610,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 106.64)"
09-01-2023 17:27:56.853683,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 106.64)"
09-01-2023 17:27:57.806959,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 106.64)"
09-01-2023 17:27:58.779920,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 39.77777777777778)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 51.81818181818182)"
09-01-2023 17:27:59.856682,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 41.666666666666664)","(1.18, 1.43, 1.4166666666666667)","(8.5, 14.5, 13.0)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 51.81818181818182)"
09-01-2023 17:28:00.892381,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 41.666666666666664)","(1.18, 1.43, 1.358)","(8.5, 14.5, 11.875)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 51.81818181818182)"
09-01-2023 17:28:01.926038,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 41.666666666666664)","(1.18, 1.36, 1.3574358974358975)","(8.5, 14.5, 11.875)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 51.81818181818182)"
09-01-2023 17:28:02.984380,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 41.666666666666664)","(1.18, 1.36, 1.3576190476190477)","(8.5, 14.5, 11.875)","(41.0, 500.0, 141.66666666666669)","(26.0, 170.0, 51.81818181818182)"
09-01-2023 17:28:04.020596,"(5.0, 7.8, 7.6)","(21.0, 48.0, 40.08333333333333)","(26.0, 70.0, 50.5)","(1.18, 1.36, 1.3576190476190477)","(8.5, 14.5, 12.75)","(41.0, 500.0, 210.0)","(26.0, 170.0, 70.0)"
09-01-2023 17:28:05.036689,"(5.0, 7.8, 7.6)","(21.0, 46.0, 43.875)","(26.0, 65.0, 50.5)","(1.18, 1.36, 1.3576190476190477)","(8.5, 14.0, 12.75)","(41.0, 490.0, 210.0)","(26.0, 160.0, 90.0)"
09-01-2023 17:28:06.213116,"(5.0, 7.8, 7.6)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.36, 1.3576190476190477)","(8.5, 14.0, 12.75)","(41.0, 490.0, 210.0)","(26.0, 140.0, 50.0)"
09-01-2023 17:28:07.377720,"(5.0, 7.8, 7.623529411764705)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.36, 1.3586486486486486)","(8.5, 14.0, 13.5)","(41.0, 490.0, 210.0)","(26.0, 140.0, 80.0)"
09-01-2023 17:28:08.471345,"(5.0, 7.8, 7.623529411764705)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.36, 1.3942857142857144)","(8.5, 14.0, 11.666666666666666)","(41.0, 490.0, 213.33333333333334)","(26.0, 120.0, 85.5)"
09-01-2023 17:28:09.776202,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.45, 1.3927272727272728)","(8.5, 14.0, 12.115384615384615)","(41.0, 490.0, 213.33333333333334)","(26.0, 100.0, 82.6)"
09-01-2023 17:28:10.899252,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.42, 1.4)","(8.5, 14.0, 12.115384615384615)","(41.0, 490.0, 213.33333333333334)","(26.0, 100.0, 85.19999999999999)"
09-01-2023 17:28:12.017581,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.42, 1.4)","(8.5, 14.0, 12.115384615384615)","(41.0, 490.0, 213.33333333333334)","(26.0, 90.0, 85.19999999999999)"
09-01-2023 17:28:13.044666,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.42, 1.4)","(8.5, 14.0, 12.115384615384615)","(41.0, 490.0, 213.33333333333334)","(26.0, 90.0, 85.63636363636363)"
09-01-2023 17:28:14.241652,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.42, 1.4)","(8.5, 14.0, 12.115384615384615)","(41.0, 490.0, 213.33333333333334)","(26.0, 90.0, 85.63636363636363)"
09-01-2023 17:28:15.412665,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.42, 1.4066666666666665)","(8.5, 14.0, 12.115384615384615)","(41.0, 490.0, 216.66666666666666)","(26.0, 90.0, 85.63636363636363)"
09-01-2023 17:28:16.661830,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 50.5)","(1.18, 1.42, 1.4066666666666665)","(8.5, 14.0, 12.115384615384615)","(41.0, 490.0, 216.66666666666666)","(26.0, 90.0, 85.63636363636363)"
09-01-2023 17:28:17.809693,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.42, 1.4066666666666665)","(8.5, 14.0, 12.115384615384615)","(41.0, 490.0, 182.5)","(26.0, 90.0, 82.0)"
09-01-2023 17:28:18.894286,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.42, 1.3888888888888888)","(8.5, 14.0, 11.277777777777779)","(41.0, 490.0, 233.75)","(26.0, 90.0, 64.85714285714286)"
09-01-2023 17:28:20.017914,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.3888888888888888)","(8.5, 14.0, 12.5)","(41.0, 490.0, 233.75)","(26.0, 90.0, 68.0)"
09-01-2023 17:28:21.020150,"(5.0, 7.8, 7.56)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.3857142857142857)","(8.5, 13.5, 12.5)","(41.0, 490.0, 233.75)","(26.0, 90.0, 52.666666666666664)"
09-01-2023 17:28:22.047029,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.3857142857142857)","(8.5, 13.5, 12.5)","(41.0, 490.0, 233.75)","(26.0, 90.0, 52.666666666666664)"
09-01-2023 17:28:23.069347,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.3857142857142857)","(8.5, 13.5, 12.5)","(41.0, 490.0, 233.75)","(26.0, 90.0, 52.666666666666664)"
09-01-2023 17:28:24.032111,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.3857142857142857)","(8.5, 13.5, 12.5)","(41.0, 490.0, 233.75)","(26.0, 90.0, 52.666666666666664)"
09-01-2023 17:28:25.025146,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.3857142857142857)","(8.5, 13.5, 12.5)","(41.0, 490.0, 233.75)","(26.0, 90.0, 54.44444444444444)"
09-01-2023 17:28:26.022245,"(5.0, 7.8, 7.56)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.3857142857142857)","(8.5, 13.5, 12.5)","(41.0, 490.0, 233.75)","(26.0, 90.0, 68.66666666666666)"
09-01-2023 17:28:27.029574,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.3857142857142857)","(8.5, 13.5, 12.5)","(41.0, 480.0, 314.0)","(26.0, 90.0, 68.66666666666666)"
09-01-2023 17:28:28.019172,"(5.0, 7.8, 7.56)","(21.0, 44.0, 37.75)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.383478260869565)","(8.5, 13.5, 12.5)","(41.0, 470.0, 314.0)","(26.0, 90.0, 71.17647058823529)"
09-01-2023 17:28:29.070016,"(5.0, 7.8, 7.65)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.383478260869565)","(8.5, 13.5, 12.5)","(41.0, 470.0, 314.0)","(26.0, 90.0, 71.17647058823529)"
09-01-2023 17:28:30.092635,"(5.0, 7.8, 7.65)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.384)","(8.5, 13.5, 12.5)","(41.0, 470.0, 314.0)","(26.0, 90.0, 71.17647058823529)"
09-01-2023 17:28:31.174175,"(5.0, 7.8, 7.65)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.384)","(8.5, 13.5, 12.5)","(41.0, 470.0, 314.0)","(26.0, 90.0, 71.17647058823529)"
09-01-2023 17:28:32.368561,"(5.0, 7.8, 7.65)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.384)","(8.5, 13.5, 12.5)","(41.0, 470.0, 314.0)","(26.0, 90.0, 71.17647058823529)"
09-01-2023 17:28:33.766135,"(5.0, 7.8, 7.65)","(21.0, 44.0, 34.625)","(26.0, 65.0, 45.66666666666667)","(1.18, 1.42, 1.384)","(8.5, 13.5, 12.5)","(41.0, 470.0, 314.0)","(26.0, 90.0, 72.5)"
09-01-2023 17:28:35.009337,"(5.0, 7.8, 7.65)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.384)","(8.5, 13.5, 11.2)","(41.0, 470.0, 314.0)","(26.0, 90.0, 72.5)"
09-01-2023 17:28:36.197973,"(5.0, 7.8, 7.65)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.384)","(8.5, 14.0, 11.2)","(41.0, 470.0, 314.0)","(26.0, 90.0, 72.5)"
09-01-2023 17:28:37.476785,"(5.0, 7.8, 7.68)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.384)","(8.5, 14.0, 11.2)","(41.0, 470.0, 314.0)","(26.0, 90.0, 72.5)"
09-01-2023 17:28:38.585306,"(5.0, 7.8, 7.68)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.384)","(8.5, 14.0, 11.2)","(41.0, 470.0, 314.0)","(26.0, 90.0, 72.5)"
09-01-2023 17:28:39.713088,"(5.0, 7.8, 7.68)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.384)","(8.5, 14.0, 11.2)","(41.0, 470.0, 314.0)","(26.0, 90.0, 72.5)"
09-01-2023 17:28:40.858053,"(5.0, 7.8, 7.68)","(21.0, 44.0, 34.625)","(26.0, 65.0, 44.7)","(1.18, 1.42, 1.384)","(8.5, 14.0, 12.5)","(41.0, 470.0, 314.0)","(26.0, 90.0, 80.0)"
09-01-2023 17:28:41.906709,"(5.0, 7.8, 7.714285714285714)","(21.0, 46.0, 38.0)","(26.0, 65.0, 48.42857142857143)","(1.18, 1.42, 1.384)","(8.5, 13.5, 12.25)","(41.0, 470.0, 314.0)","(26.0, 90.0, 76.875)"
09-01-2023 17:28:43.010302,"(5.0, 7.8, 7.714285714285714)","(21.0, 46.0, 38.0)","(26.0, 65.0, 48.42857142857143)","(1.18, 1.42, 1.384)","(8.5, 14.0, 12.25)","(41.0, 470.0, 314.0)","(26.0, 90.0, 80.0)"
09-01-2023 17:28:44.119532,"(5.0, 7.8, 7.714285714285714)","(21.0, 46.0, 38.0)","(26.0, 65.0, 48.42857142857143)","(1.18, 1.42, 1.42)","(8.5, 14.0, 12.25)","(41.0, 470.0, 314.0)","(26.0, 90.0, 67.77777777777777)"
09-01-2023 17:28:45.175605,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 65.0, 48.42857142857143)","(1.18, 1.44, 1.395)","(8.5, 14.0, 12.0)","(41.0, 470.0, 314.0)","(26.0, 95.0, 88.125)"
09-01-2023 17:28:46.237996,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 65.0, 43.25)","(1.18, 1.44, 1.395)","(8.5, 13.5, 11.5)","(41.0, 470.0, 314.0)","(26.0, 110.0, 90.0)"
09-01-2023 17:28:47.257875,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 65.0, 43.25)","(1.18, 1.44, 1.395)","(8.5, 13.5, 11.5)","(41.0, 470.0, 314.0)","(26.0, 100.0, 90.0)"
09-01-2023 17:28:48.295197,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 65.0, 43.25)","(1.18, 1.44, 1.395)","(8.5, 13.0, 11.75)","(41.0, 470.0, 337.6923076923077)","(26.0, 100.0, 90.0)"
09-01-2023 17:28:49.321407,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 60.0, 52.0)","(1.18, 1.44, 1.395)","(8.5, 12.5, 11.5)","(41.0, 450.0, 290.3125)","(26.0, 100.0, 90.0)"
09-01-2023 17:28:50.326768,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 60.0, 52.0)","(1.18, 1.44, 1.395)","(8.5, 13.0, 11.5)","(41.0, 450.0, 290.3125)","(26.0, 100.0, 90.0)"
09-01-2023 17:28:51.345890,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 60.0, 52.0)","(1.18, 1.44, 1.395)","(8.5, 13.0, 11.5)","(41.0, 450.0, 290.3125)","(26.0, 110.0, 90.0)"
09-01-2023 17:28:52.329256,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 60.0, 52.0)","(1.18, 1.44, 1.395)","(8.5, 13.0, 11.5)","(41.0, 450.0, 290.3125)","(26.0, 110.0, 90.0)"
09-01-2023 17:28:53.392337,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 60.0, 52.0)","(1.18, 1.44, 1.395)","(8.5, 13.0, 11.5)","(41.0, 450.0, 323.84615384615387)","(26.0, 110.0, 90.0)"
09-01-2023 17:28:54.374273,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 60.0, 52.0)","(1.18, 1.44, 1.395)","(8.5, 13.0, 11.5)","(41.0, 430.0, 323.84615384615387)","(26.0, 110.0, 90.0)"
09-01-2023 17:28:55.408956,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 60.0, 52.0)","(1.18, 1.44, 1.395)","(8.5, 13.0, 11.5)","(41.0, 430.0, 323.84615384615387)","(26.0, 110.0, 90.0)"
09-01-2023 17:28:56.454982,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 60.0, 52.0)","(1.18, 1.44, 1.395)","(8.5, 13.0, 11.5)","(41.0, 430.0, 292.0)","(26.0, 110.0, 90.0)"
09-01-2023 17:28:57.519559,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 39.6)","(26.0, 60.0, 55.2)","(1.18, 1.44, 1.3816326530612244)","(8.5, 13.0, 11.5)","(41.0, 430.0, 323.84615384615387)","(26.0, 110.0, 94.61538461538461)"
09-01-2023 17:28:58.577605,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 39.6)","(26.0, 60.0, 55.2)","(1.18, 1.44, 1.381578947368421)","(8.5, 13.0, 11.5)","(41.0, 430.0, 316.9230769230769)","(26.0, 110.0, 94.61538461538461)"
09-01-2023 17:28:59.676125,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 39.6)","(26.0, 60.0, 55.2)","(1.18, 1.44, 1.428)","(8.5, 13.0, 11.5)","(41.0, 420.0, 350.90909090909093)","(26.0, 110.0, 94.61538461538461)"
09-01-2023 17:29:00.775160,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 39.6)","(26.0, 60.0, 55.2)","(1.18, 1.44, 1.3933333333333333)","(8.5, 13.0, 11.5)","(41.0, 410.0, 350.90909090909093)","(26.0, 110.0, 74.0)"
09-01-2023 17:29:01.878471,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 39.6)","(26.0, 60.0, 55.2)","(1.18, 1.44, 1.3933333333333333)","(8.5, 13.0, 11.5)","(41.0, 410.0, 350.90909090909093)","(26.0, 110.0, 74.0)"
09-01-2023 17:29:02.971800,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 39.6)","(26.0, 60.0, 55.2)","(1.18, 1.44, 1.3933333333333333)","(8.5, 13.0, 11.5)","(41.0, 410.0, 350.90909090909093)","(26.0, 110.0, 74.0)"
09-01-2023 17:29:04.053711,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 42.0)","(26.0, 65.0, 50.5)","(1.18, 1.44, 1.3933333333333333)","(8.5, 13.0, 10.8125)","(41.0, 410.0, 323.75)","(26.0, 110.0, 98.75)"
09-01-2023 17:29:05.073717,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 36.73684210526316)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.3933333333333333)","(8.5, 13.0, 11.5)","(41.0, 400.0, 361.875)","(26.0, 110.0, 80.0)"
09-01-2023 17:29:06.094551,"(5.0, 7.8, 7.753846153846154)","(21.0, 46.0, 38.0)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.3933333333333333)","(8.5, 12.5, 11.5)","(41.0, 400.0, 250.0)","(26.0, 110.0, 80.0)"
09-01-2023 17:29:07.129527,"(5.0, 7.8, 7.7555555555555555)","(21.0, 46.0, 38.0)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.4254545454545453)","(8.5, 12.5, 10.833333333333334)","(41.0, 400.0, 362.5)","(26.0, 110.0, 95.0)"
09-01-2023 17:29:08.171617,"(5.0, 7.8, 7.6909090909090905)","(21.0, 46.0, 38.0)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.45, 1.414)","(8.5, 12.5, 11.5)","(41.0, 400.0, 362.5)","(26.0, 110.0, 99.0909090909091)"
09-01-2023 17:29:09.208392,"(5.0, 7.8, 7.68)","(21.0, 46.0, 38.0)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.45, 1.414)","(8.5, 12.0, 11.5)","(41.0, 400.0, 367.77777777777777)","(26.0, 110.0, 99.0909090909091)"
09-01-2023 17:29:10.309049,"(5.0, 7.8, 7.68)","(21.0, 46.0, 36.73684210526316)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.45, 1.414)","(8.5, 12.0, 11.5)","(41.0, 400.0, 367.77777777777777)","(26.0, 110.0, 99.0909090909091)"
09-01-2023 17:29:11.302413,"(5.0, 7.8, 7.68)","(21.0, 46.0, 35.64705882352941)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 260.0)","(26.0, 110.0, 99.0)"
09-01-2023 17:29:12.340284,"(5.0, 7.8, 7.68)","(21.0, 46.0, 35.64705882352941)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 330.0)","(26.0, 120.0, 90.66666666666667)"
09-01-2023 17:29:13.323722,"(5.0, 7.8, 7.68)","(21.0, 46.0, 35.64705882352941)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 360.0)","(26.0, 120.0, 90.66666666666667)"
09-01-2023 17:29:14.305582,"(5.0, 7.8, 7.68)","(21.0, 46.0, 35.64705882352941)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 360.0)","(26.0, 120.0, 90.66666666666667)"
09-01-2023 17:29:15.426204,"(5.0, 7.8, 7.68)","(21.0, 46.0, 35.64705882352941)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 368.8888888888889)","(26.0, 120.0, 90.66666666666667)"
09-01-2023 17:29:16.490405,"(5.0, 7.8, 7.68)","(21.0, 46.0, 35.64705882352941)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 368.8888888888889)","(26.0, 120.0, 90.66666666666667)"
09-01-2023 17:29:17.593264,"(5.0, 7.8, 7.68)","(21.0, 46.0, 35.64705882352941)","(26.0, 65.0, 45.666666666666664)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 368.8888888888889)","(26.0, 120.0, 90.66666666666667)"
09-01-2023 17:29:18.615580,"(5.0, 7.8, 7.68)","(21.0, 46.0, 35.64705882352941)","(26.0, 65.0, 55.2)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 368.8888888888889)","(26.0, 120.0, 90.66666666666667)"
09-01-2023 17:29:19.735322,"(5.0, 7.8, 7.628571428571429)","(21.0, 46.0, 34.266666666666666)","(26.0, 60.0, 49.0)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 368.8888888888889)","(26.0, 120.0, 90.66666666666667)"
09-01-2023 17:29:20.787142,"(5.0, 8.0, 7.75)","(21.0, 46.0, 34.266666666666666)","(26.0, 60.0, 49.0)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 368.8888888888889)","(26.0, 120.0, 90.66666666666667)"
09-01-2023 17:29:21.880227,"(5.0, 8.0, 7.75)","(21.0, 46.0, 34.266666666666666)","(26.0, 60.0, 49.0)","(1.18, 1.44, 1.4328571428571428)","(8.5, 12.0, 11.5)","(41.0, 400.0, 368.8888888888889)","(26.0, 120.0, 92.5)"
09-01-2023 17:29:22.962824,"(5.0, 8.0, 7.842105263157895)","(21.0, 46.0, 34.266666666666666)","(26.0, 55.0, 43.666666666666664)","(1.18, 1.42, 1.4157142857142857)","(8.5, 12.0, 11.5)","(41.0, 400.0, 368.8888888888889)","(26.0, 120.0, 87.91666666666667)"
09-01-2023 17:29:24.045141,"(5.0, 8.0, 7.85)","(21.0, 46.0, 34.266666666666666)","(26.0, 55.0, 43.666666666666664)","(1.18, 1.42, 1.4157142857142857)","(8.5, 12.0, 11.5)","(41.0, 400.0, 368.8888888888889)","(26.0, 120.0, 87.91666666666667)"
