,Aston Floyd,Ensemble,Oxidation,Fabs Max Potato,Besant Bale,Fabs Wasabi,Flying Farrugia
14-12-2022 14:29:39.565060,"(9.0, 12.5, 11.78)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 6.933333333333334)","(9.0, 11.5, 10.1)","(2.0, 2.24, 2.253333333333333)","(16.0, 23.0, 23.764705882352942)"
14-12-2022 14:29:40.585072,"(9.0, 12.5, 11.61111111111111)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 7.026086956521739)","(9.0, 11.5, 10.333333333333334)","(2.0, 2.26, 2.2311111111111113)","(16.0, 24.0, 24.72222222222222)"
14-12-2022 14:29:41.564587,"(9.0, 12.5, 11.928571428571429)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 7.026086956521739)","(9.0, 11.0, 10.333333333333334)","(2.0, 2.26, 2.2311111111111113)","(16.0, 25.0, 24.642857142857142)"
14-12-2022 14:29:42.618309,"(9.0, 12.5, 11.5)","(19.0, 34.0, 33.6)","(5.0, 7.8, 7.363636363636363)","(5.0, 7.2, 6.6000000000000005)","(9.0, 11.0, 9.892307692307693)","(2.0, 2.26, 2.222857142857143)","(16.0, 25.0, 24.642857142857142)"
14-12-2022 14:29:43.686271,"(9.0, 12.5, 12.1)","(19.0, 34.0, 33.6)","(5.0, 8.2, 8.129999999999999)","(5.0, 7.0, 6.923076923076923)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.24, 2.2175000000000002)","(16.0, 25.0, 24.2)"
14-12-2022 14:29:44.733263,"(9.0, 12.5, 11.807692307692308)","(19.0, 34.0, 33.6)","(5.0, 8.0, 7.58)","(5.0, 7.2, 6.9)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.1733333333333333)","(16.0, 25.0, 24.666666666666668)"
14-12-2022 14:29:45.688936,"(9.0, 12.5, 12.119047619047619)","(19.0, 34.0, 33.6)","(5.0, 8.0, 7.72)","(5.0, 7.2, 6.685714285714286)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.185714285714286)","(16.0, 25.0, 23.0)"
14-12-2022 14:29:46.655159,"(9.0, 12.5, 11.214285714285714)","(19.0, 34.0, 33.6)","(5.0, 7.8, 7.746666666666666)","(5.0, 7.2, 6.9)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.2)","(16.0, 25.0, 23.0)"
14-12-2022 14:29:47.673704,"(9.0, 12.5, 11.884615384615385)","(19.0, 34.0, 33.6)","(5.0, 7.8, 7.746666666666666)","(5.0, 7.2, 6.553846153846154)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.1933333333333334)","(16.0, 25.0, 23.0)"
14-12-2022 14:29:48.655376,"(9.0, 12.5, 11.5)","(19.0, 34.0, 33.6)","(5.0, 7.8, 7.746666666666666)","(5.0, 7.2, 6.4363636363636365)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.183076923076923)","(16.0, 25.0, 24.333333333333332)"
14-12-2022 14:29:49.602722,"(9.0, 12.5, 11.5)","(19.0, 34.0, 33.6)","(5.0, 7.8, 7.746666666666666)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.183076923076923)","(16.0, 25.0, 24.733333333333334)"
14-12-2022 14:29:50.604128,"(9.0, 12.5, 11.5)","(19.0, 34.0, 33.6)","(5.0, 7.8, 7.746666666666666)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.201538461538462)","(16.0, 25.0, 24.733333333333334)"
14-12-2022 14:29:51.674325,"(9.0, 12.5, 11.5)","(19.0, 34.0, 33.6)","(5.0, 7.8, 7.768)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.181379310344828)","(16.0, 25.0, 24.733333333333334)"
14-12-2022 14:29:52.783432,"(9.0, 12.5, 12.078947368421053)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.8, 7.768)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.181379310344828)","(16.0, 25.0, 24.733333333333334)"
14-12-2022 14:29:53.798446,"(9.0, 12.5, 11.833333333333334)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.8, 7.768)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.181379310344828)","(16.0, 25.0, 24.733333333333334)"
14-12-2022 14:29:54.816505,"(9.0, 12.5, 11.833333333333334)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.8, 7.768)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.181379310344828)","(16.0, 25.0, 28.6)"
14-12-2022 14:29:55.805563,"(9.0, 12.5, 12.136363636363637)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.8, 7.768)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.181379310344828)","(16.0, 29.0, 28.2)"
14-12-2022 14:29:56.861431,"(9.0, 12.5, 11.833333333333334)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.8, 7.768)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.22, 2.0808)","(16.0, 29.0, 26.0)"
14-12-2022 14:29:57.887890,"(9.0, 13.0, 12.875)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.8, 7.768)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.18, 2.1333333333333333)","(16.0, 30.0, 26.8)"
14-12-2022 14:29:58.822745,"(9.0, 13.5, 12.136363636363637)","(19.0, 34.0, 33.55555555555556)","(5.0, 8.0, 7.75)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.14, 2.0963636363636367)","(16.0, 30.0, 26.8)"
14-12-2022 14:29:59.789840,"(9.0, 13.5, 11.357142857142858)","(19.0, 34.0, 33.0)","(5.0, 8.0, 7.771428571428571)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.14, 2.1100000000000003)","(16.0, 30.0, 26.8)"
14-12-2022 14:30:00.788924,"(9.0, 13.5, 11.921052631578947)","(19.0, 34.0, 33.0)","(5.0, 8.0, 7.5200000000000005)","(5.0, 7.2, 6.4125)","(8.5, 11.0, 9.892307692307693)","(2.0, 2.14, 2.1192307692307693)","(16.0, 30.0, 26.0)"
14-12-2022 14:30:01.835910,"(9.0, 13.5, 11.357142857142858)","(19.0, 34.0, 32.333333333333336)","(5.0, 8.0, 7.79)","(5.0, 7.2, 6.2749999999999995)","(8.5, 11.0, 10.285714285714286)","(2.0, 2.14, 2.125479452054795)","(16.0, 30.0, 28.5)"
14-12-2022 14:30:02.841852,"(9.0, 13.0, 12.222222222222221)","(19.0, 34.0, 31.0)","(5.0, 8.0, 7.818181818181818)","(5.0, 6.6, 6.451428571428571)","(8.5, 11.0, 10.592592592592592)","(2.0, 2.16, 2.06)","(16.0, 29.0, 26.875)"
14-12-2022 14:30:03.792726,"(9.0, 13.0, 12.0)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.0, 7.914285714285715)","(5.0, 6.6, 6.466666666666667)","(8.5, 11.0, 10.592592592592592)","(2.0, 2.14, 2.0566666666666666)","(16.0, 30.0, 26.875)"
14-12-2022 14:30:04.779006,"(9.0, 13.0, 12.0)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.0, 7.88235294117647)","(5.0, 6.8, 6.72)","(8.5, 11.0, 10.592592592592592)","(2.0, 2.14, 2.065925925925926)","(16.0, 30.0, 26.875)"
14-12-2022 14:30:05.842526,"(9.0, 13.0, 12.243243243243244)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.0, 7.913043478260869)","(5.0, 6.6, 6.51578947368421)","(8.5, 11.0, 10.592592592592592)","(2.0, 2.14, 2.0642424242424244)","(16.0, 30.0, 26.695652173913043)"
14-12-2022 14:30:06.900321,"(9.0, 13.0, 12.243243243243244)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.0, 7.9393939393939394)","(5.0, 6.6, 6.45)","(8.5, 11.0, 10.592592592592592)","(2.0, 2.14, 2.0703225806451613)","(16.0, 30.0, 29.0)"
14-12-2022 14:30:07.931290,"(9.0, 13.0, 12.243243243243244)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.0, 7.9393939393939394)","(5.0, 6.6, 6.466666666666667)","(8.5, 11.0, 10.444444444444445)","(2.0, 2.14, 2.0940000000000003)","(16.0, 30.0, 28.285714285714285)"
14-12-2022 14:30:08.982712,"(9.0, 13.0, 12.243243243243244)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.0, 7.909090909090909)","(5.0, 6.6, 6.466666666666667)","(8.5, 11.0, 10.444444444444445)","(2.0, 2.14, 2.0848)","(16.0, 30.0, 28.285714285714285)"
14-12-2022 14:30:10.007352,"(9.0, 13.0, 12.243243243243244)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.4, 8.271428571428572)","(5.0, 6.6, 6.368888888888889)","(8.5, 11.0, 10.444444444444445)","(2.0, 2.14, 2.0966666666666667)","(16.0, 30.0, 28.772727272727273)"
14-12-2022 14:30:11.071828,"(9.0, 13.0, 12.243243243243244)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.2, 8.163636363636362)","(5.0, 6.6, 6.363636363636363)","(8.5, 11.0, 10.464285714285714)","(2.0, 2.12, 2.106666666666667)","(16.0, 30.0, 28.772727272727273)"
14-12-2022 14:30:12.063217,"(9.0, 13.0, 12.243243243243244)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.2, 8.155555555555555)","(5.0, 6.6, 6.363636363636363)","(8.5, 11.0, 10.382352941176471)","(2.0, 2.12, 2.073846153846154)","(16.0, 30.0, 28.772727272727273)"
14-12-2022 14:30:13.006231,"(9.0, 13.0, 12.282051282051281)","(19.0, 34.0, 30.666666666666668)","(5.0, 8.2, 8.142857142857142)","(5.0, 6.6, 6.321212121212121)","(8.5, 11.0, 10.541666666666666)","(2.0, 2.12, 2.0797014925373136)","(16.0, 30.0, 29.05263157894737)"
14-12-2022 14:30:13.961477,"(9.0, 13.0, 12.11111111111111)","(19.0, 34.0, 30.19047619047619)","(5.0, 8.2, 8.105882352941176)","(5.0, 6.6, 6.3538461538461535)","(8.5, 11.0, 10.464285714285714)","(2.0, 2.12, 2.080952380952381)","(16.0, 30.0, 29.166666666666668)"
14-12-2022 14:30:14.978850,"(9.0, 13.0, 12.11111111111111)","(19.0, 34.0, 29.52)","(5.0, 8.2, 8.157142857142857)","(5.0, 6.6, 6.295238095238095)","(8.5, 11.0, 10.464285714285714)","(2.0, 2.12, 2.080952380952381)","(16.0, 30.0, 29.166666666666668)"
14-12-2022 14:30:16.045524,"(9.0, 13.0, 11.88888888888889)","(19.0, 34.0, 29.52)","(5.0, 8.2, 8.157142857142857)","(5.0, 6.6, 6.295238095238095)","(8.5, 11.0, 10.464285714285714)","(2.0, 2.12, 2.062790697674419)","(16.0, 30.0, 29.294117647058822)"
14-12-2022 14:30:17.028075,"(9.0, 13.0, 11.88888888888889)","(19.0, 34.0, 29.52)","(5.0, 8.2, 8.157142857142857)","(5.0, 6.6, 6.295238095238095)","(8.5, 11.0, 10.464285714285714)","(2.0, 2.12, 2.078181818181818)","(16.0, 30.0, 30.285714285714285)"
14-12-2022 14:30:18.084505,"(9.0, 13.0, 12.2)","(20.0, 34.0, 29.52)","(5.5, 8.2, 8.16)","(5.5, 6.6, 6.311111111111111)","(9.0, 11.0, 10.56)","(2.0, 2.1, 2.064)","(18.0, 32.0, 30.125)"
14-12-2022 14:30:19.155226,"(9.0, 13.0, 12.275862068965518)","(20.0, 34.0, 28.235294117647058)","(5.5, 8.2, 8.16)","(5.5, 6.6, 6.333333333333333)","(9.0, 11.0, 10.56)","(2.0, 2.1, 2.06)","(18.0, 32.0, 29.642857142857142)"
14-12-2022 14:30:20.285273,"(9.0, 13.0, 12.275862068965518)","(20.0, 34.0, 28.235294117647058)","(5.5, 8.2, 8.192727272727273)","(5.5, 6.6, 6.333333333333333)","(9.0, 11.0, 10.466666666666667)","(2.0, 2.08, 2.064)","(18.0, 32.0, 30.285714285714285)"
14-12-2022 14:30:21.408777,"(9.0, 13.0, 12.51086956521739)","(19.0, 34.0, 28.235294117647058)","(5.0, 8.6, 8.054545454545455)","(5.0, 6.6, 6.333333333333333)","(8.5, 11.0, 10.466666666666667)","(2.0, 2.08, 2.0556521739130433)","(17.0, 32.0, 29.75)"
14-12-2022 14:30:22.421834,"(9.0, 13.0, 12.488636363636363)","(19.0, 34.0, 29.73913043478261)","(5.0, 8.6, 8.292307692307691)","(5.0, 6.6, 6.333333333333333)","(8.5, 11.0, 10.466666666666667)","(2.0, 2.08, 2.05)","(17.0, 32.0, 30.5)"
14-12-2022 14:30:23.480026,"(9.0, 13.5, 12.875)","(19.0, 34.0, 29.73913043478261)","(5.0, 8.6, 8.333333333333334)","(5.0, 6.6, 6.3652173913043475)","(8.5, 11.0, 10.466666666666667)","(2.0, 2.06, 2.036842105263158)","(17.0, 32.0, 30.5)"
14-12-2022 14:30:24.583127,"(9.0, 13.5, 13.0)","(20.0, 34.0, 29.142857142857142)","(5.0, 8.6, 8.326829268292682)","(5.0, 6.6, 6.343589743589743)","(8.5, 11.0, 10.466666666666667)","(2.0, 2.06, 2.04625)","(18.0, 32.0, 30.333333333333332)"
14-12-2022 14:30:25.612504,"(9.0, 13.5, 12.882352941176471)","(20.0, 32.0, 29.142857142857142)","(5.5, 8.6, 8.326829268292682)","(5.5, 6.6, 6.343589743589743)","(9.0, 11.0, 10.466666666666667)","(2.0, 2.06, 2.0486666666666666)","(18.0, 32.0, 30.375)"
14-12-2022 14:30:26.625822,"(9.0, 13.5, 13.291666666666666)","(20.0, 32.0, 28.875)","(5.5, 8.8, 8.368)","(5.5, 6.6, 6.343589743589743)","(9.0, 11.0, 10.466666666666667)","(2.0, 2.06, 2.0543333333333336)","(18.0, 36.0, 30.391304347826086)"
14-12-2022 14:30:27.643604,"(9.0, 13.5, 12.978260869565217)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.8, 8.452)","(5.5, 6.6, 6.413333333333333)","(9.0, 11.0, 10.466666666666667)","(2.0, 2.06, 2.0543333333333336)","(18.0, 36.0, 30.391304347826086)"
14-12-2022 14:30:28.628143,"(9.0, 13.5, 12.978260869565217)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.8, 8.452)","(5.5, 6.6, 6.413333333333333)","(9.0, 11.0, 10.466666666666667)","(2.0, 2.06, 2.0543333333333336)","(18.0, 36.0, 30.391304347826086)"
14-12-2022 14:30:29.700588,"(9.0, 13.5, 12.978260869565217)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.8, 8.523076923076923)","(5.5, 6.6, 6.423255813953488)","(9.0, 11.0, 10.466666666666667)","(2.0, 2.06, 2.053703703703704)","(18.0, 36.0, 30.391304347826086)"
14-12-2022 14:30:30.670153,"(9.0, 13.5, 12.978260869565217)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.8, 8.51764705882353)","(5.5, 6.6, 6.423255813953488)","(9.0, 11.0, 10.466666666666667)","(2.0, 2.06, 2.053703703703704)","(18.0, 36.0, 30.391304347826086)"
14-12-2022 14:30:31.658546,"(9.0, 13.5, 12.978260869565217)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.8, 8.51764705882353)","(5.5, 6.6, 6.448648648648648)","(9.0, 11.0, 10.428571428571429)","(2.0, 2.06, 2.047857142857143)","(18.0, 36.0, 30.391304347826086)"
14-12-2022 14:30:32.625568,"(9.0, 13.5, 12.907407407407407)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.6, 8.488)","(5.5, 6.6, 6.461538461538462)","(9.0, 11.0, 10.428571428571429)","(2.0, 2.06, 2.0442857142857145)","(18.0, 36.0, 31.77777777777778)"
14-12-2022 14:30:33.646866,"(9.0, 13.5, 12.944444444444445)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.6, 8.507692307692308)","(5.5, 6.6, 6.474074074074074)","(9.0, 11.0, 10.375)","(2.0, 2.06, 2.0483116883116885)","(18.0, 32.0, 31.77777777777778)"
14-12-2022 14:30:34.695735,"(9.0, 13.5, 12.944444444444445)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.6, 8.52)","(5.5, 6.6, 6.474074074074074)","(9.0, 11.0, 10.375)","(2.0, 2.08, 2.0483116883116885)","(18.0, 32.0, 31.77777777777778)"
14-12-2022 14:30:35.688486,"(9.0, 13.5, 12.944444444444445)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.6, 8.52)","(5.5, 6.6, 6.461224489795918)","(9.0, 11.0, 10.4375)","(2.0, 2.08, 2.0452631578947367)","(18.0, 32.0, 31.77777777777778)"
14-12-2022 14:30:36.675110,"(9.0, 13.5, 12.961538461538462)","(20.0, 32.0, 27.789473684210527)","(5.5, 8.6, 8.52)","(5.5, 6.6, 6.423255813953488)","(9.0, 11.0, 10.4375)","(2.0, 2.08, 2.0452631578947367)","(18.0, 32.0, 31.142857142857142)"
14-12-2022 14:30:37.661991,"(9.0, 13.5, 13.166666666666666)","(20.0, 32.0, 29.307692307692307)","(5.5, 8.6, 8.52)","(5.5, 6.6, 6.4399999999999995)","(9.0, 11.0, 10.4375)","(2.0, 2.08, 2.0323076923076924)","(18.0, 34.0, 31.142857142857142)"
14-12-2022 14:30:38.640307,"(9.0, 13.5, 13.327586206896552)","(20.0, 32.0, 29.307692307692307)","(5.5, 8.6, 8.52)","(5.5, 6.6, 6.4511627906976745)","(9.0, 11.0, 10.4375)","(2.0, 2.04, 2.055483870967742)","(18.0, 34.0, 31.0)"
14-12-2022 14:30:39.660603,"(9.0, 14.0, 13.476744186046512)","(20.0, 32.0, 29.307692307692307)","(5.5, 8.6, 8.36)","(5.5, 6.6, 6.444444444444445)","(9.0, 11.0, 10.447368421052632)","(1.9, 2.06, 2.0556756756756758)","(19.0, 34.0, 30.952380952380953)"
14-12-2022 14:30:40.630795,"(9.0, 13.5, 13.222222222222221)","(20.0, 32.0, 29.307692307692307)","(5.5, 8.6, 8.422222222222222)","(5.5, 6.6, 6.46)","(8.5, 11.0, 10.447368421052632)","(1.9, 2.06, 2.053157894736842)","(19.0, 34.0, 30.952380952380953)"
14-12-2022 14:30:41.596287,"(9.0, 14.0, 13.2)","(20.0, 32.0, 29.307692307692307)","(5.5, 8.6, 8.53103448275862)","(5.5, 6.6, 6.441860465116279)","(8.5, 11.0, 10.447368421052632)","(1.9, 2.06, 2.053157894736842)","(19.0, 34.0, 30.666666666666668)"
14-12-2022 14:30:42.588055,"(9.0, 14.0, 13.090909090909092)","(20.0, 32.0, 29.307692307692307)","(5.5, 8.8, 8.450909090909091)","(5.5, 6.6, 6.462068965517242)","(8.5, 11.0, 10.416666666666666)","(1.9, 2.04, 2.0392)","(19.0, 34.0, 30.705882352941178)"
14-12-2022 14:30:43.599918,"(9.0, 14.0, 13.586206896551724)","(20.0, 32.0, 29.307692307692307)","(5.5, 8.8, 8.619047619047619)","(5.5, 6.6, 6.4375)","(8.5, 11.0, 10.461538461538462)","(1.9, 2.06, 2.020909090909091)","(19.0, 34.0, 31.09090909090909)"
14-12-2022 14:30:44.608845,"(9.0, 14.0, 13.2)","(20.0, 32.0, 29.4)","(5.5, 8.8, 8.657142857142857)","(5.5, 6.6, 6.4375)","(8.5, 11.0, 10.461538461538462)","(1.9, 2.04, 2.020857142857143)","(19.0, 34.0, 31.2)"
14-12-2022 14:30:45.617918,"(9.0, 14.0, 13.2)","(20.0, 32.0, 29.4)","(5.5, 9.0, 8.82857142857143)","(5.5, 6.6, 6.4322580645161285)","(8.5, 11.0, 10.533333333333333)","(1.9, 2.04, 2.0096)","(19.0, 34.0, 31.714285714285715)"
14-12-2022 14:30:46.624632,"(9.0, 14.0, 13.578947368421053)","(20.0, 32.0, 29.4)","(5.5, 9.0, 8.825)","(5.5, 6.6, 6.457142857142857)","(8.5, 11.0, 10.533333333333333)","(1.9, 2.04, 2.0096)","(19.0, 34.0, 31.714285714285715)"
14-12-2022 14:30:47.691676,"(9.0, 14.0, 13.272727272727273)","(20.0, 32.0, 28.285714285714285)","(5.5, 9.0, 8.833333333333334)","(5.5, 6.6, 6.3500000000000005)","(8.5, 11.0, 10.421052631578947)","(1.9, 2.04, 2.087941176470588)","(19.0, 34.0, 32.18181818181818)"
14-12-2022 14:30:48.731360,"(9.0, 13.5, 13.375)","(20.0, 32.0, 28.25)","(5.5, 9.0, 8.833333333333334)","(5.5, 6.4, 6.3500000000000005)","(8.5, 10.5, 10.384615384615385)","(1.9, 2.1, 2.0396363636363635)","(19.0, 34.0, 31.2)"
14-12-2022 14:30:49.731388,"(9.0, 14.0, 13.406976744186046)","(20.0, 32.0, 30.823529411764707)","(5.5, 9.0, 8.95)","(5.5, 6.6, 6.394871794871794)","(8.5, 11.0, 10.384615384615385)","(1.9, 2.04, 2.0396363636363635)","(18.0, 32.0, 31.142857142857142)"
14-12-2022 14:30:50.705165,"(9.0, 14.0, 13.445652173913043)","(20.0, 32.0, 30.75)","(5.5, 9.2, 8.945454545454545)","(5.5, 6.6, 6.404878048780487)","(8.5, 11.0, 10.428571428571429)","(1.9, 2.06, 2.0476190476190474)","(18.0, 38.0, 31.0)"
14-12-2022 14:30:51.697066,"(9.0, 14.0, 13.433333333333334)","(20.0, 30.0, 29.833333333333332)","(5.5, 9.2, 8.908108108108108)","(5.5, 6.6, 6.41)","(8.5, 11.0, 10.428571428571429)","(1.9, 2.06, 2.0446808510638297)","(18.0, 38.0, 31.0)"
14-12-2022 14:30:52.690638,"(9.0, 14.0, 13.34)","(20.0, 30.0, 29.04)","(5.5, 9.2, 8.993103448275862)","(5.5, 6.6, 6.459259259259259)","(8.5, 11.0, 10.428571428571429)","(1.9, 2.06, 2.040714285714286)","(18.0, 38.0, 32.4)"
14-12-2022 14:30:53.645880,"(9.0, 13.5, 13.25)","(20.0, 29.0, 28.75)","(5.5, 9.4, 9.38888888888889)","(5.5, 6.8, 6.6465116279069765)","(8.5, 10.5, 10.363636363636363)","(1.9, 2.04, 2.02)","(18.0, 34.0, 30.96)"
14-12-2022 14:30:54.608123,"(9.0, 13.5, 13.233333333333333)","(20.0, 30.0, 28.444444444444443)","(5.5, 9.4, 9.16)","(5.5, 6.6, 6.540425531914893)","(8.5, 10.5, 10.045454545454545)","(1.9, 2.02, 2.021)","(18.0, 38.0, 30.96)"
14-12-2022 14:30:55.688502,"(9.0, 13.5, 12.976190476190476)","(20.0, 30.0, 28.727272727272727)","(5.5, 9.4, 9.22857142857143)","(5.5, 6.6, 6.52)","(8.5, 10.5, 9.95217391304348)","(1.9, 2.06, 2.0542857142857143)","(19.0, 38.0, 31.142857142857142)"
14-12-2022 14:30:56.740358,"(9.0, 13.5, 12.880952380952381)","(20.0, 29.0, 27.384615384615383)","(5.5, 9.2, 8.94054054054054)","(5.5, 6.6, 6.488888888888889)","(8.5, 10.5, 9.95217391304348)","(1.9, 2.06, 2.0474285714285716)","(19.0, 38.0, 32.46153846153846)"
14-12-2022 14:30:57.793480,"(9.0, 13.5, 12.735294117647058)","(20.0, 29.0, 27.333333333333332)","(5.5, 9.2, 8.666666666666666)","(5.5, 6.4, 6.376470588235295)","(8.5, 10.5, 9.781818181818181)","(1.9, 2.12, 2.117005347593583)","(19.0, 38.0, 32.064516129032256)"
14-12-2022 14:30:58.779111,"(9.0, 13.5, 12.9)","(20.0, 29.0, 27.676470588235293)","(6.0, 9.0, 8.88888888888889)","(5.5, 6.4, 6.326315789473685)","(8.5, 10.0, 9.781818181818181)","(1.85, 2.12, 2.117005347593583)","(20.0, 38.0, 32.064516129032256)"
14-12-2022 14:30:59.823376,"(9.0, 13.5, 12.875)","(20.0, 29.0, 27.285714285714285)","(6.0, 9.0, 8.644444444444444)","(5.5, 6.4, 6.31764705882353)","(8.5, 10.0, 9.463157894736842)","(1.85, 2.12, 2.15858310626703)","(20.0, 38.0, 31.684210526315788)"
14-12-2022 14:31:00.869601,"(9.0, 13.5, 12.93)","(20.0, 29.0, 28.4)","(6.0, 8.8, 8.654545454545454)","(5.5, 6.4, 6.31764705882353)","(8.5, 9.8, 9.325925925925926)","(1.85, 2.16, 2.1573614775725596)","(20.0, 38.0, 35.5)"
14-12-2022 14:31:01.920105,"(9.0, 13.5, 12.934426229508198)","(20.0, 29.0, 28.08695652173913)","(6.0, 8.8, 8.663157894736843)","(5.5, 6.4, 6.300000000000001)","(8.5, 9.8, 9.19047619047619)","(1.85, 2.16, 2.158157181571816)","(20.0, 36.0, 32.275862068965516)"
14-12-2022 14:31:02.969612,"(9.0, 13.5, 12.934426229508198)","(20.0, 29.0, 27.8)","(6.0, 8.8, 8.655555555555557)","(5.5, 6.4, 6.243478260869566)","(8.5, 9.6, 9.54)","(1.85, 2.16, 2.1582608695652175)","(20.0, 36.0, 33.0)"
14-12-2022 14:31:03.924053,"(9.0, 13.5, 12.876923076923077)","(20.0, 27.0, 26.333333333333332)","(6.0, 8.8, 8.655555555555557)","(5.5, 6.4, 6.206451612903226)","(8.5, 9.6, 9.133333333333333)","(1.85, 2.16, 2.144761904761905)","(20.0, 36.0, 32.53846153846154)"
14-12-2022 14:31:04.887419,"(9.0, 13.0, 12.891891891891891)","(20.0, 27.0, 25.571428571428573)","(6.0, 8.8, 8.6875)","(5.5, 6.4, 6.173913043478261)","(8.5, 9.6, 9.2)","(1.85, 2.22, 2.2192660550458716)","(20.0, 36.0, 31.90909090909091)"
14-12-2022 14:31:05.840578,"(9.0, 13.0, 12.777777777777779)","(20.0, 27.0, 25.571428571428573)","(6.0, 8.8, 8.6875)","(5.5, 6.4, 6.140740740740741)","(8.5, 9.4, 8.966666666666667)","(1.85, 2.22, 2.2192626728110603)","(20.0, 36.0, 31.82608695652174)"
14-12-2022 14:31:06.806243,"(9.0, 13.0, 12.736842105263158)","(20.0, 27.0, 26.09090909090909)","(6.0, 8.8, 8.600000000000001)","(5.5, 6.2, 6.1461538461538465)","(8.5, 9.0, 8.966666666666667)","(1.85, 2.22, 2.2194444444444446)","(20.0, 36.0, 31.82608695652174)"
14-12-2022 14:31:07.771930,"(9.0, 13.0, 12.736842105263158)","(20.0, 27.0, 26.09090909090909)","(6.0, 8.8, 8.66)","(5.5, 6.2, 6.1461538461538465)","(8.5, 9.4, 9.072727272727274)","(1.85, 2.22, 2.2194444444444446)","(20.0, 36.0, 31.82608695652174)"
14-12-2022 14:31:08.696619,"(9.0, 13.0, 12.736842105263158)","(20.0, 27.0, 26.09090909090909)","(6.0, 8.8, 8.66)","(5.5, 6.2, 6.1461538461538465)","(8.5, 9.2, 8.88)","(1.85, 2.22, 2.2181308411214955)","(20.0, 36.0, 33.111111111111114)"
14-12-2022 14:31:09.689765,"(9.0, 13.0, 12.777777777777779)","(20.0, 27.0, 26.4)","(6.0, 8.8, 8.573333333333334)","(5.5, 6.2, 6.155102040816327)","(8.5, 9.2, 8.988235294117647)","(1.85, 2.22, 2.214848484848485)","(20.0, 34.0, 32.15384615384615)"
14-12-2022 14:31:10.767348,"(9.0, 13.0, 12.72972972972973)","(20.0, 27.0, 26.555555555555557)","(6.0, 8.2, 7.836781609195402)","(5.5, 6.4, 6.228571428571429)","(8.5, 9.2, 8.91764705882353)","(1.85, 2.22, 2.2394059405940596)","(20.0, 34.0, 32.15384615384615)"
