,Rickys Revenge,Cairo Boogie,Suleman,Chesapeake Charlie,Kid Bourbon,Champagne Jam,Citizens Fire,Dominant Factor,Thatza Alpha,Light Work
15-12-2022 14:02:02.684546,"(16.0, 21.0, 18.27777777777778)","(10.0, 14.0, 13.0625)","(2.2, 2.82, 2.784705882352941)","(14.0, 42.0, 29.6)","(2.35, 3.2, 3.0700000000000003)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 98.61538461538461)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:04.438098,"(16.0, 21.0, 18.27777777777778)","(10.0, 14.0, 12.928571428571429)","(2.2, 2.82, 2.784705882352941)","(14.0, 44.0, 26.857142857142858)","(2.35, 3.2, 3.0700000000000003)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 98.61538461538461)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:06.090009,"(16.0, 21.0, 17.585365853658537)","(10.0, 14.0, 13.0625)","(2.2, 2.82, 2.7654545454545456)","(14.0, 44.0, 34.0)","(2.35, 3.2, 3.0700000000000003)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 100.13333333333334)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:07.596071,"(16.0, 21.0, 17.585365853658537)","(10.0, 14.0, 13.0625)","(2.2, 2.82, 2.7654545454545456)","(14.0, 44.0, 34.0)","(2.35, 3.2, 3.0700000000000003)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 100.13333333333334)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:09.107222,"(16.0, 21.0, 17.585365853658537)","(10.0, 14.0, 13.0625)","(2.2, 2.82, 2.7654545454545456)","(14.0, 44.0, 35.714285714285715)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 100.13333333333334)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:10.616597,"(16.0, 21.0, 17.585365853658537)","(10.0, 14.0, 13.0625)","(2.2, 2.82, 2.7654545454545456)","(14.0, 42.0, 35.714285714285715)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 100.13333333333334)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:12.218708,"(16.0, 21.0, 17.585365853658537)","(10.0, 14.0, 13.0625)","(2.2, 2.82, 2.784705882352941)","(14.0, 42.0, 38.33333333333333)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 100.13333333333334)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:14.007038,"(16.0, 21.0, 17.585365853658537)","(10.0, 14.0, 13.0625)","(2.2, 2.82, 2.7666666666666666)","(14.0, 42.0, 38.33333333333333)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 100.13333333333334)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:15.779895,"(16.0, 21.0, 17.585365853658537)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.7666666666666666)","(14.0, 42.0, 40.239999999999995)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 103.27272727272728)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:17.221176,"(16.0, 21.0, 18.214285714285715)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.75)","(14.0, 42.0, 32.0)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 81.2)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:18.645154,"(16.0, 21.0, 18.857142857142858)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.75)","(14.0, 42.0, 32.0)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 81.2)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:20.083219,"(16.0, 21.0, 20.0625)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.75)","(14.0, 42.0, 32.5)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 81.2)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:21.567667,"(16.0, 21.0, 18.98181818181818)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.75)","(14.0, 42.0, 32.5)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 81.2)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:22.992654,"(16.0, 21.0, 18.98181818181818)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.75)","(14.0, 42.0, 34.333333333333336)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 95.6)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:24.437997,"(16.0, 21.0, 18.98181818181818)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.75)","(14.0, 40.0, 34.333333333333336)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 95.6)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:25.926335,"(16.0, 21.0, 19.45945945945946)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.75)","(14.0, 40.0, 37.875)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 103.14285714285714)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:27.393393,"(16.0, 21.0, 19.45945945945946)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.75)","(14.0, 40.0, 37.875)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 82.0)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:28.845659,"(16.0, 21.0, 19.45945945945946)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.7797183098591547)","(14.0, 40.0, 37.875)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.0)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:30.299783,"(16.0, 21.0, 18.738095238095237)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.7797183098591547)","(14.0, 40.0, 37.875)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.0)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:31.710265,"(16.0, 21.0, 18.738095238095237)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.7797183098591547)","(14.0, 40.0, 37.875)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.0)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:33.175676,"(16.0, 21.0, 18.738095238095237)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.7797183098591547)","(14.0, 40.0, 37.875)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 86.66666666666666)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:34.573791,"(16.0, 21.0, 18.738095238095237)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.7797183098591547)","(14.0, 40.0, 37.875)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 86.66666666666666)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:36.032078,"(16.0, 21.0, 18.738095238095237)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.7648780487804876)","(14.0, 40.0, 39.0)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 97.27272727272727)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:37.536613,"(16.0, 21.0, 18.738095238095237)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.7648780487804876)","(14.0, 40.0, 39.0)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 97.27272727272727)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:38.971224,"(16.0, 21.0, 19.45945945945946)","(10.0, 14.0, 13.0625)","(2.2, 2.8, 2.7648780487804876)","(14.0, 40.0, 37.875)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 90.0)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:40.505653,"(16.0, 21.0, 19.45945945945946)","(10.0, 14.0, 13.0625)","(2.2, 2.78, 2.7474418604651163)","(14.0, 40.0, 38.0)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 90.0)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:41.949899,"(16.0, 21.0, 19.45945945945946)","(10.0, 14.0, 13.0625)","(2.2, 2.78, 2.7474418604651163)","(14.0, 40.0, 38.0)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 90.0)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:43.362352,"(16.0, 21.0, 18.738095238095237)","(10.0, 14.0, 13.0625)","(2.2, 2.78, 2.7365853658536583)","(14.0, 40.0, 35.0)","(2.35, 3.2, 2.9771428571428573)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 90.0)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:44.715469,"(16.0, 20.0, 19.5)","(10.0, 14.0, 13.0625)","(2.2, 2.76, 2.728421052631579)","(14.0, 40.0, 35.0)","(2.35, 3.2, 3.116923076923077)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 90.0)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:46.070221,"(16.0, 20.0, 19.5)","(10.0, 14.0, 13.0625)","(2.2, 2.74, 2.7205882352941178)","(14.0, 40.0, 38.125)","(2.35, 3.2, 3.08)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 102.63157894736841)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:47.452717,"(16.0, 21.0, 18.916666666666668)","(10.0, 14.0, 13.0625)","(2.2, 2.74, 2.7205882352941178)","(14.0, 40.0, 38.125)","(2.35, 3.2, 3.08)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 102.63157894736841)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:48.792693,"(16.0, 21.0, 18.916666666666668)","(10.0, 14.0, 13.0625)","(2.2, 2.74, 2.7205882352941178)","(14.0, 40.0, 38.125)","(2.35, 3.2, 3.08)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 102.63157894736841)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:50.131928,"(16.0, 21.0, 19.928571428571427)","(10.0, 14.0, 13.0625)","(2.2, 2.74, 2.7566666666666664)","(14.0, 40.0, 38.125)","(2.35, 3.2, 3.08)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 102.63157894736841)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:51.495218,"(16.0, 21.0, 19.928571428571427)","(10.0, 14.0, 13.0625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 38.125)","(2.35, 3.2, 3.08)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 102.63157894736841)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:52.968252,"(16.0, 21.0, 19.928571428571427)","(10.0, 14.0, 13.0625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 38.125)","(2.35, 3.2, 3.08)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 102.63157894736841)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:54.617675,"(16.0, 21.0, 18.916666666666668)","(10.0, 14.0, 13.0625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 38.125)","(2.35, 3.2, 3.08)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 102.63157894736841)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:56.097834,"(16.0, 21.0, 18.916666666666668)","(10.0, 14.0, 13.0625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 39.285714285714285)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.25)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:57.584030,"(16.0, 21.0, 18.916666666666668)","(10.0, 14.0, 13.0625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 39.285714285714285)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.25)","(17.0, 32.0, 25.75)"
15-12-2022 14:02:58.918648,"(16.0, 21.0, 18.916666666666668)","(10.0, 14.0, 12.625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 39.285714285714285)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.25)","(17.0, 32.0, 25.75)"
15-12-2022 14:03:00.446295,"(16.0, 21.0, 18.916666666666668)","(10.0, 13.0, 12.625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 35.0)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.25)","(17.0, 32.0, 25.75)"
15-12-2022 14:03:01.956424,"(16.0, 21.0, 19.928571428571427)","(10.0, 13.0, 12.625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 35.333333333333336)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.25)","(17.0, 32.0, 30.0)"
15-12-2022 14:03:03.745052,"(16.0, 21.0, 19.928571428571427)","(10.0, 13.0, 12.625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 35.333333333333336)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.25)","(17.0, 32.0, 30.666666666666664)"
15-12-2022 14:03:05.310334,"(16.0, 21.0, 19.928571428571427)","(10.0, 13.0, 12.625)","(2.2, 2.76, 2.7566666666666664)","(14.0, 40.0, 35.333333333333336)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 90.0)","(26.0, 110.0, 101.25)","(17.0, 32.0, 30.0)"
15-12-2022 14:03:06.679687,"(16.0, 21.0, 19.928571428571427)","(10.0, 13.0, 12.625)","(2.2, 2.76, 2.735757575757576)","(14.0, 40.0, 37.66666666666667)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 99.23076923076923)","(17.0, 32.0, 30.0)"
15-12-2022 14:03:08.093622,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.2, 2.76, 2.735757575757576)","(14.0, 40.0, 37.66666666666667)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 99.23076923076923)","(17.0, 32.0, 30.0)"
15-12-2022 14:03:09.524707,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.2, 2.76, 2.735757575757576)","(14.0, 40.0, 37.66666666666667)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 99.23076923076923)","(17.0, 32.0, 30.0)"
15-12-2022 14:03:10.867603,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.2, 2.76, 2.735757575757576)","(14.0, 40.0, 37.66666666666667)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 99.23076923076923)","(17.0, 32.0, 30.0)"
15-12-2022 14:03:12.198287,"(15.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(13.0, 40.0, 37.66666666666667)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 99.23076923076923)","(17.0, 32.0, 30.0)"
15-12-2022 14:03:13.569993,"(15.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(13.0, 40.0, 37.66666666666667)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 99.23076923076923)","(17.0, 32.0, 30.0)"
15-12-2022 14:03:14.976807,"(15.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(13.0, 40.0, 37.66666666666667)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 99.23076923076923)","(17.0, 32.0, 30.0)"
15-12-2022 14:03:16.326981,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(14.0, 40.0, 37.66666666666667)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 87.71428571428571)","(17.0, 32.0, 30.666666666666664)"
15-12-2022 14:03:17.662340,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(14.0, 40.0, 37.66666666666667)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 96.18181818181819)","(17.0, 32.0, 30.666666666666664)"
15-12-2022 14:03:18.995118,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(14.0, 40.0, 33.166666666666664)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 96.18181818181819)","(17.0, 32.0, 28.333333333333332)"
15-12-2022 14:03:20.283191,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(14.0, 40.0, 33.166666666666664)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 96.18181818181819)","(17.0, 32.0, 28.333333333333332)"
15-12-2022 14:03:21.555979,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(14.0, 40.0, 33.166666666666664)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 96.18181818181819)","(17.0, 32.0, 28.333333333333332)"
15-12-2022 14:03:22.875576,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(14.0, 40.0, 33.166666666666664)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 96.18181818181819)","(17.0, 32.0, 28.333333333333332)"
15-12-2022 14:03:24.184404,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.735757575757576)","(14.0, 40.0, 33.166666666666664)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 96.18181818181819)","(17.0, 32.0, 28.333333333333332)"
15-12-2022 14:03:25.453860,"(16.0, 21.0, 19.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.721904761904762)","(14.0, 40.0, 38.13636363636364)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 101.55555555555556)","(17.0, 32.0, 28.333333333333332)"
15-12-2022 14:03:26.691445,"(16.0, 21.0, 20.166666666666668)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.721904761904762)","(14.0, 40.0, 38.13636363636364)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 101.55555555555556)","(17.0, 32.0, 28.333333333333332)"
15-12-2022 14:03:27.911293,"(16.0, 21.0, 20.166666666666668)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.721904761904762)","(14.0, 40.0, 33.333333333333336)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 101.55555555555556)","(17.0, 32.0, 28.333333333333332)"
15-12-2022 14:03:29.124928,"(16.0, 21.0, 20.333333333333332)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.721904761904762)","(14.0, 40.0, 33.333333333333336)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 101.55555555555556)","(17.0, 32.0, 28.333333333333332)"
15-12-2022 14:03:30.384191,"(16.0, 21.0, 20.23076923076923)","(10.0, 13.0, 12.625)","(2.25, 2.76, 2.724)","(14.0, 40.0, 33.333333333333336)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 101.55555555555556)","(17.0, 32.0, 29.555555555555557)"
15-12-2022 14:03:31.658334,"(16.0, 21.0, 20.23076923076923)","(10.0, 13.0, 12.625)","(2.25, 2.74, 2.724)","(14.0, 40.0, 33.333333333333336)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 101.55555555555556)","(17.0, 32.0, 29.555555555555557)"
15-12-2022 14:03:32.900270,"(16.0, 21.0, 20.23076923076923)","(10.0, 13.0, 12.625)","(2.25, 2.74, 2.7075)","(14.0, 40.0, 33.333333333333336)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 101.55555555555556)","(17.0, 32.0, 30.625)"
15-12-2022 14:03:34.196080,"(16.0, 21.0, 20.23076923076923)","(10.0, 13.0, 12.625)","(2.25, 2.74, 2.7075)","(14.0, 40.0, 33.333333333333336)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 101.33333333333334)","(26.0, 110.0, 101.55555555555556)","(17.0, 32.0, 30.625)"
15-12-2022 14:03:35.591655,"(16.0, 21.0, 20.23076923076923)","(10.0, 13.0, 12.625)","(2.25, 2.74, 2.7075)","(14.0, 40.0, 37.5)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 74.0)","(26.0, 110.0, 104.75862068965517)","(17.0, 32.0, 30.88888888888889)"
15-12-2022 14:03:36.905998,"(16.0, 21.0, 20.23076923076923)","(10.0, 13.0, 12.625)","(2.25, 2.74, 2.7075)","(14.0, 40.0, 38.0)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 74.0)","(26.0, 110.0, 104.75862068965517)","(17.0, 32.0, 30.88888888888889)"
15-12-2022 14:03:38.142546,"(16.0, 21.0, 20.23076923076923)","(10.0, 13.0, 12.625)","(2.25, 2.74, 2.7075)","(14.0, 40.0, 38.0)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 74.0)","(26.0, 110.0, 104.75862068965517)","(17.0, 32.0, 31.166666666666668)"
15-12-2022 14:03:39.364301,"(16.0, 21.0, 20.23076923076923)","(10.0, 13.0, 12.625)","(2.25, 2.74, 2.7075)","(14.0, 40.0, 38.0)","(2.35, 3.2, 3.04)","(31.0, 65.0, 61.125)","(31.0, 65.0, 62.18181818181819)","(31.0, 130.0, 74.0)","(26.0, 110.0, 104.75862068965517)","(17.0, 32.0, 31.166666666666668)"
