,Drink Long Necks,Head On Bonnie,Fernando Travis,Street Cry,Rowdy Roddy,Swift Sharni,Out Of Gas
12-01-2023 18:38:47.161890,"(4.6, 5.8, 5.752727272727273)","(8.5, 9.8, 9.673170731707318)","(8.0, 9.8, 9.63529411764706)","(1.65, 1.9, 1.8857034220532318)","(26.0, 44.0, 43.0)","(11.0, 18.5, 17.666666666666668)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:38:48.190324,"(4.6, 5.8, 5.758620689655173)","(8.5, 10.0, 9.818181818181818)","(8.0, 9.8, 9.610526315789475)","(1.65, 1.9, 1.885648854961832)","(26.0, 44.0, 43.0)","(11.0, 18.5, 17.666666666666668)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:38:49.172111,"(4.6, 5.7, 5.661290322580645)","(8.5, 10.0, 9.852941176470589)","(8.0, 9.8, 9.56)","(1.65, 1.9, 1.885648854961832)","(26.0, 44.0, 43.0)","(11.0, 18.5, 17.666666666666668)","(41.0, 80.0, 79.0909090909091)"
12-01-2023 18:38:50.175666,"(4.6, 5.7, 5.674074074074074)","(8.5, 10.5, 10.23076923076923)","(8.0, 9.6, 9.55)","(1.65, 1.9, 1.8870344827586205)","(26.0, 44.0, 43.0)","(11.0, 18.5, 17.666666666666668)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:38:51.279240,"(4.6, 5.7, 5.674074074074074)","(8.5, 10.5, 10.261904761904763)","(8.0, 9.6, 9.523076923076923)","(1.65, 1.9, 1.8869565217391304)","(26.0, 44.0, 43.0)","(11.0, 18.5, 18.1)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:38:52.426325,"(4.6, 5.7, 5.696551724137931)","(8.5, 10.5, 10.421052631578947)","(8.0, 9.6, 9.528571428571428)","(1.65, 1.89, 1.8872727272727272)","(26.0, 44.0, 43.0)","(11.0, 18.5, 18.1)","(41.0, 80.0, 79.0909090909091)"
12-01-2023 18:38:53.541719,"(4.6, 5.7, 5.696153846153846)","(8.5, 10.5, 10.26923076923077)","(8.0, 9.6, 9.528571428571428)","(1.65, 1.89, 1.8870422535211266)","(26.0, 44.0, 43.0)","(11.0, 18.5, 18.46153846153846)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:38:54.603956,"(4.6, 5.7, 5.696153846153846)","(8.5, 10.5, 10.205882352941176)","(8.0, 9.6, 9.528571428571428)","(1.65, 1.89, 1.8870422535211266)","(26.0, 44.0, 43.0)","(11.0, 19.0, 18.46153846153846)","(41.0, 80.0, 79.0909090909091)"
12-01-2023 18:38:55.652216,"(4.6, 5.7, 5.696153846153846)","(8.5, 10.5, 10.205882352941176)","(8.0, 9.4, 9.325000000000001)","(1.65, 1.9, 1.9262874251497006)","(26.0, 44.0, 42.30769230769231)","(11.0, 20.0, 18.357142857142858)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:38:56.777103,"(4.6, 5.7, 5.633333333333333)","(8.5, 10.0, 9.966666666666667)","(8.0, 9.2, 9.145454545454545)","(1.65, 1.93, 1.920144927536232)","(26.0, 44.0, 42.166666666666664)","(11.0, 18.5, 18.2)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:38:57.902650,"(4.6, 5.7, 5.61875)","(8.5, 10.5, 10.084507042253522)","(8.0, 9.2, 9.272)","(1.65, 1.93, 1.9214942528735632)","(26.0, 44.0, 42.333333333333336)","(11.0, 18.5, 18.5)","(41.0, 80.0, 79.0909090909091)"
12-01-2023 18:38:58.946596,"(4.6, 5.5, 5.455555555555556)","(8.5, 10.5, 10.116883116883116)","(8.0, 9.4, 9.272)","(1.65, 1.93, 1.9175757575757575)","(26.0, 44.0, 42.074074074074076)","(11.0, 19.0, 19.09090909090909)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:38:59.905658,"(4.6, 5.5, 5.443478260869566)","(8.5, 10.5, 10.116883116883116)","(8.0, 9.4, 9.309090909090909)","(1.65, 1.92, 1.912)","(26.0, 44.0, 42.074074074074076)","(12.0, 20.0, 15.61111111111111)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:39:00.925591,"(4.6, 5.5, 5.473684210526316)","(8.5, 10.5, 10.126666666666667)","(8.0, 9.8, 9.646153846153847)","(1.65, 1.93, 1.9283333333333332)","(26.0, 44.0, 42.074074074074076)","(12.0, 16.5, 15.695652173913043)","(41.0, 80.0, 79.0909090909091)"
12-01-2023 18:39:01.924643,"(4.6, 5.5, 5.455555555555556)","(8.5, 10.5, 10.158536585365853)","(8.0, 9.8, 9.775757575757577)","(1.65, 1.94, 1.9267289719626168)","(26.0, 44.0, 42.074074074074076)","(12.0, 16.0, 15.636363636363637)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:39:02.897954,"(4.6, 5.4, 5.383505154639176)","(8.5, 11.0, 10.51388888888889)","(7.5, 9.8, 9.733333333333334)","(1.6, 1.93, 1.9272)","(26.0, 44.0, 43.04761904761905)","(12.0, 16.0, 15.9375)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:39:03.875500,"(4.6, 5.4, 5.368)","(8.5, 11.0, 10.6125)","(7.5, 9.8, 9.66046511627907)","(1.6, 1.94, 1.9263157894736842)","(26.0, 44.0, 42.206896551724135)","(12.0, 16.0, 16.333333333333332)","(41.0, 80.0, 79.0909090909091)"
12-01-2023 18:39:04.915616,"(4.6, 5.4, 5.368)","(8.5, 11.0, 10.619565217391305)","(7.5, 9.8, 9.68)","(1.6, 1.94, 1.9263157894736842)","(26.0, 44.0, 42.206896551724135)","(12.0, 16.5, 15.958333333333334)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:39:05.881996,"(4.6, 5.4, 5.370588235294118)","(8.5, 11.0, 10.588235294117647)","(7.5, 9.8, 9.72258064516129)","(1.6, 1.94, 1.9323076923076923)","(26.0, 44.0, 43.0)","(12.0, 16.0, 16.0)","(41.0, 80.0, 76.66666666666667)"
12-01-2023 18:39:06.796028,"(4.6, 5.2, 5.193548387096774)","(8.5, 11.0, 10.578313253012048)","(7.5, 9.8, 9.733333333333334)","(1.6, 1.95, 1.9462962962962962)","(26.0, 44.0, 42.4)","(12.0, 16.5, 15.961538461538462)","(41.0, 80.0, 79.0909090909091)"
12-01-2023 18:39:07.798461,"(4.6, 5.2, 5.179166666666667)","(8.5, 11.0, 10.556962025316455)","(7.5, 9.8, 9.702040816326532)","(1.6, 1.96, 1.9542307692307692)","(26.0, 44.0, 42.4)","(12.0, 16.0, 16.38095238095238)","(41.0, 80.0, 77.6923076923077)"
12-01-2023 18:39:08.888202,"(4.6, 5.3, 5.228421052631579)","(8.5, 11.0, 10.670588235294117)","(7.5, 10.0, 9.741935483870968)","(1.6, 1.95, 1.914736842105263)","(26.0, 46.0, 45.42857142857143)","(12.0, 16.5, 16.28125)","(41.0, 80.0, 77.85714285714286)"
12-01-2023 18:39:09.992947,"(4.6, 5.3, 5.223076923076923)","(8.5, 11.0, 10.680722891566266)","(7.5, 10.0, 9.849056603773585)","(1.6, 1.92, 1.9137499999999998)","(26.0, 46.0, 51.65217391304348)","(12.0, 16.5, 16.176470588235293)","(41.0, 80.0, 82.94117647058823)"
12-01-2023 18:39:11.047827,"(4.6, 5.3, 5.225925925925926)","(8.5, 11.0, 10.71551724137931)","(7.5, 10.0, 9.861904761904762)","(1.6, 1.92, 1.913421052631579)","(26.0, 55.0, 51.65217391304348)","(12.0, 16.5, 16.225)","(41.0, 90.0, 81.78571428571428)"
12-01-2023 18:39:12.120147,"(4.6, 5.3, 5.233636363636363)","(8.5, 11.0, 10.710526315789474)","(7.5, 10.0, 9.886274509803922)","(1.6, 1.92, 1.913421052631579)","(26.0, 55.0, 50.67857142857143)","(12.0, 16.5, 16.176470588235293)","(41.0, 85.0, 81.78571428571428)"
12-01-2023 18:39:13.262939,"(4.6, 5.3, 5.224719101123595)","(8.5, 11.0, 10.746268656716419)","(7.5, 10.5, 10.181818181818182)","(1.6, 1.92, 1.9132835820895522)","(26.0, 55.0, 47.38461538461539)","(12.0, 16.5, 16.32857142857143)","(41.0, 85.0, 82.0)"
12-01-2023 18:39:14.372027,"(4.6, 5.3, 5.206024096385542)","(8.5, 10.5, 10.425414364640885)","(7.5, 10.5, 10.181818181818182)","(1.6, 1.92, 1.9137499999999998)","(26.0, 55.0, 47.333333333333336)","(12.0, 16.5, 16.32857142857143)","(41.0, 85.0, 82.0)"
12-01-2023 18:39:15.565319,"(4.6, 5.3, 5.20188679245283)","(8.5, 10.5, 10.35813953488372)","(7.5, 10.5, 10.20754716981132)","(1.6, 1.92, 1.9157142857142857)","(26.0, 48.0, 47.5)","(12.0, 16.5, 16.342105263157894)","(41.0, 85.0, 82.0)"
12-01-2023 18:39:16.645334,"(4.6, 5.3, 5.23125)","(8.5, 10.5, 10.334801762114537)","(7.5, 10.5, 10.20754716981132)","(1.6, 1.92, 1.9157142857142857)","(26.0, 50.0, 46.666666666666664)","(12.0, 16.5, 16.318181818181817)","(41.0, 85.0, 83.69565217391305)"
12-01-2023 18:39:17.687546,"(4.6, 5.3, 5.2357894736842105)","(8.5, 10.5, 10.338362068965518)","(7.5, 10.5, 10.20754716981132)","(1.6, 1.92, 1.9157142857142857)","(26.0, 50.0, 46.666666666666664)","(12.0, 16.5, 16.318181818181817)","(41.0, 85.0, 82.08333333333333)"
12-01-2023 18:39:18.794941,"(4.6, 5.3, 5.227522935779817)","(8.5, 10.5, 10.256711409395972)","(7.5, 10.5, 10.174698795180722)","(1.6, 1.93, 1.9230158730158728)","(26.0, 50.0, 47.333333333333336)","(12.0, 16.5, 16.26923076923077)","(41.0, 85.0, 82.08333333333333)"
12-01-2023 18:39:19.821821,"(4.6, 5.3, 5.216)","(8.5, 10.5, 10.27490774907749)","(7.5, 10.5, 10.174698795180722)","(1.6, 1.93, 1.9230158730158728)","(26.0, 50.0, 47.333333333333336)","(12.0, 16.5, 16.26923076923077)","(41.0, 85.0, 83.125)"
12-01-2023 18:39:20.849381,"(4.6, 5.3, 5.216)","(8.5, 10.5, 10.268939393939394)","(7.5, 10.5, 10.152777777777779)","(1.6, 1.93, 1.9294252873563218)","(26.0, 50.0, 47.5)","(12.0, 16.5, 16.181818181818183)","(41.0, 85.0, 83.57142857142857)"
12-01-2023 18:39:21.888669,"(4.6, 5.3, 5.178823529411765)","(8.5, 10.5, 10.268939393939394)","(7.5, 10.5, 10.06140350877193)","(1.6, 1.93, 1.9267768595041321)","(26.0, 50.0, 47.857142857142854)","(12.0, 16.5, 16.23170731707317)","(41.0, 85.0, 84.5)"
12-01-2023 18:39:22.911695,"(4.6, 5.3, 5.185555555555555)","(8.5, 10.5, 10.271535580524345)","(7.5, 10.5, 10.056451612903226)","(1.6, 1.94, 1.9376344086021504)","(26.0, 50.0, 47.857142857142854)","(12.0, 16.5, 16.23170731707317)","(41.0, 95.0, 84.5)"
12-01-2023 18:39:23.863732,"(4.6, 5.3, 5.185555555555555)","(8.5, 10.5, 10.268939393939394)","(7.5, 10.5, 9.98607594936709)","(1.6, 1.94, 1.936206896551724)","(26.0, 50.0, 47.857142857142854)","(12.0, 16.5, 16.23170731707317)","(41.0, 95.0, 84.5)"
12-01-2023 18:39:24.878338,"(4.6, 5.3, 5.185555555555555)","(8.5, 10.5, 10.268939393939394)","(7.5, 10.5, 9.940000000000001)","(1.6, 1.94, 1.9396739130434781)","(26.0, 50.0, 47.857142857142854)","(12.0, 16.5, 16.23170731707317)","(41.0, 95.0, 84.0909090909091)"
12-01-2023 18:39:25.973593,"(4.6, 5.3, 5.181142857142857)","(8.5, 10.5, 10.2880658436214)","(7.5, 10.5, 9.946268656716418)","(1.6, 1.94, 1.9397)","(26.0, 50.0, 47.5)","(12.0, 16.5, 16.23170731707317)","(41.0, 95.0, 84.0909090909091)"
12-01-2023 18:39:27.077986,"(4.6, 5.3, 5.174846625766871)","(8.5, 10.5, 10.300429184549357)","(7.5, 10.5, 9.946268656716418)","(1.6, 1.94, 1.938987341772152)","(26.0, 50.0, 47.5)","(12.0, 16.5, 16.38888888888889)","(41.0, 95.0, 84.0909090909091)"
12-01-2023 18:39:28.169586,"(4.6, 5.2, 5.154054054054054)","(8.5, 10.5, 10.294247787610619)","(7.5, 10.5, 9.9)","(1.6, 1.94, 1.942037037037037)","(26.0, 50.0, 47.69230769230769)","(12.0, 16.5, 16.41304347826087)","(41.0, 95.0, 84.0909090909091)"
12-01-2023 18:39:29.291486,"(4.6, 5.2, 5.157954545454546)","(8.5, 10.5, 10.293103448275861)","(7.5, 10.5, 9.9)","(1.6, 1.95, 1.9393181818181817)","(26.0, 50.0, 47.69230769230769)","(12.0, 16.5, 16.41304347826087)","(41.0, 95.0, 87.96296296296296)"
12-01-2023 18:39:30.482982,"(4.6, 5.2, 5.164761904761905)","(8.5, 10.5, 10.293103448275861)","(7.5, 10.5, 9.982191780821918)","(1.6, 1.94, 1.9406976744186046)","(26.0, 50.0, 40.44444444444444)","(12.0, 16.5, 16.41304347826087)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:31.620932,"(4.6, 5.2, 5.170796460176991)","(8.5, 10.5, 10.293103448275861)","(7.5, 10.5, 9.982191780821918)","(1.6, 1.95, 1.9405263157894737)","(26.0, 42.0, 39.25)","(12.0, 16.5, 16.41304347826087)","(41.0, 95.0, 94.44444444444444)"
12-01-2023 18:39:32.753142,"(4.6, 5.2, 5.166326530612245)","(8.5, 10.5, 10.302127659574468)","(7.5, 10.5, 9.984722222222222)","(1.6, 1.95, 1.9423024054982818)","(26.0, 42.0, 39.8)","(12.0, 16.5, 16.41304347826087)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:33.833710,"(4.6, 5.2, 5.164130434782608)","(8.5, 10.5, 10.302127659574468)","(7.5, 10.5, 9.987323943661972)","(1.6, 1.95, 1.9431007751937983)","(26.0, 40.0, 39.27272727272727)","(12.0, 16.5, 16.423076923076923)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:34.946052,"(4.6, 5.2, 5.106249999999999)","(8.5, 10.5, 10.296943231441048)","(7.5, 10.5, 10.06987951807229)","(1.6, 1.95, 1.9525)","(26.0, 42.0, 37.53333333333333)","(12.0, 16.5, 15.734939759036145)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:36.054227,"(4.6, 5.2, 5.117037037037037)","(8.5, 10.5, 10.301282051282051)","(7.5, 10.5, 10.08695652173913)","(1.6, 1.96, 1.9808695652173913)","(26.0, 38.0, 37.333333333333336)","(12.0, 16.0, 14.88888888888889)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:37.151875,"(4.6, 5.2, 5.106870229007634)","(8.5, 10.5, 10.29746835443038)","(7.5, 10.5, 10.08695652173913)","(1.6, 1.99, 1.971830985915493)","(26.0, 38.0, 37.25)","(12.0, 15.0, 14.846153846153847)","(41.0, 95.0, 94.44444444444444)"
12-01-2023 18:39:38.208016,"(4.6, 5.2, 5.13491124260355)","(8.5, 10.5, 10.34390243902439)","(7.5, 10.5, 10.08695652173913)","(1.6, 1.98, 1.9724324324324325)","(26.0, 38.0, 37.25)","(12.0, 15.0, 14.872340425531915)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:39.267492,"(4.6, 5.2, 5.145652173913043)","(8.5, 10.5, 10.352791878172589)","(7.5, 10.5, 10.069444444444445)","(1.6, 1.98, 1.98140625)","(26.0, 38.0, 37.25)","(12.0, 15.0, 14.945945945945946)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:40.329578,"(4.6, 5.2, 5.145652173913043)","(8.5, 10.5, 10.314977973568283)","(7.5, 10.5, 10.069444444444445)","(1.6, 1.99, 1.9883471074380166)","(26.0, 38.0, 37.25)","(12.0, 15.0, 15.064102564102564)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:41.384553,"(4.6, 5.1, 5.085217391304347)","(8.5, 10.5, 10.314977973568283)","(7.5, 10.5, 10.069444444444445)","(1.6, 1.99, 1.9878048780487805)","(26.0, 38.0, 37.27272727272727)","(12.0, 15.5, 15.064102564102564)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:42.370973,"(4.6, 5.1, 5.093636363636364)","(8.5, 10.5, 10.316593886462883)","(7.5, 10.5, 10.05)","(1.6, 1.99, 1.9878048780487805)","(26.0, 38.0, 37.46666666666667)","(12.0, 15.5, 15.11111111111111)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:43.373983,"(4.6, 5.2, 5.14025974025974)","(8.5, 10.5, 10.3125)","(7.5, 10.5, 10.113924050632912)","(1.6, 1.98, 1.9687037037037036)","(26.0, 38.0, 37.46666666666667)","(12.0, 15.5, 15.11111111111111)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:44.419095,"(4.6, 5.2, 5.14025974025974)","(8.5, 10.5, 10.318840579710145)","(7.5, 10.5, 10.1125)","(1.6, 1.97, 1.9692173913043478)","(26.0, 38.0, 37.46666666666667)","(12.0, 15.5, 15.11111111111111)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:45.454806,"(4.6, 5.2, 5.1469696969696965)","(8.5, 10.5, 10.319711538461538)","(7.5, 10.5, 10.03448275862069)","(1.6, 1.97, 1.9598522167487684)","(26.0, 38.0, 37.27272727272727)","(12.0, 15.5, 15.216216216216216)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:46.451330,"(4.6, 5.2, 5.163636363636364)","(8.5, 10.5, 10.31527093596059)","(7.5, 10.5, 10.03448275862069)","(1.6, 1.96, 1.965017543859649)","(26.0, 38.0, 37.27272727272727)","(12.0, 15.5, 15.222222222222221)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:47.531855,"(4.6, 5.2, 5.163636363636364)","(8.5, 10.5, 10.314356435643564)","(7.5, 10.5, 10.088235294117647)","(1.6, 1.97, 1.959219512195122)","(26.0, 38.0, 39.6)","(12.0, 15.5, 15.222222222222221)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:48.612269,"(4.6, 5.2, 5.17037037037037)","(8.5, 10.5, 10.317073170731707)","(7.5, 10.5, 10.088235294117647)","(1.6, 1.96, 1.96675)","(26.0, 40.0, 39.63636363636364)","(12.0, 15.5, 15.22972972972973)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:49.655334,"(4.6, 5.2, 5.189855072463768)","(8.5, 10.5, 10.321428571428571)","(8.0, 10.5, 10.077922077922079)","(1.65, 1.97, 1.96675)","(26.0, 40.0, 39.63636363636364)","(11.0, 15.5, 15.290697674418604)","(41.0, 95.0, 94.28571428571429)"
12-01-2023 18:39:50.758586,"(4.6, 5.2, 5.188524590163935)","(8.5, 10.5, 10.334158415841584)","(8.0, 10.5, 10.022388059701493)","(1.65, 1.96, 1.9528260869565217)","(26.0, 40.0, 39.82608695652174)","(11.0, 16.0, 15.5)","(41.0, 95.0, 98.33333333333333)"
12-01-2023 18:39:51.860127,"(4.6, 5.2, 5.184285714285714)","(8.5, 10.5, 10.333333333333334)","(8.0, 10.5, 10.01639344262295)","(1.65, 1.96, 1.9518110236220472)","(26.0, 40.0, 39.45454545454545)","(11.0, 16.0, 15.518518518518519)","(41.0, 100.0, 97.35294117647058)"
12-01-2023 18:39:52.954302,"(4.6, 5.2, 5.195081967213115)","(8.5, 10.5, 10.330808080808081)","(8.0, 10.5, 10.01639344262295)","(1.65, 1.96, 1.9594594594594594)","(26.0, 40.0, 38.96296296296296)","(11.0, 16.0, 15.421052631578947)","(41.0, 100.0, 96.66666666666667)"
12-01-2023 18:39:53.972488,"(4.6, 5.2, 5.128205128205128)","(8.5, 10.5, 10.331632653061224)","(8.0, 10.5, 10.0859375)","(1.65, 1.96, 1.9594594594594594)","(26.0, 40.0, 38.96296296296296)","(11.0, 16.0, 15.337837837837839)","(41.0, 100.0, 96.66666666666667)"
12-01-2023 18:39:55.024400,"(4.6, 5.2, 5.171212121212121)","(8.5, 10.5, 10.334170854271356)","(8.0, 10.5, 10.113333333333333)","(1.65, 1.96, 1.9466265060240964)","(26.0, 40.0, 37.75)","(11.0, 15.5, 15.337837837837839)","(41.0, 100.0, 96.66666666666667)"
12-01-2023 18:39:56.092101,"(4.6, 5.2, 5.173239436619719)","(8.5, 10.5, 10.330769230769231)","(8.0, 10.5, 10.113333333333333)","(1.65, 1.95, 1.9466265060240964)","(26.0, 40.0, 37.75)","(11.0, 15.5, 15.287878787878787)","(51.0, 100.0, 96.66666666666667)"
12-01-2023 18:39:57.107873,"(4.6, 5.2, 5.161538461538462)","(8.5, 10.5, 10.298507462686567)","(8.0, 10.5, 10.066304347826087)","(1.65, 1.99, 1.97)","(26.0, 40.0, 37.75)","(11.0, 15.5, 15.25531914893617)","(51.0, 100.0, 97.6923076923077)"
12-01-2023 18:39:58.088693,"(4.6, 5.2, 5.159259259259259)","(8.5, 10.5, 10.298507462686567)","(8.0, 10.5, 10.066666666666666)","(1.65, 1.97, 1.9769465648854962)","(26.0, 40.0, 37.529411764705884)","(11.0, 15.5, 15.306818181818182)","(51.0, 100.0, 97.6923076923077)"
12-01-2023 18:39:59.191587,"(4.6, 5.0, 4.943902439024391)","(8.5, 10.5, 10.31578947368421)","(8.0, 10.5, 10.238095238095237)","(1.65, 1.98, 1.9752380952380952)","(26.0, 40.0, 37.6)","(11.0, 15.5, 15.346153846153847)","(51.0, 100.0, 94.56521739130434)"
12-01-2023 18:40:00.298145,"(4.6, 5.0, 4.9487804878048784)","(8.5, 10.5, 10.31578947368421)","(8.0, 10.5, 9.885714285714286)","(1.65, 1.98, 1.9804662004662004)","(26.0, 38.0, 37.25714285714286)","(11.0, 15.5, 15.8)","(51.0, 95.0, 97.6923076923077)"
12-01-2023 18:40:01.356260,"(4.6, 5.0, 4.927083333333334)","(8.5, 10.5, 10.333333333333334)","(8.0, 10.0, 9.885714285714286)","(1.65, 2.0, 1.9804662004662004)","(26.0, 40.0, 37.0)","(11.0, 16.0, 15.704545454545455)","(51.0, 100.0, 105.37037037037037)"
12-01-2023 18:40:02.507102,"(4.6, 5.0, 4.959649122807018)","(8.5, 10.5, 10.33433734939759)","(8.0, 9.8, 9.26)","(1.65, 2.0, 1.9835448577680526)","(26.0, 38.0, 37.18181818181818)","(11.0, 16.5, 16.536363636363635)","(51.0, 110.0, 105.53571428571429)"
12-01-2023 18:40:03.621334,"(4.6, 5.0, 4.980357142857143)","(8.5, 10.5, 10.345714285714285)","(8.0, 9.4, 9.095652173913043)","(1.65, 2.0, 2.0114285714285716)","(26.0, 38.0, 37.18181818181818)","(11.0, 17.0, 16.548672566371682)","(51.0, 110.0, 105.53571428571429)"
12-01-2023 18:40:04.704516,"(4.6, 5.0, 4.945945945945946)","(8.5, 10.5, 10.349162011173185)","(8.0, 9.2, 9.095652173913043)","(1.65, 2.02, 2.0475257731958765)","(26.0, 38.0, 37.733333333333334)","(11.0, 17.0, 16.653061224489797)","(51.0, 110.0, 106.2962962962963)"
12-01-2023 18:40:05.790640,"(4.4, 4.9, 4.8500000000000005)","(8.5, 10.5, 10.366863905325443)","(8.0, 8.8, 8.75294117647059)","(1.65, 2.06, 1.918139534883721)","(26.0, 38.0, 42.166666666666664)","(11.0, 17.0, 17.615384615384617)","(51.0, 110.0, 95.45454545454545)"
12-01-2023 18:40:06.851692,"(4.4, 5.0, 4.950769230769231)","(8.5, 11.0, 10.859649122807017)","(8.0, 9.8, 9.695652173913043)","(1.65, 1.96, 1.911076923076923)","(26.0, 44.0, 40.74074074074074)","(11.0, 18.5, 17.75)","(51.0, 150.0, 94.28571428571429)"
12-01-2023 18:40:07.956608,"(4.4, 5.1, 5.06046511627907)","(8.5, 11.5, 11.045454545454545)","(8.0, 9.8, 9.891891891891891)","(1.65, 1.93, 1.8933962264150943)","(26.0, 44.0, 40.74074074074074)","(11.0, 18.0, 17.81578947368421)","(51.0, 150.0, 94.28571428571429)"
12-01-2023 18:40:09.032310,"(4.4, 5.2, 5.14)","(8.5, 11.0, 10.914893617021276)","(8.0, 10.0, 9.891891891891891)","(1.65, 1.9, 1.9000970873786407)","(26.0, 44.0, 41.142857142857146)","(11.0, 18.5, 18.055555555555557)","(51.0, 150.0, 94.28571428571429)"
12-01-2023 18:40:10.027856,"(4.4, 5.3, 5.215873015873016)","(8.5, 11.5, 11.142857142857142)","(8.0, 9.6, 9.343589743589742)","(1.65, 1.91, 1.9062162162162162)","(26.0, 44.0, 42.53846153846154)","(11.0, 18.5, 18.142857142857142)","(51.0, 150.0, 123.63636363636364)"
12-01-2023 18:40:11.031936,"(4.4, 5.1, 5.061290322580645)","(8.5, 11.5, 11.261363636363637)","(8.0, 9.6, 9.35)","(1.65, 1.91, 1.9048091603053434)","(26.0, 44.0, 43.77777777777778)","(11.0, 18.5, 18.95138888888889)","(51.0, 140.0, 131.0)"
12-01-2023 18:40:12.268956,"(4.4, 5.3, 5.221008403361345)","(8.5, 12.0, 11.303703703703704)","(8.0, 9.8, 9.592592592592593)","(1.65, 1.89, 1.8736363636363635)","(26.0, 44.0, 43.77777777777778)","(11.0, 19.0, 19.136363636363637)","(51.0, 140.0, 131.8181818181818)"
12-01-2023 18:40:13.578239,"(4.4, 5.3, 5.208333333333334)","(8.5, 12.0, 11.657894736842104)","(8.0, 9.8, 9.625)","(1.65, 1.88, 1.8506632653061226)","(26.0, 44.0, 53.25)","(11.0, 19.5, 19.205882352941178)","(51.0, 140.0, 131.8181818181818)"
12-01-2023 18:40:14.800118,"(4.4, 5.3, 5.203508771929824)","(8.5, 12.0, 11.725806451612904)","(8.0, 9.8, 9.475862068965517)","(1.65, 1.86, 1.8469035532994924)","(26.0, 55.0, 51.666666666666664)","(11.0, 19.5, 19.4375)","(51.0, 140.0, 113.33333333333333)"
12-01-2023 18:40:16.018660,"(4.4, 5.2, 5.190740740740741)","(8.5, 12.0, 11.741379310344827)","(8.0, 9.6, 9.417142857142858)","(1.65, 1.85, 1.8126825396825397)","(26.0, 55.0, 54.48148148148148)","(11.0, 20.0, 19.466666666666665)","(51.0, 140.0, 134.28571428571428)"
12-01-2023 18:40:17.225988,"(4.4, 5.4, 5.337662337662338)","(8.5, 12.0, 11.846153846153847)","(8.0, 9.6, 9.524590163934427)","(1.65, 1.82, 1.837070707070707)","(26.0, 55.0, 52.77777777777778)","(11.0, 19.5, 19.58823529411765)","(51.0, 140.0, 127.77777777777777)"
12-01-2023 18:40:18.351500,"(4.4, 5.2, 5.144444444444445)","(8.5, 12.5, 12.34375)","(8.0, 9.8, 9.57)","(1.65, 1.85, 1.8456363636363637)","(26.0, 55.0, 53.46153846153846)","(11.0, 20.0, 19.394736842105264)","(51.0, 150.0, 127.77777777777777)"
12-01-2023 18:40:19.414174,"(4.4, 5.3, 5.197101449275362)","(8.5, 12.0, 11.924242424242424)","(8.0, 9.6, 9.552380952380952)","(1.65, 1.85, 1.8400934579439252)","(26.0, 55.0, 53.18181818181818)","(11.0, 19.5, 19.5625)","(51.0, 150.0, 123.33333333333333)"
12-01-2023 18:40:20.461080,"(4.4, 5.2, 5.198360655737705)","(8.5, 12.0, 11.88888888888889)","(8.0, 9.6, 9.552380952380952)","(1.65, 1.85, 1.8362500000000002)","(26.0, 55.0, 53.18181818181818)","(11.0, 20.0, 19.65)","(51.0, 150.0, 118.42105263157895)"
12-01-2023 18:40:21.467316,"(4.4, 5.2, 5.1625000000000005)","(8.5, 12.5, 11.833333333333334)","(8.0, 9.6, 9.508333333333333)","(1.65, 1.84, 1.8318750000000001)","(26.0, 55.0, 53.18181818181818)","(11.0, 20.0, 20.274193548387096)","(51.0, 150.0, 120.0)"
