,Straight Shot,Big Time Lotus,Defer Fire,Big Time Faye,Opawa Daisy,Big Time Punga,Livin On Love
11-01-2023 14:03:14.320230,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.496296296296297)","(3.9, 7.6, 6.016666666666667)","(3.1, 5.1, 4.975)","(6.5, 11.0, 9.266666666666666)","(4.0, 12.5, 10.404761904761905)","(8.5, 16.0, 9.7)"
11-01-2023 14:03:15.381930,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.496296296296297)","(3.9, 7.6, 6.016666666666667)","(3.1, 5.1, 4.975)","(6.5, 11.0, 9.266666666666666)","(4.0, 12.5, 10.404761904761905)","(8.5, 16.0, 9.7)"
11-01-2023 14:03:16.578645,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.496296296296297)","(3.9, 7.6, 6.482352941176471)","(3.1, 5.1, 4.975)","(6.5, 11.0, 9.266666666666666)","(4.0, 12.5, 10.404761904761905)","(8.5, 16.0, 9.7)"
11-01-2023 14:03:17.797241,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.496296296296297)","(3.9, 7.6, 6.482352941176471)","(3.1, 5.1, 4.975)","(6.5, 11.0, 9.266666666666666)","(4.0, 12.5, 10.404761904761905)","(8.5, 16.0, 9.7)"
11-01-2023 14:03:18.966386,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.496296296296297)","(3.9, 7.6, 6.482352941176471)","(3.1, 5.1, 4.975)","(6.5, 11.0, 9.266666666666666)","(4.0, 12.5, 10.404761904761905)","(8.5, 16.0, 9.7)"
11-01-2023 14:03:20.127254,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.496296296296297)","(3.9, 7.6, 6.482352941176471)","(3.1, 5.1, 4.975)","(6.5, 11.0, 9.266666666666666)","(4.0, 12.5, 10.404761904761905)","(8.5, 16.0, 9.7)"
11-01-2023 14:03:21.179357,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.496296296296297)","(3.9, 7.6, 6.482352941176471)","(3.1, 5.1, 4.975)","(6.5, 11.0, 9.266666666666666)","(4.0, 12.5, 10.404761904761905)","(8.5, 16.0, 9.7)"
11-01-2023 14:03:22.378482,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.496296296296297)","(3.9, 7.6, 6.482352941176471)","(3.1, 5.1, 4.975)","(6.5, 11.0, 9.266666666666666)","(4.0, 12.5, 10.404761904761905)","(8.5, 16.0, 9.7)"
11-01-2023 14:03:23.412485,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.496296296296297)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 10.0)"
11-01-2023 14:03:24.577594,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 12.925)"
11-01-2023 14:03:25.875130,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:27.276060,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:28.536431,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:29.685259,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:30.893133,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:32.080969,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:33.206404,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:34.288892,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:35.399293,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:36.525928,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:37.612951,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:38.692852,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:39.779959,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:40.819174,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:42.081728,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:43.175593,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:44.199885,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:45.424368,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:46.449775,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.352941176470588)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:47.564591,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.5, 7.875)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:48.661163,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.0, 7.6000000000000005)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:49.778285,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.0, 7.6000000000000005)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:50.778057,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.0, 7.6000000000000005)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:51.752871,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.0, 7.6000000000000005)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:52.745606,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.0, 7.6000000000000005)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:53.753606,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 12.0, 8.681818181818182)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:54.909936,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:56.043582,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:57.186822,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:58.299564,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 13.54)"
11-01-2023 14:03:59.392263,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:00.460942,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:01.435711,"(13.0, 28.0, 15.625)","(8.0, 10.0, 9.215384615384615)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:02.569450,"(13.0, 28.0, 24.076923076923077)","(8.0, 10.0, 8.60909090909091)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:03.649645,"(13.0, 28.0, 24.6)","(8.0, 10.0, 8.60909090909091)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:04.589739,"(13.0, 28.0, 24.076923076923077)","(8.0, 10.0, 8.60909090909091)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:05.627445,"(13.0, 28.0, 24.076923076923077)","(8.0, 10.0, 8.60909090909091)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.975)","(6.5, 11.0, 10.48)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:06.676943,"(13.0, 28.0, 24.076923076923077)","(8.0, 10.0, 8.725)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.982352941176471)","(6.5, 11.0, 10.527272727272727)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:07.772150,"(13.0, 28.0, 24.076923076923077)","(8.0, 10.0, 8.725)","(3.9, 7.6, 5.25625)","(3.1, 5.1, 4.982352941176471)","(6.5, 11.0, 9.87142857142857)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:08.846725,"(13.0, 28.0, 16.0)","(8.0, 10.0, 8.725)","(3.9, 7.6, 6.362500000000001)","(3.1, 5.1, 4.982352941176471)","(6.5, 11.5, 9.87142857142857)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:10.039208,"(13.0, 28.0, 16.0)","(8.0, 10.0, 8.725)","(3.9, 7.2, 5.25625)","(3.1, 5.1, 4.982352941176471)","(6.5, 11.5, 9.87142857142857)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:11.101789,"(13.0, 28.0, 16.0)","(8.0, 10.0, 8.725)","(3.9, 7.6, 6.5125)","(3.1, 5.1, 4.982352941176471)","(6.5, 11.5, 9.87142857142857)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:12.204152,"(13.0, 28.0, 16.0)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.982352941176471)","(6.5, 11.5, 9.87142857142857)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:13.406356,"(13.0, 28.0, 16.0)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.982352941176471)","(6.5, 11.5, 9.87142857142857)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:14.468217,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.982352941176471)","(6.5, 11.5, 9.87142857142857)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:15.524622,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.982352941176471)","(6.5, 11.5, 9.87142857142857)","(4.0, 11.5, 8.681818181818182)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:16.780157,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.8)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:18.109415,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:19.188024,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:20.311597,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:21.718942,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:22.754235,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:23.956516,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:25.040653,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:26.103986,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:27.136654,"(13.0, 28.0, 15.625)","(8.0, 10.0, 8.725)","(3.9, 7.4, 6.5125)","(3.1, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:28.250921,"(13.0, 28.0, 15.625)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:29.435747,"(13.0, 28.0, 15.625)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:30.609545,"(13.0, 28.0, 18.1)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 8.65)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:31.784170,"(13.0, 28.0, 20.0)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 6.916666666666667)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:32.872850,"(13.0, 28.0, 20.0)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 8.205882352941178)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:34.067891,"(13.0, 28.0, 20.0)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 8.7)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.149999999999999)"
11-01-2023 14:04:35.106292,"(13.0, 28.0, 20.0)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.571428571428571)","(4.0, 11.5, 7.625)","(8.5, 16.0, 9.7)"
11-01-2023 14:04:36.184650,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 9.7)"
11-01-2023 14:04:37.481083,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:38.830709,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:40.077023,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:41.228658,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:42.365838,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:43.727459,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:45.284324,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:46.453970,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.5125)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:47.590509,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.861538461538462)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.083333333333334)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:48.875496,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:50.099378,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:51.315395,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:52.517084,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.821428571428571)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:53.575990,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:54.687523,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:55.886464,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:56.909655,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:58.055577,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:04:59.212737,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 8.475000000000001)","(8.5, 16.0, 10.3)"
11-01-2023 14:05:00.369282,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.475000000000001)","(8.5, 16.0, 10.3)"
11-01-2023 14:05:01.533712,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.475000000000001)","(8.5, 16.0, 10.3)"
11-01-2023 14:05:02.681327,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.475000000000001)","(8.5, 16.0, 10.3)"
11-01-2023 14:05:03.789442,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.681818181818182)","(8.5, 16.0, 10.3)"
