,Aston Hebe,Miss Graphite,Faux Allie,Spring Bonnie,Emerley Sharon,Isla Gracie,Edgy Reggie,Didelis
14-12-2022 12:49:33.021588,"(2.7, 3.4, 3.201470588235294)","(19.0, 40.0, 35.294117647058826)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.7)","(6.5, 10.0, 9.44)","(6.0, 9.2, 9.017391304347825)","(9.0, 13.5, 12.766666666666666)","(3.8, 4.9, 4.462162162162162)"
14-12-2022 12:49:34.300516,"(2.7, 3.4, 3.201470588235294)","(19.0, 40.0, 35.294117647058826)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.7)","(6.5, 10.0, 9.44)","(6.0, 9.2, 9.017391304347825)","(9.0, 13.5, 12.766666666666666)","(3.8, 4.9, 4.462162162162162)"
14-12-2022 12:49:35.642536,"(2.7, 3.4, 3.1672413793103447)","(19.0, 40.0, 35.14285714285714)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.71304347826087)","(6.5, 10.0, 9.44)","(6.0, 9.2, 9.049999999999999)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.9, 4.462162162162162)"
14-12-2022 12:49:36.907198,"(2.7, 3.4, 3.1934782608695653)","(19.0, 40.0, 32.916666666666664)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.6000000000000005)","(6.5, 10.0, 9.421739130434782)","(6.0, 9.2, 9.075862068965517)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.9, 4.462162162162162)"
14-12-2022 12:49:38.502200,"(2.7, 3.4, 3.1934782608695653)","(19.0, 40.0, 32.8421052631579)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.653846153846154)","(6.5, 10.0, 9.421739130434782)","(6.0, 9.2, 9.075862068965517)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.9, 4.462162162162162)"
14-12-2022 12:49:39.876990,"(2.7, 3.4, 3.1738095238095236)","(19.0, 40.0, 32.8421052631579)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.653846153846154)","(6.5, 10.0, 9.421739130434782)","(6.0, 9.2, 9.094117647058823)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.9, 4.446341463414634)"
14-12-2022 12:49:41.327070,"(2.7, 3.4, 3.1738095238095236)","(19.0, 40.0, 32.8421052631579)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.653846153846154)","(6.5, 10.0, 9.421739130434782)","(6.0, 9.2, 9.061538461538461)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.9, 4.657142857142857)"
14-12-2022 12:49:42.632574,"(2.7, 3.4, 3.1738095238095236)","(21.0, 40.0, 32.8421052631579)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.4375)","(6.5, 10.0, 9.421739130434782)","(6.0, 9.2, 9.061538461538461)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.8, 4.425)"
14-12-2022 12:49:43.910211,"(2.7, 3.4, 3.1738095238095236)","(21.0, 40.0, 35.61290322580645)","(51.0, 270.0, 171.95652173913044)","(7.0, 8.0, 7.555555555555555)","(6.5, 10.0, 9.329411764705883)","(6.0, 9.2, 9.0)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.8, 4.412903225806452)"
14-12-2022 12:49:45.167514,"(2.7, 3.4, 3.1934782608695653)","(21.0, 40.0, 35.61290322580645)","(51.0, 270.0, 171.95652173913044)","(7.0, 8.0, 7.555555555555555)","(6.5, 10.0, 9.329411764705883)","(6.0, 9.2, 9.123076923076923)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.8, 4.3999999999999995)"
14-12-2022 12:49:46.431818,"(2.7, 3.4, 3.1934782608695653)","(21.0, 40.0, 35.61290322580645)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.625)","(6.5, 10.0, 9.446153846153846)","(6.0, 9.2, 9.156521739130435)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:47.741925,"(2.7, 3.4, 3.1934782608695653)","(21.0, 40.0, 33.2)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.678571428571429)","(6.5, 10.0, 9.446153846153846)","(6.0, 9.2, 9.156521739130435)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:48.883091,"(2.7, 3.4, 3.1738095238095236)","(21.0, 40.0, 34.56)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.689655172413794)","(6.5, 10.0, 9.541176470588235)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:50.090267,"(2.7, 3.4, 3.1738095238095236)","(21.0, 40.0, 32.8421052631579)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.689655172413794)","(6.5, 10.0, 9.76923076923077)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 12.642857142857142)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:51.409063,"(2.7, 3.4, 3.1934782608695653)","(21.0, 40.0, 32.8421052631579)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.526315789473684)","(6.5, 10.0, 9.807692307692308)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 12.195652173913043)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:52.587985,"(2.7, 3.4, 3.1738095238095236)","(21.0, 40.0, 32.8421052631579)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.625)","(6.5, 10.5, 9.807692307692308)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 12.136363636363637)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:53.938582,"(2.7, 3.4, 3.1738095238095236)","(21.0, 40.0, 34.333333333333336)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.7)","(6.5, 10.5, 9.807692307692308)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 12.136363636363637)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:55.069958,"(2.7, 3.4, 3.1934782608695653)","(21.0, 40.0, 34.333333333333336)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.7)","(6.5, 10.5, 9.807692307692308)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 11.735294117647058)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:56.187851,"(2.7, 3.4, 3.1934782608695653)","(21.0, 40.0, 32.8421052631579)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.7)","(6.5, 10.5, 9.807692307692308)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 11.921052631578947)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:57.323546,"(2.7, 3.4, 3.1738095238095236)","(21.0, 40.0, 32.8421052631579)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.7)","(6.5, 10.5, 9.807692307692308)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 12.136363636363637)","(3.8, 4.8, 4.386206896551724)"
14-12-2022 12:49:58.722891,"(2.7, 3.4, 3.1934782608695653)","(21.0, 40.0, 34.333333333333336)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.771428571428571)","(6.5, 10.5, 9.807692307692308)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 13.0)","(3.8, 4.8, 4.3769230769230765)"
14-12-2022 12:50:00.140105,"(2.7, 3.3, 3.2125)","(21.0, 40.0, 35.46666666666667)","(51.0, 270.0, 156.11111111111111)","(7.0, 7.8, 7.771428571428571)","(6.5, 10.5, 9.807692307692308)","(6.0, 9.2, 9.164285714285713)","(9.0, 13.5, 14.382352941176471)","(3.8, 4.7, 4.366666666666666)"
14-12-2022 12:50:01.472089,"(2.7, 3.3, 3.1687499999999997)","(21.0, 40.0, 33.2)","(51.0, 270.0, 156.11111111111111)","(7.0, 7.8, 7.5777777777777775)","(6.5, 10.5, 10.0)","(6.0, 9.2, 9.152380952380952)","(9.0, 15.0, 14.3)","(3.8, 4.7, 4.38)"
14-12-2022 12:50:02.744815,"(2.7, 3.3, 3.1928571428571426)","(21.0, 40.0, 33.2)","(51.0, 270.0, 156.11111111111111)","(7.0, 7.8, 7.589473684210526)","(6.5, 10.5, 10.0)","(6.0, 9.2, 9.152380952380952)","(9.0, 15.0, 14.3)","(3.8, 4.7, 4.38)"
14-12-2022 12:50:04.225991,"(2.7, 3.3, 3.216666666666667)","(21.0, 40.0, 34.56)","(51.0, 270.0, 156.11111111111111)","(7.0, 7.8, 7.55)","(6.5, 10.5, 9.777777777777779)","(6.0, 9.2, 9.152941176470588)","(9.0, 15.0, 14.3)","(3.8, 4.7, 4.466666666666667)"
14-12-2022 12:50:05.559286,"(2.7, 3.25, 3.1750000000000003)","(21.0, 40.0, 34.56)","(51.0, 270.0, 156.11111111111111)","(7.0, 7.8, 7.55)","(6.5, 10.5, 9.777777777777779)","(6.0, 9.2, 9.152941176470588)","(9.0, 15.0, 14.3)","(3.8, 4.5, 4.466666666666667)"
14-12-2022 12:50:06.844950,"(2.7, 3.2, 3.1750000000000003)","(21.0, 40.0, 33.2)","(51.0, 270.0, 156.11111111111111)","(7.0, 7.8, 7.9)","(6.5, 10.5, 10.0)","(6.0, 9.2, 9.533333333333333)","(9.0, 15.0, 14.3)","(3.8, 4.5, 4.466666666666667)"
14-12-2022 12:50:08.149404,"(2.7, 3.1, 3.0416666666666665)","(21.0, 40.0, 33.2)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.96)","(6.5, 10.5, 10.0)","(6.0, 10.0, 9.44)","(9.0, 15.0, 14.653846153846153)","(3.8, 4.5, 4.466666666666667)"
14-12-2022 12:50:09.516584,"(2.7, 3.1, 3.022222222222222)","(21.0, 40.0, 33.2)","(51.0, 270.0, 136.61290322580646)","(7.0, 8.0, 7.999999999999999)","(6.5, 10.5, 10.0)","(6.0, 10.0, 9.32857142857143)","(9.0, 15.0, 14.25)","(3.8, 4.5, 4.44)"
14-12-2022 12:50:10.871893,"(2.7, 3.15, 2.996969696969697)","(21.0, 40.0, 34.56)","(51.0, 250.0, 142.0)","(7.0, 8.2, 8.157142857142857)","(6.5, 10.5, 10.0)","(6.0, 9.8, 9.510344827586207)","(9.0, 15.0, 14.25)","(3.8, 4.5, 4.44)"
14-12-2022 12:50:12.016830,"(2.7, 2.98, 2.963030303030303)","(21.0, 40.0, 34.56)","(51.0, 230.0, 134.0)","(7.0, 8.2, 8.12)","(6.5, 10.5, 10.0)","(6.0, 9.8, 9.662068965517241)","(9.0, 15.0, 14.25)","(3.8, 4.5, 4.44)"
14-12-2022 12:50:13.239807,"(2.7, 3.1, 3.0542857142857143)","(21.0, 40.0, 34.56)","(51.0, 230.0, 110.0)","(7.0, 8.2, 8.155555555555555)","(7.0, 10.5, 10.0)","(6.0, 10.0, 9.662068965517241)","(9.0, 15.0, 14.4375)","(3.8, 4.5, 4.44)"
14-12-2022 12:50:14.467543,"(2.7, 3.05, 2.9085714285714284)","(21.0, 40.0, 33.2)","(51.0, 230.0, 134.0)","(7.0, 8.2, 8.1)","(7.0, 10.5, 10.0)","(6.0, 10.0, 9.68888888888889)","(9.0, 15.0, 14.181818181818182)","(3.8, 4.5, 4.226315789473684)"
14-12-2022 12:50:15.584133,"(2.7, 3.05, 2.9238235294117647)","(21.0, 40.0, 34.56)","(51.0, 230.0, 134.0)","(7.0, 8.2, 8.1)","(7.0, 10.5, 10.0)","(6.0, 10.0, 9.9)","(9.0, 15.0, 14.5)","(3.8, 4.4, 4.2178571428571425)"
14-12-2022 12:50:16.734502,"(2.6, 3.05, 2.9240625)","(21.0, 40.0, 35.04761904761905)","(51.0, 230.0, 134.0)","(7.0, 8.2, 8.015384615384615)","(7.0, 10.5, 10.0)","(6.0, 10.5, 10.533333333333333)","(10.0, 15.0, 14.5)","(3.7, 4.4, 4.1875)"
14-12-2022 12:50:18.047852,"(2.6, 3.05, 2.9238235294117647)","(21.0, 40.0, 33.5)","(51.0, 210.0, 101.81818181818181)","(7.0, 8.6, 8.15)","(7.0, 10.5, 10.0)","(6.0, 11.0, 10.6)","(10.0, 15.0, 14.5)","(3.7, 4.4, 4.191304347826087)"
14-12-2022 12:50:19.288180,"(2.6, 2.94, 2.9)","(21.0, 40.0, 36.285714285714285)","(51.0, 210.0, 87.5)","(7.0, 8.6, 8.15)","(7.0, 10.5, 10.0)","(6.0, 11.0, 9.848484848484848)","(10.0, 15.0, 14.5)","(3.7, 4.4, 4.222222222222222)"
14-12-2022 12:50:20.449051,"(2.6, 3.05, 2.9118749999999998)","(21.0, 40.0, 36.285714285714285)","(51.0, 100.0, 87.5)","(7.0, 8.6, 8.15)","(7.0, 10.5, 10.0)","(6.0, 10.0, 9.848484848484848)","(10.0, 15.0, 14.5)","(3.7, 4.4, 4.222222222222222)"
14-12-2022 12:50:21.560300,"(2.6, 3.05, 2.9225)","(21.0, 40.0, 36.285714285714285)","(51.0, 100.0, 87.5)","(7.0, 8.6, 8.2)","(7.0, 10.5, 9.971428571428572)","(6.0, 10.0, 9.848484848484848)","(10.0, 15.0, 14.5)","(3.7, 4.4, 4.222222222222222)"
14-12-2022 12:50:22.715198,"(2.6, 3.05, 2.9237142857142855)","(21.0, 40.0, 36.285714285714285)","(51.0, 100.0, 87.5)","(7.0, 8.6, 8.2)","(7.0, 11.0, 9.971428571428572)","(6.0, 10.0, 9.848484848484848)","(10.0, 15.0, 14.5)","(3.7, 4.4, 4.230769230769231)"
14-12-2022 12:50:23.827965,"(2.6, 3.05, 2.9286666666666665)","(21.0, 40.0, 36.285714285714285)","(51.0, 100.0, 77.5)","(7.0, 8.6, 8.342857142857143)","(7.0, 11.0, 10.043243243243243)","(6.0, 10.0, 10.647058823529411)","(10.0, 15.0, 14.5)","(3.7, 4.4, 4.226315789473684)"
14-12-2022 12:50:24.990291,"(2.6, 3.05, 2.9491666666666667)","(21.0, 40.0, 34.42857142857143)","(51.0, 190.0, 129.11764705882354)","(7.0, 8.6, 8.323076923076924)","(7.0, 10.5, 10.021052631578947)","(6.0, 11.0, 10.891891891891891)","(10.0, 15.0, 14.5)","(3.7, 4.4, 4.256521739130434)"
14-12-2022 12:50:26.065204,"(2.6, 3.05, 2.956111111111111)","(21.0, 40.0, 35.04761904761905)","(51.0, 190.0, 129.11764705882354)","(7.0, 8.6, 8.323076923076924)","(7.0, 10.5, 10.021052631578947)","(6.0, 11.5, 10.891891891891891)","(10.0, 15.0, 14.5)","(3.7, 4.4, 4.256521739130434)"
14-12-2022 12:50:27.165175,"(2.6, 3.05, 2.956111111111111)","(21.0, 40.0, 35.04761904761905)","(51.0, 190.0, 129.11764705882354)","(7.0, 8.6, 8.323076923076924)","(7.0, 10.5, 10.021052631578947)","(6.5, 11.5, 10.461538461538462)","(10.0, 15.0, 14.76923076923077)","(3.7, 4.4, 4.466666666666667)"
14-12-2022 12:50:28.301103,"(2.6, 3.05, 2.9318181818181817)","(21.0, 40.0, 33.411764705882355)","(51.0, 190.0, 103.75)","(7.0, 8.6, 8.333333333333332)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.461538461538462)","(10.0, 15.0, 14.76923076923077)","(3.7, 4.5, 4.466666666666667)"
14-12-2022 12:50:29.403886,"(2.6, 3.05, 2.9299999999999997)","(21.0, 40.0, 35.04761904761905)","(51.0, 190.0, 96.53846153846155)","(7.0, 8.6, 8.333333333333332)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.794117647058824)","(10.0, 16.5, 16.3)","(3.7, 4.5, 4.488888888888889)"
14-12-2022 12:50:30.527351,"(2.6, 3.05, 2.98)","(21.0, 40.0, 34.10526315789474)","(51.0, 110.0, 80.83333333333333)","(7.0, 8.6, 8.333333333333332)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 11.15)","(10.0, 16.5, 15.23913043478261)","(3.7, 4.5, 4.466666666666667)"
14-12-2022 12:50:31.692277,"(2.6, 3.0, 2.9876923076923076)","(21.0, 40.0, 34.22222222222222)","(51.0, 110.0, 78.88888888888889)","(7.0, 8.6, 8.333333333333332)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 11.2)","(10.0, 16.0, 15.5)","(3.7, 4.5, 4.223076923076923)"
14-12-2022 12:50:32.710761,"(2.6, 2.98, 2.9744)","(21.0, 40.0, 34.22222222222222)","(51.0, 110.0, 78.88888888888889)","(7.0, 8.6, 8.333333333333332)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.625)","(10.0, 16.0, 15.23913043478261)","(3.7, 4.5, 4.215)"
14-12-2022 12:50:33.754989,"(2.6, 3.0, 2.902)","(21.0, 40.0, 33.411764705882355)","(51.0, 110.0, 80.0)","(7.0, 8.6, 8.299999999999999)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.625)","(10.0, 16.0, 15.5)","(3.7, 4.5, 4.215)"
14-12-2022 12:50:34.901657,"(2.6, 2.98, 2.92)","(21.0, 40.0, 34.90909090909091)","(51.0, 110.0, 90.0)","(7.0, 8.6, 8.163636363636364)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.625)","(10.0, 16.0, 15.5)","(3.7, 4.5, 4.215789473684211)"
14-12-2022 12:50:36.022178,"(2.6, 2.98, 2.8763636363636365)","(21.0, 40.0, 33.411764705882355)","(51.0, 110.0, 81.66666666666667)","(7.0, 8.6, 9.17142857142857)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.625)","(10.0, 16.0, 15.23913043478261)","(3.7, 4.5, 4.2125)"
14-12-2022 12:50:37.357375,"(2.6, 2.94, 2.9347368421052633)","(21.0, 40.0, 36.285714285714285)","(51.0, 85.0, 77.5)","(7.0, 9.2, 8.25)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.833333333333334)","(10.0, 16.0, 15.5)","(3.7, 4.5, 4.2125)"
14-12-2022 12:50:38.772421,"(2.6, 2.92, 2.88)","(21.0, 40.0, 36.285714285714285)","(51.0, 85.0, 77.5)","(7.0, 9.0, 8.541666666666666)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.833333333333334)","(10.0, 16.0, 15.5)","(3.7, 4.5, 4.2125)"
14-12-2022 12:50:40.041026,"(2.6, 2.92, 2.893333333333333)","(21.0, 40.0, 36.285714285714285)","(51.0, 85.0, 77.5)","(7.0, 9.0, 8.541666666666666)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.833333333333334)","(10.0, 16.0, 15.5)","(3.7, 4.5, 4.2125)"
14-12-2022 12:50:41.570904,"(2.6, 2.92, 2.88)","(21.0, 40.0, 33.411764705882355)","(51.0, 85.0, 91.53846153846155)","(7.0, 9.0, 8.541666666666666)","(7.0, 10.5, 10.145454545454545)","(6.5, 11.5, 10.833333333333334)","(10.0, 16.0, 15.23913043478261)","(3.7, 4.5, 4.2125)"
14-12-2022 12:50:43.179100,"(2.6, 2.92, 2.8499999999999996)","(21.0, 40.0, 33.411764705882355)","(51.0, 110.0, 91.53846153846155)","(7.0, 9.0, 8.736842105263158)","(7.0, 10.5, 9.617391304347827)","(6.5, 11.5, 10.833333333333334)","(10.0, 16.0, 15.23913043478261)","(3.7, 4.5, 4.2125)"
14-12-2022 12:50:44.548846,"(2.6, 2.92, 2.8499999999999996)","(21.0, 40.0, 36.285714285714285)","(51.0, 110.0, 81.66666666666667)","(7.0, 9.0, 8.736842105263158)","(7.0, 9.8, 9.533333333333333)","(6.5, 11.5, 11.41304347826087)","(10.0, 16.0, 15.23913043478261)","(3.7, 4.5, 4.405555555555556)"
14-12-2022 12:50:45.789075,"(2.6, 2.9, 2.8474999999999997)","(21.0, 40.0, 36.285714285714285)","(51.0, 85.0, 81.66666666666667)","(7.0, 9.0, 8.736842105263158)","(7.0, 9.8, 9.5)","(6.5, 11.5, 11.375)","(10.0, 16.0, 15.23913043478261)","(3.7, 4.5, 4.4071428571428575)"
14-12-2022 12:50:47.120471,"(2.6, 2.9, 2.8466666666666667)","(21.0, 40.0, 36.285714285714285)","(51.0, 85.0, 81.66666666666667)","(7.0, 9.0, 8.309090909090909)","(7.0, 9.8, 9.5)","(6.5, 11.5, 11.2)","(10.0, 16.0, 15.1)","(3.7, 4.5, 4.4071428571428575)"
14-12-2022 12:50:48.263489,"(2.6, 2.9, 2.855)","(21.0, 40.0, 36.285714285714285)","(51.0, 85.0, 81.66666666666667)","(7.0, 9.4, 8.309090909090909)","(7.0, 9.8, 9.5)","(6.5, 11.5, 11.375)","(10.0, 16.0, 14.928571428571429)","(3.7, 4.5, 4.4071428571428575)"
14-12-2022 12:50:49.454970,"(2.6, 2.9, 2.855)","(21.0, 40.0, 33.411764705882355)","(51.0, 85.0, 97.14285714285714)","(7.0, 9.4, 8.309090909090909)","(7.0, 9.8, 9.5)","(6.5, 11.5, 11.375)","(10.0, 16.0, 14.928571428571429)","(3.7, 4.5, 4.409090909090909)"
14-12-2022 12:50:50.599241,"(2.6, 2.88, 2.844444444444444)","(21.0, 40.0, 33.411764705882355)","(51.0, 110.0, 102.5)","(7.0, 9.4, 8.733333333333333)","(7.0, 9.8, 9.5)","(6.5, 11.5, 11.375)","(10.0, 16.0, 14.75)","(3.7, 4.5, 4.410526315789474)"
14-12-2022 12:50:51.648699,"(2.6, 2.88, 2.8499999999999996)","(21.0, 40.0, 33.411764705882355)","(51.0, 110.0, 102.5)","(7.0, 9.2, 8.4)","(7.0, 9.8, 9.466666666666667)","(6.5, 11.5, 11.2)","(10.0, 16.0, 14.928571428571429)","(3.7, 4.6, 4.410526315789474)"
14-12-2022 12:50:52.809059,"(2.6, 2.88, 2.8527272727272726)","(21.0, 40.0, 35.04761904761905)","(51.0, 110.0, 75.71428571428571)","(7.0, 9.2, 8.189473684210526)","(7.0, 9.8, 9.466666666666667)","(6.5, 11.5, 11.375)","(10.0, 16.0, 14.928571428571429)","(3.7, 4.6, 4.410526315789474)"
14-12-2022 12:50:53.926914,"(2.6, 2.88, 2.8457142857142856)","(21.0, 40.0, 36.285714285714285)","(51.0, 80.0, 75.71428571428571)","(7.0, 9.2, 8.114285714285714)","(7.0, 9.6, 9.100000000000001)","(6.5, 11.5, 11.375)","(10.0, 16.0, 14.706896551724139)","(3.7, 4.6, 4.408695652173914)"
14-12-2022 12:50:54.995425,"(2.6, 2.86, 2.855)","(21.0, 40.0, 36.285714285714285)","(51.0, 80.0, 77.6923076923077)","(7.0, 9.2, 9.023529411764706)","(7.0, 9.4, 9.100000000000001)","(6.5, 11.5, 11.375)","(10.0, 16.0, 14.369565217391305)","(3.7, 4.6, 4.408695652173914)"
14-12-2022 12:50:56.131909,"(2.6, 2.88, 2.8676923076923075)","(21.0, 40.0, 36.285714285714285)","(51.0, 80.0, 76.0)","(7.0, 9.2, 9.023529411764706)","(7.0, 9.4, 9.100000000000001)","(6.5, 11.5, 11.375)","(10.0, 16.0, 14.7)","(3.7, 4.6, 4.408695652173914)"
14-12-2022 12:50:57.249623,"(2.6, 2.88, 2.8765217391304345)","(21.0, 40.0, 36.266666666666666)","(51.0, 80.0, 76.0)","(7.0, 9.2, 9.023529411764706)","(7.0, 9.4, 9.100000000000001)","(6.5, 11.5, 11.2)","(10.0, 15.5, 14.274193548387096)","(3.7, 4.6, 4.408695652173914)"
14-12-2022 12:50:58.455351,"(2.6, 2.86, 2.8583333333333334)","(21.0, 40.0, 36.266666666666666)","(51.0, 80.0, 103.07692307692308)","(7.0, 9.2, 9.053333333333333)","(7.0, 9.4, 9.100000000000001)","(6.5, 11.5, 11.2)","(10.0, 15.5, 13.833333333333334)","(3.7, 4.6, 4.355555555555555)"
14-12-2022 12:50:59.684332,"(2.6, 2.86, 2.8587096774193546)","(21.0, 40.0, 33.411764705882355)","(51.0, 110.0, 103.07692307692308)","(7.0, 9.4, 8.46086956521739)","(7.0, 9.4, 9.100000000000001)","(6.5, 11.5, 11.2)","(10.0, 15.5, 14.195652173913043)","(3.7, 4.6, 4.408695652173914)"
14-12-2022 12:51:01.051962,"(2.6, 2.9, 2.8873684210526314)","(21.0, 40.0, 33.2)","(51.0, 110.0, 76.0)","(7.0, 9.4, 8.44)","(7.0, 9.4, 8.896296296296295)","(6.5, 11.5, 11.2)","(10.0, 15.5, 13.81578947368421)","(3.7, 4.6, 4.408695652173914)"
14-12-2022 12:51:02.245685,"(2.6, 2.9, 2.88875)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 76.0)","(7.0, 9.4, 8.44)","(7.0, 9.0, 8.896296296296295)","(6.5, 11.5, 11.2)","(10.0, 15.5, 13.81578947368421)","(3.7, 4.6, 4.408695652173914)"
14-12-2022 12:51:03.344958,"(2.6, 2.9, 2.88875)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 76.0)","(7.0, 9.4, 8.44)","(7.0, 9.0, 8.896296296296295)","(6.5, 11.5, 11.2)","(10.0, 15.5, 13.81578947368421)","(3.7, 4.6, 4.405)"
14-12-2022 12:51:04.406098,"(2.6, 2.9, 2.8935135135135135)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 72.85714285714286)","(7.0, 9.2, 8.619354838709677)","(7.0, 9.0, 8.915151515151514)","(6.5, 11.5, 11.125)","(10.0, 15.5, 14.217948717948717)","(3.7, 4.5, 4.405)"
14-12-2022 12:51:05.437319,"(2.6, 2.9, 2.8902702702702703)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 73.6842105263158)","(7.0, 9.0, 8.927272727272728)","(7.0, 9.0, 8.915151515151514)","(6.5, 11.5, 11.125)","(10.0, 15.5, 14.217948717948717)","(3.7, 4.5, 4.405)"
14-12-2022 12:51:06.490649,"(2.6, 2.88, 2.8754285714285714)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 75.3125)","(7.0, 9.0, 8.587096774193547)","(7.0, 9.0, 8.915151515151514)","(6.5, 11.5, 11.369565217391305)","(10.0, 15.5, 14.433333333333334)","(3.7, 4.5, 4.476470588235294)"
14-12-2022 12:51:07.591305,"(2.6, 2.92, 2.912777777777778)","(21.0, 40.0, 36.266666666666666)","(51.0, 80.0, 73.6842105263158)","(7.0, 9.0, 8.533333333333333)","(7.0, 9.0, 8.915151515151514)","(6.5, 11.5, 10.895833333333334)","(10.0, 14.5, 13.818181818181818)","(3.7, 4.7, 4.64)"
14-12-2022 12:51:08.673143,"(2.6, 2.94, 2.9234782608695653)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 73.6842105263158)","(7.0, 8.8, 8.486956521739131)","(7.0, 9.0, 8.82)","(6.5, 11.0, 10.892857142857142)","(10.0, 14.5, 13.9)","(3.7, 4.8, 4.585714285714285)"
14-12-2022 12:51:09.794835,"(2.6, 2.94, 2.9253658536585365)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 75.3125)","(7.0, 8.8, 8.5)","(7.0, 9.0, 8.82)","(7.5, 11.0, 10.958333333333334)","(10.0, 14.5, 13.833333333333334)","(3.7, 4.7, 4.512903225806451)"
14-12-2022 12:51:10.838268,"(2.6, 2.94, 2.9266666666666667)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 75.3125)","(7.0, 8.8, 8.5)","(7.0, 9.0, 8.82)","(7.5, 11.0, 10.96551724137931)","(10.0, 14.5, 13.69047619047619)","(3.7, 4.7, 4.512903225806451)"
14-12-2022 12:51:11.914982,"(2.6, 2.94, 2.938918918918919)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 75.3125)","(7.0, 8.8, 8.399999999999999)","(7.0, 9.0, 8.83030303030303)","(7.5, 11.0, 10.875)","(10.0, 14.5, 13.777777777777779)","(3.7, 4.7, 4.46875)"
