,Sheza Rose Nz,Nor Westa,Wunderland,Point Oh Five,He Said She Said,Sport Cadet,Rolamax,Miss Serena,Thundamental,Im Boo Nz
10-01-2023 18:41:31.323451,"(5.5, 99999, 99990)","(20.0, 32.0, 29.692307692307693)","(31.0, 75.0, 66.3)","(26.0, 95.0, 77.5)","(2.15, 2.98, 2.802222222222222)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.363636363636363)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:32.545272,"(5.5, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 95.0, 67.14285714285714)","(2.15, 2.98, 2.8049999999999997)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.363636363636363)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:33.956195,"(5.5, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.15, 2.98, 2.8049999999999997)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.173913043478262)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:35.164842,"(5.5, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.15, 2.98, 2.8049999999999997)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.22857142857143)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:36.307728,"(5.5, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.15, 2.98, 2.9233333333333333)","(31.0, 55.0, 45.0)","(6.5, 8.8, 8.17142857142857)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:37.785221,"(5.5, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.15, 2.96, 2.85)","(31.0, 55.0, 45.0)","(6.5, 8.6, 7.768421052631579)","(5.0, 7.2, 6.75)","(26.0, 46.0, 41.714285714285715)","(10.0, 99999, 99990)"
10-01-2023 18:41:39.066622,"(5.5, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.15, 2.96, 2.85)","(31.0, 55.0, 45.0)","(6.5, 8.4, 8.022222222222222)","(5.0, 7.2, 6.75)","(26.0, 46.0, 43.27272727272727)","(10.0, 99999, 99990)"
10-01-2023 18:41:40.246201,"(5.5, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.15, 2.96, 2.85)","(31.0, 55.0, 45.0)","(6.5, 8.2, 8.022222222222222)","(5.0, 7.2, 6.75)","(26.0, 46.0, 43.27272727272727)","(10.0, 99999, 99990)"
10-01-2023 18:41:41.525870,"(5.0, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.2, 2.96, 2.85)","(31.0, 55.0, 45.0)","(6.5, 8.2, 7.8375)","(5.0, 7.2, 6.75)","(26.0, 46.0, 43.27272727272727)","(10.0, 99999, 99990)"
10-01-2023 18:41:42.735795,"(5.0, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.2, 2.96, 2.85)","(31.0, 55.0, 45.0)","(6.5, 8.4, 7.8375)","(5.0, 7.2, 6.75)","(26.0, 46.0, 43.27272727272727)","(10.0, 99999, 99990)"
10-01-2023 18:41:43.924390,"(5.0, 99999, 99990)","(20.0, 32.0, 30.363636363636363)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 80.0)","(2.2, 2.96, 2.9021052631578947)","(31.0, 55.0, 45.0)","(6.5, 8.4, 7.768421052631579)","(5.0, 7.2, 6.75)","(26.0, 46.0, 41.333333333333336)","(10.0, 99999, 99990)"
10-01-2023 18:41:45.043555,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 80.0)","(2.2, 2.96, 2.9021052631578947)","(31.0, 55.0, 45.0)","(6.5, 8.4, 7.768421052631579)","(5.0, 7.2, 6.75)","(26.0, 46.0, 41.333333333333336)","(10.0, 99999, 99990)"
10-01-2023 18:41:46.150929,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 88.57142857142857)","(2.2, 2.96, 2.9021052631578947)","(31.0, 55.0, 45.0)","(6.5, 8.4, 7.768421052631579)","(5.0, 7.2, 6.75)","(26.0, 46.0, 41.333333333333336)","(10.0, 99999, 99990)"
10-01-2023 18:41:47.322848,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 88.57142857142857)","(2.2, 2.96, 2.793333333333333)","(31.0, 55.0, 45.0)","(6.5, 8.2, 8.022222222222222)","(5.0, 7.2, 6.75)","(26.0, 46.0, 41.333333333333336)","(10.0, 99999, 99990)"
10-01-2023 18:41:48.827309,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.2, 2.96, 2.9941592920353983)","(31.0, 55.0, 45.0)","(6.5, 8.2, 7.533333333333333)","(5.0, 7.2, 7.0285714285714285)","(26.0, 46.0, 41.333333333333336)","(10.0, 99999, 99990)"
10-01-2023 18:41:50.067450,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.55555555555556)","(26.0, 110.0, 67.14285714285714)","(2.2, 3.0, 2.9941592920353983)","(31.0, 55.0, 45.0)","(6.5, 8.0, 7.533333333333333)","(5.0, 7.2, 6.75)","(26.0, 46.0, 33.75)","(10.0, 99999, 99990)"
10-01-2023 18:41:51.226474,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 62.916666666666664)","(26.0, 100.0, 90.0)","(2.2, 3.2, 3.2)","(31.0, 55.0, 46.875)","(6.5, 7.8, 7.0)","(5.0, 7.0, 6.781818181818182)","(26.0, 46.0, 34.4)","(10.0, 99999, 99990)"
10-01-2023 18:41:52.418992,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 62.916666666666664)","(26.0, 100.0, 90.0)","(2.2, 3.25, 3.15)","(31.0, 55.0, 46.875)","(6.5, 7.8, 6.933333333333333)","(5.0, 7.0, 6.781818181818182)","(26.0, 44.0, 37.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:53.667652,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 62.916666666666664)","(26.0, 100.0, 90.0)","(2.2, 3.25, 3.15)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.933333333333333)","(5.0, 7.0, 6.781818181818182)","(26.0, 42.0, 33.25)","(10.0, 99999, 99990)"
10-01-2023 18:41:55.063838,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 62.916666666666664)","(26.0, 100.0, 90.0)","(2.2, 3.25, 3.15)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.933333333333333)","(5.0, 6.8, 6.425)","(26.0, 42.0, 33.666666666666664)","(10.0, 99999, 99990)"
10-01-2023 18:41:56.323489,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.55555555555556)","(26.0, 100.0, 90.0)","(2.2, 3.25, 3.15)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.933333333333333)","(5.0, 6.8, 6.5)","(26.0, 42.0, 33.666666666666664)","(10.0, 99999, 99990)"
10-01-2023 18:41:57.542858,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.55555555555556)","(26.0, 100.0, 90.0)","(2.2, 3.25, 3.0785714285714283)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.933333333333333)","(5.0, 6.8, 6.5)","(26.0, 42.0, 33.666666666666664)","(10.0, 99999, 99990)"
10-01-2023 18:41:58.724197,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.55555555555556)","(26.0, 100.0, 90.0)","(2.2, 3.25, 3.0785714285714283)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.933333333333333)","(5.0, 6.8, 6.5)","(26.0, 42.0, 33.666666666666664)","(10.0, 99999, 99990)"
10-01-2023 18:41:59.893885,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.55555555555556)","(26.0, 100.0, 90.0)","(2.2, 3.25, 3.083333333333333)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.933333333333333)","(5.0, 6.8, 6.5)","(26.0, 42.0, 33.666666666666664)","(10.0, 99999, 99990)"
10-01-2023 18:42:01.040810,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 68.63636363636363)","(26.0, 100.0, 90.0)","(2.2, 3.25, 3.083333333333333)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.933333333333333)","(5.0, 6.8, 6.457142857142857)","(26.0, 42.0, 33.666666666666664)","(10.0, 99999, 99990)"
10-01-2023 18:42:02.194328,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 55.2)","(26.0, 100.0, 90.0)","(2.2, 3.2, 3.0749999999999997)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.933333333333333)","(5.0, 6.8, 6.457142857142857)","(26.0, 42.0, 33.666666666666664)","(10.0, 99999, 99990)"
10-01-2023 18:42:03.474259,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 55.2)","(26.0, 100.0, 90.0)","(2.2, 3.2, 3.125)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.9)","(5.0, 6.8, 6.5)","(26.0, 42.0, 33.25)","(10.0, 99999, 99990)"
10-01-2023 18:42:04.646046,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(26.0, 100.0, 93.33333333333333)","(2.2, 3.2, 3.0999999999999996)","(31.0, 55.0, 46.875)","(6.5, 7.6, 6.581818181818182)","(5.0, 6.8, 6.62)","(26.0, 42.0, 34.666666666666664)","(10.0, 99999, 99990)"
10-01-2023 18:42:05.896900,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(26.0, 160.0, 82.5)","(2.2, 3.35, 3.08125)","(31.0, 55.0, 46.875)","(6.5, 7.6, 7.0)","(5.0, 6.8, 6.6875)","(26.0, 40.0, 33.142857142857146)","(10.0, 99999, 99990)"
10-01-2023 18:42:07.054362,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(26.0, 150.0, 83.33333333333333)","(2.2, 3.3, 3.0999999999999996)","(31.0, 55.0, 51.75)","(6.5, 7.4, 7.026666666666667)","(5.0, 6.8, 6.6875)","(26.0, 40.0, 32.888888888888886)","(10.0, 99999, 99990)"
10-01-2023 18:42:08.170434,"(5.0, 99999, 99990)","(20.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(26.0, 130.0, 70.0)","(2.2, 3.35, 3.0875)","(31.0, 55.0, 55.45454545454545)","(6.5, 7.4, 6.6461538461538465)","(5.0, 6.8, 7.24)","(26.0, 40.0, 32.888888888888886)","(10.0, 99999, 99990)"
10-01-2023 18:42:09.304619,"(5.0, 99999, 99990)","(21.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(31.0, 130.0, 67.5)","(2.3, 3.35, 3.183333333333333)","(31.0, 65.0, 50.666666666666664)","(6.0, 7.2, 6.6571428571428575)","(5.0, 7.4, 6.628571428571429)","(26.0, 40.0, 32.888888888888886)","(10.0, 99999, 99990)"
10-01-2023 18:42:10.425306,"(5.0, 99999, 99990)","(21.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(31.0, 120.0, 67.5)","(2.3, 3.35, 3.3239130434782607)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.0, 6.658333333333333)","(5.0, 7.2, 6.842857142857143)","(26.0, 40.0, 32.888888888888886)","(10.0, 99999, 99990)"
10-01-2023 18:42:11.541991,"(5.0, 99999, 99990)","(21.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(31.0, 120.0, 68.33333333333333)","(2.3, 3.4, 3.3083333333333336)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.2, 6.8625)","(5.0, 7.2, 6.571428571428572)","(26.0, 40.0, 32.888888888888886)","(10.0, 99999, 99990)"
10-01-2023 18:42:12.713126,"(5.0, 99999, 99990)","(21.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(31.0, 110.0, 73.33333333333333)","(2.3, 3.35, 3.25)","(31.0, 60.0, 51.42857142857143)","(6.0, 7.0, 6.541666666666666)","(5.0, 7.0, 6.571428571428572)","(26.0, 40.0, 32.888888888888886)","(10.0, 99999, 99990)"
10-01-2023 18:42:13.916329,"(5.0, 99999, 99990)","(21.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(31.0, 100.0, 66.66666666666667)","(2.3, 3.35, 3.125)","(31.0, 60.0, 51.42857142857143)","(6.0, 6.6, 6.79375)","(5.0, 7.0, 6.925)","(26.0, 40.0, 32.888888888888886)","(10.0, 99999, 99990)"
10-01-2023 18:42:15.052190,"(5.0, 99999, 99990)","(21.0, 32.0, 30.2)","(31.0, 75.0, 50.25)","(31.0, 100.0, 65.0)","(2.3, 3.15, 3.3805555555555555)","(31.0, 60.0, 46.5)","(6.0, 7.2, 6.79375)","(5.0, 7.0, 6.761290322580645)","(26.0, 40.0, 32.888888888888886)","(10.0, 99999, 99990)"
10-01-2023 18:42:16.191984,"(5.0, 99999, 99990)","(21.0, 32.0, 30.2)","(31.0, 75.0, 54.85714285714286)","(31.0, 95.0, 67.5)","(2.35, 3.4, 3.3)","(31.0, 60.0, 53.5)","(6.0, 7.2, 6.7)","(5.0, 6.8, 6.761290322580645)","(26.0, 40.0, 25.6)","(10.0, 99999, 99990)"
10-01-2023 18:42:17.387873,"(5.0, 99999, 99990)","(21.0, 32.0, 30.2)","(31.0, 75.0, 57.0)","(31.0, 90.0, 64.28571428571429)","(2.35, 3.4, 3.334375)","(31.0, 65.0, 48.57142857142857)","(6.0, 7.2, 6.644444444444445)","(5.0, 6.8, 7.329411764705883)","(26.0, 40.0, 31.0)","(10.0, 99999, 99990)"
10-01-2023 18:42:18.546823,"(5.0, 99999, 99990)","(21.0, 32.0, 30.2)","(31.0, 75.0, 42.75)","(31.0, 90.0, 64.28571428571429)","(2.35, 3.35, 3.2375)","(31.0, 65.0, 56.785714285714285)","(6.0, 7.2, 6.763636363636364)","(5.0, 7.4, 7.275)","(26.0, 38.0, 28.142857142857142)","(10.0, 99999, 99990)"
10-01-2023 18:42:19.659969,"(5.0, 99999, 99990)","(21.0, 32.0, 29.5)","(31.0, 75.0, 42.75)","(31.0, 90.0, 64.28571428571429)","(2.35, 3.3, 3.2666666666666666)","(31.0, 65.0, 56.785714285714285)","(6.0, 7.2, 6.857142857142858)","(5.0, 7.4, 6.9)","(26.0, 36.0, 28.5)","(10.0, 99999, 99990)"
10-01-2023 18:42:20.799650,"(5.0, 99999, 99990)","(21.0, 32.0, 29.23076923076923)","(31.0, 75.0, 42.75)","(31.0, 90.0, 64.28571428571429)","(2.35, 3.35, 3.3)","(31.0, 65.0, 54.5)","(6.0, 7.2, 6.923076923076923)","(5.0, 7.2, 6.771428571428571)","(26.0, 32.0, 27.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:42:22.066199,"(5.0, 99999, 99990)","(21.0, 32.0, 29.23076923076923)","(31.0, 75.0, 57.42857142857143)","(31.0, 90.0, 64.28571428571429)","(2.4, 3.4, 3.35)","(31.0, 65.0, 54.5)","(6.0, 7.2, 6.933333333333334)","(5.0, 7.2, 6.720000000000001)","(26.0, 32.0, 25.714285714285715)","(10.0, 99999, 99990)"
10-01-2023 18:42:23.289247,"(5.0, 99999, 99990)","(21.0, 32.0, 29.23076923076923)","(31.0, 75.0, 41.57142857142857)","(31.0, 90.0, 64.28571428571429)","(2.4, 3.45, 3.3166666666666664)","(31.0, 65.0, 54.5)","(6.0, 7.2, 6.7)","(5.0, 7.2, 6.933333333333334)","(26.0, 30.0, 25.714285714285715)","(10.0, 99999, 99990)"
10-01-2023 18:42:24.441795,"(5.0, 99999, 99990)","(21.0, 32.0, 29.23076923076923)","(31.0, 75.0, 45.75)","(31.0, 90.0, 64.28571428571429)","(2.4, 3.4, 3.307142857142857)","(31.0, 65.0, 54.5)","(6.0, 7.2, 6.771428571428571)","(5.0, 7.2, 6.666666666666667)","(26.0, 30.0, 27.428571428571427)","(10.0, 99999, 99990)"
10-01-2023 18:42:25.548157,"(5.0, 99999, 99990)","(21.0, 32.0, 29.23076923076923)","(31.0, 75.0, 45.75)","(31.0, 90.0, 64.28571428571429)","(2.4, 3.35, 3.335714285714286)","(31.0, 65.0, 54.5)","(6.0, 7.2, 6.9)","(5.0, 7.0, 6.666666666666667)","(26.0, 30.0, 28.923076923076923)","(10.0, 99999, 99990)"
10-01-2023 18:42:26.670428,"(5.0, 99999, 99990)","(21.0, 32.0, 29.23076923076923)","(31.0, 75.0, 45.75)","(31.0, 90.0, 64.28571428571429)","(2.4, 3.35, 3.335714285714286)","(31.0, 65.0, 54.5)","(6.0, 7.2, 6.9)","(5.0, 7.0, 6.742857142857143)","(26.0, 32.0, 28.8)","(10.0, 99999, 99990)"
10-01-2023 18:42:27.813417,"(5.0, 99999, 99990)","(21.0, 32.0, 29.23076923076923)","(31.0, 75.0, 45.75)","(31.0, 90.0, 64.28571428571429)","(2.4, 3.35, 3.340625)","(31.0, 65.0, 49.5)","(6.0, 7.2, 6.923076923076923)","(5.0, 7.0, 7.316666666666667)","(26.0, 30.0, 29.333333333333332)","(10.0, 99999, 99990)"
10-01-2023 18:42:28.941011,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 45.75)","(31.0, 90.0, 64.28571428571429)","(2.4, 3.35, 3.340625)","(31.0, 55.0, 49.5)","(6.0, 7.2, 6.923076923076923)","(5.0, 7.4, 6.866666666666666)","(26.0, 32.0, 29.333333333333332)","(10.0, 99999, 99990)"
10-01-2023 18:42:30.139776,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 45.75)","(31.0, 90.0, 64.28571428571429)","(2.4, 3.35, 3.340625)","(31.0, 55.0, 49.5)","(6.0, 7.2, 6.84)","(5.0, 7.2, 7.0285714285714285)","(26.0, 32.0, 28.923076923076923)","(10.0, 99999, 99990)"
10-01-2023 18:42:31.337074,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 45.75)","(31.0, 90.0, 65.0)","(2.4, 3.35, 3.340625)","(31.0, 55.0, 49.5)","(6.0, 7.2, 6.84)","(5.0, 7.2, 7.0285714285714285)","(21.0, 32.0, 29.333333333333332)","(10.0, 99999, 99990)"
10-01-2023 18:42:32.520447,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 42.5)","(31.0, 90.0, 65.0)","(2.4, 3.35, 3.3833333333333333)","(31.0, 55.0, 49.5)","(6.0, 7.2, 6.550000000000001)","(5.0, 7.2, 6.84)","(21.0, 32.0, 27.0)","(10.0, 99999, 99990)"
10-01-2023 18:42:33.692828,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 42.5)","(31.0, 90.0, 65.0)","(2.4, 3.5, 3.4)","(31.0, 55.0, 49.5)","(6.0, 7.2, 6.7272727272727275)","(5.0, 7.2, 6.618181818181818)","(21.0, 30.0, 25.714285714285715)","(10.0, 99999, 99990)"
10-01-2023 18:42:34.854612,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 42.5)","(31.0, 90.0, 65.0)","(2.4, 3.5, 3.4)","(31.0, 55.0, 49.5)","(6.0, 7.2, 6.583333333333333)","(5.0, 6.8, 6.618181818181818)","(21.0, 30.0, 28.2)","(10.0, 99999, 99990)"
10-01-2023 18:42:35.974242,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 60.2)","(31.0, 90.0, 65.0)","(2.4, 3.4, 3.3166666666666664)","(31.0, 55.0, 49.5)","(6.0, 7.0, 6.583333333333333)","(5.0, 6.8, 6.618181818181818)","(21.0, 29.0, 24.583333333333332)","(10.0, 99999, 99990)"
10-01-2023 18:42:37.099241,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 51.666666666666664)","(31.0, 90.0, 65.0)","(2.4, 3.4, 3.48)","(31.0, 55.0, 49.5)","(6.0, 7.0, 6.636363636363637)","(5.0, 6.8, 6.56)","(21.0, 25.0, 24.5)","(10.0, 99999, 99990)"
10-01-2023 18:42:38.309695,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 51.666666666666664)","(31.0, 90.0, 65.0)","(2.4, 3.5, 3.4454545454545453)","(31.0, 55.0, 49.5)","(6.0, 7.0, 6.636363636363637)","(5.0, 6.8, 6.54468085106383)","(21.0, 25.0, 23.333333333333332)","(10.0, 99999, 99990)"
10-01-2023 18:42:39.537663,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 51.666666666666664)","(31.0, 90.0, 71.66666666666667)","(2.4, 3.5, 3.39)","(31.0, 55.0, 49.5)","(6.0, 7.0, 6.466666666666667)","(5.0, 6.8, 6.54468085106383)","(21.0, 25.0, 23.846153846153847)","(10.0, 99999, 99990)"
10-01-2023 18:42:40.716311,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 51.666666666666664)","(31.0, 95.0, 68.75)","(2.4, 3.45, 3.225)","(31.0, 55.0, 49.5)","(6.0, 6.8, 6.422222222222222)","(5.0, 6.8, 6.52093023255814)","(21.0, 25.0, 34.0)","(10.0, 99999, 99990)"
10-01-2023 18:42:41.874616,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 51.666666666666664)","(31.0, 95.0, 68.33333333333333)","(2.4, 3.5, 3.4250000000000003)","(31.0, 55.0, 49.5)","(6.0, 6.6, 6.444444444444445)","(5.0, 6.8, 6.355555555555556)","(21.0, 38.0, 31.333333333333332)","(10.0, 99999, 99990)"
10-01-2023 18:42:43.040337,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 61.8)","(31.0, 85.0, 64.16666666666667)","(2.4, 3.45, 3.435185185185185)","(31.0, 55.0, 49.5)","(6.0, 6.6, 7.279999999999999)","(5.0, 6.8, 6.355555555555556)","(21.0, 38.0, 31.333333333333332)","(10.0, 99999, 99990)"
10-01-2023 18:42:44.180246,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 49.166666666666664)","(31.0, 85.0, 63.333333333333336)","(2.4, 3.45, 3.3625000000000003)","(31.0, 55.0, 49.5)","(6.0, 7.6, 7.2250000000000005)","(5.0, 6.8, 6.34)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:42:45.311366,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 49.166666666666664)","(31.0, 80.0, 67.5)","(2.4, 3.45, 3.448033707865169)","(31.0, 55.0, 49.5)","(6.0, 7.4, 7.12)","(5.0, 6.8, 6.34)","(21.0, 34.0, 29.555555555555557)","(10.0, 99999, 99990)"
10-01-2023 18:42:46.460630,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 50.0)","(31.0, 75.0, 65.0)","(2.4, 3.45, 3.25)","(31.0, 55.0, 49.5)","(6.0, 7.4, 6.6)","(5.0, 6.8, 6.335483870967742)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:42:47.580313,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 53.5)","(31.0, 70.0, 61.666666666666664)","(2.4, 3.3, 3.25)","(31.0, 55.0, 49.5)","(6.0, 7.0, 6.6)","(5.0, 6.8, 6.335483870967742)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:42:48.884141,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 46.33333333333333)","(31.0, 70.0, 61.666666666666664)","(2.4, 3.3, 3.398314606741573)","(31.0, 55.0, 48.57142857142857)","(6.0, 7.0, 6.4)","(5.0, 6.8, 6.155555555555556)","(21.0, 34.0, 31.142857142857142)","(10.0, 99999, 99990)"
10-01-2023 18:42:50.101797,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 50.4)","(31.0, 70.0, 61.666666666666664)","(2.4, 3.4, 3.377272727272727)","(31.0, 55.0, 50.5)","(6.0, 7.4, 6.4)","(5.0, 6.2, 6.509090909090909)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:42:51.280847,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 45.75)","(31.0, 70.0, 61.666666666666664)","(2.4, 3.4, 3.286363636363636)","(31.0, 55.0, 50.625)","(6.0, 7.4, 6.290909090909091)","(5.0, 6.8, 6.416949152542373)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:42:52.416879,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 45.75)","(31.0, 70.0, 61.666666666666664)","(2.4, 3.3, 3.275)","(31.0, 55.0, 50.625)","(6.0, 7.2, 6.6)","(5.0, 6.6, 6.428571428571429)","(21.0, 34.0, 29.0)","(10.0, 99999, 99990)"
10-01-2023 18:42:53.504121,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 45.75)","(31.0, 70.0, 61.666666666666664)","(2.4, 3.3, 3.275)","(31.0, 55.0, 50.833333333333336)","(6.0, 7.0, 6.6)","(5.0, 6.6, 6.446153846153846)","(21.0, 34.0, 30.5)","(10.0, 99999, 99990)"
10-01-2023 18:42:54.594935,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 45.75)","(31.0, 70.0, 61.666666666666664)","(2.4, 3.3, 3.275)","(31.0, 55.0, 51.785714285714285)","(6.0, 7.0, 6.6)","(5.0, 6.6, 6.446153846153846)","(21.0, 34.0, 30.5)","(10.0, 99999, 99990)"
10-01-2023 18:42:55.702257,"(5.0, 99999, 99990)","(21.0, 32.0, 29.818181818181817)","(31.0, 75.0, 45.75)","(31.0, 70.0, 61.666666666666664)","(2.4, 3.3, 3.275)","(31.0, 55.0, 51.785714285714285)","(6.0, 7.0, 6.3)","(5.0, 6.6, 6.446153846153846)","(21.0, 34.0, 30.5)","(10.0, 99999, 99990)"
