,Max Power,Incineration,Elite Alex,Nehalem,Cashing Cheques,Blackpool Ryan,Go Seek Kotoni,Tom Keeping
12-01-2023 18:43:37.910952,"(12.0, 14.5, 13.642857142857142)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.6, 5.683333333333334)","(15.0, 36.0, 35.08333333333333)","(8.0, 13.0, 10.425)","(15.0, 30.0, 27.818181818181817)","(14.0, 60.0, 57.75)"
12-01-2023 18:43:39.267126,"(12.0, 14.5, 13.642857142857142)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.6, 6.2)","(15.0, 36.0, 34.22222222222222)","(8.0, 13.5, 11.2)","(15.0, 30.0, 26.166666666666668)","(14.0, 65.0, 51.5)"
12-01-2023 18:43:40.731380,"(12.0, 14.5, 13.642857142857142)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.4, 6.725)","(15.0, 36.0, 34.22222222222222)","(8.0, 13.0, 10.55)","(15.0, 30.0, 26.166666666666668)","(14.0, 65.0, 48.333333333333336)"
12-01-2023 18:43:42.125344,"(12.0, 14.5, 13.642857142857142)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 35.111111111111114)","(8.0, 14.0, 11.2)","(15.0, 30.0, 28.296296296296298)","(14.0, 65.0, 48.333333333333336)"
12-01-2023 18:43:43.471834,"(12.0, 14.5, 13.5)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 28.5)","(8.0, 13.0, 11.2)","(15.0, 30.0, 21.2)","(14.0, 65.0, 48.333333333333336)"
12-01-2023 18:43:44.783085,"(12.0, 14.5, 13.75)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 28.5)","(8.0, 13.0, 11.2)","(15.0, 30.0, 21.2)","(14.0, 65.0, 48.333333333333336)"
12-01-2023 18:43:46.054217,"(12.0, 14.5, 13.75)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 28.5)","(8.0, 13.0, 10.425)","(15.0, 30.0, 21.2)","(14.0, 65.0, 56.66666666666667)"
12-01-2023 18:43:47.299558,"(12.0, 14.5, 13.75)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 28.5)","(8.0, 13.5, 11.2)","(15.0, 30.0, 21.2)","(14.0, 65.0, 57.333333333333336)"
12-01-2023 18:43:48.439996,"(12.0, 16.5, 16.0625)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 28.5)","(8.0, 13.0, 10.425)","(15.0, 30.0, 21.2)","(14.0, 65.0, 57.333333333333336)"
12-01-2023 18:43:49.581206,"(12.0, 16.5, 16.0)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 28.5)","(8.0, 13.5, 10.55)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:43:50.848382,"(12.0, 18.0, 16.666666666666668)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 28.5)","(8.0, 14.0, 11.2)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:43:52.034121,"(12.0, 18.0, 17.11111111111111)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 28.5)","(8.0, 13.0, 10.425)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:43:53.307047,"(12.0, 18.0, 17.11111111111111)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.725)","(15.0, 36.0, 26.0)","(8.0, 13.5, 10.55)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:43:54.433872,"(12.0, 18.0, 17.11111111111111)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.82)","(15.0, 36.0, 32.0)","(8.0, 14.0, 11.2)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:43:55.550653,"(12.0, 18.0, 16.857142857142858)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.82)","(15.0, 38.0, 34.66666666666667)","(8.0, 13.0, 10.933333333333334)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:43:56.737071,"(12.0, 15.0, 14.1)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 7.0)","(15.0, 38.0, 34.66666666666667)","(8.0, 14.0, 10.55)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:43:57.854485,"(12.0, 15.0, 14.104166666666666)","(3.9, 5.1, 4.525)","(2.3, 3.35, 3.1775)","(4.8, 7.2, 6.9)","(15.0, 38.0, 33.333333333333336)","(8.0, 14.0, 10.933333333333334)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:43:58.914109,"(10.0, 15.0, 14.113636363636363)","(3.9, 5.1, 4.525)","(2.4, 3.35, 3.1775)","(4.8, 7.2, 6.9)","(15.0, 38.0, 34.0)","(8.0, 14.0, 10.933333333333334)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:43:59.943033,"(10.0, 15.0, 14.113636363636363)","(3.9, 5.1, 4.525)","(2.4, 3.35, 3.1775)","(4.8, 7.2, 6.9)","(15.0, 40.0, 35.42857142857143)","(8.0, 13.0, 11.2)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:44:00.921456,"(10.0, 15.0, 14.113636363636363)","(3.9, 5.1, 4.525)","(2.4, 3.35, 3.1775)","(4.8, 7.2, 6.9)","(15.0, 44.0, 41.285714285714285)","(8.0, 13.5, 10.425)","(15.0, 30.0, 21.2)","(14.0, 65.0, 53.5)"
12-01-2023 18:44:01.931679,"(10.0, 15.0, 14.113636363636363)","(3.9, 5.1, 4.525)","(2.4, 3.35, 3.1775)","(4.8, 7.2, 6.9)","(15.0, 46.0, 31.0)","(8.0, 13.5, 11.2)","(15.0, 30.0, 26.857142857142858)","(14.0, 65.0, 53.5)"
12-01-2023 18:44:02.982449,"(10.0, 15.0, 14.113636363636363)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 31.0)","(8.0, 13.0, 11.2)","(15.0, 30.0, 26.76923076923077)","(14.0, 65.0, 53.5)"
12-01-2023 18:44:03.995271,"(10.0, 14.0, 12.15)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 37.81818181818182)","(8.0, 13.0, 11.2)","(15.0, 30.0, 26.76923076923077)","(14.0, 65.0, 53.5)"
12-01-2023 18:44:04.999213,"(10.0, 14.0, 12.15)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 37.81818181818182)","(8.0, 13.0, 11.2)","(15.0, 30.0, 27.0)","(14.0, 65.0, 53.5)"
12-01-2023 18:44:06.091285,"(10.0, 15.0, 12.225)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 37.81818181818182)","(8.0, 13.0, 11.2)","(15.0, 30.0, 27.0)","(14.0, 65.0, 53.5)"
12-01-2023 18:44:07.151102,"(10.0, 15.0, 12.225)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.705882352941174)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 65.0, 51.333333333333336)"
12-01-2023 18:44:08.288405,"(10.0, 15.0, 12.225)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.705882352941174)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 56.0)"
12-01-2023 18:44:09.639797,"(10.0, 15.0, 12.375)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.705882352941174)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 56.0)"
12-01-2023 18:44:10.741393,"(10.0, 15.0, 12.375)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.705882352941174)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 53.2)"
12-01-2023 18:44:11.871374,"(10.0, 15.0, 12.26086956521739)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.705882352941174)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 49.0)"
12-01-2023 18:44:13.088807,"(10.0, 15.0, 12.26086956521739)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.705882352941174)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 49.0)"
12-01-2023 18:44:14.146017,"(10.0, 15.0, 12.26086956521739)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.705882352941174)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 49.0)"
12-01-2023 18:44:15.224857,"(10.0, 15.0, 12.26086956521739)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.705882352941174)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 49.0)"
12-01-2023 18:44:16.567849,"(10.0, 15.0, 12.272727272727273)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.867)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.705882352941174)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 49.0)"
12-01-2023 18:44:17.792880,"(10.0, 15.0, 12.272727272727273)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.0)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 52.0)"
12-01-2023 18:44:18.882224,"(10.0, 15.0, 12.517241379310345)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.0)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.444444444444443)","(14.0, 70.0, 50.5)"
12-01-2023 18:44:20.014673,"(10.0, 15.0, 12.6)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.0)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 70.0, 55.375)"
12-01-2023 18:44:21.290555,"(10.0, 15.0, 12.6)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.0)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 70.0, 55.375)"
12-01-2023 18:44:22.437921,"(10.0, 15.0, 12.6)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 31.77777777777778)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 70.0, 56.25)"
12-01-2023 18:44:23.477910,"(10.0, 15.0, 12.6)","(3.9, 5.1, 4.525)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.0)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 56.25)"
12-01-2023 18:44:24.632520,"(10.0, 15.0, 12.6)","(3.9, 5.1, 4.425000000000001)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.0)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 56.25)"
12-01-2023 18:44:25.804957,"(10.0, 15.0, 12.6)","(3.9, 4.9, 4.425000000000001)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.0)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 59.75)"
12-01-2023 18:44:27.038396,"(10.0, 15.0, 12.6)","(3.9, 4.9, 4.425000000000001)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.0)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 59.75)"
12-01-2023 18:44:28.425193,"(10.0, 15.0, 12.535714285714286)","(3.9, 4.9, 4.425000000000001)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 59.75)"
12-01-2023 18:44:29.671517,"(10.0, 15.0, 12.535714285714286)","(3.9, 4.9, 4.425000000000001)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 59.75)"
12-01-2023 18:44:31.017034,"(10.0, 15.0, 12.833333333333334)","(3.9, 4.9, 3.993181818181818)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 59.75)"
12-01-2023 18:44:32.545002,"(10.0, 15.0, 13.0)","(3.9, 4.9, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 59.75)"
12-01-2023 18:44:33.652942,"(10.0, 15.0, 13.0)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 59.75)"
12-01-2023 18:44:34.757101,"(10.0, 15.0, 13.0)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(14.0, 65.0, 59.75)"
12-01-2023 18:44:35.983295,"(10.0, 15.0, 13.0)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.2)","(15.0, 30.0, 28.5)","(15.0, 65.0, 53.75)"
12-01-2023 18:44:37.202945,"(10.0, 15.0, 13.0)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:44:38.469112,"(10.0, 15.0, 13.05)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:39.564038,"(10.0, 15.0, 13.05)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:40.777280,"(10.0, 15.0, 13.05)","(3.9, 4.8, 4.714285714285714)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:42.209835,"(10.0, 15.0, 13.571428571428571)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:43.508287,"(10.0, 15.0, 13.588235294117647)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:44.710660,"(10.0, 15.0, 13.588235294117647)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:45.965781,"(10.0, 15.0, 13.736842105263158)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:47.337678,"(10.0, 15.0, 13.736842105263158)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:48.535451,"(10.0, 15.0, 13.736842105263158)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:49.656791,"(10.0, 15.0, 13.736842105263158)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:50.905977,"(10.0, 15.0, 13.736842105263158)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:44:52.196124,"(10.0, 15.0, 13.736842105263158)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:44:53.442772,"(10.0, 15.0, 13.736842105263158)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:44:54.664601,"(10.0, 15.0, 13.736842105263158)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:44:55.891256,"(10.0, 15.0, 14.076923076923077)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:44:57.116020,"(10.0, 15.0, 14.076923076923077)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:44:58.431482,"(10.0, 15.0, 14.076923076923077)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:44:59.610266,"(10.0, 15.0, 14.076923076923077)","(3.9, 4.8, 4.375)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:45:00.787810,"(10.0, 15.0, 14.076923076923077)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 40.285714285714285)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:45:02.026393,"(10.0, 15.0, 14.076923076923077)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:45:03.316907,"(10.0, 15.0, 13.222222222222221)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 11.2)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:45:04.594541,"(10.0, 15.0, 13.222222222222221)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 12.577777777777778)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:45:05.782279,"(10.0, 15.0, 13.222222222222221)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 12.577777777777778)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:45:07.075152,"(10.0, 15.0, 13.148148148148149)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 6.9)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 12.577777777777778)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 52.666666666666664)"
12-01-2023 18:45:08.333764,"(10.0, 15.0, 13.148148148148149)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 7.036363636363636)","(15.0, 46.0, 39.6)","(8.0, 13.0, 11.37142857142857)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:45:09.539836,"(10.0, 15.0, 13.037037037037036)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 7.036363636363636)","(15.0, 46.0, 38.470588235294116)","(8.0, 13.0, 11.23076923076923)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:45:10.798091,"(10.0, 15.0, 13.037037037037036)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 7.036363636363636)","(15.0, 46.0, 38.470588235294116)","(8.0, 12.5, 11.688888888888888)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:45:12.039381,"(10.0, 15.0, 13.037037037037036)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 7.036363636363636)","(15.0, 46.0, 38.470588235294116)","(8.0, 12.0, 11.688888888888888)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:45:13.277979,"(10.0, 15.0, 13.037037037037036)","(3.9, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(4.8, 7.2, 7.137931034482759)","(15.0, 46.0, 39.6)","(8.0, 12.0, 11.688888888888888)","(15.0, 30.0, 29.192307692307693)","(15.0, 70.0, 55.81818181818182)"
12-01-2023 18:45:14.456191,"(10.0, 15.0, 13.037037037037036)","(3.5, 4.8, 4.62)","(2.35, 3.35, 2.807857142857143)","(4.8, 7.2, 6.35)","(17.0, 46.0, 39.6)","(8.0, 12.0, 11.44)","(15.0, 30.0, 29.192307692307693)","(16.0, 70.0, 55.81818181818182)"
12-01-2023 18:45:15.699953,"(10.0, 15.0, 13.037037037037036)","(3.5, 4.8, 4.62)","(2.35, 3.35, 2.807857142857143)","(4.8, 7.2, 6.35)","(17.0, 46.0, 39.6)","(8.0, 12.0, 11.066666666666666)","(15.0, 30.0, 29.192307692307693)","(16.0, 70.0, 54.83333333333333)"
12-01-2023 18:45:16.903393,"(9.0, 15.0, 13.074074074074074)","(3.5, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(5.0, 7.2, 6.35)","(17.0, 46.0, 39.6)","(8.0, 12.0, 11.066666666666666)","(16.0, 30.0, 29.192307692307693)","(16.0, 70.0, 54.83333333333333)"
12-01-2023 18:45:18.108452,"(9.0, 15.0, 13.074074074074074)","(3.5, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(5.0, 7.2, 6.35)","(17.0, 46.0, 39.6)","(8.0, 12.0, 11.066666666666666)","(16.0, 30.0, 29.192307692307693)","(16.0, 70.0, 54.83333333333333)"
12-01-2023 18:45:19.366699,"(9.0, 15.0, 13.074074074074074)","(3.5, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(5.0, 7.2, 6.35)","(17.0, 46.0, 39.6)","(8.0, 12.0, 10.32)","(16.0, 30.0, 29.192307692307693)","(16.0, 70.0, 54.83333333333333)"
12-01-2023 18:45:20.569578,"(9.0, 15.0, 13.074074074074074)","(3.5, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(5.0, 7.2, 6.35)","(17.0, 46.0, 39.6)","(8.0, 12.0, 10.32)","(16.0, 30.0, 29.192307692307693)","(16.0, 70.0, 54.83333333333333)"
12-01-2023 18:45:21.755277,"(9.0, 15.0, 13.074074074074074)","(3.5, 4.8, 4.62)","(2.4, 3.35, 2.807857142857143)","(5.0, 7.2, 6.35)","(17.0, 46.0, 34.36363636363636)","(8.0, 12.0, 10.0)","(16.0, 30.0, 28.0)","(16.0, 70.0, 54.83333333333333)"
