,Julius Franco,Maharajah Nz,Assassinator,Sir Lucas,Joes A Character,Motu Premier Nz,Stroke Of Luck,Hesashark,Culture King
07-01-2023 19:21:57.023790,"(101.0, 390.0, 358.33333333333337)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 6.6, 5.6466666666666665)","(6.5, 9.0, 8.771428571428572)","(26.0, 99999, 99990)","(1.6, 2.06, 2.045)","(26.0, 60.0, 50.54545454545455)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:21:58.255981,"(101.0, 390.0, 358.33333333333337)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 6.6, 5.7)","(6.5, 9.4, 8.866666666666667)","(26.0, 99999, 99990)","(1.6, 2.06, 2.0166666666666666)","(26.0, 60.0, 50.333333333333336)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:21:59.474745,"(101.0, 390.0, 358.33333333333337)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 6.4, 6.08)","(6.5, 9.2, 8.82857142857143)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0673333333333335)","(26.0, 55.0, 45.333333333333336)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:00.766273,"(101.0, 390.0, 358.33333333333337)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 6.6, 6.085714285714285)","(6.5, 9.4, 8.82857142857143)","(26.0, 99999, 99990)","(1.6, 2.08, 2.05625)","(26.0, 50.0, 45.333333333333336)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:02.045367,"(101.0, 390.0, 358.33333333333337)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 6.6, 6.359999999999999)","(6.5, 9.4, 8.899999999999999)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0285714285714285)","(26.0, 50.0, 45.333333333333336)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:03.331822,"(101.0, 390.0, 358.33333333333337)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 6.4, 6.044444444444444)","(6.5, 9.2, 8.3)","(26.0, 99999, 99990)","(1.6, 2.08, 2.012)","(26.0, 50.0, 45.333333333333336)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:04.655822,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 6.2, 5.745)","(6.5, 9.2, 8.3)","(26.0, 99999, 99990)","(1.6, 2.08, 2.053846153846154)","(26.0, 50.0, 45.333333333333336)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:06.008072,"(101.0, 390.0, 352.0)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 6.2, 5.745)","(6.5, 9.2, 8.3)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0664000000000002)","(26.0, 50.0, 45.333333333333336)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:07.214370,"(101.0, 390.0, 352.0)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 6.2, 6.0625)","(6.5, 9.2, 8.057142857142857)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0553846153846154)","(26.0, 50.0, 46.5)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:08.402476,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 7.2, 6.2250000000000005)","(6.5, 9.2, 8.057142857142857)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0553846153846154)","(26.0, 50.0, 46.5)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:09.556884,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 7.2, 6.2250000000000005)","(6.5, 9.2, 8.057142857142857)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0553846153846154)","(26.0, 50.0, 46.5)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:10.697077,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 7.2, 6.994736842105263)","(6.5, 9.2, 8.057142857142857)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0371428571428574)","(26.0, 50.0, 46.5)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:11.850986,"(101.0, 380.0, 350.0)","(4.8, 99999, 99990)","(101.0, 210.0, 199.54545454545456)","(5.0, 7.2, 6.877777777777778)","(6.5, 9.2, 8.057142857142857)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0371428571428574)","(26.0, 50.0, 46.5)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:13.032585,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 7.0, 6.736)","(6.5, 9.2, 8.057142857142857)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0371428571428574)","(26.0, 50.0, 46.5)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:14.297789,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 7.0, 6.714285714285714)","(6.5, 9.2, 8.057142857142857)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0371428571428574)","(26.0, 50.0, 46.5)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:15.594954,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 6.8, 6.714285714285714)","(6.5, 9.2, 8.057142857142857)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0371428571428574)","(26.0, 50.0, 46.5)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:16.839743,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 6.8, 6.533333333333333)","(6.5, 9.2, 8.533333333333333)","(26.0, 99999, 99990)","(1.6, 2.08, 2.04)","(26.0, 50.0, 43.0)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:18.035806,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 6.6, 6.533333333333333)","(6.5, 9.0, 8.533333333333333)","(26.0, 99999, 99990)","(1.6, 2.08, 2.04)","(26.0, 50.0, 43.0)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:19.342183,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 6.8, 6.711111111111111)","(6.5, 9.0, 8.533333333333333)","(26.0, 99999, 99990)","(1.6, 2.08, 2.01)","(26.0, 50.0, 43.0)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:20.581156,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 190.83333333333334)","(5.0, 6.8, 6.344444444444445)","(6.5, 9.0, 8.9)","(26.0, 99999, 99990)","(1.6, 2.08, 2.01)","(26.0, 50.0, 43.0)","(51.0, 100.0, 86.66666666666666)"
07-01-2023 19:22:21.767798,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 155.0)","(5.0, 6.4, 6.342857142857143)","(6.5, 9.0, 8.9)","(26.0, 99999, 99990)","(1.6, 2.08, 2.01)","(26.0, 50.0, 43.0)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:22.969123,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 155.0)","(5.0, 6.4, 5.91304347826087)","(6.5, 9.0, 8.7)","(26.0, 99999, 99990)","(1.6, 2.08, 2.048888888888889)","(26.0, 50.0, 43.0)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:24.181707,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 155.0)","(5.0, 6.2, 5.92)","(6.5, 9.0, 8.7)","(26.0, 99999, 99990)","(1.6, 2.08, 2.048888888888889)","(26.0, 50.0, 43.0)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:25.498294,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 155.0)","(5.0, 6.0, 5.614285714285715)","(6.5, 9.0, 8.7)","(26.0, 99999, 99990)","(1.6, 2.08, 2.048888888888889)","(26.0, 50.0, 50.5)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:26.731411,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 155.0)","(5.0, 5.9, 5.5)","(6.5, 9.0, 8.916666666666666)","(26.0, 99999, 99990)","(1.6, 2.08, 2.04)","(26.0, 65.0, 50.4)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:27.969828,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 155.0)","(5.0, 5.7, 5.170731707317073)","(6.5, 9.0, 8.923076923076923)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0628571428571427)","(26.0, 60.0, 54.5)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:29.154288,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 155.0)","(5.0, 5.2, 5.2)","(6.5, 9.0, 8.76)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0775)","(26.0, 60.0, 50.0)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:30.387004,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 155.0)","(5.0, 5.4, 4.896)","(6.5, 9.0, 8.7)","(26.0, 99999, 99990)","(1.6, 2.08, 2.086666666666667)","(26.0, 60.0, 50.0)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:31.578858,"(101.0, 390.0, 335.7142857142857)","(4.8, 99999, 99990)","(101.0, 210.0, 136.66666666666666)","(5.0, 5.6, 5.215)","(6.5, 9.0, 8.057142857142857)","(26.0, 99999, 99990)","(1.6, 2.1, 2.036)","(26.0, 60.0, 50.0)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:32.833801,"(101.0, 390.0, 335.7142857142857)","(5.0, 99999, 99990)","(101.0, 210.0, 136.66666666666666)","(5.0, 5.6, 5.137735849056604)","(6.5, 9.2, 8.472727272727273)","(26.0, 99999, 99990)","(1.6, 2.1, 2.06875)","(26.0, 60.0, 50.0)","(51.0, 100.0, 75.0)"
07-01-2023 19:22:34.160747,"(101.0, 390.0, 335.7142857142857)","(5.0, 99999, 99990)","(101.0, 210.0, 136.66666666666666)","(5.0, 5.5, 5.220000000000001)","(6.5, 9.2, 9.083333333333332)","(26.0, 99999, 99990)","(1.6, 2.08, 2.0652173913043477)","(26.0, 60.0, 50.0)","(51.0, 100.0, 94.16666666666666)"
07-01-2023 19:22:35.377929,"(101.0, 390.0, 335.7142857142857)","(5.0, 99999, 99990)","(101.0, 210.0, 136.66666666666666)","(5.0, 5.4, 5.054545454545455)","(6.5, 9.2, 9.3)","(26.0, 99999, 99990)","(1.6, 2.1, 2.028888888888889)","(26.0, 60.0, 50.0)","(51.0, 100.0, 111.25)"
07-01-2023 19:22:36.595066,"(101.0, 390.0, 335.7142857142857)","(5.0, 99999, 99990)","(101.0, 210.0, 136.66666666666666)","(5.0, 5.3, 4.894117647058823)","(6.5, 9.4, 9.305882352941177)","(26.0, 99999, 99990)","(1.6, 2.1, 2.028888888888889)","(26.0, 60.0, 50.0)","(51.0, 130.0, 90.0)"
07-01-2023 19:22:37.778010,"(101.0, 390.0, 335.7142857142857)","(5.0, 99999, 99990)","(101.0, 210.0, 136.66666666666666)","(5.0, 5.2, 4.894117647058823)","(6.5, 9.4, 9.305882352941177)","(26.0, 99999, 99990)","(1.6, 2.1, 2.028888888888889)","(26.0, 60.0, 50.0)","(51.0, 120.0, 90.0)"
07-01-2023 19:22:38.938655,"(101.0, 390.0, 335.7142857142857)","(5.0, 99999, 99990)","(101.0, 210.0, 136.66666666666666)","(5.0, 5.2, 4.88235294117647)","(6.5, 9.4, 9.305882352941177)","(26.0, 99999, 99990)","(1.6, 2.1, 2.068)","(26.0, 60.0, 50.0)","(51.0, 120.0, 102.5)"
07-01-2023 19:22:40.093267,"(101.0, 390.0, 335.7142857142857)","(5.0, 99999, 99990)","(101.0, 210.0, 136.66666666666666)","(5.0, 5.1, 5.059090909090909)","(6.5, 9.4, 9.2)","(26.0, 99999, 99990)","(1.6, 2.1, 2.068)","(26.0, 60.0, 50.0)","(51.0, 130.0, 102.5)"
07-01-2023 19:22:41.351454,"(101.0, 390.0, 335.7142857142857)","(5.0, 99999, 99990)","(101.0, 210.0, 136.66666666666666)","(5.0, 5.2, 5.041666666666667)","(6.5, 9.4, 9.3)","(26.0, 99999, 99990)","(1.6, 2.1, 2.0644444444444443)","(26.0, 65.0, 52.5)","(51.0, 120.0, 102.5)"
07-01-2023 19:22:42.525315,"(101.0, 390.0, 295.0)","(5.0, 99999, 99990)","(101.0, 210.0, 170.0)","(5.0, 5.2, 5.090322580645162)","(6.5, 9.4, 9.32)","(26.0, 99999, 99990)","(1.6, 2.1, 2.0644444444444443)","(26.0, 65.0, 52.5)","(51.0, 130.0, 84.0)"
07-01-2023 19:22:43.695442,"(101.0, 380.0, 290.0)","(5.0, 99999, 99990)","(101.0, 210.0, 176.66666666666669)","(5.0, 5.4, 4.826315789473684)","(6.5, 9.4, 9.733333333333334)","(26.0, 99999, 99990)","(1.6, 2.1, 2.0700000000000003)","(26.0, 65.0, 56.66666666666667)","(51.0, 120.0, 92.5)"
07-01-2023 19:22:44.919271,"(101.0, 370.0, 341.66666666666663)","(5.0, 99999, 99990)","(101.0, 210.0, 170.0)","(5.0, 5.1, 4.95)","(6.5, 10.0, 9.2)","(26.0, 99999, 99990)","(1.6, 2.1, 2.0733333333333333)","(26.0, 65.0, 56.15384615384615)","(51.0, 110.0, 92.5)"
07-01-2023 19:22:46.119260,"(101.0, 370.0, 353.0)","(5.0, 99999, 99990)","(101.0, 210.0, 147.5)","(5.0, 5.1, 5.161904761904762)","(6.5, 10.0, 9.2)","(26.0, 99999, 99990)","(1.6, 2.12, 2.133684210526316)","(26.0, 65.0, 57.33333333333333)","(51.0, 110.0, 84.16666666666667)"
07-01-2023 19:22:47.365440,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 210.0, 143.75)","(5.0, 5.2, 5.0600000000000005)","(6.5, 10.0, 9.2)","(26.0, 99999, 99990)","(1.6, 2.14, 2.135135135135135)","(26.0, 60.0, 53.0)","(51.0, 130.0, 100.0)"
07-01-2023 19:22:48.601565,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 200.0, 136.25)","(5.0, 5.2, 5.1692307692307695)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1100000000000003)","(26.0, 60.0, 53.0)","(51.0, 130.0, 103.33333333333334)"
07-01-2023 19:22:49.759658,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 180.0, 133.33333333333334)","(5.0, 5.2, 5.080952380952381)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1100000000000003)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:22:50.935085,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 180.0, 133.33333333333334)","(5.0, 5.2, 5.05)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1100000000000003)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:22:52.192831,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 180.0, 133.33333333333334)","(5.0, 5.1, 5.05)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1100000000000003)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:22:53.477210,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 5.1, 5.074999999999999)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1100000000000003)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:22:54.687969,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 5.1, 4.825)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.12)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:22:55.759223,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 4.9, 4.825)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.12)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:22:56.798876,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 4.9, 4.85)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.12)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:22:57.866109,"(101.0, 420.0, 398.0)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 4.9, 4.84)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1276923076923078)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:22:59.006713,"(101.0, 420.0, 398.0)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 4.9, 4.800000000000001)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1276923076923078)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:00.188363,"(101.0, 420.0, 398.0)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 4.9, 4.854166666666667)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1276923076923078)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:01.380913,"(101.0, 420.0, 398.0)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 4.9, 4.844)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.121176470588235)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:02.472223,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 4.9, 4.7)","(6.5, 10.0, 9.0)","(26.0, 99999, 99990)","(1.6, 2.14, 2.121176470588235)","(26.0, 60.0, 55.8)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:03.692073,"(101.0, 420.0, 398.0)","(5.0, 99999, 99990)","(101.0, 170.0, 141.15384615384616)","(5.0, 4.7, 4.685714285714286)","(6.5, 10.0, 9.533333333333333)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1348936170212767)","(26.0, 60.0, 62.625)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:04.957417,"(101.0, 420.0, 398.0)","(5.0, 99999, 99990)","(101.0, 170.0, 128.0)","(5.0, 4.7, 4.664285714285714)","(6.5, 10.0, 9.125)","(26.0, 99999, 99990)","(1.6, 2.14, 2.126666666666667)","(26.0, 65.0, 57.08333333333333)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:06.407235,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 170.0, 128.0)","(5.0, 4.9, 4.7384615384615385)","(6.5, 10.0, 9.125)","(26.0, 99999, 99990)","(1.6, 2.14, 2.126666666666667)","(26.0, 65.0, 57.08333333333333)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:07.722014,"(101.0, 420.0, 383.3333333333333)","(5.0, 99999, 99990)","(101.0, 170.0, 128.0)","(5.0, 4.9, 4.822222222222222)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.14, 2.135555555555556)","(26.0, 65.0, 57.08333333333333)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:09.088396,"(101.0, 420.0, 366.6666666666667)","(5.0, 99999, 99990)","(101.0, 170.0, 120.0)","(5.0, 4.9, 4.7700000000000005)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.14, 2.1985)","(26.0, 65.0, 57.08333333333333)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:10.391925,"(101.0, 400.0, 366.6666666666667)","(5.0, 99999, 99990)","(101.0, 160.0, 120.0)","(5.0, 5.0, 4.84)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 57.08333333333333)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:11.567045,"(101.0, 400.0, 366.6666666666667)","(5.0, 99999, 99990)","(101.0, 160.0, 120.0)","(5.0, 4.9, 4.836363636363636)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 57.08333333333333)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:12.839006,"(101.0, 400.0, 366.6666666666667)","(5.0, 99999, 99990)","(101.0, 160.0, 120.0)","(5.0, 5.0, 4.836363636363636)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 57.08333333333333)","(51.0, 120.0, 108.0)"
07-01-2023 19:23:14.052879,"(101.0, 400.0, 366.6666666666667)","(5.0, 99999, 99990)","(101.0, 160.0, 120.0)","(5.0, 5.0, 4.836363636363636)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 57.08333333333333)","(51.0, 120.0, 97.5)"
07-01-2023 19:23:15.195272,"(101.0, 400.0, 366.6666666666667)","(5.0, 99999, 99990)","(101.0, 160.0, 120.0)","(5.0, 5.0, 4.808888888888888)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 57.69230769230769)","(51.0, 110.0, 97.5)"
07-01-2023 19:23:16.410617,"(101.0, 400.0, 366.6666666666667)","(5.0, 99999, 99990)","(101.0, 160.0, 125.0)","(5.0, 5.2, 4.771428571428571)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 57.69230769230769)","(51.0, 110.0, 97.5)"
07-01-2023 19:23:17.614916,"(101.0, 390.0, 305.55555555555554)","(5.0, 99999, 99990)","(101.0, 150.0, 118.18181818181819)","(5.0, 5.2, 4.72)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 57.69230769230769)","(51.0, 110.0, 97.5)"
07-01-2023 19:23:18.717232,"(101.0, 380.0, 350.0)","(5.0, 99999, 99990)","(101.0, 150.0, 118.18181818181819)","(5.0, 5.2, 4.72)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 57.69230769230769)","(51.0, 110.0, 109.16666666666667)"
07-01-2023 19:23:19.749399,"(101.0, 380.0, 350.0)","(5.0, 99999, 99990)","(101.0, 150.0, 118.18181818181819)","(5.0, 5.2, 4.72)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 57.69230769230769)","(51.0, 130.0, 109.16666666666667)"
07-01-2023 19:23:20.812189,"(101.0, 380.0, 350.0)","(5.0, 99999, 99990)","(101.0, 150.0, 118.18181818181819)","(5.0, 5.2, 4.719607843137255)","(6.5, 10.0, 9.416666666666666)","(26.0, 99999, 99990)","(1.6, 2.2, 2.1984615384615385)","(26.0, 65.0, 50.833333333333336)","(51.0, 130.0, 112.3913043478261)"
07-01-2023 19:23:21.926319,"(101.0, 370.0, 321.42857142857144)","(5.0, 99999, 99990)","(101.0, 140.0, 126.66666666666667)","(5.0, 5.2, 4.918181818181819)","(6.5, 10.0, 9.253333333333334)","(26.0, 99999, 99990)","(1.6, 2.22, 2.2186206896551726)","(26.0, 65.0, 50.833333333333336)","(51.0, 130.0, 107.5)"
07-01-2023 19:23:23.021981,"(101.0, 360.0, 333.33333333333337)","(5.0, 99999, 99990)","(101.0, 140.0, 126.66666666666667)","(5.0, 5.1, 4.918181818181819)","(6.5, 10.0, 9.253333333333334)","(26.0, 99999, 99990)","(1.6, 2.22, 2.2186206896551726)","(26.0, 65.0, 61.6)","(51.0, 120.0, 102.14285714285714)"
07-01-2023 19:23:24.180465,"(101.0, 360.0, 333.33333333333337)","(5.0, 99999, 99990)","(101.0, 140.0, 126.66666666666667)","(5.0, 5.0, 4.715789473684211)","(6.5, 10.0, 9.253333333333334)","(26.0, 99999, 99990)","(1.6, 2.22, 2.218947368421053)","(26.0, 65.0, 57.5)","(51.0, 120.0, 102.14285714285714)"
07-01-2023 19:23:25.451724,"(101.0, 360.0, 333.33333333333337)","(5.0, 99999, 99990)","(101.0, 140.0, 126.66666666666667)","(5.0, 5.0, 4.933333333333334)","(6.5, 10.0, 9.253333333333334)","(26.0, 99999, 99990)","(1.6, 2.22, 2.235609756097561)","(26.0, 65.0, 57.5)","(51.0, 120.0, 102.0)"
07-01-2023 19:23:26.867481,"(101.0, 350.0, 307.1428571428571)","(5.0, 99999, 99990)","(101.0, 140.0, 126.66666666666667)","(5.0, 5.0, 4.711111111111111)","(6.5, 10.0, 9.253333333333334)","(26.0, 99999, 99990)","(1.6, 2.24, 2.235609756097561)","(26.0, 65.0, 57.5)","(51.0, 120.0, 102.0)"
07-01-2023 19:23:28.090038,"(101.0, 350.0, 307.1428571428571)","(5.0, 99999, 99990)","(101.0, 140.0, 126.66666666666667)","(5.0, 5.0, 4.714285714285714)","(6.5, 10.0, 9.253333333333334)","(26.0, 99999, 99990)","(1.6, 2.24, 2.235609756097561)","(26.0, 65.0, 57.5)","(51.0, 120.0, 107.14285714285714)"
07-01-2023 19:23:29.303683,"(101.0, 350.0, 307.1428571428571)","(5.0, 99999, 99990)","(101.0, 160.0, 120.0)","(5.0, 5.0, 4.7272727272727275)","(6.5, 10.0, 9.253333333333334)","(26.0, 99999, 99990)","(1.6, 2.24, 2.2359090909090913)","(26.0, 65.0, 57.5)","(51.0, 120.0, 107.14285714285714)"
07-01-2023 19:23:30.953385,"(101.0, 350.0, 307.1428571428571)","(5.0, 99999, 99990)","(101.0, 160.0, 134.28571428571428)","(4.8, 5.0, 4.713793103448276)","(6.5, 10.0, 9.253333333333334)","(26.0, 99999, 99990)","(1.6, 2.24, 2.2359090909090913)","(26.0, 65.0, 61.6)","(51.0, 120.0, 105.0)"
07-01-2023 19:23:32.347339,"(101.0, 350.0, 308.33333333333337)","(5.0, 99999, 99990)","(101.0, 160.0, 118.18181818181819)","(4.8, 5.1, 4.9526315789473685)","(6.5, 10.0, 9.253333333333334)","(26.0, 99999, 99990)","(1.6, 2.24, 2.2359090909090913)","(26.0, 65.0, 56.666666666666664)","(51.0, 120.0, 100.0)"
