,Wild Keyra,Miss Terri,Go Hard Son,Icy Hot,Dragon Smoke,Wheres Papi,Vecna,Summers Lost
04-01-2023 13:45:08.659835,"(17.0, 70.0, 48.285714285714285)","(14.0, 50.0, 33.333333333333336)","(2.7, 3.8, 3.678260869565217)","(1.95, 2.42, 2.3777777777777778)","(71.0, 450.0, 391.6666666666667)","(41.0, 310.0, 289.8461538461538)","(5.5, 7.4, 7.114285714285715)","(11.0, 44.0, 31.555555555555557)"
04-01-2023 13:45:09.747714,"(17.0, 70.0, 48.285714285714285)","(14.0, 50.0, 33.333333333333336)","(2.7, 3.75, 3.643478260869565)","(1.95, 2.42, 2.3777777777777778)","(71.0, 450.0, 391.6666666666667)","(41.0, 310.0, 289.8461538461538)","(5.5, 7.4, 6.955555555555556)","(11.0, 44.0, 32.8)"
04-01-2023 13:45:10.868951,"(17.0, 70.0, 54.0)","(14.0, 50.0, 33.333333333333336)","(2.7, 3.75, 3.6333333333333333)","(1.95, 2.4, 2.26)","(71.0, 450.0, 391.6666666666667)","(41.0, 310.0, 289.8461538461538)","(5.5, 7.4, 6.955555555555556)","(11.0, 34.0, 32.8)"
04-01-2023 13:45:11.962941,"(17.0, 70.0, 54.0)","(14.0, 50.0, 33.333333333333336)","(2.7, 3.75, 3.6333333333333333)","(1.95, 2.4, 2.26)","(71.0, 450.0, 400.0)","(41.0, 310.0, 289.8461538461538)","(5.5, 7.4, 6.955555555555556)","(11.0, 34.0, 32.0)"
04-01-2023 13:45:13.076424,"(17.0, 70.0, 54.0)","(14.0, 50.0, 33.333333333333336)","(2.7, 3.75, 3.6545454545454548)","(1.95, 2.4, 2.26)","(71.0, 450.0, 400.0)","(41.0, 310.0, 308.3076923076923)","(5.5, 7.4, 6.955555555555556)","(11.0, 34.0, 33.22222222222222)"
04-01-2023 13:45:14.169463,"(17.0, 70.0, 54.0)","(14.0, 50.0, 33.333333333333336)","(2.7, 3.75, 3.6545454545454548)","(1.95, 2.42, 2.21)","(71.0, 450.0, 400.0)","(41.0, 330.0, 308.3076923076923)","(5.5, 7.4, 6.955555555555556)","(11.0, 34.0, 32.2)"
04-01-2023 13:45:15.195850,"(17.0, 70.0, 54.0)","(14.0, 50.0, 33.333333333333336)","(2.7, 3.75, 3.7147058823529413)","(1.95, 2.42, 2.21)","(71.0, 450.0, 400.0)","(41.0, 330.0, 308.3076923076923)","(5.5, 7.4, 6.933333333333334)","(11.0, 40.0, 37.4)"
04-01-2023 13:45:16.184810,"(17.0, 65.0, 59.92307692307692)","(14.0, 50.0, 33.333333333333336)","(2.7, 3.7, 3.6285714285714286)","(1.95, 2.42, 2.387272727272727)","(71.0, 450.0, 362.5)","(41.0, 330.0, 289.8461538461538)","(5.5, 7.4, 6.8)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:17.304426,"(17.0, 65.0, 56.2)","(14.0, 50.0, 28.125)","(2.7, 3.7, 3.642857142857143)","(1.95, 2.42, 2.386)","(71.0, 450.0, 382.0)","(41.0, 310.0, 289.8461538461538)","(5.5, 7.0, 6.8)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:18.649208,"(17.0, 65.0, 54.6875)","(14.0, 50.0, 29.166666666666668)","(2.7, 3.7, 3.642857142857143)","(1.95, 2.42, 2.386)","(71.0, 450.0, 382.0)","(41.0, 310.0, 289.8461538461538)","(5.5, 7.0, 6.666666666666667)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:19.854304,"(17.0, 65.0, 54.6875)","(14.0, 50.0, 29.166666666666668)","(2.8, 3.7, 3.642857142857143)","(1.95, 2.42, 2.386)","(71.0, 450.0, 382.0)","(41.0, 310.0, 280.6153846153846)","(6.0, 7.0, 6.666666666666667)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:21.024014,"(17.0, 65.0, 50.15)","(14.0, 50.0, 29.166666666666668)","(2.8, 3.7, 3.642857142857143)","(1.95, 2.42, 2.386)","(71.0, 450.0, 382.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.666666666666667)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:22.069598,"(17.0, 65.0, 50.15)","(14.0, 50.0, 29.166666666666668)","(2.8, 3.7, 3.642857142857143)","(1.95, 2.42, 2.386)","(71.0, 450.0, 382.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:23.092332,"(17.0, 65.0, 50.15)","(14.0, 50.0, 44.0)","(2.8, 3.65, 3.6125)","(1.95, 2.4, 2.26875)","(71.0, 450.0, 382.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:24.300127,"(17.0, 65.0, 50.15)","(14.0, 50.0, 45.2)","(2.8, 3.65, 3.55625)","(1.95, 2.4, 2.2928571428571427)","(71.0, 450.0, 382.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:25.458746,"(17.0, 65.0, 50.15)","(14.0, 50.0, 45.2)","(2.8, 3.65, 3.55625)","(1.95, 2.4, 2.2928571428571427)","(71.0, 450.0, 382.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:26.548811,"(17.0, 65.0, 50.15)","(14.0, 50.0, 47.599999999999994)","(2.8, 3.65, 3.55625)","(1.95, 2.4, 2.2928571428571427)","(71.0, 450.0, 382.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:27.556742,"(17.0, 65.0, 50.15)","(14.0, 50.0, 47.599999999999994)","(2.8, 3.65, 3.55625)","(1.95, 2.4, 2.2928571428571427)","(71.0, 450.0, 382.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.63636363636364)"
04-01-2023 13:45:28.672062,"(17.0, 65.0, 50.15)","(14.0, 55.0, 50.85714285714286)","(2.8, 3.65, 3.4416666666666664)","(1.95, 2.42, 2.230909090909091)","(71.0, 450.0, 382.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.428571428571429)","(11.0, 40.0, 34.0)"
04-01-2023 13:45:29.765826,"(17.0, 65.0, 50.15)","(14.0, 55.0, 50.85714285714286)","(2.8, 3.65, 3.4416666666666664)","(1.95, 2.42, 2.175294117647059)","(71.0, 450.0, 340.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 34.0)"
04-01-2023 13:45:30.835354,"(17.0, 65.0, 50.15)","(14.0, 55.0, 49.72727272727273)","(2.8, 3.65, 3.4416666666666664)","(1.95, 2.42, 2.175294117647059)","(71.0, 450.0, 384.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 36.0)"
04-01-2023 13:45:31.917087,"(17.0, 65.0, 50.15)","(14.0, 55.0, 49.72727272727273)","(2.8, 3.65, 3.4416666666666664)","(1.95, 2.42, 2.2427272727272727)","(71.0, 450.0, 384.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.6)"
04-01-2023 13:45:32.992944,"(17.0, 65.0, 50.15)","(14.0, 55.0, 49.72727272727273)","(2.8, 3.65, 3.4416666666666664)","(1.95, 2.42, 2.2504347826086954)","(71.0, 450.0, 384.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.6)"
04-01-2023 13:45:34.032088,"(17.0, 65.0, 50.15)","(14.0, 55.0, 49.72727272727273)","(2.8, 3.65, 3.4416666666666664)","(1.95, 2.42, 2.2504347826086954)","(71.0, 450.0, 384.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.6)"
04-01-2023 13:45:35.154054,"(17.0, 65.0, 50.15)","(14.0, 55.0, 43.8)","(2.8, 3.65, 3.4416666666666664)","(1.95, 2.42, 2.24)","(71.0, 450.0, 384.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 37.6)"
04-01-2023 13:45:36.292230,"(17.0, 65.0, 50.15)","(14.0, 55.0, 40.14285714285714)","(2.8, 3.7, 3.4416666666666664)","(1.95, 2.42, 2.24)","(71.0, 450.0, 384.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 40.0, 36.0)"
04-01-2023 13:45:37.319301,"(17.0, 65.0, 50.15)","(14.0, 55.0, 44.6)","(2.8, 3.65, 3.4416666666666664)","(1.95, 2.42, 2.24)","(71.0, 450.0, 384.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.416666666666668)"
04-01-2023 13:45:38.319136,"(17.0, 65.0, 50.15)","(15.0, 55.0, 44.6)","(2.8, 3.65, 3.4416666666666664)","(1.95, 2.42, 2.245)","(71.0, 450.0, 384.0)","(41.0, 300.0, 280.6153846153846)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.416666666666668)"
04-01-2023 13:45:39.331763,"(17.0, 65.0, 50.15)","(15.0, 55.0, 44.6)","(2.8, 3.65, 3.475)","(1.95, 2.42, 2.2545454545454544)","(71.0, 450.0, 384.0)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.416666666666668)"
04-01-2023 13:45:40.387900,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.06666666666666)","(2.8, 3.65, 3.475)","(1.95, 2.42, 2.2545454545454544)","(71.0, 450.0, 384.0)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.416666666666668)"
04-01-2023 13:45:41.442897,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.06666666666666)","(2.8, 3.65, 3.475)","(1.95, 2.42, 2.2545454545454544)","(71.0, 450.0, 384.0)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.416666666666668)"
04-01-2023 13:45:42.504815,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.06666666666666)","(2.8, 3.65, 3.475)","(1.95, 2.42, 2.2545454545454544)","(71.0, 450.0, 384.0)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.416666666666668)"
04-01-2023 13:45:43.566737,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.06666666666666)","(2.8, 3.6, 3.475)","(1.95, 2.42, 2.2058823529411766)","(71.0, 450.0, 384.0)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.416666666666668)"
04-01-2023 13:45:44.603782,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.06666666666666)","(2.8, 3.6, 3.475)","(1.95, 2.42, 2.2058823529411766)","(71.0, 450.0, 384.0)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.416666666666668)"
04-01-2023 13:45:45.696878,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.06666666666666)","(2.8, 3.6, 3.475)","(1.95, 2.42, 2.2663636363636366)","(71.0, 450.0, 266.66666666666663)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:47.034139,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.06666666666666)","(2.8, 3.6, 3.44375)","(1.95, 2.42, 2.2466666666666666)","(71.0, 450.0, 266.66666666666663)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:48.250600,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.06666666666666)","(2.8, 3.6, 3.44375)","(1.95, 2.42, 2.2466666666666666)","(71.0, 450.0, 266.66666666666663)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:49.413957,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.06666666666666)","(2.8, 3.6, 3.3666666666666667)","(1.95, 2.42, 2.2663636363636366)","(71.0, 450.0, 272.22222222222223)","(41.0, 300.0, 274.79999999999995)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:50.579698,"(17.0, 65.0, 50.15)","(15.0, 55.0, 40.714285714285715)","(2.8, 3.6, 3.3)","(1.95, 2.42, 2.2211764705882353)","(71.0, 450.0, 272.22222222222223)","(41.0, 300.0, 255.71428571428572)","(6.0, 7.0, 6.666666666666667)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:51.807419,"(17.0, 65.0, 50.15)","(15.0, 55.0, 45.90909090909091)","(2.8, 3.6, 3.3)","(1.95, 2.42, 2.2714285714285714)","(71.0, 450.0, 386.0)","(41.0, 290.0, 255.71428571428572)","(6.0, 7.0, 6.666666666666667)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:53.185422,"(17.0, 65.0, 50.15)","(15.0, 55.0, 45.90909090909091)","(2.8, 3.6, 3.3)","(1.95, 2.42, 2.2714285714285714)","(71.0, 450.0, 386.0)","(41.0, 290.0, 255.71428571428572)","(6.0, 7.0, 6.666666666666667)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:54.474257,"(17.0, 65.0, 50.15)","(15.0, 55.0, 45.90909090909091)","(2.8, 3.6, 3.3)","(1.95, 2.42, 2.2714285714285714)","(71.0, 450.0, 386.0)","(41.0, 290.0, 270.0)","(6.0, 7.0, 6.666666666666667)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:55.650399,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.6, 3.3)","(1.95, 2.42, 2.2714285714285714)","(71.0, 450.0, 386.0)","(41.0, 290.0, 172.5)","(6.0, 7.0, 6.666666666666667)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:56.724697,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.3)","(1.95, 2.42, 2.2714285714285714)","(71.0, 450.0, 386.0)","(41.0, 290.0, 250.83333333333331)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:57.810265,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.3)","(1.95, 2.42, 2.261111111111111)","(71.0, 450.0, 386.0)","(41.0, 290.0, 213.33333333333334)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:45:58.948422,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.6, 3.425)","(1.95, 2.42, 2.283809523809524)","(71.0, 450.0, 386.0)","(41.0, 290.0, 251.66666666666669)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:46:00.108807,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.6, 3.3)","(1.95, 2.42, 2.283809523809524)","(71.0, 450.0, 386.0)","(41.0, 290.0, 269.0909090909091)","(6.0, 7.0, 6.644444444444445)","(11.0, 46.0, 30.307692307692307)"
04-01-2023 13:46:01.241763,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.3)","(1.95, 2.42, 2.283809523809524)","(71.0, 450.0, 386.0)","(41.0, 290.0, 261.25)","(6.0, 7.0, 6.507692307692308)","(11.0, 46.0, 30.0)"
04-01-2023 13:46:02.346367,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.240740740740741)","(71.0, 450.0, 386.0)","(41.0, 290.0, 261.25)","(6.0, 7.0, 6.507692307692308)","(11.0, 46.0, 32.25)"
04-01-2023 13:46:03.613763,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 386.0)","(41.0, 290.0, 261.25)","(6.0, 7.0, 6.288888888888889)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:04.776428,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.1933333333333334)","(71.0, 450.0, 343.33333333333337)","(41.0, 290.0, 270.0)","(6.0, 7.0, 6.076923076923077)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:06.014257,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 372.5)","(41.0, 300.0, 270.0)","(6.0, 7.0, 5.734375)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:07.317258,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 372.5)","(41.0, 300.0, 270.0)","(6.0, 7.0, 6.285714285714286)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:08.622022,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 372.5)","(41.0, 300.0, 261.25)","(6.0, 6.6, 5.892857142857142)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:09.878866,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 372.5)","(41.0, 290.0, 261.25)","(6.0, 6.6, 5.84375)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:10.997744,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 372.5)","(41.0, 290.0, 261.25)","(6.0, 6.6, 5.84375)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:12.032589,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 372.5)","(41.0, 290.0, 252.5)","(6.0, 6.6, 5.696428571428571)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:13.127364,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 372.5)","(41.0, 280.0, 252.5)","(6.0, 6.6, 5.696428571428571)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:14.175077,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 372.5)","(41.0, 280.0, 252.5)","(6.0, 6.6, 6.0375)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:15.270944,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 450.0, 365.0)","(41.0, 280.0, 252.5)","(6.0, 6.6, 6.113513513513514)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:16.242597,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.25)","(71.0, 440.0, 365.0)","(41.0, 280.0, 252.5)","(6.0, 6.6, 6.158823529411764)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:17.221299,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.6, 3.525)","(1.95, 2.42, 2.25)","(71.0, 440.0, 365.0)","(41.0, 280.0, 252.5)","(6.0, 6.6, 6.113513513513514)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:18.281364,"(17.0, 65.0, 50.15)","(15.0, 55.0, 48.75)","(2.8, 3.6, 3.4125)","(1.95, 2.42, 2.2095238095238097)","(71.0, 440.0, 380.0)","(41.0, 280.0, 252.5)","(6.0, 6.6, 6.06)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:19.434106,"(17.0, 65.0, 50.15)","(15.0, 55.0, 44.77777777777778)","(2.8, 3.6, 3.39375)","(1.95, 2.42, 2.2568)","(71.0, 440.0, 380.0)","(41.0, 280.0, 243.75)","(6.0, 6.6, 6.06)","(11.0, 42.0, 29.866666666666667)"
04-01-2023 13:46:20.578921,"(17.0, 65.0, 50.15)","(15.0, 55.0, 44.77777777777778)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.2568)","(71.0, 440.0, 388.0)","(41.0, 270.0, 243.75)","(6.0, 6.6, 6.1)","(11.0, 42.0, 28.88888888888889)"
04-01-2023 13:46:21.731315,"(17.0, 65.0, 50.15)","(15.0, 55.0, 44.77777777777778)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.2568)","(71.0, 450.0, 388.0)","(41.0, 270.0, 243.75)","(6.0, 6.6, 6.1)","(11.0, 29.0, 28.8)"
04-01-2023 13:46:22.767877,"(17.0, 65.0, 50.15)","(15.0, 55.0, 44.77777777777778)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.2568)","(71.0, 450.0, 350.0)","(41.0, 270.0, 243.75)","(6.0, 6.6, 6.1)","(11.0, 29.0, 28.8)"
04-01-2023 13:46:23.837081,"(17.0, 65.0, 50.15)","(15.0, 55.0, 49.58823529411765)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.2568)","(71.0, 450.0, 390.0)","(41.0, 270.0, 243.75)","(6.0, 6.6, 6.1)","(11.0, 29.0, 28.8)"
04-01-2023 13:46:24.898575,"(17.0, 65.0, 50.15)","(15.0, 55.0, 49.58823529411765)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.2568)","(71.0, 450.0, 390.0)","(41.0, 270.0, 243.75)","(6.0, 6.6, 6.155555555555555)","(11.0, 29.0, 28.8)"
04-01-2023 13:46:25.921453,"(17.0, 65.0, 50.15)","(15.0, 55.0, 49.58823529411765)","(2.8, 3.55, 3.39375)","(1.95, 2.42, 2.2568)","(71.0, 450.0, 390.0)","(41.0, 270.0, 243.75)","(6.0, 6.6, 6.155555555555555)","(11.0, 29.0, 28.8)"
04-01-2023 13:46:26.989092,"(17.0, 65.0, 50.15)","(15.0, 55.0, 49.58823529411765)","(2.8, 3.55, 3.2875)","(1.9, 2.42, 2.25)","(71.0, 450.0, 390.0)","(51.0, 270.0, 243.75)","(6.0, 6.6, 6.155555555555555)","(12.0, 29.0, 28.8)"
04-01-2023 13:46:28.046946,"(18.0, 65.0, 50.15)","(16.0, 55.0, 49.58823529411765)","(2.8, 3.55, 3.375)","(1.9, 2.42, 2.25)","(71.0, 450.0, 390.0)","(51.0, 270.0, 243.75)","(6.0, 6.6, 6.155555555555555)","(12.0, 29.0, 28.8)"
04-01-2023 13:46:29.068691,"(18.0, 65.0, 50.15)","(16.0, 55.0, 49.58823529411765)","(2.8, 3.55, 3.2875)","(1.9, 2.42, 2.25)","(71.0, 450.0, 390.0)","(51.0, 270.0, 243.75)","(6.0, 6.6, 6.155555555555555)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:30.179234,"(18.0, 65.0, 50.15)","(16.0, 55.0, 49.58823529411765)","(2.8, 3.55, 3.2875)","(1.9, 2.42, 2.25)","(71.0, 450.0, 390.0)","(51.0, 270.0, 243.75)","(6.0, 6.6, 6.155555555555555)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:31.283227,"(18.0, 65.0, 50.15)","(16.0, 55.0, 49.58823529411765)","(2.8, 3.55, 3.2875)","(1.9, 2.42, 2.25)","(71.0, 450.0, 390.0)","(51.0, 270.0, 252.5)","(6.0, 6.6, 6.054545454545455)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:32.318218,"(18.0, 65.0, 50.15)","(16.0, 55.0, 49.58823529411765)","(2.8, 3.55, 3.2875)","(1.9, 2.42, 2.225714285714286)","(71.0, 450.0, 390.0)","(51.0, 280.0, 252.5)","(6.0, 6.6, 6.143478260869565)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:33.371003,"(18.0, 65.0, 50.15)","(16.0, 55.0, 48.42857142857143)","(2.8, 3.55, 3.2916666666666665)","(1.9, 2.42, 2.2095238095238097)","(71.0, 450.0, 390.0)","(51.0, 280.0, 252.5)","(6.0, 6.6, 6.196153846153846)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:34.585307,"(18.0, 65.0, 50.15)","(16.0, 55.0, 48.42857142857143)","(2.8, 3.5, 3.2916666666666665)","(1.9, 2.42, 2.2095238095238097)","(71.0, 450.0, 305.0)","(51.0, 280.0, 252.5)","(6.0, 6.6, 6.196153846153846)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:35.664401,"(18.0, 65.0, 50.15)","(16.0, 55.0, 48.42857142857143)","(2.8, 3.5, 3.2916666666666665)","(1.9, 2.42, 2.1882352941176473)","(71.0, 450.0, 300.0)","(51.0, 280.0, 243.75)","(6.0, 6.6, 6.196153846153846)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:36.746797,"(18.0, 65.0, 50.15)","(16.0, 55.0, 45.66666666666667)","(2.8, 3.5, 3.2916666666666665)","(1.9, 2.4, 2.336)","(71.0, 440.0, 218.0)","(51.0, 270.0, 225.45454545454547)","(6.0, 6.6, 6.196153846153846)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:38.046445,"(18.0, 65.0, 52.166666666666664)","(16.0, 55.0, 45.66666666666667)","(2.8, 3.5, 3.375)","(1.9, 2.38, 2.225714285714286)","(71.0, 450.0, 300.0)","(51.0, 320.0, 235.0)","(6.0, 6.6, 6.1000000000000005)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:39.245197,"(18.0, 65.0, 52.166666666666664)","(16.0, 55.0, 48.0)","(2.8, 3.5, 3.375)","(1.9, 2.38, 2.225714285714286)","(71.0, 440.0, 300.0)","(51.0, 260.0, 235.0)","(6.0, 6.6, 6.3)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:40.328275,"(18.0, 65.0, 52.166666666666664)","(16.0, 55.0, 48.0)","(2.8, 3.5, 3.2916666666666665)","(1.9, 2.38, 2.225714285714286)","(71.0, 440.0, 300.0)","(51.0, 260.0, 235.0)","(6.0, 6.6, 6.230769230769231)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:41.288785,"(18.0, 60.0, 52.53333333333333)","(16.0, 55.0, 48.0)","(2.8, 3.55, 3.3)","(1.9, 2.38, 2.225714285714286)","(71.0, 440.0, 300.0)","(51.0, 260.0, 235.0)","(6.0, 6.6, 6.230769230769231)","(12.0, 29.0, 28.571428571428573)"
04-01-2023 13:46:42.385647,"(18.0, 60.0, 52.53333333333333)","(16.0, 55.0, 48.0)","(2.8, 3.55, 3.3)","(1.9, 2.38, 2.225714285714286)","(71.0, 440.0, 300.0)","(51.0, 260.0, 235.0)","(6.0, 6.6, 6.230769230769231)","(12.0, 29.0, 28.571428571428573)"
