,Clearly Regal,Dont Forget Dad,Wonfontein,Razzama,Killzy,Nashian,Prince Of Troy,Clay Pan Boogie,Harry And The Duke
09-01-2023 14:48:38.294395,"(31.0, 50.0, 46.52173913043478)","(11.0, 13.0, 12.755102040816327)","(14.0, 18.0, 17.51010101010101)","(1.85, 2.14, 2.1396728971962617)","(4.0, 4.8, 4.745945945945946)","(12.0, 17.0, 16.428571428571427)","(31.0, 42.0, 38.8)","(13.0, 17.5, 16.96969696969697)","(61.0, 110.0, 104.54545454545455)"
09-01-2023 14:48:39.824697,"(31.0, 50.0, 47.125)","(11.0, 13.0, 13.157894736842104)","(14.0, 18.0, 17.473684210526315)","(1.85, 2.14, 2.137931034482759)","(4.0, 4.8, 4.692090395480226)","(12.0, 16.5, 16.7)","(31.0, 42.0, 39.0)","(13.0, 17.0, 17.041666666666668)","(71.0, 110.0, 104.0)"
09-01-2023 14:48:41.305107,"(31.0, 50.0, 45.74193548387097)","(11.0, 14.0, 13.431372549019608)","(14.0, 17.5, 16.759493670886076)","(1.85, 2.16, 2.118181818181818)","(4.0, 4.7, 4.76875)","(12.0, 17.0, 16.81578947368421)","(31.0, 42.0, 39.333333333333336)","(13.0, 17.5, 17.161016949152543)","(71.0, 110.0, 107.5)"
09-01-2023 14:48:42.807973,"(31.0, 50.0, 46.432432432432435)","(11.0, 14.0, 13.608108108108109)","(14.0, 17.0, 16.810606060606062)","(1.85, 2.14, 2.1069148936170214)","(4.0, 4.9, 4.769565217391304)","(12.0, 17.5, 16.772727272727273)","(31.0, 42.0, 39.333333333333336)","(13.0, 17.5, 17.3125)","(71.0, 110.0, 107.5)"
09-01-2023 14:48:44.277912,"(31.0, 50.0, 46.432432432432435)","(11.0, 14.0, 13.726415094339622)","(14.0, 17.0, 16.807692307692307)","(1.9, 2.12, 2.112340425531915)","(4.0, 4.9, 4.7846153846153845)","(12.0, 17.5, 16.772727272727273)","(31.0, 42.0, 39.29032258064516)","(13.0, 17.5, 17.3125)","(71.0, 110.0, 108.5)"
09-01-2023 14:48:45.741650,"(31.0, 50.0, 46.526315789473685)","(11.0, 14.0, 13.68131868131868)","(14.0, 17.0, 16.78813559322034)","(1.9, 2.12, 2.0978823529411765)","(4.0, 4.9, 4.7846153846153845)","(12.0, 17.5, 16.772727272727273)","(31.0, 42.0, 39.29032258064516)","(13.0, 17.5, 17.3125)","(71.0, 110.0, 108.63636363636364)"
09-01-2023 14:48:47.181414,"(31.0, 50.0, 46.526315789473685)","(11.0, 14.0, 13.68131868131868)","(14.0, 17.0, 16.78813559322034)","(1.9, 2.12, 2.0978823529411765)","(4.0, 4.9, 4.7846153846153845)","(12.0, 17.5, 16.772727272727273)","(31.0, 42.0, 39.529411764705884)","(13.0, 17.5, 17.333333333333332)","(71.0, 110.0, 109.45945945945945)"
09-01-2023 14:48:48.584711,"(31.0, 50.0, 46.7)","(11.0, 14.0, 13.366197183098592)","(14.0, 17.0, 16.810606060606062)","(1.9, 2.12, 2.1085245901639347)","(4.0, 4.9, 4.791538461538462)","(12.0, 17.5, 16.928571428571427)","(31.0, 42.0, 39.2)","(13.0, 17.5, 17.333333333333332)","(71.0, 110.0, 109.45945945945945)"
09-01-2023 14:48:49.989700,"(31.0, 50.0, 46.7)","(11.0, 13.5, 12.627272727272727)","(14.0, 17.0, 16.810606060606062)","(1.9, 2.12, 2.1076190476190475)","(4.0, 4.9, 4.819847328244275)","(12.0, 17.5, 17.010204081632654)","(31.0, 42.0, 40.46341463414634)","(13.0, 17.5, 17.263157894736842)","(71.0, 110.0, 109.3103448275862)"
09-01-2023 14:48:51.371068,"(31.0, 50.0, 46.7)","(11.0, 13.5, 12.607692307692307)","(14.0, 17.0, 16.759493670886076)","(1.9, 2.12, 2.11495145631068)","(4.0, 5.0, 4.75813953488372)","(12.0, 17.5, 17.063636363636363)","(31.0, 42.0, 39.61643835616438)","(13.0, 17.5, 15.736842105263158)","(71.0, 110.0, 112.3076923076923)"
09-01-2023 14:48:52.707643,"(31.0, 50.0, 46.20408163265306)","(11.0, 13.0, 12.604545454545455)","(14.0, 17.0, 16.743243243243242)","(1.9, 2.12, 2.108)","(4.0, 5.0, 4.716363636363637)","(12.0, 17.5, 16.7)","(31.0, 40.0, 37.63636363636364)","(13.0, 16.0, 15.789473684210526)","(71.0, 120.0, 105.41666666666667)"
09-01-2023 14:48:54.127675,"(31.0, 50.0, 46.20408163265306)","(11.0, 12.5, 12.576271186440678)","(14.0, 17.0, 16.776470588235295)","(1.9, 2.12, 2.1175757575757577)","(4.0, 5.0, 4.7711538461538465)","(12.0, 17.5, 16.7)","(31.0, 38.0, 36.61538461538461)","(13.0, 16.0, 15.909090909090908)","(71.0, 120.0, 111.25)"
09-01-2023 14:48:55.564150,"(31.0, 50.0, 48.15384615384615)","(11.0, 13.0, 12.526785714285714)","(14.0, 17.0, 16.776470588235295)","(1.9, 2.12, 2.117458193979933)","(4.0, 5.0, 4.774)","(12.0, 17.5, 16.766666666666666)","(31.0, 38.0, 36.8)","(13.0, 16.0, 15.894736842105264)","(71.0, 120.0, 111.25)"
09-01-2023 14:48:57.259757,"(31.0, 50.0, 47.333333333333336)","(11.0, 13.0, 12.526785714285714)","(14.0, 17.0, 17.292134831460675)","(1.9, 2.12, 2.117938144329897)","(4.0, 5.0, 4.821428571428571)","(12.0, 17.5, 16.766666666666666)","(31.0, 38.0, 35.875)","(13.0, 16.0, 15.894736842105264)","(71.0, 120.0, 111.25)"
09-01-2023 14:48:58.936691,"(31.0, 50.0, 47.18918918918919)","(11.0, 13.0, 13.424311926605505)","(14.0, 18.0, 17.316831683168317)","(1.9, 2.12, 2.1276923076923078)","(4.0, 4.9, 4.811111111111111)","(12.0, 17.5, 16.785714285714285)","(31.0, 36.0, 35.354838709677416)","(13.0, 16.0, 15.9)","(61.0, 120.0, 111.25)"
09-01-2023 14:49:00.457851,"(31.0, 50.0, 47.73913043478261)","(11.0, 13.5, 13.424311926605505)","(14.0, 18.0, 17.416666666666668)","(1.9, 2.14, 2.1224427480916033)","(4.0, 5.0, 4.814285714285714)","(12.0, 17.5, 17.35981308411215)","(31.0, 36.0, 35.354838709677416)","(13.0, 16.0, 15.846153846153847)","(61.0, 120.0, 111.25)"
09-01-2023 14:49:01.928741,"(31.0, 50.0, 44.92307692307692)","(11.0, 13.5, 12.766666666666666)","(14.0, 18.0, 17.3)","(1.9, 2.14, 2.1386440677966103)","(4.0, 5.0, 4.809756097560975)","(12.0, 17.5, 16.785714285714285)","(31.0, 36.0, 35.354838709677416)","(13.0, 16.0, 15.666666666666666)","(61.0, 120.0, 111.25)"
09-01-2023 14:49:03.337629,"(31.0, 50.0, 45.04347826086956)","(11.0, 13.5, 12.6375)","(14.0, 18.0, 17.183333333333334)","(1.9, 2.14, 2.1305319148936173)","(4.0, 5.0, 4.809756097560975)","(12.0, 17.5, 16.681818181818183)","(31.0, 36.0, 36.0)","(13.0, 16.0, 15.621621621621621)","(61.0, 120.0, 100.625)"
09-01-2023 14:49:04.694332,"(31.0, 50.0, 45.04347826086956)","(11.0, 13.5, 12.666666666666666)","(14.0, 18.0, 17.183333333333334)","(1.9, 2.14, 2.1302872062663187)","(4.0, 5.0, 4.877018633540373)","(12.0, 17.0, 16.666666666666668)","(31.0, 38.0, 35.6)","(13.0, 16.0, 15.640625)","(61.0, 110.0, 100.625)"
09-01-2023 14:49:06.033237,"(31.0, 50.0, 46.516129032258064)","(11.0, 13.0, 12.60377358490566)","(14.0, 18.0, 16.919117647058822)","(1.9, 2.14, 2.1314)","(4.0, 5.0, 4.856593406593407)","(12.0, 17.0, 16.666666666666668)","(31.0, 38.0, 35.6)","(13.0, 16.0, 15.640625)","(61.0, 110.0, 100.625)"
09-01-2023 14:49:07.409519,"(31.0, 50.0, 46.294117647058826)","(11.0, 13.0, 14.347826086956522)","(14.0, 18.0, 16.919117647058822)","(1.9, 2.14, 2.1324107142857143)","(4.0, 5.0, 4.852608695652174)","(12.0, 17.0, 16.85)","(31.0, 38.0, 36.4)","(13.0, 16.0, 15.520833333333334)","(61.0, 110.0, 101.17647058823529)"
09-01-2023 14:49:08.720462,"(31.0, 50.0, 46.5)","(11.0, 14.5, 13.29245283018868)","(14.0, 18.0, 16.61320754716981)","(1.9, 2.14, 2.132808988764045)","(4.0, 5.0, 4.892576419213974)","(12.0, 17.0, 16.85)","(31.0, 38.0, 36.4)","(13.0, 16.0, 15.395348837209303)","(61.0, 110.0, 101.17647058823529)"
09-01-2023 14:49:10.098446,"(31.0, 50.0, 46.5)","(11.0, 13.5, 13.03125)","(14.0, 18.0, 16.684210526315788)","(1.9, 2.14, 2.202727272727273)","(4.0, 5.0, 4.894059405940594)","(12.0, 17.0, 16.38586956521739)","(31.0, 38.0, 35.333333333333336)","(13.0, 16.0, 15.041666666666666)","(61.0, 110.0, 94.54545454545455)"
09-01-2023 14:49:11.408865,"(31.0, 50.0, 45.30434782608695)","(11.0, 13.5, 13.03125)","(14.0, 18.0, 17.3)","(1.9, 2.24, 2.202105263157895)","(4.0, 4.9, 4.7951999999999995)","(12.0, 16.5, 16.363636363636363)","(31.0, 38.0, 34.4)","(13.0, 16.0, 14.85)","(61.0, 95.0, 94.8)"
09-01-2023 14:49:12.792113,"(31.0, 50.0, 45.111111111111114)","(11.0, 13.5, 13.008196721311476)","(14.0, 17.5, 16.217391304347824)","(1.9, 2.24, 2.1975757575757577)","(4.0, 4.8, 4.892307692307693)","(12.0, 16.5, 16.36)","(31.0, 38.0, 37.25)","(13.0, 16.0, 14.63888888888889)","(61.0, 95.0, 94.8)"
09-01-2023 14:49:14.121291,"(31.0, 50.0, 44.92307692307692)","(11.0, 13.5, 13.008196721311476)","(14.0, 18.0, 16.217391304347824)","(1.9, 2.2, 2.161025641025641)","(4.0, 4.9, 4.8533333333333335)","(12.0, 16.5, 16.36)","(31.0, 38.0, 37.30769230769231)","(13.0, 16.0, 15.418367346938776)","(61.0, 95.0, 93.33333333333333)"
09-01-2023 14:49:15.388305,"(31.0, 50.0, 47.473684210526315)","(11.0, 13.5, 13.214285714285714)","(14.0, 17.5, 16.5625)","(1.9, 2.2, 2.1616666666666666)","(4.0, 5.0, 4.8212389380530976)","(12.0, 16.5, 16.35)","(31.0, 38.0, 37.30769230769231)","(13.0, 15.5, 15.446808510638299)","(61.0, 95.0, 93.28571428571429)"
09-01-2023 14:49:16.629819,"(31.0, 50.0, 49.225806451612904)","(11.0, 13.5, 13.346153846153847)","(14.0, 17.5, 16.364864864864863)","(1.9, 2.2, 2.1848)","(4.0, 5.0, 4.815483870967742)","(12.0, 16.5, 16.35)","(31.0, 38.0, 37.30769230769231)","(13.0, 15.5, 15.287671232876713)","(61.0, 95.0, 93.28571428571429)"
09-01-2023 14:49:17.958657,"(31.0, 50.0, 49.375)","(11.0, 13.5, 13.407692307692308)","(14.0, 17.5, 16.03488372093023)","(1.9, 2.2, 2.1944444444444446)","(4.0, 5.0, 4.794444444444444)","(12.0, 16.5, 16.2375)","(31.0, 38.0, 35.333333333333336)","(13.0, 15.5, 15.265151515151516)","(61.0, 95.0, 93.28571428571429)"
09-01-2023 14:49:19.249596,"(31.0, 50.0, 49.375)","(11.0, 13.0, 12.933333333333334)","(14.0, 16.5, 16.243589743589745)","(1.9, 2.2, 2.175897435897436)","(4.0, 5.0, 4.786842105263157)","(12.0, 16.5, 16.2375)","(31.0, 38.0, 36.666666666666664)","(13.0, 15.5, 15.0)","(61.0, 95.0, 93.28571428571429)"
09-01-2023 14:49:20.553035,"(31.0, 50.0, 49.09090909090909)","(11.0, 13.0, 12.898550724637682)","(14.0, 16.5, 15.522727272727273)","(1.9, 2.2, 2.175263157894737)","(4.2, 4.8, 4.766666666666667)","(12.0, 16.5, 16.28787878787879)","(31.0, 38.0, 36.666666666666664)","(13.0, 15.5, 15.28125)","(61.0, 95.0, 93.28571428571429)"
09-01-2023 14:49:21.889067,"(31.0, 50.0, 49.09090909090909)","(11.0, 13.0, 12.862745098039216)","(14.0, 16.5, 15.648936170212766)","(1.9, 2.2, 2.171875)","(4.2, 4.8, 4.759090909090909)","(12.0, 16.5, 16.375)","(31.0, 38.0, 35.53846153846154)","(13.0, 15.5, 15.131578947368421)","(61.0, 95.0, 92.88461538461539)"
09-01-2023 14:49:23.178392,"(31.0, 50.0, 49.09090909090909)","(11.0, 14.0, 12.806451612903226)","(14.0, 16.5, 15.648936170212766)","(1.9, 2.2, 2.179483870967742)","(4.2, 4.8, 4.757522123893805)","(12.0, 16.5, 16.375)","(31.0, 36.0, 35.53846153846154)","(13.0, 15.5, 14.950980392156863)","(61.0, 95.0, 89.54545454545455)"
09-01-2023 14:49:24.472823,"(31.0, 50.0, 48.888888888888886)","(11.0, 14.0, 13.196428571428571)","(14.0, 16.5, 15.574468085106384)","(1.9, 2.2, 2.1523711340206186)","(4.2, 4.8, 4.789864864864865)","(12.0, 16.5, 16.444444444444443)","(31.0, 36.0, 33.57377049180328)","(13.0, 15.5, 14.701754385964913)","(61.0, 95.0, 87.77777777777777)"
09-01-2023 14:49:25.754532,"(31.0, 50.0, 48.92857142857143)","(11.0, 13.5, 12.651315789473685)","(14.0, 16.0, 15.617647058823529)","(1.9, 2.16, 2.1562057877813507)","(4.2, 4.8, 4.784513274336283)","(12.0, 17.0, 16.72222222222222)","(31.0, 34.0, 33.57377049180328)","(13.0, 15.0, 14.535714285714286)","(61.0, 90.0, 87.5)"
09-01-2023 14:49:27.031336,"(31.0, 50.0, 49.189189189189186)","(11.0, 13.0, 12.651315789473685)","(14.0, 16.0, 15.617647058823529)","(1.9, 2.16, 2.1558620689655172)","(4.2, 4.8, 4.783253588516747)","(12.0, 17.0, 16.75)","(31.0, 34.0, 33.57377049180328)","(13.0, 15.0, 14.529411764705882)","(61.0, 90.0, 87.5)"
09-01-2023 14:49:28.235393,"(31.0, 50.0, 49.189189189189186)","(11.0, 13.0, 12.688235294117646)","(14.0, 16.0, 15.666666666666666)","(1.9, 2.16, 2.1625106990014267)","(4.2, 4.8, 4.893349168646081)","(12.0, 17.0, 17.214285714285715)","(31.0, 34.0, 33.7)","(13.0, 15.0, 14.53225806451613)","(61.0, 90.0, 87.72727272727273)"
09-01-2023 14:49:29.413817,"(31.0, 50.0, 49.351351351351354)","(11.0, 13.0, 12.773255813953488)","(14.0, 16.0, 15.666666666666666)","(1.9, 2.2, 2.168714285714286)","(4.2, 4.9, 4.828571428571429)","(12.0, 17.5, 16.46590909090909)","(31.0, 34.0, 35.47826086956522)","(13.0, 15.0, 14.197368421052632)","(61.0, 90.0, 88.57142857142857)"
09-01-2023 14:49:30.585197,"(31.0, 55.0, 53.425925925925924)","(11.0, 12.5, 12.259615384615385)","(14.0, 16.0, 15.666666666666666)","(1.9, 2.2, 2.168714285714286)","(4.2, 4.9, 4.775490196078431)","(12.0, 16.5, 17.4)","(31.0, 36.0, 35.4)","(13.0, 14.5, 14.305084745762711)","(61.0, 95.0, 91.0)"
09-01-2023 14:49:31.779947,"(31.0, 55.0, 53.490566037735846)","(11.0, 12.5, 12.359550561797754)","(14.0, 16.0, 15.829787234042554)","(1.9, 2.2, 2.1839)","(4.2, 4.8, 4.77093023255814)","(12.0, 17.5, 17.4)","(31.0, 36.0, 35.4)","(13.0, 15.0, 14.473684210526315)","(61.0, 95.0, 91.0)"
09-01-2023 14:49:32.975586,"(31.0, 55.0, 53.490566037735846)","(11.0, 12.5, 12.359550561797754)","(14.0, 16.5, 15.962686567164178)","(1.9, 2.2, 2.1839)","(4.2, 4.8, 4.77093023255814)","(12.0, 17.5, 17.4)","(31.0, 36.0, 35.4)","(13.0, 15.0, 14.473684210526315)","(61.0, 95.0, 91.0)"
09-01-2023 14:49:34.216159,"(31.0, 55.0, 53.490566037735846)","(11.0, 12.0, 11.678571428571429)","(14.0, 16.5, 15.772727272727273)","(1.9, 2.2, 2.1835073627844714)","(4.2, 4.8, 4.771764705882353)","(12.0, 18.0, 17.5)","(31.0, 36.0, 35.4)","(13.0, 15.0, 14.554545454545455)","(61.0, 95.0, 86.42857142857143)"
09-01-2023 14:49:35.455612,"(31.0, 55.0, 52.68115942028985)","(11.0, 12.5, 12.28888888888889)","(14.0, 16.5, 15.763157894736842)","(1.9, 2.2, 2.184164524421594)","(4.0, 4.8, 4.784905660377358)","(12.0, 18.0, 16.81578947368421)","(31.0, 36.0, 33.885714285714286)","(13.0, 15.0, 14.60483870967742)","(61.0, 95.0, 86.11111111111111)"
09-01-2023 14:49:36.661653,"(31.0, 55.0, 52.68115942028985)","(11.0, 12.5, 12.28888888888889)","(14.0, 16.5, 15.56060606060606)","(1.9, 2.2, 2.183833116036506)","(4.0, 4.8, 4.7862068965517235)","(12.0, 18.0, 16.636363636363637)","(31.0, 34.0, 33.80952380952381)","(13.0, 15.0, 14.489583333333334)","(61.0, 90.0, 85.83333333333333)"
09-01-2023 14:49:37.907359,"(31.0, 55.0, 51.8)","(11.0, 12.5, 12.28888888888889)","(14.0, 16.5, 16.067226890756302)","(1.9, 2.2, 2.1840206185567013)","(4.0, 4.8, 4.66875)","(12.0, 18.0, 17.333333333333332)","(31.0, 34.0, 36.8)","(13.0, 15.0, 14.183333333333334)","(61.0, 90.0, 86.875)"
09-01-2023 14:49:39.155480,"(31.0, 55.0, 52.075471698113205)","(11.0, 13.0, 12.892857142857142)","(14.0, 16.5, 16.065040650406505)","(1.9, 2.2, 2.183896103896104)","(4.2, 4.7, 4.656140350877193)","(12.0, 17.5, 17.27777777777778)","(31.0, 40.0, 36.8)","(12.0, 15.0, 14.282051282051283)","(61.0, 90.0, 86.875)"
09-01-2023 14:49:40.427532,"(31.0, 55.0, 51.9)","(11.0, 12.5, 12.45)","(14.0, 16.5, 16.046610169491526)","(1.9, 2.2, 2.182896551724138)","(4.2, 4.7, 4.647435897435897)","(12.0, 17.5, 17.318181818181817)","(31.0, 40.0, 35.5)","(12.0, 15.0, 14.164948453608247)","(61.0, 90.0, 87.22222222222223)"
09-01-2023 14:49:41.712556,"(31.0, 55.0, 51.47727272727273)","(10.0, 12.5, 12.4375)","(14.0, 16.5, 16.097744360902254)","(1.9, 2.2, 2.1859728506787333)","(4.2, 4.7, 4.665986394557823)","(12.0, 17.5, 17.318181818181817)","(31.0, 36.0, 35.53846153846154)","(12.0, 15.0, 14.38888888888889)","(61.0, 90.0, 87.5)"
09-01-2023 14:49:42.914933,"(31.0, 55.0, 51.37931034482759)","(10.0, 13.0, 12.635416666666666)","(14.0, 16.5, 16.097744360902254)","(1.9, 2.2, 2.1920823798627005)","(4.2, 4.7, 4.6553571428571425)","(12.0, 17.5, 17.333333333333332)","(31.0, 36.0, 35.4)","(12.0, 14.5, 14.38888888888889)","(61.0, 90.0, 87.0)"
09-01-2023 14:49:44.145862,"(31.0, 55.0, 51.13793103448276)","(10.0, 13.0, 12.567901234567902)","(14.0, 16.5, 16.04824561403509)","(1.9, 2.2, 2.2072000000000003)","(4.2, 4.7, 4.673118279569892)","(12.0, 17.5, 17.44736842105263)","(31.0, 36.0, 35.4)","(12.0, 14.5, 14.4)","(61.0, 90.0, 84.0)"
09-01-2023 14:49:45.427437,"(31.0, 55.0, 50.84375)","(11.0, 13.0, 12.514705882352942)","(14.0, 16.5, 16.049107142857142)","(1.95, 2.22, 2.2164285714285716)","(4.0, 4.7, 4.6759615384615385)","(12.0, 17.5, 17.214285714285715)","(31.0, 36.0, 35.142857142857146)","(12.0, 14.5, 14.431818181818182)","(61.0, 90.0, 85.71428571428571)"
09-01-2023 14:49:46.616975,"(31.0, 55.0, 50.96969696969697)","(11.0, 13.0, 12.129411764705882)","(14.0, 16.5, 15.629310344827585)","(1.95, 2.22, 2.229873417721519)","(4.0, 4.7, 4.67276119402985)","(12.0, 17.5, 16.5625)","(31.0, 36.0, 35.53846153846154)","(12.0, 14.5, 14.442307692307692)","(61.0, 90.0, 85.71428571428571)"
09-01-2023 14:49:47.879299,"(31.0, 55.0, 53.25)","(10.0, 13.0, 12.125)","(14.0, 16.5, 15.564814814814815)","(1.95, 2.24, 2.227415730337079)","(4.2, 4.7, 4.870261437908497)","(12.0, 17.5, 16.75)","(31.0, 36.0, 35.53846153846154)","(12.0, 14.5, 14.442307692307692)","(61.0, 90.0, 85.71428571428571)"
09-01-2023 14:49:49.147785,"(31.0, 55.0, 52.0)","(10.0, 13.0, 12.263157894736842)","(14.0, 16.5, 15.564814814814815)","(1.95, 2.24, 2.2281250000000004)","(4.2, 4.9, 4.7578125)","(12.0, 17.0, 16.276315789473685)","(31.0, 36.0, 34.94736842105263)","(12.0, 14.5, 13.916666666666666)","(61.0, 90.0, 83.33333333333333)"
09-01-2023 14:49:50.426289,"(31.0, 60.0, 50.08695652173913)","(10.0, 12.0, 11.916666666666666)","(14.0, 16.5, 15.621739130434783)","(1.95, 2.24, 2.2298461538461543)","(4.2, 4.9, 4.706521739130435)","(12.0, 16.5, 16.322580645161292)","(31.0, 40.0, 37.022222222222226)","(12.0, 14.0, 13.877358490566039)","(61.0, 90.0, 87.91666666666667)"
09-01-2023 14:49:51.698081,"(31.0, 55.0, 52.5)","(10.0, 12.0, 11.915730337078651)","(14.0, 16.5, 15.617647058823529)","(1.95, 2.24, 2.2058139534883723)","(4.2, 4.9, 4.63030303030303)","(12.0, 16.5, 16.45)","(31.0, 42.0, 38.5)","(12.0, 14.0, 13.902985074626866)","(61.0, 90.0, 86.42857142857143)"
09-01-2023 14:49:52.912183,"(31.0, 55.0, 52.5)","(10.0, 12.0, 11.862903225806452)","(14.0, 16.5, 16.037383177570092)","(1.95, 2.22, 2.2175912408759126)","(4.2, 4.7, 4.771186440677966)","(12.0, 16.5, 16.95)","(31.0, 40.0, 39.45454545454545)","(12.0, 14.0, 12.577935222672064)","(61.0, 90.0, 87.0)"
09-01-2023 14:49:54.208990,"(31.0, 60.0, 52.25)","(11.0, 12.5, 12.3125)","(14.0, 16.5, 16.11627906976744)","(1.95, 2.22, 2.253553719008264)","(4.2, 4.8, 4.7672)","(12.0, 17.0, 16.892857142857142)","(31.0, 40.0, 37.0)","(12.0, 13.0, 12.158862876254181)","(61.0, 90.0, 87.82608695652173)"
09-01-2023 14:49:55.408604,"(31.0, 60.0, 51.25)","(11.0, 12.5, 12.34)","(14.0, 16.5, 16.006410256410255)","(1.95, 2.26, 2.250495867768595)","(4.2, 4.8, 4.787142857142857)","(12.0, 17.0, 16.85)","(31.0, 38.0, 35.55263157894737)","(12.0, 13.0, 12.517915309446254)","(61.0, 90.0, 87.82608695652173)"
09-01-2023 14:49:56.534007,"(31.0, 60.0, 50.666666666666664)","(11.0, 12.5, 12.402439024390244)","(14.0, 16.5, 16.006410256410255)","(1.95, 2.28, 2.250495867768595)","(4.2, 4.8, 4.787142857142857)","(12.0, 17.0, 16.85)","(31.0, 36.0, 35.55263157894737)","(12.0, 13.0, 12.517915309446254)","(61.0, 90.0, 87.82608695652173)"
09-01-2023 14:49:57.675165,"(31.0, 55.0, 52.857142857142854)","(11.0, 12.5, 12.362068965517242)","(14.0, 16.5, 16.00581395348837)","(1.95, 2.26, 2.2209375000000002)","(4.2, 4.8, 4.743979057591623)","(12.0, 17.0, 16.98)","(31.0, 36.0, 35.611111111111114)","(12.0, 13.0, 12.262899262899262)","(61.0, 90.0, 92.75)"
09-01-2023 14:49:58.840991,"(31.0, 55.0, 52.857142857142854)","(11.0, 12.5, 12.1)","(14.0, 16.5, 16.083333333333332)","(1.95, 2.24, 2.2293333333333334)","(4.2, 4.9, 4.744736842105263)","(12.0, 17.0, 16.985294117647058)","(31.0, 36.0, 35.63636363636363)","(12.0, 13.0, 12.506578947368421)","(61.0, 95.0, 92.75)"
09-01-2023 14:50:00.088345,"(31.0, 55.0, 53.5)","(11.0, 12.5, 12.351851851851851)","(14.0, 16.5, 16.067307692307693)","(1.95, 2.24, 2.207692307692308)","(4.2, 4.8, 4.735454545454545)","(12.0, 17.0, 16.973684210526315)","(31.0, 36.0, 35.96875)","(12.0, 13.0, 12.536050156739812)","(61.0, 95.0, 94.33035714285714)"
09-01-2023 14:50:01.359738,"(31.0, 55.0, 52.857142857142854)","(11.0, 12.5, 12.306818181818182)","(14.0, 16.5, 16.225609756097562)","(1.95, 2.22, 2.2182500000000003)","(4.2, 4.8, 4.76875)","(12.0, 17.0, 17.2)","(31.0, 36.0, 38.25806451612903)","(12.0, 13.0, 12.53074433656958)","(61.0, 95.0, 82.0)"
09-01-2023 14:50:02.683096,"(31.0, 60.0, 53.26086956521739)","(11.0, 12.5, 12.145833333333334)","(14.0, 16.5, 16.225609756097562)","(1.95, 2.24, 2.2182500000000003)","(4.2, 4.8, 4.76875)","(12.0, 17.5, 17.2)","(31.0, 40.0, 38.275862068965516)","(12.0, 13.0, 12.549079754601227)","(61.0, 85.0, 82.85714285714286)"
09-01-2023 14:50:03.994192,"(31.0, 60.0, 55.625)","(10.0, 12.5, 12.30952380952381)","(14.0, 16.5, 16.24742268041237)","(1.95, 2.24, 2.2126315789473687)","(4.0, 4.8, 4.783854166666667)","(12.0, 17.5, 17.10377358490566)","(31.0, 40.0, 38.4375)","(12.0, 13.0, 12.549079754601227)","(61.0, 85.0, 82.85714285714286)"
09-01-2023 14:50:05.324572,"(31.0, 60.0, 52.63157894736842)","(10.0, 12.5, 12.125)","(14.0, 16.5, 16.15)","(1.95, 2.24, 2.221379310344828)","(4.0, 4.8, 4.782876712328767)","(12.0, 17.5, 17.10377358490566)","(31.0, 40.0, 38.4375)","(12.0, 13.0, 12.616417910447762)","(61.0, 90.0, 88.0)"
09-01-2023 14:50:06.655379,"(31.0, 55.0, 52.6)","(10.0, 12.5, 12.05)","(14.0, 16.5, 16.054545454545455)","(1.95, 2.22, 2.2192063492063494)","(4.0, 4.8, 4.763559322033898)","(12.0, 17.5, 17.0625)","(31.0, 40.0, 38.4375)","(12.0, 13.0, 12.62794117647059)","(61.0, 90.0, 88.13953488372093)"
09-01-2023 14:50:07.916224,"(31.0, 55.0, 51.75)","(10.0, 12.0, 11.975)","(14.0, 16.5, 16.046296296296298)","(1.95, 2.22, 2.2111627906976747)","(4.0, 4.8, 4.502007299270073)","(12.0, 17.5, 17.08)","(31.0, 40.0, 38.529411764705884)","(12.0, 13.0, 12.662068965517241)","(61.0, 90.0, 86.66666666666667)"
09-01-2023 14:50:09.170755,"(31.0, 55.0, 51.1764705882353)","(10.0, 12.5, 12.494845360824742)","(14.0, 16.5, 16.262135922330096)","(1.95, 2.24, 2.2349109414758273)","(4.0, 4.6, 4.6335260115606935)","(12.0, 17.5, 17.325)","(31.0, 40.0, 38.958333333333336)","(12.0, 13.0, 12.5311004784689)","(61.0, 90.0, 88.33333333333333)"
09-01-2023 14:50:10.435308,"(31.0, 55.0, 53.148148148148145)","(10.0, 13.0, 12.74742268041237)","(14.0, 16.5, 16.236842105263158)","(1.95, 2.24, 2.2349171270718236)","(4.0, 4.8, 4.563265306122449)","(12.0, 17.5, 17.28125)","(31.0, 40.0, 38.958333333333336)","(12.0, 13.0, 12.503105590062113)","(61.0, 90.0, 86.25)"
09-01-2023 14:50:11.636109,"(31.0, 55.0, 52.857142857142854)","(10.0, 13.0, 12.694444444444445)","(14.0, 16.5, 16.24576271186441)","(1.95, 2.24, 2.2330805687203794)","(4.0, 4.7, 4.4818181818181815)","(12.0, 17.5, 17.32)","(31.0, 40.0, 38.958333333333336)","(12.0, 13.0, 12.359375)","(61.0, 90.0, 83.55555555555556)"
