,Manor Road,Norman,Springstreet Blues,Stable Talk,Lady Samurai,Sligo Queen,Aldane,Charge Extra,Marsh Lillie,Mullamaart,Spanish King,Tropic Sands,Turnaway
12-01-2023 13:44:23.818136,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.227439024390244)","(17.0, 22.0, 20.327868852459016)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.4, 2.3971999999999998)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 267.5)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.275862068965516)","(12.0, 16.0, 15.3125)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.399999999999999)"
12-01-2023 13:44:25.585623,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.227439024390244)","(17.0, 22.0, 20.327868852459016)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.4, 2.3971999999999998)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.3125)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.399999999999999)"
12-01-2023 13:44:27.284107,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.227439024390244)","(17.0, 22.0, 20.327868852459016)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.4, 2.3971999999999998)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 267.5)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.3125)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.399999999999999)"
12-01-2023 13:44:28.958540,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.227439024390244)","(17.0, 22.0, 20.327868852459016)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.4, 2.3971999999999998)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 267.5)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.275862068965516)","(12.0, 16.0, 15.3125)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:30.557329,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.227439024390244)","(17.0, 22.0, 20.327868852459016)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.4, 2.3971134020618554)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 267.5)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.3125)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:32.203344,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.227439024390244)","(17.0, 22.0, 20.327868852459016)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.4, 2.3967816091954024)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 267.5)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.3125)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:33.863758,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.227067669172932)","(17.0, 22.0, 20.327868852459016)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.4, 2.4165488565488564)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.3125)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:35.510131,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.227067669172932)","(17.0, 22.0, 20.327868852459016)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.44, 2.4155844155844157)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.3125)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:37.200151,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.227439024390244)","(17.0, 22.0, 20.327868852459016)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.44, 2.431489361702128)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:38.794861,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.221596244131455)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.44, 2.446470588235294)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 267.5)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.287671232876713)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:40.376026,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4117460317460315)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:41.895184,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4117460317460315)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:43.531777,"(51.0, 80.0, 78.51351351351352)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:45.420050,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:47.070406,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:48.761497,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.552)"
12-01-2023 13:44:50.391953,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.544615384615383)"
12-01-2023 13:44:52.081581,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 260.0)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.06666666666667)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.534545454545455)"
12-01-2023 13:44:53.729665,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 263.1034482758621)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.34285714285714)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.534545454545455)"
12-01-2023 13:44:55.393655,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 263.1034482758621)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.34285714285714)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.534545454545455)"
12-01-2023 13:44:57.168456,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 263.1034482758621)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.34285714285714)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 38.666666666666664)","(7.5, 9.6, 9.534545454545455)"
12-01-2023 13:44:58.736114,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.219309262166405)","(17.0, 22.0, 20.210526315789473)","(31.0, 46.0, 42.888888888888886)","(2.15, 2.48, 2.4633333333333334)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 263.1034482758621)","(41.0, 60.0, 53.37662337662338)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.34285714285714)","(12.0, 16.0, 15.276315789473685)","(31.0, 42.0, 41.11764705882353)","(7.5, 9.6, 9.526530612244898)"
12-01-2023 13:45:00.250399,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.21392)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 42.76923076923077)","(2.15, 2.52, 2.4013483146067416)","(71.0, 120.0, 114.78260869565217)","(101.0, 270.0, 262.8571428571429)","(41.0, 60.0, 53.28947368421053)","(101.0, 220.0, 214.0)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.11764705882353)","(7.5, 9.6, 9.526530612244898)"
12-01-2023 13:45:01.804354,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.207364975450082)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 44.58426966292135)","(2.15, 2.52, 2.482105263157895)","(71.0, 120.0, 114.78260869565217)","(101.0, 260.0, 258.75)","(41.0, 60.0, 53.28947368421053)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(7.5, 9.6, 9.523404255319148)"
12-01-2023 13:45:03.336524,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.207364975450082)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 44.58426966292135)","(2.15, 2.52, 2.482105263157895)","(71.0, 120.0, 114.78260869565217)","(101.0, 260.0, 258.75)","(41.0, 60.0, 53.28947368421053)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.523404255319148)"
12-01-2023 13:45:05.267192,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.207234726688103)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 44.58426966292135)","(2.15, 2.52, 2.46)","(71.0, 120.0, 114.78260869565217)","(101.0, 260.0, 258.75)","(41.0, 60.0, 53.47222222222222)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.523404255319148)"
12-01-2023 13:45:07.032437,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.207234726688103)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 44.58426966292135)","(2.15, 2.52, 2.46)","(71.0, 120.0, 114.78260869565217)","(101.0, 260.0, 258.75)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.523404255319148)"
12-01-2023 13:45:08.824988,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.207234726688103)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 44.58426966292135)","(2.15, 2.52, 2.46)","(71.0, 120.0, 114.78260869565217)","(101.0, 260.0, 258.75)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.523404255319148)"
12-01-2023 13:45:10.583453,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.5, 4.207234726688103)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 44.74418604651163)","(2.15, 2.52, 2.46)","(71.0, 120.0, 114.78260869565217)","(101.0, 260.0, 258.75)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.523404255319148)"
12-01-2023 13:45:12.690204,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.5, 4.3875)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.423225806451613)","(71.0, 120.0, 114.78260869565217)","(101.0, 260.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.523404255319148)"
12-01-2023 13:45:14.675548,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.3875)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.423225806451613)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.523404255319148)"
12-01-2023 13:45:16.717444,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.36)","(17.0, 22.0, 20.145454545454545)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.504)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.518181818181818)"
12-01-2023 13:45:18.577204,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.36)","(17.0, 22.0, 20.11111111111111)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.504)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.518181818181818)"
12-01-2023 13:45:20.264585,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.36)","(17.0, 22.0, 20.11111111111111)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.4923076923076923)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 32.24242424242424)","(12.0, 16.0, 15.246575342465754)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.45)"
12-01-2023 13:45:21.866852,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.36)","(17.0, 22.0, 20.11111111111111)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.4505263157894737)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 31.89090909090909)","(12.0, 16.0, 15.093406593406593)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.45)"
12-01-2023 13:45:23.514886,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.36)","(17.0, 22.0, 20.11111111111111)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.4308108108108106)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 31.89090909090909)","(12.0, 16.0, 15.093406593406593)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.45)"
12-01-2023 13:45:25.135446,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.36)","(17.0, 22.0, 19.681818181818183)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.4308108108108106)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 31.89090909090909)","(12.0, 16.0, 15.093406593406593)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.6, 9.45)"
12-01-2023 13:45:27.050441,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.396103896103896)","(17.0, 22.0, 20.045454545454547)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.4308108108108106)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.94736842105263)","(12.0, 16.0, 15.127906976744185)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.8, 9.371014492753623)"
12-01-2023 13:45:28.784320,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.396000000000001)","(17.0, 21.0, 20.045454545454547)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.4308108108108106)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.94736842105263)","(12.0, 16.0, 15.127906976744185)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.8, 9.33015873015873)"
12-01-2023 13:45:30.830029,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.396000000000001)","(17.0, 21.0, 20.357142857142858)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.4308108108108106)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.94736842105263)","(12.0, 16.0, 15.127906976744185)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.8, 9.33015873015873)"
12-01-2023 13:45:32.717772,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.4, 4.151748251748251)","(17.0, 21.0, 20.653846153846153)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.4514285714285715)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.94736842105263)","(12.0, 16.0, 15.127906976744185)","(31.0, 42.0, 39.77777777777778)","(8.0, 9.8, 9.283720930232558)"
12-01-2023 13:45:34.414689,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.1520210896309315)","(17.0, 21.0, 20.653846153846153)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.46, 2.433846153846154)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.923076923076923)","(12.0, 16.0, 15.127906976744185)","(31.0, 42.0, 39.77777777777778)","(8.0, 9.8, 9.32258064516129)"
12-01-2023 13:45:36.045884,"(51.0, 80.0, 78.71428571428571)","(3.7, 4.5, 4.1520210896309315)","(17.0, 21.0, 20.653846153846153)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.433846153846154)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.923076923076923)","(12.0, 16.0, 15.127906976744185)","(31.0, 42.0, 39.77777777777778)","(8.0, 9.8, 9.32258064516129)"
12-01-2023 13:45:37.699836,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.5, 4.1520210896309315)","(17.0, 21.0, 20.653846153846153)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.433846153846154)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.923076923076923)","(12.0, 16.0, 15.127906976744185)","(31.0, 42.0, 39.77777777777778)","(8.0, 9.8, 9.32258064516129)"
12-01-2023 13:45:39.445621,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.5, 4.1520210896309315)","(17.0, 21.0, 20.653846153846153)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.433846153846154)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.923076923076923)","(12.0, 16.0, 15.127906976744185)","(31.0, 42.0, 39.77777777777778)","(8.0, 9.8, 9.32258064516129)"
12-01-2023 13:45:41.211404,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.5, 4.1520210896309315)","(17.0, 21.0, 20.625)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.433846153846154)","(71.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(41.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.923076923076923)","(12.0, 16.0, 15.127906976744185)","(31.0, 42.0, 41.21052631578947)","(8.0, 9.8, 9.318518518518518)"
12-01-2023 13:45:42.934646,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.5, 4.1520210896309315)","(16.0, 21.0, 20.625)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.433846153846154)","(61.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(31.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.923076923076923)","(12.0, 16.0, 15.127906976744185)","(26.0, 42.0, 41.21052631578947)","(8.0, 10.0, 9.255652173913044)"
12-01-2023 13:45:44.497198,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.5, 4.1520210896309315)","(16.0, 21.0, 20.625)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.433846153846154)","(61.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(31.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.923076923076923)","(12.0, 16.0, 15.127906976744185)","(26.0, 42.0, 41.21052631578947)","(8.0, 10.0, 9.255652173913044)"
12-01-2023 13:45:45.997581,"(51.0, 80.0, 78.71428571428571)","(3.8, 4.5, 4.1520210896309315)","(16.0, 21.0, 20.625)","(31.0, 46.0, 45.67857142857143)","(2.15, 2.52, 2.433846153846154)","(61.0, 120.0, 114.78260869565217)","(101.0, 320.0, 318.780487804878)","(31.0, 60.0, 53.6231884057971)","(101.0, 220.0, 214.54545454545453)","(21.0, 34.0, 30.923076923076923)","(12.0, 16.0, 15.127906976744185)","(26.0, 42.0, 41.21052631578947)","(8.0, 10.0, 9.255652173913044)"
